"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Lima","OH MSA",1589,1589,0,0,0
"Lincoln","NE MSA",19290,18239,247,0,804
"Little Rock-North Little Rock","AR MSA",26764,26214,0,0,550
"Longview-Marshall","TX MSA",1671,1671,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",797428,702583,4277,8829,81739
"Louisville","KY-IN MSA",68339,66982,90,0,1267
"Lubbock","TX MSA",9813,9183,550,80,0
"Lynchburg","VA MSA",11349,10079,1270,0,0
"Macon","GA MSA",18931,18931,0,0,0
"Madison","WI MSA",50808,36147,2830,3638,8193
"Mansfield","OH MSA",7022,4993,600,844,585
"McAllen-Edinburg-Mission","TX MSA",29940,28017,526,873,524
"Medford-Ashland","OR MSA",21978,17643,0,943,3392
"Melbourne-Titusville-Palm Bay","FL MSA",49055,46570,0,0,2485
"Memphis","TN-AR-MS MSA",80259,75639,120,4500,0
"Merced","CA MSA",11586,11436,150,0,0
"Miami-Fort Lauderdale","FL CMSA",247838,185306,1526,5977,55029
"Milwaukee-Racine","WI CMSA",98825,84385,2252,2061,10127
"Minneapolis-St. Paul","MN-WI MSA",341060,294522,5507,2947,38084
"Missoula","MT MSA",3616,3474,142,0,0
"Mobile","AL MSA",33658,32630,122,0,906
"Modesto","CA MSA",65641,63957,290,0,1394
"Monroe","LA MSA",4834,4834,0,0,0
"Montgomery","AL MSA",10559,10503,0,0,56
"Muncie","IN MSA",4079,4079,0,0,0
"Myrtle Beach","SC MSA",42215,18813,0,614,22788
"Naples","FL MSA",99923,69017,2586,19685,8635
"Nashville","TN MSA",146912,127679,769,527,17937
"New London-Norwich","CT-RI MSA",14578,14578,0,0,0
"New Orleans","LA MSA",34452,33568,168,200,516
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",551424,411286,42953,30721,66464
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",72455,70929,398,763,365
"Ocala","FL MSA",26258,26258,0,0,0
"Odessa-Midland","TX MSA",2861,2861,0,0,0
"Oklahoma City","OK MSA",56230,55597,633,0,0
"Omaha","NE-IA MSA",46953,44054,87,0,2812
"Orlando","FL MSA",288839,217764,1852,1857,67366
"Owensboro","KY MSA",5549,5215,0,334,0
"Panama City","FL MSA",7346,6586,760,0,0
"Parkersburg-Marietta","WV-OH MSA",2043,1643,0,400,0
"Pensacola","FL MSA",35486,35486,0,0,0
"Peoria-Pekin","IL MSA",13888,12702,150,0,1036
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",207369,191460,3851,1747,10311
"Phoenix-Mesa","AZ MSA",508549,475824,978,3841,27906
"Pine Bluff","AR MSA",2103,2018,85,0,0
"Pittsburgh","PA MSA",75010,72714,270,640,1386
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",2210,1719,491,0,0
"Portland","ME MSA",18593,18193,0,400,0
"Portland-Salem","OR-WA CMSA",208990,191232,5546,2350,9862
"Providence-Fall River- Warwick","RI-MA MSA",28050,27726,324,0,0
"Provo-Orem","UT MSA",43827,34864,595,1057,7311
"Pueblo","CO MSA",11179,10737,442,0,0
"Punta Gorda","FL MSA",27173,13921,220,971,12061
"Raleigh-Durham-Chapel Hill NC MSA","224383",199332,435,2661,21955,NA
"Rapid City","SD MSA",4306,4070,0,236,0
"Reading","PA MSA",11786,11354,115,146,171
"Redding","CA MSA",18045,18045,0,0,0
"Reno","NV MSA",49652,44263,211,160,5018
"Richland-Kennewick-Pasco","WA MSA",13963,13963,0,0,0
"Richmond-Petersburg","VA MSA",82973,80693,0,0,2280
"Roanoke","VA MSA",8056,7061,84,0,911
"Rochester","MN MSA",19862,16041,1347,642,1832
"Rochester","NY MSA",32562,31828,0,120,614
"Rockford","IL MSA",17339,15029,512,280,1518
"Rocky Mount","NC MSA",6235,5342,271,0,622
"Sacramento-Yolo","CA CMSA",234528,223169,0,2413,8946
"Saginaw-Bay City-Midland","MI MSA",7011,6352,0,332,327
"St. Cloud","MN MSA",11106,10791,0,0,315
"St. Joseph","MO MSA",2268,2064,0,0,204
"St. Louis","MO-IL MSA",159005,148350,6155,735,3765
"Salinas","CA MSA",36045,21231,0,0,14814
"Salt Lake City-Ogden","UT MSA",110550,97569,1811,2674,8496
"San Angelo","TX MSA",1767,1767,0,0,0
"San Antonio","TX MSA",68754,68694,60,0,0
"San Diego","CA MSA",281380,226432,541,4030,50377
"San Francisco-Oakland-San Jose","CA CMSA",337557,274837,5378,3134,54208
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",26328,26080,0,248,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",13765,13658,0,0,107
"Santa Fe","NM MSA",12987,10707,0,0,2280
"Sarasota-Bradenton","FL MSA",101826,97651,322,1004,2849
"Savannah","GA MSA",25179,22893,242,0,2044
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6723,6227,0,496,0
"Seattle-Tacoma-Bremerton WA CMSA","302213",225684,3708,12672,60149,NA
"Sharon","PA MSA",1729,1437,0,0,292
"Sheboygan","WI MSA",920,920,0,0,0
"Sherman-Denison","TX MSA",2000,1925,75,0,0
"Shreveport-Bossier City","LA MSA",15831,15831,0,0,0
"Sioux City","IA-NE MSA",2592,2163,117,0,312
"Sioux Falls","SD MSA",18267,18183,84,0,0
"South Bend","IN MSA",11710,11710,0,0,0
"Spokane","WA MSA",18048,16620,1207,0,221
"Springfield","IL MSA",8497,7765,732,0,0
"Springfield","MO MSA",27651,27311,202,138,0
"Springfield","MA MSA",7217,7177,40,0,0
"State College","PA MSA",7412,7382,30,0,0
"Steubenville-Weirton","OH-WV MSA",247,247,0,0,0
"Stockton-Lodi","CA MSA",86995,86995,0,0,0
"Sumter","SC MSA",2519,2282,237,0,0
"Syracuse","NY MSA",9707,9450,130,0,127
"Tallahassee","FL MSA",23186,17100,380,0,5706
"Tampa-St. Petersburg- Clearwater","FL MSA",251468,160682,5320,927,84539
"Terre Haute","IN MSA",2771,2771,0,0,0
"Texarkana","TX-TexarkanaAR MSA",3286,2653,633,0,0
"Toledo","OH MSA",33147,24413,212,0,8522
"Topeka","KS MSA",7004,6804,200,0,0
"Tucson","AZ MSA",82778,78749,399,3630,0
"Tulsa","OK MSA",47827,47827,0,0,0
"Tuscaloosa","AL MSA",11561,11561,0,0,0
"Tyler","TX MSA",5618,5295,0,0,323
"Utica-Rome","NY MSA",1790,1790,0,0,0
"Victoria","TX MSA",1149,1149,0,0,0
"Visalia-Tulare-Porterville","CA MSA",18248,18112,136,0,0
"Waco","TX MSA",7238,6488,750,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",443579,414751,1109,112,27607
"Waterloo-Cedar Falls","IA MSA",12503,2556,120,0,9827
"Wausau","WI MSA",5376,5101,0,275,0
"West Palm Beach-Boca Raton FL MSA","120224",110696,253,514,8761,NA
"Wheeling","WV-OH MSA",138,138,0,0,0
"Wichita","KS MSA",21251,20672,579,0,0
"Wichita Falls","TX MSA",1055,1055,0,0,0
"Wilmington","NC MSA",33264,27965,0,0,5299
"Yakima","WA MSA",5126,4603,109,183,231
"York","PA MSA",14569,14089,0,0,480
"Youngstown-Warren","OH MSA",12621,11798,340,483,0
"Yuba City","CA MSA",5302,5302,0,0,0
"Yuma","AZ MSA",8530,8530,0,0,0
