"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Buffalo-Niagara Falls","NY",29550,23856,194,0,5500
"Burlington","NC",11720,11720,0,0,0
"Burlington-South Burlington","VT",8299,7155,611,180,353
"Canton-Massillon","OH",19347,19110,0,0,237
"Cape Coral-Fort Myers","FL",441998,351127,870,1876,88125
"Carson City","NV",2874,2874,0,0,0
"Casper","WY",5890,5890,0,0,0
"Cedar Rapids","IA",17291,12911,479,2559,1342
"Champaign-Urbana","IL",12968,11658,0,110,1200
"Charleston","WV",3798,3798,0,0,0
"Charleston-North Charleston","SC",145908,113930,8372,1502,22104
"Charlotte-Gastonia-Concord","NC-SC",265353,253076,404,2788,9085
"Charlottesville","VA",25838,25838,0,0,0
"Chattanooga","TN-GA",36443,35874,268,0,301
"Cheyenne","WY",6300,5503,175,622,0
"Chicago-Naperville-Joliet","IL-IN-WI",809695,685493,7156,27804,89242
"Chico","CA",16377,14171,0,548,1658
"Cincinnati-Middletown","OH-KY-IN",179838,170256,1269,1496,6817
"Clarksville","TN-KY",21484,21349,0,135,0
"Cleveland","TN",7369,7089,280,0,0
"Cleveland-Elyria-Mentor","OH",98874,96957,388,795,734
"Coeur d""Alene","ID",31786,31615,0,0,171
"College Station-Bryan","TX",18068,11835,2251,0,3982
"Colorado Springs","CO",87194,85455,220,0,1519
"Columbia","MO",32720,26152,1958,410,4200
"Columbia","SC",76995,72679,239,0,4077
"Columbus","GA-AL",26988,26794,0,194,0
"Columbus","IN",4467,4467,0,0,0
"Columbus","OH",175625,156281,2483,9382,7479
"Corpus Christi","TX",24393,14514,720,0,9159
"Corvallis","OR",5458,5458,0,0,0
"Cumberland","MD-WV",1485,1485,0,0,0
"Dallas-Fort Worth-Arlington","TX",644338,606444,2195,673,35026
"Dalton","GA",8767,7460,199,219,889
"Danville","IL",0,0,0,0,0
"Danville","VA",2846,2846,0,0,0
"Davenport-Moline-Rock Island","IA-IL",11812,9641,0,0,2171
"Dayton","OH",36163,36163,0,0,0
"Decatur","AL",2991,2991,0,0,0
"Decatur","IL",430,430,0,0,0
"Deltona-Daytona Beach-Ormond Beach","FL",104973,89621,224,0,15128
"Denver-Aurora","CO",372898,361299,2960,1009,7630
"Des Moines","IA",84362,78950,397,1354,3661
"Detroit-Warren-Livonia","MI",221970,207097,845,1517,12511
"Dothan","AL",9126,3809,0,0,5317
"Dover","DE",25257,22673,64,409,2111
"Dubuque","IA",11939,11181,758,0,0
"Duluth","MN-WI",7529,7529,0,0,0
"Durham","NC",68181,62715,889,0,4577
"Eau Claire","WI",3683,3228,225,0,230
"El Centro","CA",15437,15206,0,0,231
"El Paso","TX",41118,41118,0,0,0
"Elizabethtown","KY",10039,10039,0,0,0
"Elkhart-Goshen","IN",15656,15656,0,0,0
"Elmira","NY",194,194,0,0,0
"Erie","PA",3245,3245,0,0,0
"Eugene-Springfield","OR",49216,24686,1658,385,22487
"Evansville","IN-KY",19970,17121,0,450,2399
"Fairbanks","AK",1785,1521,264,0,0
"Fargo","ND-MN",12261,8030,260,0,3971
"Farmington","NM",6546,6546,0,0,0
"Fayetteville","NC",42005,42005,0,0,0
"Fayetteville-Springdale-Rogers","AR-MO",81271,59931,1722,3126,16492
"Flagstaff","AZ",10566,10566,0,0,0
"Flint","MI",17826,17826,0,0,0
"Florence","SC",2410,2410,0,0,0
"Florence-Muscle Shoals","AL",2235,2011,0,0,224
"Fond du Lac","WI",2498,1616,573,309,0
"Fort Collins-Loveland","CO",43680,38168,202,774,4536
"Fort Smith","AR-OK",9282,6676,1906,700,0
"Fort Walton Beach-Crestview-Destin","FL",31663,22148,0,314,9201
"Fort Wayne","IN",34383,34383,0,0,0
"Fresno","CA",64939,60164,371,1544,2860
"Gadsden","AL",1599,1599,0,0,0
"Gainesville","FL",30671,25717,0,0,4954
"Gainesville","GA",21099,21099,0,0,0
"Glens Falls","NY",4717,4329,75,0,313
"Goldsboro","NC",5560,5560,0,0,0
"Grand Forks","ND-MN",775,775,0,0,0
"Grand Junction","CO",15133,15133,0,0,0
"Grand Rapids-Wyoming","MI",48662,47919,233,255,255
"Great Falls","MT",2049,1826,0,223,0
"Greeley","CO",74426,73202,0,480,744
"Green Bay","WI",22033,20711,0,0,1322
"Greensboro-High Point","NC",73077,70009,0,0,3068
"Greenville","NC",20670,15918,744,0,4008
"Greenville","SC",51750,48628,219,0,2903
"Gulfport-Biloxi","MS",32820,20230,90,0,12500
"Hagerstown-Martinsburg","MD-WV",51446,48349,937,180,1980
"Hanford-Corcoran","CA",7379,7215,0,164,0
"Harrisburg-Carlisle","PA",13691,12591,0,0,1100
"Harrisonburg","VA",8134,7736,398,0,0
"Hartford-West Hartford-East Hartford","CT",36076,33566,482,0,2028
"Hattiesburg","MS",1243,485,0,0,758
"Hickory-Lenoir-Morganton","NC",24992,24616,376,0,0
"Hinesville-Fort Stewart","GA",828,828,0,0,0
"Holland-Grand Haven","MI",18052,15359,404,2014,275
"Honolulu","HI",58721,50943,1166,0,6612
"Hot Springs","AR",1530,1530,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",8717,8717,0,0,0
"Houston-Baytown-Sugar Land","TX",662798,614271,440,299,47788
"Huntington-Ashland","WV-KY-OH",528,528,0,0,0
"Huntsville","AL",33965,33965,0,0,0
"Idaho Falls","ID",19751,18168,1216,367,0
"Indianapolis","IN",225822,217648,2749,4294,1131
"Iowa City","IA",18563,18563,0,0,0
"Ithaca","NY",7775,2444,0,0,5331
"Jackson","MI",2963,2687,0,0,276
"Jackson","MS",48732,48732,0,0,0
"Jackson","TN",7875,7875,0,0,0
"Jacksonville","FL",586652,265272,2036,3336,316008
"Jacksonville","NC",8998,8998,0,0,0
"Janesville","WI",8075,7522,253,0,300
"Jefferson City","MO",4782,4627,155,0,0
"Johnson City","TN",12682,11924,100,360,298
"Johnstown","PA",255,255,0,0,0
"Jonesboro","AR",5884,5884,0,0,0
"Joplin","MO",4207,4207,0,0,0
"Kalamazoo-Portage","MI",14394,14394,0,0,0
"Kankakee-Bradley","IL",3258,3258,0,0,0
"Kansas City","MO-KS",254144,230551,933,12400,10260
"Kennewick-Richland-Pasco","WA",30883,29374,0,0,1509
"Killeen-Temple-Fort Hood","TX",31358,27494,2204,1660,0
"Kingsport-Bristol-Bristol","TN-VA",8152,8152,0,0,0
"Kingston","NY",6341,5847,494,0,0
"Knoxville","TN",51748,51548,0,200,0
"Kokomo","IN",3907,3317,590,0,0
"La Crosse","WI-MN",6739,6184,0,205,350
"Lafayette","IN",12330,10856,1194,280,0
"Lafayette","LA",16116,16116,0,0,0
"Lake Charles","LA",10951,9061,210,0,1680
"Lakeland","FL",106054,99962,0,0,6092
"Lancaster","PA",15367,14022,327,0,1018
"Lansing-East Lansing","MI",20747,16754,415,0,3578
"Laredo","TX",14694,14310,0,122,262
"Las Cruces","NM",33413,33413,0,0,0
"Las Vegas-Paradise","NV",366430,352686,405,10857,2482
"Lawrence","KS",9152,6093,2562,186,311
"Lawton","OK",1631,1631,0,0,0
"Lebanon","PA",7624,7624,0,0,0
"Lewiston","ID-WA",906,906,0,0,0
"Lewiston-Auburn","ME",4711,4051,300,360,0
"Lexington-Fayette","KY",60139,58171,549,0,1419
"Lima","OH",1396,1396,0,0,0
"Lincoln","NE",7107,7107,0,0,0
"Little Rock-North Little Rock","AR",72420,71070,300,1050,0
"Logan","UT-ID",7693,7359,0,334,0
"Longview","TX",2372,2372,0,0,0
"Longview","WA",6151,6063,88,0,0
"Los Angeles-Long Beach-Santa Ana","CA",468397,350596,5656,21716,90429
"Louisville","KY-IN",122438,117742,0,558,4138
"Lubbock","TX",24141,20427,3714,0,0
"Lynchburg","VA",18028,18028,0,0,0
"Macon","GA",2618,2618,0,0,0
"Madera","CA",12402,12077,325,0,0
"Madison","WI",67692,53596,3939,2124,8033
"Manchester-Nashua","NH",20995,17280,873,0,2842
"Mansfield","OH",2364,2364,0,0,0
"McAllen-Edinburg-Pharr","TX",83249,71547,514,5393,5795
"Medford","OR",32000,30990,317,288,405
"Memphis","TN-MS-AR",154739,149469,0,150,5120
"Merced","CA",36338,36198,140,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",647676,442177,4636,4645,196218
"Michigan City-La Porte","IN",3031,3031,0,0,0
"Midland","TX",3600,3600,0,0,0
"Milwaukee-Waukesha-West Allis","WI",90154,74550,940,2679,11985
"Minneapolis-St. Paul-Bloomington","MN-WI",290829,264811,2993,4672,18353
"Missoula","MT",6863,5334,718,0,811
"Mobile","AL",31119,31119,0,0,0
"Modesto","CA",59455,56920,198,160,2177
"Monroe","LA",5868,5868,0,0,0
"Monroe","MI",7130,7130,0,0,0
"Montgomery","AL",22275,22275,0,0,0
"Morgantown","WV",550,0,0,0,550
"Morristown","TN",9072,9072,0,0,0
"Mount Vernon-Anacortes","WA",14306,14306,0,0,0
"Muncie","IN",3533,3533,0,0,0
"Muskegon-Norton Shores","MI",4206,4046,160,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",99075,72731,652,109,25583
"Napa","CA",6109,6109,0,0,0
"Naples-Marco Island","FL",131081,102459,2389,10758,15475
"Nashville-Davidson--Murfreesboro","TN",202672,197421,2041,1275,1935
"New Haven-Milford","CT",21300,15121,0,0,6179
"New Orleans-Metairie-Kenner","LA",82857,63964,17358,835,700
"New York-Northern New Jersey-Long Island","NY-NJ-PA",513925,284916,41116,47622,140271
"Niles-Benton Harbor","MI",2221,1444,0,0,777
"Norwich-New London","CT",11066,11066,0,0,0
"Ocala","FL",68764,67898,80,366,420
"Ocean City","NJ",31751,16858,7829,1506,5558
"Odessa","TX",2950,2950,0,0,0
"Ogden-Clearfield","UT",62094,60349,0,1320,425
"Oklahoma City","OK",117783,115095,1085,0,1603
"Olympia","WA",60103,60103,0,0,0
"Omaha-Council Bluffs","NE-IA",91423,81573,1606,1335,6909
"Orlando","FL",429384,387181,106,579,41518
"Oshkosh-Neenah","WI",5921,5001,920,0,0
"Owensboro","KY",1714,1714,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",79386,67735,0,448,11203
"Palm Bay-Melbourne-Titusville","FL",114264,107538,200,967,5559
"Panama City-Lynn Haven","FL",88823,18772,0,395,69656
"Parkersburg-Marietta","WV-OH",2180,2180,0,0,0
"Pascagoula","MS",8935,8775,160,0,0
"Pensacola-Ferry Pass-Brent","FL",55992,50624,959,898,3511
"Peoria","IL",15109,14175,575,0,359
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",208946,171210,413,605,36718
"Phoenix-Mesa-Scottsdale","AZ",785362,734772,3178,10767,36645
"Pine Bluff","AR",745,660,0,0,85
"Pittsburgh","PA",70518,67012,394,1350,1762
"Pittsfield","MA",552,552,0,0,0
"Pocatello","ID",5299,5299,0,0,0
"Port St. Lucie-Fort Pierce","FL",122449,114867,0,1448,6134
"Portland-South Portland-Biddeford","ME",41294,35892,2739,261,2402
"Portland-Vancouver-Beaverton","OR-WA",238911,201478,1876,3480,32077
"Poughkeepsie-Newburgh-Middletown","NY",27013,23950,0,297,2766
"Prescott","AZ",50109,49164,433,512,0
"Providence-New Bedford-Fall River","RI-MA",50103,44176,1304,233,4390
"Provo-Orem","UT",80865,73528,624,1362,5351
"Pueblo","CO",20710,20174,536,0,0
"Punta Gorda","FL",57238,41169,168,5954,9947
"Racine","WI",13681,13681,0,0,0
"Raleigh-Cary","NC",189869,178766,869,1358,8876
"Rapid City","SD",14231,13695,148,388,0
"Reading","PA",12331,11937,0,394,0
"Redding","CA",19623,19623,0,0,0
"Reno-Sparks","NV",103826,76358,157,0,27311
"Richmond","VA",142634,135915,145,1197,5377
"Riverside-San Bernardino-Ontario","CA",807530,777389,569,9163,20409
"Roanoke","VA",19855,19769,86,0,0
"Rochester","MN",18209,17110,0,0,1099
"Rochester","NY",21542,20720,234,0,588
"Rockford","IL",21233,10820,430,9983,0
"Rocky Mount","NC",7450,7126,324,0,0
"Rome","GA",6416,6047,369,0,0
"Sacramento--Arden-Arcade--Roseville","CA",344703,304920,2327,1240,36216
"Saginaw-Saginaw Township North","MI",3236,3236,0,0,0
"Salem","OR",27633,21121,0,0,6512
"Salinas","CA",10466,10466,0,0,0
"Salisbury","MD",9407,8639,0,0,768
"Salt Lake City","UT",107674,98709,1690,2921,4354
"San Angelo","TX",3745,3745,0,0,0
"San Antonio","TX",248349,172736,740,636,74237
"San Diego-Carlsbad-San Marcos","CA",260801,188920,6284,5971,59626
"San Francisco-Oakland-Fremont","CA",258886,211500,778,3329,43279
"San Jose-Sunnyvale-Santa Clara","CA",94543,62532,2492,0,29519
"San Luis Obispo-Paso Robles","CA",23735,21788,0,0,1947
"Sandusky","OH",0,0,0,0,0
"Santa Barbara-Santa Maria-Goleta","CA",12731,12470,261,0,0
"Santa Cruz-Watsonville","CA",7716,6622,0,0,1094
"Santa Fe","NM",7437,7437,0,0,0
"Santa Rosa-Petaluma","CA",24605,23904,701,0,0
"Sarasota-Bradenton-Venice","FL",217698,191826,0,0,25872
"Savannah","GA",35113,34588,325,0,200
"Scranton--Wilkes-Barre","PA",3984,3107,0,300,577
"Seattle-Tacoma-Bellevue","WA",349881,295850,3140,10012,40879
"Sheboygan","WI",3998,3998,0,0,0
"Sherman-Denison","TX",891,891,0,0,0
"Shreveport-Bossier City","LA",25870,25609,174,87,0
"Sioux City","IA-NE-SD",4773,4773,0,0,0
"Sioux Falls","SD",27354,24111,408,207,2628
"South Bend-Mishawaka","IN-MI",16502,13864,0,0,2638
"Spartanburg","SC",18978,18073,204,0,701
"Spokane","WA",40316,38882,433,1001,0
"Springfield","IL",6199,4653,920,0,626
"Springfield","MA",12244,9453,1515,550,726
"Springfield","MO",40600,40410,0,0,190
"Springfield","OH",4722,4280,0,0,442
"St. Cloud","MN",12460,11314,0,203,943
"St. George","UT",60985,58807,0,350,1828
"St. Joseph","MO-KS",3244,2856,388,0,0
"St. Louis","MO-IL",224761,207485,5148,3470,8658
"State College","PA",9565,8861,352,352,0
"Stockton","CA",106717,105767,625,0,325
"Sumter","SC",5745,4979,118,0,648
"Syracuse","NY",6270,6090,0,0,180
"Tallahassee","FL",39125,33611,427,0,5087
"Tampa-St. Petersburg-Clearwater","FL",422998,399395,7187,2005,14411
"Terre Haute","IN",4194,4019,0,0,175
"Texarkana","TX-Texarkana",2213,2213,0,0,0
"Toledo","OH",37473,36481,228,347,417
"Topeka","KS",20252,20252,0,0,0
"Trenton-Ewing","NJ",10189,9233,0,0,956
"Tucson","AZ",198506,183462,1327,251,13466
"Tulsa","OK",74031,74031,0,0,0
"Tuscaloosa","AL",30696,18740,0,0,11956
"Tyler","TX",7865,7495,0,0,370
"Utica-Rome","NY",241,241,0,0,0
"Valdosta","GA",7670,6884,0,0,786
"Vallejo-Fairfield","CA",39893,39704,189,0,0
"Vero Beach","FL",42422,37457,150,794,4021
"Victoria","TX",1425,1425,0,0,0
"Vineland-Millville-Bridgeton","NJ",2808,2696,112,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",131848,103846,3293,477,24232
"Visalia-Porterville","CA",40091,34557,0,534,5000
"Waco","TX",10905,10665,240,0,0
"Warner Robins","GA",19761,19761,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",489240,408100,145,1953,79042
"Waterloo-Cedar Falls","IA",8871,8721,150,0,0
"Wausau","WI",9893,7149,72,0,2672
"Weirton-Steubenville","WV-OH",528,528,0,0,0
"Wenatchee","WA",10330,10330,0,0,0
"Wheeling","WV-OH",0,0,0,0,0
"Wichita Falls","TX",15026,3852,0,7698,3476
"Wichita","KS",29368,28351,621,0,396
"Williamsport","PA",248,248,0,0,0
"Wilmington","NC",121477,100452,4852,440,15733
"Winchester","VA-WV",22779,22779,0,0,0
"Winston-Salem","NC",42449,42449,0,0,0
"Worcester","MA",29515,25999,1252,426,1838
"Yakima","WA",8032,8032,0,0,0
"York-Hanover","PA",25586,25165,0,0,421
"Youngstown-Warren-Boardman","OH-PA",13549,13449,100,0,0
"Yuba City-Marysville","CA",32388,31644,0,0,744
"Yuma","AZ",19453,19453,0,0,0
