"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Enid","OK MSA",1184,1184,0,0,0
"Erie","PA MSA",5010,4508,130,0,372
"Eugene-Springfield","OR MSA",15513,14881,149,483,0
"Evansville-Henderson","IN-KY MSA",12957,12763,194,0,0
"Fargo-Moorhead","ND-MN MSA",9530,6009,1148,2053,320
"Fayetteville","NC MSA",7186,6783,203,200,0
"Fayetteville-Springdale- Rogers","AR MSA",16513,15689,556,0,268
"Flagstaff","AZ-UT MSA",9804,9804,0,0,0
"Florence","AL MSA",1507,1431,76,0,0
"Florence","SC MSA",3909,3561,0,0,348
"Fort Collins-Loveland","CO MSA",37935,33550,378,614,3393
"Fort Myers-Cape Coral","FL MSA",75932,53224,2207,2943,17558
"Fort Pierce-Port St. Lucie","FL MSA",32371,29859,0,1031,1481
"Fort Smith","AR-OK MSA",5510,3748,262,0,1500
"Fort Walton Beach","FL MSA",31932,11222,93,102,20515
"Fort Wayne","IN MSA",26487,26487,0,0,0
"Fresno","CA MSA",44103,43968,0,135,0
"Gadsden","AL MSA",778,778,0,0,0
"Gainesville","FL MSA",12344,8250,0,0,4094
"Glens Falls","NY MSA",4096,3264,132,0,700
"Goldsboro","NC MSA",3359,2867,0,492,0
"Grand Forks","ND-MN MSA",801,801,0,0,0
"Grand Junction","CO MSA",10602,9778,0,364,460
"Grand Rapids-Muskegon- Holland","MI MSA",72078,69997,83,936,1062
"Great Falls","MT MSA",909,909,0,0,0
"Green Bay","WI MSA",15818,14001,1142,460,215
"Greensboro--Winston-Salem-- High Point","NC MSA",79284,76070,286,428,2500
"Greenville","NC MSA",6910,6758,152,0,0
"Greenville-Spartanburg- Anderson","SC MSA",48698,47805,62,0,831
"Harrisburg-Lebanon- Carlisle","PA MSA",16471,16386,85,0,0
"Hartford","CT MSA",37179,37003,100,0,76
"Hattiesburg","MS MSA",873,743,0,0,130
"Hickory-Morganton-Lenoir","NC MSA",17170,17042,128,0,0
"Honolulu","HI MSA",20443,17152,0,0,3291
"Houma","LA MSA",5113,5113,0,0,0
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",324266,305531,122,306,18307
"Huntington-Ashland","WV-KY- OH MSA",1822,1822,0,0,0
"Huntsville","AL MSA",3985,3985,0,0,0
"Indianapolis","IN MSA",146571,140592,920,820,4239
"Iowa City","IA MSA",10157,5682,330,0,4145
"Jackson","MI MSA",4638,1472,0,0,3166
"Jackson","MS MSA",21601,19413,0,0,2188
"Jackson","TN MSA",6119,6119,0,0,0
"Jacksonville","FL MSA",159965,125342,0,0,34623
"Jacksonville","NC MSA",2813,2813,0,0,0
"Jamestown","NY MSA",88,88,0,0,0
"Janesville-Beloit","WI MSA",2725,2030,170,350,175
"Johnson City-Kingsport- Bristol","TN-VA MSA",7146,6948,0,0,198
"Johnstown","PA MSA",1400,1036,0,364,0
"Jonesboro","AR MSA",1849,1529,0,0,320
"Joplin","MO MSA",1129,1129,0,0,0
"Kalamazoo-Battle Creek","MI MSA",37562,12565,145,420,24432
"Kansas City","MO-KS MSA",99039,92257,5093,546,1143
"Killeen-Temple","TX MSA",13092,12747,138,207,0
"Knoxville","TN MSA",29550,28739,0,186,625
"Kokomo","IN MSA",3855,2813,699,0,343
"La Crosse","WI-MN MSA",4903,4411,170,0,322
"Lafayette","LA MSA",9429,9429,0,0,0
"Lafayette","IN MSA",6648,6648,0,0,0
"Lake Charles","LA MSA",7260,6063,122,1075,0
"Lakeland-Winter Haven","FL MSA",29763,29763,0,0,0
"Lancaster","PA MSA",27197,11870,0,0,15327
"Lansing-East Lansing","MI MSA",19138,11842,0,0,7296
"Laredo","TX MSA",7391,6698,0,0,693
"Las Cruces","NM MSA",7731,7731,0,0,0
"Las Vegas","NV-AZ MSA",187875,173368,111,317,14079
"Lawrence","KS MSA",4201,3783,418,0,0
"Lawton","OK MSA",1177,1113,64,0,0
"Lewiston-Auburn","ME MSA",2416,2416,0,0,0
"Lexington","KY MSA",25263,22547,80,240,2396
"Lima","OH MSA",827,827,0,0,0
"Lincoln","NE MSA",13494,12051,278,0,1165
"Little Rock-North Little Rock","AR MSA",23496,23346,150,0,0
"Longview-Marshall","TX MSA",1536,1536,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",740419,599189,6921,6129,128180
"Louisville","KY-IN MSA",55495,48415,116,98,6866
"Lubbock","TX MSA",4872,4872,0,0,0
"Lynchburg","VA MSA",8496,8403,93,0,0
"Macon","GA MSA",23099,12055,0,0,11044
"Madison","WI MSA",30688,22843,1672,2075,4098
"Mansfield","OH MSA",3626,3062,344,0,220
"McAllen-Edinburg-Mission","TX MSA",20045,18902,346,342,455
"Medford-Ashland","OR MSA",14336,13237,300,305,494
"Melbourne-Titusville-Palm Bay","FL MSA",32903,28936,0,0,3967
"Memphis","TN-AR-MS MSA",107391,71663,0,0,35728
"Merced","CA MSA",10541,10541,0,0,0
"Miami-Fort Lauderdale","FL CMSA",259990,172082,4185,2381,81342
"Milwaukee-Racine","WI CMSA",78186,58468,2671,1270,15777
"Minneapolis-St. Paul","MN-WI MSA",222152,195546,3606,2385,20615
"Missoula","MT MSA",1921,1729,0,192,0
"Mobile","AL MSA",30446,30063,0,0,383
"Modesto","CA MSA",30327,30133,194,0,0
"Monroe","LA MSA",3734,3684,50,0,0
"Montgomery","AL MSA",7633,7633,0,0,0
"Muncie","IN MSA",2582,2520,62,0,0
"Myrtle Beach","SC MSA",40388,17091,0,80,23217
"Naples","FL MSA",61601,46174,79,3900,11448
"Nashville","TN MSA",103771,96179,689,968,5935
"New London-Norwich","CT-RI MSA",8415,8246,0,169,0
"New Orleans","LA MSA",37610,35231,1567,200,612
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",508750,381958,23048,9253,94491
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",52519,51434,0,0,1085
"Ocala","FL MSA",35977,35853,0,124,0
"Odessa-Midland","TX MSA",2434,2434,0,0,0
"Oklahoma City","OK MSA",42951,40503,0,0,2448
"Omaha","NE-IA MSA",32590,25527,123,0,6940
"Orlando","FL MSA",178791,163322,0,466,15003
"Owensboro","KY MSA",4140,3592,0,548,0
"Panama City","FL MSA",11246,6277,245,140,4584
"Parkersburg-Marietta","WV-OH MSA",1853,1853,0,0,0
"Pensacola","FL MSA",24252,23930,322,0,0
"Peoria-Pekin","IL MSA",16533,11761,272,0,4500
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",162870,155806,1377,945,4742
"Phoenix-Mesa","AZ MSA",381989,337944,0,3667,40378
"Pine Bluff","AR MSA",795,747,48,0,0
"Pittsburgh","PA MSA",62302,51369,467,1492,8974
"Pittsfield","MA MSA",235,235,0,0,0
"Pocatello","ID MSA",1010,1010,0,0,0
"Portland","ME MSA",19101,19101,0,0,0
"Portland-Salem","OR-WA CMSA",136247,128480,1369,692,5706
"Providence-Fall River- Warwick","RI-MA MSA",25903,24253,730,493,427
"Provo-Orem","UT MSA",34798,31587,1047,274,1890
"Pueblo","CO MSA",7265,6839,176,250,0
"Punta Gorda","FL MSA",15457,13230,338,0,1889
"Raleigh-Durham-Chapel Hill","Hill NC MSA",155658,139758,534,988,14378
"Rapid City","SD MSA",8115,8115,0,0,0
"Reading","PA MSA",8129,8129,0,0,0
"Redding","CA MSA",9280,9280,0,0,0
"Reno","NV MSA",46067,33291,120,191,12465
"Richland-Kennewick-Pasco","WA MSA",7512,7512,0,0,0
"Richmond-Petersburg","VA MSA",54127,54127,0,0,0
"Roanoke","VA MSA",5711,5343,121,0,247
"Rochester","MN MSA",13398,10799,1111,912,576
"Rochester","NY MSA",27314,24956,0,0,2358
"Rockford","IL MSA",13528,12231,730,0,567
"Rocky Mount","NC MSA",2173,2173,0,0,0
"Sacramento-Yolo","CA CMSA",236154,207268,946,0,27940
"Saginaw-Bay City-Midland","MI MSA",4145,3484,0,333,328
"St. Cloud","MN MSA",6880,6552,0,0,328
"St. Joseph","MO MSA",2255,1596,269,161,229
"St. Louis","MO-IL MSA",106560,101095,1052,175,4238
"Salinas","CA MSA",22080,22080,0,0,0
"Salt Lake City-Ogden","UT MSA",74193,66782,1258,4740,1413
"San Angelo","TX MSA",1542,1542,0,0,0
"San Antonio","TX MSA",62669,61209,0,0,1460
"San Diego","CA MSA",172513,167185,493,315,4520
"San Francisco-Oakland-San Jose","CA CMSA",303138,256946,3232,4063,38897
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",19114,18875,0,0,239
"Santa Barbara-Santa Maria- Lompoc","CA MSA",11913,10191,223,384,1115
"Santa Fe","NM MSA",5037,3288,0,157,1592
"Sarasota-Bradenton","FL MSA",84121,68497,150,621,14853
"Savannah","GA MSA",10455,10212,0,243,0
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",4670,4205,45,420,0
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",258328,172952,4383,8826,72167
"Sharon","PA MSA",1480,1480,0,0,0
"Sheboygan","WI MSA",364,364,0,0,0
"Sherman-Denison","TX MSA",759,759,0,0,0
"Shreveport-Bossier City","LA MSA",11165,11165,0,0,0
"Sioux City","IA-NE MSA",1810,1469,181,160,0
"Sioux Falls","SD MSA",10592,10207,173,0,212
"South Bend","IN MSA",16509,12536,210,0,3763
"Spokane","WA MSA",16590,15157,0,146,1287
"Springfield","IL MSA",7857,6193,930,0,734
"Springfield","MO MSA",19165,18388,260,98,419
"Springfield","MA MSA",7535,6593,0,475,467
"State College","PA MSA",5139,4132,0,840,167
"Steubenville-Weirton","OH-WV MSA",125,125,0,0,0
"Stockton-Lodi","CA MSA",73235,73114,121,0,0
"Sumter","SC MSA",1933,1933,0,0,0
"Syracuse","NY MSA",9072,7747,725,600,0
"Tallahassee","FL MSA",11158,10904,0,254,0
"Tampa-St. Petersburg- Clearwater","FL MSA",125740,117296,3144,1453,3847
"Terre Haute","IN MSA",3032,3032,0,0,0
"Texarkana  TX-Texarkana "," AR MSA",1470,1470,0,0,0
"Toledo","OH MSA",15967,15085,382,0,500
"Topeka","KS MSA",7047,7047,0,0,0
"Tucson","AZ MSA",51202,51202,0,0,0
"Tulsa","OK MSA",31736,31176,235,120,205
"Tuscaloosa","AL MSA",4458,4458,0,0,0
"Tyler","TX MSA",4458,4227,0,0,231
"Utica-Rome","NY MSA",1128,1128,0,0,0
"Victoria","TX MSA",1494,1494,0,0,0
"Visalia-Tulare-Porterville","CA MSA",13974,13898,76,0,0
"Waco","TX MSA",4131,4131,0,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",430186,355803,122,1980,72281
"Waterloo-Cedar Falls","IA MSA",1169,1169,0,0,0
"Wausau","WI MSA",4053,3778,0,275,0
"West Palm Beach-Boca Raton","Raton FL MSA",72459,63133,161,0,9165
"Wheeling","WV-OH MSA",139,139,0,0,0
"Wichita","KS MSA",13270,12970,300,0,0
"Wichita Falls","TX MSA",1372,1372,0,0,0
"Wilmington","NC MSA",19798,19562,0,0,236
"Yakima","WA MSA",3152,2692,248,212,0
"York","PA MSA",12825,12145,480,200,0
"Youngstown-Warren","OH MSA",13263,12175,546,542,0
"Yuba City","CA MSA",3705,3705,0,0,0
"Yuma","AZ MSA",7346,7346,0,0,0
