"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Elizabethtown","KY",4258,4258,0,0,0
"Elkhart-Goshen","IN",8579,8579,0,0,0
"Elmira","NY",0,0,0,0,0
"Erie","PA",1644,1494,0,0,150
"Eugene-Springfield","OR",25090,16638,1003,7020,429
"Evansville","IN-KY",15126,14826,0,0,300
"Fairbanks","AK",92,92,0,0,0
"Fargo","ND-MN",12060,1625,0,0,10435
"Farmington","NM",3913,3913,0,0,0
"Fayetteville","NC",34593,31991,0,0,2602
"Fayetteville-Springdale-Rogers","AR-MO",71499,40047,2498,819,28135
"Flagstaff","AZ",8615,8615,0,0,0
"Flint","MI",27928,27928,0,0,0
"Florence","SC",1928,1928,0,0,0
"Florence-Muscle Shoals","AL",3360,2162,350,0,848
"Fond du Lac","WI",1158,918,240,0,0
"Fort Collins-Loveland","CO",34884,32867,694,0,1323
"Fort Smith","AR-OK",7248,5289,1959,0,0
"Fort Walton Beach-Crestview-Destin","FL",20247,19933,0,314,0
"Fort Wayne","IN",23936,23090,0,0,846
"Fresno","CA",61937,47831,517,179,13410
"Gadsden","AL",2083,2083,0,0,0
"Gainesville","FL",19825,14674,0,3025,2126
"Gainesville","GA",17886,17686,200,0,0
"Glens Falls","NY",4273,3797,360,0,116
"Goldsboro","NC",4355,4355,0,0,0
"Grand Forks","ND-MN",0,0,0,0,0
"Grand Junction","CO",18056,18056,0,0,0
"Grand Rapids-Wyoming","MI",79205,78593,357,0,255
"Great Falls","MT",1255,1130,125,0,0
"Greeley","CO",49551,49064,0,487,0
"Green Bay","WI",16718,14752,933,0,1033
"Greensboro-High Point","NC",71649,67055,141,0,4453
"Greenville","NC",13604,10987,121,0,2496
"Greenville","SC",42815,42439,219,0,157
"Gulfport-Biloxi","MS",22052,21942,110,0,0
"Hagerstown-Martinsburg","MD-WV",34722,30276,0,260,4186
"Hanford-Corcoran","CA",3726,3726,0,0,0
"Harrisburg-Carlisle","PA",13674,12928,296,0,450
"Harrisonburg","VA",13031,12835,196,0,0
"Hartford-West Hartford-East Hartford","CT",28115,26275,94,0,1746
"Hattiesburg","MS",1834,1834,0,0,0
"Hickory-Lenoir-Morganton","NC",19499,19499,0,0,0
"Hinesville-Fort Stewart","GA",1706,1589,117,0,0
"Holland-Grand Haven","MI",25897,24688,280,733,196
"Honolulu","HI",46742,39006,875,432,6429
"Hot Springs","AR",1312,1312,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",6525,6525,0,0,0
"Houston-Baytown-Sugar Land","TX",517483,489502,1923,581,25477
"Huntington-Ashland","WV-KY-OH",260,260,0,0,0
"Huntsville","AL",28772,26658,0,2114,0
"Idaho Falls","ID",9375,8837,0,538,0
"Indianapolis","IN",132621,125835,1465,2790,2531
"Iowa City","IA",15952,11189,2668,475,1620
"Ithaca","NY",1284,967,0,0,317
"Jackson","MI",2633,2357,0,0,276
"Jackson","MS",27146,26114,0,0,1032
"Jackson","TN",3962,3962,0,0,0
"Jacksonville","FL",238174,206994,147,0,31033
"Jacksonville","NC",13030,9530,0,0,3500
"Janesville","WI",6918,5038,120,0,1760
"Jefferson City","MO",3150,3150,0,0,0
"Johnson City","TN",8900,8900,0,0,0
"Johnstown","PA",0,0,0,0,0
"Jonesboro","AR",4189,4069,0,120,0
"Joplin","MO",1903,1903,0,0,0
"Kalamazoo-Portage","MI",21588,19716,0,1872,0
"Kankakee-Bradley","IL",1325,1325,0,0,0
"Kansas City","MO-KS",167157,150054,4319,6092,6692
"Kennewick-Richland-Pasco","WA",25152,23658,0,0,1494
"Killeen-Temple-Fort Hood","TX",25754,21799,2585,1370,0
"Kingsport-Bristol-Bristol","TN-VA",6005,5903,102,0,0
"Kingston","NY",5631,3281,0,40,2310
"Knoxville","TN",38400,37661,739,0,0
"Kokomo","IN",4546,4546,0,0,0
"La Crosse","WI-MN",3116,3116,0,0,0
"Lafayette","IN",6917,6917,0,0,0
"Lafayette","LA",14549,14449,100,0,0
"Lake Charles","LA",7697,7537,160,0,0
"Lakeland","FL",92051,87557,244,0,4250
"Lancaster","PA",14569,13924,0,0,645
"Lansing-East Lansing","MI",22071,21115,0,0,956
"Laredo","TX",11831,11448,74,122,187
"Las Cruces","NM",21364,19912,0,0,1452
"Las Vegas-Paradise","NV",399555,317959,2746,14641,64209
"Lawrence","KS",5029,3113,1916,0,0
"Lawton","OK",1380,1380,0,0,0
"Lebanon","PA",5351,5351,0,0,0
"Lewiston","ID-WA",1524,1296,228,0,0
"Lewiston-Auburn","ME",4962,3607,555,0,800
"Lexington-Fayette","KY",48560,47117,277,0,1166
"Lima","OH",189,189,0,0,0
"Lincoln","NE",16327,15967,360,0,0
"Little Rock-North Little Rock","AR",47968,47863,105,0,0
"Logan","UT-ID",3175,3175,0,0,0
"Longview","TX",2434,2434,0,0,0
"Longview","WA",3645,3645,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",342446,211754,4476,10025,116191
"Louisville","KY-IN",99075,94613,0,706,3756
"Lubbock","TX",18805,15353,3452,0,0
"Lynchburg","VA",13828,13333,0,495,0
"Macon","GA",7495,7495,0,0,0
"Madera","CA",9555,8578,977,0,0
"Madison","WI",42794,37352,512,923,4007
"Manchester-Nashua","NH",12938,11808,479,324,327
"Mansfield","OH",2305,1645,660,0,0
"McAllen-Edinburg-Pharr","TX",69118,48071,209,8186,12652
"Medford","OR",22347,20404,1655,288,0
"Memphis","TN-MS-AR",103190,99842,0,2848,500
"Merced","CA",29591,27358,0,2233,0
"Miami-Fort Lauderdale-Miami Beach","FL",435748,328379,4334,3448,99587
"Michigan City-La Porte","IN",2109,2109,0,0,0
"Midland","TX",3009,3009,0,0,0
"Milwaukee-Waukesha-West Allis","WI",56489,48218,1970,3278,3023
"Minneapolis-St. Paul-Bloomington","MN-WI",236346,199063,669,976,35638
"Missoula","MT",2772,2000,0,0,772
"Mobile","AL",17331,17331,0,0,0
"Modesto","CA",32610,32219,0,0,391
"Monroe","LA",2995,2995,0,0,0
"Monroe","MI",3898,3898,0,0,0
"Montgomery","AL",17658,17658,0,0,0
"Morgantown","WV",242,242,0,0,0
"Morristown","TN",5678,5118,560,0,0
"Mount Vernon-Anacortes","WA",10132,9108,257,328,439
"Muncie","IN",1143,777,170,196,0
"Muskegon-Norton Shores","MI",4343,3913,430,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",96923,55525,190,2006,39202
"Napa","CA",8707,8707,0,0,0
"Naples-Marco Island","FL",83804,67842,5297,0,10665
"Nashville-Davidson--Murfreesboro","TN",199373,182495,2583,0,14295
"New Haven-Milford","CT",8764,6856,109,0,1799
"New Orleans-Metairie-Kenner","LA",78233,61228,15909,696,400
"New York-Northern New Jersey-Long Island","NY-NJ-PA",428495,236379,35543,22781,133792
"Niles-Benton Harbor","MI",5938,5938,0,0,0
"Norwich-New London","CT",6707,6587,120,0,0
"Ocala","FL",68143,67453,690,0,0
"Ocean City","NJ",29754,16106,7058,1286,5304
"Odessa","TX",1015,1015,0,0,0
"Ogden-Clearfield","UT",44287,40393,164,3541,189
"Oklahoma City","OK",94322,87303,2734,0,4285
"Olympia","WA",27671,27671,0,0,0
"Omaha-Council Bluffs","NE-IA",56373,48181,464,1251,6477
"Orlando","FL",314453,290858,568,1227,21800
"Oshkosh-Neenah","WI",6890,6031,235,0,624
"Owensboro","KY",2951,2816,0,135,0
"Oxnard-Thousand Oaks-Ventura","CA",103673,91418,0,0,12255
"Palm Bay-Melbourne-Titusville","FL",70900,66905,0,1650,2345
"Panama City-Lynn Haven","FL",34827,17767,84,640,16336
"Parkersburg-Marietta","WV-OH",1312,1237,0,75,0
"Pascagoula","MS",6896,6896,0,0,0
"Pensacola-Ferry Pass-Brent","FL",43118,42445,0,673,0
"Peoria","IL",7905,6715,175,0,1015
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",171799,128316,0,979,42504
"Phoenix-Mesa-Scottsdale","AZ",712554,680976,893,2785,27900
"Pine Bluff","AR",766,695,0,0,71
"Pittsburgh","PA",58229,56342,0,652,1235
"Pittsfield","MA",333,333,0,0,0
"Pocatello","ID",2439,2196,0,243,0
"Port St. Lucie-Fort Pierce","FL",103502,101547,0,738,1217
"Portland-South Portland-Biddeford","ME",25421,23916,506,521,478
"Portland-Vancouver-Beaverton","OR-WA",201242,180442,2023,3482,15295
"Poughkeepsie-Newburgh-Middletown","NY",15054,13299,137,0,1618
"Prescott","AZ",36581,35928,395,258,0
"Providence-New Bedford-Fall River","RI-MA",26495,24739,1016,0,740
"Provo-Orem","UT",69593,56440,203,927,12023
"Pueblo","CO",15087,15087,0,0,0
"Punta Gorda","FL",47818,38067,1063,1685,7003
"Racine","WI",6975,6975,0,0,0
"Raleigh-Cary","NC",160168,159625,543,0,0
"Rapid City","SD",9256,7710,701,445,400
"Reading","PA",7873,7394,0,0,479
"Redding","CA",13988,13810,178,0,0
"Reno-Sparks","NV",44062,41383,150,400,2129
"Richmond","VA",119159,96668,0,524,21967
"Riverside-San Bernardino-Ontario","CA",524773,513040,898,0,10835
"Roanoke","VA",13580,13580,0,0,0
"Rochester","MN",12330,8930,0,0,3400
"Rochester","NY",16259,14991,0,0,1268
"Rockford","IL",9037,8760,277,0,0
"Rocky Mount","NC",3684,3522,162,0,0
"Rome","GA",5163,5163,0,0,0
"Sacramento--Arden-Arcade--Roseville","CA",243382,228709,1654,0,13019
"Saginaw-Saginaw Township North","MI",4426,4426,0,0,0
"Salem","OR",14225,13499,514,0,212
"Salinas","CA",21546,21546,0,0,0
"Salisbury","MD",6163,6163,0,0,0
"Salt Lake City","UT",85281,75255,198,1079,8749
"San Angelo","TX",2027,2027,0,0,0
"San Antonio","TX",181766,131136,822,2769,47039
"San Diego-Carlsbad-San Marcos","CA",193981,126198,1374,3784,62625
"San Francisco-Oakland-Fremont","CA",189529,165412,811,409,22897
"San Jose-Sunnyvale-Santa Clara","CA",72998,54459,0,0,18539
"San Luis Obispo-Paso Robles","CA",20218,12771,0,0,7447
"Sandusky","OH",0,0,0,0,0
"Santa Barbara-Santa Maria-Goleta","CA",15674,12570,0,0,3104
"Santa Cruz-Watsonville","CA",7247,6662,0,0,585
"Santa Fe","NM",5673,5673,0,0,0
"Santa Rosa-Petaluma","CA",24472,22870,0,0,1602
"Sarasota-Bradenton-Venice","FL",170923,158961,0,1116,10846
"Savannah","GA",37381,36988,222,0,171
"Scranton--Wilkes-Barre","PA",2407,2407,0,0,0
"Seattle-Tacoma-Bellevue","WA",296257,213999,5487,5783,70988
"Sheboygan","WI",1372,1183,189,0,0
"Sherman-Denison","TX",393,393,0,0,0
"Shreveport-Bossier City","LA",15464,15464,0,0,0
"Sioux City","IA-NE-SD",2613,2334,279,0,0
"Sioux Falls","SD",11402,11169,0,233,0
"South Bend-Mishawaka","IN-MI",6810,6810,0,0,0
"Spartanburg","SC",4392,4392,0,0,0
"Spokane","WA",28593,26953,363,0,1277
"Springfield","IL",4656,3420,335,389,512
"Springfield","MA",7067,6220,400,0,447
"Springfield","MO",38494,36974,1520,0,0
"Springfield","OH",1181,1181,0,0,0
"St. Cloud","MN",4408,4093,0,0,315
"St. George","UT",40906,40559,0,0,347
"St. Joseph","MO-KS",1484,1484,0,0,0
"St. Louis","MO-IL",155878,143930,2562,985,8401
"State College","PA",8254,8254,0,0,0
"Stockton","CA",132416,132275,141,0,0
"Sumter","SC",4869,4039,236,0,594
"Syracuse","NY",4782,4782,0,0,0
"Tallahassee","FL",34389,29458,427,0,4504
"Tampa-St. Petersburg-Clearwater","FL",402643,344890,3185,9591,44977
"Terre Haute","IN",3192,2140,681,196,175
"Texarkana","TX-Texarkana",1380,1063,317,0,0
"Toledo","OH",21719,19308,1658,0,753
"Topeka","KS",10154,10154,0,0,0
"Trenton-Ewing","NJ",4628,3007,0,0,1621
"Tucson","AZ",138384,136703,830,251,600
"Tulsa","OK",53192,52349,510,0,333
"Tuscaloosa","AL",13727,13727,0,0,0
"Tyler","TX",6361,6084,0,0,277
"Utica-Rome","NY",0,0,0,0,0
"Valdosta","GA",8144,7529,0,0,615
"Vallejo-Fairfield","CA",27929,25911,313,0,1705
"Vero Beach","FL",37620,31243,125,2722,3530
"Victoria","TX",1083,1083,0,0,0
"Vineland-Millville-Bridgeton","NJ",3501,3501,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",89357,76601,869,1900,9987
"Visalia-Porterville","CA",31735,30437,195,878,225
"Waco","TX",7731,7731,0,0,0
"Warner Robins","GA",17645,17645,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",394734,307306,309,531,86588
"Waterloo-Cedar Falls","IA",4824,4824,0,0,0
"Wausau","WI",5015,4703,312,0,0
"Weirton-Steubenville","WV-OH",325,325,0,0,0
"Wenatchee","WA",5676,5676,0,0,0
"Wheeling","WV-OH",0,0,0,0,0
"Wichita Falls","TX",4313,4063,250,0,0
"Wichita","KS",25010,23853,1157,0,0
"Williamsport","PA",68,68,0,0,0
"Wilmington","NC",102057,92754,4241,972,4090
"Winchester","VA-WV",19348,19348,0,0,0
"Winston-Salem","NC",40517,40517,0,0,0
"Worcester","MA",16699,15485,305,909,0
"Yakima","WA",3859,3859,0,0,0
"York-Hanover","PA",15877,15877,0,0,0
"Youngstown-Warren-Boardman","OH-PA",6636,6056,580,0,0
"Yuba City-Marysville","CA",34238,34238,0,0,0
"Yuma","AZ",16651,16651,0,0,0
