"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Elkhart-Goshen","IN MSA",8297,8297,0,0,0
"Elmira","NY MSA",474,474,0,0,0
"Enid","OK MSA",2795,730,0,0,2065
"Erie","PA MSA",2311,2311,0,0,0
"Eugene-Springfield","OR MSA",19258,16743,291,0,2224
"Evansville-Henderson","IN-KY MSA",14858,14538,0,320,0
"Fargo-Moorhead","ND-MN MSA",1128,745,0,383,0
"Fayetteville","NC MSA",13650,9382,119,0,4149
"Fayetteville-Springdale- Rogers","AR MSA",47581,18989,158,0,28434
"Flagstaff","AZ-UT MSA",6915,6778,137,0,0
"Florence","AL MSA",1214,1214,0,0,0
"Florence","SC MSA",4211,3907,0,0,304
"Fort Collins-Loveland","CO MSA",22242,19824,1313,250,855
"Fort Myers-Cape Coral","FL MSA",118679,84585,3618,2617,27859
"Fort Pierce-Port St. Lucie","FL MSA",62235,57296,684,0,4255
"Fort Smith","AR-OK MSA",8422,3533,0,0,4889
"Fort Walton Beach","FL MSA",16339,11804,0,204,4331
"Fort Wayne","IN MSA",22643,22319,324,0,0
"Fresno","CA MSA",40135,38108,683,672,672
"Gadsden","AL MSA",1171,1171,0,0,0
"Gainesville","FL MSA",9661,8058,0,141,1462
"Glens Falls","NY MSA",3349,3349,0,0,0
"Goldsboro","NC MSA",3402,3402,0,0,0
"Grand Forks","ND-MN MSA",234,234,0,0,0
"Grand Junction","CO MSA",9344,9124,220,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",58051,55043,377,720,1911
"Great Falls","MT MSA",1190,1190,0,0,0
"Green Bay","WI MSA",6895,6410,277,0,208
"Greensboro--Winston-Salem-- High Point","NC MSA",78821,68180,356,122,10163
"Greenville","NC MSA",8424,5166,825,0,2433
"Greenville-Spartanburg- Anderson","SC MSA",58382,51733,1653,0,4996
"Harrisburg-Lebanon- Carlisle","PA MSA",16560,16560,0,0,0
"Hartford","CT MSA",28278,27031,252,0,995
"Hattiesburg","MS MSA",1343,1343,0,0,0
"Hickory-Morganton-Lenoir","NC MSA",17388,17138,0,0,250
"Honolulu","HI MSA",7825,7626,199,0,0
"Houma","LA MSA",8880,8880,0,0,0
"Houston-Galveston-Brazoria TX CMSA","377660",346454,301,257,30648,NA
"Huntington-Ashland","WV-KY- OH MSA",530,530,0,0,0
"Huntsville","AL MSA",7497,7282,0,215,0
"Indianapolis","IN MSA",145676,142670,1139,296,1571
"Iowa City","IA MSA",8670,3823,172,0,4675
"Jackson","MI MSA",906,906,0,0,0
"Jackson","MS MSA",20870,20870,0,0,0
"Jackson","TN MSA",4201,4201,0,0,0
"Jacksonville","FL MSA",150063,139203,0,0,10860
"Jacksonville","NC MSA",5697,5638,59,0,0
"Jamestown","NY MSA",88,88,0,0,0
"Janesville-Beloit","WI MSA",3435,2800,460,0,175
"Johnson City-Kingsport- Bristol","TN-VA MSA",6916,6856,60,0,0
"Johnstown","PA MSA",58,58,0,0,0
"Jonesboro","AR MSA",3579,3579,0,0,0
"Joplin","MO MSA",1209,1209,0,0,0
"Kalamazoo-Battle Creek","MI MSA",8159,8159,0,0,0
"Kansas City","MO-KS MSA",95251,86226,5262,3763,0
"Killeen-Temple","TX MSA",23526,19287,2438,1801,0
"Knoxville","TN MSA",29302,28190,195,354,563
"Kokomo","IN MSA",2306,2137,169,0,0
"La Crosse","WI-MN MSA",1654,1427,60,167,0
"Lafayette","LA MSA",13458,13458,0,0,0
"Lafayette","IN MSA",33636,5635,1200,0,26801
"Lake Charles","LA MSA",2607,2607,0,0,0
"Lakeland-Winter Haven","FL MSA",27299,27299,0,0,0
"Lancaster","PA MSA",8665,7670,134,101,760
"Lansing-East Lansing","MI MSA",11190,9846,0,0,1344
"Laredo","TX MSA",9566,8542,0,98,926
"Las Cruces","NM MSA",10720,10720,0,0,0
"Las Vegas","NV-AZ MSA",251727,209211,925,386,41205
"Lawrence","KS MSA",4526,3050,1376,100,0
"Lawton","OK MSA",1286,1286,0,0,0
"Lewiston-Auburn","ME MSA",2039,2039,0,0,0
"Lexington","KY MSA",24229,23823,294,0,112
"Lima","OH MSA",387,387,0,0,0
"Lincoln","NE MSA",11021,10187,123,0,711
"Little Rock-North Little Rock","AR MSA",28756,28596,160,0,0
"Longview-Marshall","TX MSA",2268,2268,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",611165,529219,2031,2978,76937
"Louisville","KY-IN MSA",56677,54789,0,98,1790
"Lubbock","TX MSA",10626,10626,0,0,0
"Lynchburg","VA MSA",11488,11488,0,0,0
"Macon","GA MSA",19096,19096,0,0,0
"Madison","WI MSA",35082,29262,1089,873,3858
"Mansfield","OH MSA",3208,2773,98,244,93
"McAllen-Edinburg-Mission","TX MSA",32693,24025,224,8239,205
"Medford-Ashland","OR MSA",9464,8943,333,188,0
"Melbourne-Titusville-Palm Bay","FL MSA",48661,47737,0,0,924
"Memphis","TN-AR-MS MSA",72757,68773,0,0,3984
"Merced","CA MSA",9127,9127,0,0,0
"Miami-Fort Lauderdale","FL CMSA",208896,156292,1410,5466,45728
"Milwaukee-Racine","WI CMSA",55502,44129,1959,434,8980
"Minneapolis-St. Paul","MN-WI MSA",264041,171225,1943,3047,87826
"Missoula","MT MSA",4458,4299,0,159,0
"Mobile","AL MSA",36965,29266,0,0,7699
"Modesto","CA MSA",28458,28259,199,0,0
"Monroe","LA MSA",5131,5131,0,0,0
"Montgomery","AL MSA",12072,11407,0,0,665
"Muncie","IN MSA",2029,2029,0,0,0
"Myrtle Beach","SC MSA",20028,19538,165,325,0
"Naples","FL MSA",95043,73031,365,4586,17061
"Nashville","TN MSA",119157,107898,2450,217,8592
"New London-Norwich","CT-RI MSA",8118,7713,405,0,0
"New Orleans","LA MSA",38181,36968,394,200,619
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",430109,310005,42257,19722,58125
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",62275,60343,418,1514,0
"Ocala","FL MSA",39106,38916,90,100,0
"Odessa-Midland","TX MSA",3144,3144,0,0,0
"Oklahoma City","OK MSA",54000,53510,290,200,0
"Omaha","NE-IA MSA",35468,26955,189,0,8324
"Orlando","FL MSA",238294,175149,353,1739,61053
"Owensboro","KY MSA",3906,3906,0,0,0
"Panama City","FL MSA",14910,14683,227,0,0
"Parkersburg-Marietta","WV-OH MSA",2002,2002,0,0,0
"Pensacola","FL MSA",30977,30689,0,288,0
"Peoria-Pekin","IL MSA",6203,5308,0,0,895
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",156405,141266,7139,1879,6121
"Phoenix-Mesa","AZ MSA",408929,399925,933,1763,6308
"Pine Bluff","AR MSA",188,188,0,0,0
"Pittsburgh","PA MSA",56665,47263,1126,908,7368
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",592,592,0,0,0
"Portland","ME MSA",16698,15018,310,750,620
"Portland-Salem","OR-WA CMSA",155538,133376,2697,1922,17543
"Providence-Fall River- Warwick","RI-MA MSA",37639,35993,614,298,734
"Provo-Orem","UT MSA",21248,19920,538,790,0
"Pueblo","CO MSA",7324,7324,0,0,0
"Punta Gorda","FL MSA",23352,21601,193,1558,0
"Raleigh-Durham-Chapel Hill NC MSA","167644",151682,127,1938,13897,NA
"Rapid City","SD MSA",3419,3419,0,0,0
"Reading","PA MSA",7355,7266,0,0,89
"Redding","CA MSA",14688,13612,0,1076,0
"Reno","NV MSA",34055,31065,0,0,2990
"Richland-Kennewick-Pasco","WA MSA",13202,11326,0,1126,750
"Richmond-Petersburg","VA MSA",63382,63382,0,0,0
"Roanoke","VA MSA",12019,6157,334,0,5528
"Rochester","MN MSA",12254,10134,447,321,1352
"Rochester","NY MSA",21572,20756,0,0,816
"Rockford","IL MSA",9635,9035,0,0,600
"Rocky Mount","NC MSA",5646,4104,1023,0,519
"Sacramento-Yolo","CA CMSA",225658,185511,644,0,39503
"Saginaw-Bay City-Midland","MI MSA",2885,2558,0,0,327
"St. Cloud","MN MSA",4438,3866,0,0,572
"St. Joseph","MO MSA",2079,927,1152,0,0
"St. Louis","MO-IL MSA",119381,112167,1693,1277,4244
"Salinas","CA MSA",10960,9773,215,972,0
"Salt Lake City-Ogden","UT MSA",70401,55865,556,1830,12150
"San Angelo","TX MSA",2541,2541,0,0,0
"San Antonio","TX MSA",82059,80431,677,0,951
"San Diego","CA MSA",203374,155591,1395,6046,40342
"San Francisco-Oakland-San Jose","CA CMSA",226519,162384,4222,5471,54442
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",31399,22723,0,631,8045
"Santa Barbara-Santa Maria- Lompoc","CA MSA",7970,7970,0,0,0
"Santa Fe","NM MSA",5436,4647,0,0,789
"Sarasota-Bradenton","FL MSA",151154,122580,0,1778,26796
"Savannah","GA MSA",21315,19181,485,200,1449
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",2896,2756,140,0,0
"Seattle-Tacoma-Bremerton WA CMSA","202359",171835,4637,4594,21293,NA
"Sharon","PA MSA",1323,1073,0,0,250
"Sheboygan","WI MSA",353,353,0,0,0
"Sherman-Denison","TX MSA",1942,1942,0,0,0
"Shreveport-Bossier City","LA MSA",12466,12466,0,0,0
"Sioux City","IA-NE MSA",510,302,208,0,0
"Sioux Falls","SD MSA",6943,6943,0,0,0
"South Bend","IN MSA",8027,8027,0,0,0
"Spokane","WA MSA",6539,6539,0,0,0
"Springfield","IL MSA",1895,1565,330,0,0
"Springfield","MO MSA",29674,24481,193,0,5000
"Springfield","MA MSA",6989,6989,0,0,0
"State College","PA MSA",4618,2518,0,0,2100
"Steubenville-Weirton","OH-WV MSA",110,110,0,0,0
"Stockton-Lodi","CA MSA",59907,59907,0,0,0
"Sumter","SC MSA",3728,2397,0,0,1331
"Syracuse","NY MSA",6359,6255,0,0,104
"Tallahassee","FL MSA",19118,18094,253,771,0
"Tampa-St. Petersburg- Clearwater","FL MSA",246848,180800,3714,3339,58995
"Terre Haute","IN MSA",2187,2187,0,0,0
"Texarkana","TX-TexarkanaAR MSA",1956,1956,0,0,0
"Toledo","OH MSA",15588,15427,161,0,0
"Topeka","KS MSA",7774,7574,200,0,0
"Tucson","AZ MSA",50517,49614,599,0,304
"Tulsa","OK MSA",40283,37683,0,2600,0
"Tuscaloosa","AL MSA",7048,7048,0,0,0
"Tyler","TX MSA",4997,4766,0,0,231
"Utica-Rome","NY MSA",525,525,0,0,0
"Victoria","TX MSA",1555,1555,0,0,0
"Visalia-Tulare-Porterville","CA MSA",24230,15234,69,3628,5299
"Waco","TX MSA",4203,3783,420,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",416614,370236,668,0,45710
"Waterloo-Cedar Falls","IA MSA",431,431,0,0,0
"Wausau","WI MSA",2409,2409,0,0,0
"West Palm Beach-Boca Raton FL MSA","145208",119626,0,412,25170,NA
"Wheeling","WV-OH MSA",138,138,0,0,0
"Wichita","KS MSA",19177,17654,823,700,0
"Wichita Falls","TX MSA",3110,2872,238,0,0
"Wilmington","NC MSA",34385,30866,1185,2093,241
"Yakima","WA MSA",2792,1748,779,265,0
"York","PA MSA",9174,9094,80,0,0
"Youngstown-Warren","OH MSA",7953,7502,280,171,0
"Yuba City","CA MSA",9462,9260,202,0,0
"Yuma","AZ MSA",9447,8607,0,840,0
