"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Visalia-Porterville","CA",28150,26101,693,1356,0,3
"Waco","TX",14584,13973,611,0,0,3
"Warner Robins","GA",24874,24374,0,167,333,3
"Washington-Arlington-Alexandria","DC-VA-MD-WV",402881,388542,0,0,14339,3
"Waterloo-Cedar Falls","IA",10388,10263,125,0,0,3
"Wausau","WI",9568,8472,421,0,675,3
"Weirton-Steubenville","WV-OH",1224,1224,0,0,0,3
"Wenatchee","WA",9779,9534,0,245,0,3
"Wheeling","WV-OH",278,278,0,0,0,3
"Wichita Falls","TX",4244,4244,0,0,0,3
"Wichita","KS",34161,33463,698,0,0,3
"Williamsport","PA",3134,3134,0,0,0,3
"Wilmington","NC",96940,90718,1701,200,4321,3
"Winchester","VA-WV",18921,17621,0,0,1300,3
"Winston-Salem","NC",42582,40168,0,314,2100,3
"Worcester","MA",48679,47647,309,606,117,3
"Yakima","WA",8728,7363,869,496,0,3
"York-Hanover","PA",27830,26739,761,0,330,3
"Youngstown-Warren-Boardman","OH-PA",14528,13825,623,80,0,3
"Yuba City-Marysville","CA",25708,25708,0,0,0,3
"Yuma","AZ",33744,33744,0,0,0,3
"Abilene","TX",5227,5227,0,0,0,4
"Akron","OH",45982,43631,998,549,804,4
"Albany","GA",12861,8841,621,0,3399,4
"Albany-Schenectady-Troy","NY",29008,28428,0,0,580,4
"Albuquerque","NM",73102,72525,0,87,490,4
"Alexandria","LA",5977,5977,0,0,0,4
"Allentown-Bethlehem-Easton","PA-NJ",70976,69756,329,526,365,4
"Altoona","PA",4368,4368,0,0,0,4
"Amarillo","TX",11482,11482,0,0,0,4
"Ames","IA",10380,7818,0,0,2562,4
"Anchorage","AK",32928,20291,4111,1522,7004,4
"Anderson","IN",10591,8556,0,482,1553,4
"Anderson","SC",12617,12557,60,0,0,4
"Ann Arbor","MI",41489,33128,155,464,7742,4
"Anniston-Oxford","AL",2353,2353,0,0,0,4
"Appleton","WI",21403,21211,192,0,0,4
"Asheville","NC",51008,49349,1074,585,0,4
"Athens-Clarke County","GA",25213,25103,110,0,0,4
"Atlanta-Sandy Springs-Marietta","GA",682778,643161,2150,423,37044,4
"Atlantic City","NJ",20394,18626,219,309,1240,4
"Auburn-Opelika","AL",16060,12627,1205,428,1800,4
"Augusta-Richmond County","GA-SC",42441,41058,1383,0,0,4
"Austin-Round Rock","TX",177848,174972,376,125,2375,4
"Bakersfield","CA",88266,87901,138,227,0,4
"Baltimore-Towson","MD",122441,114912,138,642,6749,4
"Bangor","ME",5213,5073,140,0,0,4
"Barnstable Town","MA",32084,23907,0,761,7416,4
"Baton Rouge","LA",36085,36085,0,0,0,4
"Battle Creek","MI",2165,2165,0,0,0,4
"Bay City","MI",1017,1017,0,0,0,4
"Beaumont-Port Arthur","TX",9228,9228,0,0,0,4
"Bellingham","WA",36371,26721,1468,639,7543,4
"Bend","OR",54907,50537,3081,1289,0,4
"Billings","MT",11770,11770,0,0,0,4
"Binghamton","NY",4105,2411,0,0,1694,4
"Birmingham-Hoover","AL",105343,103138,0,0,2205,4
"Bismarck","ND",22114,16819,365,1273,3657,4
"Blacksburg-Christiansburg-Radford","VA",11258,10518,150,0,590,4
"Bloomington","IN",13098,9569,2089,237,1203,4
"Bloomington-Normal","IL",12236,12236,0,0,0,4
"Boise City-Nampa","ID",111707,108747,720,1499,741,4
"Boston-Cambridge-Quincy","MA-NH",204737,153033,4349,3139,44216,4
"Boulder","CO",25101,23704,199,0,1198,4
"Bowling Green","KY",12565,12565,0,0,0,4
"Bremerton-Silverdale","WA",23600,22768,832,0,0,4
"Bridgeport-Stamford-Norwalk","CT",63918,61535,0,233,2150,4
"Brownsville-Harlingen","TX",20302,18373,196,701,1032,4
"Brunswick","GA",12852,12548,123,181,0,4
"Buffalo-Niagara Falls","NY",31888,30973,280,400,235,4
"Burlington","NC",15963,15263,0,0,700,4
"Burlington-South Burlington","VT",15899,12801,641,617,1840,4
"Canton-Massillon","OH",22955,22400,0,318,237,4
"Cape Coral-Fort Myers","FL",282938,174308,16307,18392,73931,4
"Carson City","NV",2468,2468,0,0,0,4
"Casper","WY",5029,5029,0,0,0,4
"Cedar Rapids","IA",16378,12740,978,663,1997,4
"Champaign-Urbana","IL",15068,13486,0,0,1582,4
"Charleston","WV",3204,2927,277,0,0,4
"Charleston-North Charleston","SC",100507,94737,277,878,4615,4
"Charlotte-Gastonia-Concord","NC-SC",296079,279643,1812,550,14074,4
"Charlottesville","VA",23896,21313,371,436,1776,4
"Chattanooga","TN-GA",39955,38244,358,318,1035,4
"Cheyenne","WY",6508,5503,175,830,0,4
"Chicago-Naperville-Joliet","IL-IN-WI",723462,672233,9012,4667,37550,4
"Chico","CA",19203,19122,81,0,0,4
"Cincinnati-Middletown","OH-KY-IN",187162,174739,545,2507,9371,4
"Clarksville","TN-KY",18140,16399,1560,181,0,4
"Cleveland","TN",5264,5114,0,150,0,4
"Cleveland-Elyria-Mentor","OH",129836,124368,573,4365,530,4
"Coeur d""Alene","ID",20510,19597,710,203,0,4
"College Station-Bryan","TX",12813,11022,0,1469,322,4
"Colorado Springs","CO",82003,82003,0,0,0,4
"Columbia","MO",21619,17424,3165,0,1030,4
"Columbia","SC",68058,61968,0,0,6090,4
"Columbus","GA-AL",26761,23937,85,0,2739,4
"Columbus","IN",5541,5541,0,0,0,4
"Columbus","OH",218326,196677,658,6659,14332,4
"Corpus Christi","TX",15354,14405,113,181,655,4
"Corvallis","OR",3259,3259,0,0,0,4
"Cumberland","MD-WV",3340,3340,0,0,0,4
"Dallas-Fort Worth-Arlington","TX",768361,738535,4969,814,24043,4
"Dalton","GA",9574,8444,720,410,0,4
"Danville","IL",0,0,0,0,0,4
"Danville","VA",3602,3602,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL",17273,12429,588,0,4256,4
"Dayton","OH",55707,45728,853,1074,8052,4
"Decatur","AL",3393,3393,0,0,0,4
"Decatur","IL",4272,3786,0,0,486,4
"Deltona-Daytona Beach-Ormond Beach","FL",97865,73451,0,0,24414,4
"Denver-Aurora","CO",336490,311128,319,3107,21936,4
"Des Moines","IA",83730,77561,412,439,5318,4
"Detroit-Warren-Livonia","MI",311516,274290,674,3256,33296,4
"Dothan","AL",3989,3989,0,0,0,4
"Dover","DE",25989,23004,0,1400,1585,4
"Dubuque","IA",22780,6692,751,277,15060,4
"Duluth","MN-WI",13193,12685,508,0,0,4
"Durham","NC",63621,59879,214,0,3528,4
"Eau Claire","WI",18510,14593,2795,0,1122,4
"El Centro","CA",12735,12018,0,458,259,4
"El Paso","TX",19810,19499,196,115,0,4
"Elizabethtown","KY",10327,10189,138,0,0,4
"Elkhart-Goshen","IN",16988,16343,0,520,125,4
"Elmira","NY",1075,564,0,94,417,4
"Erie","PA",16515,14595,152,1434,334,4
"Eugene-Springfield","OR",22943,21715,977,0,251,4
"Evansville","IN-KY",18544,18121,273,150,0,4
"Fairbanks","AK",12381,12041,340,0,0,4
"Fargo","ND-MN",35133,25423,680,0,9030,4
"Farmington","NM",4368,4368,0,0,0,4
"Fayetteville","NC",32918,26871,0,0,6047,4
"Fayetteville-Springdale-Rogers","AR-MO",67852,41006,2073,520,24253,4
"Flagstaff","AZ",13924,13924,0,0,0,4
"Flint","MI",30716,30392,0,324,0,4
"Florence","SC",2324,2324,0,0,0,4
"Fond du Lac","WI",4308,3829,0,479,0,4
"Fort Collins-Loveland","CO",55717,49211,1536,2467,2503,4
"Fort Smith","AR-OK",10236,10154,82,0,0,4
"Fort Walton Beach-Crestview-Destin","FL",45324,27692,0,479,17153,4
"Fort Wayne","IN",39584,36834,150,0,2600,4
"Fresno","CA",98499,95944,207,1863,485,4
"Gadsden","AL",2185,2185,0,0,0,4
"Gainesville","FL",19903,17571,100,0,2232,4
"Gainesville","GA",21762,21762,0,0,0,4
"Glens Falls","NY",10285,9857,0,0,428,4
"Goldsboro","NC",5067,5067,0,0,0,4
"Grand Forks","ND-MN",3779,1721,0,0,2058,4
"Grand Junction","CO",20012,18611,0,291,1110,4
"Grand Rapids-Wyoming","MI",59869,58975,167,255,472,4
"Great Falls","MT",3462,3012,0,0,450,4
"Greeley","CO",82185,72134,458,480,9113,4
"Green Bay","WI",33358,30141,0,820,2397,4
"Greensboro-High Point","NC",68860,62897,913,752,4298,4
"Greenville","NC",18763,11011,2242,0,5510,4
"Greenville","SC",45159,42735,428,0,1996,4
"Gulfport-Biloxi","MS",19184,18270,0,914,0,4
"Hagerstown-Martinsburg","MD-WV",33297,32585,382,180,150,4
"Hanford-Corcoran","CA",7108,6721,0,387,0,4
"Harrisburg-Carlisle","PA",34498,34061,437,0,0,4
"Harrisonburg","VA",9732,9377,355,0,0,4
"Hartford-West Hartford-East Hartford","CT",52213,50386,601,409,817,4
"Hattiesburg","MS",1775,1775,0,0,0,4
"Hickory-Lenoir-Morganton","NC",23391,23170,221,0,0,4
"Hinesville-Fort Stewart","GA",3653,3653,0,0,0,4
"Holland-Grand Haven","MI",37509,33477,1028,2154,850,4
"Honolulu","HI",54910,54910,0,0,0,4
"Hot Springs","AR",1421,1421,0,0,0,4
"Houma-Bayou Cane-Thibodaux","LA",8060,8014,46,0,0,4
"Houston-Baytown-Sugar Land","TX",612239,558521,1014,0,52704,4
"Huntington-Ashland","WV-KY-OH",923,615,133,175,0,4
"Huntsville","AL",10557,6334,0,0,4223,4
"Idaho Falls","ID",10763,9291,164,1308,0,4
"Indianapolis","IN",236668,194652,5306,5191,31519,4
"Iowa City","IA",18043,16365,0,0,1678,4
"Ithaca","NY",3578,3261,0,0,317,4
"Jackson","MI",2496,2496,0,0,0,4
"Jackson","MS",42387,41392,0,0,995,4
"Jackson","TN",9612,9612,0,0,0,4
"Jacksonville","FL",232794,212035,310,0,20449,4
"Jacksonville","NC",10664,10664,0,0,0,4
"Janesville","WI",7924,7088,215,446,175,4
"Jefferson City","MO",4058,3903,155,0,0,4
"Johnson City","TN",11219,10855,29,37,298,4
"Johnstown","PA",1173,1173,0,0,0,4
"Jonesboro","AR",6498,6498,0,0,0,4
"Joplin","MO",2070,2070,0,0,0,4
"Kalamazoo-Portage","MI",15088,14400,0,688,0,4
"Kankakee-Bradley","IL",10143,9470,449,224,0,4
"Kansas City","MO-KS",202552,192417,6150,3686,299,4
"Kennewick-Richland-Pasco","WA",35264,33455,373,0,1436,4
"Killeen-Temple-Fort Hood","TX",23492,21713,982,797,0,4
"Kingsport-Bristol-Bristol","TN-VA",6367,6367,0,0,0,4
"Kingston","NY",5778,5328,0,0,450,4
"Knoxville","TN",42764,42149,615,0,0,4
"Kokomo","IN",5121,4821,0,0,300,4
"La Crosse","WI-MN",7855,7855,0,0,0,4
"Lafayette","IN",21694,21425,0,0,269,4
"Lafayette","LA",16877,16877,0,0,0,4
"Lake Charles","LA",9983,9899,84,0,0,4
"Lakeland","FL",49351,49078,273,0,0,4
"Lancaster","PA",30773,29507,0,0,1266,4
"Lansing-East Lansing","MI",29581,26838,0,0,2743,4
"Laredo","TX",13688,13300,0,163,225,4
"Las Cruces","NM",31839,24289,0,145,7405,4
"Las Vegas-Paradise","NV",413605,367984,162,35092,10367,4
"Lawrence","KS",6780,5151,1629,0,0,4
"Lawton","OK",1583,1583,0,0,0,4
"Lebanon","PA",7713,7713,0,0,0,4
"Lewiston","ID-WA",753,753,0,0,0,4
"Lewiston-Auburn","ME",7321,7321,0,0,0,4
"Lexington-Fayette","KY",41676,41020,264,392,0,4
"Lima","OH",1241,1241,0,0,0,4
"Lincoln","NE",29503,27978,462,0,1063,4
"Little Rock-North Little Rock","AR",70802,52844,93,0,17865,4
"Logan","UT-ID",16084,14487,240,940,417,4
"Longview","TX",2255,2255,0,0,0,4
"Longview","WA",4826,4738,88,0,0,4
"Los Angeles-Long Beach-Santa Ana","CA",474732,353807,6713,6290,107922,4
"Louisville","KY-IN",85846,84768,686,0,392,4
"Lubbock","TX",19467,12732,6735,0,0,4
"Lynchburg","VA",20423,20423,0,0,0,4
"Macon","GA",12137,9549,384,0,2204,4
"Madera","CA",21500,21500,0,0,0,4
"Madison","WI",77140,65116,4180,2642,5202,4
"Manchester-Nashua","NH",23817,22271,1153,0,393,4
"Mansfield","OH",6279,5276,640,196,167,4
"McAllen-Edinburg-Pharr","TX",44505,38756,2228,1424,2097,4
"Medford","OR",34020,31079,328,1639,974,4
"Memphis","TN-MS-AR",122051,118929,0,0,3122,4
"Merced","CA",25130,25130,0,0,0,4
"Miami-Fort Lauderdale-Miami Beach","FL",444498,333423,3117,2893,105065,4
"Michigan City-La Porte","IN",4348,4176,0,172,0,4
"Midland","TX",3027,3027,0,0,0,4
"Milwaukee-Waukesha-West Allis","WI",108347,76824,4756,1735,25032,4
"Minneapolis-St. Paul-Bloomington","MN-WI",440672,392372,6381,11237,30682,4
"Missoula","MT",4466,2323,83,0,2060,4
"Mobile","AL",18338,18158,0,0,180,4
"Modesto","CA",52292,50363,492,0,1437,4
"Monroe","LA",3082,2536,0,0,546,4
"Monroe","MI",18871,18691,0,0,180,4
"Montgomery","AL",21786,20573,0,0,1213,4
"Morgantown","WV",0,0,0,0,0,4
"Morristown","TN",14488,7131,160,0,7197,4
"Mount Vernon-Anacortes","WA",13340,12790,550,0,0,4
"Muncie","IN",4002,4002,0,0,0,4
"Muskegon-Norton Shores","MI",10347,9483,450,200,214,4
"Myrtle Beach-Conway-North Myrtle Beach","SC",54503,42276,0,1411,10816,4
"Napa","CA",26700,26700,0,0,0,4
"Naples-Marco Island","FL",139417,95260,2462,23983,17712,4
"Nashville-Davidson--Murfreesboro","TN",187413,175445,1127,442,10399,4
"New Haven-Milford","CT",19941,18941,0,0,1000,4
"New Orleans-Metairie-Kenner","LA",87011,76948,2563,0,7500,4
"New York-Northern New Jersey-Long Island","NY-NJ-PA",574516,351788,64778,29902,128048,4
"Niles-Benton Harbor","MI",8141,8141,0,0,0,4
"Norwich-New London","CT",18285,13855,75,390,3965,4
"Ocala","FL",40939,40689,110,0,140,4
"Ocean City","NJ",22433,13111,4812,862,3648,4
"Odessa","TX",1578,1578,0,0,0,4
"Ogden-Clearfield","UT",60837,58126,1009,880,822,4
"Oklahoma City","OK",118651,105820,703,0,12128,4
"Olympia","WA",34873,32447,887,0,1539,4
"Omaha-Council Bluffs","NE-IA",82464,77161,1275,0,4028,4
"Orlando","FL",413693,383813,3353,3738,22789,4
"Oshkosh-Neenah","WI",14506,12889,387,0,1230,4
"Owensboro","KY",3564,3564,0,0,0,4
"Oxnard-Thousand Oaks-Ventura","CA",52009,44411,0,0,7598,4
"Palm Bay-Melbourne-Titusville","FL",89435,81015,1700,0,6720,4
"Panama City-Lynn Haven","FL",20109,19971,138,0,0,4
"Parkersburg-Marietta","WV-OH",1707,1633,0,74,0,4
"Pascagoula","MS",17246,17246,0,0,0,4
"Pensacola-Ferry Pass-Brent","FL",81509,52397,277,0,28835,4
"Peoria","IL",17228,15400,897,171,760,4
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",243399,224365,1164,1572,16298,4
"Phoenix-Mesa-Scottsdale","AZ",900736,794168,3491,17398,85679,4
"Pine Bluff","AR",540,540,0,0,0,4
"Pittsburgh","PA",108749,103582,1459,1258,2450,4
"Pittsfield","MA",3209,2109,0,1100,0,4
"Pocatello","ID",4167,4167,0,0,0,4
"Port St. Lucie-Fort Pierce","FL",133959,120464,3445,893,9157,4
"Portland-South Portland-Biddeford","ME",59141,56340,1200,519,1082,4
"Portland-Vancouver-Beaverton","OR-WA",235678,204974,551,5774,24379,4
"Poughkeepsie-Newburgh-Middletown","NY",42492,40283,0,0,2209,4
"Prescott","AZ",33416,32147,909,360,0,4
"Providence-New Bedford-Fall River","RI-MA",66132,53080,414,320,12318,4
"Provo-Orem","UT",70623,62246,828,2041,5508,4
"Pueblo","CO",11921,11739,182,0,0,4
"Punta Gorda","FL",41141,38854,544,1743,0,4
"Racine","WI",15550,13732,451,0,1367,4
"Raleigh-Cary","NC",157099,147993,414,0,8692,4
"Rapid City","SD",11696,10755,622,319,0,4
"Reading","PA",15327,13577,0,0,1750,4
"Redding","CA",14266,14266,0,0,0,4
"Reno-Sparks","NV",70163,65497,0,1636,3030,4
"Richmond","VA",114711,99374,277,934,14126,4
"Riverside-San Bernardino-Ontario","CA",758034,683152,1323,14374,59185,4
"Roanoke","VA",16973,16454,269,250,0,4
"Rochester","MN",28597,28597,0,0,0,4
"Rochester","NY",32022,31311,223,488,0,4
"Rockford","IL",20699,18993,745,961,0,4
"Rocky Mount","NC",5760,5380,380,0,0,4
"Rome","GA",8796,7365,1431,0,0,4
"Sacramento--Arden-Arcade--Roseville","CA",391463,384978,335,478,5672,4
"Saginaw-Saginaw Township North","MI",4338,4338,0,0,0,4
"Salem","OR",29660,27295,1011,217,1137,4
"Salinas","CA",25765,25765,0,0,0,4
"Salisbury","MD",8780,8302,0,0,478,4
"Salt Lake City","UT",139008,129284,405,3192,6127,4
"San Angelo","TX",1815,1815,0,0,0,4
"San Antonio","TX",212374,162156,2040,423,47755,4
"San Diego-Carlsbad-San Marcos","CA",317260,226401,757,19926,70176,4
"San Francisco-Oakland-Fremont","CA",285216,258620,2484,2769,21343,4
"San Jose-Sunnyvale-Santa Clara","CA",51228,48070,1426,0,1732,4
"San Luis Obispo-Paso Robles","CA",29348,27294,80,439,1535,4
"Sandusky","OH",1967,1967,0,0,0,4
"Santa Barbara-Santa Maria-Goleta","CA",30885,20272,31,8772,1810,4
"Santa Cruz-Watsonville","CA",10437,10437,0,0,0,4
"Santa Fe","NM",7311,7311,0,0,0,4
"Santa Rosa-Petaluma","CA",38548,31795,335,0,6418,4
"Sarasota-Bradenton-Venice","FL",203164,143922,632,13096,45514,4
"Savannah","GA",32618,31684,649,0,285,4
"Scranton--Wilkes-Barre","PA",13523,12186,0,440,897,4
"Seattle-Tacoma-Bellevue","WA",311901,268742,6622,10934,25603,4
"Sheboygan","WI",3329,2479,0,0,850,4
"Sherman-Denison","TX",1531,1441,90,0,0,4
"Shreveport-Bossier City","LA",24961,24961,0,0,0,4
"Sioux City","IA-NE-SD",5766,5307,356,103,0,4
"Sioux Falls","SD",30484,29122,0,1362,0,4
"South Bend-Mishawaka","IN-MI",17459,17459,0,0,0,4
"Spartanburg","SC",16642,16642,0,0,0,4
"Spokane","WA",30074,27781,1763,530,0,4
"Springfield","IL",11261,8726,1293,389,853,4
"Springfield","MA",14988,14857,131,0,0,4
"Springfield","MO",44169,38259,680,0,5230,4
"Springfield","OH",4250,4250,0,0,0,4
"St. Cloud","MN",25095,23981,0,0,1114,4
"St. George","UT",35639,34210,329,0,1100,4
"St. Joseph","MO-KS",2933,2406,151,140,236,4
"St. Louis","MO-IL",228000,202693,5263,1412,18632,4
"State College","PA",7643,7512,0,131,0,4
"Stockton","CA",126321,116756,207,571,8787,4
"Sumter","SC",5433,4603,236,0,594,4
"Syracuse","NY",14862,13923,731,0,208,4
"Tallahassee","FL",35135,29335,138,175,5487,4
"Tampa-St. Petersburg-Clearwater","FL",337586,300966,4005,1896,30719,4
"Terre Haute","IN",3280,3105,0,0,175,4
"Texarkana","TX-Texarkana",3336,2840,496,0,0,4
"Toledo","OH",34391,31557,593,1101,1140,4
"Topeka","KS",17222,17222,0,0,0,4
"Trenton-Ewing","NJ",8448,7201,0,0,1247,4
"Tucson","AZ",126851,123258,827,1808,958,4
"Tulsa","OK",60327,59716,0,0,611,4
"Tuscaloosa","AL",14099,14099,0,0,0,4
"Tyler","TX",7028,6705,0,0,323,4
"Utica-Rome","NY",2016,2016,0,0,0,4
"Valdosta","GA",10516,9609,121,0,786,4
"Vallejo-Fairfield","CA",37729,34935,1146,0,1648,4
"Vero Beach","FL",42103,37849,120,408,3726,4
"Victoria","TX",7446,674,0,6772,0,4
"Vineland-Millville-Bridgeton","NJ",4836,4828,8,0,0,4
"Virginia Beach-Norfolk-Newport News","VA-NC",141402,106000,2741,1480,31181,4
"Visalia-Porterville","CA",25503,24868,112,523,0,4
"Waco","TX",10224,8198,926,0,1100,4
"Warner Robins","GA",17733,17733,0,0,0,4
"Washington-Arlington-Alexandria","DC-VA-MD-WV",548844,380938,309,231,167366,4
"Waterloo-Cedar Falls","IA",10890,9039,331,843,677,4
"Wausau","WI",13638,12976,72,0,590,4
"Weirton-Steubenville","WV-OH",1736,1736,0,0,0,4
"Wenatchee","WA",7939,7482,0,457,0,4
"Wheeling","WV-OH",459,459,0,0,0,4
"Wichita Falls","TX",3877,3877,0,0,0,4
"Wichita","KS",35686,35196,490,0,0,4
"Williamsport","PA",877,877,0,0,0,4
"Wilmington","NC",91223,83018,767,678,6760,4
"Winchester","VA-WV",14827,14627,0,0,200,4
"Winston-Salem","NC",70747,48594,197,0,21956,4
"Worcester","MA",42723,40727,841,207,948,4
"Yakima","WA",8061,6538,1312,211,0,4
"York-Hanover","PA",31846,30807,0,0,1039,4
"Youngstown-Warren-Boardman","OH-PA",17791,16983,589,219,0,4
"Yuba City-Marysville","CA",50027,49752,275,0,0,4
"Yuma","AZ",38933,38933,0,0,0,4
"Abilene","TX",3902,3902,0,0,0,5
"Akron","OH",44769,42168,823,769,1009,5
"Albany","GA",7423,6709,714,0,0,5
"Albany-Schenectady-Troy","NY",52165,39338,300,0,12527,5
"Albuquerque","NM",72845,72758,0,87,0,5
"Alexandria","LA",4405,4405,0,0,0,5
"Allentown-Bethlehem-Easton","PA-NJ",69165,67154,1265,448,298,5
"Altoona","PA",2695,2695,0,0,0,5
"Amarillo","TX",13870,13870,0,0,0,5
"Ames","IA",5591,5341,0,250,0,5
"Anchorage","AK",79559,25685,41388,0,12486,5
"Anderson","IN",5874,5874,0,0,0,5
"Anderson","SC",14871,14871,0,0,0,5
"Ann Arbor","MI",34273,33607,0,304,362,5
"Anniston-Oxford","AL",1775,1775,0,0,0,5
"Appleton","WI",17829,16803,1026,0,0,5
"Asheville","NC",54000,48814,2091,1720,1375,5
"Athens-Clarke County","GA",22895,19899,0,0,2996,5
"Atlanta-Sandy Springs-Marietta","GA",807320,661199,4914,483,140724,5
"Atlantic City","NJ",18176,17807,185,0,184,5
"Auburn-Opelika","AL",9857,9426,431,0,0,5
"Augusta-Richmond County","GA-SC",37947,37947,0,0,0,5
"Austin-Round Rock","TX",166254,160518,1209,1556,2971,5
"Bakersfield","CA",74290,73788,275,227,0,5
"Baltimore-Towson","MD",93665,86876,0,0,6789,5
"Bangor","ME",6698,5447,125,1126,0,5
"Barnstable Town","MA",22053,20590,157,1306,0,5
"Baton Rouge","LA",53182,47682,0,300,5200,5
"Battle Creek","MI",3402,3402,0,0,0,5
"Bay City","MI",1065,1065,0,0,0,5
"Beaumont-Port Arthur","TX",7090,5983,175,0,932,5
"Bellingham","WA",30246,26081,579,577,3009,5
"Bend","OR",52382,42673,2176,1546,5987,5
"Billings","MT",9550,9550,0,0,0,5
"Binghamton","NY",3647,2195,0,0,1452,5
"Birmingham-Hoover","AL",107493,94428,75,0,12990,5
"Bismarck","ND",13988,11477,212,2299,0,5
"Blacksburg-Christiansburg-Radford","VA",10978,8813,0,0,2165,5
"Bloomington","IN",11409,8746,1259,316,1088,5
"Bloomington-Normal","IL",17781,9912,0,522,7347,5
"Boise City-Nampa","ID",122494,117342,1148,3084,920,5
"Boston-Cambridge-Quincy","MA-NH",187129,131418,4421,3471,47819,5
"Boulder","CO",23379,22333,1046,0,0,5
"Bowling Green","KY",10673,10673,0,0,0,5
"Bremerton-Silverdale","WA",23328,22778,199,0,351,5
"Bridgeport-Stamford-Norwalk","CT",54777,50626,598,1661,1892,5
"Brownsville-Harlingen","TX",27557,21391,195,182,5789,5
"Brunswick","GA",13761,13012,489,0,260,5
"Buffalo-Niagara Falls","NY",30106,29626,480,0,0,5
"Burlington","NC",17306,12747,0,435,4124,5
"Burlington-South Burlington","VT",13864,10083,551,660,2570,5
"Canton-Massillon","OH",20014,19459,0,318,237,5
"Cape Coral-Fort Myers","FL",266759,173555,11454,14893,66857,5
"Carson City","NV",3650,3273,377,0,0,5
"Casper","WY",3536,3536,0,0,0,5
"Cedar Rapids","IA",13340,12530,482,0,328,5
"Champaign-Urbana","IL",7062,7062,0,0,0,5
"Charleston","WV",5079,5079,0,0,0,5
"Charleston-North Charleston","SC",93955,81654,0,475,11826,5
"Charlotte-Gastonia-Concord","NC-SC",263071,244755,1152,1446,15718,5
"Charlottesville","VA",26048,22926,666,236,2220,5
"Chattanooga","TN-GA",36601,35464,411,148,578,5
"Cheyenne","WY",6701,5748,175,778,0,5
"Chicago-Naperville-Joliet","IL-IN-WI",686630,614746,7798,17054,47032,5
"Chico","CA",17333,7455,0,982,8896,5
"Cincinnati-Middletown","OH-KY-IN",153821,148156,1152,920,3593,5
"Clarksville","TN-KY",17149,14304,545,800,1500,5
"Cleveland","TN",7096,7026,70,0,0,5
"Cleveland-Elyria-Mentor","OH",129953,126091,912,2950,0,5
"Coeur d""Alene","ID",27093,26289,804,0,0,5
"College Station-Bryan","TX",19654,12882,0,242,6530,5
"Colorado Springs","CO",93976,93976,0,0,0,5
"Columbia","MO",24774,23694,760,320,0,5
"Columbia","SC",77565,61733,0,0,15832,5
"Columbus","GA-AL",19713,18839,0,0,874,5
"Columbus","IN",4031,4031,0,0,0,5
"Columbus","OH",187939,174335,643,3706,9255,5
"Corpus Christi","TX",15761,14855,113,0,793,5
"Corvallis","OR",5334,5334,0,0,0,5
"Cumberland","MD-WV",2939,2879,60,0,0,5
"Dallas-Fort Worth-Arlington","TX",723728,619817,1886,476,101549,5
"Dalton","GA",8154,7804,0,0,350,5
"Danville","IL",80,80,0,0,0,5
"Danville","VA",4090,3795,0,0,295,5
"Davenport-Moline-Rock Island","IA-IL",13266,13266,0,0,0,5
"Dayton","OH",39083,38645,438,0,0,5
"Decatur","AL",5488,5488,0,0,0,5
"Decatur","IL",765,765,0,0,0,5
"Deltona-Daytona Beach-Ormond Beach","FL",126596,75452,0,0,51144,5
"Denver-Aurora","CO",342430,328508,1148,616,12158,5
"Des Moines","IA",72210,69558,0,0,2652,5
"Detroit-Warren-Livonia","MI",278089,260178,2443,3168,12300,5
"Dothan","AL",2545,2545,0,0,0,5
"Dover","DE",23217,23217,0,0,0,5
"Dubuque","IA",7481,6960,521,0,0,5
"Duluth","MN-WI",15139,14371,418,350,0,5
"Durham","NC",61471,60879,214,378,0,5
"Eau Claire","WI",16627,16067,330,0,230,5
"El Centro","CA",19531,19358,0,0,173,5
"El Paso","TX",31501,26092,0,5409,0,5
"Elizabethtown","KY",8377,8237,140,0,0,5
"Elkhart-Goshen","IN",18228,17703,0,400,125,5
"Elmira","NY",1191,774,0,0,417,5
"Erie","PA",6462,5048,1206,0,208,5
"Eugene-Springfield","OR",23230,19420,364,342,3104,5
"Evansville","IN-KY",16639,16112,337,190,0,5
"Fairbanks","AK",5475,3827,810,838,0,5
"Fargo","ND-MN",39606,25994,0,0,13612,5
"Farmington","NM",5959,5818,141,0,0,5
"Fayetteville","NC",23887,23515,0,0,372,5
"Fayetteville-Springdale-Rogers","AR-MO",54076,38034,374,510,15158,5
"Flagstaff","AZ",12143,12143,0,0,0,5
"Flint","MI",32091,32091,0,0,0,5
"Florence","SC",2306,2306,0,0,0,5
"Fond du Lac","WI",2817,2397,420,0,0,5
"Fort Collins-Loveland","CO",47187,41822,1262,2036,2067,5
"Fort Smith","AR-OK",8344,7589,755,0,0,5
"Fort Walton Beach-Crestview-Destin","FL",32552,23931,0,0,8621,5
"Fort Wayne","IN",31452,25280,0,0,6172,5
"Fresno","CA",81689,66591,422,0,14676,5
"Gadsden","AL",932,932,0,0,0,5
"Gainesville","FL",16833,13909,0,161,2763,5
"Gainesville","GA",26179,25411,228,540,0,5
"Glens Falls","NY",11357,11253,0,104,0,5
"Goldsboro","NC",5341,5341,0,0,0,5
