"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Owensboro","KY MSA",4945,2428,0,0,2517,2
"Panama City","FL MSA",6405,6405,0,0,0,2
"Parkersburg-Marietta","WV-OH MSA",872,752,0,120,0,2
"Pensacola","FL MSA",22346,21533,813,0,0,2
"Peoria-Pekin","IL MSA",8429,7808,221,0,400,2
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",154788,143206,3090,1270,7222,2
"Phoenix-Mesa","AZ MSA",412394,344923,1020,6371,60080,2
"Pine Bluff","AR MSA",430,430,0,0,0,2
"Pittsburgh","PA MSA",49180,34181,159,359,14481,2
"Pittsfield","MA MSA",0,0,0,0,0,2
"Pocatello","ID MSA",401,401,0,0,0,2
"Portland","ME MSA",10876,10876,0,0,0,2
"Portland-Salem","OR-WA CMSA",159985,117875,2519,3682,35909,2
"Providence-Fall River- Warwick","RI-MA MSA",17768,16664,258,846,0,2
"Provo-Orem","UT MSA",28929,27754,975,0,200,2
"Pueblo","CO MSA",7709,7109,0,0,600,2
"Punta Gorda","FL MSA",11167,10119,133,286,629,2
"Raleigh-Durham-Chapel Hill","Hill NC MSA",198577,163407,1581,1276,32313,2
"Rapid City","SD MSA",3322,2231,0,212,879,2
"Reading","PA MSA",7083,7003,80,0,0,2
"Redding","CA MSA",5495,5495,0,0,0,2
"Reno","NV MSA",22128,20855,0,0,1273,2
"Richland-Kennewick-Pasco","WA MSA",7024,7024,0,0,0,2
"Richmond-Petersburg","VA MSA",51500,51007,0,0,493,2
"Roanoke","VA MSA",12688,7453,128,0,5107,2
"Rochester","MN MSA",7729,6163,219,330,1017,2
"Rochester","NY MSA",22188,20573,0,0,1615,2
"Rockford","IL MSA",11917,9332,470,1665,450,2
"Rocky Mount","NC MSA",3310,3310,0,0,0,2
"Sacramento-Yolo","CA CMSA",149460,113381,353,0,35726,2
"Saginaw-Bay City-Midland","MI MSA",4591,3918,340,333,0,2
"St. Cloud","MN MSA",4390,3749,0,0,641,2
"St. Joseph","MO MSA",1549,1156,109,122,162,2
"St. Louis","MO-IL MSA",97400,93114,2217,526,1543,2
"Salinas","CA MSA",26495,26408,87,0,0,2
"Salt Lake City-Ogden","UT MSA",71492,67864,1147,612,1869,2
"San Angelo","TX MSA",3013,2868,145,0,0,2
"San Antonio","TX MSA",75427,59882,585,231,14729,2
"San Diego","CA MSA",149614,124798,672,793,23351,2
"San Francisco-Oakland-San Jose","CA CMSA",269449,207629,778,6426,54616,2
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",13956,13956,0,0,0,2
"Santa Barbara-Santa Maria- Lompoc","CA MSA",11607,8078,0,0,3529,2
"Santa Fe","NM MSA",4327,4327,0,0,0,2
"Sarasota-Bradenton","FL MSA",62430,55938,755,254,5483,2
"Savannah","GA MSA",19686,14980,167,0,4539,2
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",2162,1962,0,200,0,2
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",226929,157520,5193,3412,60804,2
"Sharon","PA MSA",1005,1005,0,0,0,2
"Sheboygan","WI MSA",1210,676,156,0,378,2
"Sherman-Denison","TX MSA",546,546,0,0,0,2
"Shreveport-Bossier City","LA MSA",10765,10765,0,0,0,2
"Sioux City","IA-NE MSA",1328,1328,0,0,0,2
"Sioux Falls","SD MSA",10432,8397,300,220,1515,2
"South Bend","IN MSA",9025,7125,200,0,1700,2
"Spokane","WA MSA",8478,7983,292,203,0,2
"Springfield","IL MSA",6076,5659,417,0,0,2
"Springfield","MO MSA",23058,21248,330,0,1480,2
"Springfield","MA MSA",2178,2178,0,0,0,2
"State College","PA MSA",2425,2315,110,0,0,2
"Steubenville-Weirton","OH-WV MSA",62,62,0,0,0,2
"Stockton-Lodi","CA MSA",38978,38740,0,238,0,2
"Sumter","SC MSA",2639,2261,229,0,149,2
"Syracuse","NY MSA",4319,4217,102,0,0,2
"Tallahassee","FL MSA",23487,13370,232,0,9885,2
"Tampa-St. Petersburg- Clearwater","FL MSA",135421,102653,3063,2447,27258,2
"Terre Haute","IN MSA",2235,2235,0,0,0,2
"Texarkana  TX-Texarkana "," AR MSA",2126,2126,0,0,0,2
"Toledo","OH MSA",12097,11193,154,0,750,2
"Topeka","KS MSA",4264,4164,100,0,0,2
"Tucson","AZ MSA",72993,71757,1236,0,0,2
"Tulsa","OK MSA",33908,33635,0,0,273,2
"Tuscaloosa","AL MSA",7407,7407,0,0,0,2
"Tyler","TX MSA",4673,4442,0,0,231,2
"Utica-Rome","NY MSA",396,396,0,0,0,2
"Victoria","TX MSA",2282,2282,0,0,0,2
"Visalia-Tulare-Porterville","CA MSA",8704,8704,0,0,0,2
"Waco","TX MSA",7798,7048,0,0,750,2
"Washington-Baltimore","DC-MD- VA-WV CMSA",350180,327857,80,265,21978,2
"Waterloo-Cedar Falls","IA MSA",1898,1898,0,0,0,2
"Wausau","WI MSA",3441,2833,128,480,0,2
"West Palm Beach-Boca Raton","Raton FL MSA",75702,70509,481,0,4712,2
"Wheeling","WV-OH MSA",0,0,0,0,0,2
"Wichita","KS MSA",14737,14530,207,0,0,2
"Wichita Falls","TX MSA",1304,1304,0,0,0,2
"Wilmington","NC MSA",21139,20741,152,0,246,2
"Yakima","WA MSA",3020,2726,74,0,220,2
"York","PA MSA",11678,11388,290,0,0,2
"Youngstown-Warren","OH MSA",10081,8329,560,652,540,2
"Yuba City","CA MSA",2340,2171,169,0,0,2
"Yuma","AZ MSA",8509,8432,77,0,0,2
"Abilene","TX MSA",3234,3234,0,0,0,3
"Albany","GA MSA",7198,5333,286,0,1579,3
"Albany-Schenectady-Troy","NY MSA",24931,21794,200,0,2937,3
"Albuquerque","NM MSA",49595,49438,0,0,157,3
"Alexandria","LA MSA",3070,3070,0,0,0,3
"Allentown-Bethlehem-Easton","PA MSA",23682,20490,0,268,2924,3
"Altoona","PA MSA",460,460,0,0,0,3
"Amarillo","TX MSA",6249,6249,0,0,0,3
"Anchorage","AK MSA",12067,11537,530,0,0,3
"Anniston","AL MSA",1817,1413,0,0,404,3
"Appleton-Oshkosh-Neenah","WI MSA",24271,21685,1254,0,1332,3
"Asheville","NC MSA",16762,13681,100,0,2981,3
"Athens","GA MSA",8638,8564,74,0,0,3
"Atlanta","GA MSA",607345,558791,603,2911,45040,3
"Augusta-Aiken","GA-SC MSA",23397,22964,0,38,395,3
"Austin-San Marcos","TX MSA",135901,106495,349,186,28871,3
"Bakersfield","CA MSA",29168,28730,83,355,0,3
"Bangor","ME MSA",813,813,0,0,0,3
"Barnstable-Yarmouth","MA MSA",18034,17617,0,417,0,3
"Baton Rouge","LA MSA",17093,10194,0,0,6899,3
"Beaumont-Port Arthur","TX MSA",3786,3786,0,0,0,3
"Bellingham","WA MSA",13181,12587,401,0,193,3
"Benton Harbor","MI MSA",1162,1162,0,0,0,3
"Billings","MT MSA",7174,7174,0,0,0,3
"Biloxi-Gulfport-Pascagoula","MS MSA",20617,20506,111,0,0,3
"Binghamton","NY MSA",2116,2116,0,0,0,3
"Birmingham","AL MSA",63931,62299,0,211,1421,3
"Bismarck","ND MSA",7027,6779,248,0,0,3
"Bloomington","IN MSA",6934,5676,270,518,470,3
"Bloomington-Normal","IL MSA",8797,8289,235,273,0,3
"Boise City","ID MSA",66731,62576,1001,2345,809,3
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",229446,188851,3536,2398,34661,3
"Brownsville-Harlingen-San Benito","TX MSA",16777,15940,837,0,0,3
"Bryan-College Station","TX MSA",11788,9508,955,0,1325,3
"Buffalo-Niagara Falls","NY MSA",16894,15725,0,0,1169,3
"Burlington","VT MSA",6946,6946,0,0,0,3
"Canton-Massillon","OH MSA",17989,17445,544,0,0,3
"Casper","WY MSA",1340,1340,0,0,0,3
"Cedar Rapids","IA MSA",15744,8856,1107,847,4934,3
"Champaign-Urbana","IL MSA",5190,5028,162,0,0,3
"Charleston-North Charleston","SC MSA",64486,57538,849,160,5939,3
"Charleston","WV MSA",5295,4900,0,0,395,3
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",289706,233186,983,1141,54396,3
"Charlottesville","VA MSA",15155,14533,341,0,281,3
"Chattanooga","TN-GA MSA",25307,24584,428,52,243,3
"Cheyenne","WY MSA",4971,4971,0,0,0,3
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",482041,448360,3866,8436,21379,3
"Chico-Paradise","CA MSA",8712,8712,0,0,0,3
"Cincinnati-Hamilton","OH-KY- IN CMSA",137418,123088,1107,1629,11594,3
"Clarksville-Hopkinsville","TN-KY MSA",7999,7379,60,0,560,3
"Cleveland-Akron","OH CMSA",164654,155172,1654,2247,5581,3
"Colorado Springs","CO MSA",58222,57792,0,430,0,3
"Columbia","MO MSA",8354,7596,758,0,0,3
"Columbia","SC MSA",46298,37735,0,0,8563,3
"Columbus","GA-AL MSA",12765,12765,0,0,0,3
"Columbus","OH MSA",144058,123578,225,7224,13031,3
"Corpus Christi","TX MSA",10470,9766,99,249,356,3
"Cumberland","MD-WV MSA",1423,1423,0,0,0,3
"Dallas-Fort Worth","TX CMSA",509141,497027,626,275,11213,3
"Danville","VA MSA",3160,3060,100,0,0,3
"Davenport-Moline-Rock Island","IA-IL MSA",9213,8341,872,0,0,3
"Dayton-Springfield","OH MSA",34193,27580,230,786,5597,3
"Daytona Beach","FL MSA",57277,44319,0,156,12802,3
"Decatur","Al MSA",5014,4909,0,0,105,3
"Decatur","IL MSA",4115,2615,0,0,1500,3
"Denver-Boulder-Greeley","CO CMSA",338135,280854,2581,1999,52701,3
"Des Moines","IA MSA",38957,38109,0,390,458,3
"Detroit-Ann Arbor-Flint","MI CMSA",331882,307714,3269,4392,16507,3
"Dothan","AL MSA",1903,1903,0,0,0,3
"Dover","DE MSA",8827,8827,0,0,0,3
"Dubuque","IA MSA",4054,3667,162,225,0,3
"Duluth-Superior","MN-WI MSA",4597,4124,242,0,231,3
"Eau Claire","WI MSA",12220,10865,725,630,0,3
"El Paso","TX MSA",15105,13362,0,0,1743,3
"Elkhart-Goshen","IN MSA",11612,11612,0,0,0,3
"Elmira","NY MSA",571,571,0,0,0,3
"Enid","OK MSA",930,930,0,0,0,3
"Erie","PA MSA",5187,5187,0,0,0,3
"Eugene-Springfield","OR MSA",13396,13270,126,0,0,3
"Evansville-Henderson","IN-KY MSA",21604,14240,82,0,7282,3
"Fargo-Moorhead","ND-MN MSA",5116,3876,0,0,1240,3
"Fayetteville","NC MSA",8800,8800,0,0,0,3
"Fayetteville-Springdale- Rogers","AR MSA",19480,18533,675,272,0,3
"Flagstaff","AZ-UT MSA",6181,6181,0,0,0,3
"Florence","AL MSA",1362,1362,0,0,0,3
"Florence","SC MSA",4947,4601,42,0,304,3
"Fort Collins-Loveland","CO MSA",32952,30439,0,873,1640,3
"Fort Myers-Cape Coral","FL MSA",85606,61868,3561,5410,14767,3
"Fort Pierce-Port St. Lucie","FL MSA",42774,30438,187,0,12149,3
"Fort Smith","AR-OK MSA",6595,4449,746,0,1400,3
"Fort Walton Beach","FL MSA",39008,15047,0,151,23810,3
"Fort Wayne","IN MSA",39447,39259,0,0,188,3
"Fresno","CA MSA",30513,30389,124,0,0,3
"Gadsden","AL MSA",734,734,0,0,0,3
"Gainesville","FL MSA",11802,9594,0,0,2208,3
"Glens Falls","NY MSA",4136,3668,0,0,468,3
"Goldsboro","NC MSA",3851,3219,160,472,0,3
"Grand Forks","ND-MN MSA",0,0,0,0,0,3
"Grand Junction","CO MSA",13344,12080,383,421,460,3
"Grand Rapids-Muskegon- Holland","MI MSA",83992,78096,727,429,4740,3
"Great Falls","MT MSA",1969,1237,81,0,651,3
"Green Bay","WI MSA",16608,15680,702,0,226,3
"Greensboro--Winston-Salem-- High Point","NC MSA",113843,112278,344,164,1057,3
"Greenville","NC MSA",13946,10305,206,0,3435,3
"Greenville-Spartanburg- Anderson","SC MSA",55131,53065,522,0,1544,3
"Harrisburg-Lebanon- Carlisle","PA MSA",17354,17354,0,0,0,3
"Hartford","CT MSA",37183,36254,206,200,523,3
"Hattiesburg","MS MSA",1013,1013,0,0,0,3
"Hickory-Morganton-Lenoir","NC MSA",24001,23806,90,105,0,3
"Honolulu","HI MSA",36445,33509,0,0,2936,3
"Houma","LA MSA",5141,4997,144,0,0,3
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",371442,366673,1751,753,2265,3
"Huntington-Ashland","WV-KY- OH MSA",653,653,0,0,0,3
"Huntsville","AL MSA",6236,4738,0,0,1498,3
"Indianapolis","IN MSA",205394,186822,2125,1344,15103,3
"Iowa City","IA MSA",14571,7218,493,553,6307,3
"Jackson","MI MSA",434,434,0,0,0,3
"Jackson","MS MSA",19024,18880,144,0,0,3
"Jackson","TN MSA",7849,7849,0,0,0,3
"Jacksonville","FL MSA",83169,80170,0,2999,0,3
"Jacksonville","NC MSA",6654,6654,0,0,0,3
"Jamestown","NY MSA",88,88,0,0,0,3
"Janesville-Beloit","WI MSA",4301,3901,0,225,175,3
"Johnson City-Kingsport- Bristol","TN-VA MSA",9829,9694,135,0,0,3
"Johnstown","PA MSA",525,525,0,0,0,3
"Jonesboro","AR MSA",2282,1898,219,165,0,3
"Joplin","MO MSA",1924,1718,206,0,0,3
"Kalamazoo-Battle Creek","MI MSA",19453,15235,0,0,4218,3
"Kansas City","MO-KS MSA",146150,137220,5684,3246,0,3
"Killeen-Temple","TX MSA",20301,15837,1443,3021,0,3
"Knoxville","TN MSA",37671,35987,238,342,1104,3
"Kokomo","IN MSA",4194,4194,0,0,0,3
"La Crosse","WI-MN MSA",6030,4480,450,0,1100,3
"Lafayette","LA MSA",12613,12613,0,0,0,3
"Lafayette","IN MSA",17030,9961,790,1680,4599,3
"Lake Charles","LA MSA",9264,9017,247,0,0,3
"Lakeland-Winter Haven","FL MSA",34586,26151,0,75,8360,3
"Lancaster","PA MSA",11692,11392,0,0,300,3
"Lansing-East Lansing","MI MSA",15621,15095,350,0,176,3
"Laredo","TX MSA",7740,7491,0,73,176,3
"Las Cruces","NM MSA",7653,7653,0,0,0,3
"Las Vegas","NV-AZ MSA",237472,231320,105,650,5397,3
"Lawrence","KS MSA",7313,5483,570,1260,0,3
"Lawton","OK MSA",2209,2209,0,0,0,3
"Lewiston-Auburn","ME MSA",729,729,0,0,0,3
"Lexington","KY MSA",44270,41651,1319,800,500,3
"Lima","OH MSA",1492,1492,0,0,0,3
"Lincoln","NE MSA",18647,15705,212,0,2730,3
"Little Rock-North Little Rock","AR MSA",26702,26052,650,0,0,3
"Longview-Marshall","TX MSA",1937,1937,0,0,0,3
"Los Angeles-Riverside- Orange County","CA CMSA",804593,669558,5274,6275,123486,3
"Louisville","KY-IN MSA",54126,52334,0,0,1792,3
"Lubbock","TX MSA",10009,8119,1120,770,0,3
"Lynchburg","VA MSA",14870,14489,118,263,0,3
"Macon","GA MSA",13538,13538,0,0,0,3
"Madison","WI MSA",36131,27002,2584,3774,2771,3
"Mansfield","OH MSA",5696,5261,183,252,0,3
"McAllen-Edinburg-Mission","TX MSA",23990,22456,442,583,509,3
"Medford-Ashland","OR MSA",13625,13303,0,322,0,3
"Melbourne-Titusville-Palm Bay","FL MSA",40877,38093,292,196,2296,3
"Memphis","TN-AR-MS MSA",133598,100978,0,0,32620,3
"Merced","CA MSA",14435,14435,0,0,0,3
"Miami-Fort Lauderdale","FL CMSA",172150,135976,785,5322,30067,3
"Milwaukee-Racine","WI CMSA",92488,75284,3871,870,12463,3
"Minneapolis-St. Paul","MN-WI MSA",301965,265709,3321,4435,28500,3
"Missoula","MT MSA",7572,4044,0,0,3528,3
"Mobile","AL MSA",37185,34156,237,0,2792,3
"Modesto","CA MSA",43348,42836,272,240,0,3
"Monroe","LA MSA",5581,5421,160,0,0,3
"Montgomery","AL MSA",11694,11469,0,225,0,3
"Muncie","IN MSA",2668,2462,0,206,0,3
"Myrtle Beach","SC MSA",30617,19298,288,4836,6195,3
"Naples","FL MSA",78558,55070,442,8216,14830,3
"Nashville","TN MSA",119291,115028,1195,587,2481,3
"New London-Norwich","CT-RI MSA",10611,10378,0,0,233,3
"New Orleans","LA MSA",41261,39079,1491,0,691,3
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",507720,411644,20138,12678,63260,3
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",93009,79431,116,1153,12309,3
"Ocala","FL MSA",57062,57062,0,0,0,3
"Odessa-Midland","TX MSA",3181,3181,0,0,0,3
"Oklahoma City","OK MSA",55561,51292,0,1105,3164,3
"Omaha","NE-IA MSA",45501,35998,600,0,8903,3
"Orlando","FL MSA",181994,155888,362,664,25080,3
"Owensboro","KY MSA",2660,2438,0,0,222,3
"Panama City","FL MSA",9090,8741,349,0,0,3
"Parkersburg-Marietta","WV-OH MSA",2072,1192,0,880,0,3
"Pensacola","FL MSA",24134,24018,116,0,0,3
"Peoria-Pekin","IL MSA",15891,15091,0,0,800,3
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",208721,196471,2286,4935,5029,3
"Phoenix-Mesa","AZ MSA",528432,428540,1352,8635,89905,3
"Pine Bluff","AR MSA",845,845,0,0,0,3
"Pittsburgh","PA MSA",68650,58716,1286,422,8226,3
"Pittsfield","MA MSA",0,0,0,0,0,3
"Pocatello","ID MSA",1619,1619,0,0,0,3
"Portland","ME MSA",18731,17852,330,253,296,3
"Portland-Salem","OR-WA CMSA",170560,155924,3591,2657,8388,3
"Providence-Fall River- Warwick","RI-MA MSA",26368,26093,275,0,0,3
"Provo-Orem","UT MSA",37587,33664,1153,520,2250,3
"Pueblo","CO MSA",11675,11388,125,162,0,3
"Punta Gorda","FL MSA",14026,13446,0,0,580,3
"Raleigh-Durham-Chapel Hill","Hill NC MSA",177979,171070,984,338,5587,3
"Rapid City","SD MSA",3146,3146,0,0,0,3
"Reading","PA MSA",9783,8003,0,0,1780,3
"Redding","CA MSA",12537,11743,0,794,0,3
"Reno","NV MSA",28763,28763,0,0,0,3
"Richland-Kennewick-Pasco","WA MSA",14897,14897,0,0,0,3
"Richmond-Petersburg","VA MSA",70713,70178,400,0,135,3
"Roanoke","VA MSA",8653,8653,0,0,0,3
"Rochester","MN MSA",13289,10666,438,660,1525,3
"Rochester","NY MSA",20050,19819,62,169,0,3
"Rockford","IL MSA",15065,13726,446,893,0,3
"Rocky Mount","NC MSA",3802,3737,65,0,0,3
"Sacramento-Yolo","CA CMSA",171346,170922,177,0,247,3
"Saginaw-Bay City-Midland","MI MSA",5962,5270,364,0,328,3
"St. Cloud","MN MSA",11329,11046,0,0,283,3
"St. Joseph","MO MSA",2096,1670,109,122,195,3
"St. Louis","MO-IL MSA",157405,129286,2289,919,24911,3
"Salinas","CA MSA",27220,27220,0,0,0,3
"Salt Lake City-Ogden","UT MSA",93399,85384,1139,1821,5055,3
"San Angelo","TX MSA",2219,2219,0,0,0,3
"San Antonio","TX MSA",91107,88795,1162,0,1150,3
"San Diego","CA MSA",261885,163464,2566,1302,94553,3
"San Francisco-Oakland-San Jose","CA CMSA",312465,265582,2625,3535,40723,3
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",30781,29345,324,669,443,3
"Santa Barbara-Santa Maria- Lompoc","CA MSA",15118,14553,89,107,369,3
"Santa Fe","NM MSA",6185,6185,0,0,0,3
"Sarasota-Bradenton","FL MSA",74768,71281,263,483,2741,3
"Savannah","GA MSA",21572,19209,1804,0,559,3
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5306,4948,0,358,0,3
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",242880,201069,3930,3849,34032,3
"Sharon","PA MSA",6473,1193,180,0,5100,3
"Sheboygan","WI MSA",1185,1185,0,0,0,3
"Sherman-Denison","TX MSA",1171,1171,0,0,0,3
"Shreveport-Bossier City","LA MSA",10045,10045,0,0,0,3
"Sioux City","IA-NE MSA",2302,2242,60,0,0,3
"Sioux Falls","SD MSA",23880,14971,66,0,8843,3
"South Bend","IN MSA",15348,14412,0,0,936,3
"Spokane","WA MSA",18185,12986,549,0,4650,3
"Springfield","IL MSA",7741,7180,417,0,144,3
"Springfield","MO MSA",34798,30786,1005,307,2700,3
"Springfield","MA MSA",10538,10202,336,0,0,3
"State College","PA MSA",2596,2596,0,0,0,3
"Steubenville-Weirton","OH-WV MSA",721,721,0,0,0,3
"Stockton-Lodi","CA MSA",63850,63850,0,0,0,3
"Sumter","SC MSA",3183,2729,305,0,149,3
"Syracuse","NY MSA",8548,6735,0,0,1813,3
"Tallahassee","FL MSA",20633,17775,930,0,1928,3
"Tampa-St. Petersburg- Clearwater","FL MSA",161103,151695,3359,3110,2939,3
"Terre Haute","IN MSA",2629,2629,0,0,0,3
"Texarkana  TX-Texarkana "," AR MSA",1824,1824,0,0,0,3
"Toledo","OH MSA",22542,17766,895,400,3481,3
"Topeka","KS MSA",7774,7594,180,0,0,3
"Tucson","AZ MSA",94438,90496,728,2834,380,3
"Tulsa","OK MSA",34600,34211,116,0,273,3
"Tuscaloosa","AL MSA",5933,5933,0,0,0,3
"Tyler","TX MSA",5739,5508,0,0,231,3
"Utica-Rome","NY MSA",366,366,0,0,0,3
"Victoria","TX MSA",1123,1123,0,0,0,3
"Visalia-Tulare-Porterville","CA MSA",13913,13913,0,0,0,3
"Waco","TX MSA",5916,5274,82,0,560,3
"Washington-Baltimore","DC-MD- VA-WV CMSA",486540,461319,0,430,24791,3
"Waterloo-Cedar Falls","IA MSA",4200,4200,0,0,0,3
"Wausau","WI MSA",4798,4638,160,0,0,3
"West Palm Beach-Boca Raton","Raton FL MSA",120854,89332,928,2232,28362,3
"Wheeling","WV-OH MSA",296,296,0,0,0,3
"Wichita","KS MSA",14756,14524,232,0,0,3
"Wichita Falls","TX MSA",1651,1651,0,0,0,3
"Wilmington","NC MSA",31653,28289,518,0,2846,3
"Yakima","WA MSA",3299,3079,0,0,220,3
"York","PA MSA",15580,14668,480,200,232,3
"Youngstown-Warren","OH MSA",8276,7284,784,208,0,3
"Yuba City","CA MSA",2943,2943,0,0,0,3
"Yuma","AZ MSA",8324,8324,0,0,0,3
"Abilene","TX MSA",2003,1876,127,0,0,4
"Albany","GA MSA",4692,4692,0,0,0,4
"Albany-Schenectady-Troy","NY MSA",25850,20612,0,300,4938,4
"Albuquerque","NM MSA",41175,41175,0,0,0,4
"Alexandria","LA MSA",2971,2971,0,0,0,4
"Allentown-Bethlehem-Easton","PA MSA",24944,23745,147,328,724,4
"Altoona","PA MSA",561,561,0,0,0,4
"Amarillo","TX MSA",5580,5580,0,0,0,4
"Anchorage","AK MSA",20460,14280,3535,0,2645,4
"Anniston","AL MSA",1788,1209,0,350,229,4
"Appleton-Oshkosh-Neenah","WI MSA",21615,17264,1189,0,3162,4
"Asheville","NC MSA",12603,12303,300,0,0,4
"Athens","GA MSA",19112,8287,590,0,10235,4
"Atlanta","GA MSA",549654,419755,490,701,128708,4
"Auburn-Opelika","AL MSA",6231,4516,1585,0,130,4
"Augusta-Aiken","GA-SC MSA",19175,19175,0,0,0,4
"Austin-San Marcos","TX MSA",110512,109483,547,0,482,4
"Bakersfield","CA MSA",31989,31222,163,0,604,4
"Bangor","ME MSA",2776,2776,0,0,0,4
"Barnstable-Yarmouth","MA MSA",14385,13425,960,0,0,4
"Baton Rouge","LA MSA",7678,7220,0,0,458,4
"Beaumont-Port Arthur","TX MSA",4200,4200,0,0,0,4
"Bellingham","WA MSA",13094,10752,422,182,1738,4
"Benton Harbor","MI MSA",749,749,0,0,0,4
"Billings","MT MSA",5424,5424,0,0,0,4
"Biloxi-Gulfport-Pascagoula","MS MSA",28236,15826,0,0,12410,4
"Binghamton","NY MSA",2145,1907,0,0,238,4
"Birmingham","AL MSA",64647,46792,0,120,17735,4
"Bismarck","ND MSA",7651,6201,0,1450,0,4
"Bloomington","IN MSA",7419,6065,495,312,547,4
"Bloomington-Normal","IL MSA",9682,9527,0,155,0,4
"Boise City","ID MSA",64152,60197,305,2491,1159,4
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",211302,181370,2996,1417,25519,4
"Brownsville-Harlingen-San Benito","TX MSA",10256,9173,178,590,315,4
"Bryan-College Station","TX MSA",6935,6816,119,0,0,4
"Buffalo-Niagara Falls","NY MSA",25661,21052,150,0,4459,4
"Burlington","VT MSA",9592,9037,390,165,0,4
"Canton-Massillon","OH MSA",18144,18144,0,0,0,4
"Casper","WY MSA",2586,2586,0,0,0,4
"Cedar Rapids","IA MSA",9519,7675,420,209,1215,4
"Champaign-Urbana","IL MSA",7412,6752,357,0,303,4
"Charleston-North Charleston","SC MSA",56946,52130,0,500,4316,4
"Charleston","WV MSA",3249,3139,0,110,0,4
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",148740,119265,595,509,28371,4
"Charlottesville","VA MSA",13345,12760,585,0,0,4
"Chattanooga","TN-GA MSA",19390,19142,0,0,248,4
"Cheyenne","WY MSA",2423,2258,0,165,0,4
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",531602,435947,3788,11868,79999,4
"Chico-Paradise","CA MSA",13255,13255,0,0,0,4
"Cincinnati-Hamilton","OH-KY- IN CMSA",126436,116495,404,1510,8027,4
"Clarksville-Hopkinsville","TN-KY MSA",4746,4396,0,0,350,4
"Cleveland-Akron","OH CMSA",156334,148856,306,1723,5449,4
"Colorado Springs","CO MSA",55615,55475,0,140,0,4
"Columbia","MO MSA",11377,11129,248,0,0,4
"Columbia","SC MSA",27944,27336,0,608,0,4
"Columbus","GA-AL MSA",12601,12479,122,0,0,4
"Columbus","OH MSA",137142,115365,651,2714,18412,4
"Corpus Christi","TX MSA",7077,6831,50,196,0,4
"Corvallis","Corvallis OR MSA",2419,1901,0,0,518,4
"Cumberland","MD-WV MSA",1890,1890,0,0,0,4
"Dallas-Fort Worth","TX CMSA",483829,432567,588,754,49920,4
"Danville","VA MSA",2281,2281,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL MSA",7538,7338,200,0,0,4
"Dayton-Springfield","OH MSA",28606,25146,0,834,2626,4
"Daytona Beach","FL MSA",38375,37343,1032,0,0,4
"Decatur","Al MSA",3596,3491,0,0,105,4
"Decatur","IL MSA",1315,1315,0,0,0,4
"Denver-Boulder-Greeley","CO CMSA",265103,230956,4660,1755,27732,4
"Des Moines","IA MSA",56797,38958,273,408,17158,4
"Detroit-Ann Arbor-Flint","MI CMSA",330751,310697,2024,5204,12826,4
"Dothan","AL MSA",1796,1796,0,0,0,4
"Dover","DE MSA",4994,4994,0,0,0,4
"Dubuque","IA MSA",2106,1718,388,0,0,4
"Duluth-Superior","MN-WI MSA",5286,4273,92,26,895,4
"Eau Claire","WI MSA",11790,11460,330,0,0,4
"El Paso","TX MSA",13389,13299,90,0,0,4
"Elkhart-Goshen","IN MSA",10798,10798,0,0,0,4
"Elmira","NY MSA",1156,480,0,0,676,4
"Enid","OK MSA",516,450,66,0,0,4
"Erie","PA MSA",5203,4085,0,508,610,4
"Eugene-Springfield","OR MSA",16885,15881,765,239,0,4
"Evansville-Henderson","IN-KY MSA",13697,11646,200,0,1851,4
"Fargo-Moorhead","ND-MN MSA",14601,7156,0,195,7250,4
"Fayetteville","NC MSA",7036,7036,0,0,0,4
"Fayetteville-Springdale- Rogers","AR MSA",25058,20616,1036,0,3406,4
"Flagstaff","AZ-UT MSA",7656,5953,136,0,1567,4
"Florence","AL MSA",409,409,0,0,0,4
"Florence","SC MSA",3952,3648,0,0,304,4
"Fort Collins-Loveland","CO MSA",39691,34826,209,326,4330,4
"Fort Myers-Cape Coral","FL MSA",77851,54784,3108,3924,16035,4
"Fort Pierce-Port St. Lucie","FL MSA",30052,28077,0,0,1975,4
