"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Odessa-Midland","TX MSA",2067,2067,0,0,0,2
"Oklahoma City","OK MSA",43713,43223,490,0,0,2
"Omaha","NE-IA MSA",21485,21137,0,348,0,2
"Orlando","FL MSA",170422,142785,0,528,27109,2
"Owensboro","KY MSA",3004,3004,0,0,0,2
"Panama City","FL MSA",10098,9245,245,191,417,2
"Parkersburg-Marietta","WV-OH MSA",1329,1114,0,215,0,2
"Pensacola","FL MSA",20048,20048,0,0,0,2
"Peoria-Pekin","IL MSA",7099,6907,192,0,0,2
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",127022,116971,4652,596,4803,2
"Phoenix-Mesa","AZ MSA",464557,376723,1737,9195,76902,2
"Pine Bluff","AR MSA",195,195,0,0,0,2
"Pittsburgh","PA MSA",44222,40061,190,860,3111,2
"Pittsfield","MA MSA",0,0,0,0,0,2
"Pocatello","ID MSA",371,371,0,0,0,2
"Portland","ME MSA",10297,9347,150,800,0,2
"Portland-Salem","OR-WA CMSA",186346,163561,1267,2669,18849,2
"Providence-Fall River- Warwick","RI-MA MSA",20338,18796,283,359,900,2
"Provo-Orem","UT MSA",24709,19403,582,3245,1479,2
"Pueblo","CO MSA",10785,9580,608,0,597,2
"Punta Gorda","FL MSA",11284,9920,0,1111,253,2
"Raleigh-Durham-Chapel Hill","Hill NC MSA",205117,184215,285,1812,18805,2
"Rapid City","SD MSA",2420,2111,0,0,309,2
"Reading","PA MSA",7337,6977,360,0,0,2
"Redding","CA MSA",9162,9162,0,0,0,2
"Reno","NV MSA",31501,27726,100,0,3675,2
"Richland-Kennewick-Pasco","WA MSA",10061,9812,0,0,249,2
"Richmond-Petersburg","VA MSA",52247,52163,0,0,84,2
"Roanoke","VA MSA",7002,5479,0,0,1523,2
"Rochester","MN MSA",7834,7834,0,0,0,2
"Rochester","NY MSA",16438,15598,0,0,840,2
"Rockford","IL MSA",10156,10016,140,0,0,2
"Rocky Mount","NC MSA",2637,2637,0,0,0,2
"Sacramento-Yolo","CA CMSA",196034,187388,717,0,7929,2
"Saginaw-Bay City-Midland","MI MSA",3255,1685,346,896,328,2
"St. Cloud","MN MSA",5177,4983,0,0,194,2
"St. Joseph","MO MSA",770,770,0,0,0,2
"St. Louis","MO-IL MSA",109712,99365,556,179,9612,2
"Salinas","CA MSA",13202,13202,0,0,0,2
"Salt Lake City-Ogden","UT MSA",91760,70067,2040,2131,17522,2
"San Angelo","TX MSA",3689,3689,0,0,0,2
"San Antonio","TX MSA",112097,81494,122,0,30481,2
"San Diego","CA MSA",243597,227063,0,5135,11399,2
"San Francisco-Oakland-San Jose","CA CMSA",266583,193971,1777,5114,65721,2
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",17642,16835,0,0,807,2
"Santa Barbara-Santa Maria- Lompoc","CA MSA",10937,10285,222,0,430,2
"Santa Fe","NM MSA",5499,4171,0,157,1171,2
"Sarasota-Bradenton","FL MSA",83095,77243,439,4968,445,2
"Savannah","GA MSA",14273,13679,200,210,184,2
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",2664,2664,0,0,0,2
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",191889,167894,3219,3567,17209,2
"Sharon","PA MSA",1103,1103,0,0,0,2
"Sheboygan","WI MSA",279,279,0,0,0,2
"Sherman-Denison","TX MSA",537,537,0,0,0,2
"Shreveport-Bossier City","LA MSA",8993,8993,0,0,0,2
"Sioux City","IA-NE MSA",337,337,0,0,0,2
"Sioux Falls","SD MSA",6884,5881,153,0,850,2
"South Bend","IN MSA",7934,7934,0,0,0,2
"Spokane","WA MSA",14946,14699,247,0,0,2
"Springfield","IL MSA",4730,4095,415,220,0,2
"Springfield","MO MSA",20715,15082,260,98,5275,2
"Springfield","MA MSA",3557,3557,0,0,0,2
"State College","PA MSA",3590,3460,130,0,0,2
"Steubenville-Weirton","OH-WV MSA",68,0,68,0,0,2
"Stockton-Lodi","CA MSA",41085,41085,0,0,0,2
"Sumter","SC MSA",2030,2030,0,0,0,2
"Syracuse","NY MSA",4277,4277,0,0,0,2
"Tallahassee","FL MSA",12546,11689,857,0,0,2
"Tampa-St. Petersburg- Clearwater","FL MSA",155062,141754,4530,1183,7595,2
"Terre Haute","IN MSA",965,965,0,0,0,2
"Texarkana  TX-Texarkana "," AR MSA",1348,991,79,0,278,2
"Toledo","OH MSA",21213,21018,195,0,0,2
"Topeka","KS MSA",5450,5450,0,0,0,2
"Tucson","AZ MSA",75112,71250,904,0,2958,2
"Tulsa","OK MSA",33255,28086,612,0,4557,2
"Tuscaloosa","AL MSA",19577,6450,0,0,13127,2
"Tyler","TX MSA",4634,4403,0,0,231,2
"Utica-Rome","NY MSA",1265,1265,0,0,0,2
"Victoria","TX MSA",1679,1679,0,0,0,2
"Visalia-Tulare-Porterville","CA MSA",12471,12471,0,0,0,2
"Waco","TX MSA",8256,6561,0,0,1695,2
"Washington-Baltimore","DC-MD- VA-WV CMSA",415851,339562,245,595,75449,2
"Waterloo-Cedar Falls","IA MSA",973,781,192,0,0,2
"Wausau","WI MSA",2363,2363,0,0,0,2
"West Palm Beach-Boca Raton","Raton FL MSA",144197,87515,0,0,56682,2
"Wheeling","WV-OH MSA",139,139,0,0,0,2
"Wichita","KS MSA",14531,14267,264,0,0,2
"Wichita Falls","TX MSA",1748,1748,0,0,0,2
"Wilmington","NC MSA",20707,19746,0,0,961,2
"Yakima","WA MSA",2105,2105,0,0,0,2
"York","PA MSA",9353,9353,0,0,0,2
"Youngstown-Warren","OH MSA",8292,7680,612,0,0,2
"Yuba City","CA MSA",2666,2666,0,0,0,2
"Yuma","AZ MSA",8415,8415,0,0,0,2
"Abilene","TX MSA",2162,2162,0,0,0,3
"Albany","GA MSA",4220,4220,0,0,0,3
"Albany-Schenectady-Troy","NY MSA",23605,22127,140,0,1338,3
"Albuquerque","NM MSA",64758,64636,0,122,0,3
"Alexandria","LA MSA",3590,3521,69,0,0,3
"Allentown-Bethlehem-Easton","PA MSA",22616,19933,0,0,2683,3
"Altoona","PA MSA",1681,1681,0,0,0,3
"Amarillo","TX MSA",5533,5533,0,0,0,3
"Anchorage","AK MSA",23990,19408,4095,487,0,3
"Anniston","AL MSA",2053,1778,0,0,275,3
"Appleton-Oshkosh-Neenah","WI MSA",21241,17826,1884,240,1291,3
"Asheville","NC MSA",13438,13338,100,0,0,3
"Athens","GA MSA",11448,9281,235,317,1615,3
"Atlanta","GA MSA",567213,523456,501,0,43256,3
"Auburn-Opelika","AL MSA",6524,4626,110,0,1788,3
"Augusta-Aiken","GA-SC MSA",29855,29855,0,0,0,3
"Austin-San Marcos","TX MSA",114077,83974,122,0,29981,3
"Bakersfield","CA MSA",28601,28131,0,470,0,3
"Bangor","ME MSA",814,814,0,0,0,3
"Barnstable-Yarmouth","MA MSA",17070,17070,0,0,0,3
"Baton Rouge","LA MSA",13569,11225,0,0,2344,3
"Beaumont-Port Arthur","TX MSA",7227,7227,0,0,0,3
"Bellingham","WA MSA",16174,13376,422,322,2054,3
"Benton Harbor","MI MSA",1913,1913,0,0,0,3
"Billings","MT MSA",6573,6573,0,0,0,3
"Biloxi-Gulfport-Pascagoula","MS MSA",19257,19257,0,0,0,3
"Binghamton","NY MSA",419,419,0,0,0,3
"Birmingham","AL MSA",51824,51064,0,0,760,3
"Bismarck","ND MSA",4780,4236,544,0,0,3
"Bloomington","IN MSA",8264,6892,825,0,547,3
"Bloomington-Normal","IL MSA",10630,8881,0,0,1749,3
"Boise City","ID MSA",79457,68366,763,4570,5758,3
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",157390,150698,3087,245,3360,3
"Brownsville-Harlingen-San Benito","TX MSA",15818,14564,353,507,394,3
"Bryan-College Station","TX MSA",11024,10307,0,0,717,3
"Buffalo-Niagara Falls","NY MSA",23862,23035,0,0,827,3
"Burlington","VT MSA",4981,4033,372,576,0,3
"Canton-Massillon","OH MSA",13530,13294,236,0,0,3
"Casper","WY MSA",941,941,0,0,0,3
"Cedar Rapids","IA MSA",12308,10307,153,294,1554,3
"Champaign-Urbana","IL MSA",6481,6481,0,0,0,3
"Charleston-North Charleston","SC MSA",63549,43444,1888,0,18217,3
"Charleston","WV MSA",3215,3215,0,0,0,3
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",182139,162783,732,2410,16214,3
"Charlottesville","VA MSA",16184,15480,0,0,704,3
"Chattanooga","TN-GA MSA",29885,25878,0,1349,2658,3
"Cheyenne","WY MSA",4235,4235,0,0,0,3
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",543941,462371,3599,12629,65342,3
"Chico-Paradise","CA MSA",10202,10202,0,0,0,3
"Cincinnati-Hamilton","OH-KY- IN CMSA",139400,126256,1007,1313,10824,3
"Clarksville-Hopkinsville","TN-KY MSA",14209,10333,0,3586,290,3
"Cleveland-Akron","OH CMSA",173500,163539,710,943,8308,3
"Colorado Springs","CO MSA",66149,65564,100,263,222,3
"Columbia","MO MSA",17105,15650,705,0,750,3
"Columbia","SC MSA",31688,31474,0,0,214,3
"Columbus","GA-AL MSA",13800,11839,1600,0,361,3
"Columbus","OH MSA",141430,116994,1031,5662,17743,3
"Corpus Christi","TX MSA",6135,6135,0,0,0,3
"Corvallis","Corvallis OR MSA",3751,3751,0,0,0,3
"Cumberland","MD-WV MSA",665,665,0,0,0,3
"Dallas-Fort Worth","TX CMSA",564495,510096,932,191,53276,3
"Danville","VA MSA",3290,3234,0,56,0,3
"Davenport-Moline-Rock Island","IA-IL MSA",7880,7880,0,0,0,3
"Dayton-Springfield","OH MSA",22749,22749,0,0,0,3
"Daytona Beach","FL MSA",46637,46292,0,0,345,3
"Decatur","Al MSA",3761,3656,0,0,105,3
"Decatur","IL MSA",1492,1492,0,0,0,3
"Denver-Boulder-Greeley","CO CMSA",348922,313104,445,0,35373,3
"Des Moines","IA MSA",31344,29654,898,0,792,3
"Detroit-Ann Arbor-Flint","MI CMSA",249185,231852,3226,7599,6508,3
"Dothan","AL MSA",2377,2034,0,123,220,3
"Dover","DE MSA",8053,8053,0,0,0,3
"Dubuque","IA MSA",2384,2384,0,0,0,3
"Duluth-Superior","MN-WI MSA",3536,2701,189,0,646,3
"Eau Claire","WI MSA",7632,6428,745,459,0,3
"El Paso","TX MSA",18087,15878,774,346,1089,3
"Elkhart-Goshen","IN MSA",10788,10788,0,0,0,3
"Elmira","NY MSA",905,440,0,0,465,3
"Enid","OK MSA",1045,1045,0,0,0,3
"Erie","PA MSA",4035,3881,0,154,0,3
"Eugene-Springfield","OR MSA",22025,18992,298,0,2735,3
"Evansville-Henderson","IN-KY MSA",12309,12252,0,0,57,3
"Fargo-Moorhead","ND-MN MSA",3433,3258,175,0,0,3
"Fayetteville","NC MSA",9464,8666,0,0,798,3
"Fayetteville-Springdale- Rogers","AR MSA",28177,22088,1500,1083,3506,3
"Flagstaff","AZ-UT MSA",4811,4811,0,0,0,3
"Florence","AL MSA",1444,1188,55,0,201,3
"Florence","SC MSA",4733,4342,0,0,391,3
"Fort Collins-Loveland","CO MSA",32987,30655,250,677,1405,3
"Fort Myers-Cape Coral","FL MSA",165491,70427,6310,6576,82178,3
"Fort Pierce-Port St. Lucie","FL MSA",37351,32559,0,1165,3627,3
"Fort Smith","AR-OK MSA",4373,4013,220,140,0,3
"Fort Walton Beach","FL MSA",9916,9336,0,0,580,3
"Fort Wayne","IN MSA",40782,40209,573,0,0,3
"Fresno","CA MSA",43200,41033,800,1367,0,3
"Gadsden","AL MSA",626,626,0,0,0,3
"Gainesville","FL MSA",15586,10252,49,0,5285,3
"Glens Falls","NY MSA",2388,2388,0,0,0,3
"Goldsboro","NC MSA",4380,4380,0,0,0,3
"Grand Forks","ND-MN MSA",704,704,0,0,0,3
"Grand Junction","CO MSA",13129,12909,220,0,0,3
"Grand Rapids-Muskegon- Holland","MI MSA",76256,68380,687,1359,5830,3
"Great Falls","MT MSA",1718,1518,0,200,0,3
"Green Bay","WI MSA",15480,13545,820,0,1115,3
"Greensboro--Winston-Salem-- High Point","NC MSA",108017,104756,104,602,2555,3
"Greenville","NC MSA",11675,8423,769,0,2483,3
"Greenville-Spartanburg- Anderson","SC MSA",62491,59068,580,1593,1250,3
"Harrisburg-Lebanon- Carlisle","PA MSA",25262,16749,0,425,8088,3
"Hartford","CT MSA",28704,27082,1567,0,55,3
"Hattiesburg","MS MSA",1040,1040,0,0,0,3
"Hickory-Morganton-Lenoir","NC MSA",25181,23668,388,500,625,3
"Honolulu","HI MSA",32583,32583,0,0,0,3
"Houma","LA MSA",5506,5506,0,0,0,3
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",368753,366773,122,432,1426,3
"Huntington-Ashland","WV-KY- OH MSA",776,709,67,0,0,3
"Huntsville","AL MSA",7066,6841,0,225,0,3
"Indianapolis","IN MSA",214809,209460,4124,312,913,3
"Iowa City","IA MSA",17467,7230,1047,0,9190,3
"Jackson","MI MSA",1027,581,0,0,446,3
"Jackson","MS MSA",26105,22166,0,0,3939,3
"Jackson","TN MSA",5014,5014,0,0,0,3
"Jacksonville","FL MSA",130870,114065,330,0,16475,3
"Jacksonville","NC MSA",8354,5410,224,0,2720,3
"Jamestown","NY MSA",88,88,0,0,0,3
"Janesville-Beloit","WI MSA",4707,2117,265,300,2025,3
"Johnson City-Kingsport- Bristol","TN-VA MSA",10231,9678,0,0,553,3
"Johnstown","PA MSA",84,84,0,0,0,3
"Jonesboro","AR MSA",3079,2619,155,305,0,3
"Joplin","MO MSA",2064,2064,0,0,0,3
"Kalamazoo-Battle Creek","MI MSA",14372,14145,0,0,227,3
"Kansas City","MO-KS MSA",171622,126215,3332,3290,38785,3
"Killeen-Temple","TX MSA",12999,11254,1133,612,0,3
"Knoxville","TN MSA",38300,31299,498,810,5693,3
"Kokomo","IN MSA",5053,3706,1004,0,343,3
"La Crosse","WI-MN MSA",4544,4544,0,0,0,3
"Lafayette","LA MSA",11945,11833,0,112,0,3
"Lafayette","IN MSA",13951,12687,270,0,994,3
"Lake Charles","LA MSA",6811,6636,175,0,0,3
"Lakeland-Winter Haven","FL MSA",33338,33338,0,0,0,3
"Lancaster","PA MSA",13937,13477,0,160,300,3
"Lansing-East Lansing","MI MSA",12025,12025,0,0,0,3
"Laredo","TX MSA",9009,8194,0,0,815,3
"Las Cruces","NM MSA",7022,7022,0,0,0,3
"Las Vegas","NV-AZ MSA",387410,290954,264,1948,94244,3
"Lawrence","KS MSA",7248,5827,765,181,475,3
"Lawton","OK MSA",1423,1423,0,0,0,3
"Lewiston-Auburn","ME MSA",1368,1113,0,255,0,3
"Lexington","KY MSA",31320,31320,0,0,0,3
"Lima","OH MSA",833,833,0,0,0,3
"Lincoln","NE MSA",14344,13248,115,0,981,3
"Little Rock-North Little Rock","AR MSA",29674,29277,397,0,0,3
"Longview-Marshall","TX MSA",2147,2147,0,0,0,3
"Los Angeles-Riverside- Orange County","CA CMSA",795006,704589,7397,6879,76141,3
"Louisville","KY-IN MSA",62494,60575,0,943,976,3
"Lubbock","TX MSA",11299,9886,1413,0,0,3
"Lynchburg","VA MSA",12784,12437,187,160,0,3
"Macon","GA MSA",15227,15166,61,0,0,3
"Madison","WI MSA",38986,33688,3098,1764,436,3
"Mansfield","OH MSA",4062,3600,206,0,256,3
"McAllen-Edinburg-Mission","TX MSA",28362,26667,522,912,261,3
"Medford-Ashland","OR MSA",18608,15852,934,320,1502,3
"Melbourne-Titusville-Palm Bay","FL MSA",53571,43137,0,0,10434,3
"Memphis","TN-AR-MS MSA",90484,90330,0,154,0,3
"Merced","CA MSA",7808,7808,0,0,0,3
"Miami-Fort Lauderdale","FL CMSA",189764,157474,2027,4954,25309,3
"Milwaukee-Racine","WI CMSA",94020,79268,3302,0,11450,3
"Minneapolis-St. Paul","MN-WI MSA",278226,245524,3249,3399,26054,3
"Missoula","MT MSA",2738,2382,0,0,356,3
"Mobile","AL MSA",46712,37493,327,0,8892,3
"Modesto","CA MSA",48885,48704,181,0,0,3
"Monroe","LA MSA",6463,6463,0,0,0,3
"Montgomery","AL MSA",9554,9054,0,0,500,3
"Muncie","IN MSA",2943,2853,90,0,0,3
"Myrtle Beach","SC MSA",24631,19310,0,1103,4218,3
"Naples","FL MSA",87372,55082,1716,15146,15428,3
"Nashville","TN MSA",155311,146718,150,445,7998,3
"New London-Norwich","CT-RI MSA",10025,9856,0,169,0,3
"New Orleans","LA MSA",30946,29936,245,0,765,3
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",476823,339538,30383,10464,96438,3
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",81979,81285,0,0,694,3
"Ocala","FL MSA",25015,25015,0,0,0,3
"Odessa-Midland","TX MSA",2410,2410,0,0,0,3
"Oklahoma City","OK MSA",76909,51914,200,0,24795,3
"Omaha","NE-IA MSA",32597,31524,123,0,950,3
"Orlando","FL MSA",247858,169437,516,2241,75664,3
"Owensboro","KY MSA",5361,5012,0,349,0,3
"Panama City","FL MSA",9293,8666,367,0,260,3
"Parkersburg-Marietta","WV-OH MSA",1937,1937,0,0,0,3
"Pensacola","FL MSA",28551,28551,0,0,0,3
"Peoria-Pekin","IL MSA",11996,11064,180,125,627,3
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",188384,169426,4977,424,13557,3
"Phoenix-Mesa","AZ MSA",475108,424849,954,4100,45205,3
"Pine Bluff","AR MSA",541,541,0,0,0,3
"Pittsburgh","PA MSA",58034,52204,140,1747,3943,3
"Pittsfield","MA MSA",130,130,0,0,0,3
"Pocatello","ID MSA",1636,1123,513,0,0,3
"Portland","ME MSA",11292,11232,60,0,0,3
"Portland-Salem","OR-WA CMSA",189012,176175,2242,1485,9110,3
"Providence-Fall River- Warwick","RI-MA MSA",22497,22222,75,0,200,3
"Provo-Orem","UT MSA",37282,30906,978,2107,3291,3
"Pueblo","CO MSA",8860,8407,288,165,0,3
"Punta Gorda","FL MSA",13715,12407,125,930,253,3
"Raleigh-Durham-Chapel Hill","Hill NC MSA",210439,198755,334,0,11350,3
"Rapid City","SD MSA",3361,2955,35,0,371,3
"Reading","PA MSA",8409,8409,0,0,0,3
"Redding","CA MSA",13144,13144,0,0,0,3
"Reno","NV MSA",52486,43022,104,255,9105,3
"Richland-Kennewick-Pasco","WA MSA",13105,12856,0,0,249,3
"Richmond-Petersburg","VA MSA",99437,67699,0,6617,25121,3
"Roanoke","VA MSA",7461,7461,0,0,0,3
"Rochester","MN MSA",13194,12745,0,449,0,3
"Rochester","NY MSA",34754,27584,0,0,7170,3
"Rockford","IL MSA",10750,8368,203,429,1750,3
"Rocky Mount","NC MSA",3105,3105,0,0,0,3
"Sacramento-Yolo","CA CMSA",267378,260260,181,1428,5509,3
"Saginaw-Bay City-Midland","MI MSA",6882,5602,619,333,328,3
"St. Cloud","MN MSA",7917,7351,0,333,233,3
"St. Joseph","MO MSA",2092,1729,134,0,229,3
"St. Louis","MO-IL MSA",152710,141421,1864,1249,8176,3
"Salinas","CA MSA",17597,17597,0,0,0,3
"Salt Lake City-Ogden","UT MSA",105850,88310,735,3354,13451,3
"San Angelo","TX MSA",2216,2216,0,0,0,3
"San Antonio","TX MSA",104460,87266,2324,0,14870,3
"San Diego","CA MSA",190754,154973,389,6325,29067,3
"San Francisco-Oakland-San Jose","CA CMSA",377980,299616,4383,2296,71685,3
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",24559,23647,486,0,426,3
"Santa Barbara-Santa Maria- Lompoc","CA MSA",19633,17836,946,851,0,3
"Santa Fe","NM MSA",13115,13115,0,0,0,3
"Sarasota-Bradenton","FL MSA",107746,91127,2908,2634,11077,3
"Savannah","GA MSA",19693,18860,0,150,683,3
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",4127,3903,0,0,224,3
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",300287,247915,4407,9030,38935,3
"Sharon","PA MSA",951,951,0,0,0,3
"Sheboygan","WI MSA",1197,951,0,0,246,3
"Sherman-Denison","TX MSA",560,560,0,0,0,3
"Shreveport-Bossier City","LA MSA",10515,10515,0,0,0,3
"Sioux City","IA-NE MSA",1765,1401,188,0,176,3
"Sioux Falls","SD MSA",13246,13031,215,0,0,3
"South Bend","IN MSA",11498,11498,0,0,0,3
"Spokane","WA MSA",21302,19101,417,0,1784,3
"Springfield","IL MSA",8694,7572,870,111,141,3
"Springfield","MO MSA",29217,27529,415,223,1050,3
"Springfield","MA MSA",6534,6434,100,0,0,3
"State College","PA MSA",5820,5820,0,0,0,3
"Steubenville-Weirton","OH-WV MSA",531,451,0,0,80,3
"Stockton-Lodi","CA MSA",73050,70208,0,0,2842,3
"Sumter","SC MSA",2469,2469,0,0,0,3
"Syracuse","NY MSA",5383,5383,0,0,0,3
"Tallahassee","FL MSA",29268,18407,1347,763,8751,3
"Tampa-St. Petersburg- Clearwater","FL MSA",239361,175086,2420,406,61449,3
"Terre Haute","IN MSA",9370,3170,0,0,6200,3
"Texarkana  TX-Texarkana "," AR MSA",1693,1693,0,0,0,3
"Toledo","OH MSA",29393,21499,403,450,7041,3
"Topeka","KS MSA",8267,7368,610,0,289,3
"Tucson","AZ MSA",81287,80383,904,0,0,3
"Tulsa","OK MSA",45034,44841,0,193,0,3
"Tuscaloosa","AL MSA",11598,11598,0,0,0,3
"Tyler","TX MSA",5561,5284,0,0,277,3
"Utica-Rome","NY MSA",287,287,0,0,0,3
"Victoria","TX MSA",1228,1228,0,0,0,3
"Visalia-Tulare-Porterville","CA MSA",14827,14358,469,0,0,3
"Waco","TX MSA",7209,5394,1065,0,750,3
"Washington-Baltimore","DC-MD- VA-WV CMSA",444439,402683,1207,265,40284,3
"Waterloo-Cedar Falls","IA MSA",3817,3028,0,0,789,3
"Wausau","WI MSA",3399,3399,0,0,0,3
"West Palm Beach-Boca Raton","Raton FL MSA",155616,93475,0,1592,60549,3
"Wheeling","WV-OH MSA",359,359,0,0,0,3
"Wichita","KS MSA",17628,17314,314,0,0,3
"Wichita Falls","TX MSA",1708,1708,0,0,0,3
"Wilmington","NC MSA",23157,19957,0,0,3200,3
"Yakima","WA MSA",2885,2236,0,155,494,3
"York","PA MSA",20450,19950,100,0,400,3
"Youngstown-Warren","OH MSA",10290,9960,160,170,0,3
"Yuba City","CA MSA",6684,6684,0,0,0,3
"Yuma","AZ MSA",12593,12442,151,0,0,3
"Abilene","TX MSA",13253,1782,0,7631,3840,4
"Albany","GA MSA",4872,4872,0,0,0,4
"Albany-Schenectady-Troy","NY MSA",25396,25107,0,0,289,4
"Albuquerque","NM MSA",58311,58311,0,0,0,4
"Alexandria","LA MSA",3348,3348,0,0,0,4
"Allentown-Bethlehem-Easton","PA MSA",24073,22054,0,419,1600,4
"Altoona","PA MSA",271,271,0,0,0,4
"Amarillo","TX MSA",6233,6233,0,0,0,4
"Anchorage","AK MSA",27271,18209,5794,1037,2231,4
"Anniston","AL MSA",3791,3791,0,0,0,4
"Appleton-Oshkosh-Neenah","WI MSA",28905,23198,2140,0,3567,4
"Asheville","NC MSA",23957,14966,375,120,8496,4
"Athens","GA MSA",13235,13017,118,100,0,4
"Atlanta","GA MSA",605044,532109,2608,4631,65696,4
"Auburn-Opelika","AL MSA",6800,4614,974,0,1212,4
"Augusta-Aiken","GA-SC MSA",23292,23292,0,0,0,4
"Austin-San Marcos","TX MSA",85268,65084,396,206,19582,4
"Bakersfield","CA MSA",34845,34123,0,222,500,4
"Bangor","ME MSA",1579,1579,0,0,0,4
"Barnstable-Yarmouth","MA MSA",14397,14397,0,0,0,4
"Baton Rouge","LA MSA",9462,9462,0,0,0,4
"Beaumont-Port Arthur","TX MSA",5969,5969,0,0,0,4
"Bellingham","WA MSA",15812,13991,416,0,1405,4
"Benton Harbor","MI MSA",1436,1436,0,0,0,4
"Billings","MT MSA",7808,7808,0,0,0,4
"Biloxi-Gulfport-Pascagoula","MS MSA",21107,18047,119,92,2849,4
"Binghamton","NY MSA",1418,1418,0,0,0,4
"Birmingham","AL MSA",46001,45582,0,0,419,4
"Bismarck","ND MSA",8846,8440,0,406,0,4
"Bloomington","IN MSA",8473,7148,1029,296,0,4
"Bloomington-Normal","IL MSA",11405,10550,0,0,855,4
"Boise City","ID MSA",65057,64388,142,247,280,4
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",214819,195084,4583,2482,12670,4
"Brownsville-Harlingen-San Benito","TX MSA",16054,15218,403,238,195,4
"Bryan-College Station","TX MSA",21615,9142,284,36,12153,4
"Buffalo-Niagara Falls","NY MSA",30768,30083,300,0,385,4
"Burlington","VT MSA",9613,9134,0,279,200,4
"Canton-Massillon","OH MSA",17774,17314,460,0,0,4
"Casper","WY MSA",3119,3119,0,0,0,4
"Cedar Rapids","IA MSA",15146,12705,845,1596,0,4
"Champaign-Urbana","IL MSA",10179,7586,0,0,2593,4
"Charleston-North Charleston","SC MSA",70751,67280,288,231,2952,4
"Charleston","WV MSA",4755,4499,0,0,256,4
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",201340,167457,238,1414,32231,4
"Charlottesville","VA MSA",17970,17564,0,0,406,4
"Chattanooga","TN-GA MSA",26338,26024,0,67,247,4
"Cheyenne","WY MSA",2552,2452,100,0,0,4
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",569242,496084,5460,11714,55984,4
"Chico-Paradise","CA MSA",11858,11858,0,0,0,4
"Cincinnati-Hamilton","OH-KY- IN CMSA",129287,123950,454,1662,3221,4
"Clarksville-Hopkinsville","TN-KY MSA",19937,8354,0,664,10919,4
"Cleveland-Akron","OH CMSA",166655,145922,3497,14662,2574,4
"Colorado Springs","CO MSA",64382,63160,90,1132,0,4
"Columbia","MO MSA",16111,15789,322,0,0,4
"Columbia","SC MSA",33861,33861,0,0,0,4
"Columbus","GA-AL MSA",11967,9827,0,0,2140,4
"Columbus","OH MSA",182995,167655,511,3863,10966,4
"Corpus Christi","TX MSA",7690,7172,116,402,0,4
"Corvallis","Corvallis OR MSA",4861,4669,0,0,192,4
"Cumberland","MD-WV MSA",1179,1179,0,0,0,4
"Dallas-Fort Worth","TX CMSA",527738,508677,553,330,18178,4
"Danville","VA MSA",2876,2876,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL MSA",8496,8230,266,0,0,4
"Dayton-Springfield","OH MSA",36139,33673,373,2093,0,4
"Daytona Beach","FL MSA",45576,43036,75,538,1927,4
"Decatur","Al MSA",4312,4312,0,0,0,4
"Decatur","IL MSA",3335,3335,0,0,0,4
"Denver-Boulder-Greeley","CO CMSA",292352,271242,478,1260,19372,4
"Des Moines","IA MSA",45286,39555,140,0,5591,4
"Detroit-Ann Arbor-Flint","MI CMSA",337536,315375,4528,5186,12447,4
"Dothan","AL MSA",1587,1587,0,0,0,4
"Dover","DE MSA",12460,7992,0,0,4468,4
"Dubuque","IA MSA",2624,2264,0,360,0,4
"Duluth-Superior","MN-WI MSA",4287,3912,76,299,0,4
"Eau Claire","WI MSA",17547,12796,406,300,4045,4
"El Paso","TX MSA",10362,10329,33,0,0,4
"Elkhart-Goshen","IN MSA",9997,9550,155,140,152,4
"Elmira","NY MSA",615,615,0,0,0,4
"Enid","OK MSA",1455,1455,0,0,0,4
"Erie","PA MSA",4840,4592,0,248,0,4
"Eugene-Springfield","OR MSA",17032,16170,291,0,571,4
"Evansville-Henderson","IN-KY MSA",14385,14305,80,0,0,4
"Fargo-Moorhead","ND-MN MSA",12814,8529,0,0,4285,4
"Fayetteville","NC MSA",9365,8785,0,0,580,4
"Fayetteville-Springdale- Rogers","AR MSA",31489,22842,1069,847,6731,4
"Flagstaff","AZ-UT MSA",9119,8994,125,0,0,4
