"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"34580","Mount Vernon-Anacortes, WA (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2973,3458,3514,3550,4811,4478
"34580","Mount Vernon-Anacortes, WA (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),2536,2999,3029,3035,4261,3894
"34580","Mount Vernon-Anacortes, WA (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),230,226,245,223,238,237
"34580","Mount Vernon-Anacortes, WA (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),161,154,168,149,156,155
"34580","Mount Vernon-Anacortes, WA (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),69,73,77,74,82,83
"34580","Mount Vernon-Anacortes, WA (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)",2,3,7,7,6
"34580","Mount Vernon-Anacortes, WA (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)",0,0,0
"34580","Mount Vernon-Anacortes, WA (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",7,6
"34580","Mount Vernon-Anacortes, WA (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),0,"(D)","(D)","(D)",0,0
"34580","Mount Vernon-Anacortes, WA (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),50,48,46,66,65,72
"34580","Mount Vernon-Anacortes, WA (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),187,195,216,219,266,297
"34580","Mount Vernon-Anacortes, WA (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),526,792,732,696,1718,1186
"34580","Mount Vernon-Anacortes, WA (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),234,157,177,"(D)",237,243
"34580","Mount Vernon-Anacortes, WA (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),43,28,30,27,32,28
"34580","Mount Vernon-Anacortes, WA (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),17,16,16,17,19,21
"34580","Mount Vernon-Anacortes, WA (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(L)",1,1
"34580","Mount Vernon-Anacortes, WA (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),20,13,19,18,26,27
"34580","Mount Vernon-Anacortes, WA (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),28,24,31,49,57,70
"34580","Mount Vernon-Anacortes, WA (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),11,7,3,4,6,5
"34580","Mount Vernon-Anacortes, WA (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",2,"(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",69,"(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,5,5,4,5,5
"34580","Mount Vernon-Anacortes, WA (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),11,9,8,8,10,14
"34580","Mount Vernon-Anacortes, WA (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),293,635,555,"(D)",1480,943
"34580","Mount Vernon-Anacortes, WA (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",71
"34580","Mount Vernon-Anacortes, WA (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),33,23,25,41,32,39
"34580","Mount Vernon-Anacortes, WA (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),6,1,1,2,2,2
"34580","Mount Vernon-Anacortes, WA (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),16,15,10,"(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,5,5,5,7,8
"34580","Mount Vernon-Anacortes, WA (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),88,86,90,84,96,108
"34580","Mount Vernon-Anacortes, WA (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),310,372,422,459,523,553
"34580","Mount Vernon-Anacortes, WA (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),66,70,71,81,81,85
"34580","Mount Vernon-Anacortes, WA (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),4,4,5,5,5,6
"34580","Mount Vernon-Anacortes, WA (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",2,2
"34580","Mount Vernon-Anacortes, WA (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),33,35,37,40,38,40
"34580","Mount Vernon-Anacortes, WA (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",1,1,1,1
"34580","Mount Vernon-Anacortes, WA (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",0,0,0,0
"34580","Mount Vernon-Anacortes, WA (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",22,27,"(D)",34
"34580","Mount Vernon-Anacortes, WA (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),3,3,4,3,"(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),35,32,34,41,46,46
"34580","Mount Vernon-Anacortes, WA (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",1,2,2,1
"34580","Mount Vernon-Anacortes, WA (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),21,16,"(D)",18,20,22
"34580","Mount Vernon-Anacortes, WA (MSA)",49,"     Information and data processing services",200,GDP by Metropolitan Area (millions of current dollars),1,1,"(D)","(D)","(D)","(D)"
"34580","Mount Vernon-Anacortes, WA (MSA)",50,"   Finance and insurance",200,GDP by Metropolitan Area (millions of current dollars),113,125,138,153,173,188
"34580","Mount Vernon-Anacortes, WA (MSA)",51,"     Federal Reserve banks, credit intermediation and related services",200,GDP by Metropolitan Area (millions of current dollars),60,76,90,96,112,122
"34580","Mount Vernon-Anacortes, WA (MSA)",52,"     Securities, commodity contracts, investments",200,GDP by Metropolitan Area (millions of current dollars),"(D)",11,9,12,12,13
"34580","Mount Vernon-Anacortes, WA (MSA)",53,"     Insurance carriers and related activities",200,GDP by Metropolitan Area (millions of current dollars),33,38,39,45,50,53
"34580","Mount Vernon-Anacortes, WA (MSA)",54,"     Funds, trusts, and other financial vehicles",200,GDP by Metropolitan Area (millions of current dollars),"(D)",0,0,0,0,0
"34580","Mount Vernon-Anacortes, WA (MSA)",55,"   Real estate and rental and leasing",200,GDP by Metropolitan Area (millions of current dollars),298,383,374,351,367,382
"34580","Mount Vernon-Anacortes, WA (MSA)",56,"     Real estate",200,GDP by Metropolitan Area (millions of current dollars),219,346,336,313,333,350
"34580","Mount Vernon-Anacortes, WA (MSA)",57,"     Rental and leasing services and lessors of intangible assets",200,GDP by Metropolitan Area (millions of current dollars),79,38,38,38,34,32
"34580","Mount Vernon-Anacortes, WA (MSA)",58,"   Professional and technical services",200,GDP by Metropolitan Area (millions of current dollars),151,172,132,105,109,126
"34580","Mount Vernon-Anacortes, WA (MSA)",62,"   Management of companies and enterprises",200,GDP by Metropolitan Area (millions of current dollars),"(D)",10,11,10,11,11
"34580","Mount Vernon-Anacortes, WA (MSA)",63,"   Administrative and waste services",200,GDP by Metropolitan Area (millions of current dollars),40,38,43,47,44,47
"34580","Mount Vernon-Anacortes, WA (MSA)",64,"     Administrative and support services",200,GDP by Metropolitan Area (millions of current dollars),30,30,35,38,34,36
"34580","Mount Vernon-Anacortes, WA (MSA)",65,"     Waste management and remediation services",200,GDP by Metropolitan Area (millions of current dollars),10,8,9,9,10,11
"34580","Mount Vernon-Anacortes, WA (MSA)",66,"   Educational services",200,GDP by Metropolitan Area (millions of current dollars),7,8,11,10,10,11
"34580","Mount Vernon-Anacortes, WA (MSA)",67,"   Health care and social assistance",200,GDP by Metropolitan Area (millions of current dollars),202,210,228,235,242,259
"34580","Mount Vernon-Anacortes, WA (MSA)",68,"     Ambulatory health care services",200,GDP by Metropolitan Area (millions of current dollars),146,147,160,165,171,185
