"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"37460","Panama City-Lynn Haven, FL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),3803,4215,4641,5126,5656,6104
"37460","Panama City-Lynn Haven, FL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),2968,3209,3546,3956,4427,4795
"37460","Panama City-Lynn Haven, FL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),16,"(D)","(D)","(D)","(D)",18
"37460","Panama City-Lynn Haven, FL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),4,4,4,5,6,6
"37460","Panama City-Lynn Haven, FL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),12,"(D)","(D)","(D)","(D)",12
"37460","Panama City-Lynn Haven, FL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),1,"(D)","(D)",3,"(D)",9
"37460","Panama City-Lynn Haven, FL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(L)","(L)","(L)"
"37460","Panama City-Lynn Haven, FL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",2,3,"(D)","(D)"
"37460","Panama City-Lynn Haven, FL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)",0,0,0,0,"(D)"
"37460","Panama City-Lynn Haven, FL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),39,52,53,"(D)",64,77
"37460","Panama City-Lynn Haven, FL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),265,264,285,340,455,509
"37460","Panama City-Lynn Haven, FL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),171,213,231,239,240,303
