"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"17820","Colorado Springs, CO (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),17554,17558,18649,19632,21269,22296
"17820","Colorado Springs, CO (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),13760,13324,14139,14824,15804,16593
"17820","Colorado Springs, CO (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",8,"(D)","(D)"
"17820","Colorado Springs, CO (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)",2,5,2,2
"17820","Colorado Springs, CO (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",3,"(D)","(D)"
"17820","Colorado Springs, CO (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",200
"17820","Colorado Springs, CO (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),186,166,167,"(D)",192,190
"17820","Colorado Springs, CO (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),1023,1061,1052,1143,1304,1406
"17820","Colorado Springs, CO (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),87,59,"(D)",59,56,65
"17820","Colorado Springs, CO (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),7,"(D)",12,"(D)",16,21
"17820","Colorado Springs, CO (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),43,48,36,37,29,33
"17820","Colorado Springs, CO (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",560,699
"17820","Colorado Springs, CO (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",29,"(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",156,156,160
"17820","Colorado Springs, CO (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",199,"(D)","(D)",258
"17820","Colorado Springs, CO (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),42,38,"(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",2,2,3,"(D)"
"17820","Colorado Springs, CO (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),18,8,"(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),6,6,10,10,9,9
"17820","Colorado Springs, CO (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),97,"(D)","(D)","(D)",77,"(D)"
"17820","Colorado Springs, CO (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",31,"(D)","(D)"
"17820","Colorado Springs, CO (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),36,24,29,25,39,44
"17820","Colorado Springs, CO (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),550,535,548,565,596,613
"17820","Colorado Springs, CO (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),1473,1410,1461,1521,1558,1603
"17820","Colorado Springs, CO (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),214,215,227,284,321,349
"17820","Colorado Springs, CO (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),19,20,19,19,28,37
"17820","Colorado Springs, CO (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),6,8,7,7,8,9
"17820","Colorado Springs, CO (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"17820","Colorado Springs, CO (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",119,129,138
"17820","Colorado Springs, CO (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",0
"17820","Colorado Springs, CO (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),17,14,10,33,34,37
"17820","Colorado Springs, CO (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),1400,1168,1062,1110,1176,1107
"17820","Colorado Springs, CO (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",349,"(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),927,740,"(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",49,"     Information and data processing services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",81,"(D)","(D)"
"17820","Colorado Springs, CO (MSA)",50,"   Finance and insurance",200,GDP by Metropolitan Area (millions of current dollars),997,1080,1101,1034,1135,1182
"17820","Colorado Springs, CO (MSA)",51,"     Federal Reserve banks, credit intermediation and related services",200,GDP by Metropolitan Area (millions of current dollars),492,586,557,533,549,571
"17820","Colorado Springs, CO (MSA)",52,"     Securities, commodity contracts, investments",200,GDP by Metropolitan Area (millions of current dollars),113,72,76,82,94,112
"17820","Colorado Springs, CO (MSA)",53,"     Insurance carriers and related activities",200,GDP by Metropolitan Area (millions of current dollars),389,390,427,386,439,449
"17820","Colorado Springs, CO (MSA)",54,"     Funds, trusts, and other financial vehicles",200,GDP by Metropolitan Area (millions of current dollars),4,33,41,33,54,50
"17820","Colorado Springs, CO (MSA)",55,"   Real estate and rental and leasing",200,GDP by Metropolitan Area (millions of current dollars),1558,1126,1771,1865,1877,1949
"17820","Colorado Springs, CO (MSA)",56,"     Real estate",200,GDP by Metropolitan Area (millions of current dollars),1426,"(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",57,"     Rental and leasing services and lessors of intangible assets",200,GDP by Metropolitan Area (millions of current dollars),132,"(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",58,"   Professional and technical services",200,GDP by Metropolitan Area (millions of current dollars),1703,1692,1755,1932,2086,2256
"17820","Colorado Springs, CO (MSA)",62,"   Management of companies and enterprises",200,GDP by Metropolitan Area (millions of current dollars),95,83,86,77,84,87
"17820","Colorado Springs, CO (MSA)",63,"   Administrative and waste services",200,GDP by Metropolitan Area (millions of current dollars),582,611,688,735,799,871
"17820","Colorado Springs, CO (MSA)",64,"     Administrative and support services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",65,"     Waste management and remediation services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",66,"   Educational services",200,GDP by Metropolitan Area (millions of current dollars),120,131,145,161,180,194
"17820","Colorado Springs, CO (MSA)",67,"   Health care and social assistance",200,GDP by Metropolitan Area (millions of current dollars),1005,1105,1160,1211,1282,1355
"17820","Colorado Springs, CO (MSA)",68,"     Ambulatory health care services",200,GDP by Metropolitan Area (millions of current dollars),662,750,790,822,874,924
"17820","Colorado Springs, CO (MSA)",69,"     Hospitals and nursing and residential care facilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",70,"     Social assistance",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"17820","Colorado Springs, CO (MSA)",71,"   Arts, entertainment, and recreation",200,GDP by Metropolitan Area (millions of current dollars),220,225,180,188,192,195
"17820","Colorado Springs, CO (MSA)",72,"     Performing arts, museums, and related activities",200,GDP by Metropolitan Area (millions of current dollars),80,57,53,52,55,57
"17820","Colorado Springs, CO (MSA)",73,"     Amusement, gambling, and recreation",200,GDP by Metropolitan Area (millions of current dollars),140,168,128,136,137,139
"17820","Colorado Springs, CO (MSA)",74,"   Accommodation and food services",200,GDP by Metropolitan Area (millions of current dollars),556,568,631,677,706,752
"17820","Colorado Springs, CO (MSA)",75,"     Accommodation",200,GDP by Metropolitan Area (millions of current dollars),202,195,241,260,270,288
"17820","Colorado Springs, CO (MSA)",76,"     Food services and drinking places",200,GDP by Metropolitan Area (millions of current dollars),354,372,391,417,436,464
"17820","Colorado Springs, CO (MSA)",77,"   Other services, except government",200,GDP by Metropolitan Area (millions of current dollars),467,497,527,556,586,612
"17820","Colorado Springs, CO (MSA)",78," Government",200,GDP by Metropolitan Area (millions of current dollars),3794,4233,4510,4808,5465,5703
"17820","Colorado Springs, CO (MSA)",79,"   Federal civilian",200,GDP by Metropolitan Area (millions of current dollars),627,667,706,752,817,898
"17820","Colorado Springs, CO (MSA)",80,"   Federal military",200,GDP by Metropolitan Area (millions of current dollars),1780,2037,2182,2371,2859,2915
"17820","Colorado Springs, CO (MSA)",81,"   State and local",200,GDP by Metropolitan Area (millions of current dollars),1387,1529,1622,1685,1789,1891
