"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"36780","Oshkosh-Neenah, WI (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),5753,6306,6320,6452,6718,6925
"36780","Oshkosh-Neenah, WI (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),5196,5718,5690,5832,6071,6248
"36780","Oshkosh-Neenah, WI (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),12,16,25,26,25,19
"36780","Oshkosh-Neenah, WI (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)",0,0,"(L)","(L)"
"36780","Oshkosh-Neenah, WI (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),0,0,0,0,0,0
"36780","Oshkosh-Neenah, WI (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),252,256,245,245,273,265
"36780","Oshkosh-Neenah, WI (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2327,2550,2278,2233,2274,2360
"36780","Oshkosh-Neenah, WI (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),690,809,789,873,903,968
"36780","Oshkosh-Neenah, WI (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),38,39,39,45,42,46
"36780","Oshkosh-Neenah, WI (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),16,16,19,19,24,23
"36780","Oshkosh-Neenah, WI (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),76,71,78,92,106,116
"36780","Oshkosh-Neenah, WI (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),108,87,98,113,112,131
"36780","Oshkosh-Neenah, WI (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),69,63,"(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),30,22,27,"(D)","(D)",18
"36780","Oshkosh-Neenah, WI (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),11,12,14,12,10,8
"36780","Oshkosh-Neenah, WI (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),23,14,13,12,14,16
"36780","Oshkosh-Neenah, WI (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),1637,1741,1489,1360,1370,1392
"36780","Oshkosh-Neenah, WI (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),43,41,27,30,34,33
"36780","Oshkosh-Neenah, WI (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,2,1,"(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1091,1149,936,859,870,843
"36780","Oshkosh-Neenah, WI (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),196,224,203,191,174,178
"36780","Oshkosh-Neenah, WI (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"36780","Oshkosh-Neenah, WI (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),27,38,34,43,43,49
"36780","Oshkosh-Neenah, WI (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),265,274,255,204,220,248
"36780","Oshkosh-Neenah, WI (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
