"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"33660","Mobile, AL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),10496,10687,11155,11810,12706,13892
"33660","Mobile, AL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),9126,9219,9596,10149,10966,12091
"33660","Mobile, AL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),67,71,71,76,62,77
"33660","Mobile, AL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),23,32,30,35,31,44
"33660","Mobile, AL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),44,40,41,41,31,33
"33660","Mobile, AL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),163,150,241,212,287,272
"33660","Mobile, AL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),134,124,212,187,259,"(D)"
"33660","Mobile, AL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),5,2,2,2,3,"(D)"
"33660","Mobile, AL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),24,25,28,24,25,49
"33660","Mobile, AL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)",249,272,"(D)",228,255
"33660","Mobile, AL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),659,648,625,655,870,919
"33660","Mobile, AL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1460,1332,1407,1557,1565,1704
"33660","Mobile, AL (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),591,605,"(D)","(D)",727,847
"33660","Mobile, AL (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),69,63,72,94,91,103
"33660","Mobile, AL (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),59,65,61,66,65,78
"33660","Mobile, AL (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",89,108
"33660","Mobile, AL (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),121,114,106,110,113,105
"33660","Mobile, AL (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),31,29,19,30,44,73
"33660","Mobile, AL (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),50,48,37,46,43,42
"33660","Mobile, AL (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),23,27,20,10,16,21
"33660","Mobile, AL (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",8,8,"(D)",6
"33660","Mobile, AL (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",138,171,"(D)",281
"33660","Mobile, AL (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),21,22,21,21,20,22
"33660","Mobile, AL (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),8,8,5,6,8,8
"33660","Mobile, AL (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),869,727,"(D)","(D)",837,858
"33660","Mobile, AL (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)",3,"(D)","(D)","(D)",3
"33660","Mobile, AL (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),292,152,131,159,153,146
"33660","Mobile, AL (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),11,12,15,11,10,13
"33660","Mobile, AL (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),13,18,24,41,"(D)",30
"33660","Mobile, AL (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),453,433,605,611,535,568
"33660","Mobile, AL (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),21,17,13,13,14,18
"33660","Mobile, AL (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),710,739,771,845,915,953
"33660","Mobile, AL (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),945,963,977,1015,1119,1191
"33660","Mobile, AL (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),"(D)",517,509,"(D)",578,653
"33660","Mobile, AL (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),6,8,11,11,10,"(D)"
"33660","Mobile, AL (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),57,61,63,70,"(D)","(D)"
"33660","Mobile, AL (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),21,19,37,41,34,38
"33660","Mobile, AL (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),178,179,170,179,198,211
"33660","Mobile, AL (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),4,4,5,7,8,9
"33660","Mobile, AL (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),27,35,27,31,24,35
"33660","Mobile, AL (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)",187,174,"(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),22,23,22,28,35,47
"33660","Mobile, AL (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),316,287,272,298,349,394
"33660","Mobile, AL (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),4,4,4,4,5,6
"33660","Mobile, AL (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),257,218,200,214,252,291
"33660","Mobile, AL (MSA)",49,"     Information and data processing services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",50,"   Finance and insurance",200,GDP by Metropolitan Area (millions of current dollars),492,499,529,552,746,1075
"33660","Mobile, AL (MSA)",51,"     Federal Reserve banks, credit intermediation and related services",200,GDP by Metropolitan Area (millions of current dollars),275,289,320,331,372,424
"33660","Mobile, AL (MSA)",52,"     Securities, commodity contracts, investments",200,GDP by Metropolitan Area (millions of current dollars),41,31,34,36,43,47
"33660","Mobile, AL (MSA)",53,"     Insurance carriers and related activities",200,GDP by Metropolitan Area (millions of current dollars),175,179,175,184,330,602
"33660","Mobile, AL (MSA)",54,"     Funds, trusts, and other financial vehicles",200,GDP by Metropolitan Area (millions of current dollars),1,"(L)",1,"(L)",1,"(L)"
"33660","Mobile, AL (MSA)",55,"   Real estate and rental and leasing",200,GDP by Metropolitan Area (millions of current dollars),1082,1156,1199,1308,1243,1348
"33660","Mobile, AL (MSA)",56,"     Real estate",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",57,"     Rental and leasing services and lessors of intangible assets",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"33660","Mobile, AL (MSA)",58,"   Professional and technical services",200,GDP by Metropolitan Area (millions of current dollars),559,600,614,630,671,735
"33660","Mobile, AL (MSA)",62,"   Management of companies and enterprises",200,GDP by Metropolitan Area (millions of current dollars),29,27,23,20,27,31
"33660","Mobile, AL (MSA)",63,"   Administrative and waste services",200,GDP by Metropolitan Area (millions of current dollars),363,386,393,395,433,470
"33660","Mobile, AL (MSA)",64,"     Administrative and support services",200,GDP by Metropolitan Area (millions of current dollars),320,348,353,353,391,420
"33660","Mobile, AL (MSA)",65,"     Waste management and remediation services",200,GDP by Metropolitan Area (millions of current dollars),42,38,39,42,42,50
"33660","Mobile, AL (MSA)",66,"   Educational services",200,GDP by Metropolitan Area (millions of current dollars),64,70,73,82,89,92
"33660","Mobile, AL (MSA)",67,"   Health care and social assistance",200,GDP by Metropolitan Area (millions of current dollars),800,857,929,987,1022,1105
"33660","Mobile, AL (MSA)",68,"     Ambulatory health care services",200,GDP by Metropolitan Area (millions of current dollars),448,476,531,536,579,632
"33660","Mobile, AL (MSA)",69,"     Hospitals and nursing and residential care facilities",200,GDP by Metropolitan Area (millions of current dollars),284,308,325,379,367,390
"33660","Mobile, AL (MSA)",70,"     Social assistance",200,GDP by Metropolitan Area (millions of current dollars),69,73,73,71,77,83
"33660","Mobile, AL (MSA)",71,"   Arts, entertainment, and recreation",200,GDP by Metropolitan Area (millions of current dollars),46,47,46,46,46,51
"33660","Mobile, AL (MSA)",72,"     Performing arts, museums, and related activities",200,GDP by Metropolitan Area (millions of current dollars),23,17,16,17,16,17
"33660","Mobile, AL (MSA)",73,"     Amusement, gambling, and recreation",200,GDP by Metropolitan Area (millions of current dollars),23,29,30,30,29,33
"33660","Mobile, AL (MSA)",74,"   Accommodation and food services",200,GDP by Metropolitan Area (millions of current dollars),263,270,283,296,324,349
