"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"14060","Bloomington-Normal, IL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),5995,6381,6899,6989,6887,7276
"14060","Bloomington-Normal, IL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),5406,5764,6060,6275,6206,6553
"14060","Bloomington-Normal, IL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",88,30,32
"14060","Bloomington-Normal, IL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),17,9,5,74,16,17
"14060","Bloomington-Normal, IL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",14,14,15
"14060","Bloomington-Normal, IL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(L)","(L)",1,1,1
"14060","Bloomington-Normal, IL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"14060","Bloomington-Normal, IL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(L)","(L)","(L)",1,1
"14060","Bloomington-Normal, IL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),0,"(L)","(L)","(L)","(L)","(L)"
"14060","Bloomington-Normal, IL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),47,"(D)","(D)",71,76,84
"14060","Bloomington-Normal, IL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),256,270,251,253,274,269
"14060","Bloomington-Normal, IL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),573,689,658,574,485,450
"14060","Bloomington-Normal, IL (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",302,266
"14060","Bloomington-Normal, IL (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,3,4,3,5,3
"14060","Bloomington-Normal, IL (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),7,6,6,3,2,2
"14060","Bloomington-Normal, IL (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"14060","Bloomington-Normal, IL (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),25,23,23,27,29,30
"14060","Bloomington-Normal, IL (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",1,2,4,4,5
"14060","Bloomington-Normal, IL (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,2,2,2,3,4
"14060","Bloomington-Normal, IL (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"14060","Bloomington-Normal, IL (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"14060","Bloomington-Normal, IL (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),0,0,0,0,0,0
"14060","Bloomington-Normal, IL (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),4,3,2,2,2,2
"14060","Bloomington-Normal, IL (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),7,7,4,4,4,5
"14060","Bloomington-Normal, IL (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",183,184
