"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),241831,253505,267316,280141,295637,311662
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),221087,231297,243781,255334,269913,285024
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),540,612,565,539,483,504
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",6503,6983,7078,7558
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),9879,"(D)","(D)","(D)",13300,"(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),31247,30818,31341,29312,29433,"(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2002,1849,1784,1802,1967,2100
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",991,991,1083,1223
