"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Buffalo-Niagara Falls","NY MSA",248,141,2,0,105,11
"Burlington","VT MSA",86,77,6,3,0,0
"Canton-Massillon","OH MSA",104,104,0,0,0,0
"Casper","WY MSA",18,18,0,0,0,0
"Cedar Rapids","IA MSA",123,77,6,4,36,4
"Champaign-Urbana","IL MSA",76,67,4,0,5,1
"Charleston-North Charleston","SC MSA",394,309,0,7,78,4
"Charleston","WV MSA",30,27,0,3,0,0
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",1641,1035,10,8,588,46
"Charlottesville","VA MSA",105,97,8,0,0,0
"Chattanooga","TN-GA MSA",168,163,0,0,5,1
"Cheyenne","WY MSA",22,19,0,3,0,0
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",4074,2802,40,151,1081,46
"Chico-Paradise","CA MSA",95,95,0,0,0,0
"Cincinnati-Hamilton","OH-KY- IN CMSA",1075,887,8,16,164,19
"Clarksville-Hopkinsville","TN-KY MSA",71,55,0,0,16,2
"Cleveland-Akron","OH CMSA",1038,896,4,22,116,10
"Colorado Springs","CO MSA",480,476,0,4,0,0
"Columbia","MO MSA",93,91,2,0,0,0
"Columbia","SC MSA",307,303,0,4,0,0
"Columbus","GA-AL MSA",97,95,2,0,0,0
"Columbus","OH MSA",1350,810,8,39,493,45
"Corpus Christi","TX MSA",73,67,2,4,0,0
"Corvallis OR MSA","24",13,0,0,11,1,NA
"Cumberland","MD-WV MSA",24,24,0,0,0,0
"Dallas-Fort Worth","TX CMSA",3934,2921,10,12,991,53
"Danville","VA MSA",23,23,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",51,49,2,0,0,0
"Dayton-Springfield","OH MSA",210,167,0,11,32,4
"Daytona Beach","FL MSA",369,359,10,0,0,0
"Decatur","Al MSA",37,32,0,0,5,1
"Decatur","IL MSA",12,12,0,0,0,0
"Denver-Boulder-Greeley","CO CMSA",2215,1646,60,15,494,28
"Des Moines","IA MSA",516,279,2,3,232,12
"Detroit-Ann Arbor-Flint","MI CMSA",2434,2072,20,64,278,21
"Dothan","AL MSA",25,25,0,0,0,0
"Dover","DE MSA",44,44,0,0,0,0
"Dubuque","IA MSA",17,13,4,0,0,0
"Duluth-Superior","MN-WI MSA",71,48,2,3,18,1
"Eau Claire","WI MSA",92,88,4,0,0,0
"El Paso","TX MSA",264,262,2,0,0,0
"Elkhart-Goshen","IN MSA",88,88,0,0,0,0
"Elmira","NY MSA",20,4,0,0,16,2
"Enid","OK MSA",4,2,2,0,0,0
"Erie","PA MSA",44,30,0,8,6,1
"Eugene-Springfield","OR MSA",123,110,10,3,0,0
"Evansville-Henderson","IN-KY MSA",163,100,2,0,61,6
"Fargo-Moorhead","ND-MN MSA",269,65,0,3,201,5
"Fayetteville","NC MSA",76,76,0,0,0,0
"Fayetteville-Springdale- Rogers","AR MSA",302,182,12,0,108,9
"Flagstaff","AZ-UT MSA",90,40,2,0,48,6
"Florence","AL MSA",4,4,0,0,0,0
"Florence","SC MSA",49,42,0,0,7,1
"Fort Collins-Loveland","CO MSA",315,252,2,3,58,7
"Fort Myers-Cape Coral","FL MSA",618,402,34,32,150,10
"Fort Pierce-Port St. Lucie","FL MSA",235,187,0,0,48,3
"Fort Smith","AR-OK MSA",32,22,10,0,0,0
"Fort Walton Beach","FL MSA",122,112,0,0,10,1
"Fort Wayne","IN MSA",280,242,8,0,30,1
"Fresno","CA MSA",345,286,2,0,57,4
"Gadsden","AL MSA",6,6,0,0,0,0
"Gainesville","FL MSA",190,92,0,0,98,7
"Glens Falls","NY MSA",43,36,2,0,5,1
"Goldsboro","NC MSA",36,36,0,0,0,0
"Grand Forks","ND-MN MSA",9,9,0,0,0,0
"Grand Junction","CO MSA",103,99,0,4,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",614,575,4,0,35,5
"Great Falls","MT MSA",11,9,2,0,0,0
"Green Bay","WI MSA",134,101,24,4,5,1
"Greensboro--Winston-Salem-- High Point","NC MSA",646,614,12,0,20,2
"Greenville","NC MSA",243,57,2,0,184,10
"Greenville-Spartanburg- Anderson","SC MSA",616,488,14,16,98,10
"Harrisburg-Lebanon- Carlisle","PA MSA",119,119,0,0,0,0
"Hartford","CT MSA",297,283,8,0,6,1
"Hattiesburg","MS MSA",6,6,0,0,0,0
"Hickory-Morganton-Lenoir","NC MSA",153,153,0,0,0,0
"Honolulu","HI MSA",163,79,4,0,80,3
"Houma","LA MSA",63,63,0,0,0,0
"Houston-Galveston-Brazoria TX CMSA","2816",2164,12,4,636,45,NA
"Huntington-Ashland","WV-KY- OH MSA",3,3,0,0,0,0
"Huntsville","AL MSA",83,83,0,0,0,0
"Indianapolis","IN MSA",1521,1179,50,32,260,27
"Iowa City","IA MSA",106,28,6,4,68,1
"Jackson","MI MSA",9,9,0,0,0,0
"Jackson","MS MSA",264,178,0,0,86,7
"Jackson","TN MSA",46,46,0,0,0,0
"Jacksonville","FL MSA",796,660,0,4,132,5
"Jacksonville","NC MSA",48,43,2,3,0,0
"Jamestown","NY MSA",1,1,0,0,0,0
"Janesville-Beloit","WI MSA",40,33,0,7,0,0
"Johnson City-Kingsport- Bristol","TN-VA MSA",148,81,6,0,61,5
"Johnstown","PA MSA",4,4,0,0,0,0
"Jonesboro","AR MSA",30,30,0,0,0,0
"Joplin","MO MSA",18,18,0,0,0,0
"Kalamazoo-Battle Creek","MI MSA",117,99,2,0,16,2
"Kansas City","MO-KS MSA",1401,911,24,14,452,53
"Killeen-Temple","TX MSA",133,107,18,8,0,0
"Knoxville","TN MSA",259,223,4,0,32,2
"Kokomo","IN MSA",41,35,6,0,0,0
"La Crosse","WI-MN MSA",31,27,4,0,0,0
"Lafayette","LA MSA",96,96,0,0,0,0
"Lafayette","IN MSA",116,95,2,0,19,1
"Lake Charles","LA MSA",81,79,2,0,0,0
"Lakeland-Winter Haven","FL MSA",313,281,0,32,0,0
"Lancaster","PA MSA",84,75,2,0,7,1
"Lansing-East Lansing","MI MSA",248,108,2,0,138,12
"Laredo","TX MSA",124,105,0,0,19,1
"Las Cruces","NM MSA",68,58,0,0,10,1
"Las Vegas","NV-AZ MSA",2670,1858,0,25,787,111
"Lawrence","KS MSA",75,51,10,0,14,2
"Lawton","OK MSA",9,9,0,0,0,0
"Lewiston-Auburn","ME MSA",16,13,0,3,0,0
"Lexington","KY MSA",298,266,6,3,23,4
"Lima","OH MSA",2,2,0,0,0,0
"Lincoln","NE MSA",148,104,2,3,39,4
"Little Rock-North Little Rock","AR MSA",199,174,10,15,0,0
"Longview-Marshall","TX MSA",20,11,0,0,9,1
"Los Angeles-Riverside- Orange County","CA CMSA",3961,3276,36,105,544,41
"Louisville","KY-IN MSA",553,494,0,0,59,6
"Lubbock","TX MSA",80,80,0,0,0,0
"Lynchburg","VA MSA",70,70,0,0,0,0
"Macon","GA MSA",222,162,0,0,60,3
"Madison","WI MSA",297,178,12,23,84,5
"Mansfield","OH MSA",39,32,2,0,5,1
"McAllen-Edinburg-Mission","TX MSA",414,386,4,14,10,2
"Medford-Ashland","OR MSA",122,115,2,0,5,1
"Melbourne-Titusville-Palm Bay","FL MSA",336,278,0,3,55,3
"Memphis","TN-AR-MS MSA",617,567,0,0,50,1
"Merced","CA MSA",113,113,0,0,0,0
"Miami-Fort Lauderdale","FL CMSA",1175,845,20,43,267,25
"Milwaukee-Racine","WI CMSA",554,394,42,15,103,14
"Minneapolis-St. Paul","MN-WI MSA",2225,2037,82,39,67,8
"Missoula","MT MSA",28,22,2,4,0,0
"Mobile","AL MSA",316,277,0,0,39,3
"Modesto","CA MSA",304,301,0,3,0,0
"Monroe","LA MSA",48,48,0,0,0,0
"Montgomery","AL MSA",111,111,0,0,0,0
"Muncie","IN MSA",24,24,0,0,0,0
"Myrtle Beach","SC MSA",353,142,0,30,181,9
"Naples","FL MSA",499,317,0,64,118,12
"Nashville","TN MSA",1239,846,8,0,385,37
"New London-Norwich","CT-RI MSA",81,81,0,0,0,0
"New Orleans","LA MSA",320,251,4,3,62,2
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",5150,2623,516,146,1865,54
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",597,556,2,6,33,4
"Ocala","FL MSA",182,178,0,4,0,0
"Odessa-Midland","TX MSA",19,19,0,0,0,0
"Oklahoma City","OK MSA",841,340,2,0,499,28
"Omaha","NE-IA MSA",383,370,2,0,11,2
"Orlando","FL MSA",1808,1306,8,58,436,20
"Owensboro","KY MSA",52,52,0,0,0,0
"Panama City","FL MSA",177,64,8,6,99,2
"Parkersburg-Marietta","WV-OH MSA",32,8,0,24,0,0
"Pensacola","FL MSA",157,155,2,0,0,0
"Peoria-Pekin","IL MSA",286,270,8,0,8,1
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",1565,1392,32,21,120,17
"Phoenix-Mesa","AZ MSA",3809,3166,6,58,579,66
"Pine Bluff","AR MSA",9,7,2,0,0,0
"Pittsburgh","PA MSA",498,425,6,18,49,6
"Pittsfield","MA MSA",0,0,0,0,0,0
"Pocatello","ID MSA",11,11,0,0,0,0
"Portland","ME MSA",116,112,0,4,0,0
"Portland-Salem","OR-WA CMSA",1391,982,22,41,346,13
"Providence-Fall River- Warwick","RI-MA MSA",283,231,10,0,42,2
"Provo-Orem","UT MSA",298,208,2,16,72,6
"Pueblo","CO MSA",75,75,0,0,0,0
"Punta Gorda","FL MSA",107,92,2,8,5,1
"Raleigh-Durham-Chapel Hill NC MSA","1488",1003,20,0,465,23,NA
"Rapid City","SD MSA",36,36,0,0,0,0
"Reading","PA MSA",78,78,0,0,0,0
"Redding","CA MSA",84,76,0,8,0,0
"Reno","NV MSA",310,296,2,0,12,1
"Richland-Kennewick-Pasco","WA MSA",75,75,0,0,0,0
"Richmond-Petersburg","VA MSA",407,401,0,0,6,1
"Roanoke","VA MSA",128,119,4,0,5,1
"Rochester","MN MSA",122,81,10,8,23,1
"Rochester","NY MSA",232,170,0,0,62,4
"Rockford","IL MSA",161,147,10,4,0,0
"Rocky Mount","NC MSA",59,47,4,0,8,1
"Sacramento-Yolo","CA CMSA",1208,977,2,0,229,13
"Saginaw-Bay City-Midland","MI MSA",200,45,0,0,155,5
"St. Cloud","MN MSA",128,120,0,3,5,1
"St. Joseph","MO MSA",23,13,4,0,6,1
"St. Louis","MO-IL MSA",1548,900,36,89,523,43
"Salinas","CA MSA",121,117,4,0,0,0
"Salt Lake City-Ogden","UT MSA",721,667,24,6,24,3
"San Angelo","TX MSA",23,23,0,0,0,0
"San Antonio","TX MSA",647,599,0,0,48,3
"San Diego","CA MSA",1759,807,12,36,904,31
"San Francisco-Oakland-San Jose","CA CMSA",1807,1306,16,97,388,22
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",143,143,0,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",114,103,0,6,5,1
"Santa Fe","NM MSA",63,32,0,4,27,3
"Sarasota-Bradenton","FL MSA",567,472,6,15,74,4
"Savannah","GA MSA",104,104,0,0,0,0
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",52,49,0,3,0,0
"Seattle-Tacoma-Bremerton WA CMSA","2110",1295,56,74,685,35,NA
"Sharon","PA MSA",8,8,0,0,0,0
"Sheboygan","WI MSA",31,8,0,0,23,3
"Sherman-Denison","TX MSA",4,4,0,0,0,0
"Shreveport-Bossier City","LA MSA",70,70,0,0,0,0
"Sioux City","IA-NE MSA",16,16,0,0,0,0
"Sioux Falls","SD MSA",150,143,2,0,5,1
"South Bend","IN MSA",86,86,0,0,0,0
"Spokane","WA MSA",109,107,2,0,0,0
"Springfield","IL MSA",92,80,12,0,0,0
"Springfield","MO MSA",203,189,0,0,14,2
"Springfield","MA MSA",48,45,0,3,0,0
"State College","PA MSA",37,37,0,0,0,0
"Steubenville-Weirton","OH-WV MSA",5,5,0,0,0,0
"Stockton-Lodi","CA MSA",403,401,2,0,0,0
"Sumter","SC MSA",20,20,0,0,0,0
"Syracuse","NY MSA",67,67,0,0,0,0
"Tallahassee","FL MSA",116,112,4,0,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",1454,1122,22,31,279,16
"Terre Haute","IN MSA",27,27,0,0,0,0
"Texarkana","TX-TexarkanaAR MSA",32,32,0,0,0,0
"Toledo","OH MSA",217,121,2,4,90,15
"Topeka","KS MSA",63,59,4,0,0,0
"Tucson","AZ MSA",924,534,0,0,390,29
"Tulsa","OK MSA",347,338,0,4,5,1
"Tuscaloosa","AL MSA",37,37,0,0,0,0
"Tyler","TX MSA",30,25,0,0,5,1
"Utica-Rome","NY MSA",10,10,0,0,0,0
"Victoria","TX MSA",13,13,0,0,0,0
"Visalia-Tulare-Porterville","CA MSA",128,121,2,0,5,1
"Waco","TX MSA",47,37,2,3,5,1
"Washington-Baltimore","DC-MD- VA-WV CMSA",3928,3085,8,35,800,30
"Waterloo-Cedar Falls","IA MSA",15,15,0,0,0,0
"Wausau","WI MSA",56,36,4,0,16,1
"West Palm Beach-Boca Raton FL MSA","907",569,2,45,291,14,NA
"Wheeling","WV-OH MSA",1,1,0,0,0,0
"Wichita","KS MSA",149,145,4,0,0,0
"Wichita Falls","TX MSA",17,17,0,0,0,0
"Wilmington","NC MSA",225,187,0,0,38,3
"Yakima","WA MSA",36,27,4,0,5,1
"York","PA MSA",122,106,4,12,0,0
"Youngstown-Warren","OH MSA",102,92,10,0,0,0
"Yuba City","CA MSA",25,25,0,0,0,0
"Yuma","AZ MSA",94,94,0,0,0,0
