"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Charlottesville","VA MSA",124,108,0,0,16,2
"Chattanooga","TN-GA MSA",166,156,0,3,7,1
"Cheyenne","WY MSA",22,22,0,0,0,0
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",3856,2846,80,204,726,59
"Chico-Paradise","CA MSA",70,70,0,0,0,0
"Cincinnati-Hamilton","OH-KY- IN CMSA",1142,925,8,45,164,21
"Clarksville-Hopkinsville","TN-KY MSA",109,82,0,17,10,1
"Cleveland-Akron","OH CMSA",971,848,10,28,85,8
"Colorado Springs","CO MSA",478,474,4,0,0,0
"Columbia","MO MSA",331,69,2,0,260,14
"Columbia","SC MSA",340,340,0,0,0,0
"Columbus","GA-AL MSA",80,80,0,0,0,0
"Columbus","OH MSA",1307,820,16,55,416,39
"Corpus Christi","TX MSA",59,55,4,0,0,0
"Corvallis OR MSA","31",31,0,0,0,0,NA
"Cumberland","MD-WV MSA",52,13,0,0,39,7
"Dallas-Fort Worth","TX CMSA",3907,3237,14,7,649,38
"Danville","VA MSA",31,28,0,3,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",127,41,0,9,77,1
"Dayton-Springfield","OH MSA",226,184,2,16,24,2
"Daytona Beach","FL MSA",403,398,2,3,0,0
"Decatur","Al MSA",34,29,0,0,5,1
"Decatur","IL MSA",60,10,0,0,50,1
"Denver-Boulder-Greeley","CO CMSA",2076,1735,72,48,221,20
"Des Moines","IA MSA",269,214,2,8,45,3
"Detroit-Ann Arbor-Flint","MI CMSA",2453,2098,24,66,265,17
"Dothan","AL MSA",17,17,0,0,0,0
"Dover","DE MSA",73,73,0,0,0,0
"Dubuque","IA MSA",19,17,2,0,0,0
"Duluth-Superior","MN-WI MSA",65,51,0,0,14,1
"Eau Claire","WI MSA",104,64,12,4,24,1
"El Paso","TX MSA",283,283,0,0,0,0
"Elkhart-Goshen","IN MSA",90,86,4,0,0,0
"Elmira","NY MSA",19,3,0,0,16,2
"Enid","OK MSA",1,1,0,0,0,0
"Erie","PA MSA",39,36,0,3,0,0
"Eugene-Springfield","OR MSA",118,110,8,0,0,0
"Evansville-Henderson","IN-KY MSA",150,122,8,14,6,1
"Fargo-Moorhead","ND-MN MSA",100,58,10,8,24,1
"Fayetteville","NC MSA",261,69,0,0,192,13
"Fayetteville-Springdale- Rogers","AR MSA",261,125,6,0,130,11
"Flagstaff","AZ-UT MSA",85,65,0,0,20,3
"Florence","AL MSA",15,10,0,0,5,1
"Florence","SC MSA",57,48,0,0,9,1
"Fort Collins-Loveland","CO MSA",313,240,4,16,53,6
"Fort Myers-Cape Coral","FL MSA",688,433,28,34,193,14
"Fort Pierce-Port St. Lucie","FL MSA",439,425,0,0,14,2
"Fort Smith","AR-OK MSA",32,26,2,4,0,0
"Fort Walton Beach","FL MSA",133,109,2,0,22,2
"Fort Wayne","IN MSA",292,282,6,4,0,0
"Fresno","CA MSA",319,311,2,6,0,0
"Gadsden","AL MSA",10,10,0,0,0,0
"Gainesville","FL MSA",233,108,2,0,123,8
"Glens Falls","NY MSA",42,40,2,0,0,0
"Goldsboro","NC MSA",35,31,4,0,0,0
"Grand Forks","ND-MN MSA",8,8,0,0,0,0
"Grand Junction","CO MSA",101,97,4,0,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",656,544,10,41,61,6
"Great Falls","MT MSA",8,8,0,0,0,0
"Green Bay","WI MSA",95,83,6,0,6,1
"Greensboro--Winston-Salem-- High Point","NC MSA",905,747,12,10,136,7
"Greenville","NC MSA",58,54,4,0,0,0
"Greenville-Spartanburg- Anderson","SC MSA",656,625,6,8,17,2
"Harrisburg-Lebanon- Carlisle","PA MSA",197,168,0,8,21,1
"Hartford","CT MSA",328,322,0,0,6,1
"Hattiesburg","MS MSA",12,7,0,0,5,1
"Hickory-Morganton-Lenoir","NC MSA",173,171,2,0,0,0
"Honolulu","HI MSA",209,209,0,0,0,0
"Houma","LA MSA",63,63,0,0,0,0
"Houston-Galveston-Brazoria TX CMSA","3402",2492,6,11,893,51,NA
"Huntington-Ashland","WV-KY- OH MSA",10,6,0,4,0,0
"Huntsville","AL MSA",66,66,0,0,0,0
"Indianapolis","IN MSA",1334,1224,20,14,76,7
"Iowa City","IA MSA",63,28,8,19,8,1
"Jackson","MI MSA",6,6,0,0,0,0
"Jackson","MS MSA",328,223,0,0,105,10
"Jackson","TN MSA",39,39,0,0,0,0
"Jacksonville","FL MSA",805,735,4,0,66,4
"Jacksonville","NC MSA",209,48,2,3,156,13
"Jamestown","NY MSA",2,2,0,0,0,0
"Janesville-Beloit","WI MSA",33,22,8,3,0,0
"Johnson City-Kingsport- Bristol","TN-VA MSA",99,86,0,0,13,2
"Johnstown","PA MSA",8,8,0,0,0,0
"Jonesboro","AR MSA",21,21,0,0,0,0
"Joplin","MO MSA",33,33,0,0,0,0
"Kalamazoo-Battle Creek","MI MSA",225,89,4,4,128,5
"Kansas City","MO-KS MSA",935,804,32,27,72,8
"Killeen-Temple","TX MSA",132,98,14,20,0,0
"Knoxville","TN MSA",322,273,2,6,41,3
"Kokomo","IN MSA",34,25,4,0,5,1
"La Crosse","WI-MN MSA",37,31,6,0,0,0
"Lafayette","LA MSA",101,101,0,0,0,0
"Lafayette","IN MSA",192,84,8,3,97,6
"Lake Charles","LA MSA",62,62,0,0,0,0
"Lakeland-Winter Haven","FL MSA",627,341,0,0,286,15
"Lancaster","PA MSA",124,122,2,0,0,0
"Lansing-East Lansing","MI MSA",138,130,4,4,0,0
"Laredo","TX MSA",164,141,2,0,21,1
"Las Cruces","NM MSA",85,57,0,0,28,2
"Las Vegas","NV-AZ MSA",2531,1928,4,3,596,58
"Lawrence","KS MSA",48,42,6,0,0,0
"Lawton","OK MSA",12,12,0,0,0,0
"Lewiston-Auburn","ME MSA",14,11,0,3,0,0
"Lexington","KY MSA",324,274,6,4,40,1
"Lima","OH MSA",5,5,0,0,0,0
"Lincoln","NE MSA",215,135,2,0,78,3
"Little Rock-North Little Rock","AR MSA",282,194,0,80,8,1
"Longview-Marshall","TX MSA",12,12,0,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",7855,3961,52,133,3709,119
"Louisville","KY-IN MSA",604,491,6,0,107,10
"Lubbock","TX MSA",61,57,4,0,0,0
"Lynchburg","VA MSA",76,76,0,0,0,0
"Macon","GA MSA",184,179,0,0,5,1
"Madison","WI MSA",333,154,24,49,106,8
"Mansfield","OH MSA",57,27,12,0,18,2
"McAllen-Edinburg-Mission","TX MSA",474,430,8,21,15,3
"Medford-Ashland","OR MSA",160,119,4,0,37,2
"Melbourne-Titusville-Palm Bay","FL MSA",342,293,0,0,49,4
"Memphis","TN-AR-MS MSA",566,518,0,48,0,0
"Merced","CA MSA",117,117,0,0,0,0
"Miami-Fort Lauderdale","FL CMSA",1865,1331,10,44,480,21
"Milwaukee-Racine","WI CMSA",728,459,70,15,184,16
"Minneapolis-St. Paul","MN-WI MSA",1969,1638,42,20,269,24
"Missoula","MT MSA",33,33,0,0,0,0
"Mobile","AL MSA",314,293,4,0,17,3
"Modesto","CA MSA",289,185,0,0,104,10
"Monroe","LA MSA",28,28,0,0,0,0
"Montgomery","AL MSA",103,98,0,0,5,1
"Muncie","IN MSA",41,36,0,0,5,1
"Myrtle Beach","SC MSA",623,164,6,24,429,10
"Naples","FL MSA",686,392,2,63,229,14
"Nashville","TN MSA",1064,898,8,12,146,11
"New London-Norwich","CT-RI MSA",66,66,0,0,0,0
"New Orleans","LA MSA",334,300,4,11,19,2
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",5169,2841,822,152,1354,73
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",557,531,0,0,26,3
"Ocala","FL MSA",238,234,0,4,0,0
"Odessa-Midland","TX MSA",28,28,0,0,0,0
"Oklahoma City","OK MSA",378,330,8,0,40,5
"Omaha","NE-IA MSA",1037,435,2,196,404,27
"Orlando","FL MSA",3619,1650,14,74,1881,139
"Owensboro","KY MSA",84,72,0,12,0,0
"Panama City","FL MSA",65,63,2,0,0,0
"Parkersburg-Marietta","WV-OH MSA",18,18,0,0,0,0
"Pensacola","FL MSA",281,261,16,4,0,0
"Peoria-Pekin","IL MSA",101,80,6,3,12,1
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",1866,1618,22,0,226,21
"Phoenix-Mesa","AZ MSA",3677,2994,14,79,590,44
"Pine Bluff","AR MSA",24,12,0,0,12,1
"Pittsburgh","PA MSA",532,452,8,23,49,5
"Pittsfield","MA MSA",0,0,0,0,0,0
"Pocatello","ID MSA",4,4,0,0,0,0
"Portland","ME MSA",142,140,2,0,0,0
"Portland-Salem","OR-WA CMSA",1477,1124,48,18,287,16
"Providence-Fall River- Warwick","RI-MA MSA",275,239,22,4,10,2
"Provo-Orem","UT MSA",269,236,10,11,12,1
"Pueblo","CO MSA",121,109,8,4,0,0
"Punta Gorda","FL MSA",122,120,2,0,0,0
"Raleigh-Durham-Chapel Hill NC MSA","1964",1218,4,0,742,41,NA
"Rapid City","SD MSA",32,32,0,0,0,0
"Reading","PA MSA",146,88,4,8,46,5
"Redding","CA MSA",82,82,0,0,0,0
"Reno","NV MSA",845,226,0,3,616,47
"Richland-Kennewick-Pasco","WA MSA",76,76,0,0,0,0
"Richmond-Petersburg","VA MSA",611,590,16,0,5,1
"Roanoke","VA MSA",68,64,4,0,0,0
"Rochester","MN MSA",136,96,12,12,16,1
"Rochester","NY MSA",263,203,0,4,56,3
"Rockford","IL MSA",113,93,8,12,0,0
"Rocky Mount","NC MSA",61,47,2,0,12,1
"Sacramento-Yolo","CA CMSA",1218,1214,4,0,0,0
"Saginaw-Bay City-Midland","MI MSA",49,35,6,3,5,1
"St. Cloud","MN MSA",92,76,4,7,5,1
"St. Joseph","MO MSA",22,13,4,0,5,1
"St. Louis","MO-IL MSA",1065,885,16,21,143,13
"Salinas","CA MSA",184,165,0,8,11,2
"Salt Lake City-Ogden","UT MSA",915,692,24,7,192,9
"San Angelo","TX MSA",18,16,2,0,0,0
"San Antonio","TX MSA",984,641,10,0,333,13
"San Diego","CA MSA",2410,1094,10,72,1234,76
"San Francisco-Oakland-San Jose","CA CMSA",3612,1697,14,31,1870,93
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",134,134,0,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",50,44,0,0,6,1
"Santa Fe","NM MSA",51,51,0,0,0,0
"Sarasota-Bradenton","FL MSA",811,528,2,16,265,19
"Savannah","GA MSA",195,110,0,0,85,11
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",62,53,0,4,5,1
"Seattle-Tacoma-Bremerton WA CMSA","2423",1391,48,74,910,52,NA
"Sharon","PA MSA",8,8,0,0,0,0
"Sheboygan","WI MSA",6,4,2,0,0,0
"Sherman-Denison","TX MSA",8,8,0,0,0,0
"Shreveport-Bossier City","LA MSA",77,74,0,3,0,0
"Sioux City","IA-NE MSA",22,20,2,0,0,0
"Sioux Falls","SD MSA",256,166,0,9,81,2
"South Bend","IN MSA",89,87,2,0,0,0
"Spokane","WA MSA",138,131,4,3,0,0
"Springfield","IL MSA",43,37,6,0,0,0
"Springfield","MO MSA",156,135,2,3,16,2
"Springfield","MA MSA",73,69,4,0,0,0
"State College","PA MSA",35,30,0,0,5,1
"Steubenville-Weirton","OH-WV MSA",3,3,0,0,0,0
"Stockton-Lodi","CA MSA",497,495,2,0,0,0
"Sumter","SC MSA",25,23,2,0,0,0
"Syracuse","NY MSA",92,86,6,0,0,0
"Tallahassee","FL MSA",150,136,14,0,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",2044,1457,48,18,521,26
"Terre Haute","IN MSA",7,7,0,0,0,0
"Texarkana","TX-TexarkanaAR MSA",17,17,0,0,0,0
"Toledo","OH MSA",142,121,4,4,13,2
"Topeka","KS MSA",74,51,18,0,5,1
"Tucson","AZ MSA",609,596,2,11,0,0
"Tulsa","OK MSA",297,290,0,0,7,1
"Tuscaloosa","AL MSA",61,53,0,0,8,1
"Tyler","TX MSA",35,28,0,0,7,1
"Utica-Rome","NY MSA",12,12,0,0,0,0
"Victoria","TX MSA",17,17,0,0,0,0
"Visalia-Tulare-Porterville","CA MSA",147,145,2,0,0,0
"Waco","TX MSA",75,61,14,0,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",4737,3971,6,28,732,55
"Waterloo-Cedar Falls","IA MSA",16,16,0,0,0,0
"Wausau","WI MSA",32,32,0,0,0,0
"West Palm Beach-Boca Raton FL MSA","1077",702,0,21,354,20,NA
"Wheeling","WV-OH MSA",2,2,0,0,0,0
"Wichita","KS MSA",166,162,4,0,0,0
"Wichita Falls","TX MSA",16,16,0,0,0,0
"Wilmington","NC MSA",210,201,0,4,5,1
"Yakima","WA MSA",36,31,2,3,0,0
"York","PA MSA",125,117,0,3,5,1
"Youngstown-Warren","OH MSA",117,90,8,19,0,0
"Yuba City","CA MSA",34,34,0,0,0,0
"Yuma","AZ MSA",104,102,2,0,0,0
