"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Modesto","CA MSA",357,298,12,42,5,1
"Monroe","LA MSA",43,40,0,3,0,0
"Montgomery","AL MSA",101,101,0,0,0,0
"Muncie","IN MSA",34,22,0,0,12,1
"Myrtle Beach","SC MSA",408,315,4,0,89,7
"Naples","FL MSA",509,308,16,44,141,11
"Nashville","TN MSA",1242,1051,14,0,177,11
"New London-Norwich","CT-RI MSA",110,101,0,0,9,1
"New Orleans","LA MSA",954,398,176,116,264,22
"New York-Northern New Jersey-Long","Jersey-Long Island NY-NJ-CT-",4679,2443,624,386,1226,79
"Norfolk-Virginia Beach-Newport News","VA-NC MSA",987,703,4,15,265,22
"Ocala","FL MSA",1067,597,6,0,464,44
"Odessa-Midland","TX MSA",36,36,0,0,0,0
"Oklahoma City","OK MSA",567,549,18,0,0,0
"Omaha","NE-IA MSA",549,449,10,0,90,8
"Orlando","FL MSA",2075,1865,2,8,200,9
"Owensboro","KY MSA",38,32,2,4,0,0
"Panama City","FL MSA",177,89,0,0,88,6
"Parkersburg-Marietta","WV-OH MSA",12,12,0,0,0,0
"Pensacola","FL MSA",303,303,0,0,0,0
"Peoria-Pekin","IL MSA",106,96,10,0,0,0
"Philadelphia-Wilmington-Atlantic","Philadelphia-Wilmington-Atlantic City PA-NJ-DE-MD",1880,1625,44,43,168,15
"Phoenix-Mesa","AZ MSA",5633,4482,12,35,1104,74
"Pine Bluff","AR MSA",14,14,0,0,0,0
"Pittsburgh","PA MSA",548,500,6,21,21,4
"Pittsfield","MA MSA",0,0,0,0,0,0
"Pocatello","ID MSA",10,10,0,0,0,0
"Portland","ME MSA",138,124,4,3,7,1
"Portland-Salem","Portland-Salem OR-WA CMSA",1645,1167,24,28,426,28
"Providence-Fall River-Warwick","RI-MA MSA",279,195,8,14,62,3
"Provo-Orem","UT MSA",272,244,10,13,5,1
"Pueblo","CO MSA",111,95,8,0,8,1
"Punta Gorda","FL MSA",230,146,32,16,36,2
"Raleigh-Durham-Chapel Hill","NC MSA",1612,1484,28,3,97,6
"Rapid City","SD MSA",69,49,0,4,16,2
"Reading","PA MSA",112,102,2,3,5,1
"Redding","CA MSA",214,114,0,16,84,1
"Reno","NV MSA",405,372,4,23,6,1
"Richland-Kennewick-Pasco","WA MSA",213,186,4,3,20,2
"Richmond-Petersburg","VA MSA",1048,549,4,35,460,26
"Roanoke","VA MSA",87,87,0,0,0,0
"Rochester","MN MSA",137,137,0,0,0,0
"Rochester","NY MSA",241,221,4,0,16,2
"Rockford","IL MSA",289,177,36,76,0,0
"Rocky Mount","NC MSA",48,44,0,4,0,0
"Sacramento-Yolo","Sacramento-Yolo CA CMSA",2468,1790,6,12,660,62
"Saginaw-Bay City-Midland","MI MSA",55,55,0,0,0,0
"Salinas","CA MSA",122,104,2,0,16,1
"Salt Lake City-Ogden","UT MSA",947,797,28,73,49,7
"San Angelo","TX MSA",13,13,0,0,0,0
"San Antonio","TX MSA",1140,859,6,3,272,17
"San Diego","CA MSA",1096,696,8,98,294,16
"San Francisco-Oakland-San Jose","Jose CA CMSA",2219,1696,52,69,402,18
"San Luis Obispo-Atascadero-Paso Robles","CA MSA",304,223,0,3,78,8
"Santa Barbara-Santa Maria-Lompoc","CA MSA",117,113,4,0,0,0
"Santa Fe","NM MSA",78,78,0,0,0,0
"Sarasota-Bradenton","FL MSA",810,696,0,40,74,4
"Savannah","GA MSA",158,153,0,0,5,1
"Scranton--Wilkes-Barre--Hazleton","PA MSA",81,58,2,11,10,2
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",2300,1562,74,88,576,23
"Sharon","PA MSA",14,11,0,3,0,0
"Sheboygan","WI MSA",10,8,2,0,0,0
"Sherman-Denison","TX MSA",27,23,4,0,0,0
"Shreveport-Bossier City","LA MSA",207,207,0,0,0,0
"Sioux City","IA-NE MSA",38,14,6,18,0,0
"Sioux Falls","SD MSA",168,166,2,0,0,0
"South Bend","IN MSA",104,102,2,0,0,0
"Spokane","WA MSA",160,160,0,0,0,0
"Springfield","IL MSA",74,54,8,0,12,1
"Springfield","MA MSA",88,86,2,0,0,0
"Springfield","MO MSA",309,236,8,0,65,6
"St. Cloud","MN MSA",102,77,0,3,22,2
"St. Joseph","MO MSA",15,13,2,0,0,0
"St. Louis","MO-IL MSA",1277,998,76,19,184,13
"State College","PA MSA",28,22,0,0,6,1
"Steubenville-Weirton","OH-WV MSA",9,9,0,0,0,0
"Stockton-Lodi","CA MSA",678,673,0,0,5,1
"Sumter","SC MSA",40,34,6,0,0,0
"Syracuse","NY MSA",97,85,0,0,12,2
"Tallahassee","FL MSA",112,104,2,6,0,0
"Tampa-St. Petersburg-Clearwater","FL MSA",2261,1773,74,29,385,29
"Terre Haute","IN MSA",13,13,0,0,0,0
"Texarkana TX-Texarkana","AR MSA",34,20,2,0,12,1
"Toledo","OH MSA",218,140,6,0,72,6
"Topeka","KS MSA",95,95,0,0,0,0
"Tucson","AZ MSA",578,503,18,4,53,3
"Tulsa","OK MSA",347,330,2,4,11,1
"Tuscaloosa","AL MSA",76,76,0,0,0,0
"Tyler","TX MSA",45,36,0,3,6,1
"Utica-Rome","NY MSA",7,7,0,0,0,0
"Victoria","TX MSA",11,11,0,0,0,0
"Visalia-Tulare-Porterville","CA MSA",135,123,8,4,0,0
"Waco","TX MSA",62,58,4,0,0,0
"Washington-Baltimore","Washington-Baltimore DC-MD-VA-WV CMSA",5960,4750,10,16,1184,59
"Waterloo-Cedar Falls","IA MSA",38,38,0,0,0,0
"Wausau","WI MSA",75,65,10,0,0,0
"West Palm Beach-Boca Raton","FL MSA",1519,1216,0,8,295,21
"Wheeling","WV-OH MSA",2,2,0,0,0,0
"Wichita Falls","TX MSA",127,23,0,0,104,7
"Wichita","KS MSA",208,180,28,0,0,0
"Wilmington","NC MSA",435,380,2,4,49,4
"Yakima","WA MSA",43,38,2,3,0,0
"York","PA MSA",156,135,6,0,15,2
"Youngstown-Warren","OH MSA",139,132,2,0,5,1
"Yuba City","CA MSA",119,119,0,0,0,0
"Yuma","AZ MSA",181,181,0,0,0,0
