"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Champaign-Urbana","IL",63,63,0,0,0,0
"Charleston","WV",42,42,0,0,0,0
"Charleston-North Charleston","SC",958,557,2,16,383,21
"Charlotte-Gastonia-Concord","NC-SC",2638,1576,38,84,940,54
"Charlottesville","VA",171,114,6,4,47,3
"Chattanooga","TN-GA",258,225,8,11,14,2
"Cheyenne","WY",158,92,0,0,66,11
"Chicago-Naperville-Joliet","IL-IN-WI",4447,3471,78,252,646,49
"Cincinnati-Middletown","OH-KY-IN",1151,982,8,11,150,19
"Clarksville","TN-KY",445,338,4,24,79,5
"Cleveland","TN",54,51,0,3,0,0
"Cleveland-Elyria-Mentor","OH",579,554,6,19,0,0
"Coeur d""Alene","ID",259,187,6,0,66,11
"College Station-Bryan","TX",71,65,0,0,6,1
"Colorado Springs","CO",570,570,0,0,0,0
"Columbia","MO",129,108,12,0,9,1
"Columbia","SC",610,520,2,0,88,5
"Columbus","GA-AL",113,103,10,0,0,0
"Columbus","IN",26,26,0,0,0,0
"Columbus","OH",1133,894,14,115,110,16
"Corpus Christi","TX",139,133,6,0,0,0
"Corvallis","OR",39,39,0,0,0,0
"Cumberland","MD-WV",19,19,0,0,0,0
"Dallas-Fort Worth-Arlington","TX",5163,4072,30,79,982,65
"Dalton","GA",64,62,2,0,0,0
"Danville","IL",0,0,0,0,0,0
"Danville","VA",29,24,0,0,5,1
"Davenport-Moline-Rock Island","IA-IL",67,67,0,0,0,0
"Decatur","AL",35,35,0,0,0,0
"Decatur","IL",39,34,0,0,5,1
"Deltona-Daytona Beach-Ormond Beach","FL",689,488,2,0,199,7
"Denver-Aurora","CO",1658,1419,14,41,184,15
"Des Moines","IA",484,397,8,0,79,2
"Detroit-Warren-Livonia","MI",2211,1644,14,49,504,36
"Dothan","AL",38,38,0,0,0,0
"Dover","DE",199,197,2,0,0,0
"Dubuque","IA",33,31,2,0,0,0
"Duluth","MN-WI",176,140,22,4,10,2
"Durham","NC",417,401,12,4,0,0
"Eau Claire","WI",100,84,12,4,0,0
"El Centro","CA",114,95,0,11,8,1
"El Paso","TX",68,62,6,0,0,0
"Elizabethtown","KY",88,88,0,0,0,0
"Elkhart-Goshen","IN",83,83,0,0,0,0
"Elmira","NY",8,3,0,0,5,1
"Erie","PA",116,111,0,0,5,1
"Eugene-Springfield","OR",254,152,6,0,96,6
"Evansville","IN-KY",151,116,10,4,21,3
"Fairbanks","AK",23,21,2,0,0,0
"Fargo","ND-MN",230,121,0,0,109,7
"Farmington","NM",29,29,0,0,0,0
"Fayetteville","NC",361,229,2,0,130,5
"Fayetteville-Springdale-Rogers","AR-MO",548,363,12,11,162,12
"Flagstaff","AZ",105,105,0,0,0,0
"Flint","MI",260,212,0,0,48,2
"Florence","SC",23,23,0,0,0,0
"Fond du Lac","WI",19,13,2,4,0,0
"Fort Collins-Loveland","CO",335,266,10,20,39,4
"Fort Smith","AR-OK",132,52,8,0,72,1
"Fort Walton Beach-Crestview-Destin","FL",224,196,0,0,28,3
"Fort Wayne","IN",218,206,8,4,0,0
"Fresno","CA",547,391,0,37,119,20
"Gadsden","AL",15,15,0,0,0,0
"Gainesville","FL",164,115,2,0,47,2
"Gainesville","GA",161,149,0,12,0,0
"Glens Falls","NY",73,54,0,3,16,2
"Goldsboro","NC",43,43,0,0,0,0
"Grand Forks","ND-MN",92,56,0,0,36,1
"Grand Junction","CO",163,145,6,12,0,0
"Grand Rapids-Wyoming","MI",422,387,2,3,30,2
"Great Falls","MT",12,12,0,0,0,0
"Greeley","CO",381,327,2,8,44,2
"Green Bay","WI",251,122,4,0,125,8
"Greensboro-High Point","NC",1044,522,2,0,520,30
"Greenville","NC",141,105,26,0,10,1
"Greenville","SC",394,383,6,0,5,1
"Gulfport-Biloxi","MS",260,156,68,30,6,1
"Hagerstown-Martinsburg","MD-WV",247,236,2,4,5,1
"Hanford-Corcoran","CA",76,70,2,4,0,0
"Harrisburg-Carlisle","PA",155,147,8,0,0,0
"Harrisonburg","VA",74,56,12,0,6,1
"Hartford-West Hartford-East Hartford","CT",395,324,6,0,65,5
"Hattiesburg","MS",8,8,0,0,0,0
"Hickory-Lenoir-Morganton","NC",147,145,2,0,0,0
"Hinesville-Fort Stewart","GA",27,25,2,0,0,0
"Holland-Grand Haven","MI",164,131,8,18,7,1
"Honolulu","HI",131,131,0,0,0,0
"Hot Springs","AR",12,12,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",49,49,0,0,0,0
"Houston-Baytown-Sugar Land","TX",4354,3889,30,43,392,10
"Huntington-Ashland","WV-KY-OH",5,3,2,0,0,0
"Huntsville","AL",116,108,0,0,8,1
"Idaho Falls","ID",120,102,0,12,6,1
"Indianapolis","IN",1118,1037,44,10,27,3
"Iowa City","IA",99,63,0,0,36,3
"Ithaca","NY",18,12,0,0,6,1
"Jackson","MI",37,32,0,0,5,1
"Jackson","MS",364,333,0,0,31,4
"Jackson","TN",71,71,0,0,0,0
"Jacksonville","FL",1494,1411,8,0,75,5
"Jacksonville","NC",209,89,0,0,120,5
"Janesville","WI",49,37,12,0,0,0
"Jefferson City","MO",43,24,2,3,14,1
"Johnson City","TN",72,68,4,0,0,0
"Johnstown","PA",4,4,0,0,0,0
"Jonesboro","AR",52,52,0,0,0,0
"Joplin","MO",17,17,0,0,0,0
"Kalamazoo-Portage","MI",128,111,4,13,0,0
"Kankakee-Bradley","IL",66,66,0,0,0,0
"Kansas City","MO-KS",1152,1022,28,82,20,3
"Kennewick-Richland-Pasco","WA",222,195,2,0,25,3
"Killeen-Temple-Fort Hood","TX",301,187,42,32,40,5
"Kingsport-Bristol-Bristol","TN-VA",80,80,0,0,0,0
"Kingston","NY",57,49,8,0,0,0
"Knoxville","TN",635,488,0,7,140,5
"Kokomo","IN",33,31,2,0,0,0
"La Crosse","WI-MN",120,37,0,0,83,7
"Lafayette","IN",128,118,2,8,0,0
"Lafayette","LA",104,104,0,0,0,0
"Lake Charles","LA",124,100,4,4,16,1
"Lakeland","FL",601,505,0,28,68,6
"Lancaster","PA",270,206,8,28,28,3
"Lansing-East Lansing","MI",132,112,0,0,20,1
"Laredo","TX",160,153,0,0,7,1
"Las Cruces","NM",114,114,0,0,0,0
"Las Vegas-Paradise","NV",3083,2815,10,122,136,13
"Lawrence","KS",142,34,6,0,102,3
"Lawton","OK",13,13,0,0,0,0
"Lebanon","PA",45,45,0,0,0,0
"Lewiston","ID-WA",9,9,0,0,0,0
"Lewiston-Auburn","ME",37,37,0,0,0,0
"Lexington-Fayette","KY",413,397,8,3,5,1
"Lima","OH",9,9,0,0,0,0
"Lincoln","NE",210,181,6,0,23,2
"Little Rock-North Little Rock","AR",342,338,0,4,0,0
"Logan","UT-ID",72,60,0,7,5,1
"Longview","TX",19,19,0,0,0,0
"Longview","WA",34,34,0,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2196,1083,52,99,962,34
"Louisville","KY-IN",635,565,6,6,58,8
"Lubbock","TX",246,98,24,0,124,8
"Lynchburg","VA",127,125,2,0,0,0
"Macon","GA",168,71,28,69,0,0
"Madera","CA",117,117,0,0,0,0
"Madison","WI",509,287,26,24,172,8
"Manchester-Nashua","NH",138,119,6,7,6,1
"Mansfield","OH",50,33,0,12,5,1
"McAllen-Edinburg-Pharr","TX",744,598,24,39,83,8
"Medford","OR",189,169,12,3,5,1
"Memphis","TN-MS-AR",770,701,0,0,69,5
"Merced","CA",268,268,0,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",4713,2646,30,6,2031,73
"Michigan City-La Porte","IN",33,33,0,0,0,0
"Midland","TX",18,18,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",507,349,28,31,99,10
"Minneapolis-St. Paul-Bloomington","MN-WI",2452,1968,10,60,414,22
"Missoula","MT",61,18,2,3,38,4
"Mobile","AL",160,147,0,0,13,2
"Modesto","CA",325,323,2,0,0,0
"Monroe","LA",46,41,0,0,5,1
"Monroe","MI",100,88,0,0,12,1
"Montgomery","AL",179,152,0,0,27,3
"Morgantown","WV",1,1,0,0,0,0
"Morristown","TN",58,56,2,0,0,0
"Mount Vernon-Anacortes","WA",108,83,0,0,25,1
"Muncie","IN",21,21,0,0,0,0
"Muskegon-Norton Shores","MI",80,71,4,0,5,1
"Myrtle Beach-Conway-North Myrtle Beach","SC",507,403,2,8,94,8
"Napa","CA",43,43,0,0,0,0
"Naples-Marco Island","FL",537,379,26,62,70,6
"Nashville-Davidson--Murfreesboro","TN",1403,1152,238,8,5,1
"New Haven-Milford","CT",158,146,4,8,0,0
"New Orleans-Metairie-Kenner","LA",553,529,24,0,0,0
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5381,1705,950,774,1952,89
"Niles-Benton Harbor","MI",12,12,0,0,0,0
"Norwich-New London","CT",128,112,2,3,11,1
"Ocala","FL",504,482,18,4,0,0
"Ocean City","NJ",169,115,18,15,21,2
"Odessa","TX",12,12,0,0,0,0
"Ogden-Clearfield","UT",414,335,8,65,6,1
"Oklahoma City","OK",671,661,10,0,0,0
"Olympia","WA",220,212,8,0,0,0
"Omaha-Council Bluffs","NE-IA",532,494,2,0,36,1
"Orlando","FL",3045,2354,8,23,660,22
"Oshkosh-Neenah","WI",76,76,0,0,0,0
"Owensboro","KY",38,38,0,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",199,112,0,0,87,7
"Palm Bay-Melbourne-Titusville","FL",713,522,4,0,187,10
"Panama City-Lynn Haven","FL",236,143,10,0,83,2
"Parkersburg-Marietta","WV-OH",18,18,0,0,0,0
"Pascagoula","MS",240,91,0,64,85,17
"Pensacola-Ferry Pass-Brent","FL",402,389,8,0,5,1
"Peoria","IL",134,98,12,8,16,3
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",2336,1365,32,32,907,32
"Phoenix-Mesa-Scottsdale","AZ",7038,6291,24,85,638,54
"Pine Bluff","AR",5,3,2,0,0,0
"Pittsburgh","PA",595,497,12,40,46,6
"Pittsfield","MA",11,11,0,0,0,0
"Pocatello","ID",49,49,0,0,0,0
"Port St. Lucie-Fort Pierce","FL",1093,940,0,8,145,10
"Portland-South Portland-Biddeford","ME",335,297,14,14,10,2
"Portland-Vancouver-Beaverton","OR-WA",1779,1003,36,46,694,20
"Prescott","AZ",528,410,8,16,94,2
"Providence-New Bedford-Fall River","RI-MA",337,291,10,0,36,4
"Provo-Orem","UT",343,277,8,10,48,6
"Pueblo","CO",72,72,0,0,0,0
"Punta Gorda","FL",536,235,10,11,280,21
"Racine","WI",78,69,4,0,5,1
"Raleigh-Cary","NC",1048,1024,0,0,24,2
"Rapid City","SD",219,81,4,4,130,9
"Reading","PA",121,93,0,15,13,2
"Redding","CA",80,75,2,3,0,0
"Reno-Sparks","NV",531,510,0,11,10,1
"Richmond","VA",1067,740,2,0,325,19
"Riverside-San Bernardino-Ontario","CA",4246,3642,24,117,463,19
"Roanoke","VA",119,117,2,0,0,0
"Rochester","MN",170,143,0,0,27,2
"Rochester","NY",239,193,10,15,21,2
"Rockford","IL",190,176,6,8,0,0
"Rocky Mount","NC",56,52,4,0,0,0
"Rome","GA",42,42,0,0,0,0
"Sacramento--Arden-Arcade--Roseville","CA",2024,1466,32,4,522,24
"Saginaw-Saginaw Township North","MI",44,42,2,0,0,0
"Salem","OR",341,157,8,16,160,20
"Salinas","CA",177,177,0,0,0,0
"Salisbury","MD",180,70,0,0,110,6
"Salt Lake City","UT",697,559,26,45,67,7
"San Angelo","TX",16,14,2,0,0,0
"San Antonio","TX",1274,1060,22,0,192,13
"San Diego-Carlsbad-San Marcos","CA",1218,902,6,28,282,30
"San Francisco-Oakland-Fremont","CA",1542,689,22,31,800,15
"San Jose-Sunnyvale-Santa Clara","CA",367,232,4,0,131,2
"San Luis Obispo-Paso Robles","CA",255,186,2,3,64,8
"Sandusky","OH",18,9,0,0,9,1
"Santa Barbara-Santa Maria-Goleta","CA",194,103,8,46,37,4
"Santa Cruz-Watsonville","CA",104,87,2,0,15,3
"Santa Fe","NM",35,35,0,0,0,0
"Santa Rosa-Petaluma","CA",158,117,0,3,38,2
"Sarasota-Bradenton-Venice","FL",1302,1101,4,32,165,21
"Savannah","GA",191,183,0,3,5,1
"Scranton--Wilkes-Barre","PA",47,38,0,9,0,0
"Seattle-Tacoma-Bellevue","WA",1990,1274,74,85,557,36
"Sheboygan","WI",30,24,2,4,0,0
"Sherman-Denison","TX",41,25,0,0,16,1
"Shreveport-Bossier City","LA",169,166,0,3,0,0
"Sioux City","IA-NE-SD",27,24,0,3,0,0
"Sioux Falls","SD",246,176,4,12,54,8
"South Bend-Mishawaka","IN-MI",211,117,0,0,94,14
"Spartanburg","SC",194,194,0,0,0,0
"Spokane","WA",227,191,20,4,12,2
"Springfield","IL",80,58,10,0,12,1
"Springfield","MA",104,95,4,0,5,1
"Springfield","MO",303,273,8,3,19,2
"Springfield","OH",31,31,0,0,0,0
"St. Cloud","MN",142,123,2,3,14,2
"St. George","UT",357,351,6,0,0,0
"St. Joseph","MO-KS",15,11,4,0,0,0
"St. Louis","MO-IL",1303,1225,30,11,37,4
"State College","PA",40,34,6,0,0,0
"Stockton","CA",618,604,0,4,10,1
"Sumter","SC",64,48,4,0,12,1
"Syracuse","NY",120,105,2,6,7,1
"Tallahassee","FL",194,140,6,0,48,6
"Tampa-St. Petersburg-Clearwater","FL",2612,2074,56,28,454,19
"Texarkana","TX-TexarkanaAR",31,23,0,0,8,1
"Toledo","OH",182,178,4,0,0,0
"Topeka","KS",95,89,0,6,0,0
"Trenton-Ewing","NJ",65,65,0,0,0,0
"Tucson","AZ",1077,824,4,0,249,22
"Tulsa","OK",349,345,4,0,0,0
"Tuscaloosa","AL",96,74,14,0,8,1
"Tyler","TX",46,37,0,0,9,1
"Utica-Rome","NY",9,9,0,0,0,0
"Valdosta","GA",79,74,0,0,5,1
"Vallejo-Fairfield","CA",220,210,2,3,5,1
"Vero Beach","FL",248,186,2,16,44,3
"Victoria","TX",16,16,0,0,0,0
"Vineland-Millville-Bridgeton","NJ",29,29,0,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",856,660,22,4,170,16
"Visalia-Porterville","CA",215,191,8,16,0,0
"Waco","TX",349,49,4,0,296,28
"Warner Robins","GA",115,115,0,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2982,2120,2,52,808,25
"Waterloo-Cedar Falls","IA",54,54,0,0,0,0
"Wausau","WI",86,82,4,0,0,0
"Weirton-Steubenville","WV-OH",7,7,0,0,0,0
"Wenatchee","WA",54,49,0,0,5,1
"Wheeling","WV-OH",2,2,0,0,0,0
"Wichita Falls","TX",19,19,0,0,0,0
"Wichita","KS",252,244,8,0,0,0
"Williamsport","PA",2,2,0,0,0,0
"Wilmington","NC",543,515,8,8,12,2
"Winchester","VA-WV",173,173,0,0,0,0
"Winston-Salem","NC",371,275,0,0,96,8
"Worcester","MA",335,307,2,20,6,1
"Yakima","WA",57,55,2,0,0,0
"York-Hanover","PA",157,147,0,0,10,1
"Youngstown-Warren-Boardman","OH-PA",164,121,6,31,6,1
"Yuba City-Marysville","CA",230,230,0,0,0,0
"Yuma","AZ",168,168,0,0,0,0
