"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Houma-Bayou Cane-Thibodaux","LA",59,59,0,0,0,0
"Houston-Baytown-Sugar Land","TX",4340,3891,48,6,395,34
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,0
"Huntsville","AL",214,202,0,12,0,0
"Idaho Falls","ID",80,68,0,12,0,0
"Indianapolis","IN",802,721,12,35,34,5
"Iowa City","IA",124,70,26,4,24,2
"Ithaca","NY",9,4,0,0,5,1
"Jackson","MI",20,15,0,0,5,1
"Jackson","MS",209,181,0,0,28,3
"Jackson","TN",30,30,0,0,0,0
"Jacksonville","FL",1556,1189,2,0,365,14
"Jacksonville","NC",154,114,0,0,40,5
"Janesville","WI",102,36,2,0,64,2
"Jefferson City","MO",27,27,0,0,0,0
"Johnson City","TN",66,66,0,0,0,0
"Johnstown","PA",0,0,0,0,0,0
"Jonesboro","AR",41,38,0,3,0,0
"Joplin","MO",21,21,0,0,0,0
"Kalamazoo-Portage","MI",119,104,0,15,0,0
"Kankakee-Bradley","IL",8,8,0,0,0,0
"Kansas City","MO-KS",1138,856,54,72,156,15
"Kennewick-Richland-Pasco","WA",168,144,0,0,24,2
"Killeen-Temple-Fort Hood","TX",233,161,40,32,0,0
"Kingsport-Bristol-Bristol","TN-VA",67,65,2,0,0,0
"Kingston","NY",55,23,0,3,29,3
"Knoxville","TN",310,302,8,0,0,0
"Kokomo","IN",22,22,0,0,0,0
"La Crosse","WI-MN",12,12,0,0,0,0
"Lafayette","IN",43,43,0,0,0,0
"Lafayette","LA",103,101,2,0,0,0
"Lake Charles","LA",62,58,4,0,0,0
"Lakeland","FL",740,678,4,0,58,4
"Lancaster","PA",97,84,0,0,13,2
"Lansing-East Lansing","MI",168,153,0,0,15,1
"Laredo","TX",146,136,2,3,5,1
"Las Cruces","NM",140,103,0,0,37,3
"Las Vegas-Paradise","NV",2998,2517,20,214,247,3
"Lawrence","KS",33,21,12,0,0,0
"Lawton","OK",11,11,0,0,0,0
"Lebanon","PA",51,51,0,0,0,0
"Lewiston","ID-WA",9,7,2,0,0,0
"Lewiston-Auburn","ME",34,22,4,0,8,1
"Lexington-Fayette","KY",379,350,4,0,25,4
"Lima","OH",1,1,0,0,0,0
"Lincoln","NE",85,81,4,0,0,0
"Little Rock-North Little Rock","AR",272,270,2,0,0,0
"Logan","UT-ID",22,22,0,0,0,0
"Longview","TX",17,17,0,0,0,0
"Longview","WA",22,22,0,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2392,1002,40,83,1267,40
"Louisville","KY-IN",722,635,0,10,77,6
"Lubbock","TX",158,106,52,0,0,0
"Lynchburg","VA",72,68,0,4,0,0
"Macon","GA",61,61,0,0,0,0
"Madera","CA",73,61,12,0,0,0
"Madison","WI",266,188,6,8,64,5
"Manchester-Nashua","NH",79,64,6,4,5,1
"Mansfield","OH",19,11,8,0,0,0
"McAllen-Edinburg-Pharr","TX",759,447,4,117,191,13
"Medford","OR",145,124,18,3,0,0
"Memphis","TN-MS-AR",621,583,0,22,16,1
"Merced","CA",175,168,0,7,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",2757,1736,50,54,917,75
"Michigan City-La Porte","IN",16,16,0,0,0,0
"Midland","TX",23,23,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",276,206,16,27,27,4
"Minneapolis-St. Paul-Bloomington","MN-WI",1168,907,4,6,251,10
"Missoula","MT",42,21,0,0,21,1
"Mobile","AL",120,120,0,0,0,0
"Modesto","CA",194,189,0,0,5,1
"Monroe","LA",20,20,0,0,0,0
"Monroe","MI",27,27,0,0,0,0
"Montgomery","AL",157,157,0,0,0,0
"Morgantown","WV",2,2,0,0,0,0
"Morristown","TN",51,45,6,0,0,0
"Mount Vernon-Anacortes","WA",65,49,2,3,11,1
"Muncie","IN",11,6,2,3,0,0
"Muskegon-Norton Shores","MI",27,23,4,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",970,429,2,20,519,45
"Napa","CA",38,38,0,0,0,0
"Naples-Marco Island","FL",334,229,32,0,73,10
"Nashville-Davidson--Murfreesboro","TN",1347,1103,20,0,224,16
"New Haven-Milford","CT",84,48,2,0,34,3
"New Orleans-Metairie-Kenner","LA",421,382,24,10,5,1
"New York-Northern New Jersey-Long Island","NY-NJ-PA",3587,1174,432,293,1688,89
"Niles-Benton Harbor","MI",28,28,0,0,0,0
"Norwich-New London","CT",41,39,2,0,0,0
"Ocala","FL",517,501,16,0,0,0
"Ocean City","NJ",210,76,46,12,76,7
"Odessa","TX",7,7,0,0,0,0
"Ogden-Clearfield","UT",275,236,2,32,5,1
"Oklahoma City","OK",677,583,32,0,62,5
"Olympia","WA",143,143,0,0,0,0
"Omaha-Council Bluffs","NE-IA",520,365,4,16,135,6
"Orlando","FL",2187,1855,8,8,316,17
"Oshkosh-Neenah","WI",45,31,2,0,12,2
"Owensboro","KY",34,30,0,4,0,0
"Oxnard-Thousand Oaks-Ventura","CA",359,276,0,0,83,2
"Palm Bay-Melbourne-Titusville","FL",440,407,0,16,17,2
"Panama City-Lynn Haven","FL",298,112,2,4,180,2
"Parkersburg-Marietta","WV-OH",19,11,0,8,0,0
"Pascagoula","MS",78,78,0,0,0,0
"Pensacola-Ferry Pass-Brent","FL",316,307,0,9,0,0
"Peoria","IL",54,36,2,0,16,3
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1699,868,0,15,816,32
"Phoenix-Mesa-Scottsdale","AZ",4366,3960,8,40,358,7
"Pine Bluff","AR",16,11,0,0,5,1
"Pittsburgh","PA",337,305,0,14,18,3
"Pittsfield","MA",3,3,0,0,0,0
"Pocatello","ID",24,20,0,4,0,0
"Port St. Lucie-Fort Pierce","FL",773,744,0,6,23,2
"Portland-South Portland-Biddeford","ME",160,143,6,6,5,1
"Portland-Vancouver-Beaverton","OR-WA",1159,929,20,42,168,20
"Poughkeepsie-Newburgh-Middletown","NY",87,65,2,0,20,2
"Prescott","AZ",236,227,6,3,0,0
"Providence-New Bedford-Fall River","RI-MA",186,156,14,0,16,3
"Provo-Orem","UT",469,290,2,9,168,8
"Pueblo","CO",84,84,0,0,0,0
"Punta Gorda","FL",306,217,12,15,62,4
"Racine","WI",33,33,0,0,0,0
"Raleigh-Cary","NC",913,907,6,0,0,0
"Rapid City","SD",75,54,6,7,8,1
"Reading","PA",54,49,0,0,5,1
"Redding","CA",77,75,2,0,0,0
"Reno-Sparks","NV",290,247,2,8,33,2
"Richmond","VA",991,648,0,7,336,33
"Riverside-San Bernardino-Ontario","CA",2964,2759,12,0,193,10
"Roanoke","VA",102,102,0,0,0,0
"Rochester","MN",76,46,0,0,30,1
"Rochester","NY",98,81,0,0,17,2
"Rockford","IL",79,77,2,0,0,0
"Rocky Mount","NC",42,40,2,0,0,0
"Rome","GA",28,28,0,0,0,0
"Sacramento--Arden-Arcade--Roseville","CA",1226,1028,14,0,184,14
"Saginaw-Saginaw Township North","MI",34,34,0,0,0,0
"Salem","OR",95,86,4,0,5,1
"Salinas","CA",64,64,0,0,0,0
"Salisbury","MD",50,50,0,0,0,0
"Salt Lake City","UT",542,469,2,12,59,5
"San Angelo","TX",17,17,0,0,0,0
"San Antonio","TX",1559,856,14,47,642,33
"San Diego-Carlsbad-San Marcos","CA",1375,532,14,38,791,15
"San Francisco-Oakland-Fremont","CA",750,554,8,3,185,9
"San Jose-Sunnyvale-Santa Clara","CA",430,176,0,0,254,11
"San Luis Obispo-Paso Robles","CA",178,83,0,0,95,13
"Sandusky","OH",0,0,0,0,0,0
"Santa Barbara-Santa Maria-Goleta","CA",97,65,0,0,32,3
"Santa Cruz-Watsonville","CA",52,42,0,0,10,1
"Santa Fe","NM",45,45,0,0,0,0
"Santa Rosa-Petaluma","CA",95,89,0,0,6,1
"Sarasota-Bradenton-Venice","FL",1062,900,0,10,152,7
"Savannah","GA",245,237,2,0,6,1
"Scranton--Wilkes-Barre","PA",16,16,0,0,0,0
"Seattle-Tacoma-Bellevue","WA",1771,1061,54,62,594,23
"Sheboygan","WI",9,7,2,0,0,0
"Sherman-Denison","TX",3,3,0,0,0,0
"Shreveport-Bossier City","LA",133,133,0,0,0,0
"Sioux City","IA-NE-SD",16,14,2,0,0,0
"Sioux Falls","SD",84,80,0,4,0,0
"South Bend-Mishawaka","IN-MI",37,37,0,0,0,0
"Spartanburg","SC",171,171,0,0,0,0
"Spokane","WA",195,173,4,0,18,2
"Springfield","IL",39,23,4,3,9,1
"Springfield","MA",40,31,4,0,5,1
"Springfield","MO",246,228,18,0,0,0
"Springfield","OH",10,10,0,0,0,0
"St. Cloud","MN",34,29,0,0,5,1
"St. George","UT",242,236,0,0,6,1
"St. Joseph","MO-KS",12,12,0,0,0,0
"St. Louis","MO-IL",1021,869,26,12,114,8
"State College","PA",40,40,0,0,0,0
"Stockton","CA",641,639,2,0,0,0
"Sumter","SC",58,43,4,0,11,1
"Syracuse","NY",35,35,0,0,0,0
"Tallahassee","FL",308,215,8,0,85,7
"Tampa-St. Petersburg-Clearwater","FL",3193,2208,40,148,797,44
"Terre Haute","IN",34,18,8,3,5,1
"Texarkana","TX-Texarkana",19,11,8,0,0,0
"Toledo","OH",181,146,18,0,17,2
"Topeka","KS",70,70,0,0,0,0
"Trenton-Ewing","NJ",45,20,0,0,25,3
"Tucson","AZ",827,804,10,4,9,1
"Tulsa","OK",380,360,10,0,10,2
"Tuscaloosa","AL",88,88,0,0,0,0
"Tyler","TX",41,35,0,0,6,1
"Utica-Rome","NY",0,0,0,0,0,0
"Valdosta","GA",81,63,0,0,18,1
"Vallejo-Fairfield","CA",168,134,4,0,30,1
"Vero Beach","FL",207,153,2,16,36,3
"Victoria","TX",10,10,0,0,0,0
"Vineland-Millville-Bridgeton","NJ",31,31,0,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",696,483,12,32,169,7
"Visalia-Porterville","CA",221,200,4,11,6,1
"Waco","TX",46,46,0,0,0,0
"Warner Robins","GA",99,99,0,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2548,1913,2,6,627,21
"Waterloo-Cedar Falls","IA",23,23,0,0,0,0
"Wausau","WI",37,33,4,0,0,0
"Weirton-Steubenville","WV-OH",2,2,0,0,0,0
"Wenatchee","WA",35,35,0,0,0,0
"Wheeling","WV-OH",0,0,0,0,0,0
"Wichita Falls","TX",27,23,4,0,0,0
"Wichita","KS",215,197,18,0,0,0
"Williamsport","PA",1,1,0,0,0,0
"Wilmington","NC",686,595,28,12,51,4
"Winchester","VA-WV",100,100,0,0,0,0
"Winston-Salem","NC",303,303,0,0,0,0
"Worcester","MA",109,96,4,9,0,0
"Yakima","WA",20,20,0,0,0,0
"York-Hanover","PA",110,110,0,0,0,0
"Youngstown-Warren-Boardman","OH-PA",50,42,8,0,0,0
"Yuba City-Marysville","CA",211,211,0,0,0,0
"Yuma","AZ",141,141,0,0,0,0
