"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Columbus","GA-AL MSA",137,89,0,0,48,6
"Columbus","OH MSA",1442,891,20,27,504,46
"Corpus Christi","TX MSA",60,58,2,0,0,0
"Corvallis OR MSA","34",24,2,0,8,1,NA
"Cumberland","MD-WV MSA",19,19,0,0,0,0
"Dallas-Fort Worth","TX CMSA",3857,3373,24,87,373,43
"Danville","VA MSA",27,27,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",60,60,0,0,0,0
"Dayton-Springfield","OH MSA",357,173,4,4,176,14
"Daytona Beach","FL MSA",434,420,2,0,12,2
"Decatur","Al MSA",28,23,0,0,5,1
"Decatur","IL MSA",15,15,0,0,0,0
"Denver-Boulder-Greeley","CO CMSA",2418,1828,20,17,553,41
"Des Moines","IA MSA",275,244,16,9,6,1
"Detroit-Ann Arbor-Flint","MI CMSA",2512,2164,30,70,248,26
"Dothan","AL MSA",44,42,2,0,0,0
"Dover","DE MSA",76,71,0,0,5,1
"Dubuque","IA MSA",14,14,0,0,0,0
"Duluth-Superior","MN-WI MSA",95,75,2,0,18,1
"Eau Claire","WI MSA",125,81,2,33,9,1
"El Paso","TX MSA",224,204,0,20,0,0
"Elkhart-Goshen","IN MSA",66,66,0,0,0,0
"Elmira","NY MSA",19,6,0,3,10,1
"Enid","OK MSA",9,7,2,0,0,0
"Erie","PA MSA",43,43,0,0,0,0
"Eugene-Springfield","OR MSA",105,99,6,0,0,0
"Evansville-Henderson","IN-KY MSA",160,110,4,0,46,3
"Fargo-Moorhead","ND-MN MSA",167,80,0,0,87,3
"Fayetteville","NC MSA",115,79,0,0,36,6
"Fayetteville-Springdale- Rogers","AR MSA",175,150,8,12,5,1
"Flagstaff","AZ-UT MSA",98,72,2,0,24,3
"Florence","AL MSA",17,17,0,0,0,0
"Florence","SC MSA",55,48,0,0,7,1
"Fort Collins-Loveland","CO MSA",325,255,6,17,47,6
"Fort Myers-Cape Coral","FL MSA",663,443,30,40,150,12
"Fort Pierce-Port St. Lucie","FL MSA",246,240,6,0,0,0
"Fort Smith","AR-OK MSA",56,46,10,0,0,0
"Fort Walton Beach","FL MSA",125,104,0,0,21,2
"Fort Wayne","IN MSA",214,212,2,0,0,0
"Fresno","CA MSA",290,290,0,0,0,0
"Gadsden","AL MSA",9,9,0,0,0,0
"Gainesville","FL MSA",150,141,0,4,5,1
"Glens Falls","NY MSA",70,52,2,0,16,2
"Goldsboro","NC MSA",42,34,0,8,0,0
"Grand Forks","ND-MN MSA",5,5,0,0,0,0
"Grand Junction","CO MSA",118,116,2,0,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",610,540,12,25,33,5
"Great Falls","MT MSA",13,8,0,0,5,1
"Green Bay","WI MSA",119,90,16,0,13,2
"Greensboro--Winston-Salem-- High Point","NC MSA",798,695,12,6,85,8
"Greenville","NC MSA",110,96,14,0,0,0
"Greenville-Spartanburg- Anderson","SC MSA",623,568,14,0,41,7
"Harrisburg-Lebanon- Carlisle","PA MSA",111,106,2,3,0,0
"Hartford","CT MSA",324,307,2,0,15,3
"Hattiesburg","MS MSA",12,7,0,0,5,1
"Hickory-Morganton-Lenoir","NC MSA",248,239,6,3,0,0
"Honolulu","HI MSA",236,218,0,0,18,1
"Houma","LA MSA",67,67,0,0,0,0
"Houston-Galveston-Brazoria TX CMSA","3302",2603,4,6,689,39,NA
"Huntington-Ashland","WV-KY- OH MSA",8,2,0,0,6,1
"Huntsville","AL MSA",93,93,0,0,0,0
"Indianapolis","IN MSA",1745,1232,26,45,442,39
"Iowa City","IA MSA",44,42,2,0,0,0
"Jackson","MI MSA",8,8,0,0,0,0
"Jackson","MS MSA",256,204,0,0,52,6
"Jackson","TN MSA",57,57,0,0,0,0
"Jacksonville","FL MSA",1590,824,2,6,758,48
"Jacksonville","NC MSA",94,82,0,12,0,0
"Jamestown","NY MSA",1,1,0,0,0,0
"Janesville-Beloit","WI MSA",46,30,0,3,13,2
"Johnson City-Kingsport- Bristol","TN-VA MSA",118,107,0,0,11,2
"Johnstown","PA MSA",12,12,0,0,0,0
"Jonesboro","AR MSA",31,31,0,0,0,0
"Joplin","MO MSA",12,12,0,0,0,0
"Kalamazoo-Battle Creek","MI MSA",124,101,2,11,10,1
"Kansas City","MO-KS MSA",1267,999,50,42,176,21
"Killeen-Temple","TX MSA",149,115,14,20,0,0
"Knoxville","TN MSA",334,270,10,10,44,5
"Kokomo","IN MSA",43,34,2,0,7,1
"La Crosse","WI-MN MSA",44,20,12,6,6,1
"Lafayette","LA MSA",106,106,0,0,0,0
"Lafayette","IN MSA",141,74,2,40,25,2
"Lake Charles","LA MSA",111,101,10,0,0,0
"Lakeland-Winter Haven","FL MSA",893,400,4,3,486,43
"Lancaster","PA MSA",127,123,0,4,0,0
"Lansing-East Lansing","MI MSA",238,114,4,0,120,10
"Laredo","TX MSA",144,131,0,0,13,2
"Las Cruces","NM MSA",119,56,0,4,59,7
"Las Vegas","NV-AZ MSA",2260,1920,16,69,255,33
"Lawrence","KS MSA",64,44,4,0,16,3
"Lawton","OK MSA",12,12,0,0,0,0
"Lewiston-Auburn","ME MSA",15,15,0,0,0,0
"Lexington","KY MSA",344,332,12,0,0,0
"Lima","OH MSA",14,14,0,0,0,0
"Lincoln","NE MSA",145,102,4,0,39,4
"Little Rock-North Little Rock","AR MSA",231,194,2,35,0,0
"Longview-Marshall","TX MSA",12,12,0,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",4820,3730,20,22,1048,83
"Louisville","KY-IN MSA",561,508,6,3,44,5
"Lubbock","TX MSA",132,105,6,16,5,1
"Lynchburg","VA MSA",75,69,6,0,0,0
"Macon","GA MSA",259,191,0,4,64,11
"Madison","WI MSA",254,161,20,19,54,7
"Mansfield","OH MSA",69,36,24,4,5,1
"McAllen-Edinburg-Mission","TX MSA",470,430,8,22,10,2
"Medford-Ashland","OR MSA",127,114,4,4,5,1
"Melbourne-Titusville-Palm Bay","FL MSA",400,332,0,0,68,5
"Memphis","TN-AR-MS MSA",884,552,4,88,240,30
"Merced","CA MSA",132,132,0,0,0,0
"Miami-Fort Lauderdale","FL CMSA",2234,1362,12,46,814,28
"Milwaukee-Racine","WI CMSA",678,414,36,27,201,16
"Minneapolis-St. Paul","MN-WI MSA",1901,1556,26,18,301,13
"Missoula","MT MSA",49,23,20,0,6,1
"Mobile","AL MSA",535,316,0,0,219,3
"Modesto","CA MSA",243,224,2,11,6,1
"Monroe","LA MSA",31,31,0,0,0,0
"Montgomery","AL MSA",108,103,0,0,5,1
"Muncie","IN MSA",25,23,2,0,0,0
"Myrtle Beach","SC MSA",297,183,2,8,104,12
"Naples","FL MSA",557,394,12,55,96,10
"Nashville","TN MSA",902,870,8,4,20,2
"New London-Norwich","CT-RI MSA",99,96,0,3,0,0
"New Orleans","LA MSA",330,315,2,3,10,1
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",4504,3015,344,271,874,42
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",698,656,2,7,33,3
"Ocala","FL MSA",202,202,0,0,0,0
"Odessa-Midland","TX MSA",19,19,0,0,0,0
"Oklahoma City","OK MSA",388,376,12,0,0,0
"Omaha","NE-IA MSA",496,349,0,4,143,8
"Orlando","FL MSA",1729,1368,8,22,331,17
"Owensboro","KY MSA",68,60,8,0,0,0
"Panama City","FL MSA",76,62,8,6,0,0
"Parkersburg-Marietta","WV-OH MSA",20,20,0,0,0,0
"Pensacola","FL MSA",241,234,0,7,0,0
"Peoria-Pekin","IL MSA",125,79,10,3,33,4
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",2317,1838,24,31,424,22
"Phoenix-Mesa","AZ MSA",4325,3801,24,50,450,34
"Pine Bluff","AR MSA",8,8,0,0,0,0
"Pittsburgh","PA MSA",640,558,8,24,50,6
"Pittsfield","MA MSA",0,0,0,0,0,0
"Pocatello","ID MSA",14,14,0,0,0,0
"Portland","ME MSA",159,153,6,0,0,0
"Portland-Salem","OR-WA CMSA",1352,1143,40,33,136,13
"Providence-Fall River- Warwick","RI-MA MSA",256,229,14,8,5,1
"Provo-Orem","UT MSA",345,302,10,11,22,2
"Pueblo","CO MSA",110,110,0,0,0,0
"Punta Gorda","FL MSA",144,112,0,7,25,2
"Raleigh-Durham-Chapel Hill NC MSA","2008",1151,0,6,851,48,NA
"Rapid City","SD MSA",42,37,0,0,5,1
"Reading","PA MSA",81,81,0,0,0,0
"Redding","CA MSA",83,83,0,0,0,0
"Reno","NV MSA",220,210,2,0,8,1
"Richland-Kennewick-Pasco","WA MSA",89,89,0,0,0,0
"Richmond-Petersburg","VA MSA",570,570,0,0,0,0
"Roanoke","VA MSA",120,110,2,3,5,1
"Rochester","MN MSA",151,105,12,12,22,1
"Rochester","NY MSA",202,180,0,0,22,3
"Rockford","IL MSA",149,134,4,11,0,0
"Rocky Mount","NC MSA",55,44,2,0,9,1
"Sacramento-Yolo","CA CMSA",1435,1435,0,0,0,0
"Saginaw-Bay City-Midland","MI MSA",50,43,2,0,5,1
"St. Cloud","MN MSA",60,55,0,0,5,1
"St. Joseph","MO MSA",20,13,2,0,5,1
"St. Louis","MO-IL MSA",1152,1004,12,3,133,19
"Salinas","CA MSA",159,153,0,0,6,1
"Salt Lake City-Ogden","UT MSA",756,650,20,58,28,4
"San Angelo","TX MSA",21,21,0,0,0,0
"San Antonio","TX MSA",1173,842,10,4,317,15
"San Diego","CA MSA",1189,980,8,3,198,12
"San Francisco-Oakland-San Jose","CA CMSA",1984,1551,14,16,403,29
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",170,168,2,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",60,52,0,3,5,1
"Santa Fe","NM MSA",63,38,0,4,21,3
"Sarasota-Bradenton","FL MSA",635,551,4,8,72,4
"Savannah","GA MSA",129,124,0,0,5,1
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",153,45,0,4,104,1
"Seattle-Tacoma-Bremerton WA CMSA","2389",1330,84,131,844,21,NA
"Sharon","PA MSA",9,9,0,0,0,0
"Sheboygan","WI MSA",7,7,0,0,0,0
"Sherman-Denison","TX MSA",2,2,0,0,0,0
"Shreveport-Bossier City","LA MSA",84,84,0,0,0,0
"Sioux City","IA-NE MSA",9,9,0,0,0,0
"Sioux Falls","SD MSA",183,143,0,15,25,2
"South Bend","IN MSA",199,89,2,108,0,0
"Spokane","WA MSA",160,135,4,0,21,2
"Springfield","IL MSA",92,86,6,0,0,0
"Springfield","MO MSA",193,182,2,4,5,1
"Springfield","MA MSA",72,66,2,4,0,0
"State College","PA MSA",24,20,4,0,0,0
"Steubenville-Weirton","OH-WV MSA",2,2,0,0,0,0
"Stockton-Lodi","CA MSA",404,404,0,0,0,0
"Sumter","SC MSA",18,18,0,0,0,0
"Syracuse","NY MSA",70,66,4,0,0,0
"Tallahassee","FL MSA",114,110,4,0,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",1408,928,32,32,416,20
"Terre Haute","IN MSA",18,18,0,0,0,0
"Texarkana","TX-TexarkanaAR MSA",167,11,0,156,0,0
"Toledo","OH MSA",209,119,2,0,88,13
"Topeka","KS MSA",78,70,0,3,5,1
"Tucson","AZ MSA",678,526,4,12,136,14
"Tulsa","OK MSA",308,306,2,0,0,0
"Tuscaloosa","AL MSA",49,49,0,0,0,0
"Tyler","TX MSA",38,29,0,3,6,1
"Utica-Rome","NY MSA",10,10,0,0,0,0
"Victoria","TX MSA",22,22,0,0,0,0
"Visalia-Tulare-Porterville","CA MSA",188,184,4,0,0,0
"Waco","TX MSA",72,40,20,4,8,1
"Washington-Baltimore","DC-MD- VA-WV CMSA",4022,3686,28,8,300,22
"Waterloo-Cedar Falls","IA MSA",48,24,0,0,24,2
"Wausau","WI MSA",36,36,0,0,0,0
"West Palm Beach-Boca Raton FL MSA","1160",649,2,16,493,18,NA
"Wheeling","WV-OH MSA",3,3,0,0,0,0
"Wichita","KS MSA",182,182,0,0,0,0
"Wichita Falls","TX MSA",18,18,0,0,0,0
"Wilmington","NC MSA",239,210,0,12,17,2
"Yakima","WA MSA",48,31,6,6,5,1
"York","PA MSA",145,140,0,0,5,1
"Youngstown-Warren","OH MSA",145,122,6,11,6,1
"Yuba City","CA MSA",18,18,0,0,0,0
"Yuma","AZ MSA",163,83,0,0,80,1
