"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Buffalo-Niagara Falls","NY MSA",120,116,0,4,0,0
"Burlington","VT MSA",51,22,4,14,11,1
"Canton-Massillon","OH MSA",71,66,0,0,5,1
"Casper","WY MSA",14,14,0,0,0,0
"Cedar Rapids","IA MSA",79,47,0,4,28,4
"Champaign-Urbana","IL MSA",46,30,0,0,16,2
"Charleston","WV MSA",10,10,0,0,0,0
"Charleston-North Charleston","SC MSA",542,443,2,0,97,7
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",1530,1363,16,14,137,8
"Charlottesville","VA MSA",183,79,0,3,101,5
"Chattanooga","TN-GA MSA",195,162,8,0,25,4
"Cheyenne","WY MSA",44,39,0,0,5,1
"Chicago-Gary-Kenosha","Chicago-Gary-Kenosha IL-IN-WI CMSA",3315,2170,74,173,898,51
"Chico-Paradise","CA MSA",143,71,0,0,72,6
"Cincinnati-Hamilton","Cincinnati-Hamilton OH-KY-IN CMSA",899,670,0,8,221,21
"Clarksville-Hopkinsville","TN-KY MSA",280,170,4,0,106,9
"Cleveland-Akron","Cleveland-Akron OH CMSA",624,557,14,24,29,4
"Colorado Springs","CO MSA",329,329,0,0,0,0
"Columbia","MO MSA",95,87,8,0,0,0
"Columbia","SC MSA",377,372,0,0,5,1
"Columbus","GA-AL MSA",112,104,8,0,0,0
"Columbus","OH MSA",1414,766,40,96,512,32
"Corpus Christi","TX MSA",107,87,2,4,14,1
"Corvallis","OR MSA",16,16,0,0,0,0
"Cumberland","MD-WV MSA",3,3,0,0,0,0
"Dallas-Fort Worth","Worth TX CMSA",4353,2989,14,14,1336,113
"Danville","VA MSA",23,23,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",44,44,0,0,0,0
"Dayton-Springfield","OH MSA",219,188,10,0,21,2
"Daytona Beach","FL MSA",1149,1044,32,9,64,3
"Decatur","Al MSA",32,32,0,0,0,0
"Decatur","IL MSA",20,5,0,0,15,1
"Denver-Boulder-Greeley","Denver-Boulder-Greeley CO CMSA",1905,1606,28,87,184,16
"Des Moines","IA MSA",327,258,4,11,54,7
"Detroit-Ann Arbor-Flint","Arbor-Flint MI CMSA",1686,1423,10,21,232,25
"Dothan","AL MSA",31,31,0,0,0,0
"Dover","DE MSA",538,170,0,0,368,4
"Dubuque","IA MSA",18,12,6,0,0,0
"Duluth-Superior","MN-WI MSA",42,30,2,0,10,1
"Eau Claire","WI MSA",33,23,10,0,0,0
"El Paso","TX MSA",309,298,2,4,5,1
"Elkhart-Goshen","IN MSA",66,66,0,0,0,0
"Elmira","NY MSA",8,3,0,0,5,1
"Enid","OK MSA",1,1,0,0,0,0
"Erie","PA MSA",12,12,0,0,0,0
"Eugene-Springfield","OR MSA",102,90,12,0,0,0
"Evansville-Henderson","IN-KY MSA",261,83,2,0,176,14
"Fargo-Moorhead","ND-MN MSA",18,16,2,0,0,0
"Fayetteville","NC MSA",240,144,0,0,96,4
"Fayetteville-Springdale-Rogers","AR MSA",498,187,2,3,306,16
"Flagstaff","AZ MSA",94,92,2,0,0,0
"Florence","AL MSA",8,8,0,0,0,0
"Florence","SC MSA",40,40,0,0,0,0
"Fort Collins-Loveland","CO MSA",226,162,8,17,39,6
"Fort Myers-Cape Coral","FL MSA",1461,905,144,31,381,22
"Fort Pierce-Port St. Lucie","FL MSA",797,666,0,4,127,13
"Fort Smith","AR-OK MSA",55,37,18,0,0,0
"Fort Walton Beach","FL MSA",167,143,0,0,24,1
"Fort Wayne","IN MSA",189,177,0,12,0,0
"Fresno","CA MSA",458,409,2,7,40,6
"Gadsden","AL MSA",8,8,0,0,0,0
"Gainesville","FL MSA",96,96,0,0,0,0
"Glens Falls","NY MSA",76,40,0,0,36,4
"Goldsboro","NC MSA",46,41,0,0,5,1
"Grand Forks","ND-MN MSA",2,2,0,0,0,0
"Grand Junction","CO MSA",126,106,0,12,8,1
"Grand Rapids-Muskegon-Holland","MI MSA",515,412,10,0,93,8
"Great Falls","MT MSA",11,11,0,0,0,0
"Green Bay","WI MSA",162,63,2,0,97,2
"Greensboro--Winston-Salem--High Point","NC MSA",731,625,0,10,96,19
"Greenville","NC MSA",106,65,0,0,41,5
"Greenville-Spartanburg-Anderson","SC MSA",555,515,8,0,32,2
"Harrisburg-Lebanon-Carlisle","PA MSA",101,92,0,3,6,1
"Hartford","CT MSA",285,239,6,0,40,5
"Hattiesburg","MS MSA",11,11,0,0,0,0
"Hickory-Morganton","NC MSA",133,127,6,0,0,0
"Honolulu","HI MSA",159,157,2,0,0,0
"Houma","LA MSA",92,90,2,0,0,0
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",3574,2836,8,0,730,49
"Huntington-Ashland","WV-KY-OH MSA",6,6,0,0,0,0
"Huntsville","AL MSA",105,91,0,0,14,1
"Indianapolis","IN MSA",993,855,16,46,76,4
"Iowa City","IA MSA",304,32,0,0,272,6
"Jackson","MI MSA",16,8,0,0,8,1
"Jackson","MS MSA",184,184,0,0,0,0
"Jackson","TN MSA",40,40,0,0,0,0
"Jacksonville","FL MSA",1675,1031,0,0,644,29
"Jacksonville","NC MSA",80,80,0,0,0,0
"Jamestown","NY MSA",1,1,0,0,0,0
"Janesville-Beloit","WI MSA",29,17,4,3,5,1
"Johnson City-Kingsport-Bristol","TN-VA MSA",158,89,6,15,48,6
"Johnstown","PA MSA",10,5,0,0,5,1
"Jonesboro","AR MSA",40,40,0,0,0,0
"Joplin","MO MSA",19,19,0,0,0,0
"Kalamazoo-Battle Creek","MI MSA",93,84,0,0,9,1
"Kansas City","MO-KS MSA",1024,856,38,58,72,8
"Killeen-Temple","TX MSA",195,109,22,64,0,0
"Knoxville","TN MSA",351,302,12,10,27,3
"Kokomo","IN MSA",49,18,0,0,31,2
"La Crosse","WI-MN MSA",29,24,0,0,5,1
"Lafayette","IN MSA",104,94,10,0,0,0
"Lafayette","LA MSA",149,110,0,3,36,1
"Lake Charles","LA MSA",329,80,4,45,200,14
"Lakeland-Winter Haven","FL MSA",554,546,4,4,0,0
"Lancaster","PA MSA",138,99,0,0,39,2
"Lansing-East Lansing","MI MSA",89,81,0,0,8,1
"Laredo","TX MSA",158,125,2,4,27,2
"Las Cruces","NM MSA",95,93,2,0,0,0
"Las Vegas","NV-AZ MSA",3776,3096,38,41,601,49
"Lawrence","KS MSA",38,38,0,0,0,0
"Lawton","OK MSA",17,12,0,0,5,1
"Lewiston-Auburn","ME MSA",27,27,0,0,0,0
"Lexington","KY MSA",244,242,2,0,0,0
"Lima","OH MSA",5,5,0,0,0,0
"Lincoln","NE MSA",133,102,6,0,25,1
"Little Rock-North Little Rock","AR MSA",197,197,0,0,0,0
"Longview-Marshall","TX MSA",15,15,0,0,0,0
"Los Angeles-Riverside-Orange County","County CA CMSA",5639,4323,74,23,1219,125
"Louisville","KY-IN MSA",320,299,8,0,13,1
"Lubbock","TX MSA",598,97,16,0,485,11
"Lynchburg","VA MSA",82,63,2,0,17,1
"Macon","GA MSA",154,142,0,12,0,0
"Madison","WI MSA",439,202,12,16,209,7
"Mansfield","OH MSA",21,21,0,0,0,0
"McAllen-Edinburg-Mission","TX MSA",562,499,6,23,34,5
"Medford-Ashland","OR MSA",118,111,0,7,0,0
"Melbourne-Titusville-Palm Bay","FL MSA",575,537,0,0,38,3
"Memphis","TN-AR-MS MSA",1251,592,0,0,659,4
"Merced","CA MSA",459,389,0,0,70,1
"Miami-Fort Lauderdale","Lauderdale FL CMSA",2185,1043,22,64,1056,35
"Milwaukee-Racine","Milwaukee-Racine WI CMSA",590,371,34,65,120,6
"Minneapolis-St. Paul","MN-WI MSA",2841,1491,42,119,1189,48
"Missoula","MT MSA",21,15,2,4,0,0
"Mobile","AL MSA",322,311,2,4,5,1
"Modesto","CA MSA",407,325,2,6,74,4
"Monroe","LA MSA",19,19,0,0,0,0
"Montgomery","AL MSA",93,93,0,0,0,0
"Muncie","IN MSA",14,14,0,0,0,0
"Myrtle Beach","SC MSA",358,264,2,0,92,3
"Naples","FL MSA",498,285,6,43,164,21
"Nashville","TN MSA",880,818,10,0,52,4
"New London-Norwich","CT-RI MSA",155,120,2,17,16,2
"New Orleans","LA MSA",417,392,20,0,5,1
"New York-Northern New Jersey-Long","Jersey-Long Island NY-NJ-CT-",5754,2153,384,343,2874,99
"Norfolk-Virginia Beach-Newport News","VA-NC MSA",1201,759,4,7,431,18
"Ocala","FL MSA",468,405,0,0,63,5
"Odessa-Midland","TX MSA",28,28,0,0,0,0
"Oklahoma City","OK MSA",528,484,44,0,0,0
"Omaha","NE-IA MSA",333,329,4,0,0,0
"Orlando","FL MSA",2948,1670,32,12,1234,54
"Owensboro","KY MSA",25,25,0,0,0,0
"Panama City","FL MSA",305,92,0,0,213,1
"Parkersburg-Marietta","WV-OH MSA",7,7,0,0,0,0
"Pensacola","FL MSA",524,197,6,0,321,5
"Peoria-Pekin","IL MSA",67,59,8,0,0,0
"Philadelphia-Wilmington-Atlantic","Philadelphia-Wilmington-Atlantic City PA-NJ-DE-MD",2142,1489,54,40,559,22
"Phoenix-Mesa","AZ MSA",5313,4441,6,38,828,86
"Pine Bluff","AR MSA",9,9,0,0,0,0
"Pittsburgh","PA MSA",411,340,14,3,54,8
"Pittsfield","MA MSA",0,0,0,0,0,0
"Pocatello","ID MSA",7,7,0,0,0,0
"Portland","ME MSA",168,161,4,3,0,0
"Portland-Salem","Portland-Salem OR-WA CMSA",1263,714,20,25,504,20
"Providence-Fall River-Warwick","RI-MA MSA",179,156,8,6,9,1
"Provo-Orem","UT MSA",265,235,8,14,8,1
"Pueblo","CO MSA",172,76,96,0,0,0
"Punta Gorda","FL MSA",232,190,6,24,12,2
"Raleigh-Durham-Chapel Hill","NC MSA",1456,1129,12,35,280,32
"Rapid City","SD MSA",53,50,0,3,0,0
"Reading","PA MSA",51,37,0,0,14,1
"Redding","CA MSA",96,49,0,0,47,8
"Reno","NV MSA",598,382,0,0,216,17
"Richland-Kennewick-Pasco","WA MSA",144,139,0,0,5,1
"Richmond-Petersburg","VA MSA",637,480,0,38,119,10
"Roanoke","VA MSA",100,95,0,0,5,1
"Rochester","MN MSA",147,95,0,0,52,1
"Rochester","NY MSA",167,133,34,0,0,0
"Rockford","IL MSA",138,104,16,12,6,1
"Rocky Mount","NC MSA",41,41,0,0,0,0
"Sacramento-Yolo","Sacramento-Yolo CA CMSA",2038,1543,12,11,472,44
"Saginaw-Bay City-Midland","MI MSA",27,27,0,0,0,0
"Salinas","CA MSA",84,84,0,0,0,0
"Salt Lake City-Ogden","UT MSA",620,577,10,15,18,2
"San Angelo","TX MSA",19,19,0,0,0,0
"San Antonio","TX MSA",963,659,12,0,292,24
"San Diego","CA MSA",1174,618,0,144,412,15
"San Francisco-Oakland-San Jose","Jose CA CMSA",1934,1288,48,20,578,23
"San Luis Obispo-Atascadero-Paso Robles","CA MSA",136,133,0,3,0,0
"Santa Barbara-Santa Maria-Lompoc","CA MSA",242,144,0,6,92,9
"Santa Fe","NM MSA",75,62,6,7,0,0
"Sarasota-Bradenton","FL MSA",662,612,0,12,38,4
"Savannah","GA MSA",190,167,18,0,5,1
"Scranton--Wilkes-Barre--Hazleton","PA MSA",65,62,0,3,0,0
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",1603,1369,52,65,117,17
"Sharon","PA MSA",11,8,0,3,0,0
"Sheboygan","WI MSA",3,3,0,0,0,0
"Sherman-Denison","TX MSA",11,11,0,0,0,0
"Shreveport-Bossier City","LA MSA",112,96,0,16,0,0
"Sioux City","IA-NE MSA",10,10,0,0,0,0
"Sioux Falls","SD MSA",69,69,0,0,0,0
"South Bend","IN MSA",64,62,2,0,0,0
"Spokane","WA MSA",154,134,4,0,16,2
"Springfield","IL MSA",116,42,14,0,60,1
"Springfield","MA MSA",54,52,2,0,0,0
"Springfield","MO MSA",167,142,0,3,22,2
"St. Cloud","MN MSA",82,36,0,3,43,2
"St. Joseph","MO MSA",8,8,0,0,0,0
"St. Louis","MO-IL MSA",941,821,38,16,66,5
"State College","PA MSA",20,18,2,0,0,0
"Steubenville-Weirton","OH-WV MSA",10,10,0,0,0,0
"Stockton-Lodi","CA MSA",639,625,14,0,0,0
"Sumter","SC MSA",35,28,2,0,5,1
"Syracuse","NY MSA",57,42,2,3,10,1
"Tallahassee","FL MSA",93,81,6,0,6,1
"Tampa-St. Petersburg-Clearwater","FL MSA",2049,1733,76,13,227,19
"Terre Haute","IN MSA",14,14,0,0,0,0
"Texarkana TX-Texarkana","AR MSA",21,21,0,0,0,0
"Toledo","OH MSA",167,147,2,0,18,2
"Topeka","KS MSA",174,174,0,0,0,0
"Tucson","AZ MSA",556,526,10,14,6,1
"Tulsa","OK MSA",306,298,0,0,8,1
"Tuscaloosa","AL MSA",68,68,0,0,0,0
"Tyler","TX MSA",38,31,0,0,7,1
"Utica-Rome","NY MSA",4,4,0,0,0,0
"Victoria","TX MSA",10,10,0,0,0,0
"Visalia-Tulare-Porterville","CA MSA",163,153,6,4,0,0
"Waco","TX MSA",50,32,18,0,0,0
"Washington-Baltimore","Washington-Baltimore DC-MD-VA-WV CMSA",4401,3086,8,0,1307,49
"Waterloo-Cedar Falls","IA MSA",15,15,0,0,0,0
"Wausau","WI MSA",131,33,2,0,96,7
"West Palm Beach-Boca Raton","FL MSA",1170,862,0,8,300,7
"Wheeling","WV-OH MSA",1,1,0,0,0,0
"Wichita Falls","TX MSA",43,21,2,0,20,2
"Wichita","KS MSA",160,156,4,0,0,0
"Wilmington","NC MSA",379,352,6,0,21,3
"Yakima","WA MSA",36,29,4,3,0,0
"York","PA MSA",154,120,0,0,34,6
"Youngstown-Warren","OH MSA",60,43,14,3,0,0
"Yuba City","CA MSA",144,144,0,0,0,0
"Yuma","AZ MSA",106,106,0,0,0,0
