"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Los Angeles-Long Beach-Santa Ana","CA",3233,1444,62,49,1678,2
"Louisville","KY-IN",666,646,0,15,5,2
"Lubbock","TX",132,88,28,16,0,2
"Lynchburg","VA",148,124,0,12,12,2
"Macon","GA",80,80,0,0,0,2
"Madera","CA",108,82,10,16,0,2
"Madison","WI",327,193,18,26,90,2
"Manchester-Nashua","NH",105,66,0,0,39,2
"Mansfield","OH",22,22,0,0,0,2
"McAllen-Edinburg-Pharr","TX",703,581,6,45,71,2
"Medford","OR",150,122,0,28,0,2
"Memphis","TN-MS-AR",657,654,0,3,0,2
"Merced","CA",182,140,0,0,42,2
"Miami-Fort Lauderdale-Miami Beach","FL",3285,1784,28,12,1461,2
"Michigan City-La Porte","IN",21,21,0,0,0,2
"Midland","TX",29,29,0,0,0,2
"Milwaukee-Waukesha-West Allis","WI",586,256,20,11,299,2
"Minneapolis-St. Paul-Bloomington","MN-WI",1350,1055,18,28,249,2
"Missoula","MT",21,13,8,0,0,2
"Mobile","AL",168,145,2,16,5,2
"Modesto","CA",358,313,2,3,40,2
"Monroe","LA",31,15,16,0,0,2
"Monroe","MI",57,57,0,0,0,2
"Montgomery","AL",153,153,0,0,0,2
"Morgantown","WV",11,1,0,0,10,2
"Morristown","TN",38,38,0,0,0,2
"Mount Vernon-Anacortes","WA",58,56,2,0,0,2
"Muncie","IN",12,12,0,0,0,2
"Muskegon-Norton Shores","MI",49,36,2,0,11,2
"Myrtle Beach-Conway-North Myrtle Beach","SC",476,278,0,0,198,2
"Napa","CA",63,35,2,0,26,2
"Naples-Marco Island","FL",489,256,14,48,171,2
"Nashville-Davidson--Murfreesboro","TN",1255,1026,4,38,187,2
"New Haven-Milford","CT",141,81,2,4,54,2
"New Orleans-Metairie-Kenner","LA",528,346,14,0,168,2
"New York-Northern New Jersey-Long Island","NY-NJ-PA",2838,1172,326,288,1052,2
"Niles-Benton Harbor","MI",17,17,0,0,0,2
"Norwich-New London","CT",47,41,0,0,6,2
"Ocala","FL",402,402,0,0,0,2
"Ocean City","NJ",65,54,8,3,0,2
"Odessa","TX",18,18,0,0,0,2
"Ogden-Clearfield","UT",265,254,4,7,0,2
"Oklahoma City","OK",696,584,6,4,102,2
"Olympia","WA",137,135,2,0,0,2
"Omaha-Council Bluffs","NE-IA",420,346,2,0,72,2
"Orlando","FL",2548,1952,16,15,565,2
"Oshkosh-Neenah","WI",51,44,2,0,5,2
"Owensboro","KY",51,35,0,16,0,2
"Oxnard-Thousand Oaks-Ventura","CA",189,110,2,3,74,2
"Palm Bay-Melbourne-Titusville","FL",526,435,0,0,91,2
"Panama City-Lynn Haven","FL",893,85,2,6,800,2
"Parkersburg-Marietta","WV-OH",11,11,0,0,0,2
"Pascagoula","MS",66,64,2,0,0,2
"Pensacola-Ferry Pass-Brent","FL",399,339,10,0,50,2
"Peoria","IL",80,59,14,7,0,2
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1205,985,2,40,178,2
"Phoenix-Mesa-Scottsdale","AZ",3940,3431,10,144,355,2
"Pine Bluff","AR",2,2,0,0,0,2
"Pittsburgh","PA",494,304,4,27,159,2
"Pittsfield","MA",3,3,0,0,0,2
"Pocatello","ID",9,9,0,0,0,2
"Port St. Lucie-Fort Pierce","FL",547,455,0,12,80,2
"Portland-South Portland-Biddeford","ME",195,185,2,3,5,2
"Portland-Vancouver-Beaverton","OR-WA",837,739,30,12,56,2
"Poughkeepsie-Newburgh-Middletown","NY",158,142,0,16,0,2
"Prescott","AZ",236,202,10,7,17,2
"Providence-New Bedford-Fall River","RI-MA",209,187,4,3,15,2
"Provo-Orem","UT",313,249,4,6,54,2
"Pueblo","CO",89,85,4,0,0,2
"Punta Gorda","FL",417,140,4,11,262,2
"Racine","WI",58,56,2,0,0,2
"Raleigh-Cary","NC",1037,881,28,7,121,2
"Rapid City","SD",45,45,0,0,0,2
"Reading","PA",51,51,0,0,0,2
"Redding","CA",48,48,0,0,0,2
"Reno-Sparks","NV",598,274,0,0,324,2
"Richmond","VA",694,577,2,44,71,2
"Riverside-San Bernardino-Ontario","CA",2797,2479,12,15,291,2
"Roanoke","VA",111,109,2,0,0,2
"Rochester","MN",68,68,0,0,0,2
"Rochester","NY",146,134,2,0,10,2
"Rockford","IL",135,131,0,4,0,2
"Rocky Mount","NC",56,45,8,3,0,2
"Rome","GA",22,18,4,0,0,2
"Sacramento--Arden-Arcade--Roseville","CA",1766,1563,8,54,141,2
"Saginaw-Saginaw Township North","MI",25,25,0,0,0,2
"Salem","OR",133,124,2,0,7,2
"Salinas","CA",57,57,0,0,0,2
"Salisbury","MD",31,31,0,0,0,2
"Salt Lake City","UT",503,432,12,16,43,2
"San Angelo","TX",27,27,0,0,0,2
"San Antonio","TX",990,922,14,8,46,2
"San Diego-Carlsbad-San Marcos","CA",1282,560,28,107,587,2
"San Francisco-Oakland-Fremont","CA",552,477,6,0,69,2
"San Jose-Sunnyvale-Santa Clara","CA",289,190,0,0,99,2
"San Luis Obispo-Paso Robles","CA",130,118,4,3,5,2
"Sandusky","OH",8,8,0,0,0,2
"Santa Barbara-Santa Maria-Goleta","CA",102,71,4,11,16,2
"Santa Cruz-Watsonville","CA",52,52,0,0,0,2
"Santa Fe","NM",22,22,0,0,0,2
"Santa Rosa-Petaluma","CA",88,51,2,3,32,2
"Sarasota-Bradenton-Venice","FL",948,762,2,12,172,2
"Savannah","GA",147,142,0,0,5,2
"Scranton--Wilkes-Barre","PA",53,53,0,0,0,2
"Seattle-Tacoma-Bellevue","WA",1327,1101,56,48,122,2
"Sheboygan","WI",51,17,2,32,0,2
"Sherman-Denison","TX",8,8,0,0,0,2
"Shreveport-Bossier City","LA",97,97,0,0,0,2
"Sioux City","IA-NE-SD",17,12,2,3,0,2
"Sioux Falls","SD",78,68,10,0,0,2
"South Bend-Mishawaka","IN-MI",51,51,0,0,0,2
"Spartanburg","SC",402,134,0,4,264,2
"Spokane","WA",225,143,8,0,74,2
"Springfield","IL",35,25,4,0,6,2
"Springfield","MA",37,37,0,0,0,2
"Springfield","MO",166,143,6,9,8,2
"Springfield","OH",20,20,0,0,0,2
"St. Cloud","MN",35,35,0,0,0,2
"St. George","UT",237,196,0,4,37,2
"St. Joseph","MO-KS",8,6,2,0,0,2
"St. Louis","MO-IL",909,830,32,28,19,2
"State College","PA",31,27,4,0,0,2
"Stockton","CA",570,545,0,0,25,2
"Sumter","SC",39,30,4,0,5,2
"Syracuse","NY",59,52,2,0,5,2
"Tallahassee","FL",334,200,2,4,128,2
"Tampa-St. Petersburg-Clearwater","FL",2353,1890,126,33,304,2
"Terre Haute","IN",11,11,0,0,0,2
"Texarkana","TX-Texarkana",15,11,4,0,0,2
"Toledo","OH",145,137,4,4,0,2
"Topeka","KS",242,233,4,0,5,2
"Trenton-Ewing","NJ",325,53,2,0,270,2
"Tucson","AZ",653,626,2,0,25,2
"Tulsa","OK",335,326,0,0,9,2
"Tuscaloosa","AL",82,74,0,0,8,2
"Tyler","TX",35,29,0,0,6,2
"Utica-Rome","NY",6,6,0,0,0,2
"Valdosta","GA",92,78,2,0,12,2
"Vallejo-Fairfield","CA",202,195,0,0,7,2
"Vero Beach","FL",156,136,0,0,20,2
"Victoria","TX",11,11,0,0,0,2
"Vineland-Millville-Bridgeton","NJ",15,15,0,0,0,2
"Virginia Beach-Norfolk-Newport News","VA-NC",670,547,32,15,76,2
"Visalia-Porterville","CA",169,153,4,12,0,2
"Waco","TX",88,68,20,0,0,2
"Warner Robins","GA",100,100,0,0,0,2
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2656,1719,0,0,937,2
"Waterloo-Cedar Falls","IA",22,22,0,0,0,2
"Wausau","WI",46,44,2,0,0,2
"Weirton-Steubenville","WV-OH",0,0,0,0,0,2
"Wenatchee","WA",41,39,2,0,0,2
"Wheeling","WV-OH",1,1,0,0,0,2
"Wichita Falls","TX",20,20,0,0,0,2
"Wichita","KS",162,160,2,0,0,2
"Williamsport","PA",3,3,0,0,0,2
"Wilmington","NC",514,451,12,3,48,2
"Winchester","VA-WV",77,77,0,0,0,2
"Winston-Salem","NC",227,215,0,12,0,2
"Worcester","MA",169,167,2,0,0,2
"Yakima","WA",42,31,2,4,5,2
"York-Hanover","PA",125,119,6,0,0,2
"Youngstown-Warren-Boardman","OH-PA",55,52,0,3,0,2
"Yuba City-Marysville","CA",155,155,0,0,0,2
"Yuma","AZ",199,199,0,0,0,2
"Abilene","TX",44,42,2,0,0,3
"Akron","OH",266,257,0,4,5,3
"Albany","GA",83,75,8,0,0,3
"Albany-Schenectady-Troy","NY",250,208,4,0,38,3
"Albuquerque","NM",694,674,0,20,0,3
"Alexandria","LA",49,49,0,0,0,3
"Allentown-Bethlehem-Easton","PA-NJ",568,509,4,4,51,3
"Altoona","PA",17,17,0,0,0,3
"Amarillo","TX",55,55,0,0,0,3
"Ames","IA",30,10,0,0,20,3
"Anchorage","AK",114,78,6,10,20,3
"Anderson","IN",56,56,0,0,0,3
"Anderson","SC",162,158,0,4,0,3
"Ann Arbor","MI",208,184,0,0,24,3
"Anniston-Oxford","AL",36,20,0,0,16,3
"Appleton","WI",107,85,6,0,16,3
"Asheville","NC",608,338,10,0,260,3
"Athens-Clarke County","GA",177,170,0,7,0,3
"Atlanta-Sandy Springs-Marietta","GA",6843,5828,30,20,965,3
"Atlantic City","NJ",158,152,2,4,0,3
"Auburn-Opelika","AL",130,74,20,0,36,3
"Augusta-Richmond County","GA-SC",390,390,0,0,0,3
"Austin-Round Rock","TX",1309,1201,24,24,60,3
"Bakersfield","CA",707,563,12,46,86,3
"Baltimore-Towson","MD",826,691,0,0,135,3
"Bangor","ME",42,38,4,0,0,3
"Barnstable Town","MA",121,90,8,23,0,3
"Baton Rouge","LA",433,433,0,0,0,3
"Battle Creek","MI",11,11,0,0,0,3
"Bay City","MI",12,10,2,0,0,3
"Beaumont-Port Arthur","TX",75,73,2,0,0,3
"Bellingham","WA",217,130,0,3,84,3
"Bend","OR",440,305,12,17,106,3
"Billings","MT",39,39,0,0,0,3
"Binghamton","NY",21,21,0,0,0,3
"Birmingham-Hoover","AL",694,630,56,3,5,3
"Bismarck","ND",62,60,2,0,0,3
"Blacksburg-Christiansburg-Radford","VA",75,70,0,0,5,3
"Bloomington","IN",90,59,16,0,15,3
"Bloomington-Normal","IL",129,120,0,4,5,3
"Boise City-Nampa","ID",788,701,10,72,5,3
"Boston-Cambridge-Quincy","MA-NH",899,685,46,44,124,3
"Boulder","CO",163,147,0,3,13,3
"Bowling Green","KY",97,97,0,0,0,3
"Bremerton-Silverdale","WA",117,111,6,0,0,3
"Bridgeport-Stamford-Norwalk","CT",224,150,6,0,68,3
"Brownsville-Harlingen","TX",285,247,4,18,16,3
"Brunswick","GA",95,95,0,0,0,3
"Buffalo-Niagara Falls","NY",261,143,4,0,114,3
"Burlington","NC",182,180,2,0,0,3
"Burlington-South Burlington","VT",149,58,8,3,80,3
"Canton-Massillon","OH",102,102,0,0,0,3
"Cape Coral-Fort Myers","FL",1445,1012,168,100,165,3
"Carson City","NV",15,15,0,0,0,3
"Casper","WY",17,17,0,0,0,3
"Cedar Rapids","IA",290,113,0,23,154,3
"Champaign-Urbana","IL",66,66,0,0,0,3
"Charleston","WV",36,28,2,0,6,3
"Charleston-North Charleston","SC",667,613,2,9,43,3
"Charlotte-Gastonia-Concord","NC-SC",2311,1882,8,16,405,3
"Charlottesville","VA",315,179,8,4,124,3
"Chattanooga","TN-GA",315,281,14,7,13,3
"Cheyenne","WY",35,30,0,0,5,3
"Chicago-Naperville-Joliet","IL-IN-WI",4383,3376,52,168,787,3
"Chico","CA",161,119,4,10,28,3
"Cincinnati-Middletown","OH-KY-IN",1176,1099,10,15,52,3
"Clarksville","TN-KY",225,200,2,0,23,3
"Cleveland","TN",63,55,4,4,0,3
"Cleveland-Elyria-Mentor","OH",656,626,8,17,5,3
"Coeur d""Alene","ID",195,185,10,0,0,3
"College Station-Bryan","TX",131,125,0,0,6,3
"Colorado Springs","CO",586,586,0,0,0,3
"Columbia","MO",299,277,10,12,0,3
"Columbia","SC",623,597,2,0,24,3
"Columbus","GA-AL",152,146,6,0,0,3
"Columbus","IN",18,18,0,0,0,3
"Columbus","OH",1365,1040,10,37,278,3
"Corpus Christi","TX",191,146,24,11,10,3
"Corvallis","OR",28,26,2,0,0,3
"Cumberland","MD-WV",24,24,0,0,0,3
"Dallas-Fort Worth-Arlington","TX",5169,4255,26,19,869,3
"Dalton","GA",67,65,2,0,0,3
"Danville","IL",0,0,0,0,0,3
"Danville","VA",30,30,0,0,0,3
"Davenport-Moline-Rock Island","IA-IL",89,82,2,0,5,3
"Dayton","OH",332,253,16,43,20,3
"Decatur","AL",34,34,0,0,0,3
"Decatur","IL",20,18,2,0,0,3
"Deltona-Daytona Beach-Ormond Beach","FL",788,428,16,0,344,3
"Denver-Aurora","CO",1778,1549,50,39,140,3
"Des Moines","IA",488,451,2,0,35,3
"Detroit-Warren-Livonia","MI",1876,1515,22,22,317,3
"Dothan","AL",256,40,0,0,216,3
"Dover","DE",176,176,0,0,0,3
"Dubuque","IA",56,56,0,0,0,3
"Duluth","MN-WI",57,55,2,0,0,3
"Durham","NC",362,352,0,0,10,3
"Eau Claire","WI",67,57,10,0,0,3
"El Centro","CA",180,101,0,0,79,3
"El Paso","TX",425,404,4,12,5,3
"Elizabethtown","KY",111,111,0,0,0,3
"Elkhart-Goshen","IN",88,80,0,3,5,3
"Elmira","NY",4,4,0,0,0,3
"Erie","PA",89,68,0,15,6,3
"Eugene-Springfield","OR",158,131,8,19,0,3
"Evansville","IN-KY",215,125,0,0,90,3
"Fairbanks","AK",22,20,2,0,0,3
"Fargo","ND-MN",153,131,0,0,22,3
"Farmington","NM",31,31,0,0,0,3
"Fayetteville","NC",361,212,0,0,149,3
"Fayetteville-Springdale-Rogers","AR-MO",658,397,8,12,241,3
"Flagstaff","AZ",80,77,0,3,0,3
"Flint","MI",180,151,2,3,24,3
"Florence","SC",81,79,2,0,0,3
"Fond du Lac","WI",22,22,0,0,0,3
"Fort Collins-Loveland","CO",345,296,10,8,31,3
"Fort Smith","AR-OK",78,54,20,4,0,3
"Fort Walton Beach-Crestview-Destin","FL",322,151,0,0,171,3
"Fort Wayne","IN",208,208,0,0,0,3
"Fresno","CA",481,431,4,7,39,3
"Gadsden","AL",13,13,0,0,0,3
"Gainesville","FL",206,129,0,0,77,3
"Gainesville","GA",262,262,0,0,0,3
"Glens Falls","NY",63,49,0,4,10,3
"Goldsboro","NC",52,52,0,0,0,3
"Grand Forks","ND-MN",46,6,0,0,40,3
"Grand Junction","CO",166,153,2,6,5,3
"Grand Rapids-Wyoming","MI",410,374,4,0,32,3
"Great Falls","MT",4,4,0,0,0,3
"Greeley","CO",477,414,10,18,35,3
"Green Bay","WI",189,149,6,3,31,3
"Greensboro-High Point","NC",577,439,2,11,125,3
"Greenville","NC",191,102,2,0,87,3
"Greenville","SC",523,454,2,4,63,3
"Gulfport-Biloxi","MS",144,118,10,0,16,3
"Hagerstown-Martinsburg","MD-WV",433,298,6,4,125,3
"Hanford-Corcoran","CA",75,75,0,0,0,3
"Harrisburg-Carlisle","PA",181,176,2,3,0,3
"Harrisonburg","VA",71,69,2,0,0,3
"Hartford-West Hartford-East Hartford","CT",343,297,0,3,43,3
"Hattiesburg","MS",35,7,0,28,0,3
"Hickory-Lenoir-Morganton","NC",166,166,0,0,0,3
"Hinesville-Fort Stewart","GA",28,28,0,0,0,3
"Holland-Grand Haven","MI",239,160,12,0,67,3
"Honolulu","HI",479,222,0,0,257,3
"Hot Springs","AR",14,14,0,0,0,3
"Houma-Bayou Cane-Thibodaux","LA",120,118,2,0,0,3
"Houston-Baytown-Sugar Land","TX",5057,4363,22,4,668,3
"Huntington-Ashland","WV-KY-OH",17,15,2,0,0,3
"Huntsville","AL",155,132,0,0,23,3
"Idaho Falls","ID",149,117,4,28,0,3
"Indianapolis","IN",1451,1169,30,43,209,3
"Iowa City","IA",198,167,0,0,31,3
"Ithaca","NY",14,12,2,0,0,3
"Jackson","MI",9,9,0,0,0,3
"Jackson","MS",360,335,0,0,25,3
"Jackson","TN",58,58,0,0,0,3
"Jacksonville","FL",1516,1430,8,0,78,3
"Jacksonville","NC",276,116,0,0,160,3
"Janesville","WI",109,52,6,10,41,3
"Jefferson City","MO",30,25,2,3,0,3
"Johnson City","TN",119,99,0,3,17,3
"Johnstown","PA",13,13,0,0,0,3
"Jonesboro","AR",89,63,0,0,26,3
"Joplin","MO",24,24,0,0,0,3
"Kalamazoo-Portage","MI",105,94,0,11,0,3
"Kankakee-Bradley","IL",93,67,2,12,12,3
"Kansas City","MO-KS",1351,1233,26,55,37,3
"Kennewick-Richland-Pasco","WA",269,242,4,4,19,3
"Killeen-Temple-Fort Hood","TX",230,194,16,20,0,3
"Kingsport-Bristol-Bristol","TN-VA",127,95,0,0,32,3
"Kingston","NY",33,33,0,0,0,3
"Knoxville","TN",417,410,0,0,7,3
"Kokomo","IN",37,35,2,0,0,3
"La Crosse","WI-MN",51,47,4,0,0,3
"Lafayette","IN",80,56,0,0,24,3
"Lafayette","LA",167,135,0,0,32,3
"Lake Charles","LA",144,137,2,0,5,3
"Lakeland","FL",521,515,2,4,0,3
"Lancaster","PA",169,164,0,0,5,3
"Lansing-East Lansing","MI",137,132,0,0,5,3
"Laredo","TX",207,173,2,11,21,3
"Las Cruces","NM",154,105,0,0,49,3
"Las Vegas-Paradise","NV",3083,2739,0,260,84,3
"Lawrence","KS",67,55,12,0,0,3
"Lawton","OK",16,16,0,0,0,3
"Lebanon","PA",59,59,0,0,0,3
"Lewiston","ID-WA",7,5,2,0,0,3
"Lewiston-Auburn","ME",41,41,0,0,0,3
"Lexington-Fayette","KY",462,434,4,0,24,3
"Lima","OH",22,20,2,0,0,3
"Lincoln","NE",179,150,10,0,19,3
"Little Rock-North Little Rock","AR",352,345,4,3,0,3
"Logan","UT-ID",81,74,0,7,0,3
"Longview","TX",24,24,0,0,0,3
"Longview","WA",24,24,0,0,0,3
"Los Angeles-Long Beach-Santa Ana","CA",2869,1731,40,52,1046,3
"Louisville","KY-IN",894,783,14,28,69,3
"Lubbock","TX",438,140,8,8,282,3
"Lynchburg","VA",135,114,2,0,19,3
"Macon","GA",70,64,6,0,0,3
"Madera","CA",118,88,10,20,0,3
"Madison","WI",381,274,22,29,56,3
"Manchester-Nashua","NH",146,135,4,0,7,3
"Mansfield","OH",42,32,2,8,0,3
"McAllen-Edinburg-Pharr","TX",1041,700,12,272,57,3
"Medford","OR",189,189,0,0,0,3
"Memphis","TN-MS-AR",1019,870,0,13,136,3
"Merced","CA",180,180,0,0,0,3
"Miami-Fort Lauderdale-Miami Beach","FL",3775,2043,52,39,1641,3
"Michigan City-La Porte","IN",37,34,0,3,0,3
"Midland","TX",25,25,0,0,0,3
"Milwaukee-Waukesha-West Allis","WI",467,352,20,3,92,3
"Minneapolis-St. Paul-Bloomington","MN-WI",2069,1528,32,44,465,3
"Missoula","MT",29,27,2,0,0,3
"Mobile","AL",192,182,0,0,10,3
"Modesto","CA",414,404,10,0,0,3
"Monroe","LA",25,21,0,4,0,3
"Monroe","MI",87,82,0,0,5,3
"Montgomery","AL",282,180,102,0,0,3
"Morgantown","WV",1,1,0,0,0,3
"Morristown","TN",60,60,0,0,0,3
"Mount Vernon-Anacortes","WA",96,92,4,0,0,3
"Muncie","IN",23,23,0,0,0,3
"Muskegon-Norton Shores","MI",75,62,2,0,11,3
"Myrtle Beach-Conway-North Myrtle Beach","SC",570,405,2,4,159,3
"Napa","CA",38,38,0,0,0,3
"Naples-Marco Island","FL",588,296,12,60,220,3
"Nashville-Davidson--Murfreesboro","TN",2252,1316,18,24,894,3
"New Haven-Milford","CT",150,108,2,0,40,3
"New Orleans-Metairie-Kenner","LA",625,544,36,23,22,3
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4136,1740,510,394,1492,3
"Niles-Benton Harbor","MI",7,7,0,0,0,3
"Norwich-New London","CT",103,94,0,4,5,3
"Ocala","FL",463,435,16,12,0,3
"Ocean City","NJ",162,69,40,0,53,3
"Odessa","TX",22,22,0,0,0,3
"Ogden-Clearfield","UT",449,378,0,53,18,3
"Oklahoma City","OK",1154,753,10,95,296,3
"Olympia","WA",233,223,10,0,0,3
"Omaha-Council Bluffs","NE-IA",536,514,2,4,16,3
"Orlando","FL",2814,2275,20,12,507,3
"Oshkosh-Neenah","WI",92,70,6,3,13,3
"Owensboro","KY",41,41,0,0,0,3
"Oxnard-Thousand Oaks-Ventura","CA",256,115,2,3,136,3
"Palm Bay-Melbourne-Titusville","FL",586,547,0,7,32,3
"Panama City-Lynn Haven","FL",136,129,4,3,0,3
"Parkersburg-Marietta","WV-OH",18,18,0,0,0,3
"Pascagoula","MS",103,103,0,0,0,3
"Pensacola-Ferry Pass-Brent","FL",444,388,6,0,50,3
"Peoria","IL",126,104,22,0,0,3
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",2460,1457,6,20,977,3
"Phoenix-Mesa-Scottsdale","AZ",5818,5490,18,156,154,3
"Pine Bluff","AR",3,3,0,0,0,3
"Pittsburgh","PA",697,561,8,26,102,3
"Pittsfield","MA",8,8,0,0,0,3
"Pocatello","ID",27,27,0,0,0,3
"Port St. Lucie-Fort Pierce","FL",711,631,0,8,72,3
"Portland-South Portland-Biddeford","ME",296,264,2,14,16,3
"Portland-Vancouver-Beaverton","OR-WA",1139,989,20,48,82,3
"Poughkeepsie-Newburgh-Middletown","NY",238,197,0,27,14,3
"Prescott","AZ",283,270,6,7,0,3
"Providence-New Bedford-Fall River","RI-MA",331,309,14,0,8,3
"Provo-Orem","UT",411,297,2,33,79,3
"Pueblo","CO",188,100,8,0,80,3
"Punta Gorda","FL",211,191,2,6,12,3
"Racine","WI",76,74,2,0,0,3
"Raleigh-Cary","NC",1754,1238,24,4,488,3
"Rapid City","SD",80,80,0,0,0,3
"Reading","PA",126,102,0,0,24,3
"Redding","CA",96,96,0,0,0,3
"Reno-Sparks","NV",438,339,0,8,91,3
"Richmond","VA",873,781,4,30,58,3
"Riverside-San Bernardino-Ontario","CA",5069,4116,2,128,823,3
"Roanoke","VA",174,168,6,0,0,3
"Rochester","MN",144,128,0,3,13,3
"Rochester","NY",222,180,2,7,33,3
"Rockford","IL",198,184,10,4,0,3
"Rocky Mount","NC",78,58,12,8,0,3
"Rome","GA",66,58,8,0,0,3
"Sacramento--Arden-Arcade--Roseville","CA",2417,1965,18,23,411,3
"Saginaw-Saginaw Township North","MI",24,24,0,0,0,3
"Salem","OR",121,108,10,3,0,3
"Salinas","CA",122,86,0,16,20,3
"Salisbury","MD",57,57,0,0,0,3
"Salt Lake City","UT",711,602,14,15,80,3
"San Angelo","TX",34,34,0,0,0,3
"San Antonio","TX",1323,1211,48,0,64,3
"San Diego-Carlsbad-San Marcos","CA",1153,732,2,27,392,3
"San Francisco-Oakland-Fremont","CA",1202,908,10,35,249,3
"San Jose-Sunnyvale-Santa Clara","CA",554,237,18,12,287,3
"San Luis Obispo-Paso Robles","CA",172,163,6,3,0,3
"Sandusky","OH",22,22,0,0,0,3
"Santa Barbara-Santa Maria-Goleta","CA",32,28,4,0,0,3
"Santa Cruz-Watsonville","CA",47,47,0,0,0,3
"Santa Fe","NM",31,31,0,0,0,3
"Santa Rosa-Petaluma","CA",160,139,8,3,10,3
"Sarasota-Bradenton-Venice","FL",1161,869,0,8,284,3
"Savannah","GA",287,245,2,0,40,3
"Scranton--Wilkes-Barre","PA",112,82,0,21,9,3
"Seattle-Tacoma-Bellevue","WA",1829,1372,104,77,276,3
"Sheboygan","WI",76,28,0,32,16,3
"Sherman-Denison","TX",28,28,0,0,0,3
"Shreveport-Bossier City","LA",219,219,0,0,0,3
"Sioux City","IA-NE-SD",52,28,0,0,24,3
"Sioux Falls","SD",247,201,2,12,32,3
"South Bend-Mishawaka","IN-MI",154,90,0,0,64,3
"Spartanburg","SC",225,221,4,0,0,3
"Spokane","WA",434,217,8,3,206,3
"Springfield","IL",74,56,12,0,6,3
"Springfield","MA",94,79,12,3,0,3
"Springfield","MO",289,243,14,0,32,3
"Springfield","OH",28,28,0,0,0,3
"St. Cloud","MN",108,92,0,3,13,3
"St. George","UT",369,295,34,4,36,3
"St. Joseph","MO-KS",28,12,2,0,14,3
"St. Louis","MO-IL",1828,1368,58,17,385,3
"State College","PA",54,48,2,4,0,3
"Stockton","CA",763,714,0,7,42,3
"Sumter","SC",46,40,6,0,0,3
"Syracuse","NY",105,93,4,0,8,3
"Tallahassee","FL",337,170,4,3,160,3
"Tampa-St. Petersburg-Clearwater","FL",2306,2029,20,26,231,3
"Terre Haute","IN",31,29,2,0,0,3
"Texarkana","TX-Texarkana",25,25,0,0,0,3
"Toledo","OH",283,237,4,0,42,3
"Topeka","KS",98,98,0,0,0,3
"Trenton-Ewing","NJ",126,94,8,0,24,3
"Tucson","AZ",883,834,8,0,41,3
"Tulsa","OK",435,416,2,6,11,3
"Tuscaloosa","AL",182,182,0,0,0,3
"Tyler","TX",51,41,0,0,10,3
"Utica-Rome","NY",12,12,0,0,0,3
"Valdosta","GA",112,104,8,0,0,3
"Vallejo-Fairfield","CA",329,291,32,0,6,3
"Vero Beach","FL",267,170,6,67,24,3
"Victoria","TX",12,12,0,0,0,3
"Vineland-Millville-Bridgeton","NJ",18,18,0,0,0,3
"Virginia Beach-Norfolk-Newport News","VA-NC",1156,923,16,42,175,3
"Visalia-Porterville","CA",195,165,10,20,0,3
"Waco","TX",115,105,10,0,0,3
"Warner Robins","GA",230,206,0,8,16,3
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2966,2611,0,0,355,3
"Waterloo-Cedar Falls","IA",49,47,2,0,0,3
"Wausau","WI",77,55,6,0,16,3
"Weirton-Steubenville","WV-OH",10,10,0,0,0,3
"Wenatchee","WA",62,58,0,4,0,3
"Wheeling","WV-OH",2,2,0,0,0,3
"Wichita Falls","TX",28,28,0,0,0,3
"Wichita","KS",277,267,10,0,0,3
"Williamsport","PA",19,19,0,0,0,3
"Wilmington","NC",665,593,14,4,54,3
"Winchester","VA-WV",144,128,0,0,16,3
"Winston-Salem","NC",388,310,0,6,72,3
"Worcester","MA",294,278,4,7,5,3
"Yakima","WA",69,49,12,8,0,3
"York-Hanover","PA",209,193,10,0,6,3
"Youngstown-Warren-Boardman","OH-PA",111,97,10,4,0,3
"Yuba City-Marysville","CA",190,190,0,0,0,3
"Yuma","AZ",256,256,0,0,0,3
"Abilene","TX",32,32,0,0,0,4
"Akron","OH",299,261,8,7,23,4
"Albany","GA",183,77,10,0,96,4
"Albany-Schenectady-Troy","NY",172,162,0,0,10,4
"Albuquerque","NM",625,608,0,3,14,4
"Alexandria","LA",42,42,0,0,0,4
"Allentown-Bethlehem-Easton","PA-NJ",473,458,2,7,6,4
"Altoona","PA",29,29,0,0,0,4
"Amarillo","TX",74,74,0,0,0,4
"Ames","IA",93,41,0,0,52,4
"Anchorage","AK",263,117,40,16,90,4
"Anderson","IN",82,52,0,7,23,4
"Anderson","SC",85,83,2,0,0,4
"Ann Arbor","MI",320,199,2,4,115,4
"Anniston-Oxford","AL",22,22,0,0,0,4
"Appleton","WI",154,152,2,0,0,4
"Asheville","NC",290,276,6,8,0,4
"Athens-Clarke County","GA",181,177,4,0,0,4
"Atlanta-Sandy Springs-Marietta","GA",5625,5041,32,9,543,4
"Atlantic City","NJ",196,164,2,3,27,4
"Auburn-Opelika","AL",149,97,16,4,32,4
"Augusta-Richmond County","GA-SC",328,308,20,0,0,4
"Austin-Round Rock","TX",1435,1386,6,4,39,4
"Bakersfield","CA",622,616,2,4,0,4
"Baltimore-Towson","MD",871,748,2,11,110,4
