"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Lawton","OK",12,12,0,0,0,2
"Lebanon","PA",34,34,0,0,0,2
"Lewiston","ID-WA",9,2,2,0,5,2
"Lewiston-Auburn","ME",7,7,0,0,0,2
"Lexington-Fayette","KY",208,97,0,7,104,2
"Lima","OH",3,1,2,0,0,2
"Lincoln","NE",34,27,0,0,7,2
"Little Rock-North Little Rock","AR",182,160,6,8,8,2
"Logan","UT-ID",22,10,0,0,12,2
"Longview","TX",24,11,0,0,13,2
"Longview","WA",38,33,0,0,5,2
"Los Angeles-Long Beach-Santa Ana","CA",2421,395,54,45,1927,2
"Louisville-Jefferson County","KY-IN",378,228,6,0,144,2
"Lubbock","TX",374,76,0,0,298,2
"Lynchburg","VA",91,91,0,0,0,2
"Macon","GA",268,28,0,0,240,2
"Madera","CA",15,15,0,0,0,2
"Madison","WI",89,58,8,0,23,2
"Manchester-Nashua","NH",32,20,6,0,6,2
"Mansfield","OH",6,6,0,0,0,2
"McAllen-Edinburg-Mission","TX",359,312,4,28,15,2
"Medford","OR",36,36,0,0,0,2
"Memphis","TN-MS-AR",215,209,6,0,0,2
"Merced","CA",118,13,0,0,105,2
"Miami-Fort Lauderdale-Miami Beach","FL",1243,347,24,14,858,2
"Michigan City-La Porte","IN",4,4,0,0,0,2
"Midland","TX",45,45,0,0,0,2
"Milwaukee-Waukesha-West Allis","WI",328,88,0,3,237,2
"Minneapolis-St. Paul-Bloomington","MN-WI",286,254,2,0,30,2
"Missoula","MT",56,16,4,0,36,2
"Mobile","AL",321,129,0,0,192,2
"Modesto","CA",25,17,0,0,8,2
"Monroe","LA",25,20,0,0,5,2
"Monroe","MI",4,4,0,0,0,2
"Montgomery","AL",51,51,0,0,0,2
"Morgantown","WV",60,4,0,0,56,2
"Morristown","TN",16,16,0,0,0,2
"Mount Vernon-Anacortes","WA",25,25,0,0,0,2
"Muncie","IN",2,2,0,0,0,2
"Muskegon-Norton Shores","MI",3,3,0,0,0,2
"Myrtle Beach-North Myrtle Beach-Conway","SC",249,171,2,0,76,2
"Napa","CA",6,6,0,0,0,2
"Naples-Marco Island","FL",79,47,0,16,16,2
"Nashville-Davidson--Murfreesboro","TN",536,530,6,0,0,2
"New Haven-Milford","CT",41,32,0,0,9,2
"New Orleans-Metairie-Kenner","LA",480,296,4,0,180,2
"New York-Northern New Jersey-Long Island","NY-NJ-PA",2463,603,278,66,1516,2
"Niles-Benton Harbor","MI",5,5,0,0,0,2
"Norwich-New London","CT",23,23,0,0,0,2
"Ocala","FL",103,101,2,0,0,2
"Ocean City","NJ",34,32,2,0,0,2
"Odessa","TX",27,27,0,0,0,2
"Ogden-Clearfield","UT",107,96,0,3,8,2
"Oklahoma City","OK",355,343,2,0,10,2
"Olympia","WA",71,67,4,0,0,2
"Omaha-Council Bluffs","NE-IA",165,150,0,3,12,2
"Orlando-Kissimmee","FL",846,611,0,0,235,2
"Oshkosh-Neenah","WI",11,9,2,0,0,2
"Owensboro","KY",15,15,0,0,0,2
"Oxnard-Thousand Oaks-Ventura","CA",155,61,0,0,94,2
"Palm Bay-Melbourne-Titusville","FL",150,108,0,0,42,2
"Palm Coast","FL",19,19,0,0,0,2
"Panama City-Lynn Haven","FL",250,34,0,0,216,2
"Parkersburg-Marietta-Vienna","WV-OH",10,10,0,0,0,2
"Pascagoula","MS",242,45,0,0,197,2
"Pensacola-Ferry Pass-Brent","FL",113,111,2,0,0,2
"Peoria","IL",47,23,8,0,16,2
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",782,597,8,19,158,2
"Phoenix-Mesa-Scottsdale","AZ",1363,1049,0,81,233,2
"Pine Bluff","AR",3,3,0,0,0,2
"Pittsburgh","PA",255,191,2,3,59,2
"Pittsfield","MA",1,1,0,0,0,2
"Pocatello","ID",16,16,0,0,0,2
"Port St. Lucie","FL",196,72,0,0,124,2
"Portland-South Portland-Biddeford","ME",68,63,0,0,5,2
"Portland-Vancouver-Beaverton","OR-WA",957,386,12,11,548,2
"Poughkeepsie-Newburgh-Middletown","NY",38,27,2,0,9,2
"Prescott","AZ",68,68,0,0,0,2
"Providence-New Bedford-Fall River","RI-MA",87,85,2,0,0,2
"Provo-Orem","UT",96,79,0,12,5,2
"Pueblo","CO",38,36,2,0,0,2
"Punta Gorda","FL",29,29,0,0,0,2
"Racine","WI",14,14,0,0,0,2
"Raleigh-Cary","NC",1083,756,2,0,325,2
"Rapid City","SD",42,42,0,0,0,2
"Reading","PA",17,15,2,0,0,2
"Redding","CA",25,25,0,0,0,2
"Reno-Sparks","NV",86,86,0,0,0,2
"Richmond","VA",597,395,4,8,190,2
"Riverside-San Bernardino-Ontario","CA",1176,550,2,8,616,2
"Roanoke","VA",97,93,0,4,0,2
"Rochester","MN",19,17,2,0,0,2
"Rochester","NY",60,52,0,8,0,2
"Rockford","IL",18,18,0,0,0,2
"Rocky Mount","NC",33,33,0,0,0,2
"Rome","GA",17,15,2,0,0,2
"Sacramento--Arden-Arcade--Roseville","CA",376,220,2,0,154,2
"Saginaw-Saginaw Township North","MI",4,4,0,0,0,2
"Salem","OR",105,45,0,0,60,2
"Salinas","CA",21,21,0,0,0,2
"Salisbury","MD",33,20,0,0,13,2
"Salt Lake City","UT",207,156,6,12,33,2
"San Angelo","TX",24,24,0,0,0,2
"San Antonio","TX",1109,501,0,0,608,2
"San Diego-Carlsbad-San Marcos","CA",327,136,4,0,187,2
"San Francisco-Oakland-Fremont","CA",457,183,10,3,261,2
"San Jose-Sunnyvale-Santa Clara","CA",213,79,0,0,134,2
"San Luis Obispo-Paso Robles","CA",34,34,0,0,0,2
"Sandusky","OH",0,0,0,0,0,2
"Santa Barbara-Santa Maria","CA",7,7,0,0,0,2
"Santa Cruz-Watsonville","CA",29,29,0,0,0,2
"Santa Fe","NM",12,12,0,0,0,2
"Santa Rosa-Petaluma","CA",22,22,0,0,0,2
"Savannah","GA",192,142,2,43,5,2
"Scranton--Wilkes-Barre","PA",14,14,0,0,0,2
"Seattle-Tacoma-Bellevue","WA",1436,580,192,126,538,2
"Sebastian-Vero Beach","FL",82,46,0,0,36,2
"Sheboygan","WI",9,4,0,0,5,2
"Sherman-Denison","TX",1,1,0,0,0,2
"Shreveport-Bossier City","LA",68,68,0,0,0,2
"Sioux City","IA-NE-SD",9,9,0,0,0,2
"Sioux Falls","SD",81,52,6,8,15,2
"South Bend-Mishawaka","IN-MI",40,28,0,6,6,2
"Spartanburg","SC",108,108,0,0,0,2
"Spokane","WA",85,57,2,0,26,2
"Springfield","IL",13,8,2,3,0,2
"Springfield","MA",18,14,0,4,0,2
"Springfield","MO",88,36,12,3,37,2
"Springfield","OH",5,5,0,0,0,2
"St. Cloud","MN",13,13,0,0,0,2
"St. George","UT",76,76,0,0,0,2
"St. Joseph","MO-KS",3,3,0,0,0,2
"St. Louis","MO-IL",426,377,12,11,26,2
"State College","PA",19,19,0,0,0,2
"Stockton","CA",46,46,0,0,0,2
"Sumter","SC",31,31,0,0,0,2
"Syracuse","NY",24,24,0,0,0,2
"Tallahassee","FL",117,80,2,4,31,2
"Tampa-St. Petersburg-Clearwater","FL",632,477,22,15,118,2
"Terre Haute","IN",9,3,0,0,6,2
"Texarkana","TX-Texarkana",8,8,0,0,0,2
"Toledo","OH",60,44,8,0,8,2
"Topeka","KS",30,30,0,0,0,2
"Trenton-Ewing","NJ",47,17,0,0,30,2
"Tucson","AZ",248,230,6,4,8,2
"Tulsa","OK",339,269,32,0,38,2
"Tuscaloosa","AL",125,41,0,0,84,2
"Tyler","TX",21,15,0,0,6,2
"Utica-Rome","NY",1,1,0,0,0,2
"Valdosta","GA",65,57,0,0,8,2
"Vallejo-Fairfield","CA",13,13,0,0,0,2
"Victoria","TX",5,5,0,0,0,2
"Vineland-Millville-Bridgeton","NJ",18,18,0,0,0,2
"Virginia Beach-Norfolk-Newport News","VA-NC",407,375,4,4,24,2
"Visalia-Porterville","CA",158,110,0,0,48,2
"Waco","TX",79,55,0,0,24,2
"Warner Robins","GA",54,54,0,0,0,2
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1431,846,12,3,570,2
"Waterloo-Cedar Falls","IA",7,7,0,0,0,2
"Wausau","WI",39,17,2,0,20,2
"Weirton-Steubenville","WV-OH",1,1,0,0,0,2
"Wenatchee","WA",33,14,0,0,19,2
"Wheeling","WV-OH",0,0,0,0,0,2
"Wichita Falls","TX",14,12,2,0,0,2
"Wichita","KS",175,125,2,0,48,2
"Williamsport","PA",0,0,0,0,0,2
"Wilmington","NC",458,280,0,4,174,2
"Winchester","VA-WV",33,33,0,0,0,2
"Winston-Salem","NC",125,125,0,0,0,2
"Worcester","MA",28,28,0,0,0,2
"Yakima","WA",12,12,0,0,0,2
"York-Hanover","PA",78,73,0,0,5,2
"Youngstown-Warren-Boardman","OH-PA",16,14,2,0,0,2
"Yuba City","CA",69,9,0,0,60,2
"Yuma","AZ",58,58,0,0,0,2
"Abilene","TX",29,29,0,0,0,3
"Akron","OH",62,59,0,3,0,3
"Albany","GA",30,23,2,0,5,3
"Albany-Schenectady-Troy","NY",47,43,4,0,0,3
"Albuquerque","NM",278,244,0,4,30,3
"Alexandria","LA",36,36,0,0,0,3
"Allentown-Bethlehem-Easton","PA-NJ",173,154,0,3,16,3
"Altoona","PA",0,0,0,0,0,3
"Amarillo","TX",44,27,0,0,17,3
"Ames","IA",9,9,0,0,0,3
"Anchorage","AK",26,12,2,4,8,3
"Anderson","IN",9,9,0,0,0,3
"Anderson","SC",74,74,0,0,0,3
"Ann Arbor","MI",12,12,0,0,0,3
"Anniston-Oxford","AL",13,13,0,0,0,3
"Appleton","WI",38,22,0,0,16,3
"Asheville","NC",147,132,0,3,12,3
"Athens-Clarke County","GA",67,67,0,0,0,3
"Atlanta-Sandy Springs-Marietta","GA",1824,1555,6,13,250,3
"Atlantic City-Hammonton","NJ",68,52,2,3,11,3
"Auburn-Opelika","AL",92,77,0,0,15,3
"Augusta-Richmond County","GA-SC",105,105,0,0,0,3
"Austin-Round Rock","TX",1502,864,20,11,607,3
"Bakersfield","CA",176,145,2,29,0,3
"Baltimore-Towson","MD",316,272,0,0,44,3
"Bangor","ME",13,13,0,0,0,3
"Barnstable Town","MA",22,22,0,0,0,3
"Baton Rouge","LA",387,217,0,0,170,3
"Battle Creek","MI",3,3,0,0,0,3
"Bay City","MI",1,1,0,0,0,3
"Beaumont-Port Arthur","TX",198,34,4,0,160,3
"Bellingham","WA",44,29,0,0,15,3
"Bend","OR",72,62,0,10,0,3
"Billings","MT",30,30,0,0,0,3
"Binghamton","NY",5,5,0,0,0,3
"Birmingham-Hoover","AL",355,251,0,0,104,3
"Bismarck","ND",96,57,0,4,35,3
"Bloomington","IN",40,30,10,0,0,3
"Bloomington-Normal","IL",24,19,0,0,5,3
"Boise City-Nampa","ID",381,327,2,52,0,3
"Boston-Cambridge-Quincy","MA-NH",843,255,22,26,540,3
"Boulder","CO",25,15,0,0,10,3
"Bowling Green","KY",47,43,0,4,0,3
"Bradenton-Sarasota-Venice","FL",296,210,0,15,71,3
"Bremerton-Silverdale","WA",43,43,0,0,0,3
"Bridgeport-Stamford-Norwalk","CT",105,58,2,0,45,3
"Brownsville-Harlingen","TX",114,106,8,0,0,3
"Brunswick","GA",39,39,0,0,0,3
"Buffalo-Niagara Falls","NY",48,48,0,0,0,3
"Burlington","NC",116,68,0,0,48,3
"Burlington-South Burlington","VT",31,24,2,0,5,3
"Canton-Massillon","OH",27,20,2,0,5,3
"Cape Coral-Fort Myers","FL",100,90,2,0,8,3
"Carson City","NV",5,5,0,0,0,3
"Casper","WY",6,6,0,0,0,3
"Cedar Rapids","IA",111,75,6,30,0,3
"Champaign-Urbana","IL",35,27,0,0,8,3
"Charleston","WV",13,13,0,0,0,3
"Charleston-North Charleston-Summerville","SC",667,357,6,0,304,3
"Charlotte-Gastonia-Concord","NC-SC",834,662,4,0,168,3
"Charlottesville","VA",58,58,0,0,0,3
"Chattanooga","TN-GA",138,121,2,0,15,3
"Cheyenne","WY",17,15,2,0,0,3
"Chicago-Naperville-Joliet","IL-IN-WI",1424,718,16,40,650,3
"Chico","CA",42,42,0,0,0,3
"Cincinnati-Middletown","OH-KY-IN",412,339,10,7,56,3
"Clarksville","TN-KY",273,79,2,0,192,3
"Cleveland","TN",36,26,2,8,0,3
"Cleveland-Elyria-Mentor","OH",203,198,0,0,5,3
"Coeur dAlene","ID",62,62,0,0,0,3
"College Station-Bryan","TX",95,52,0,0,43,3
"Colorado Springs","CO",180,170,0,0,10,3
"Columbia","MO",80,40,8,3,29,3
"Columbia","SC",360,299,0,6,55,3
"Columbus","GA-AL",73,53,0,0,20,3
"Columbus","IN",20,20,0,0,0,3
"Columbus","OH",326,170,2,3,151,3
"Corpus Christi","TX",311,95,0,0,216,3
"Corvallis","OR",5,5,0,0,0,3
"Cumberland","MD-WV",7,7,0,0,0,3
"Dallas-Fort Worth-Arlington","TX",3304,1612,44,8,1640,3
"Dalton","GA",37,26,2,3,6,3
"Danville","IL",0,0,0,0,0,3
"Danville","VA",13,8,0,0,5,3
"Davenport-Moline-Rock Island","IA-IL",43,27,0,16,0,3
"Dayton","OH",75,70,0,0,5,3
"Decatur","AL",15,15,0,0,0,3
"Decatur","IL",8,8,0,0,0,3
"Deltona-Daytona Beach-Ormond Beach","FL",163,134,0,0,29,3
"Denver-Aurora","CO",731,394,0,0,337,3
"Des Moines-West Des Moines","IA",206,182,0,0,24,3
"Detroit-Warren-Livonia","MI",180,131,8,29,12,3
"Dothan","AL",24,24,0,0,0,3
"Dover","DE",184,56,0,0,128,3
"Dubuque","IA",13,13,0,0,0,3
"Duluth","MN-WI",38,31,2,0,5,3
"Durham","NC",257,199,4,0,54,3
"Eau Claire","WI",14,10,0,4,0,3
"El Centro","CA",26,18,0,0,8,3
"El Paso","TX",272,272,0,0,0,3
"Elizabethtown","KY",19,19,0,0,0,3
"Elkhart-Goshen","IN",29,29,0,0,0,3
"Elmira","NY",0,0,0,0,0,3
"Erie","PA",19,15,0,4,0,3
"Eugene-Springfield","OR",61,59,2,0,0,3
"Evansville","IN-KY",38,38,0,0,0,3
"Fairbanks","AK",10,8,2,0,0,3
"Fargo","ND-MN",95,11,0,0,84,3
"Farmington","NM",31,31,0,0,0,3
"Fayetteville","NC",236,164,0,0,72,3
"Fayetteville-Springdale-Rogers","AR-MO",190,122,18,3,47,3
"Flagstaff","AZ",34,24,0,0,10,3
"Flint","MI",4,4,0,0,0,3
"Florence","SC",35,35,0,0,0,3
"Florence-Muscle Shoals","AL",29,23,0,0,6,3
"Fond du Lac","WI",7,2,0,0,5,3
"Fort Collins-Loveland","CO",171,67,4,11,89,3
"Fort Smith","AR-OK",49,31,18,0,0,3
"Fort Walton Beach-Crestview-Destin","FL",25,25,0,0,0,3
"Fort Wayne","IN",56,56,0,0,0,3
"Fresno","CA",152,141,0,6,5,3
"Gadsden","AL",8,8,0,0,0,3
"Gainesville","FL",94,56,0,0,38,3
"Gainesville","GA",35,35,0,0,0,3
"Glens Falls","NY",22,14,0,3,5,3
"Goldsboro","NC",25,25,0,0,0,3
"Grand Forks","ND-MN",1,1,0,0,0,3
"Grand Junction","CO",72,70,2,0,0,3
"Grand Rapids-Wyoming","MI",81,81,0,0,0,3
"Great Falls","MT",16,14,2,0,0,3
"Greeley","CO",84,84,0,0,0,3
"Green Bay","WI",51,46,0,0,5,3
"Greensboro-High Point","NC",431,236,0,3,192,3
"Greenville","NC",102,68,26,0,8,3
"Greenville","SC",269,197,16,0,56,3
"Gulfport-Biloxi","MS",524,194,18,12,300,3
"Hagerstown-Martinsburg","MD-WV",125,109,4,0,12,3
"Hanford-Corcoran","CA",23,18,0,0,5,3
"Harrisburg-Carlisle","PA",87,87,0,0,0,3
"Harrisonburg","VA",39,37,2,0,0,3
"Hartford-West Hartford-East Hartford","CT",155,99,4,0,52,3
"Hattiesburg","MS",29,4,0,0,25,3
"Hickory-Lenoir-Morganton","NC",70,68,2,0,0,3
"Hinesville-Fort Stewart","GA",3,3,0,0,0,3
"Holland-Grand Haven","MI",26,26,0,0,0,3
"Honolulu","HI",89,55,0,0,34,3
"Hot Springs","AR",6,6,0,0,0,3
"Houma-Bayou Cane-Thibodaux","LA",53,53,0,0,0,3
"Houston-Sugar Land-Baytown","TX",5110,2950,8,95,2057,3
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,3
"Huntsville","AL",255,255,0,0,0,3
"Idaho Falls","ID",45,45,0,0,0,3
"Indianapolis-Carmel","IN",443,410,4,18,11,3
"Iowa City","IA",41,41,0,0,0,3
"Ithaca","NY",83,2,2,0,79,3
"Jackson","MI",4,4,0,0,0,3
"Jackson","MS",169,155,2,0,12,3
"Jackson","TN",50,46,0,4,0,3
"Jacksonville","FL",787,464,4,0,319,3
"Jacksonville","NC",146,146,0,0,0,3
"Janesville","WI",35,24,6,0,5,3
"Jefferson City","MO",14,9,0,0,5,3
"Johnson City","TN",426,50,0,4,372,3
"Johnstown","PA",0,0,0,0,0,3
"Jonesboro","AR",39,39,0,0,0,3
"Joplin","MO",10,5,0,0,5,3
"Kalamazoo-Portage","MI",32,32,0,0,0,3
"Kankakee-Bradley","IL",3,3,0,0,0,3
"Kansas City","MO-KS",478,337,10,11,120,3
"Kennewick-Pasco-Richland","WA",60,60,0,0,0,3
"Killeen-Temple-Fort Hood","TX",199,169,30,0,0,3
"Kingsport-Bristol-Bristol","TN-VA",51,38,0,0,13,3
"Kingston","NY",7,7,0,0,0,3
"Knoxville","TN",181,158,0,0,23,3
"Kokomo","IN",5,5,0,0,0,3
"La Crosse","WI-MN",25,20,2,3,0,3
"Lafayette","IN",47,47,0,0,0,3
"Lafayette","LA",95,71,2,0,22,3
"Lake Charles","LA",29,23,0,0,6,3
"Lake Havasu City-Kingman","AZ",54,40,2,7,5,3
"Lakeland-Winter Haven","FL",167,167,0,0,0,3
"Lancaster","PA",97,75,0,22,0,3
"Lansing-East Lansing","MI",24,19,0,0,5,3
"Laredo","TX",102,80,0,6,16,3
"Las Cruces","NM",84,69,2,4,9,3
"Las Vegas-Paradise","NV",527,414,0,0,113,3
"Lawrence","KS",25,15,2,3,5,3
"Lawton","OK",19,19,0,0,0,3
"Lebanon","PA",30,30,0,0,0,3
"Lewiston","ID-WA",6,6,0,0,0,3
"Lewiston-Auburn","ME",13,7,0,0,6,3
"Lexington-Fayette","KY",118,118,0,0,0,3
"Lima","OH",1,1,0,0,0,3
"Lincoln","NE",77,75,2,0,0,3
"Little Rock-North Little Rock","AR",152,139,2,0,11,3
"Logan","UT-ID",18,18,0,0,0,3
"Longview","TX",26,12,0,0,14,3
"Longview","WA",14,14,0,0,0,3
"Los Angeles-Long Beach-Santa Ana","CA",681,347,44,9,281,3
"Louisville-Jefferson County","KY-IN",266,258,0,0,8,3
"Lubbock","TX",77,77,0,0,0,3
"Lynchburg","VA",54,54,0,0,0,3
"Macon","GA",18,18,0,0,0,3
"Madera","CA",19,19,0,0,0,3
"Madison","WI",188,53,10,0,125,3
"Manchester-Nashua","NH",43,36,2,0,5,3
"Mansfield","OH",4,4,0,0,0,3
"McAllen-Edinburg-Mission","TX",344,294,22,28,0,3
"Medford","OR",33,33,0,0,0,3
"Memphis","TN-MS-AR",352,313,0,6,33,3
"Merced","CA",16,16,0,0,0,3
"Miami-Fort Lauderdale-Miami Beach","FL",980,354,16,10,600,3
"Michigan City-La Porte","IN",9,9,0,0,0,3
"Midland","TX",64,64,0,0,0,3
"Milwaukee-Waukesha-West Allis","WI",152,111,4,11,26,3
"Minneapolis-St. Paul-Bloomington","MN-WI",501,271,4,6,220,3
"Missoula","MT",57,55,2,0,0,3
"Mobile","AL",154,154,0,0,0,3
"Modesto","CA",29,29,0,0,0,3
"Monroe","LA",27,20,0,0,7,3
"Monroe","MI",8,8,0,0,0,3
"Montgomery","AL",64,56,0,0,8,3
"Morgantown","WV",2,2,0,0,0,3
"Morristown","TN",10,10,0,0,0,3
"Mount Vernon-Anacortes","WA",38,35,0,3,0,3
"Muncie","IN",3,3,0,0,0,3
"Muskegon-Norton Shores","MI",5,5,0,0,0,3
"Myrtle Beach-North Myrtle Beach-Conway","SC",295,215,0,0,80,3
"Napa","CA",11,11,0,0,0,3
"Naples-Marco Island","FL",39,35,0,4,0,3
"Nashville-Davidson--Murfreesboro","TN",674,536,16,0,122,3
"New Haven-Milford","CT",56,43,0,0,13,3
"New Orleans-Metairie-Kenner","LA",434,308,40,0,86,3
"New York-Northern New Jersey-Long Island","NY-NJ-PA",2788,763,262,194,1569,3
"Niles-Benton Harbor","MI",2,2,0,0,0,3
"Norwich-New London","CT",35,33,2,0,0,3
"Ocala","FL",127,123,4,0,0,3
"Ocean City","NJ",46,44,2,0,0,3
"Odessa","TX",21,21,0,0,0,3
"Ogden-Clearfield","UT",117,89,0,10,18,3
"Oklahoma City","OK",368,322,0,4,42,3
"Olympia","WA",121,113,8,0,0,3
"Omaha-Council Bluffs","NE-IA",215,210,0,0,5,3
"Orlando-Kissimmee","FL",736,621,0,4,111,3
"Oshkosh-Neenah","WI",23,21,2,0,0,3
"Owensboro","KY",41,15,2,0,24,3
"Oxnard-Thousand Oaks-Ventura","CA",82,42,4,4,32,3
"Palm Bay-Melbourne-Titusville","FL",99,84,0,3,12,3
"Palm Coast","FL",18,18,0,0,0,3
"Panama City-Lynn Haven","FL",43,43,0,0,0,3
"Parkersburg-Marietta-Vienna","WV-OH",8,8,0,0,0,3
"Pascagoula","MS",85,60,0,3,22,3
"Pensacola-Ferry Pass-Brent","FL",131,115,16,0,0,3
"Peoria","IL",43,43,0,0,0,3
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1023,551,6,10,456,3
"Phoenix-Mesa-Scottsdale","AZ",1551,1180,0,23,348,3
"Pine Bluff","AR",10,10,0,0,0,3
"Pittsburgh","PA",343,260,2,0,81,3
"Pittsfield","MA",1,1,0,0,0,3
"Pocatello","ID",21,21,0,0,0,3
"Port St. Lucie","FL",121,98,0,0,23,3
"Portland-South Portland-Biddeford","ME",85,73,4,3,5,3
"Portland-Vancouver-Beaverton","OR-WA",778,368,14,0,396,3
"Poughkeepsie-Newburgh-Middletown","NY",54,47,0,0,7,3
"Prescott","AZ",93,47,0,0,46,3
"Providence-New Bedford-Fall River","RI-MA",136,90,22,24,0,3
"Provo-Orem","UT",158,112,0,8,38,3
"Pueblo","CO",36,34,2,0,0,3
"Punta Gorda","FL",36,27,2,0,7,3
"Racine","WI",17,17,0,0,0,3
"Raleigh-Cary","NC",1094,614,0,0,480,3
"Rapid City","SD",34,34,0,0,0,3
"Reading","PA",35,33,2,0,0,3
"Redding","CA",17,17,0,0,0,3
"Reno-Sparks","NV",98,84,0,4,10,3
"Richmond","VA",714,450,2,0,262,3
"Riverside-San Bernardino-Ontario","CA",714,639,8,3,64,3
"Roanoke","VA",58,58,0,0,0,3
"Rochester","MN",34,24,0,0,10,3
"Rochester","NY",71,67,0,4,0,3
"Rockford","IL",19,19,0,0,0,3
"Rocky Mount","NC",38,36,2,0,0,3
"Rome","GA",8,8,0,0,0,3
"Sacramento--Arden-Arcade--Roseville","CA",307,271,0,0,36,3
"Saginaw-Saginaw Township North","MI",2,2,0,0,0,3
"Salem","OR",75,69,6,0,0,3
"Salinas","CA",76,32,0,44,0,3
"Salisbury","MD",33,18,0,0,15,3
"Salt Lake City","UT",273,172,2,0,99,3
"San Angelo","TX",38,38,0,0,0,3
"San Antonio","TX",646,496,0,0,150,3
"San Diego-Carlsbad-San Marcos","CA",591,164,8,0,419,3
"San Francisco-Oakland-Fremont","CA",590,221,18,15,336,3
"San Jose-Sunnyvale-Santa Clara","CA",193,58,0,0,135,3
"San Luis Obispo-Paso Robles","CA",44,32,0,0,12,3
"Sandusky","OH",0,0,0,0,0,3
"Santa Barbara-Santa Maria","CA",14,9,0,0,5,3
"Santa Cruz-Watsonville","CA",13,13,0,0,0,3
"Santa Fe","NM",13,13,0,0,0,3
"Santa Rosa-Petaluma","CA",53,47,0,6,0,3
"Savannah","GA",167,131,0,36,0,3
"Scranton--Wilkes-Barre","PA",16,16,0,0,0,3
"Seattle-Tacoma-Bellevue","WA",1502,703,58,85,656,3
"Sebastian-Vero Beach","FL",63,63,0,0,0,3
"Sheboygan","WI",3,3,0,0,0,3
"Sherman-Denison","TX",1,1,0,0,0,3
"Shreveport-Bossier City","LA",75,75,0,0,0,3
"Sioux City","IA-NE-SD",15,15,0,0,0,3
"Sioux Falls","SD",106,61,2,15,28,3
"South Bend-Mishawaka","IN-MI",36,28,0,8,0,3
"Spartanburg","SC",100,100,0,0,0,3
"Spokane","WA",93,73,0,3,17,3
"Springfield","IL",33,15,2,16,0,3
"Springfield","MA",39,27,8,4,0,3
"Springfield","MO",163,68,62,0,33,3
"Springfield","OH",7,7,0,0,0,3
"St. Cloud","MN",12,12,0,0,0,3
"St. George","UT",44,44,0,0,0,3
"St. Joseph","MO-KS",6,4,2,0,0,3
"St. Louis","MO-IL",486,445,6,22,13,3
"State College","PA",28,28,0,0,0,3
"Stockton","CA",85,81,0,4,0,3
"Sumter","SC",35,35,0,0,0,3
"Syracuse","NY",42,42,0,0,0,3
"Tallahassee","FL",136,98,0,3,35,3
"Tampa-St. Petersburg-Clearwater","FL",428,337,12,21,58,3
"Terre Haute","IN",12,7,0,0,5,3
"Texarkana","TX-Texarkana",8,8,0,0,0,3
"Toledo","OH",57,53,4,0,0,3
"Topeka","KS",37,37,0,0,0,3
"Trenton-Ewing","NJ",101,41,0,0,60,3
"Tucson","AZ",451,317,4,4,126,3
"Tulsa","OK",629,293,0,0,336,3
"Tuscaloosa","AL",145,52,0,0,93,3
"Tyler","TX",22,16,0,0,6,3
"Utica-Rome","NY",0,0,0,0,0,3
"Valdosta","GA",57,46,2,0,9,3
"Vallejo-Fairfield","CA",5,5,0,0,0,3
"Victoria","TX",6,6,0,0,0,3
"Vineland-Millville-Bridgeton","NJ",33,33,0,0,0,3
"Virginia Beach-Norfolk-Newport News","VA-NC",405,293,12,4,96,3
"Visalia-Porterville","CA",100,100,0,0,0,3
"Waco","TX",29,27,2,0,0,3
"Warner Robins","GA",41,41,0,0,0,3
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1336,837,12,0,487,3
"Waterloo-Cedar Falls","IA",23,18,0,0,5,3
"Wausau","WI",24,10,2,0,12,3
"Weirton-Steubenville","WV-OH",3,3,0,0,0,3
"Wenatchee","WA",23,23,0,0,0,3
"Wheeling","WV-OH",0,0,0,0,0,3
"Wichita Falls","TX",12,9,0,3,0,3
"Wichita","KS",131,102,4,0,25,3
"Williamsport","PA",0,0,0,0,0,3
"Wilmington","NC",503,369,6,0,128,3
"Winchester","VA-WV",55,55,0,0,0,3
"Winston-Salem","NC",288,120,0,0,168,3
"Worcester","MA",42,37,2,3,0,3
"Yakima","WA",23,23,0,0,0,3
"York-Hanover","PA",104,98,2,4,0,3
"Youngstown-Warren-Boardman","OH-PA",36,24,0,0,12,3
"Yuba City","CA",17,17,0,0,0,3
"Yuma","AZ",55,55,0,0,0,3
"Abilene","TX",21,21,0,0,0,4
"Akron","OH",71,56,0,3,12,4
"Albany","GA",28,23,2,3,0,4
"Albany-Schenectady-Troy","NY",162,64,0,0,98,4
"Albuquerque","NM",260,223,0,4,33,4
"Alexandria","LA",35,35,0,0,0,4
"Allentown-Bethlehem-Easton","PA-NJ",175,170,0,0,5,4
"Altoona","PA",1,1,0,0,0,4
"Amarillo","TX",80,41,0,0,39,4
"Ames","IA",20,12,0,0,8,4
"Anchorage","AK",49,33,12,4,0,4
"Anderson","IN",8,8,0,0,0,4
"Anderson","SC",155,92,4,15,44,4
"Ann Arbor","MI",23,18,0,0,5,4
