"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"1","Abilene, TX","3895",3895,0,0,0
"2","Akron, OH","18914",17826,0,629,459
"3","Albany, GA","7296",3983,150,163,3000
"4","Albany-Schenectady-Troy, NY","25652",25454,0,0,198
"5","Albuquerque,* NM","75268",71786,0,175,3307
"6","Alexandria, LA","5934",5934,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","43132",42251,342,0,539
"8","Altoona, PA","552",552,0,0,0
"9","Amarillo, TX","11859",11859,0,0,0
"10","Ames, IA","6973",6973,0,0,0
"11","Anchorage,* AK","19007",12483,1673,610,4241
"12","Anderson, IN","2540",2540,0,0,0
"13","Anderson, SC","16522",16522,0,0,0
"14","Ann Arbor, MI","7691",7389,0,0,302
"15","Anniston-Oxford, AL","3331",3331,0,0,0
"16","Appleton, WI","16150",15354,796,0,0
"17","Asheville, NC","54605",52510,186,291,1618
"18","Athens-Clarke County, GA","26008",7968,0,0,18040
"19","Atlanta-Sandy Springs-Marietta,* GA","698060",538717,1320,3571,154452
"20","Atlantic City,* NJ","19390",18732,304,0,354
"21","Auburn-Opelika,* AL","18084",16649,0,0,1435
"22","Augusta-Richmond County, GA-SC","36075",36075,0,0,0
"23","Austin-Round Rock,* TX","207755",201493,3398,0,2864
"24","Bakersfield, CA","56630",53209,450,2971,0
"25","Baltimore-Towson,* MD","70131",65983,0,0,4148
"26","Bangor, ME","3052",3052,0,0,0
"27","Barnstable Town, MA","11495",10551,0,261,683
"28","Baton Rouge, LA","59062",57958,470,634,0
"29","Battle Creek, MI","824",824,0,0,0
"30","Bay City, MI","601",601,0,0,0
"31","Beaumont-Port Arthur, TX","15541",8041,0,0,7500
"32","Bellingham, WA","18241",10052,507,6623,1059
"33","Bend,* OR","44569",44569,0,0,0
"34","Billings, MT","11074",11074,0,0,0
"35","Binghamton, NY","944",944,0,0,0
"36","Birmingham-Hoover,* AL","86761",86761,0,0,0
"37","Bismarck, ND","11822",10917,488,417,0
"38","Bloomington, IN","9170",9170,0,0,0
"39","Bloomington-Normal, IL","5643",4620,0,0,1023
"40","Boise City-Nampa,* ID","100579",96744,2714,1121,0
"41","Boston-Cambridge-Quincy,* MA-NH","149586",110910,4395,4052,30229
"42","Boulder, CO","10094",9270,0,0,824
"43","Bowling Green, KY","10621",10621,0,0,0
"44","Bremerton-Silverdale, WA","23758",23758,0,0,0
"45","Bridgeport-Stamford-Norwalk, CT","84570",54556,211,0,29803
"46","Brownsville-Harlingen, TX","14740",14472,268,0,0
"47","Brunswick, GA","16668",16668,0,0,0
"48","Buffalo-Niagara Falls, NY","18836",18596,240,0,0
"49","Burlington, NC","19938",19938,0,0,0
"50","Burlington-South Burlington, VT","6390",6038,352,0,0
"51","Canton-Massillon, OH","10032",9794,0,0,238
"52","Cape Coral-Fort Myers,* FL","119924",109705,0,792,9427
"53","Carson City,* NV","560",560,0,0,0
"54","Casper, WY","6719",6719,0,0,0
"55","Cedar Rapids, IA","9177",7375,949,853,0
"56","Champaign-Urbana, IL","52533",14595,160,0,37778
"57","Charleston, WV","2852",2852,0,0,0
"58","Charleston-North Charleston,* SC","120907",105302,0,0,15605
"59","Charlotte-Gastonia-Concord,* NC-SC","270432",256350,0,306,13776
"60","Charlottesville, VA","36511",24427,0,0,12084
"61","Chattanooga, TN-GA","30222",27779,474,309,1660
"62","Cheyenne, WY","8295",8295,0,0,0
"63","Chicago-Naperville-Joliet,* IL-IN-WI","498052",419319,5144,11096,62493
"64","Chico, CA","10210",9577,0,315,318
"65","Cincinnati-Middletown,* OH-KY-IN","109908",104588,789,782,3749
"66","Clarksville, TN-KY","17070",16075,0,260,735
"67","Cleveland, TN","6706",5981,0,725,0
"68","Cleveland-Elyria-Mentor,* OH","78811",70877,230,785,6919
"69","Coeur dAlene, ID","33342",26888,2066,267,4121
"70","College Station-Bryan, TX","20146",16558,550,0,3038
"71","Colorado Springs,* CO","55415",51612,1739,132,1932
"72","Columbia, MO","13437",13317,120,0,0
"73","Columbia,* SC","73133",60101,108,613,12311
"74","Columbus, GA-AL","22648",12373,333,136,9806
"75","Columbus, IN","4288",4288,0,0,0
"76","Columbus,* OH","102311",93998,349,4492,3472
"77","Corpus Christi, TX","16389",16269,120,0,0
"78","Corvallis, OR","2876",2876,0,0,0
"79","Cumberland, MD-WV","3571",3571,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","596161",553137,3371,1908,37745
"81","Dalton, GA","8634",7935,0,172,527
"82","Danville, IL","0",0,0,0,0
"83","Danville, VA","2158",1863,0,0,295
"84","Davenport-Moline-Rock Island,  IA-IL","7420",7420,0,0,0
"85","Dayton, OH","37499",37173,326,0,0
"86","Decatur, AL","3868",3868,0,0,0
"87","Decatur, IL","560",560,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","38779",35999,310,0,2470
"89","Denver-Aurora,* CO","285620",202753,452,1035,81380
"90","Des Moines-West Des Moines,* IA","66619",60514,345,895,4865
"91","Detroit-Warren-Livonia,* MI","80780",78583,213,846,1138
"92","Dothan, AL","1775",1775,0,0,0
"93","Dover,* DE","20003",16450,0,319,3234
"94","Dubuque, IA","5889",5889,0,0,0
"95","Duluth, MN-WI","9611",8564,210,0,837
"96","Durham,* NC","60427",60093,334,0,0
"97","Eau Claire, WI","8147",7227,200,0,720
"98","El Centro, CA","12074",11544,0,0,530
"99","El Paso, TX","52643",38243,0,0,14400
"100","Elizabethtown, KY","5168",4538,280,350,0
"101","Elkhart-Goshen, IN","12231",12231,0,0,0
"102","Elmira, NY","0",0,0,0,0
"103","Erie, PA","6701",5231,100,270,1100
"104","Eugene-Springfield, OR","21561",19258,1250,1053,0
"105","Evansville, IN-KY","12669",12252,0,0,417
"106","Fairbanks,* AK","1622",342,350,930,0
"107","Fargo, ND-MN","23058",22678,0,380,0
"108","Farmington,* NM","6011",6011,0,0,0
"109","Fayetteville, NC","26360",26360,0,0,0
"110","Fayetteville-Springdale-Rogers,  AR-MO","40205",34022,2642,575,2966
"111","Flagstaff, AZ","6993",6993,0,0,0
"112","Flint, MI","4342",4342,0,0,0
"113","Florence, SC","7852",7852,0,0,0
"114","Florence-Muscle Shoals, AL","3379",3379,0,0,0
