"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"1","Abilene, TX","2776",2776,0,0,0
"2","Akron, OH","2835",2588,0,0,247
"3","Albany, GA","1336",1033,150,153,0
"4","Albany-Schenectady-Troy, NY","6293",6293,0,0,0
"5","Albuquerque,* NM","19416",17154,0,422,1840
"6","Alexandria, LA","1907",1907,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","13216",10910,0,0,2306
"8","Altoona, PA","61",61,0,0,0
"9","Amarillo, TX","8773",8773,0,0,0
"10","Ames, IA","441",441,0,0,0
"11","Anchorage,* AK","1771",1771,0,0,0
"12","Anderson, IN","196",196,0,0,0
"13","Anderson, SC","1213",1213,0,0,0
"14","Ann Arbor, MI","1949",1949,0,0,0
"15","Anniston-Oxford, AL","701",621,80,0,0
"16","Appleton, WI","2569",2384,185,0,0
"17","Asheville, NC","16788",16488,0,0,300
"18","Athens-Clarke County, GA","2451",2451,0,0,0
"19","Atlanta-Sandy Springs-Marietta,* GA","56517",55405,0,0,1112
"20","Atlantic City-Hammonton,* NJ","4861",4258,0,603,0
"21","Auburn-Opelika,* AL","9049",9049,0,0,0
"22","Augusta-Richmond County, GA-SC","14834",14834,0,0,0
"23","Austin-Round Rock,* TX","94229",79394,1025,0,13810
"24","Bakersfield, CA","8793",8015,159,314,305
"25","Baltimore-Towson,* MD","34973",25685,175,450,8663
"26","Bangor, ME","772",772,0,0,0
"27","Barnstable Town, MA","7603",7603,0,0,0
"28","Baton Rouge, LA","14681",14600,81,0,0
"29","Battle Creek, MI","0",0,0,0,0
"30","Bay City, MI","110",110,0,0,0
"31","Beaumont-Port Arthur, TX","3895",3895,0,0,0
"32","Bellingham, WA","4195",4040,0,155,0
"33","Bend,* OR","6238",6238,0,0,0
"34","Billings, MT","946",946,0,0,0
"35","Binghamton, NY","455",455,0,0,0
"36","Birmingham-Hoover,* AL","16308",15308,0,0,1000
"37","Bismarck, ND","196",196,0,0,0
"38","Bloomington, IN","1611",1611,0,0,0
"39","Bloomington-Normal, IL","1412",1236,0,0,176
"40","Boise City-Nampa,* ID","15549",12061,0,3488,0
"41","Boston-Cambridge-Quincy,* MA-NH","48481",39355,1635,1807,5684
"42","Boulder, CO","6472",2907,0,348,3217
"43","Bowling Green, KY","1848",1848,0,0,0
"44","Bradenton-Sarasota-Venice,* FL","17268",16238,0,0,1030
"45","Bremerton-Silverdale, WA","3508",3508,0,0,0
"46","Bridgeport-Stamford-Norwalk, CT","9167",9167,0,0,0
"47","Brownsville-Harlingen, TX","7366",3600,1401,2365,0
"48","Brunswick, GA","4767",4767,0,0,0
"49","Buffalo-Niagara Falls, NY","16181",8181,0,0,8000
"50","Burlington, NC","2816",2816,0,0,0
"51","Burlington-South Burlington, VT","1111",1111,0,0,0
"52","Canton-Massillon, OH","1754",1516,0,0,238
"53","Cape Coral-Fort Myers,* FL","19205",12475,0,1168,5562
"54","Cape Girardeau-Jackson, MO-IL","735",250,485,0,0
"55","Carson City,* NV","296",296,0,0,0
"56","Casper, WY","1780",1780,0,0,0
"57","Cedar Rapids, IA","1746",838,0,268,640
"58","Champaign-Urbana, IL","7086",4496,0,996,1594
"59","Charleston, WV","1004",835,169,0,0
"60","Charleston-North Charleston-Summerville,*  SC","29971",27980,0,143,1848
"61","Charlotte-Gastonia-Concord,* NC-SC","93174",47380,271,381,45142
"62","Charlottesville, VA","12855",11698,500,0,657
"63","Chattanooga, TN-GA","9686",8954,91,0,641
"64","Cheyenne, WY","1517",1517,0,0,0
"65","Chicago-Naperville-Joliet,* IL-IN-WI","56070",51856,1030,659,2525
"66","Chico, CA","3880",3880,0,0,0
"67","Cincinnati-Middletown,* OH-KY-IN","27672",22502,517,278,4375
