"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"108","Farmington,* NM","3913",3913,0,0,0
"109","Fayetteville, NC","34593",31991,0,0,2602
"110","Fayetteville-Springdale-Rogers,  AR-MO","71499",40047,2498,819,28135
"111","Flagstaff, AZ","8615",8615,0,0,0
"112","Flint, MI","27928",27928,0,0,0
"113","Florence, SC","1928",1928,0,0,0
"114","Florence-Muscle Shoals, AL","3360",2162,350,0,848
"115","Fond du Lac, WI","1158",918,240,0,0
"116","Fort Collins-Loveland,* CO","34884",32867,694,0,1323
"117","Fort Smith, AR-OK","7248",5289,1959,0,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","20247",19933,0,314,0
"119","Fort Wayne, IN","23936",23090,0,0,846
"120","Fresno, CA","61937",47831,517,179,13410
"121","Gadsden, AL","2083",2083,0,0,0
"122","Gainesville, FL","19825",14674,0,3025,2126
"123","Gainesville, GA","17886",17686,200,0,0
"124","Glens Falls, NY","4273",3797,360,0,116
"125","Goldsboro,* NC","4355",4355,0,0,0
"126","Grand Forks, ND-MN","0",0,0,0,0
"127","Grand Junction,* CO","18056",18056,0,0,0
"128","Grand Rapids-Wyoming,* MI","79205",78593,357,0,255
"129","Great Falls, MT","1255",1130,125,0,0
"130","Greeley,* CO","49551",49064,0,487,0
"131","Green Bay, WI","16718",14752,933,0,1033
"132","Greensboro-High Point,* NC","71649",67055,141,0,4453
"133","Greenville, NC","13604",10987,121,0,2496
"134","Greenville,* SC","42815",42439,219,0,157
"135","Gulfport-Biloxi, MS","22052",21942,110,0,0
"136","Hagerstown-Martinsburg, MD-WV","34722",30276,0,260,4186
"137","Hanford-Corcoran, CA","3726",3726,0,0,0
"138","Harrisburg-Carlisle, PA","13674",12928,296,0,450
"139","Harrisonburg,* VA","13031",12835,196,0,0
"140","Hartford-West Hartford-East Hartford,  CT","28115",26275,94,0,1746
"141","Hattiesburg, MS","1834",1834,0,0,0
"142","Hickory-Lenoir-Morganton, NC","19499",19499,0,0,0
"143","Hinesville-Fort Stewart, GA","1706",1589,117,0,0
"144","Holland-Grand Haven, MI","25897",24688,280,733,196
"145","Honolulu,* HI","46742",39006,875,432,6429
"146","Hot Springs, AR","1312",1312,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6525",6525,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","517483",489502,1923,581,25477
"149","Huntington-Ashland, WV-KY-OH","260",260,0,0,0
"150","Huntsville, AL","28772",26658,0,2114,0
"151","Idaho Falls, ID","9375",8837,0,538,0
"152","Indianapolis,* IN","132621",125835,1465,2790,2531
"153","Iowa City, IA","15952",11189,2668,475,1620
"154","Ithaca, NY","1284",967,0,0,317
"155","Jackson, MI","2633",2357,0,0,276
"156","Jackson, MS","27146",26114,0,0,1032
"157","Jackson, TN","3962",3962,0,0,0
"158","Jacksonville,* FL","238174",206994,147,0,31033
"159","Jacksonville, NC","13030",9530,0,0,3500
"160","Janesville, WI","6918",5038,120,0,1760
"161","Jefferson City, MO","3150",3150,0,0,0
"162","Johnson City, TN","8900",8900,0,0,0
"163","Johnstown, PA","0",0,0,0,0
"164","Jonesboro, AR","4189",4069,0,120,0
"165","Joplin, MO","1903",1903,0,0,0
"166","Kalamazoo-Portage, MI","21588",19716,0,1872,0
"167","Kankakee-Bradley, IL","1325",1325,0,0,0
"168","Kansas City,* MO-KS","167157",150054,4319,6092,6692
"169","Kennewick-Richland-Pasco, WA","25152",23658,0,0,1494
"170","Killeen-Temple-Fort Hood, TX","25754",21799,2585,1370,0
"171","Kingsport-Bristol-Bristol, TN-VA","6005",5903,102,0,0
"172","Kingston, NY","5631",3281,0,40,2310
"173","Knoxville, TN","38400",37661,739,0,0
"174","Kokomo, IN","4546",4546,0,0,0
"175","La Crosse, WI-MN","3116",3116,0,0,0
"176","Lafayette, IN","6917",6917,0,0,0
"177","Lafayette, LA","14549",14449,100,0,0
"178","Lake Charles, LA","7697",7537,160,0,0
"179","Lakeland,* FL","92051",87557,244,0,4250
"180","Lancaster, PA","14569",13924,0,0,645
"181","Lansing-East Lansing, MI","22071",21115,0,0,956
"182","Laredo,* TX","11831",11448,74,122,187
"183","Las Cruces,* NM","21364",19912,0,0,1452
"184","Las Vegas-Paradise,* NV","399555",317959,2746,14641,64209
"185","Lawrence, KS","5029",3113,1916,0,0
"186","Lawton, OK","1380",1380,0,0,0
"187","Lebanon, PA","5351",5351,0,0,0
"188","Lewiston, ID-WA","1524",1296,228,0,0
"189","Lewiston-Auburn, ME","4962",3607,555,0,800
"190","Lexington-Fayette, KY","48560",47117,277,0,1166
"191","Lima, OH","189",189,0,0,0
"192","Lincoln, NE","16327",15967,360,0,0
"193","Little Rock-North Little Rock, AR","47968",47863,105,0,0
"194","Logan, UT-ID","3175",3175,0,0,0
"195","Longview, TX","2434",2434,0,0,0
"196","Longview, WA","3645",3645,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","342446",211754,4476,10025,116191
"198","Louisville,* KY-IN","99075",94613,0,706,3756
"199","Lubbock, TX","18805",15353,3452,0,0
"200","Lynchburg, VA","13828",13333,0,495,0
"201","Macon, GA","7495",7495,0,0,0
"202","Madera, CA","9555",8578,977,0,0
"203","Madison,* WI","42794",37352,512,923,4007
"204","Manchester-Nashua, NH","12938",11808,479,324,327
"205","Mansfield, OH","2305",1645,660,0,0
"206","McAllen-Edinburg-Pharr,* TX","69118",48071,209,8186,12652
"207","Medford,* OR","22347",20404,1655,288,0
"208","Memphis, TN-MS-AR","103190",99842,0,2848,500
"209","Merced, CA","29591",27358,0,2233,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","435748",328379,4334,3448,99587
"211","Michigan City-La Porte, IN","2109",2109,0,0,0
"212","Midland,* TX","3009",3009,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","56489",48218,1970,3278,3023
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","236346",199063,669,976,35638
"215","Missoula,* MT","2772",2000,0,0,772
"216","Mobile, AL","17331",17331,0,0,0
"217","Modesto, CA","32610",32219,0,0,391
"218","Monroe, LA","2995",2995,0,0,0
"219","Monroe, MI","3898",3898,0,0,0
"220","Montgomery, AL","17658",17658,0,0,0
"221","Morgantown, WV","242",242,0,0,0
"222","Morristown, TN","5678",5118,560,0,0
"223","Mount Vernon-Anacortes, WA","10132",9108,257,328,439
"224","Muncie, IN","1143",777,170,196,0
"225","Muskegon-Norton Shores, MI","4343",3913,430,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","96923",55525,190,2006,39202
"227","Napa, CA","8707",8707,0,0,0
"228","Naples-Marco Island,* FL","83804",67842,5297,0,10665
"229","Nashville-Davidson--Murfreesboro,*  TN","199373",182495,2583,0,14295
"230","New Haven-Milford, CT","8764",6856,109,0,1799
"231","New Orleans-Metairie-Kenner,* LA","78233",61228,15909,696,400
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","428495",236379,35543,22781,133792
"233","Niles-Benton Harbor, MI","5938",5938,0,0,0
"234","Norwich-New London,* CT","6707",6587,120,0,0
"235","Ocala,* FL","68143",67453,690,0,0
"236","Ocean City,* NJ","29754",16106,7058,1286,5304
"237","Odessa,* TX","1015",1015,0,0,0
"238","Ogden-Clearfield, UT","44287",40393,164,3541,189
"239","Oklahoma City,* OK","94322",87303,2734,0,4285
"240","Olympia, WA","27671",27671,0,0,0
"241","Omaha-Council Bluffs,* NE-IA","56373",48181,464,1251,6477
"242","Orlando,* FL","314453",290858,568,1227,21800
"243","Oshkosh-Neenah, WI","6890",6031,235,0,624
"244","Owensboro, KY","2951",2816,0,135,0
"245","Oxnard-Thousand Oaks-Ventura, CA","103673",91418,0,0,12255
"246","Palm Bay-Melbourne-Titusville,* FL","70900",66905,0,1650,2345
"247","Panama City-Lynn Haven,* FL","34827",17767,84,640,16336
"248","Parkersburg-Marietta, WV-OH","1312",1237,0,75,0
"249","Pascagoula, MS","6896",6896,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","43118",42445,0,673,0
"251","Peoria, IL","7905",6715,175,0,1015
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","171799",128316,0,979,42504
"253","Phoenix-Mesa-Scottsdale, AZ","712554",680976,893,2785,27900
"254","Pine Bluff, AR","766",695,0,0,71
"255","Pittsburgh,* PA","58229",56342,0,652,1235
"256","Pittsfield, MA","333",333,0,0,0
"257","Pocatello, ID","2439",2196,0,243,0
"258","Port St. Lucie-Fort Pierce,* FL","103502",101547,0,738,1217
"259","Portland-South Portland-Biddeford,  ME","25421",23916,506,521,478
"260","Portland-Vancouver-Beaverton,* OR-WA","201242",180442,2023,3482,15295
"261","Poughkeepsie-Newburgh-Middletown,  NY","15054",13299,137,0,1618
"262","Prescott, AZ","36581",35928,395,258,0
"263","Providence-New Bedford-Fall River,  RI-MA","26495",24739,1016,0,740
"264","Provo-Orem, UT","69593",56440,203,927,12023
"265","Pueblo,* CO","15087",15087,0,0,0
"266","Punta Gorda,* FL","47818",38067,1063,1685,7003
"267","Racine, WI","6975",6975,0,0,0
"268","Raleigh-Cary,* NC","160168",159625,543,0,0
"269","Rapid City, SD","9256",7710,701,445,400
"270","Reading, PA","7873",7394,0,0,479
"271","Redding,* CA","13988",13810,178,0,0
"272","Reno-Sparks,* NV","44062",41383,150,400,2129
"273","Richmond,* VA","119159",96668,0,524,21967
"274","Riverside-San Bernardino-Ontario,*  CA","524773",513040,898,0,10835
"275","Roanoke, VA","13580",13580,0,0,0
"276","Rochester, MN","12330",8930,0,0,3400
"277","Rochester, NY","16259",14991,0,0,1268
"278","Rockford, IL","9037",8760,277,0,0
"279","Rocky Mount, NC","3684",3522,162,0,0
"280","Rome,* GA","5163",5163,0,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","243382",228709,1654,0,13019
"282","Saginaw-Saginaw Township North, MI","4426",4426,0,0,0
"283","Salem,* OR","14225",13499,514,0,212
"284","Salinas, CA","21546",21546,0,0,0
"285","Salisbury, MD","6163",6163,0,0,0
"286","Salt Lake City,* UT","85281",75255,198,1079,8749
"287","San Angelo, TX","2027",2027,0,0,0
"288","San Antonio, TX","181766",131136,822,2769,47039
"289","San Diego-Carlsbad-San Marcos,* CA","193981",126198,1374,3784,62625
"290","San Francisco-Oakland-Fremont,* CA","189529",165412,811,409,22897
"291","San Jose-Sunnyvale-Santa Clara,* CA","72998",54459,0,0,18539
"292","San Luis Obispo-Paso Robles,* CA","20218",12771,0,0,7447
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","15674",12570,0,0,3104
"295","Santa Cruz-Watsonville, CA","7247",6662,0,0,585
"296","Santa Fe,* NM","5673",5673,0,0,0
"297","Santa Rosa-Petaluma, CA","24472",22870,0,0,1602
"298","Sarasota-Bradenton-Venice,* FL","170923",158961,0,1116,10846
"299","Savannah, GA","37381",36988,222,0,171
"300","Scranton--Wilkes-Barre, PA","2407",2407,0,0,0
"301","Seattle-Tacoma-Bellevue,* WA","296257",213999,5487,5783,70988
"302","Sheboygan, WI","1372",1183,189,0,0
"303","Sherman-Denison, TX","393",393,0,0,0
"304","Shreveport-Bossier City, LA","15464",15464,0,0,0
"305","Sioux City, IA-NE-SD","2613",2334,279,0,0
"306","Sioux Falls, SD","11402",11169,0,233,0
"307","South Bend-Mishawaka, IN-MI","6810",6810,0,0,0
"308","Spartanburg, SC","4392",4392,0,0,0
"309","Spokane, WA","28593",26953,363,0,1277
"310","Springfield, IL","4656",3420,335,389,512
"311","Springfield, MA","7067",6220,400,0,447
"312","Springfield, MO","38494",36974,1520,0,0
"313","Springfield, OH","1181",1181,0,0,0
"314","St. Cloud, MN","4408",4093,0,0,315
"315","St. George, UT","40906",40559,0,0,347
"316","St. Joseph, MO-KS","1484",1484,0,0,0
"317","St. Louis,* MO-IL","155878",143930,2562,985,8401
"318","State College, PA","8254",8254,0,0,0
"319","Stockton,* CA","132416",132275,141,0,0
"320","Sumter,* SC","4869",4039,236,0,594
"321","Syracuse, NY","4782",4782,0,0,0
"322","Tallahassee, FL","34389",29458,427,0,4504
"323","Tampa-St. Petersburg-Clearwater,* FL","402643",344890,3185,9591,44977
"324","Terre Haute, IN","3192",2140,681,196,175
"325","Texarkana, TX-Texarkana, AR","1380",1063,317,0,0
"326","Toledo, OH","21719",19308,1658,0,753
"327","Topeka, KS","10154",10154,0,0,0
"328","Trenton-Ewing,* NJ","4628",3007,0,0,1621
"329","Tucson, AZ","138384",136703,830,251,600
"330","Tulsa,* OK","53192",52349,510,0,333
"331","Tuscaloosa, AL","13727",13727,0,0,0
"332","Tyler, TX","6361",6084,0,0,277
"333","Utica-Rome, NY","0",0,0,0,0
"334","Valdosta, GA","8144",7529,0,0,615
"335","Vallejo-Fairfield, CA","27929",25911,313,0,1705
"336","Vero Beach,* FL","37620",31243,125,2722,3530
"337","Victoria, TX","1083",1083,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","3501",3501,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","89357",76601,869,1900,9987
"340","Visalia-Porterville, CA","31735",30437,195,878,225
"341","Waco, TX","7731",7731,0,0,0
"342","Warner Robins, GA","17645",17645,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","394734",307306,309,531,86588
"344","Waterloo-Cedar Falls, IA","4824",4824,0,0,0
"345","Wausau, WI","5015",4703,312,0,0
"346","Weirton-Steubenville, WV-OH","325",325,0,0,0
"347","Wenatchee, WA","5676",5676,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","4313",4063,250,0,0
"350","Wichita, KS","25010",23853,1157,0,0
"351","Williamsport, PA","68",68,0,0,0
"352","Wilmington,* NC","102057",92754,4241,972,4090
"353","Winchester, VA-WV","19348",19348,0,0,0
"354","Winston-Salem, NC","40517",40517,0,0,0
"355","Worcester, MA","16699",15485,305,909,0
"356","Yakima, WA","3859",3859,0,0,0
"357","York-Hanover, PA","15877",15877,0,0,0
"358","Youngstown-Warren-Boardman, OH-PA","6636",6056,580,0,0
"359","Yuba City-Marysville, CA","34238",34238,0,0,0
"360","Yuma, AZ","16651",16651,0,0,0
