"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"166","Kalamazoo-Portage, MI","19101",7243,0,548,11310
"167","Kankakee-Bradley, IL","1924",1924,0,0,0
"168","Kansas City,* MO-KS","143075",118180,2053,3508,19334
"169","Kennewick-Richland-Pasco, WA","19305",17874,0,1116,315
"170","Killeen-Temple-Fort Hood, TX","38246",24546,2203,515,10982
"171","Kingsport-Bristol-Bristol, TN-VA","5843",5542,0,139,162
"172","Kingston, NY","4904",4904,0,0,0
"173","Knoxville, TN","42187",41308,0,0,879
"174","Kokomo, IN","2269",2269,0,0,0
"175","La Crosse, WI-MN","8961",4801,300,0,3860
"176","Lafayette, IN","10163",7663,0,0,2500
"177","Lafayette, LA","15769",15769,0,0,0
"178","Lake Charles, LA","3284",2820,0,210,254
"179","Lakeland,* FL","56381",55991,0,0,390
"180","Lancaster, PA","15827",14992,0,0,835
"181","Lansing-East Lansing, MI","11034",10072,223,0,739
"182","Laredo,* TX","11394",10323,79,111,881
"183","Las Cruces,* NM","19878",18878,1000,0,0
"184","Las Vegas-Paradise,* NV","195673",150651,0,2719,42303
"185","Lawrence, KS","5664",4804,0,860,0
"186","Lawton, OK","1045",1045,0,0,0
"187","Lebanon, PA","6477",6477,0,0,0
"188","Lewiston, ID-WA","666",339,327,0,0
"189","Lewiston-Auburn, ME","3731",3731,0,0,0
"190","Lexington-Fayette, KY","38197",36456,145,477,1119
"191","Lima, OH","882",882,0,0,0
"192","Lincoln, NE","14029",13059,382,0,588
"193","Little Rock-North Little Rock, AR","41569",40725,844,0,0
"194","Logan, UT-ID","13785",13118,0,250,417
"195","Longview, TX","2271",2271,0,0,0
"196","Longview, WA","7482",7249,233,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","438399",179566,8599,7254,242980
"198","Louisville-Jefferson County,* KY-IN","71463",70280,0,358,825
"199","Lubbock, TX","21034",13034,0,0,8000
"200","Lynchburg, VA","27618",27618,0,0,0
"201","Macon, GA","9054",9054,0,0,0
"202","Madera, CA","11254",11090,164,0,0
"203","Madison,* WI","58484",34039,1265,1752,21428
"204","Manchester-Nashua, NH","19975",19424,0,0,551
"205","Mansfield, OH","3636",3001,635,0,0
"206","McAllen-Edinburg-Mission,* TX","64570",53523,1110,7882,2055
"207","Medford, OR","16612",14924,435,0,1253
"208","Memphis,* TN-MS-AR","110798",108373,0,0,2425
"209","Merced, CA","16612",16612,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,*  FL","270753",203125,6602,2276,58750
"211","Michigan City-La Porte, IN","2915",2915,0,0,0
"212","Midland,* TX","6402",6402,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","80640",59552,1297,0,19791
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","215602",200528,1158,2529,11387
"215","Missoula,* MT","6286",5894,392,0,0
"216","Mobile, AL","33402",33246,0,0,156
"217","Modesto, CA","17541",12877,1033,2388,1243
"218","Monroe, LA","6454",5492,0,120,842
"219","Monroe, MI","2619",2619,0,0,0
"220","Montgomery, AL","19552",19552,0,0,0
"221","Morgantown, WV","680",280,0,400,0
"222","Morristown, TN","5185",4770,265,150,0
"223","Mount Vernon-Anacortes, WA","11158",10330,364,0,464
"224","Muncie, IN","4900",2277,521,2102,0
"225","Muskegon-Norton Shores, MI","3391",2984,407,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","82887",66250,239,0,16398
"227","Napa, CA","11172",6801,0,0,4371
"228","Naples-Marco Island,* FL","90763",55967,1802,13100,19894
"229","Nashville-Davidson--Murfreesboro,*  TN","158251",155623,2242,0,386
"230","New Haven-Milford, CT","26727",21995,180,0,4552
"231","New Orleans-Metairie-Kenner,* LA","100394",82473,6867,0,11054
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","562421",308537,42766,50823,160295
"233","Niles-Benton Harbor, MI","2567",2567,0,0,0
"234","Norwich-New London, CT","19839",14800,208,375,4456
"235","Ocala,* FL","67016",66464,0,552,0
"236","Ocean City,* NJ","27212",25382,1830,0,0
"237","Odessa,* TX","4235",4235,0,0,0
"238","Ogden-Clearfield, UT","65524",65205,0,319,0
"239","Oklahoma City,* OK","82434",81287,440,0,707
"240","Olympia, WA","13010",12801,209,0,0
"241","Omaha-Council Bluffs,* NE-IA","67541",44839,122,0,22580
"242","Orlando-Kissimmee,* FL","361756",282756,342,2546,76112
"243","Oshkosh-Neenah, WI","10924",9005,1099,820,0
"244","Owensboro, KY","1849",1849,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","18619",15578,224,365,2452
"246","Palm Bay-Melbourne-Titusville,* FL","86812",52414,0,1238,33160
"247","Panama City-Lynn Haven, FL","38139",7017,477,414,30231
"248","Parkersburg-Marietta-Vienna, WV-OH","1309",1309,0,0,0
"249","Pascagoula, MS","59333",18090,0,0,41243
"250","Pensacola-Ferry Pass-Brent,* FL","31103",26859,684,0,3560
"251","Peoria, IL","13041",8939,2382,0,1720
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","155117",142032,0,1692,11393
"253","Phoenix-Mesa-Scottsdale,* AZ","366850",321008,151,9709,35982
"254","Pine Bluff, AR","585",422,92,0,71
"255","Pittsburgh,* PA","64487",61249,350,821,2067
"256","Pittsfield, MA","498",498,0,0,0
"257","Pocatello, ID","6023",6023,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","68799",57162,0,910,10727
"259","Portland-South Portland-Biddeford,  ME","38091",35333,678,738,1342
"260","Portland-Vancouver-Beaverton,* OR-WA","182242",139500,2822,1807,38113
"261","Poughkeepsie-Newburgh-Middletown,  NY","17853",15525,0,447,1881
"262","Prescott, AZ","29028",28814,0,214,0
"263","Providence-New Bedford-Fall River,  RI-MA","49455",45209,2236,465,1545
"264","Provo-Orem, UT","111315",89527,800,2756,18232
"265","Pueblo,* CO","12648",12648,0,0,0
"266","Punta Gorda,* FL","39353",25687,1118,4059,8489
"267","Racine, WI","8328",8074,254,0,0
"268","Raleigh-Cary,* NC","230422",218965,0,0,11457
"269","Rapid City, SD","6540",6540,0,0,0
"270","Reading, PA","10814",8660,2154,0,0
"271","Redding, CA","8777",8568,209,0,0
"272","Reno-Sparks,* NV","38836",38005,423,408,0
"273","Richmond,* VA","89569",83489,585,0,5495
"274","Riverside-San Bernardino-Ontario,*  CA","311975",303094,1161,1505,6215
"275","Roanoke, VA","13015",13015,0,0,0
"276","Rochester, MN","13354",11143,0,0,2211
"277","Rochester, NY","19450",18835,0,615,0
"278","Rockford, IL","18751",17679,1072,0,0
"279","Rocky Mount, NC","5486",5253,103,130,0
"280","Rome, GA","4470",3597,472,0,401
"281","Sacramento--Arden-Arcade--Roseville,*  CA","115863",100806,235,0,14822
"282","Saginaw-Saginaw Township North, MI","1045",1045,0,0,0
"283","Salem, OR","16248",14304,304,203,1437
"284","Salinas, CA","6946",6946,0,0,0
"285","Salisbury, MD","5889",3359,0,0,2530
"286","Salt Lake City,* UT","98850",90010,652,1077,7111
"287","San Angelo,* TX","17364",5497,0,0,11867
"288","San Antonio,* TX","240351",184369,342,727,54913
"289","San Diego-Carlsbad-San Marcos,* CA","124695",68130,6966,1511,48088
"290","San Francisco-Oakland-Fremont,* CA","241502",150080,734,6749,83939
"291","San Jose-Sunnyvale-Santa Clara,* CA","75493",56102,235,2108,17048
"292","San Luis Obispo-Paso Robles, CA","7633",6025,548,0,1060
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria, CA","15879",15879,0,0,0
"295","Santa Cruz-Watsonville, CA","9684",8927,0,0,757
"296","Santa Fe,* NM","3321",3321,0,0,0
"297","Santa Rosa-Petaluma, CA","20380",15376,654,0,4350
"298","Sarasota-Bradenton-Venice,* FL","89103",69755,870,2481,15997
"299","Savannah, GA","40780",38867,440,1073,400
"300","Scranton--Wilkes-Barre, PA","4799",4446,0,353,0
"301","Seattle-Tacoma-Bellevue,* WA","326972",247440,8673,14444,56415
"302","Sebastian-Vero Beach,* FL","32140",29535,0,0,2605
"303","Sheboygan, WI","2475",2475,0,0,0
"304","Sherman-Denison, TX","331",331,0,0,0
"305","Shreveport-Bossier City, LA","14672",14672,0,0,0
"306","Sioux City, IA-NE-SD","3049",3049,0,0,0
"307","Sioux Falls, SD","16974",15596,479,899,0
"308","South Bend-Mishawaka, IN-MI","10252",8252,0,0,2000
"309","Spartanburg, SC","14681",14681,0,0,0
"310","Spokane, WA","15858",15507,0,0,351
"311","Springfield, IL","5631",4603,841,0,187
"312","Springfield, MA","12084",11058,1026,0,0
"313","Springfield, MO","36054",32199,1622,2233,0
"314","Springfield, OH","2328",2328,0,0,0
"315","St. Cloud, MN","11648",10906,0,0,742
"316","St. George, UT","28126",26726,0,0,1400
"317","St. Joseph, MO-KS","1302",1302,0,0,0
"318","St. Louis,* MO-IL","146466",127609,1189,1592,16076
"319","State College, PA","7237",7237,0,0,0
"320","Stockton,* CA","33020",33020,0,0,0
"321","Sumter,* SC","6435",6435,0,0,0
"322","Syracuse, NY","19249",12197,163,0,6889
"323","Tallahassee, FL","34729",27872,298,1405,5154
"324","Tampa-St. Petersburg-Clearwater,* FL","247286",171692,1204,825,73565
"325","Terre Haute, IN","3090",2579,118,0,393
"326","Texarkana, TX-Texarkana, AR","1715",1572,143,0,0
"327","Toledo, OH","21688",19661,157,240,1630
"328","Topeka, KS","8562",8562,0,0,0
"329","Trenton-Ewing,* NJ","4450",3745,0,0,705
"330","Tucson,* AZ","77841",74974,1705,644,518
"331","Tulsa,* OK","55101",54636,260,205,0
"332","Tuscaloosa, AL","11086",9630,0,0,1456
"333","Tyler, TX","5178",4901,0,0,277
"334","Utica-Rome, NY","510",510,0,0,0
"335","Valdosta, GA","12029",9338,191,0,2500
"336","Vallejo-Fairfield, CA","12017",12017,0,0,0
"337","Victoria, TX","850",850,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","4603",4603,0,0,0
"339","Virginia Beach-Norfolk-Newport News,*  VA-NC","114165",92383,3176,2769,15837
"340","Visalia-Porterville, CA","44125",31616,9928,2581,0
"341","Waco, TX","10491",10316,0,175,0
"342","Warner Robins, GA","15838",15838,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","294606",222024,0,425,72157
"344","Waterloo-Cedar Falls, IA","5273",5273,0,0,0
"345","Wausau, WI","9314",9064,250,0,0
"346","Weirton-Steubenville, WV-OH","350",350,0,0,0
"347","Wenatchee, WA","11519",11519,0,0,0
"348","Wheeling, WV-OH","2016",0,0,0,2016
"349","Wichita Falls, TX","2184",2184,0,0,0
"350","Wichita, KS","37974",25835,659,0,11480
"351","Williamsport, PA","1327",1327,0,0,0
"352","Wilmington,* NC","79855",73864,217,0,5774
"353","Winchester, VA-WV","17006",16106,0,0,900
"354","Winston-Salem, NC","40928",40928,0,0,0
"355","Worcester, MA","24714",23786,170,258,500
"356","Yakima, WA","3518",3518,0,0,0
"357","York-Hanover, PA","34547",33209,1338,0,0
"358","Youngstown-Warren-Boardman, OH-PA","8390",6930,100,0,1360
"359","Yuba City, CA","6454",6454,0,0,0
"360","Yuma, AZ","13845",12942,0,0,903
