"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"63","Chicago-Naperville-Joliet,* IL-IN-WI","526041",299290,4783,10279,211689
"64","Chico, CA","8980",8980,0,0,0
"65","Cincinnati-Middletown,* OH-KY-IN","99081",87712,1028,1400,8941
"66","Clarksville, TN-KY","20537",19187,0,1350,0
"67","Cleveland, TN","4941",4596,117,228,0
"68","Cleveland-Elyria-Mentor,* OH","50256",48801,0,530,925
"69","Coeur dAlene, ID","13965",12432,206,0,1327
"70","College Station-Bryan, TX","26844",10918,86,0,15840
"71","Colorado Springs,* CO","43963",42645,566,752,0
"72","Columbia, MO","15217",7247,2030,0,5940
"73","Columbia,* SC","74148",71556,108,0,2484
"74","Columbus, GA-AL","21965",14048,0,137,7780
"75","Columbus, IN","2815",2815,0,0,0
"76","Columbus,* OH","61641",53796,0,3958,3887
"77","Corpus Christi, TX","14239",13204,240,0,795
"78","Corvallis, OR","2289",2289,0,0,0
"79","Cumberland, MD-WV","673",673,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","679267",487205,2936,7808,181318
"81","Dalton, GA","6128",5671,99,0,358
"82","Danville, IL","0",0,0,0,0
"83","Danville, VA","1614",1614,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","4527",4527,0,0,0
"85","Dayton, OH","20008",19883,125,0,0
"86","Decatur, AL","1984",1984,0,0,0
"87","Decatur, IL","0",0,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","38503",35392,0,400,2711
"89","Denver-Aurora,* CO","187560",130663,0,5117,51780
"90","Des Moines-West Des Moines,* IA","34281",30654,0,0,3627
"91","Detroit-Warren-Livonia,* MI","61589",60676,0,124,789
"92","Dothan, AL","2357",2357,0,0,0
"93","Dover,* DE","13596",13596,0,0,0
"94","Dubuque, IA","3182",2530,652,0,0
"95","Duluth, MN-WI","3179",1862,389,327,601
"96","Durham,* NC","51018",50793,225,0,0
"97","Eau Claire, WI","1392",1192,200,0,0
"98","El Centro, CA","16379",16148,0,0,231
"99","El Paso, TX","37269",36709,0,0,560
"100","Elizabethtown, KY","3618",3618,0,0,0
"101","Elkhart-Goshen, IN","9644",9644,0,0,0
"102","Elmira, NY","500",500,0,0,0
"103","Erie, PA","2359",2359,0,0,0
"104","Eugene-Springfield, OR","28813",16447,656,0,11710
"105","Evansville, IN-KY","7521",6879,0,0,642
"106","Fairbanks,* AK","487",487,0,0,0
"107","Fargo, ND-MN","7005",1786,0,0,5219
"108","Farmington,* NM","4977",4977,0,0,0
"109","Fayetteville, NC","40169",29003,642,0,10524
"110","Fayetteville-Springdale-Rogers,  AR-MO","35906",28310,3211,807,3578
"111","Flagstaff, AZ","7786",7620,166,0,0
"112","Flint, MI","6951",6951,0,0,0
"113","Florence, SC","6431",6431,0,0,0
"114","Florence-Muscle Shoals, AL","2556",2556,0,0,0
"115","Fond du Lac, WI","1261",761,200,0,300
"116","Fort Collins-Loveland,* CO","19180",19180,0,0,0
"117","Fort Smith, AR-OK","6980",5090,1120,400,370
"118","Fort Walton Beach-Crestview-Destin,  FL","24488",12808,0,0,11680
"119","Fort Wayne,* IN","18096",18096,0,0,0
"120","Fresno, CA","37931",31827,545,629,4930
"121","Gadsden, AL","1643",1643,0,0,0
"122","Gainesville, FL","9537",7982,0,0,1555
"123","Gainesville, GA","21605",21605,0,0,0
"124","Glens Falls, NY","3715",3619,96,0,0
"125","Goldsboro, NC","5028",5028,0,0,0
"126","Grand Forks, ND-MN","130",130,0,0,0
"127","Grand Junction,* CO","16582",16582,0,0,0
"128","Grand Rapids-Wyoming,* MI","20491",19080,0,0,1411
"129","Great Falls, MT","2078",2078,0,0,0
"130","Greeley,* CO","25627",25051,0,261,315
"131","Green Bay, WI","8409",7442,278,0,689
"132","Greensboro-High Point,* NC","57992",57000,140,852,0
"133","Greenville, NC","23114",15255,1079,0,6780
"134","Greenville-Mauldin-Easley,* SC","47114",45778,0,1020,316
"135","Gulfport-Biloxi, MS","62891",35179,0,26174,1538
"136","Hagerstown-Martinsburg, MD-WV","32038",32038,0,0,0
"137","Hanford-Corcoran, CA","5251",5251,0,0,0
"138","Harrisburg-Carlisle, PA","11602",11602,0,0,0
"139","Harrisonburg,* VA","12513",12513,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","25415",18643,199,0,6573
"141","Hattiesburg, MS","2398",2038,360,0,0
"142","Hickory-Lenoir-Morganton, NC","31711",28262,0,0,3449
"143","Hinesville-Fort Stewart, GA","716",716,0,0,0
"144","Holland-Grand Haven, MI","6918",6607,311,0,0
"145","Honolulu,* HI","83080",43080,0,0,40000
"146","Hot Springs, AR","984",984,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","7885",7885,0,0,0
"148","Houston-Sugar Land-Baytown,* TX","690521",609619,3218,3492,74192
"149","Huntington-Ashland, WV-KY-OH","114",114,0,0,0
"150","Huntsville, AL","29978",29978,0,0,0
"151","Idaho Falls, ID","7696",7507,0,189,0
"152","Indianapolis-Carmel,* IN","98149",97257,625,267,0
"153","Iowa City, IA","6810",6810,0,0,0
"154","Ithaca, NY","7414",197,0,0,7217
"155","Jackson, MI","1061",499,562,0,0
"156","Jackson, MS","33364",33364,0,0,0
"157","Jackson, TN","10601",6492,240,0,3869
"158","Jacksonville,* FL","155521",120641,646,300,33934
"159","Jacksonville, NC","13631",13631,0,0,0
"160","Janesville, WI","4917",3993,0,0,924
"161","Jefferson City, MO","905",905,0,0,0
"162","Johnson City, TN","4832",4832,0,0,0
"163","Johnstown, PA","0",0,0,0,0
"164","Jonesboro, AR","1664",1664,0,0,0
"165","Joplin, MO","2539",2539,0,0,0
"166","Kalamazoo-Portage, MI","5885",5885,0,0,0
"167","Kankakee-Bradley, IL","742",742,0,0,0
"168","Kansas City,* MO-KS","73479",69539,980,1677,1283
"169","Kennewick-Richland-Pasco, WA","17228",15996,0,956,276
"170","Killeen-Temple-Fort Hood, TX","23265",22057,1081,127,0
"171","Kingsport-Bristol-Bristol, TN-VA","4836",4686,0,150,0
"172","Kingston, NY","5449",3955,0,0,1494
"173","Knoxville, TN","33342",32555,0,0,787
"174","Kokomo, IN","827",827,0,0,0
"175","La Crosse, WI-MN","5055",4652,403,0,0
"176","Lafayette, IN","6493",6243,250,0,0
"177","Lafayette, LA","11184",11184,0,0,0
"178","Lake Charles, LA","2418",2164,0,0,254
"179","Lake Havasu City-Kingman, AZ","22066",21090,976,0,0
"180","Lakeland,* FL","44358",44051,307,0,0
"181","Lancaster, PA","9076",8452,314,0,310
"182","Lansing-East Lansing, MI","6290",4485,223,408,1174
"183","Laredo,* TX","9858",8976,0,148,734
"184","Las Cruces,* NM","20970",19776,0,0,1194
"185","Las Vegas-Paradise,* NV","187854",151151,0,2013,34690
"186","Lawrence, KS","2305",2305,0,0,0
"187","Lawton, OK","2425",1979,0,0,446
"188","Lebanon, PA","4891",4891,0,0,0
"189","Lewiston, ID-WA","426",157,269,0,0
"190","Lewiston-Auburn, ME","2016",2016,0,0,0
"191","Lexington-Fayette, KY","34253",32656,0,477,1120
"192","Lima, OH","598",598,0,0,0
"193","Lincoln, NE","8652",7985,0,0,667
"194","Little Rock-North Little Rock-Conway,  AR","38392",36752,190,0,1450
"195","Logan, UT-ID","4472",3805,0,250,417
"196","Longview, TX","5835",5835,0,0,0
"197","Longview, WA","5474",5474,0,0,0
"198","Los Angeles-Long Beach-Santa Ana,*  CA","365250",198815,3641,7670,155124
"199","Louisville-Jefferson County,* KY-IN","75879",66786,0,789,8304
"200","Lubbock, TX","13570",12927,643,0,0
"201","Lynchburg, VA","20430",20430,0,0,0
"202","Macon, GA","8822",8822,0,0,0
"203","Madera, CA","10940",10940,0,0,0
"204","Madison,* WI","29650",24139,819,440,4252
"205","Manchester-Nashua, NH","11568",9916,840,0,812
"206","Mansfield, OH","1120",1120,0,0,0
"207","McAllen-Edinburg-Mission,* TX","50662",48754,613,1295,0
"208","Medford, OR","23709",21792,135,317,1465
"209","Memphis,* TN-MS-AR","118879",85534,0,0,33345
"210","Merced, CA","15200",14959,241,0,0
"211","Miami-Fort Lauderdale-Pompano Beach,*  FL","179896",125932,3008,1750,49206
"212","Michigan City-La Porte, IN","1781",1781,0,0,0
"213","Midland,* TX","5249",5249,0,0,0
"214","Milwaukee-Waukesha-West Allis,* WI","62674",42126,1350,0,19198
"215","Minneapolis-St. Paul-Bloomington,*  MN-WI","145625",117369,300,591,27365
"216","Missoula,* MT","3355",2698,0,657,0
"217","Mobile, AL","24499",22580,0,0,1919
"218","Modesto, CA","23046",21140,741,0,1165
"219","Monroe, LA","1305",1305,0,0,0
"220","Monroe, MI","3007",2847,160,0,0
"221","Montgomery, AL","17988",17988,0,0,0
"222","Morgantown, WV","695",695,0,0,0
"223","Morristown, TN","4939",4939,0,0,0
"224","Mount Vernon-Anacortes, WA","8285",8285,0,0,0
"225","Muncie, IN","1411",851,560,0,0
"226","Muskegon-Norton Shores, MI","2163",2163,0,0,0
"227","Myrtle Beach-Conway-North Myrtle Beach,  SC","111064",71029,0,0,40035
"228","Napa, CA","4096",4096,0,0,0
"229","Naples-Marco Island,* FL","45829",35306,400,713,9410
"230","Nashville-Davidson--Murfreesboro-Franklin,*  TN","179105",157999,8713,140,12253
"231","New Haven-Milford, CT","8009",6004,511,0,1494
"232","New Orleans-Metairie-Kenner,* LA","102754",70962,1792,0,30000
"233","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","486293",224243,35881,38698,187471
"234","Niles-Benton Harbor, MI","1080",1080,0,0,0
"235","Norwich-New London, CT","7958",7763,195,0,0
"236","Ocala,* FL","59167",58967,0,0,200
"237","Ocean City,* NJ","24773",15123,1655,150,7845
"238","Odessa,* TX","1266",1266,0,0,0
"239","Ogden-Clearfield, UT","42807",40939,412,1456,0
"240","Oklahoma City,* OK","69791",68783,290,0,718
"241","Olympia, WA","41796",33851,233,479,7233
"242","Omaha-Council Bluffs,* NE-IA","26695",25966,0,729,0
"243","Orlando-Kissimmee,* FL","254265",189106,4894,608,59657
"244","Oshkosh-Neenah, WI","3594",3452,142,0,0
"245","Owensboro, KY","1201",1201,0,0,0
"246","Oxnard-Thousand Oaks-Ventura, CA","20482",12807,1294,1904,4477
"247","Palm Bay-Melbourne-Titusville,* FL","61856",59826,0,961,1069
"248","Palm Coast, FL","11838",10510,0,1328,0
"249","Panama City-Lynn Haven, FL","33209",5542,0,414,27253
"250","Parkersburg-Marietta-Vienna, WV-OH","272",272,0,0,0
"251","Pascagoula, MS","12178",11909,0,269,0
"252","Pensacola-Ferry Pass-Brent,* FL","25952",17656,460,0,7836
"253","Peoria, IL","8775",7875,300,600,0
"254","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","162259",129579,526,1974,30180
"255","Phoenix-Mesa-Scottsdale,* AZ","461620",447099,355,2533,11633
"256","Pine Bluff, AR","493",493,0,0,0
"257","Pittsburgh,* PA","59986",55609,320,1963,2094
"258","Pittsfield, MA","52",52,0,0,0
"259","Pocatello, ID","4005",3687,318,0,0
"260","Port St. Lucie,* FL","59301",54495,0,0,4806
"261","Portland-South Portland-Biddeford,  ME","26560",24862,526,261,911
"262","Portland-Vancouver-Beaverton,* OR-WA","206619",143204,4506,1551,57358
"263","Poughkeepsie-Newburgh-Middletown,  NY","13126",9977,292,0,2857
"264","Prescott, AZ","26139",26139,0,0,0
"265","Providence-New Bedford-Fall River,  RI-MA","38386",35146,2353,487,400
"266","Provo-Orem, UT","85400",79961,277,0,5162
"267","Pueblo,* CO","12479",11545,934,0,0
"268","Punta Gorda,* FL","44919",37827,994,0,6098
"269","Racine, WI","8251",6497,1754,0,0
"270","Raleigh-Cary,* NC","200514",194242,0,5612,660
"271","Rapid City, SD","6221",6221,0,0,0
"272","Reading, PA","9026",8814,212,0,0
"273","Redding, CA","6983",6983,0,0,0
"274","Reno-Sparks,* NV","20707",18088,422,2197,0
"275","Richmond,* VA","82729",81073,153,1091,412
"276","Riverside-San Bernardino-Ontario,*  CA","434037",388064,3351,13622,29000
"277","Roanoke, VA","11091",10846,0,0,245
"278","Rochester, MN","6952",5671,0,0,1281
"279","Rochester, NY","14335",14335,0,0,0
"280","Rockford, IL","14809",14525,284,0,0
"281","Rocky Mount, NC","5583",5247,206,130,0
"282","Rome, GA","3556",3386,170,0,0
"283","Sacramento--Arden-Arcade--Roseville,*  CA","159948",137333,628,2045,19942
"284","Saginaw-Saginaw Township North, MI","1002",1002,0,0,0
"285","Salem, OR","16285",14400,1017,270,598
"286","Salinas, CA","9867",9867,0,0,0
"287","Salisbury, MD","3949",2907,0,0,1042
"288","Salt Lake City,* UT","84759",81349,453,124,2833
"289","San Angelo,* TX","4174",4174,0,0,0
"290","San Antonio,* TX","139725",137940,613,0,1172
"291","San Diego-Carlsbad-San Marcos,* CA","137748",81214,1744,14245,40545
"292","San Francisco-Oakland-Fremont,* CA","139268",123720,1147,1364,13037
"293","San Jose-Sunnyvale-Santa Clara,* CA","61315",38901,492,597,21325
"294","San Luis Obispo-Paso Robles, CA","10179",5607,91,464,4017
"295","Sandusky, OH","0",0,0,0,0
"296","Santa Barbara-Santa Maria-Goleta,  CA","23481",8270,0,0,15211
"297","Santa Cruz-Watsonville, CA","4105",4105,0,0,0
"298","Santa Fe,* NM","3321",3321,0,0,0
"299","Santa Rosa-Petaluma, CA","41916",17645,2048,0,22223
"300","Sarasota-Bradenton-Venice,* FL","89674",56271,2371,1017,30015
"301","Savannah, GA","39022",36153,357,445,2067
"302","Scranton--Wilkes-Barre, PA","2999",2646,0,353,0
"303","Seattle-Tacoma-Bellevue,* WA","451271",221652,17758,12175,199686
"304","Sebastian-Vero Beach,* FL","24807",23610,837,360,0
"305","Sheboygan, WI","1317",1317,0,0,0
"306","Sherman-Denison, TX","331",331,0,0,0
"307","Shreveport-Bossier City, LA","15858",15858,0,0,0
"308","Sioux City, IA-NE-SD","1055",1055,0,0,0
"309","Sioux Falls, SD","14279",9104,0,0,5175
"310","South Bend-Mishawaka, IN-MI","6962",5812,0,1150,0
"311","Spartanburg, SC","16162",16162,0,0,0
"312","Spokane, WA","27304",15385,0,0,11919
"313","Springfield, IL","2786",1980,619,0,187
"314","Springfield, MA","7620",7229,391,0,0
"315","Springfield, MO","21900",17918,1362,0,2620
"316","Springfield, OH","1562",1562,0,0,0
"317","St. Cloud, MN","5132",4461,0,0,671
"318","St. George, UT","24503",24503,0,0,0
"319","St. Joseph, MO-KS","648",648,0,0,0
"320","St. Louis,* MO-IL","131435",118218,727,764,11726
"321","State College, PA","3419",3419,0,0,0
"322","Stockton,* CA","37889",37452,0,437,0
"323","Sumter,* SC","3233",3038,195,0,0
"324","Syracuse, NY","8529",5988,0,0,2541
"325","Tallahassee, FL","34132",27981,149,1183,4819
"326","Tampa-St. Petersburg-Clearwater,* FL","199062",139893,2137,10372,46660
"327","Terre Haute, IN","3257",1215,794,201,1047
"328","Texarkana, TX-Texarkana, AR","799",799,0,0,0
"329","Toledo, OH","18315",17956,359,0,0
"330","Topeka, KS","8927",6403,0,0,2524
"331","Trenton-Ewing,* NJ","6125",5164,115,0,846
"332","Tucson,* AZ","64628",62562,1352,311,403
"333","Tulsa,* OK","54361",53491,870,0,0
"334","Tuscaloosa, AL","22221",15861,0,0,6360
"335","Tyler, TX","4472",4195,0,0,277
"336","Utica-Rome, NY","0",0,0,0,0
"337","Valdosta, GA","9557",9384,173,0,0
"338","Vallejo-Fairfield, CA","25555",23661,1842,52,0
"339","Victoria, TX","728",728,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","2753",2492,261,0,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","100858",81516,307,912,18123
"342","Visalia-Porterville, CA","45124",44334,0,790,0
"343","Waco, TX","8363",7563,800,0,0
"344","Warner Robins, GA","14374",14374,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","240327",197342,666,0,42319
"346","Waterloo-Cedar Falls, IA","3262",3202,0,60,0
"347","Wausau, WI","3003",2703,0,300,0
"348","Weirton-Steubenville, WV-OH","0",0,0,0,0
"349","Wenatchee, WA","5432",5432,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","2378",2123,255,0,0
"352","Wichita, KS","22508",21998,510,0,0
"353","Williamsport, PA","184",184,0,0,0
"354","Wilmington,* NC","71600",66286,557,242,4515
"355","Winchester, VA-WV","7681",7681,0,0,0
"356","Winston-Salem, NC","34804",34804,0,0,0
"357","Worcester, MA","12642",12298,0,344,0
"358","Yakima, WA","3725",3725,0,0,0
"359","York-Hanover, PA","21415",21415,0,0,0
"360","Youngstown-Warren-Boardman, OH-PA","6854",6854,0,0,0
"361","Yuba City, CA","28069",27811,0,0,258
"362","Yuma, AZ","9279",9110,169,0,0
