"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"203","Madison,* WI","37015",25821,5828,1543,3823
"204","Manchester-Nashua, NH","21256",20683,154,0,419
"205","Mansfield, OH","1313",1313,0,0,0
"206","McAllen-Edinburg-Pharr,* TX","57577",53669,471,1075,2362
"207","Medford,* OR","27425",23437,0,0,3988
"208","Memphis, TN-MS-AR","115205",92688,0,0,22517
"209","Merced, CA","43163",42872,0,291,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","434148",333295,4041,4092,92720
"211","Michigan City-La Porte, IN","2183",2183,0,0,0
"212","Midland,* TX","3772",3772,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","68801",57594,1306,850,9051
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","316783",270257,1159,3527,41840
"215","Missoula,* MT","1768",1768,0,0,0
"216","Mobile, AL","26024",26024,0,0,0
"217","Modesto, CA","26277",23883,342,576,1476
"218","Monroe, LA","4418",4305,113,0,0
"219","Monroe, MI","4743",4743,0,0,0
"220","Montgomery, AL","16425",16425,0,0,0
"221","Morgantown, WV","800",250,0,183,367
"222","Morristown, TN","4079",3969,110,0,0
"223","Mount Vernon-Anacortes, WA","12524",12524,0,0,0
"224","Muncie, IN","2053",2053,0,0,0
"225","Muskegon-Norton Shores, MI","1518",1518,0,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","132790",79081,1254,3418,49037
"227","Napa, CA","8243",8243,0,0,0
"228","Naples-Marco Island,* FL","99147",73781,1220,5427,18719
"229","Nashville-Davidson--Murfreesboro,*  TN","148892",143395,1499,549,3449
"230","New Haven-Milford, CT","13066",8573,0,95,4398
"231","New Orleans-Metairie-Kenner,* LA","24992",24766,226,0,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","637173",336456,45176,52667,202874
"233","Niles-Benton Harbor, MI","1312",1312,0,0,0
"234","Norwich-New London,* CT","14492",12505,373,0,1614
"235","Ocala,* FL","75051",74149,130,772,0
"236","Ocean City,* NJ","37458",27458,8170,650,1180
"237","Odessa,* TX","1020",1020,0,0,0
"238","Ogden-Clearfield, UT","57204",54560,206,1979,459
"239","Oklahoma City,* OK","93351",88667,146,0,4538
"240","Olympia, WA","27341",27341,0,0,0
"241","Omaha-Council Bluffs,* NE-IA","40208",39810,148,0,250
"242","Orlando,* FL","296567",278917,218,781,16651
"243","Oshkosh-Neenah, WI","4454",4454,0,0,0
"244","Owensboro, KY","2213",1765,0,448,0
"245","Oxnard-Thousand Oaks-Ventura, CA","34521",31530,539,1096,1356
"246","Palm Bay-Melbourne-Titusville,* FL","108039",89977,0,0,18062
"247","Panama City-Lynn Haven,* FL","109319",7444,393,850,100632
"248","Parkersburg-Marietta, WV-OH","1271",1271,0,0,0
"249","Pascagoula, MS","1531",1531,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","44174",42259,0,0,1915
"251","Peoria, IL","9730",6585,745,0,2400
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","185306",160661,854,2788,21003
"253","Phoenix-Mesa-Scottsdale, AZ","672578",598221,5084,12273,57000
"254","Pine Bluff, AR","330",259,0,0,71
"255","Pittsburgh,* PA","57711",51720,189,265,5537
"256","Pittsfield, MA","330",330,0,0,0
"257","Pocatello, ID","4110",3593,211,0,306
"258","Port St. Lucie-Fort Pierce,* FL","82445",78293,0,779,3373
"259","Portland-South Portland-Biddeford,  ME","35636",32271,1401,261,1703
"260","Portland-Vancouver-Beaverton,* OR-WA","202202",158239,425,898,42640
"261","Poughkeepsie-Newburgh-Middletown,  NY","23023",21053,0,237,1733
"262","Prescott, AZ","42349",42214,135,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","62395",41836,3544,246,16769
"264","Provo-Orem, UT","78818",75700,848,1243,1027
"265","Pueblo,* CO","14644",14644,0,0,0
"266","Punta Gorda,* FL","66737",45723,1206,11938,7870
"267","Racine, WI","14550",9360,0,0,5190
"268","Raleigh-Cary,* NC","195265",190007,0,1537,3721
"269","Rapid City, SD","11682",8434,0,3248,0
"270","Reading, PA","7744",7439,305,0,0
"271","Redding,* CA","12733",11874,436,423,0
"272","Reno-Sparks,* NV","93220",79622,0,325,13273
"273","Richmond,* VA","108478",106300,314,1098,766
"274","Riverside-San Bernardino-Ontario,*  CA","634010",617724,2425,1376,12485
"275","Roanoke, VA","48172",18372,0,0,29800
"276","Rochester, MN","13663",13055,231,0,377
"277","Rochester, NY","20996",19282,280,237,1197
"278","Rockford, IL","16450",14450,0,2000,0
"279","Rocky Mount, NC","3453",3165,288,0,0
"280","Rome,* GA","4886",4234,303,0,349
"281","Sacramento--Arden-Arcade--Roseville,*  CA","184368",158834,425,4690,20419
"282","Saginaw-Saginaw Township North, MI","1775",1775,0,0,0
"283","Salem,* OR","18675",16724,368,208,1375
"284","Salinas, CA","12303",12303,0,0,0
"285","Salisbury, MD","13745",4328,0,0,9417
"286","Salt Lake City,* UT","105937",102193,950,1390,1404
"287","San Angelo, TX","4338",4338,0,0,0
"288","San Antonio, TX","219031",189411,3214,668,25738
"289","San Diego-Carlsbad-San Marcos,* CA","147451",112552,1277,3755,29867
"290","San Francisco-Oakland-Fremont,* CA","283596",165995,1379,12182,104040
"291","San Jose-Sunnyvale-Santa Clara,* CA","56972",38550,0,0,18422
"292","San Luis Obispo-Paso Robles,* CA","15159",13121,368,1174,496
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","9712",8812,0,645,255
"295","Santa Cruz-Watsonville, CA","5172",5172,0,0,0
"296","Santa Fe,* NM","5270",5270,0,0,0
"297","Santa Rosa-Petaluma, CA","33211",17711,1865,0,13635
"298","Sarasota-Bradenton-Venice,* FL","190076",155485,720,2037,31834
"299","Savannah, GA","34695",32579,331,900,885
"300","Scranton--Wilkes-Barre, PA","3028",3028,0,0,0
"301","Seattle-Tacoma-Bellevue,* WA","318985",261071,3973,6565,47376
"302","Sheboygan, WI","4179",1750,1229,1200,0
"303","Sherman-Denison, TX","452",452,0,0,0
"304","Shreveport-Bossier City, LA","16726",16726,0,0,0
"305","Sioux City, IA-NE-SD","3005",2222,0,783,0
"306","Sioux Falls, SD","8910",8910,0,0,0
"307","South Bend-Mishawaka, IN-MI","7652",7202,0,0,450
"308","Spartanburg, SC","15900",15900,0,0,0
"309","Spokane, WA","22625",17800,542,0,4283
"310","Springfield, IL","4154",2974,589,374,217
"311","Springfield, MA","11104",10671,433,0,0
"312","Springfield, MO","38606",30937,1988,0,5681
"313","Springfield, OH","2140",2140,0,0,0
"314","St. Cloud, MN","6485",5895,0,0,590
"315","St. George, UT","44441",44441,0,0,0
"316","St. Joseph, MO-KS","1533",1023,273,0,237
"317","St. Louis,* MO-IL","168374",143119,1848,1957,21450
"318","State College, PA","5308",5113,195,0,0
"319","Stockton,* CA","73350",72311,1039,0,0
"320","Sumter,* SC","4807",4807,0,0,0
"321","Syracuse, NY","8707",8707,0,0,0
"322","Tallahassee, FL","42773",34426,324,196,7827
"323","Tampa-St. Petersburg-Clearwater,* FL","353080",296390,150,7049,49491
"324","Terre Haute, IN","2031",956,108,214,753
"325","Texarkana, TX-Texarkana, AR","1544",1544,0,0,0
"326","Toledo, OH","20247",15862,775,0,3610
"327","Topeka, KS","10489",10489,0,0,0
"328","Trenton-Ewing,* NJ","22284",9608,0,0,12676
"329","Tucson, AZ","153425",146828,777,1297,4523
"330","Tulsa,* OK","62189",61875,314,0,0
"331","Tuscaloosa, AL","15372",15372,0,0,0
"332","Tyler, TX","6330",5960,0,0,370
"333","Utica-Rome, NY","317",317,0,0,0
"334","Valdosta, GA","6932",6932,0,0,0
"335","Vallejo-Fairfield, CA","47898",47676,222,0,0
"336","Vero Beach,* FL","84102",79893,1199,3010,0
"337","Victoria, TX","2108",2108,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","4696",3918,778,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","139162",117283,2176,1377,18326
"340","Visalia-Porterville, CA","53915",53031,372,512,0
"341","Waco, TX","23227",9332,375,175,13345
"342","Warner Robins, GA","13970",13730,240,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","361512",231862,250,0,129400
"344","Waterloo-Cedar Falls, IA","2258",2258,0,0,0
"345","Wausau, WI","7308",7308,0,0,0
"346","Weirton-Steubenville, WV-OH","570",570,0,0,0
"347","Wenatchee, WA","5441",5441,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","4074",4074,0,0,0
"350","Wichita, KS","26518",23823,695,2000,0
"351","Williamsport, PA","78",78,0,0,0
"352","Wilmington,* NC","111983",94321,3823,763,13076
"353","Winchester, VA-WV","12712",12712,0,0,0
"354","Winston-Salem, NC","33007",29691,0,0,3316
"355","Worcester, MA","29303",22938,299,2786,3280
"356","Yakima, WA","3750",3750,0,0,0
"357","York-Hanover, PA","22652",21523,200,429,500
"358","Youngstown-Warren-Boardman, OH-PA","7364",4894,160,0,2310
"359","Yuba City-Marysville, CA","4675",4675,0,0,0
"360","Yuma, AZ","22185",22185,0,0,0
