"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"103","Elmira, NY","363",363,0,0,0
"104","Erie, PA","4201",3799,0,62,340
"105","Eugene-Springfield,* OR","18746",17338,577,831,0
"106","Evansville, IN-KY","17894",16294,0,0,1600
"107","Fairbanks,* AK","562",562,0,0,0
"108","Fargo, ND-MN","22460",18455,0,200,3805
"109","Farmington,* NM","4096",3917,179,0,0
"110","Fayetteville, NC","26817",22423,0,0,4394
"111","Fayetteville-Springdale-Rogers,  AR-MO","60174",44112,2537,1471,12054
"112","Flagstaff, AZ","13115",13115,0,0,0
"113","Flint,* MI","39299",32961,384,0,5954
"114","Florence, SC","1928",1928,0,0,0
"115","Fond du Lac, WI","4555",4555,0,0,0
"116","Fort Collins-Loveland,* CO","40246",35356,476,955,3459
"117","Fort Smith, AR-OK","6158",5743,295,120,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","24881",24881,0,0,0
"119","Fort Wayne, IN","42121",36061,5538,0,522
"120","Fresno,* CA","77924",68024,2635,5431,1834
"121","Gadsden, AL","1847",1847,0,0,0
"122","Gainesville, FL","30380",26196,0,1261,2923
"123","Gainesville, GA","16516",16516,0,0,0
"124","Glens Falls, NY","7278",6861,0,104,313
"125","Goldsboro,* NC","6414",6038,0,0,376
"126","Grand Forks, ND-MN","4201",2711,0,0,1490
"127","Grand Junction,* CO","16399",15450,330,619,0
"128","Grand Rapids-Wyoming, MI","60593",55880,126,507,4080
"129","Great Falls, MT","2289",2289,0,0,0
"130","Greeley,* CO","67648",57215,395,1591,8447
"131","Green Bay, WI","25986",24169,1003,0,814
"132","Greensboro-High Point, NC","51088",50660,70,358,0
"133","Greenville, NC","11185",9400,291,270,1224
"134","Greenville, SC","40423",40047,219,0,157
"135","Gulfport-Biloxi, MS","19764",19158,333,0,273
"136","Hagerstown-Martinsburg, MD-WV","42403",41984,59,180,180
"137","Hanford-Corcoran, CA","7355",6582,0,246,527
"138","Harrisburg-Carlisle, PA","24362",23767,257,156,182
"139","Harrisonburg,* VA","12070",11700,80,0,290
"140","Hartford-West Hartford-East Hartford,*  CT","46221",44233,375,0,1613
"141","Hattiesburg, MS","726",726,0,0,0
"142","Hickory-Lenoir-Morganton, NC","25511",24310,501,0,700
"143","Hinesville-Fort Stewart,* GA","1624",1390,234,0,0
"144","Holland-Grand Haven,* MI","29243",24133,708,2625,1777
"145","Honolulu,* HI","18091",16508,1216,367,0
"146","Hot Springs, AR","1203",1203,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6130",6130,0,0,0
"148","Houston-Baytown-Sugar Land, TX","475846",413876,1356,1496,59118
"149","Huntington-Ashland, WV-KY-OH","288",288,0,0,0
"150","Huntsville, AL","9027",8421,100,0,506
"151","Idaho Falls, ID","10797",10483,164,150,0
"152","Indianapolis, IN","195294",177340,4763,1259,11932
"153","Iowa City, IA","22531",16421,721,677,4712
"154","Ithaca, NY","1317",1317,0,0,0
"155","Jackson, MI","4307",4031,0,0,276
"156","Jackson, MS","68542",42031,0,0,26511
"157","Jackson, TN","7327",7207,120,0,0
"158","Jacksonville,* FL","255944",195396,1150,299,59099
"159","Jacksonville, NC","7145",7145,0,0,0
"160","Janesville, WI","9470",6982,1078,1200,210
"161","Jefferson City, MO","4548",3984,155,409,0
"162","Johnson City, TN","9016",8480,238,0,298
"163","Johnstown, PA","254",254,0,0,0
"164","Jonesboro, AR","2620",2620,0,0,0
"165","Joplin, MO","1409",1409,0,0,0
"166","Kalamazoo-Portage, MI","16327",15296,0,736,295
"167","Kankakee-Bradley,* IL","9241",8834,183,224,0
"168","Kansas City, MO-KS","175749",167044,2604,5131,970
"169","Kennewick-Richland-Pasco, WA","27789",26092,0,0,1697
"170","Killeen-Temple-Fort Hood, TX","26551",18839,6524,1188,0
"171","Kingsport-Bristol-Bristol, TN-VA","6237",6037,200,0,0
"172","Kingston, NY","9010",9010,0,0,0
"173","Knoxville, TN","34330",33901,308,0,121
"174","Kokomo, IN","4478",4178,300,0,0
"175","La Crosse, WI-MN","7766",7510,0,256,0
"176","Lafayette, IN","24794",23492,625,677,0
"177","Lafayette, LA","14578",13893,229,141,315
"178","Lake Charles, LA","8923",7317,81,231,1294
"179","Lakeland,* FL","158379",125188,680,1657,30854
"180","Lancaster, PA","17344",16313,0,212,819
"181","Lansing-East Lansing, MI","22514",18433,580,0,3501
"182","Laredo,* TX","12685",11720,0,147,818
"183","Las Cruces,* NM","24447",22721,117,0,1609
"184","Las Vegas-Paradise,* NV","199350",178356,0,4179,16815
"185","Lawrence, KS","10644",7002,2903,186,553
"186","Lawton, OK","1457",1457,0,0,0
"187","Lebanon, PA","5600",5600,0,0,0
"188","Lewiston, ID-WA","950",950,0,0,0
"189","Lewiston-Auburn, ME","4768",4408,0,360,0
"190","Lexington-Fayette, KY","62296",55336,0,0,6960
"191","Lima, OH","1457",1457,0,0,0
"192","Lincoln, NE","25913",23926,462,0,1525
"193","Little Rock-North Little Rock, AR","48255",42754,0,555,4946
"194","Logan, UT-ID","13238",5926,0,262,7050
"195","Longview, TX","2434",2434,0,0,0
"196","Longview, WA","6395",6214,0,0,181
"197","Los Angeles-Long Beach-Santa Ana,*  CA","516848",316402,4779,2284,193383
"198","Louisville, KY-IN","88407",84629,101,669,3008
"199","Lubbock, TX","31667",17096,3100,0,11471
"200","Lynchburg, VA","15127",15127,0,0,0
"201","Macon, GA","6887",6625,262,0,0
"202","Madera,* CA","22897",15075,259,1145,6418
"203","Madison, WI","64927",47816,2176,3784,11151
"204","Manchester-Nashua, NH","24636",22959,410,0,1267
"205","Mansfield, OH","5100",4737,0,196,167
"206","McAllen-Edinburg-Pharr,* TX","40207",32985,926,3521,2775
"207","Medford,* OR","19467",18938,0,350,179
"208","Memphis, TN-MS-AR","128391",123194,0,0,5197
"209","Merced, CA","43926",43782,144,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","522862",311993,2780,4993,203096
"211","Michigan City-La Porte, IN","3687",3687,0,0,0
"212","Midland,* TX","2458",2458,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","92581",75990,3253,2291,11047
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","481961",344425,7342,12470,117724
"215","Missoula,* MT","2727",2727,0,0,0
"216","Mobile, AL","13347",13347,0,0,0
"217","Modesto, CA","50603",49748,405,450,0
"218","Monroe, LA","4711",4551,160,0,0
"219","Monroe,* MI","13307",12824,267,0,216
"220","Montgomery, AL","14619",14619,0,0,0
"221","Morgantown, WV","1148",0,0,220,928
"222","Morristown, TN","6514",6234,280,0,0
"223","Mount Vernon-Anacortes, WA","9250",8993,257,0,0
"224","Muncie, IN","3770",3770,0,0,0
"225","Muskegon-Norton Shores,* MI","9957",8904,1053,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","59418",47318,399,1492,10209
"227","Napa,* CA","22726",22726,0,0,0
"228","Naples-Marco Island,* FL","94118",87071,1504,619,4924
"229","Nashville-Davidson--Murfreesboro,  TN","167766",145992,2091,195,19488
"230","New Haven-Milford,* CT","19532",17983,794,288,467
"231","New Orleans-Metairie-Kenner, LA","79707",76003,3304,0,400
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","549984",311172,66006,53469,119337
"233","Niles-Benton Harbor, MI","4802",4802,0,0,0
"234","Norwich-New London,* CT","11944",10656,0,0,1288
"235","Ocala,* FL","52267",52267,0,0,0
"236","Ocean City,* NJ","32205",19409,11745,451,600
"237","Odessa,* TX","1959",1959,0,0,0
"238","Ogden-Clearfield, UT","68209",62309,249,5651,0
"239","Oklahoma City, OK","99915",96950,265,0,2700
"240","Olympia,* WA","13956",11526,259,0,2171
"241","Omaha-Council Bluffs, NE-IA","65583",63525,104,0,1954
"242","Orlando,* FL","409352",321378,1229,806,85939
"243","Oshkosh-Neenah, WI","15197",12724,533,0,1940
"244","Owensboro, KY","2651",2651,0,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","52301",40206,0,2020,10075
"246","Palm Bay-Melbourne-Titusville,* FL","141231",91197,306,0,49728
"247","Panama City-Lynn Haven,* FL","123631",14724,0,0,108907
"248","Parkersburg-Marietta, WV-OH","1109",1109,0,0,0
"249","Pascagoula, MS","8011",8011,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","44565",30342,724,449,13050
"251","Peoria, IL","16739",14681,835,0,1223
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","187651",166609,3556,3972,13514
"253","Phoenix-Mesa-Scottsdale, AZ","797033",740682,2723,3339,50289
"254","Pine Bluff, AR","537",272,92,60,113
"255","Pittsburgh, PA","64962",60074,482,2441,1965
"256","Pittsfield, MA","1233",1233,0,0,0
"257","Pocatello, ID","6025",5142,133,0,750
"258","Port St. Lucie-Fort Pierce,* FL","84220",80824,190,492,2714
"259","Portland-South Portland-Biddeford,  ME","44285",41158,1179,866,1082
"260","Portland-Vancouver-Beaverton,* OR-WA","207636",156970,982,6223,43461
"261","Poughkeepsie-Newburgh-Middletown,*  NY","38604",34529,0,0,4075
"262","Prescott, AZ","45521",45229,292,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","47423",39493,739,2712,4479
"264","Provo-Orem, UT","54839",48685,0,1218,4936
"265","Pueblo,* CO","8553",8553,0,0,0
"266","Punta Gorda,* FL","47821",37517,904,600,8800
"267","Racine,* WI","13417",11840,385,350,842
"268","Raleigh-Cary,* NC","148147",141097,1043,225,5782
"269","Rapid City, SD","12614",11878,327,409,0
"270","Reading, PA","10129",8914,0,384,831
"271","Redding,* CA","12136",11903,0,233,0
"272","Reno-Sparks,* NV","96447",96297,150,0,0
"273","Richmond,* VA","107035",104636,145,598,1656
"274","Riverside-San Bernardino-Ontario,*  CA","642911",586883,1007,1142,53879
"275","Roanoke, VA","15307",15307,0,0,0
"276","Rochester, MN","24546",24317,229,0,0
"277","Rochester, NY","30535",27253,535,2159,588
"278","Rockford, IL","19797",16738,2049,1010,0
"279","Rocky Mount, NC","5513",5351,162,0,0
"280","Rome,* GA","3407",3047,360,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","384196",343536,5651,0,35009
"282","Saginaw-Saginaw Township North, MI","4298",4298,0,0,0
"283","Salem,* OR","33911",25418,325,0,8168
"284","Salinas, CA","28187",27340,0,847,0
"285","Salisbury, MD","7299",6548,0,0,751
"286","Salt Lake City, UT","94503",88195,198,1196,4914
"287","San Angelo, TX","2985",2723,262,0,0
"288","San Antonio, TX","171758",139509,2941,0,29308
"289","San Diego-Carlsbad-San Marcos,* CA","148766",112431,608,6180,29547
"290","San Francisco-Oakland-Fremont,* CA","225654",201478,1251,1992,20933
"291","San Jose-Sunnyvale-Santa Clara,* CA","127205",52262,433,6124,68386
"292","San Luis Obispo-Paso Robles,* CA","29825",28127,606,746,346
"293","Sandusky, OH","1928",1928,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","22583",20347,0,0,2236
"295","Santa Cruz-Watsonville,* CA","9485",9485,0,0,0
"296","Santa Fe,* NM","6051",6051,0,0,0
"297","Santa Rosa-Petaluma,* CA","20941",20941,0,0,0
"298","Sarasota-Bradenton-Venice,* FL","175215",151357,124,4203,19531
"299","Savannah, GA","29077",28074,0,803,200
"300","Scranton--Wilkes-Barre, PA","8772",8372,0,400,0
"301","Seattle-Tacoma-Bellevue,* WA","289627",227454,3027,6512,52634
"302","Sheboygan, WI","4790",2910,0,580,1300
"303","Sherman-Denison, TX","709",485,224,0,0
"304","Shreveport-Bossier City, LA","18717",18717,0,0,0
"305","Sioux City, IA-NE-SD","5101",4662,439,0,0
"306","Sioux Falls, SD","23234",21505,0,0,1729
"307","South Bend-Mishawaka, IN-MI","11164",10540,0,0,624
"308","Spartanburg, SC","15060",15060,0,0,0
"309","Spokane, WA","25434",23500,750,0,1184
"310","Springfield, IL","8848",6535,1403,0,910
"311","Springfield, MA","14137",13947,190,0,0
"312","Springfield, MO","41605",33833,2551,0,5221
"313","Springfield, OH","3692",3692,0,0,0
"314","St. Cloud, MN","14933",13704,0,0,1229
"315","St. George, UT","34349",34201,148,0,0
"316","St. Joseph, MO-KS","1677",1142,535,0,0
"317","St. Louis, MO-IL","161390",156935,2983,728,744
"318","State College, PA","9157",9026,0,131,0
"319","Stockton,* CA","84046",83821,225,0,0
"320","Sumter,* SC","4937",3945,236,0,756
"321","Syracuse, NY","11150",10846,200,0,104
"322","Tallahassee, FL","28983",27720,434,299,530
"323","Tampa-St. Petersburg-Clearwater,* FL","388044",328585,5874,4863,48722
"324","Terre Haute, IN","3296",2964,332,0,0
"325","Texarkana, TX-Texarkana, AR","1725",1559,166,0,0
"326","Toledo, OH","34049",25836,1877,852,5484
"327","Topeka, KS","17755",17755,0,0,0
"328","Trenton-Ewing,* NJ","7794",5731,0,0,2063
"329","Tucson, AZ","123050",117124,785,0,5141
"330","Tulsa, OK","46358",43658,0,0,2700
"331","Tuscaloosa, AL","9247",9247,0,0,0
"332","Tyler, TX","6258",5646,0,150,462
"333","Utica-Rome, NY","1123",1123,0,0,0
"334","Valdosta, GA","23600",10645,0,0,12955
"335","Vallejo-Fairfield,* CA","30056",26948,648,0,2460
"336","Vero Beach,* FL","35453",28413,0,626,6414
"337","Victoria, TX","1913",1913,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","2566",2566,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","119351",107646,0,1122,10583
"340","Visalia-Porterville, CA","26598",24755,887,563,393
"341","Waco, TX","8402",8402,0,0,0
"342","Warner Robins, GA","13942",13942,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","378025",283094,309,0,94622
"344","Waterloo-Cedar Falls, IA","9230",9230,0,0,0
"345","Wausau, WI","18045",11973,272,0,5800
"346","Weirton-Steubenville, WV-OH","595",595,0,0,0
"347","Wenatchee, WA","8354",7447,0,907,0
"348","Wheeling, WV-OH","334",334,0,0,0
"349","Wichita Falls, TX","2713",2713,0,0,0
"350","Wichita, KS","23749",23492,257,0,0
"351","Williamsport, PA","303",303,0,0,0
"352","Wilmington,* NC","86702",76581,746,0,9375
"353","Winchester, VA-WV","20531",20531,0,0,0
"354","Winston-Salem,* NC","48679",46093,0,0,2586
"355","Worcester, MA","41477",40074,521,426,456
"356","Yakima, WA","11542",11248,294,0,0
"357","York-Hanover, PA","31256",29841,0,0,1415
"358","Youngstown-Warren-Boardman, OH-PA","15734",14674,1060,0,0
"359","Yuba City-Marysville, CA","45962",45962,0,0,0
"360","Yuma, AZ","29064",24360,0,0,4704
