"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"75","Columbus, IN","3988",3988,0,0,0
"76","Columbus,* OH","173573",145131,3608,9107,15727
"77","Corpus Christi, TX","18533",16363,0,718,1452
"78","Corvallis, OR","4245",3946,299,0,0
"79","Cumberland, MD-WV","3057",3057,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","734341",673813,2415,1439,56674
"81","Dalton,* GA","8537",8133,88,0,316
"82","Danville, IL","0",0,0,0,0
"83","Danville,* VA","2859",2859,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","12800",12600,200,0,0
"85","Dayton, OH","43426",43426,0,0,0
"86","Decatur, AL","4041",4041,0,0,0
"87","Decatur, IL","6298",1753,0,0,4545
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","88194",80531,75,0,7588
"89","Denver-Aurora,* CO","327025",320747,160,322,5796
"90","Des Moines,* IA","93634",75046,344,0,18244
"91","Detroit-Warren-Livonia,* MI","246601",222929,2757,3457,17458
"92","Dothan, AL","3045",3045,0,0,0
"93","Dover,* DE","22790",22471,0,319,0
"94","Dubuque, IA","5464",5065,399,0,0
"95","Duluth, MN-WI","17142",14924,218,239,1761
"96","Durham,* NC","70055",65137,3718,0,1200
"97","Eau Claire, WI","13420",11670,1750,0,0
"98","El Centro,* CA","4430",4312,0,118,0
"99","El Paso, TX","38423",38423,0,0,0
"100","Elizabethtown, KY","11045",9785,0,250,1010
"101","Elkhart-Goshen, IN","14228",14228,0,0,0
"102","Elmira, NY","361",361,0,0,0
"103","Erie, PA","7397",7397,0,0,0
"104","Eugene-Springfield,* OR","28978",22419,1430,0,5129
"105","Evansville, IN-KY","21125",13095,0,0,8030
"106","Fairbanks,* AK","5894",5388,506,0,0
"107","Fargo, ND-MN","24333",11868,260,1514,10691
"108","Farmington,* NM","7695",7695,0,0,0
"109","Fayetteville, NC","39319",37670,0,164,1485
"110","Fayetteville-Springdale-Rogers,  AR-MO","67061",48610,4356,314,13781
"111","Flagstaff, AZ","14301",14301,0,0,0
"112","Flint, MI","15002",15002,0,0,0
"113","Florence, SC","4067",4067,0,0,0
"114","Florence-Muscle Shoals, AL","3205",2581,0,0,624
"115","Fond du Lac, WI","3500",2898,602,0,0
"116","Fort Collins-Loveland,* CO","44791",40868,425,645,2853
"117","Fort Smith, AR-OK","11660",5868,740,150,4902
"118","Fort Walton Beach-Crestview-Destin,*  FL","110475",23746,0,0,86729
"119","Fort Wayne, IN","40227",37835,1162,210,1020
"120","Fresno, CA","78734",73067,890,1375,3402
"121","Gadsden, AL","3238",3238,0,0,0
"122","Gainesville, FL","20068",18237,0,0,1831
"123","Gainesville, GA","23198",22598,0,600,0
"124","Glens Falls, NY","8333",8278,55,0,0
"125","Goldsboro,* NC","5225",5225,0,0,0
"126","Grand Forks, ND-MN","6981",2231,3800,0,950
"127","Grand Junction,* CO","20435",20261,174,0,0
"128","Grand Rapids-Wyoming,* MI","41565",39845,107,255,1358
"129","Great Falls, MT","4884",4884,0,0,0
"130","Greeley,* CO","76305",73704,0,1533,1068
"131","Green Bay, WI","30033",21504,1243,0,7286
"132","Greensboro-High Point,* NC","83886",74890,655,0,8341
"133","Greenville, NC","20294",17568,393,0,2333
"134","Greenville,* SC","55796",53978,0,0,1818
"135","Gulfport-Biloxi, MS","34286",20609,262,203,13212
"136","Hagerstown-Martinsburg, MD-WV","49327",48719,608,0,0
"137","Hanford-Corcoran, CA","5551",5551,0,0,0
"138","Harrisburg-Carlisle, PA","23762",23762,0,0,0
"139","Harrisonburg,* VA","18698",18578,120,0,0
"140","Hartford-West Hartford-East Hartford,  CT","37431",36510,158,0,763
"141","Hattiesburg, MS","1290",1290,0,0,0
"142","Hickory-Lenoir-Morganton, NC","23774",23658,116,0,0
"143","Hinesville-Fort Stewart, GA","84",84,0,0,0
"144","Holland-Grand Haven, MI","22291",20555,562,834,340
"145","Honolulu,* HI","55694",34144,250,1482,19818
"146","Hot Springs, AR","1531",1531,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6428",6428,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","764398",718752,2171,438,43037
"149","Huntington-Ashland, WV-KY-OH","626",626,0,0,0
"150","Huntsville, AL","41564",41564,0,0,0
"151","Idaho Falls, ID","22231",17439,0,4792,0
"152","Indianapolis,* IN","219972",210326,3563,1593,4490
"153","Iowa City, IA","9586",8696,0,890,0
"154","Ithaca, NY","2070",1720,100,0,250
"155","Jackson, MI","3103",3103,0,0,0
"156","Jackson, MS","49543",47143,0,859,1541
"157","Jackson, TN","5288",5288,0,0,0
"158","Jacksonville,* FL","354802",283390,538,15190,55684
"159","Jacksonville, NC","11147",11147,0,0,0
"160","Janesville, WI","8056",6538,413,225,880
"161","Jefferson City, MO","4352",4352,0,0,0
"162","Johnson City, TN","14963",14963,0,0,0
"163","Johnstown, PA","112",112,0,0,0
"164","Jonesboro, AR","5523",5403,120,0,0
"165","Joplin, MO","2097",2097,0,0,0
"166","Kalamazoo-Portage, MI","17213",17213,0,0,0
"167","Kankakee-Bradley, IL","5295",5295,0,0,0
"168","Kansas City,* MO-KS","187090",168253,3335,9220,6282
"169","Kennewick-Richland-Pasco, WA","34582",28650,192,2249,3491
"170","Killeen-Temple-Fort Hood, TX","27150",25772,1378,0,0
"171","Kingsport-Bristol-Bristol, TN-VA","7638",7563,75,0,0
"172","Kingston, NY","6954",6774,180,0,0
"173","Knoxville, TN","45140",43417,1242,0,481
"174","Kokomo, IN","5882",5595,287,0,0
"175","La Crosse, WI-MN","11157",9957,536,235,429
"176","Lafayette, IN","16544",16544,0,0,0
"177","Lafayette, LA","15524",15384,0,140,0
"178","Lake Charles, LA","9138",8928,0,210,0
"179","Lakeland,* FL","118725",109503,408,0,8814
"180","Lancaster, PA","21489",20854,0,0,635
"181","Lansing-East Lansing, MI","27075",21694,198,0,5183
"182","Laredo,* TX","16319",14264,0,102,1953
"183","Las Cruces,* NM","34530",34530,0,0,0
"184","Las Vegas-Paradise,* NV","452739",413368,5567,4286,29518
"185","Lawrence, KS","4490",4490,0,0,0
"186","Lawton, OK","1630",1630,0,0,0
"187","Lebanon, PA","8214",8214,0,0,0
"188","Lewiston, ID-WA","1349",1059,290,0,0
"189","Lewiston-Auburn, ME","8585",8585,0,0,0
"190","Lexington-Fayette, KY","62756",57506,225,366,4659
"191","Lima, OH","532",532,0,0,0
"192","Lincoln, NE","21377",21127,0,250,0
"193","Little Rock-North Little Rock, AR","60520",59620,900,0,0
"194","Logan, UT-ID","12414",12164,0,250,0
"195","Longview, TX","3698",3698,0,0,0
"196","Longview, WA","5596",5407,0,189,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","446267",340066,7968,26275,71958
"198","Louisville,* KY-IN","129237",123768,761,415,4293
"199","Lubbock, TX","18767",18587,180,0,0
"200","Lynchburg, VA","19586",19586,0,0,0
"201","Macon, GA","9265",9265,0,0,0
"202","Madera, CA","18337",18337,0,0,0
"203","Madison,* WI","105884",60020,4303,2520,39041
"204","Manchester-Nashua, NH","34381",33232,790,0,359
"205","Mansfield, OH","4229",3755,198,276,0
"206","McAllen-Edinburg-Pharr,* TX","83687",78541,471,4139,536
"207","Medford,* OR","26726",24444,841,1148,293
"208","Memphis, TN-MS-AR","153204",152109,0,0,1095
"209","Merced, CA","36143",36143,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","526364",381590,2161,4181,138432
"211","Michigan City-La Porte, IN","3754",3754,0,0,0
"212","Midland,* TX","4173",4173,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","87449",78494,2275,1328,5352
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","404484",380551,1749,2907,19277
"215","Missoula,* MT","3161",3107,54,0,0
"216","Mobile, AL","31636",25553,0,0,6083
"217","Modesto, CA","55856",53954,201,0,1701
"218","Monroe, LA","6333",6323,10,0,0
"219","Monroe, MI","4926",4926,0,0,0
"220","Montgomery, AL","31640",20168,0,0,11472
"221","Morgantown, WV","998",538,0,0,460
"222","Morristown, TN","7240",7240,0,0,0
"223","Mount Vernon-Anacortes, WA","11170",10121,1049,0,0
"224","Muncie, IN","577",577,0,0,0
"225","Muskegon-Norton Shores, MI","5925",5755,170,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","141645",64345,627,0,76673
"227","Napa, CA","3095",3095,0,0,0
"228","Naples-Marco Island,* FL","190174",82190,578,7830,99576
"229","Nashville-Davidson--Murfreesboro,*  TN","207465",193714,3779,171,9801
"230","New Haven-Milford, CT","20852",19248,0,0,1604
"231","New Orleans-Metairie-Kenner,* LA","66230",64640,859,0,731
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","707307",383377,61793,58014,204123
"233","Niles-Benton Harbor, MI","1891",1649,0,242,0
"234","Norwich-New London,* CT","16455",15522,209,724,0
"235","Ocala,* FL","59691",58460,210,1021,0
"236","Ocean City,* NJ","23664",12554,6103,2332,2675
"237","Odessa,* TX","2385",2385,0,0,0
"238","Ogden-Clearfield, UT","69380",66222,0,3158,0
"239","Oklahoma City,* OK","108583",106755,385,148,1295
"240","Olympia, WA","34432",34432,0,0,0
"241","Omaha-Council Bluffs,* NE-IA","79775",79322,104,0,349
"242","Orlando,* FL","301606",289677,0,1675,10254
"243","Oshkosh-Neenah, WI","13435",12830,435,170,0
"244","Owensboro, KY","3874",3874,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","66007",64258,0,1217,532
"246","Palm Bay-Melbourne-Titusville,* FL","115996",102540,0,0,13456
"247","Panama City-Lynn Haven,* FL","50961",19044,143,494,31280
"248","Parkersburg-Marietta, WV-OH","1835",1835,0,0,0
"249","Pascagoula, MS","8483",8343,140,0,0
"250","Pensacola-Ferry Pass-Brent, FL","35353",34587,0,0,766
"251","Peoria, IL","10156",7970,1610,0,576
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","232386",209871,373,1322,20820
"253","Phoenix-Mesa-Scottsdale, AZ","742288",712695,458,4547,24588
"254","Pine Bluff, AR","1028",957,0,0,71
"255","Pittsburgh,* PA","98857",92766,326,1967,3798
"256","Pittsfield, MA","723",723,0,0,0
"257","Pocatello, ID","3598",3468,0,130,0
"258","Port St. Lucie-Fort Pierce,* FL","124463",117423,747,1880,4413
"259","Portland-South Portland-Biddeford,  ME","54929",49124,1763,2126,1916
"260","Portland-Vancouver-Beaverton,* OR-WA","242828",211430,3412,3623,24363
"261","Poughkeepsie-Newburgh-Middletown,  NY","26532",25105,0,0,1427
"262","Prescott, AZ","57040",56897,143,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","61854",52420,1191,246,7997
"264","Provo-Orem, UT","70118",63982,1463,2185,2488
"265","Pueblo,* CO","16645",15946,399,300,0
"266","Punta Gorda,* FL","49003",36873,3595,1057,7478
"267","Racine, WI","14972",14782,0,0,190
"268","Raleigh-Cary,* NC","228038",226120,80,0,1838
"269","Rapid City, SD","12385",11821,564,0,0
"270","Reading, PA","12773",12148,0,0,625
"271","Redding,* CA","16892",16189,703,0,0
"272","Reno-Sparks,* NV","47062",46657,0,405,0
"273","Richmond,* VA","124740",123844,0,513,383
"274","Riverside-San Bernardino-Ontario,*  CA","943450",918464,819,15459,8708
"275","Roanoke, VA","16629",16521,108,0,0
"276","Rochester, MN","20908",20679,229,0,0
"277","Rochester, NY","25466",24089,180,0,1197
"278","Rockford, IL","17883",16063,550,670,600
"279","Rocky Mount, NC","5126",4982,144,0,0
"280","Rome,* GA","6030",5530,500,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","330970",291485,1567,325,37593
"282","Saginaw-Saginaw Township North, MI","4632",4632,0,0,0
"283","Salem,* OR","29610",27779,368,638,825
"284","Salinas, CA","18177",18177,0,0,0
"285","Salisbury, MD","10040",8713,0,0,1327
"286","Salt Lake City,* UT","98483",92860,604,1942,3077
"287","San Angelo, TX","3038",3038,0,0,0
"288","San Antonio, TX","259846",187518,1508,500,70320
"289","San Diego-Carlsbad-San Marcos,* CA","292816",204279,14651,5708,68178
"290","San Francisco-Oakland-Fremont,* CA","305330",227481,1530,2101,74218
"291","San Jose-Sunnyvale-Santa Clara,* CA","136286",68479,393,4456,62958
"292","San Luis Obispo-Paso Robles,* CA","31536",31096,160,0,280
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","15414",14448,223,488,255
"295","Santa Cruz-Watsonville, CA","11864",11864,0,0,0
"296","Santa Fe,* NM","7026",7026,0,0,0
"297","Santa Rosa-Petaluma, CA","25258",24445,813,0,0
"298","Sarasota-Bradenton-Venice,* FL","228436",202949,1059,857,23571
"299","Savannah, GA","41771",39472,200,1899,200
"300","Scranton--Wilkes-Barre, PA","5772",5223,170,379,0
"301","Seattle-Tacoma-Bellevue,* WA","353801",313469,8134,7242,24956
"302","Sheboygan, WI","5263",5084,179,0,0
"303","Sherman-Denison, TX","452",452,0,0,0
"304","Shreveport-Bossier City, LA","23995",23995,0,0,0
"305","Sioux City, IA-NE-SD","4206",3675,531,0,0
"306","Sioux Falls, SD","24615",20509,0,275,3831
"307","South Bend-Mishawaka, IN-MI","14639",14239,0,0,400
"308","Spartanburg, SC","18021",17758,0,263,0
"309","Spokane, WA","31083",26482,0,1441,3160
"310","Springfield, IL","6469",5408,906,0,155
"311","Springfield, MA","18464",18042,422,0,0
"312","Springfield, MO","33804",31804,1750,0,250
"313","Springfield, OH","4709",3669,0,1040,0
"314","St. Cloud, MN","17292",16914,0,0,378
"315","St. George, UT","47768",47074,0,0,694
"316","St. Joseph, MO-KS","1402",1402,0,0,0
"317","St. Louis,* MO-IL","242660",221775,2902,1654,16329
"318","State College, PA","7205",6240,0,0,965
"319","Stockton,* CA","93103",90690,0,1778,635
"320","Sumter,* SC","5802",5332,131,339,0
"321","Syracuse, NY","16427",15953,474,0,0
"322","Tallahassee, FL","43687",34307,857,261,8262
"323","Tampa-St. Petersburg-Clearwater,* FL","467700",414512,9355,1142,42691
"324","Terre Haute, IN","4240",3192,295,0,753
"325","Texarkana, TX-Texarkana, AR","2797",2797,0,0,0
"326","Toledo, OH","36269",33584,1805,880,0
"327","Topeka, KS","19021",19021,0,0,0
"328","Trenton-Ewing,* NJ","14292",10427,0,0,3865
"329","Tucson, AZ","171774",166983,1088,149,3554
"330","Tulsa,* OK","67431",67431,0,0,0
"331","Tuscaloosa, AL","23950",17545,0,0,6405
"332","Tyler, TX","7525",7155,0,0,370
"333","Utica-Rome, NY","570",570,0,0,0
"334","Valdosta, GA","11417",11417,0,0,0
"335","Vallejo-Fairfield, CA","39148",39148,0,0,0
"336","Vero Beach,* FL","84705",76122,210,0,8373
"337","Victoria, TX","1735",1735,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","4605",4499,106,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","122261",110241,2214,933,8873
"340","Visalia-Porterville, CA","33885",33026,612,247,0
"341","Waco, TX","6788",5288,1500,0,0
"342","Warner Robins, GA","19999",19999,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","446924",395718,0,0,51206
"344","Waterloo-Cedar Falls, IA","11628",10683,945,0,0
"345","Wausau, WI","11188",10948,240,0,0
"346","Weirton-Steubenville, WV-OH","515",515,0,0,0
"347","Wenatchee, WA","9597",9332,265,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","3788",3488,300,0,0
"350","Wichita, KS","30490",28449,1341,700,0
"351","Williamsport, PA","750",750,0,0,0
"352","Wilmington,* NC","105046",102342,1303,0,1401
"353","Winchester, VA-WV","29463",29463,0,0,0
"354","Winston-Salem, NC","40964",40964,0,0,0
"355","Worcester, MA","37447",36334,441,672,0
"356","Yakima, WA","6877",6877,0,0,0
"357","York-Hanover, PA","32428",31382,0,237,809
"358","Youngstown-Warren-Boardman, OH-PA","13962",13487,475,0,0
"359","Yuba City-Marysville, CA","77630",77630,0,0,0
"360","Yuma, AZ","24960",24960,0,0,0
