"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"42","Boulder, CO","9912",8894,194,0,824
"43","Bowling Green, KY","11724",11362,362,0,0
"44","Bremerton-Silverdale, WA","17801",17801,0,0,0
"45","Bridgeport-Stamford-Norwalk, CT","45529",44680,173,268,408
"46","Brownsville-Harlingen, TX","17371",14589,136,1824,822
"47","Brunswick, GA","30859",30859,0,0,0
"48","Buffalo-Niagara Falls, NY","20400",20160,240,0,0
"49","Burlington, NC","17684",17684,0,0,0
"50","Burlington-South Burlington, VT","9641",8590,94,0,957
"51","Canton-Massillon, OH","10218",9980,0,0,238
"52","Cape Coral-Fort Myers,* FL","260575",161764,1329,283,97199
"53","Carson City,* NV","922",622,0,300,0
"54","Casper, WY","5393",5393,0,0,0
"55","Cedar Rapids, IA","10213",9408,305,500,0
"56","Champaign-Urbana, IL","7328",6484,0,844,0
"57","Charleston, WV","4575",4575,0,0,0
"58","Charleston-North Charleston,* SC","104444",84489,0,0,19955
"59","Charlotte-Gastonia-Concord,* NC-SC","353426",255033,200,306,97887
"60","Charlottesville, VA","14562",14562,0,0,0
"61","Chattanooga, TN-GA","24457",22606,93,0,1758
"62","Cheyenne, WY","5815",5815,0,0,0
"63","Chicago-Naperville-Joliet,* IL-IN-WI","567126",447092,6412,12455,101167
"64","Chico, CA","12208",12208,0,0,0
"65","Cincinnati-Middletown,* OH-KY-IN","103100",97195,710,944,4251
"66","Clarksville, TN-KY","22000",17895,0,2449,1656
"67","Cleveland, TN","5932",4937,300,695,0
"68","Cleveland-Elyria-Mentor,* OH","72528",70212,492,986,838
"69","Coeur dAlene, ID","27629",20258,289,267,6815
"70","College Station-Bryan, TX","9506",9106,0,0,400
"71","Colorado Springs,* CO","72588",57104,200,3100,12184
"72","Columbia, MO","12230",9435,2795,0,0
"73","Columbia,* SC","61172",55371,119,613,5069
"74","Columbus, GA-AL","14247",11697,331,136,2083
"75","Columbus, IN","4502",4502,0,0,0
"76","Columbus,* OH","99342",78172,2404,3769,14997
"77","Corpus Christi, TX","17836",17836,0,0,0
"78","Corvallis, OR","3219",2850,369,0,0
"79","Cumberland, MD-WV","1920",1920,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","733176",561322,2728,0,169126
"81","Dalton, GA","8322",7699,96,0,527
"82","Danville, IL","75",75,0,0,0
"83","Danville, VA","2034",1739,0,0,295
"84","Davenport-Moline-Rock Island,  IA-IL","8091",8091,0,0,0
"85","Dayton, OH","30450",30243,207,0,0
"86","Decatur, AL","4756",4756,0,0,0
"87","Decatur, IL","390",390,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","50770",48515,0,0,2255
"89","Denver-Aurora,* CO","315572",192965,0,0,122607
"90","Des Moines-West Des Moines,* IA","77729",72534,0,1164,4031
"91","Detroit-Warren-Livonia,* MI","83285",80355,0,239,2691
"92","Dothan, AL","1862",1862,0,0,0
"93","Dover,* DE","16328",14821,0,0,1507
"94","Dubuque, IA","5120",4746,0,374,0
"95","Duluth, MN-WI","9249",8681,0,0,568
"96","Durham,* NC","81380",79452,556,0,1372
"97","Eau Claire, WI","6942",6942,0,0,0
"98","El Centro, CA","2403",2403,0,0,0
"99","El Paso, TX","40042",39786,0,0,256
"100","Elizabethtown, KY","4380",4380,0,0,0
"101","Elkhart-Goshen, IN","9246",9246,0,0,0
"102","Elmira, NY","208",208,0,0,0
"103","Erie, PA","8927",7945,100,582,300
"104","Eugene-Springfield, OR","21349",19493,956,400,500
"105","Evansville, IN-KY","10466",9893,0,156,417
"106","Fairbanks,* AK","571",571,0,0,0
"107","Fargo, ND-MN","21207",19607,0,1600,0
"108","Farmington,* NM","6686",6686,0,0,0
"109","Fayetteville, NC","24791",23065,0,0,1726
"110","Fayetteville-Springdale-Rogers,  AR-MO","43858",34798,109,1189,7762
"111","Flagstaff, AZ","8963",8963,0,0,0
"112","Flint, MI","4618",4618,0,0,0
"113","Florence, SC","7320",7320,0,0,0
"114","Florence-Muscle Shoals, AL","1757",1757,0,0,0
"115","Fond du Lac, WI","2012",1802,210,0,0
"116","Fort Collins-Loveland,* CO","29052",27419,933,700,0
"117","Fort Smith, AR-OK","10888",6293,1871,1236,1488
"118","Fort Walton Beach-Crestview-Destin,  FL","12066",11780,0,0,286
"119","Fort Wayne,* IN","22168",21273,0,0,895
"120","Fresno, CA","41026",37113,0,770,3143
"121","Gadsden, AL","1831",1831,0,0,0
"122","Gainesville, FL","12660",9845,0,0,2815
"123","Gainesville, GA","16616",16616,0,0,0
"124","Glens Falls, NY","7892",7477,0,102,313
"125","Goldsboro, NC","4711",4711,0,0,0
"126","Grand Forks, ND-MN","2405",2405,0,0,0
"127","Grand Junction,* CO","22944",22725,219,0,0
"128","Grand Rapids-Wyoming,* MI","31731",29861,205,226,1439
"129","Great Falls, MT","4984",4084,0,0,900
"130","Greeley,* CO","36400",36400,0,0,0
"131","Green Bay, WI","11063",9619,720,0,724
"132","Greensboro-High Point,* NC","67142",59423,1159,0,6560
"133","Greenville, NC","32874",16064,1208,0,15602
"134","Greenville,* SC","51683",48807,0,0,2876
"135","Gulfport-Biloxi, MS","66251",22640,400,0,43211
"136","Hagerstown-Martinsburg, MD-WV","30955",30705,250,0,0
"137","Hanford-Corcoran, CA","4972",4534,153,285,0
"138","Harrisburg-Carlisle, PA","24483",24483,0,0,0
"139","Harrisonburg,* VA","13867",12115,0,0,1752
"140","Hartford-West Hartford-East Hartford,  CT","44378",32346,331,352,11349
"141","Hattiesburg, MS","2005",2005,0,0,0
"142","Hickory-Lenoir-Morganton, NC","27266",26636,630,0,0
"143","Hinesville-Fort Stewart, GA","1339",1339,0,0,0
"144","Holland-Grand Haven, MI","9863",9676,0,0,187
"145","Honolulu,* HI","124966",15893,0,5250,103823
"146","Hot Springs, AR","984",984,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","4971",4971,0,0,0
"148","Houston-Sugar Land-Baytown,* TX","895554",666430,2573,787,225764
"149","Huntington-Ashland, WV-KY-OH","984",709,0,0,275
"150","Huntsville, AL","33898",31918,0,0,1980
"151","Idaho Falls, ID","12354",12135,219,0,0
"152","Indianapolis-Carmel,* IN","150169",141496,2641,757,5275
"153","Iowa City, IA","10495",10495,0,0,0
"154","Ithaca, NY","1360",1043,0,0,317
"155","Jackson, MI","1311",1311,0,0,0
"156","Jackson, MS","35886",35300,0,0,586
"157","Jackson, TN","7809",7809,0,0,0
"158","Jacksonville,* FL","109424",107833,400,0,1191
"159","Jacksonville, NC","13349",13349,0,0,0
"160","Janesville, WI","6042",5623,240,0,179
"161","Jefferson City, MO","2424",2424,0,0,0
"162","Johnson City, TN","11062",9246,186,0,1630
"163","Johnstown, PA","108",108,0,0,0
"164","Jonesboro, AR","2891",2891,0,0,0
"165","Joplin, MO","2597",1953,158,0,486
"166","Kalamazoo-Portage, MI","42497",40003,0,0,2494
"167","Kankakee-Bradley, IL","2396",2396,0,0,0
"168","Kansas City,* MO-KS","143802",119758,1967,1356,20721
"169","Kennewick-Richland-Pasco, WA","26461",26461,0,0,0
"170","Killeen-Temple-Fort Hood, TX","32330",29625,1996,709,0
"171","Kingsport-Bristol-Bristol, TN-VA","7443",6600,0,0,843
"172","Kingston, NY","4716",4526,190,0,0
"173","Knoxville, TN","40408",40122,286,0,0
"174","Kokomo, IN","1466",1466,0,0,0
"175","La Crosse, WI-MN","5691",5691,0,0,0
"176","Lafayette, IN","9993",9993,0,0,0
"177","Lafayette, LA","18054",16784,0,0,1270
"178","Lake Charles, LA","7383",6966,151,0,266
"179","Lake Havasu City-Kingman, AZ","12942",12712,230,0,0
"180","Lakeland,* FL","61176",59259,0,0,1917
"181","Lancaster, PA","13711",11011,0,0,2700
"182","Lansing-East Lansing, MI","9399",8821,0,0,578
"183","Laredo,* TX","14611",13447,0,298,866
"184","Las Cruces,* NM","25496",24896,600,0,0
"185","Las Vegas-Paradise,* NV","220521",170315,0,1718,48488
"186","Lawrence, KS","4945",4945,0,0,0
"187","Lawton, OK","6600",1250,0,0,5350
"188","Lebanon, PA","8347",8347,0,0,0
"189","Lewiston, ID-WA","2299",1344,955,0,0
"190","Lewiston-Auburn, ME","4480",4286,194,0,0
"191","Lexington-Fayette, KY","42099",40981,185,0,933
"192","Lima, OH","603",603,0,0,0
"193","Lincoln, NE","21022",17334,0,925,2763
"194","Little Rock-North Little Rock, AR","42835",42715,120,0,0
"195","Logan, UT-ID","11065",9107,0,1541,417
"196","Longview, TX","4599",3818,0,0,781
"197","Longview, WA","7949",7180,0,0,769
"198","Los Angeles-Long Beach-Santa Ana,*  CA","328804",220282,6321,7993,94208
"199","Louisville-Jefferson County,* KY-IN","76902",73638,419,0,2845
"200","Lubbock, TX","13509",11209,0,0,2300
"201","Lynchburg, VA","18518",18518,0,0,0
"202","Macon, GA","8894",8894,0,0,0
"203","Madera, CA","11424",11424,0,0,0
"204","Madison,* WI","42842",30741,1434,0,10667
"205","Manchester-Nashua, NH","14558",13614,0,736,208
"206","Mansfield, OH","2097",2097,0,0,0
"207","McAllen-Edinburg-Mission,* TX","75252",59251,1269,5563,9169
"208","Medford, OR","22545",21014,612,350,569
"209","Memphis,* TN-MS-AR","93514",93514,0,0,0
"210","Merced, CA","13394",13394,0,0,0
"211","Miami-Fort Lauderdale-Miami Beach,*  FL","270191",148507,7552,4329,109803
"212","Michigan City-La Porte, IN","5726",5726,0,0,0
"213","Midland,* TX","5403",5403,0,0,0
"214","Milwaukee-Waukesha-West Allis,* WI","57452",53448,1304,359,2341
"215","Minneapolis-St. Paul-Bloomington,*  MN-WI","233648",197127,1282,2171,33068
"216","Missoula,* MT","9938",9704,0,234,0
"217","Mobile, AL","36049",35893,0,0,156
"218","Modesto, CA","53406",29141,974,0,23291
"219","Monroe, LA","4856",4320,0,0,536
"220","Monroe, MI","2831",2831,0,0,0
"221","Montgomery, AL","15144",15144,0,0,0
"222","Morgantown, WV","60",60,0,0,0
"223","Morristown, TN","7141",7141,0,0,0
"224","Mount Vernon-Anacortes, WA","14265",14265,0,0,0
"225","Muncie, IN","1700",1700,0,0,0
"226","Muskegon-Norton Shores, MI","1352",1352,0,0,0
"227","Myrtle Beach-Conway-North Myrtle Beach,  SC","73998",48658,138,0,25202
"228","Napa, CA","7451",7451,0,0,0
"229","Naples-Marco Island,* FL","50528",38067,0,1968,10493
"230","Nashville-Davidson--Murfreesboro,*  TN","180330",178676,1654,0,0
"231","New Haven-Milford, CT","9981",8383,0,0,1598
"232","New Orleans-Metairie-Kenner,* LA","133259",54033,8638,45,70543
"233","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","803844",277300,39651,37778,449115
"234","Niles-Benton Harbor, MI","2132",1844,0,0,288
"235","Norwich-New London, CT","10509",9993,0,0,516
"236","Ocala,* FL","39206",39121,85,0,0
"237","Ocean City,* NJ","21114",12930,3070,1717,3397
"238","Odessa,* TX","8063",8063,0,0,0
"239","Ogden-Clearfield, UT","57810",56640,160,525,485
"240","Oklahoma City,* OK","72393",67348,730,3330,985
"241","Olympia, WA","31811",28522,167,1220,1902
"242","Omaha-Council Bluffs,* NE-IA","47382",44946,576,0,1860
"243","Orlando-Kissimmee,* FL","285595",239549,1269,889,43888
"244","Oshkosh-Neenah, WI","5486",5067,419,0,0
"245","Owensboro, KY","2728",2521,0,207,0
"246","Oxnard-Thousand Oaks-Ventura, CA","19500",16674,280,487,2059
"247","Palm Bay-Melbourne-Titusville,* FL","51135",51135,0,0,0
"248","Palm Coast, FL","18738",18397,341,0,0
"249","Panama City-Lynn Haven, FL","20459",5849,0,1949,12661
"250","Parkersburg-Marietta-Vienna, WV-OH","1743",1658,85,0,0
"251","Pascagoula, MS","8993",8839,0,0,154
"252","Pensacola-Ferry Pass-Brent,* FL","27973",26536,544,0,893
"253","Peoria, IL","20048",13766,1654,0,4628
"254","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","182289",153393,1492,0,27404
"255","Phoenix-Mesa-Scottsdale,* AZ","667367",518898,7562,11030,129877
"256","Pine Bluff, AR","843",843,0,0,0
"257","Pittsburgh,* PA","75040",71210,320,2152,1358
"258","Pittsfield, MA","427",427,0,0,0
"259","Pocatello, ID","3778",3778,0,0,0
"260","Port St. Lucie,* FL","47322",45701,0,0,1621
"261","Portland-South Portland-Biddeford,  ME","41869",33587,1007,511,6764
"262","Portland-Vancouver-Beaverton,* OR-WA","174465",165594,449,1049,7373
"263","Poughkeepsie-Newburgh-Middletown,  NY","20485",17528,344,0,2613
"264","Prescott, AZ","28291",28060,231,0,0
"265","Providence-New Bedford-Fall River,  RI-MA","35043",33306,648,1089,0
"266","Provo-Orem, UT","106443",101757,609,683,3394
"267","Pueblo,* CO","12795",12795,0,0,0
"268","Punta Gorda,* FL","19291",17650,0,650,991
"269","Racine, WI","12638",12638,0,0,0
"270","Raleigh-Cary,* NC","231470",230877,181,412,0
"271","Rapid City, SD","9252",9252,0,0,0
"272","Reading, PA","12235",11989,246,0,0
"273","Redding, CA","10178",8365,196,1617,0
"274","Reno-Sparks,* NV","33202",33202,0,0,0
"275","Richmond,* VA","101189",97645,0,1957,1587
"276","Riverside-San Bernardino-Ontario,*  CA","368176",358669,1551,3253,4703
"277","Roanoke, VA","17357",17257,0,100,0
"278","Rochester, MN","18854",13511,0,0,5343
"279","Rochester, NY","20809",20604,0,205,0
"280","Rockford, IL","19791",17551,1364,876,0
"281","Rocky Mount, NC","7755",6583,1172,0,0
"282","Rome, GA","3487",3287,200,0,0
"283","Sacramento--Arden-Arcade--Roseville,*  CA","175271",155405,166,1588,18112
"284","Saginaw-Saginaw Township North, MI","1673",1673,0,0,0
"285","Salem, OR","36257",25560,140,0,10557
"286","Salinas, CA","33395",24652,0,0,8743
"287","Salisbury, MD","7405",4938,0,0,2467
"288","Salt Lake City,* UT","100610",91289,1178,1194,6949
"289","San Angelo,* TX","3854",3854,0,0,0
"290","San Antonio,* TX","148509",139286,0,0,9223
"291","San Diego-Carlsbad-San Marcos,* CA","147269",118856,2327,621,25465
"292","San Francisco-Oakland-Fremont,* CA","176278",147531,937,600,27210
"293","San Jose-Sunnyvale-Santa Clara,* CA","121666",61932,1578,0,58156
"294","San Luis Obispo-Paso Robles, CA","20843",18186,133,0,2524
"295","Sandusky, OH","0",0,0,0,0
"296","Santa Barbara-Santa Maria, CA","12781",12293,0,0,488
"297","Santa Cruz-Watsonville, CA","23410",3440,0,0,19970
"298","Santa Fe,* NM","3872",3872,0,0,0
"299","Santa Rosa-Petaluma, CA","21942",21690,252,0,0
"300","Sarasota-Bradenton-Venice,* FL","44884",44484,400,0,0
"301","Savannah, GA","35820",34847,0,0,973
"302","Scranton--Wilkes-Barre, PA","3558",3199,0,359,0
"303","Seattle-Tacoma-Bellevue,* WA","403340",289235,11313,10295,92497
"304","Sebastian-Vero Beach,* FL","33817",32371,0,1446,0
"305","Sheboygan, WI","2306",2007,299,0,0
"306","Sherman-Denison, TX","209",209,0,0,0
"307","Shreveport-Bossier City, LA","17768",17768,0,0,0
"308","Sioux City, IA-NE-SD","2423",2423,0,0,0
"309","Sioux Falls, SD","17339",14858,1554,927,0
"310","South Bend-Mishawaka, IN-MI","13191",13191,0,0,0
"311","Spartanburg, SC","17463",17463,0,0,0
"312","Spokane, WA","24001",22832,0,0,1169
"313","Springfield, IL","4103",3445,388,0,270
"314","Springfield, MA","8639",8509,130,0,0
"315","Springfield, MO","34270",28435,2146,504,3185
"316","Springfield, OH","1867",1867,0,0,0
"317","St. Cloud, MN","9765",9160,0,0,605
"318","St. George, UT","32384",31955,0,0,429
"319","St. Joseph, MO-KS","1522",1288,234,0,0
"320","St. Louis,* MO-IL","177922",167312,1849,2144,6617
"321","State College, PA","5929",5929,0,0,0
"322","Stockton,* CA","49919",49919,0,0,0
"323","Sumter,* SC","6733",6733,0,0,0
"324","Syracuse, NY","13049",12687,0,362,0
"325","Tallahassee, FL","27261",24348,174,0,2739
"326","Tampa-St. Petersburg-Clearwater,* FL","181317",149448,1708,2409,27752
"327","Terre Haute, IN","2566",2169,121,0,276
"328","Texarkana, TX-Texarkana, AR","8390",1582,0,0,6808
"329","Toledo, OH","21547",13415,682,0,7450
"330","Topeka, KS","11946",8946,0,1800,1200
"331","Trenton-Ewing,* NJ","7050",5700,522,0,828
"332","Tucson,* AZ","109413",107365,694,719,635
"333","Tulsa,* OK","64993",64993,0,0,0
"334","Tuscaloosa, AL","18669",12587,0,0,6082
"335","Tyler, TX","4789",4466,0,0,323
"336","Utica-Rome, NY","416",416,0,0,0
"337","Valdosta, GA","9730",8714,172,0,844
"338","Vallejo-Fairfield, CA","27680",27680,0,0,0
"339","Victoria, TX","1275",1275,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","5758",5356,0,402,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","79113",72861,1993,1957,2302
"342","Visalia-Porterville, CA","32281",32281,0,0,0
"343","Waco, TX","8099",7099,180,820,0
"344","Warner Robins, GA","14159",14159,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","328267",295264,304,0,32699
"346","Waterloo-Cedar Falls, IA","6374",6374,0,0,0
"347","Wausau, WI","7055",4328,240,0,2487
"348","Weirton-Steubenville, WV-OH","149",149,0,0,0
"349","Wenatchee, WA","10695",10695,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","2008",2008,0,0,0
"352","Wichita, KS","28362",28217,145,0,0
"353","Williamsport, PA","811",811,0,0,0
"354","Wilmington,* NC","106527",101476,2801,0,2250
"355","Winchester, VA-WV","12651",11501,0,0,1150
"356","Winston-Salem, NC","27140",26911,0,0,229
"357","Worcester, MA","25029",24819,210,0,0
"358","Yakima, WA","10985",10985,0,0,0
"359","York-Hanover, PA","26794",26220,0,0,574
"360","Youngstown-Warren-Boardman, OH-PA","10992",9882,800,310,0
"361","Yuba City, CA","11434",11434,0,0,0
"362","Yuma, AZ","11773",11773,0,0,0
