"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"64","Chico, CA","13244",13244,0,0,0
"65","Cincinnati-Middletown,* OH-KY-IN","187082",163744,571,5566,17201
"66","Clarksville, TN-KY","21826",21303,0,0,523
"67","Cleveland, TN","10747",10392,355,0,0
"68","Cleveland-Elyria-Mentor,* OH","101899",98616,709,1445,1129
"69","Coeur dAlene, ID","41224",38394,973,0,1857
"70","College Station-Bryan, TX","12376",11480,896,0,0
"71","Colorado Springs,* CO","88428",81690,384,3412,2942
"72","Columbia, MO","14818",14338,480,0,0
"73","Columbia,* SC","82074",71329,227,0,10518
"74","Columbus, GA-AL","30249",28003,0,274,1972
"75","Columbus, IN","7825",7825,0,0,0
"76","Columbus,* OH","134976",115242,4522,9126,6086
"77","Corpus Christi, TX","20328",19052,361,0,915
"78","Corvallis, OR","4647",4647,0,0,0
"79","Cumberland, MD-WV","1535",1535,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","905982",814662,2270,2157,86893
"81","Dalton, GA","8635",7905,99,171,460
"82","Danville, IL","0",0,0,0,0
"83","Danville, VA","2607",2607,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","10843",10643,200,0,0
"85","Dayton, OH","35506",34581,125,0,800
"86","Decatur, AL","3554",3554,0,0,0
"87","Decatur, IL","552",552,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","85131",75768,0,0,9363
"89","Denver-Aurora,* CO","357488",300509,0,2324,54655
"90","Des Moines-West Des Moines,* IA","69223",68609,205,0,409
"91","Detroit-Warren-Livonia,* MI","178889",168317,2353,3655,4564
"92","Dothan, AL","3545",3187,0,0,358
"93","Dover,* DE","23925",21296,0,638,1991
"94","Dubuque, IA","5684",5346,338,0,0
"95","Duluth, MN-WI","11226",9765,424,436,601
"96","Durham,* NC","71686",70945,0,301,440
"97","Eau Claire, WI","12972",11629,1343,0,0
"98","El Centro, CA","13167",12742,0,95,330
"99","El Paso, TX","30293",29893,0,400,0
"100","Elizabethtown, KY","8112",7632,480,0,0
"101","Elkhart-Goshen, IN","11466",11466,0,0,0
"102","Elmira, NY","684",684,0,0,0
"103","Erie, PA","8569",6881,150,240,1298
"104","Eugene-Springfield, OR","28106",27643,463,0,0
"105","Evansville, IN-KY","16474",14969,0,0,1505
"106","Fairbanks,* AK","6195",6195,0,0,0
"107","Fargo, ND-MN","30729",20944,0,452,9333
"108","Farmington,* NM","9250",9250,0,0,0
"109","Fayetteville, NC","46603",45203,0,0,1400
"110","Fayetteville-Springdale-Rogers,  AR-MO","50393",44564,2852,912,2065
"111","Flagstaff, AZ","7747",6343,0,0,1404
"112","Flint, MI","10975",10975,0,0,0
"113","Florence, SC","10527",10527,0,0,0
"114","Florence-Muscle Shoals, AL","2717",2717,0,0,0
"115","Fond du Lac, WI","3556",2510,1046,0,0
"116","Fort Collins-Loveland,* CO","35460",31526,1117,0,2817
"117","Fort Smith, AR-OK","7394",7056,338,0,0
"118","Fort Walton Beach-Crestview-Destin,  FL","18525",17042,0,0,1483
"119","Fort Wayne,* IN","30010",25226,614,590,3580
"120","Fresno, CA","74831",65726,545,531,8029
"121","Gadsden, AL","3357",2157,0,0,1200
"122","Gainesville, FL","16828",14982,130,0,1716
"123","Gainesville, GA","30719",30719,0,0,0
"124","Glens Falls, NY","12023",10622,0,1401,0
"125","Goldsboro, NC","6131",6131,0,0,0
"126","Grand Forks, ND-MN","9533",5574,0,404,3555
"127","Grand Junction,* CO","27126",25573,751,0,802
"128","Grand Rapids-Wyoming,* MI","41702",39574,126,481,1521
"129","Great Falls, MT","3019",3019,0,0,0
"130","Greeley,* CO","64027",62256,129,0,1642
"131","Green Bay, WI","19079",17765,524,0,790
"132","Greensboro-High Point,* NC","79475",75784,187,0,3504
"133","Greenville, NC","23283",20211,741,0,2331
"134","Greenville,* SC","58173",58173,0,0,0
"135","Gulfport-Biloxi, MS","49379",45913,2406,486,574
"136","Hagerstown-Martinsburg, MD-WV","35475",34933,542,0,0
"137","Hanford-Corcoran, CA","6799",6799,0,0,0
"138","Harrisburg-Carlisle, PA","24036",24036,0,0,0
"139","Harrisonburg,* VA","10240",10240,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","38015",36150,264,0,1601
"141","Hattiesburg, MS","1576",1576,0,0,0
"142","Hickory-Lenoir-Morganton, NC","30126",30010,116,0,0
"143","Hinesville-Fort Stewart, GA","154",154,0,0,0
"144","Holland-Grand Haven, MI","16570",16260,0,0,310
"145","Honolulu,* HI","36964",36964,0,0,0
"146","Hot Springs, AR","1421",1421,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","7665",7665,0,0,0
"148","Houston-Sugar Land-Baytown,* TX","958334",842944,2287,11001,102102
"149","Huntington-Ashland, WV-KY-OH","267",267,0,0,0
"150","Huntsville, AL","47839",47839,0,0,0
"151","Idaho Falls, ID","17469",16896,0,573,0
"152","Indianapolis-Carmel,* IN","195998",183269,4354,1893,6482
"153","Iowa City, IA","12601",7945,1312,0,3344
"154","Ithaca, NY","1925",1283,0,0,642
"155","Jackson, MI","7524",4353,0,0,3171
"156","Jackson, MS","50588",50588,0,0,0
"157","Jackson, TN","8993",8913,80,0,0
"158","Jacksonville,* FL","292700",205612,4601,7229,75258
"159","Jacksonville, NC","20836",20276,560,0,0
"160","Janesville, WI","9335",7699,458,225,953
"161","Jefferson City, MO","4251",3052,198,201,800
"162","Johnson City, TN","13202",12802,0,0,400
"163","Johnstown, PA","342",342,0,0,0
"164","Jonesboro, AR","5551",5155,396,0,0
"165","Joplin, MO","2919",2919,0,0,0
"166","Kalamazoo-Portage, MI","13791",13204,587,0,0
"167","Kankakee-Bradley, IL","4358",4358,0,0,0
"168","Kansas City,* MO-KS","201170",173011,7240,9170,11749
"169","Kennewick-Richland-Pasco, WA","29799",28282,247,797,473
"170","Killeen-Temple-Fort Hood, TX","36924",28014,2605,0,6305
"171","Kingsport-Bristol-Bristol, TN-VA","8334",8172,0,0,162
"172","Kingston, NY","6110",5969,141,0,0
"173","Knoxville, TN","58048",57354,394,300,0
"174","Kokomo, IN","1148",1148,0,0,0
"175","La Crosse, WI-MN","6800",5875,0,398,527
"176","Lafayette, IN","15778",15778,0,0,0
"177","Lafayette, LA","21148",20359,0,0,789
"178","Lake Charles, LA","4258",3867,137,0,254
"179","Lakeland,* FL","108662",107183,493,727,259
"180","Lancaster, PA","18857",18054,225,0,578
"181","Lansing-East Lansing, MI","16950",15906,0,0,1044
"182","Laredo,* TX","15878",14721,79,295,783
"183","Las Cruces,* NM","43367",30787,280,0,12300
"184","Las Vegas-Paradise,* NV","522729",408049,0,7654,107026
"185","Lawrence, KS","11776",8901,0,0,2875
"186","Lawton, OK","3936",3851,85,0,0
"187","Lebanon, PA","8153",8153,0,0,0
"188","Lewiston, ID-WA","1329",1089,240,0,0
"189","Lewiston-Auburn, ME","4351",4191,160,0,0
"190","Lexington-Fayette, KY","57916",54793,295,477,2351
"191","Lima, OH","866",866,0,0,0
"192","Lincoln, NE","23574",22343,320,0,911
"193","Little Rock-North Little Rock, AR","42906",42380,526,0,0
"194","Logan, UT-ID","13026",11775,0,250,1001
"195","Longview, TX","3532",3532,0,0,0
"196","Longview, WA","8242",8242,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","481227",319247,6660,6213,149107
"198","Louisville-Jefferson County,* KY-IN","111297",103040,0,2048,6209
"199","Lubbock, TX","20110",18668,1442,0,0
"200","Lynchburg, VA","25424",25424,0,0,0
"201","Macon, GA","11327",11327,0,0,0
"202","Madera, CA","15552",15552,0,0,0
"203","Madison,* WI","49256",42086,2013,1101,4056
"204","Manchester-Nashua, NH","17478",17068,410,0,0
"205","Mansfield, OH","3737",3125,223,191,198
"206","McAllen-Edinburg-Mission,* TX","83426",77257,816,4364,989
"207","Medford, OR","23973",20997,759,0,2217
"208","Memphis,* TN-MS-AR","192030",154299,0,0,37731
"209","Merced, CA","53908",53908,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,*  FL","440477",240145,3718,3033,193581
"211","Michigan City-La Porte, IN","4673",4673,0,0,0
"212","Midland,* TX","6413",6413,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","85515",69038,1473,1495,13509
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","330326",295359,4573,1849,28545
"215","Missoula,* MT","2249",2249,0,0,0
"216","Mobile, AL","37138",30292,171,4364,2311
"217","Modesto, CA","58110",55453,361,276,2020
"218","Monroe, LA","8270",7428,0,0,842
"219","Monroe, MI","7469",7469,0,0,0
"220","Montgomery, AL","21952",21952,0,0,0
"221","Morgantown, WV","917",917,0,0,0
"222","Morristown, TN","4818",4818,0,0,0
"223","Mount Vernon-Anacortes, WA","11003",10203,800,0,0
"224","Muncie, IN","2820",2520,0,300,0
"225","Muskegon-Norton Shores, MI","3240",3040,200,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","137267",104909,1052,900,30406
"227","Napa, CA","7928",7928,0,0,0
"228","Naples-Marco Island,* FL","66669",49844,0,11720,5105
"229","Nashville-Davidson--Murfreesboro,*  TN","244506",235643,510,442,7911
"230","New Haven-Milford, CT","19473",17706,204,512,1051
"231","New Orleans-Metairie-Kenner,* LA","76164",71069,995,4100,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","644733",355988,74480,56966,157299
"233","Niles-Benton Harbor, MI","10386",10386,0,0,0
"234","Norwich-New London, CT","13008",12298,241,0,469
"235","Ocala,* FL","110544",109354,1190,0,0
"236","Ocean City,* NJ","32907",14196,3213,3432,12066
"237","Odessa,* TX","5404",5404,0,0,0
"238","Ogden-Clearfield, UT","65886",62006,1422,1510,948
"239","Oklahoma City,* OK","119762",118308,290,251,913
"240","Olympia, WA","53430",49069,0,0,4361
"241","Omaha-Council Bluffs,* NE-IA","61780",60778,595,407,0
"242","Orlando-Kissimmee,* FL","473671",443190,2475,1143,26863
"243","Oshkosh-Neenah, WI","10745",7106,636,0,3003
"244","Owensboro, KY","2532",2532,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","76928",61789,212,1569,13358
"246","Palm Bay-Melbourne-Titusville,* FL","82216",80791,0,0,1425
"247","Panama City-Lynn Haven, FL","8892",8892,0,0,0
"248","Parkersburg-Marietta-Vienna, WV-OH","2792",2792,0,0,0
"249","Pascagoula, MS","38305",36250,55,0,2000
"250","Pensacola-Ferry Pass-Brent,* FL","32224",31336,342,546,0
"251","Peoria, IL","13854",10677,3177,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","204704",195037,1247,2860,5560
"253","Phoenix-Mesa-Scottsdale,* AZ","805471",718003,3403,8577,75488
"254","Pine Bluff, AR","1710",1337,302,0,71
"255","Pittsburgh,* PA","84757",80993,862,1745,1157
"256","Pittsfield, MA","756",756,0,0,0
"257","Pocatello, ID","8153",7752,401,0,0
"258","Port St. Lucie-Fort Pierce,* FL","83132",80576,0,1024,1532
"259","Portland-South Portland-Biddeford,  ME","49575",45599,1004,859,2113
"260","Portland-Vancouver-Beaverton,* OR-WA","319861",230900,936,3150,84875
"261","Poughkeepsie-Newburgh-Middletown,  NY","23097",20782,0,0,2315
"262","Prescott, AZ","70933",69828,974,131,0
"263","Providence-New Bedford-Fall River,  RI-MA","46182",39642,4548,1134,858
"264","Provo-Orem, UT","121173",113781,1625,1859,3908
"265","Pueblo,* CO","22091",21959,132,0,0
"266","Punta Gorda,* FL","64371",46029,1687,8962,7693
"267","Racine, WI","11425",11085,340,0,0
"268","Raleigh-Cary,* NC","330267",294319,136,0,35812
"269","Rapid City, SD","11929",11739,190,0,0
"270","Reading, PA","14437",11508,1727,0,1202
"271","Redding, CA","13510",11642,313,1555,0
"272","Reno-Sparks,* NV","85395",76697,0,0,8698
"273","Richmond,* VA","132852",128561,0,1091,3200
"274","Riverside-San Bernardino-Ontario,*  CA","772880",741305,3376,7647,20552
"275","Roanoke, VA","17252",17007,0,0,245
"276","Rochester, MN","18354",16328,0,0,2026
"277","Rochester, NY","23070",22865,0,205,0
"278","Rockford, IL","23991",22955,409,627,0
"279","Rocky Mount, NC","6167",5788,206,173,0
"280","Rome, GA","5057",4870,187,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","210519",188643,706,2764,18406
"282","Saginaw-Saginaw Township North, MI","3005",2775,230,0,0
"283","Salem, OR","25731",23445,304,218,1764
"284","Salinas, CA","29213",29213,0,0,0
"285","Salisbury, MD","25743",22205,0,0,3538
"286","Salt Lake City,* UT","124646",114239,453,0,9954
"287","San Angelo,* TX","5968",5968,0,0,0
"288","San Antonio,* TX","208388",192389,342,727,14930
"289","San Diego-Carlsbad-San Marcos,* CA","182269",167615,1003,2857,10794
"290","San Francisco-Oakland-Fremont,* CA","297798",206372,706,2008,88712
"291","San Jose-Sunnyvale-Santa Clara,* CA","85407",76708,0,97,8602
"292","San Luis Obispo-Paso Robles, CA","20182",18654,647,881,0
"293","Sandusky, OH","231",231,0,0,0
"294","Santa Barbara-Santa Maria, CA","21624",21042,371,0,211
"295","Santa Cruz-Watsonville, CA","4363",4363,0,0,0
"296","Santa Fe,* NM","6244",6244,0,0,0
"297","Santa Rosa-Petaluma, CA","36545",28809,654,0,7082
"298","Sarasota-Bradenton-Venice,* FL","166780",135405,129,5416,25830
"299","Savannah, GA","44747",43654,357,593,143
"300","Scranton--Wilkes-Barre, PA","5339",4858,128,353,0
"301","Seattle-Tacoma-Bellevue,* WA","433307",285935,7373,2480,137519
"302","Sebastian-Vero Beach,* FL","76250",76056,194,0,0
"303","Sheboygan, WI","18063",4054,759,0,13250
"304","Sherman-Denison, TX","497",497,0,0,0
"305","Shreveport-Bossier City, LA","32669",31265,546,0,858
"306","Sioux City, IA-NE-SD","5116",4837,279,0,0
"307","Sioux Falls, SD","25549",20100,776,1998,2675
"308","South Bend-Mishawaka, IN-MI","10629",9809,0,0,820
"309","Spartanburg, SC","21266",21266,0,0,0
"310","Spokane, WA","38438",31770,0,319,6349
"311","Springfield, IL","6992",5441,1364,0,187
"312","Springfield, MA","14135",12890,1103,142,0
"313","Springfield, MO","45003",37288,2792,1998,2925
"314","Springfield, OH","3788",3788,0,0,0
"315","St. Cloud, MN","16606",15580,284,0,742
"316","St. George, UT","37315",36765,270,280,0
"317","St. Joseph, MO-KS","2077",2077,0,0,0
"318","St. Louis,* MO-IL","229820",214056,1786,2397,11581
"319","State College, PA","11684",11684,0,0,0
"320","Stockton,* CA","98372",97765,235,0,372
"321","Sumter,* SC","5255",4962,293,0,0
"322","Syracuse, NY","14076",14076,0,0,0
"323","Tallahassee, FL","47738",39741,446,1996,5555
"324","Tampa-St. Petersburg-Clearwater,* FL","444178",392555,7648,10383,33592
"325","Terre Haute, IN","4704",3538,118,214,834
"326","Texarkana, TX-Texarkana, AR","1970",1251,719,0,0
"327","Toledo, OH","31636",28289,1003,435,1909
"328","Topeka, KS","8783",8783,0,0,0
"329","Trenton-Ewing,* NJ","8132",7832,300,0,0
"330","Tucson,* AZ","158401",156001,1352,415,633
"331","Tulsa,* OK","70763",70763,0,0,0
"332","Tuscaloosa, AL","19801",18293,0,0,1508
"333","Tyler, TX","7491",7018,0,150,323
"334","Utica-Rome, NY","390",390,0,0,0
"335","Valdosta, GA","12117",12117,0,0,0
"336","Vallejo-Fairfield, CA","48946",48946,0,0,0
"337","Victoria, TX","1336",1336,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","8721",8018,0,0,703
"339","Virginia Beach-Norfolk-Newport News,*  VA-NC","112090",103855,855,2455,4925
"340","Visalia-Porterville, CA","57416",50398,2656,1494,2868
"341","Waco, TX","12029",9005,3024,0,0
"342","Warner Robins, GA","17319",17319,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","426023",337276,1216,0,87531
"344","Waterloo-Cedar Falls, IA","8761",7946,0,0,815
"345","Wausau, WI","8225",7935,290,0,0
"346","Weirton-Steubenville, WV-OH","822",822,0,0,0
"347","Wenatchee, WA","6805",6805,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","3428",3428,0,0,0
"350","Wichita, KS","29598",28366,532,400,300
"351","Williamsport, PA","222",222,0,0,0
"352","Wilmington,* NC","94835",90668,509,0,3658
"353","Winchester, VA-WV","29026",29026,0,0,0
"354","Winston-Salem, NC","40746",40266,0,480,0
"355","Worcester, MA","25293",24378,192,723,0
"356","Yakima, WA","9330",9330,0,0,0
"357","York-Hanover, PA","49830",35830,640,642,12718
"358","Youngstown-Warren-Boardman, OH-PA","17759",15209,770,1780,0
"359","Yuba City, CA","18184",16165,0,0,2019
"360","Yuma, AZ","22523",21620,0,0,903
