"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"77","Columbus,* OH","199705",184568,713,3063,11361
"78","Corpus Christi, TX","18885",15226,2484,748,427
"79","Corvallis,* OR","5553",5313,240,0,0
"80","Cumberland, MD-WV","3066",3066,0,0,0
"81","Dallas-Fort Worth-Arlington,* TX","725455",678313,2247,890,44005
"82","Dalton,* GA","8271",8181,90,0,0
"83","Danville, IL","0",0,0,0,0
"84","Danville,* VA","3517",3517,0,0,0
"85","Davenport-Moline-Rock Island,  IA-IL","13194",12352,200,0,642
"86","Dayton, OH","55654",46708,1956,4704,2286
"87","Decatur, AL","4298",4298,0,0,0
"88","Decatur, IL","2700",2560,140,0,0
"89","Deltona-Daytona Beach-Ormond Beach,*  FL","82222",68580,604,0,13038
"90","Denver-Aurora,* CO","335396",314647,5035,3671,12043
"91","Des Moines, IA","70249",68103,210,0,1936
"92","Detroit-Warren-Livonia,* MI","276205",247699,2044,2766,23696
"93","Dothan, AL","7155",3283,0,0,3872
"94","Dover,* DE","21717",21717,0,0,0
"95","Dubuque, IA","8762",8762,0,0,0
"96","Duluth, MN-WI","7984",7792,192,0,0
"97","Durham,* NC","64867",64607,0,0,260
"98","Eau Claire, WI","9900",9060,840,0,0
"99","El Centro,* CA","18919",14163,0,0,4756
"100","El Paso, TX","23456",22431,144,455,426
"101","Elizabethtown, KY","12570",12570,0,0,0
"102","Elkhart-Goshen, IN","13834",13520,0,164,150
"103","Elmira, NY","515",515,0,0,0
"104","Erie, PA","10982",9537,0,1020,425
"105","Eugene-Springfield,* OR","24852",22460,828,1564,0
"106","Evansville, IN-KY","19829",16891,0,0,2938
"107","Fairbanks,* AK","2625",2554,71,0,0
"108","Fargo, ND-MN","16903",13803,0,0,3100
"109","Farmington,* NM","4103",4103,0,0,0
"110","Fayetteville, NC","38245",28935,0,0,9310
"111","Fayetteville-Springdale-Rogers,  AR-MO","63357",54768,552,716,7321
"112","Flagstaff, AZ","13336",13034,0,302,0
"113","Flint,* MI","26384",24665,188,289,1242
"114","Florence, SC","9964",9796,168,0,0
"115","Fond du Lac, WI","3388",3388,0,0,0
"116","Fort Collins-Loveland,* CO","50202",46349,1155,661,2037
"117","Fort Smith, AR-OK","7370",5844,1376,150,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","35063",26930,0,0,8133
"119","Fort Wayne, IN","32723",32723,0,0,0
"120","Fresno,* CA","72732",68770,298,615,3049
"121","Gadsden, AL","910",910,0,0,0
"122","Gainesville, FL","19285",16007,0,0,3278
"123","Gainesville, GA","39498",39498,0,0,0
"124","Glens Falls, NY","9090",8741,0,164,185
"125","Goldsboro,* NC","6080",6080,0,0,0
"126","Grand Forks, ND-MN","2664",930,0,0,1734
"127","Grand Junction,* CO","18319",17399,152,527,241
"128","Grand Rapids-Wyoming, MI","58228",55096,337,0,2795
"129","Great Falls, MT","573",573,0,0,0
"130","Greeley,* CO","76150",71828,517,1329,2476
"131","Green Bay, WI","26820",24576,484,180,1580
"132","Greensboro-High Point,* NC","67372",62962,174,599,3637
"133","Greenville, NC","18701",13491,171,0,5039
"134","Greenville,* SC","55638",50659,125,217,4637
"135","Gulfport-Biloxi, MS","16167",14488,691,0,988
"136","Hagerstown-Martinsburg, MD-WV","44577",39101,289,237,4950
"137","Hanford-Corcoran, CA","7536",7536,0,0,0
"138","Harrisburg-Carlisle, PA","25625",25116,84,425,0
"139","Harrisonburg,* VA","9447",9247,200,0,0
"140","Hartford-West Hartford-East Hartford,*  CT","51476",49619,0,413,1444
"141","Hattiesburg, MS","1136",576,0,560,0
"142","Hickory-Lenoir-Morganton, NC","25008",25008,0,0,0
"143","Hinesville-Fort Stewart,* GA","2920",2920,0,0,0
"144","Holland-Grand Haven,* MI","30083",25004,1035,0,4044
"145","Honolulu,* HI","71605",34032,0,0,37573
"146","Hot Springs, AR","1531",1531,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","12434",12388,46,0,0
"148","Houston-Baytown-Sugar Land, TX","598751",558503,904,250,39094
"149","Huntington-Ashland, WV-KY-OH","1667",1452,215,0,0
"150","Huntsville, AL","9935",8887,0,0,1048
"151","Idaho Falls, ID","11382",10451,184,747,0
"152","Indianapolis,* IN","212768",199890,3337,2653,6888
"153","Iowa City, IA","25918",22578,0,0,3340
"154","Ithaca, NY","2184",2084,100,0,0
"155","Jackson, MI","1595",1595,0,0,0
"156","Jackson, MS","47036",45889,0,0,1147
"157","Jackson, TN","6581",6581,0,0,0
"158","Jacksonville,* FL","263901",240212,1008,0,22681
"159","Jacksonville, NC","17680",12178,0,0,5502
"160","Janesville, WI","10234",6050,661,791,2732
"161","Jefferson City, MO","3858",3519,155,184,0
"162","Johnson City, TN","15167",14419,0,90,658
"163","Johnstown, PA","1136",1136,0,0,0
"164","Jonesboro, AR","9239",7051,0,0,2188
"165","Joplin, MO","1971",1971,0,0,0
"166","Kalamazoo-Portage, MI","16395",14973,0,1422,0
"167","Kankakee-Bradley,* IL","13524",12181,183,580,580
"168","Kansas City,* MO-KS","212210",203140,2267,4444,2359
"169","Kennewick-Richland-Pasco, WA","34981",33303,490,345,843
"170","Killeen-Temple-Fort Hood, TX","25591",23712,966,913,0
"171","Kingsport-Bristol-Bristol, TN-VA","9948",9002,0,0,946
"172","Kingston, NY","5672",5672,0,0,0
"173","Knoxville, TN","55328",54996,0,0,332
"174","Kokomo, IN","5828",5572,256,0,0
"175","La Crosse, WI-MN","8530",8246,284,0,0
"176","Lafayette, IN","9228",8308,0,0,920
"177","Lafayette, LA","18508",16830,0,0,1678
"178","Lake Charles, LA","11438",11185,105,0,148
"179","Lakeland,* FL","65841",65460,103,278,0
"180","Lancaster, PA","24580",24363,0,0,217
"181","Lansing-East Lansing, MI","20327",20030,0,0,297
"182","Laredo,* TX","15537",14117,84,428,908
"183","Las Cruces,* NM","22755",19955,0,0,2800
"184","Las Vegas-Paradise,* NV","370444",344268,0,20418,5758
"185","Lawrence, KS","8670",7848,822,0,0
"186","Lawton, OK","1938",1938,0,0,0
"187","Lebanon, PA","7392",7392,0,0,0
"188","Lewiston, ID-WA","999",872,127,0,0
"189","Lewiston-Auburn, ME","4946",4946,0,0,0
"190","Lexington-Fayette, KY","57407",56415,292,0,700
"191","Lima, OH","2801",2569,232,0,0
"192","Lincoln, NE","22755",20985,834,0,936
"193","Little Rock-North Little Rock, AR","55869",55629,111,129,0
"194","Logan, UT-ID","11431",10890,0,541,0
"195","Longview, TX","3100",3100,0,0,0
"196","Longview, WA","4522",4522,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","564853",416345,4585,5512,138411
"198","Louisville, KY-IN","114181",107861,691,1171,4458
"199","Lubbock, TX","30279",16455,705,500,12619
"200","Lynchburg, VA","19177",18020,106,0,1051
"201","Macon, GA","10313",10063,250,0,0
"202","Madera,* CA","14463",11780,970,1713,0
"203","Madison,* WI","60620",51686,2752,2225,3957
"204","Manchester-Nashua, NH","20994",20255,281,0,458
"205","Mansfield,* OH","5377",4333,149,895,0
"206","McAllen-Edinburg-Pharr,* TX","54434",44979,371,7657,1427
"207","Medford,* OR","25771",25771,0,0,0
"208","Memphis, TN-MS-AR","126718",117791,0,707,8220
"209","Merced, CA","28312",28312,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","507730",346417,3571,2929,154813
"211","Michigan City-La Porte, IN","4316",4187,0,129,0
"212","Midland,* TX","3606",3606,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","92983",81094,2107,377,9405
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","346115",278959,3963,5304,57889
"215","Missoula,* MT","1812",1667,145,0,0
"216","Mobile, AL","18916",18313,0,0,603
"217","Modesto, CA","64743",63915,828,0,0
"218","Monroe, LA","2817",2603,0,214,0
"219","Monroe,* MI","11631",11451,0,0,180
"220","Montgomery, AL","28658",19600,9058,0,0
"221","Morgantown, WV","30",30,0,0,0
"222","Morristown, TN","8206",8206,0,0,0
"223","Mount Vernon-Anacortes, WA","14287",13843,444,0,0
"224","Muncie, IN","3845",3845,0,0,0
"225","Muskegon-Norton Shores,* MI","8682",7989,222,0,471
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","55203",42311,147,600,12145
"227","Napa,* CA","10855",10855,0,0,0
"228","Naples-Marco Island,* FL","128178",76375,1789,11232,38782
"229","Nashville-Davidson--Murfreesboro,*  TN","249779",195894,1620,1262,51003
"230","New Haven-Milford,* CT","22970",20625,145,0,2200
"231","New Orleans-Metairie-Kenner,* LA","91952",82864,2379,1209,5500
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","574772",332613,52920,32013,157226
"233","Niles-Benton Harbor, MI","1579",1579,0,0,0
"234","Norwich-New London,* CT","16483",15809,0,331,343
"235","Ocala,* FL","52338",50164,1766,408,0
"236","Ocean City,* NJ","18391",10694,4548,35,3114
"237","Odessa,* TX","3651",3651,0,0,0
"238","Ogden-Clearfield, UT","67975",61448,0,5476,1051
"239","Oklahoma City,* OK","134347",108245,830,4475,20797
"240","Olympia,* WA","35006",33923,1083,0,0
"241","Omaha-Council Bluffs,* NE-IA","69113",67627,126,242,1118
"242","Orlando,* FL","387701",354288,1830,1036,30547
"243","Oshkosh-Neenah, WI","12990",11656,482,173,679
"244","Owensboro, KY","3627",3627,0,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","44161",33560,321,437,9843
"246","Palm Bay-Melbourne-Titusville,* FL","104863",95279,0,784,8800
"247","Panama City-Lynn Haven,* FL","17811",17310,292,209,0
"248","Parkersburg-Marietta, WV-OH","1605",1605,0,0,0
"249","Pascagoula,* MS","8572",8572,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","53751",50255,438,0,3058
"251","Peoria, IL","22080",19004,3076,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","242159",175724,619,1471,64345
"253","Phoenix-Mesa-Scottsdale, AZ","888605",862945,1895,14402,9363
"254","Pine Bluff, AR","260",260,0,0,0
"255","Pittsburgh,* PA","101469",94381,936,2429,3723
"256","Pittsfield, MA","1212",1212,0,0,0
"257","Pocatello, ID","2953",2953,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","90714",85386,0,861,4467
"259","Portland-South Portland-Biddeford,  ME","43650",40618,193,1848,991
"260","Portland-Vancouver-Beaverton,* OR-WA","203243",187213,1764,4544,9722
"261","Poughkeepsie-Newburgh-Middletown,*  NY","40244",37285,0,1965,994
"262","Prescott, AZ","30384",29573,362,449,0
"263","Providence-New Bedford-Fall River,  RI-MA","50980",49428,1076,0,476
"264","Provo-Orem, UT","59755",50302,55,2835,6563
"265","Pueblo,* CO","17878",11208,448,0,6222
"266","Punta Gorda,* FL","32981",31439,151,460,931
"267","Racine,* WI","14965",14809,156,0,0
"268","Raleigh-Cary,* NC","207159",172987,2803,360,31009
"269","Rapid City, SD","12038",12038,0,0,0
"270","Reading, PA","15279",14358,0,0,921
"271","Redding,* CA","15819",15819,0,0,0
"272","Reno-Sparks,* NV","65745",55662,0,1020,9063
"273","Richmond,* VA","115358",109456,268,2087,3547
"274","Riverside-San Bernardino-Ontario,*  CA","851150",776761,192,8100,66097
"275","Roanoke, VA","19378",18898,480,0,0
"276","Rochester, MN","21148",18107,0,258,2783
"277","Rochester, NY","33420",31186,260,394,1580
"278","Rockford, IL","18011",16920,875,216,0
"279","Rocky Mount, NC","6667",5251,961,455,0
"280","Rome,* GA","7592",7192,400,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","436054",400350,1952,1901,31851
"282","Saginaw-Saginaw Township North, MI","3536",3536,0,0,0
"283","Salem,* OR","22207",21135,846,226,0
"284","Salinas, CA","31793",28306,0,1550,1937
"285","Salisbury, MD","7801",7801,0,0,0
"286","Salt Lake City,* UT","97805",90131,1862,1153,4659
"287","San Angelo, TX","3990",3990,0,0,0
"288","San Antonio, TX","176331",170335,2580,0,3416
"289","San Diego-Carlsbad-San Marcos,* CA","209757",167449,298,2372,39638
"290","San Francisco-Oakland-Fremont,* CA","287642",251387,1427,6919,27909
"291","San Jose-Sunnyvale-Santa Clara,* CA","95940",61104,3107,2015,29714
"292","San Luis Obispo-Paso Robles,* CA","34642",33655,739,248,0
"293","Sandusky, OH","4636",4636,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","10563",10038,525,0,0
"295","Santa Cruz-Watsonville,* CA","10274",10274,0,0,0
"296","Santa Fe,* NM","4600",4600,0,0,0
"297","Santa Rosa-Petaluma,* CA","27973",25931,835,291,916
"298","Sarasota-Bradenton-Venice,* FL","184145",162674,0,812,20659
"299","Savannah, GA","35342",32711,175,0,2456
"300","Scranton--Wilkes-Barre, PA","13242",11362,0,1489,391
"301","Seattle-Tacoma-Bellevue,* WA","280034",233578,10543,9364,26549
"302","Sheboygan, WI","11702",5342,0,5720,640
"303","Sherman-Denison, TX","3679",3679,0,0,0
"304","Shreveport-Bossier City, LA","34868",34868,0,0,0
"305","Sioux City, IA-NE-SD","5617",4234,0,0,1383
"306","Sioux Falls, SD","27641",23722,243,1673,2003
"307","South Bend-Mishawaka, IN-MI","15804",13404,0,0,2400
"308","Spartanburg, SC","21947",21727,220,0,0
"309","Spokane, WA","44583",31524,894,320,11845
"310","Springfield, IL","9081",7996,899,0,186
"311","Springfield, MA","15439",14432,810,197,0
"312","Springfield, MO","39873",37859,796,0,1218
"313","Springfield, OH","5221",5221,0,0,0
"314","St. Cloud, MN","13698",12927,0,0,771
"315","St. George, UT","39622",35135,1860,227,2400
"316","St. Joseph, MO-KS","2885",1718,187,0,980
"317","St. Louis,* MO-IL","239996",206820,4682,2147,26347
"318","State College, PA","9118",8583,176,359,0
"319","Stockton,* CA","141036",136750,0,611,3675
"320","Sumter,* SC","4202",3854,348,0,0
"321","Syracuse, NY","12810",12276,367,0,167
"322","Tallahassee, FL","29273",18986,292,209,9786
"323","Tampa-St. Petersburg-Clearwater,* FL","330319",298927,1462,2334,27596
"324","Terre Haute, IN","4299",4119,180,0,0
"325","Texarkana, TX-Texarkana, AR","2559",2559,0,0,0
"326","Toledo, OH","34291",32442,425,0,1424
"327","Topeka, KS","15627",15627,0,0,0
"328","Trenton-Ewing,* NJ","12909",10737,504,0,1668
"329","Tucson, AZ","148577",144807,792,0,2978
"330","Tulsa,* OK","56665",55694,100,260,611
"331","Tuscaloosa, AL","22189",22189,0,0,0
"332","Tyler, TX","7625",7163,0,0,462
"333","Utica-Rome, NY","1747",1747,0,0,0
"334","Valdosta, GA","12505",12043,462,0,0
"335","Vallejo-Fairfield,* CA","55719",52824,2707,0,188
"336","Vero Beach,* FL","43212",36350,158,3099,3605
"337","Victoria, TX","1564",1564,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","1756",1756,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","136529",123303,1113,2875,9238
"340","Visalia-Porterville, CA","28150",26101,693,1356,0
"341","Waco, TX","14584",13973,611,0,0
"342","Warner Robins, GA","24874",24374,0,167,333
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","402881",388542,0,0,14339
"344","Waterloo-Cedar Falls, IA","10388",10263,125,0,0
"345","Wausau, WI","9568",8472,421,0,675
"346","Weirton-Steubenville, WV-OH","1224",1224,0,0,0
"347","Wenatchee, WA","9779",9534,0,245,0
"348","Wheeling, WV-OH","278",278,0,0,0
"349","Wichita Falls, TX","4244",4244,0,0,0
"350","Wichita, KS","34161",33463,698,0,0
"351","Williamsport, PA","3134",3134,0,0,0
"352","Wilmington,* NC","96940",90718,1701,200,4321
"353","Winchester, VA-WV","18921",17621,0,0,1300
"354","Winston-Salem,* NC","42582",40168,0,314,2100
"355","Worcester, MA","48679",47647,309,606,117
"356","Yakima, WA","8728",7363,869,496,0
"357","York-Hanover, PA","27830",26739,761,0,330
"358","Youngstown-Warren-Boardman, OH-PA","14528",13825,623,80,0
"359","Yuba City-Marysville, CA","25708",25708,0,0,0
"360","Yuma, AZ","33744",33744,0,0,0
