"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"117","Fort Collins-Loveland,* CO","29242",15432,0,1986,11824
"118","Fort Smith, AR-OK","7406",5450,1156,800,0
"119","Fort Walton Beach-Crestview-Destin,  FL","29005",3979,0,0,25026
"120","Fort Wayne,* IN","17766",13101,0,0,4665
"121","Fresno, CA","29079",20703,0,0,8376
"122","Gadsden, AL","1080",799,0,0,281
"123","Gainesville, FL","5641",3998,0,0,1643
"124","Gainesville, GA","2214",2214,0,0,0
"125","Glens Falls, NY","3717",3161,150,406,0
"126","Goldsboro, NC","2863",2863,0,0,0
"127","Grand Forks, ND-MN","8014",3087,0,0,4927
"128","Grand Junction,* CO","12847",12448,399,0,0
"129","Grand Rapids-Wyoming,* MI","11671",11431,240,0,0
"130","Great Falls, MT","1783",1783,0,0,0
"131","Greeley,* CO","8869",8551,0,0,318
"132","Green Bay, WI","6234",5507,0,281,446
"133","Greensboro-High Point,* NC","25954",23211,0,831,1912
"134","Greenville, NC","6577",5338,1040,0,199
"135","Greenville,* SC","22682",21597,0,0,1085
"136","Gulfport-Biloxi, MS","21988",9754,3027,0,9207
"137","Hagerstown-Martinsburg, MD-WV","10408",10408,0,0,0
"138","Hanford-Corcoran, CA","2144",2144,0,0,0
"139","Harrisburg-Carlisle, PA","11814",11814,0,0,0
"140","Harrisonburg,* VA","6678",6678,0,0,0
"141","Hartford-West Hartford-East Hartford,  CT","17802",15339,218,0,2245
"142","Hattiesburg, MS","150",150,0,0,0
"143","Hickory-Lenoir-Morganton, NC","14156",14156,0,0,0
"144","Hinesville-Fort Stewart, GA","962",962,0,0,0
"145","Holland-Grand Haven, MI","6394",5957,0,0,437
"146","Honolulu,* HI","58316",49316,0,0,9000
"147","Hot Springs, AR","437",437,0,0,0
"148","Houma-Bayou Cane-Thibodaux, LA","7120",7120,0,0,0
"149","Houston-Sugar Land-Baytown,* TX","261722",193110,1064,683,66865
"150","Huntington-Ashland, WV-KY-OH","298",298,0,0,0
"151","Huntsville, AL","15277",15277,0,0,0
"152","Idaho Falls, ID","6796",4965,0,0,1831
"153","Indianapolis-Carmel,* IN","73324",72526,0,798,0
"154","Iowa City, IA","13573",12450,0,0,1123
"155","Ithaca, NY","1172",488,0,0,684
"156","Jackson, MI","717",485,232,0,0
"157","Jackson, MS","19491",19491,0,0,0
"158","Jackson, TN","3329",3329,0,0,0
"159","Jacksonville,* FL","98680",92119,1374,0,5187
"160","Jacksonville, NC","10404",7004,0,0,3400
"161","Janesville, WI","2024",2024,0,0,0
"162","Jefferson City, MO","1681",1483,0,198,0
"163","Johnson City, TN","9965",9190,0,0,775
"164","Johnstown, PA","0",0,0,0,0
"165","Jonesboro, AR","6075",6075,0,0,0
"166","Joplin, MO","2003",1714,289,0,0
"167","Kalamazoo-Portage, MI","3579",2816,0,335,428
"168","Kankakee-Bradley, IL","1380",1380,0,0,0
"169","Kansas City,* MO-KS","52825",49377,860,2588,0
"170","Kennewick-Pasco-Richland, WA","13441",12775,0,0,666
"171","Killeen-Temple-Fort Hood, TX","16827",16612,215,0,0
"172","Kingsport-Bristol-Bristol, TN-VA","4564",3701,455,150,258
"173","Kingston, NY","3058",2708,350,0,0
"174","Knoxville, TN","26424",25749,0,0,675
"175","Kokomo, IN","506",506,0,0,0
"176","La Crosse, WI-MN","2472",2472,0,0,0
"177","Lafayette, IN","7546",7546,0,0,0
"178","Lafayette, LA","6990",6355,0,0,635
"179","Lake Charles, LA","5969",3800,251,190,1728
"180","Lake Havasu City-Kingman, AZ","8068",8068,0,0,0
"181","Lakeland-Winter Haven,* FL","22291",22081,210,0,0
"182","Lancaster, PA","9907",9057,0,0,850
"183","Lansing-East Lansing, MI","3900",3900,0,0,0
"184","Laredo,* TX","7502",6520,0,151,831
"185","Las Cruces,* NM","9686",9379,307,0,0
"186","Las Vegas-Paradise,* NV","110296",69644,0,1305,39347
"187","Lawrence, KS","5115",5115,0,0,0
"188","Lawton, OK","1122",942,180,0,0
"189","Lebanon, PA","4330",4330,0,0,0
"190","Lewiston, ID-WA","526",216,310,0,0
"191","Lewiston-Auburn, ME","1301",1301,0,0,0
"192","Lexington-Fayette, KY","14045",14045,0,0,0
"193","Lima, OH","0",0,0,0,0
"194","Lincoln, NE","10597",10597,0,0,0
"195","Little Rock-North Little Rock, AR","21743",21743,0,0,0
"196","Logan, UT-ID","5992",5325,0,250,417
"197","Longview, TX","1809",1809,0,0,0
"198","Longview, WA","3948",3948,0,0,0
"199","Los Angeles-Long Beach-Santa Ana,*  CA","211033",96107,8180,253,106493
"200","Louisville-Jefferson County,* KY-IN","35012",33080,67,96,1769
"201","Lubbock, TX","18992",18992,0,0,0
"202","Lynchburg, VA","10830",10830,0,0,0
"203","Macon, GA","1575",1575,0,0,0
"204","Madera, CA","3587",2866,721,0,0
"205","Madison,* WI","32954",20532,550,0,11872
"206","Manchester-Nashua, NH","12191",7093,782,0,4316
"207","Mansfield, OH","2123",2123,0,0,0
"208","McAllen-Edinburg-Mission,* TX","39163",37967,235,961,0
"209","Medford, OR","6407",5578,829,0,0
"210","Memphis,* TN-MS-AR","40428",32646,3614,0,4168
"211","Merced, CA","844",844,0,0,0
"212","Miami-Fort Lauderdale-Miami Beach,*  FL","74965",49584,1398,0,23983
"213","Michigan City-La Porte, IN","1743",1743,0,0,0
"214","Midland,* TX","3555",3555,0,0,0
"215","Milwaukee-Waukesha-West Allis,* WI","46123",29676,2130,1430,12887
"216","Minneapolis-St. Paul-Bloomington,*  MN-WI","163261",107041,380,1407,54433
"217","Missoula,* MT","3332",2726,388,0,218
"218","Mobile, AL","12289",12244,45,0,0
"219","Modesto, CA","6346",6346,0,0,0
"220","Monroe, LA","3020",2517,0,120,383
"221","Monroe, MI","1241",1241,0,0,0
"222","Montgomery, AL","5632",5632,0,0,0
"223","Morgantown, WV","3147",2247,0,0,900
"224","Morristown, TN","4933",4693,240,0,0
"225","Mount Vernon-Anacortes, WA","5420",5420,0,0,0
"226","Muncie, IN","500",500,0,0,0
"227","Muskegon-Norton Shores, MI","1082",1082,0,0,0
"228","Myrtle Beach-North Myrtle Beach-Conway,  SC","29067",22775,0,0,6292
"229","Napa, CA","1078",1078,0,0,0
"230","Naples-Marco Island,* FL","23516",19884,0,2827,805
"231","Nashville-Davidson--Murfreesboro,*  TN","102207",81781,585,0,19841
"232","New Haven-Milford, CT","9924",8289,0,0,1635
"233","New Orleans-Metairie-Kenner,* LA","154710",29735,7218,69246,48511
"234","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","360577",216790,20042,9756,113989
"235","Niles-Benton Harbor, MI","1007",1007,0,0,0
"236","Norwich-New London, CT","6210",6085,125,0,0
"237","Ocala,* FL","15654",15352,302,0,0
"238","Ocean City,* NJ","11959",10302,1657,0,0
"239","Odessa,* TX","26800",4800,0,0,22000
"240","Ogden-Clearfield, UT","18162",15144,0,787,2231
"241","Oklahoma City,* OK","55611",53719,617,375,900
"242","Olympia, WA","15401",14911,0,0,490
"243","Omaha-Council Bluffs,* NE-IA","76204",50207,0,0,25997
"244","Orlando-Kissimmee,* FL","169733",74577,186,1670,93300
"245","Oshkosh-Neenah, WI","6667",5067,0,0,1600
"246","Owensboro, KY","2271",2271,0,0,0
"247","Oxnard-Thousand Oaks-Ventura, CA","7992",6585,0,0,1407
"248","Palm Bay-Melbourne-Titusville,* FL","29602",28661,0,0,941
"249","Palm Coast, FL","6770",6770,0,0,0
"250","Panama City-Lynn Haven, FL","23995",3891,0,0,20104
"251","Parkersburg-Marietta-Vienna, WV-OH","911",911,0,0,0
"252","Pascagoula, MS","6295",4210,0,0,2085
"253","Pensacola-Ferry Pass-Brent,* FL","24249",13595,100,0,10554
"254","Peoria, IL","11239",11239,0,0,0
"255","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","110444",86610,550,0,23284
"256","Phoenix-Mesa-Scottsdale,* AZ","188867",129782,192,827,58066
"257","Pine Bluff, AR","104",24,0,0,80
"258","Pittsburgh,* PA","53579",51756,1006,470,347
"259","Pittsfield, MA","262",262,0,0,0
"260","Pocatello, ID","1552",1552,0,0,0
"261","Port St. Lucie,* FL","32075",14722,0,458,16895
"262","Portland-South Portland-Biddeford,  ME","20579",19885,281,0,413
"263","Portland-Vancouver-Beaverton,* OR-WA","110427",75333,1869,2620,30605
"264","Poughkeepsie-Newburgh-Middletown,  NY","9496",8352,0,0,1144
"265","Prescott, AZ","9420",9420,0,0,0
"266","Providence-New Bedford-Fall River,  RI-MA","33072",30335,1136,725,876
"267","Provo-Orem, UT","18877",16999,290,0,1588
"268","Pueblo,* CO","6484",4359,0,0,2125
"269","Punta Gorda,* FL","7066",6244,0,822,0
"270","Racine, WI","7178",7178,0,0,0
"271","Raleigh-Cary,* NC","79852",79653,199,0,0
"272","Rapid City, SD","9655",9655,0,0,0
"273","Reading, PA","5393",5393,0,0,0
"274","Redding, CA","4997",4997,0,0,0
"275","Reno-Sparks,* NV","13903",13903,0,0,0
"276","Richmond,* VA","55110",51436,0,2573,1101
"277","Riverside-San Bernardino-Ontario,*  CA","114631",100987,511,1147,11986
"278","Roanoke, VA","9727",9727,0,0,0
"279","Rochester, MN","9975",8799,0,0,1176
"280","Rochester, NY","21276",19144,350,1005,777
"281","Rockford, IL","6034",4539,205,1290,0
"282","Rocky Mount, NC","2377",2377,0,0,0
"283","Rome, GA","2123",1957,166,0,0
"284","Sacramento--Arden-Arcade--Roseville,*  CA","90101",69016,443,317,20325
"285","Saginaw-Saginaw Township North, MI","1486",1486,0,0,0
"286","Salem, OR","7480",6845,0,0,635
"287","Salinas, CA","8151",6558,0,0,1593
"288","Salisbury, MD","2635",1271,0,0,1364
"289","Salt Lake City,* UT","59543",29879,198,0,29466
"290","San Angelo,* TX","4411",4411,0,0,0
"291","San Antonio,* TX","100633",84309,631,0,15693
"292","San Diego-Carlsbad-San Marcos,* CA","72876",47352,240,0,25284
"293","San Francisco-Oakland-Fremont,* CA","190048",66462,1013,3512,119061
"294","San Jose-Sunnyvale-Santa Clara,* CA","51716",35855,11667,0,4194
"295","San Luis Obispo-Paso Robles, CA","3132",3132,0,0,0
"296","Sandusky, OH","0",0,0,0,0
"297","Santa Barbara-Santa Maria, CA","9760",7192,180,0,2388
"298","Santa Cruz-Watsonville, CA","1596",1596,0,0,0
"299","Santa Fe,* NM","1466",1466,0,0,0
"300","Santa Rosa-Petaluma, CA","9116",6883,694,1539,0
"301","Savannah, GA","26433",16433,0,446,9554
"302","Scranton--Wilkes-Barre, PA","3208",3208,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","185169",95158,8633,8159,73219
"304","Sebastian-Vero Beach,* FL","15424",15424,0,0,0
"305","Sheboygan, WI","2038",1688,350,0,0
"306","Sherman-Denison, TX","163",163,0,0,0
"307","Shreveport-Bossier City, LA","11661",11661,0,0,0
"308","Sioux City, IA-NE-SD","2038",1759,279,0,0
"309","Sioux Falls, SD","21109",11209,703,1848,7349
"310","South Bend-Mishawaka, IN-MI","4791",4791,0,0,0
"311","Spartanburg, SC","7887",7887,0,0,0
"312","Spokane, WA","23213",15693,433,0,7087
"313","Springfield, IL","3727",3342,385,0,0
"314","Springfield, MA","4931",4771,160,0,0
"315","Springfield, MO","13104",8544,1216,0,3344
"316","Springfield, OH","1287",1287,0,0,0
"317","St. Cloud, MN","6414",6099,0,0,315
"318","St. George, UT","8459",8459,0,0,0
"319","St. Joseph, MO-KS","1099",1099,0,0,0
"320","St. Louis,* MO-IL","87552",74535,1065,883,11069
"321","State College, PA","4761",3981,0,0,780
"322","Stockton,* CA","13241",13241,0,0,0
"323","Sumter,* SC","2238",2238,0,0,0
"324","Syracuse, NY","11602",11602,0,0,0
"325","Tallahassee, FL","14242",12134,285,0,1823
"326","Tampa-St. Petersburg-Clearwater,* FL","135058",101774,296,0,32988
"327","Terre Haute, IN","5956",2638,382,0,2936
"328","Texarkana, TX-Texarkana, AR","567",447,120,0,0
"329","Toledo, OH","13589",11993,0,0,1596
"330","Topeka, KS","7285",6685,0,600,0
"331","Trenton-Ewing,* NJ","7859",6887,0,0,972
"332","Tucson,* AZ","49809",48627,398,228,556
"333","Tulsa,* OK","35381",34781,600,0,0
"334","Tuscaloosa, AL","8681",5532,0,0,3149
"335","Tyler, TX","2452",2221,0,0,231
"336","Utica-Rome, NY","416",416,0,0,0
"337","Valdosta, GA","3286",3286,0,0,0
"338","Vallejo-Fairfield, CA","2120",2120,0,0,0
"339","Victoria, TX","604",604,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","3553",3099,0,0,454
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","69905",50454,250,0,19201
"342","Visalia-Porterville, CA","12659",12659,0,0,0
"343","Waco, TX","15867",2867,0,0,13000
"344","Warner Robins, GA","6637",6637,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","161410",135679,230,1600,23901
"346","Waterloo-Cedar Falls, IA","7623",7623,0,0,0
"347","Wausau, WI","2354",2174,180,0,0
"348","Weirton-Steubenville, WV-OH","186",186,0,0,0
"349","Wenatchee, WA","3683",2591,0,1092,0
"350","Wheeling, WV-OH","161",161,0,0,0
"351","Wichita Falls, TX","1453",1453,0,0,0
"352","Wichita, KS","33754",22847,155,0,10752
"353","Williamsport, PA","446",446,0,0,0
"354","Wilmington,* NC","53999",53375,0,0,624
"355","Winchester, VA-WV","3000",3000,0,0,0
"356","Winston-Salem, NC","8242",8242,0,0,0
"357","Worcester, MA","13141",13141,0,0,0
"358","Yakima, WA","4690",4690,0,0,0
"359","York-Hanover, PA","17249",16807,0,0,442
"360","Youngstown-Warren-Boardman, OH-PA","7548",5828,260,60,1400
"361","Yuba City, CA","1306",1306,0,0,0
"362","Yuma, AZ","5717",5717,0,0,0
