"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"170","Killeen-Temple-Fort Hood, TX","18242",14890,3352,0,0
"171","Kingsport-Bristol-Bristol, TN-VA","4522",3644,0,0,878
"172","Kingston, NY","2858",2858,0,0,0
"173","Knoxville, TN","25363",25363,0,0,0
"174","Kokomo, IN","542",542,0,0,0
"175","La Crosse, WI-MN","5463",4263,70,220,910
"176","Lafayette, IN","8345",8345,0,0,0
"177","Lafayette, LA","10600",9427,0,0,1173
"178","Lake Charles, LA","2221",1955,0,0,266
"179","Lake Havasu City-Kingman, AZ","7203",6870,0,0,333
"180","Lakeland,* FL","32697",32697,0,0,0
"181","Lancaster, PA","11526",8536,0,770,2220
"182","Lansing-East Lansing, MI","5771",5193,0,0,578
"183","Laredo,* TX","8994",7879,0,298,817
"184","Las Cruces,* NM","13890",13795,95,0,0
"185","Las Vegas-Paradise,* NV","222257",121544,233,1553,98927
"186","Lawrence, KS","4074",4074,0,0,0
"187","Lawton, OK","2239",2239,0,0,0
"188","Lebanon, PA","6589",6589,0,0,0
"189","Lewiston, ID-WA","716",716,0,0,0
"190","Lewiston-Auburn, ME","1654",1544,110,0,0
"191","Lexington-Fayette, KY","18203",18073,130,0,0
"192","Lima, OH","232",0,232,0,0
"193","Lincoln, NE","11265",5460,2205,0,3600
"194","Little Rock-North Little Rock, AR","41274",27412,125,0,13737
"195","Logan, UT-ID","6097",5430,0,250,417
"196","Longview, TX","3004",2269,0,0,735
"197","Longview, WA","3824",3055,0,0,769
"198","Los Angeles-Long Beach-Santa Ana,*  CA","231218",101254,8076,3764,118124
"199","Louisville-Jefferson County,* KY-IN","44119",43864,255,0,0
"200","Lubbock, TX","12784",12784,0,0,0
"201","Lynchburg, VA","33169",33169,0,0,0
"202","Macon, GA","7856",7856,0,0,0
"203","Madera, CA","3036",3036,0,0,0
"204","Madison,* WI","39533",30578,565,2367,6023
"205","Manchester-Nashua, NH","12340",9812,412,0,2116
"206","Mansfield, OH","2463",2363,100,0,0
"207","McAllen-Edinburg-Mission,* TX","49289",44005,384,2775,2125
"208","Medford, OR","11526",9784,489,350,903
"209","Memphis,* TN-MS-AR","109810",48395,0,0,61415
"210","Merced, CA","7949",7949,0,0,0
"211","Miami-Fort Lauderdale-Miami Beach,*  FL","161128",87379,3474,1255,69020
"212","Michigan City-La Porte, IN","2034",2034,0,0,0
"213","Midland,* TX","4366",4366,0,0,0
"214","Milwaukee-Waukesha-West Allis,* WI","47965",44500,1328,1184,953
"215","Minneapolis-St. Paul-Bloomington,*  MN-WI","146430",116630,863,1736,27201
"216","Missoula,* MT","3056",1593,270,0,1193
"217","Mobile, AL","14256",14256,0,0,0
"218","Modesto, CA","5942",5942,0,0,0
"219","Monroe, LA","3166",2579,51,0,536
"220","Monroe, MI","1904",1904,0,0,0
"221","Montgomery, AL","10750",4700,0,0,6050
"222","Morgantown, WV","1936",736,0,0,1200
"223","Morristown, TN","5339",5339,0,0,0
"224","Mount Vernon-Anacortes, WA","6289",6289,0,0,0
"225","Muncie, IN","885",885,0,0,0
"226","Muskegon-Norton Shores, MI","80",80,0,0,0
"227","Myrtle Beach-Conway-North Myrtle Beach,  SC","60900",32075,0,441,28384
"228","Napa, CA","1212",1212,0,0,0
"229","Naples-Marco Island,* FL","58903",33029,0,12349,13525
"230","Nashville-Davidson--Murfreesboro,*  TN","166566",105285,2755,1236,57290
"231","New Haven-Milford, CT","11489",10361,83,0,1045
"232","New Orleans-Metairie-Kenner,* LA","77900",59811,2285,0,15804
"233","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","528802",237373,24865,37689,228875
"234","Niles-Benton Harbor, MI","2574",2574,0,0,0
"235","Norwich-New London, CT","11509",11509,0,0,0
"236","Ocala,* FL","20723",20638,85,0,0
"237","Ocean City,* NJ","12458",10766,967,725,0
"238","Odessa,* TX","1960",1960,0,0,0
"239","Ogden-Clearfield, UT","27106",25135,188,1071,712
"240","Oklahoma City,* OK","75337",61977,1218,1904,10238
"241","Olympia, WA","13234",13234,0,0,0
"242","Omaha-Council Bluffs,* NE-IA","33935",26779,160,798,6198
"243","Orlando-Kissimmee,* FL","158579",96725,1333,1953,58568
"244","Oshkosh-Neenah, WI","3656",2762,250,0,644
"245","Owensboro, KY","2741",2047,0,694,0
"246","Oxnard-Thousand Oaks-Ventura, CA","20862",12727,290,1586,6259
"247","Palm Bay-Melbourne-Titusville,* FL","35537",28990,0,0,6547
"248","Palm Coast, FL","6424",6424,0,0,0
"249","Panama City-Lynn Haven, FL","11963",4688,198,482,6595
"250","Parkersburg-Marietta-Vienna, WV-OH","1302",1302,0,0,0
"251","Pascagoula, MS","31094",5883,0,75,25136
"252","Pensacola-Ferry Pass-Brent,* FL","13846",13484,362,0,0
"253","Peoria, IL","12089",11686,403,0,0
"254","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","108744",99058,1032,360,8294
"255","Phoenix-Mesa-Scottsdale,* AZ","359924",179194,2601,8123,170006
"256","Pine Bluff, AR","409",409,0,0,0
"257","Pittsburgh,* PA","50155",47705,525,1704,221
"258","Pittsfield, MA","460",460,0,0,0
"259","Pocatello, ID","2596",2596,0,0,0
"260","Port St. Lucie,* FL","27554",23837,196,1413,2108
"261","Portland-South Portland-Biddeford,  ME","25655",21480,498,681,2996
"262","Portland-Vancouver-Beaverton,* OR-WA","106447",84625,962,1346,19514
"263","Poughkeepsie-Newburgh-Middletown,  NY","13171",11551,0,0,1620
"264","Prescott, AZ","16039",16039,0,0,0
"265","Providence-New Bedford-Fall River,  RI-MA","35522",28989,1366,954,4213
"266","Provo-Orem, UT","42145",38241,340,1084,2480
"267","Pueblo,* CO","3519",3519,0,0,0
"268","Punta Gorda,* FL","14643",8803,0,3440,2400
"269","Racine, WI","4331",4080,251,0,0
"270","Raleigh-Cary,* NC","172778",147031,0,412,25335
"271","Rapid City, SD","8234",7666,0,568,0
"272","Reading, PA","5797",4925,492,0,380
"273","Redding, CA","5690",5690,0,0,0
"274","Reno-Sparks,* NV","20106",19854,0,252,0
"275","Richmond,* VA","58971",53316,0,0,5655
"276","Riverside-San Bernardino-Ontario,*  CA","125715",119674,805,679,4557
"277","Roanoke, VA","13721",13721,0,0,0
"278","Rochester, MN","7555",5920,164,0,1471
"279","Rochester, NY","15943",14483,625,410,425
"280","Rockford, IL","8513",6686,0,0,1827
"281","Rocky Mount, NC","4760",4760,0,0,0
"282","Rome, GA","4148",4148,0,0,0
"283","Sacramento--Arden-Arcade--Roseville,*  CA","93777",90437,278,0,3062
"284","Saginaw-Saginaw Township North, MI","1734",1734,0,0,0
"285","Salem, OR","17780",16735,282,0,763
"286","Salinas, CA","12793",12793,0,0,0
"287","Salisbury, MD","1958",1958,0,0,0
"288","Salt Lake City,* UT","57933",37121,628,2021,18163
"289","San Angelo,* TX","6778",6778,0,0,0
"290","San Antonio,* TX","145267",106373,181,0,38713
"291","San Diego-Carlsbad-San Marcos,* CA","72741",42190,2094,0,28457
"292","San Francisco-Oakland-Fremont,* CA","108225",68891,3429,826,35079
"293","San Jose-Sunnyvale-Santa Clara,* CA","52154",27535,338,0,24281
"294","San Luis Obispo-Paso Robles, CA","10711",4786,0,0,5925
"295","Sandusky, OH","0",0,0,0,0
"296","Santa Barbara-Santa Maria, CA","7211",7211,0,0,0
"297","Santa Cruz-Watsonville, CA","7190",5431,0,0,1759
"298","Santa Fe,* NM","1602",1602,0,0,0
"299","Santa Rosa-Petaluma, CA","11172",9967,856,349,0
"300","Sarasota-Bradenton-Venice,* FL","37735",33235,4500,0,0
"301","Savannah, GA","16691",16188,160,0,343
"302","Scranton--Wilkes-Barre, PA","4317",4317,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","253991",134937,9056,9208,100790
"304","Sebastian-Vero Beach,* FL","32074",32074,0,0,0
"305","Sheboygan, WI","1505",985,32,488,0
"306","Sherman-Denison, TX","209",209,0,0,0
"307","Shreveport-Bossier City, LA","17523",17523,0,0,0
"308","Sioux City, IA-NE-SD","2444",1994,0,450,0
"309","Sioux Falls, SD","16211",10026,1789,1933,2463
"310","South Bend-Mishawaka, IN-MI","11505",8449,0,2048,1008
"311","Spartanburg, SC","8713",8713,0,0,0
"312","Spokane, WA","11237",9873,0,0,1364
"313","Springfield, IL","3283",2358,925,0,0
"314","Springfield, MA","7616",6374,275,250,717
"315","Springfield, MO","17054",12697,954,504,2899
"316","Springfield, OH","1867",1867,0,0,0
"317","St. Cloud, MN","5745",5131,299,0,315
"318","St. George, UT","15930",15930,0,0,0
"319","St. Joseph, MO-KS","1263",1263,0,0,0
"320","St. Louis,* MO-IL","109010",97776,1111,4526,5597
"321","State College, PA","5830",5130,0,700,0
"322","Stockton,* CA","19048",18789,259,0,0
"323","Sumter,* SC","4004",4004,0,0,0
"324","Syracuse, NY","7476",7476,0,0,0
"325","Tallahassee, FL","24439",21421,174,306,2538
"326","Tampa-St. Petersburg-Clearwater,* FL","107239",87830,577,0,18832
"327","Terre Haute, IN","1952",1952,0,0,0
"328","Texarkana, TX-Texarkana, AR","4101",1021,80,0,3000
"329","Toledo, OH","12977",11092,300,1585,0
"330","Topeka, KS","8800",8800,0,0,0
"331","Trenton-Ewing,* NJ","4459",3628,210,0,621
"332","Tucson,* AZ","48885",43117,521,226,5021
"333","Tulsa,* OK","50115",47115,0,0,3000
"334","Tuscaloosa, AL","13170",7420,0,0,5750
"335","Tyler, TX","3201",2878,0,0,323
"336","Utica-Rome, NY","215",215,0,0,0
"337","Valdosta, GA","11184",7023,0,0,4161
"338","Vallejo-Fairfield, CA","10570",10570,0,0,0
"339","Victoria, TX","850",850,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","5671",5671,0,0,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","51672",43902,725,2060,4985
"342","Visalia-Porterville, CA","24985",23919,233,0,833
"343","Waco, TX","6960",6960,0,0,0
"344","Warner Robins, GA","7427",7427,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","172952",143006,500,0,29446
"346","Waterloo-Cedar Falls, IA","10803",10803,0,0,0
"347","Wausau, WI","2483",2263,220,0,0
"348","Weirton-Steubenville, WV-OH","155",155,0,0,0
"349","Wenatchee, WA","10435",10435,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","2036",2036,0,0,0
"352","Wichita, KS","27855",23760,0,0,4095
"353","Williamsport, PA","854",854,0,0,0
"354","Wilmington,* NC","64410",52132,1883,0,10395
"355","Winchester, VA-WV","3753",3753,0,0,0
"356","Winston-Salem, NC","20194",19834,0,360,0
"357","Worcester, MA","10997",10997,0,0,0
"358","Yakima, WA","2080",2080,0,0,0
"359","York-Hanover, PA","12130",11556,0,0,574
"360","Youngstown-Warren-Boardman, OH-PA","3657",3557,100,0,0
"361","Yuba City, CA","3249",3249,0,0,0
"362","Yuma, AZ","5744",5744,0,0,0
