"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"43","Bowling Green, KY","10779",9797,314,668,0
"44","Bremerton-Silverdale, WA","34324",16024,0,0,18300
"45","Bridgeport-Stamford-Norwalk, CT","79095",48458,930,0,29707
"46","Brownsville-Harlingen, TX","17263",16680,381,202,0
"47","Brunswick, GA","14262",12843,0,0,1419
"48","Buffalo-Niagara Falls, NY","13986",13986,0,0,0
"49","Burlington, NC","23191",23191,0,0,0
"50","Burlington-South Burlington, VT","6436",5428,715,293,0
"51","Canton-Massillon, OH","14084",13845,0,0,239
"52","Cape Coral-Fort Myers,* FL","304179",259230,136,0,44813
"53","Carson City,* NV","1507",1507,0,0,0
"54","Casper,* WY","7437",7437,0,0,0
"55","Cedar Rapids, IA","18989",8515,353,495,9626
"56","Champaign-Urbana, IL","14023",14023,0,0,0
"57","Charleston, WV","3200",3200,0,0,0
"58","Charleston-North Charleston,* SC","112276",103165,138,1285,7688
"59","Charlotte-Gastonia-Concord,* NC-SC","282417",261579,3450,842,16546
"60","Charlottesville,* VA","19879",17413,257,310,1899
"61","Chattanooga, TN-GA","30792",30060,179,334,219
"62","Cheyenne, WY","7876",7406,0,0,470
"63","Chicago-Naperville-Joliet,* IL-IN-WI","774631",631745,7836,22087,112963
"64","Chico, CA","12082",11864,218,0,0
"65","Cincinnati-Middletown,* OH-KY-IN","171248",157615,2345,2126,9162
"66","Clarksville, TN-KY","17295",15095,1160,400,640
"67","Cleveland, TN","6976",5995,981,0,0
"68","Cleveland-Elyria-Mentor,* OH","109751",104825,893,3299,734
"69","Coeur d""Alene, ID","35084",32852,293,471,1468
"70","College Station-Bryan, TX","9513",8953,10,0,550
"71","Colorado Springs,* CO","78711",73324,2978,591,1818
"72","Columbia, MO","31173",24920,1190,0,5063
"73","Columbia,* SC","65760",61903,0,0,3857
"74","Columbus, GA-AL","16419",14401,0,131,1887
"75","Columbus, IN","4415",4415,0,0,0
"76","Columbus,* OH","172397",126841,2597,9953,33006
"77","Corpus Christi, TX","18521",17692,689,140,0
"78","Corvallis, OR","3890",3890,0,0,0
"79","Cumberland, MD-WV","1145",1145,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","764859",734542,2041,0,28276
"81","Dalton,* GA","7974",7560,88,63,263
"82","Danville, IL","0",0,0,0,0
"83","Danville,* VA","2362",2362,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","10930",10930,0,0,0
"85","Dayton, OH","33648",32848,0,0,800
"86","Decatur, AL","2930",2930,0,0,0
"87","Decatur, IL","731",731,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","105663",56245,0,0,49418
"89","Denver-Aurora,* CO","398029",387390,1386,954,8299
"90","Des Moines,* IA","100333",90681,332,692,8628
"91","Detroit-Warren-Livonia,* MI","194245",176543,313,2837,14552
"92","Dothan, AL","3893",3893,0,0,0
"93","Dover,* DE","21708",19142,0,0,2566
"94","Dubuque, IA","5074",4126,223,306,419
"95","Duluth, MN-WI","12592",7686,218,319,4369
"96","Durham,* NC","61873",61873,0,0,0
"97","Eau Claire, WI","8121",6478,663,980,0
"98","El Centro,* CA","7232",6892,0,0,340
"99","El Paso, TX","48560",29559,0,0,19001
"100","Elizabethtown, KY","6296",4736,0,0,1560
"101","Elkhart-Goshen, IN","12541",12541,0,0,0
"102","Elmira, NY","361",361,0,0,0
"103","Erie, PA","2554",2554,0,0,0
"104","Eugene-Springfield,* OR","22554",21584,247,0,723
"105","Evansville, IN-KY","10517",10417,0,100,0
"106","Fairbanks,* AK","408",408,0,0,0
"107","Fargo, ND-MN","14706",12851,0,0,1855
"108","Farmington,* NM","6948",6948,0,0,0
"109","Fayetteville, NC","39831",25277,0,267,14287
"110","Fayetteville-Springdale-Rogers,  AR-MO","57083",50585,1295,472,4731
"111","Flagstaff, AZ","16301",16301,0,0,0
"112","Flint, MI","11917",11917,0,0,0
"113","Florence, SC","3394",3394,0,0,0
"114","Florence-Muscle Shoals, AL","1640",1640,0,0,0
"115","Fond du Lac, WI","2431",859,222,0,1350
"116","Fort Collins-Loveland,* CO","32235",29236,526,188,2285
"117","Fort Smith, AR-OK","7726",6057,317,0,1352
"118","Fort Walton Beach-Crestview-Destin,*  FL","24627",17946,0,0,6681
"119","Fort Wayne, IN","33686",33526,160,0,0
"120","Fresno, CA","75512",68624,534,1008,5346
"121","Gadsden, AL","1818",1818,0,0,0
"122","Gainesville, FL","16039",14035,230,0,1774
"123","Gainesville, GA","20233",20233,0,0,0
"124","Glens Falls, NY","8756",6947,0,1809,0
"125","Goldsboro,* NC","4493",4397,96,0,0
"126","Grand Forks, ND-MN","1094",1094,0,0,0
"127","Grand Junction,* CO","27518",27518,0,0,0
"128","Grand Rapids-Wyoming,* MI","44754",38426,396,0,5932
"129","Great Falls, MT","2224",2224,0,0,0
"130","Greeley,* CO","68790",68790,0,0,0
"131","Green Bay, WI","23310",18526,200,0,4584
"132","Greensboro-High Point,* NC","65894",63131,0,67,2696
"133","Greenville, NC","13741",12788,953,0,0
"134","Greenville,* SC","51345",50153,0,153,1039
"135","Gulfport-Biloxi, MS","4616",4616,0,0,0
"136","Hagerstown-Martinsburg, MD-WV","42176",38686,3490,0,0
"137","Hanford-Corcoran, CA","4101",4101,0,0,0
"138","Harrisburg-Carlisle, PA","20699",19374,0,420,905
"139","Harrisonburg,* VA","15013",14783,230,0,0
"140","Hartford-West Hartford-East Hartford,  CT","37793",31224,148,0,6421
"141","Hattiesburg, MS","2097",1169,0,140,788
"142","Hickory-Lenoir-Morganton, NC","19091",19091,0,0,0
"143","Hinesville-Fort Stewart, GA","0",0,0,0,0
"144","Holland-Grand Haven, MI","19519",16924,362,1586,647
"145","Honolulu,* HI","136626",31626,0,0,105000
"146","Hot Springs, AR","1312",1312,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6156",6156,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","554175",529942,2376,0,21857
"149","Huntington-Ashland, WV-KY-OH","506",506,0,0,0
"150","Huntsville, AL","36803",36803,0,0,0
"151","Idaho Falls, ID","14602",14233,0,369,0
"152","Indianapolis,* IN","196566",176044,2411,2042,16069
"153","Iowa City, IA","18919",14769,0,0,4150
"154","Ithaca, NY","587",587,0,0,0
"155","Jackson, MI","5214",5214,0,0,0
"156","Jackson, MS","45965",43871,206,800,1088
"157","Jackson, TN","7390",7390,0,0,0
"158","Jacksonville,* FL","267523",224833,400,70,42220
"159","Jacksonville, NC","11703",11703,0,0,0
"160","Janesville, WI","6920",5839,145,761,175
"161","Jefferson City, MO","5173",4977,0,196,0
"162","Johnson City, TN","8534",8465,0,69,0
"163","Johnstown, PA","112",112,0,0,0
"164","Jonesboro, AR","3369",3087,0,282,0
"165","Joplin, MO","2267",2091,176,0,0
"166","Kalamazoo-Portage, MI","10130",10130,0,0,0
"167","Kankakee-Bradley, IL","3120",3120,0,0,0
"168","Kansas City,* MO-KS","210262",185411,3074,6330,15447
"169","Kennewick-Richland-Pasco, WA","29314",22453,0,1349,5512
"170","Killeen-Temple-Fort Hood, TX","25701",24553,435,0,713
"171","Kingsport-Bristol-Bristol, TN-VA","5559",5559,0,0,0
"172","Kingston, NY","5570",5570,0,0,0
"173","Knoxville, TN","39439",38177,0,0,1262
"174","Kokomo, IN","3123",3123,0,0,0
"175","La Crosse, WI-MN","9585",9025,560,0,0
"176","Lafayette, IN","13139",13139,0,0,0
"177","Lafayette, LA","21234",21234,0,0,0
"178","Lake Charles, LA","3697",3346,82,0,269
"179","Lakeland,* FL","122087",119920,951,749,467
"180","Lancaster, PA","19982",16590,0,0,3392
"181","Lansing-East Lansing, MI","20863",18737,198,0,1928
"182","Laredo,* TX","13728",12134,84,102,1408
"183","Las Cruces,* NM","43758",36141,453,0,7164
"184","Las Vegas-Paradise,* NV","407307",283655,1382,13805,108465
"185","Lawrence, KS","13610",11369,0,0,2241
"186","Lawton, OK","1504",1504,0,0,0
"187","Lebanon, PA","6041",5791,250,0,0
"188","Lewiston, ID-WA","1227",1227,0,0,0
"189","Lewiston-Auburn, ME","3726",3726,0,0,0
"190","Lexington-Fayette, KY","41182",40632,0,0,550
"191","Lima, OH","637",637,0,0,0
"192","Lincoln, NE","21564",21199,365,0,0
"193","Little Rock-North Little Rock, AR","51997",51997,0,0,0
"194","Logan, UT-ID","9271",8604,0,250,417
"195","Longview, TX","2706",2706,0,0,0
"196","Longview, WA","6385",6385,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","431860",284027,7043,2242,138548
"198","Louisville,* KY-IN","61179",58730,1712,194,543
"199","Lubbock, TX","12793",12793,0,0,0
"200","Lynchburg, VA","26295",26295,0,0,0
"201","Macon, GA","8803",8803,0,0,0
"202","Madera, CA","17235",16426,0,202,607
"203","Madison,* WI","67377",49902,3411,2932,11132
"204","Manchester-Nashua, NH","20263",19682,0,0,581
"205","Mansfield, OH","1644",1644,0,0,0
"206","McAllen-Edinburg-Pharr,* TX","62217",57835,0,4254,128
"207","Medford,* OR","21961",20800,183,573,405
"208","Memphis, TN-MS-AR","135395",134895,0,0,500
"209","Merced, CA","32553",32553,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","440954",334988,3067,2048,100851
"211","Michigan City-La Porte, IN","2911",2911,0,0,0
"212","Midland,* TX","4258",4258,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","86694",71628,2057,2996,10013
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","417986",274581,2472,6741,134192
"215","Missoula,* MT","898",898,0,0,0
"216","Mobile, AL","23983",22733,0,0,1250
"217","Modesto, CA","40304",37984,184,193,1943
"218","Monroe, LA","3721",3598,51,72,0
"219","Monroe, MI","4895",4749,146,0,0
"220","Montgomery, AL","42983",21591,0,0,21392
"221","Morgantown, WV","1428",1428,0,0,0
"222","Morristown, TN","5775",5515,260,0,0
"223","Mount Vernon-Anacortes, WA","14646",14646,0,0,0
"224","Muncie, IN","2108",1774,334,0,0
"225","Muskegon-Norton Shores, MI","4938",4506,432,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","162012",86173,1726,0,74113
"227","Napa, CA","8463",7953,510,0,0
"228","Naples-Marco Island,* FL","177340",151342,0,18699,7299
"229","Nashville-Davidson--Murfreesboro,*  TN","199467",197269,2198,0,0
"230","New Haven-Milford, CT","19277",16816,0,0,2461
"231","New Orleans-Metairie-Kenner,* LA","11747",11647,100,0,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","701067",375610,47380,61347,216730
"233","Niles-Benton Harbor, MI","748",748,0,0,0
"234","Norwich-New London,* CT","16467",14841,855,771,0
"235","Ocala,* FL","77224",76159,165,900,0
"236","Ocean City,* NJ","34372",21224,8273,768,4107
"237","Odessa,* TX","2414",2116,0,0,298
"238","Ogden-Clearfield, UT","51071",49138,650,774,509
"239","Oklahoma City,* OK","104148",100432,291,0,3425
"240","Olympia, WA","33471",32171,0,0,1300
"241","Omaha-Council Bluffs,* NE-IA","53094",50784,1910,150,250
"242","Orlando,* FL","421435",294202,0,4556,122677
"243","Oshkosh-Neenah, WI","8068",7193,506,369,0
"244","Owensboro, KY","3744",3744,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","70324",31074,0,5368,33882
"246","Palm Bay-Melbourne-Titusville,* FL","113909",106242,0,722,6945
"247","Panama City-Lynn Haven,* FL","14045",10981,0,0,3064
"248","Parkersburg-Marietta, WV-OH","1418",1268,0,150,0
"249","Pascagoula, MS","16302",16302,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","30954",28806,157,0,1991
"251","Peoria, IL","17477",11577,1725,394,3781
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","236989",190562,1747,1705,42975
"253","Phoenix-Mesa-Scottsdale, AZ","635948",618618,1119,4676,11535
"254","Pine Bluff, AR","1061",969,92,0,0
"255","Pittsburgh,* PA","80776",71692,898,625,7561
"256","Pittsfield, MA","432",432,0,0,0
"257","Pocatello, ID","7115",6639,0,170,306
"258","Port St. Lucie-Fort Pierce,* FL","109118",82816,0,11207,15095
"259","Portland-South Portland-Biddeford,  ME","41417",37193,354,261,3609
"260","Portland-Vancouver-Beaverton,* OR-WA","225858",184528,3050,2379,35901
"261","Poughkeepsie-Newburgh-Middletown,  NY","22558",20685,0,0,1873
"262","Prescott, AZ","53627",53385,0,242,0
"263","Providence-New Bedford-Fall River,  RI-MA","47302",40589,1954,496,4263
"264","Provo-Orem, UT","95850",91040,1489,864,2457
"265","Pueblo,* CO","13076",13076,0,0,0
"266","Punta Gorda,* FL","64648",55332,679,727,7910
"267","Racine, WI","10203",9714,299,0,190
"268","Raleigh-Cary,* NC","182267",175381,202,0,6684
"269","Rapid City, SD","10116",8427,0,502,1187
"270","Reading, PA","8122",7497,0,0,625
"271","Redding,* CA","17311",15446,0,1348,517
"272","Reno-Sparks,* NV","86342",85992,0,350,0
"273","Richmond,* VA","112574",111921,0,653,0
"274","Riverside-San Bernardino-Ontario,*  CA","513787",499961,2463,3659,7704
"275","Roanoke, VA","20012",18726,108,0,1178
"276","Rochester, MN","21881",17381,0,0,4500
"277","Rochester, NY","22522",20983,0,0,1539
"278","Rockford, IL","25293",22485,975,1833,0
"279","Rocky Mount, NC","5157",5013,144,0,0
"280","Rome,* GA","4969",4375,303,0,291
"281","Sacramento--Arden-Arcade--Roseville,*  CA","242392",232546,849,1026,7971
"282","Saginaw-Saginaw Township North, MI","2011",2011,0,0,0
"283","Salem,* OR","16025",15269,176,580,0
"284","Salinas, CA","22404",21669,0,0,735
"285","Salisbury, MD","6955",6071,0,0,884
"286","Salt Lake City,* UT","124186",105399,441,1055,17291
"287","San Angelo, TX","2377",2377,0,0,0
"288","San Antonio, TX","202772",173215,543,0,29014
"289","San Diego-Carlsbad-San Marcos,* CA","112816",75448,212,6879,30277
"290","San Francisco-Oakland-Fremont,* CA","293165",152246,1045,1474,138400
"291","San Jose-Sunnyvale-Santa Clara,* CA","72513",58383,0,2065,12065
"292","San Luis Obispo-Paso Robles,* CA","29099",21025,0,0,8074
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","8765",8231,0,279,255
"295","Santa Cruz-Watsonville, CA","6626",6374,252,0,0
"296","Santa Fe,* NM","5270",5270,0,0,0
"297","Santa Rosa-Petaluma, CA","38544",25213,542,0,12789
"298","Sarasota-Bradenton-Venice,* FL","167672",151895,532,2324,12921
"299","Savannah, GA","32192",31308,0,0,884
"300","Scranton--Wilkes-Barre, PA","4863",4788,0,75,0
"301","Seattle-Tacoma-Bellevue,* WA","374039",256945,8028,2941,106125
"302","Sheboygan, WI","5465",4460,290,715,0
"303","Sherman-Denison, TX","452",452,0,0,0
"304","Shreveport-Bossier City, LA","26100",20351,0,0,5749
"305","Sioux City, IA-NE-SD","2977",2698,279,0,0
"306","Sioux Falls, SD","13420",13009,233,178,0
"307","South Bend-Mishawaka, IN-MI","10780",10780,0,0,0
"308","Spartanburg, SC","18702",18702,0,0,0
"309","Spokane, WA","44789",29084,1900,0,13805
"310","Springfield, IL","3570",2750,820,0,0
"311","Springfield, MA","14492",13204,608,0,680
"312","Springfield, MO","42513",41563,0,0,950
"313","Springfield, OH","5100",5100,0,0,0
"314","St. Cloud, MN","11733",11033,0,0,700
"315","St. George, UT","38518",36587,144,0,1787
"316","St. Joseph, MO-KS","2380",1587,273,0,520
"317","St. Louis,* MO-IL","186971",163963,4943,3576,14489
"318","State College, PA","7607",7607,0,0,0
"319","Stockton,* CA","52596",52478,118,0,0
"320","Sumter,* SC","2633",2633,0,0,0
"321","Syracuse, NY","13499",13319,0,0,180
"322","Tallahassee, FL","31653",25448,291,261,5653
"323","Tampa-St. Petersburg-Clearwater,* FL","355547",334859,197,0,20491
"324","Terre Haute, IN","3055",2024,0,0,1031
"325","Texarkana, TX-Texarkana, AR","1865",1697,168,0,0
"326","Toledo, OH","30648",25084,1072,792,3700
"327","Topeka, KS","12977",12977,0,0,0
"328","Trenton-Ewing,* NJ","9827",9802,25,0,0
"329","Tucson, AZ","134200",127171,777,517,5735
"330","Tulsa,* OK","80069",55955,0,1336,22778
"331","Tuscaloosa, AL","14281",13431,0,0,850
"332","Tyler, TX","6517",6136,0,150,231
"333","Utica-Rome, NY","317",317,0,0,0
"334","Valdosta, GA","9867",8622,0,0,1245
"335","Vallejo-Fairfield, CA","33629",33629,0,0,0
"336","Vero Beach,* FL","62847",62230,617,0,0
"337","Victoria, TX","1965",1244,0,238,483
"338","Vineland-Millville-Bridgeton,* NJ","4312",4312,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","95205",89104,3296,2422,383
"340","Visalia-Porterville, CA","46132",42296,0,3836,0
"341","Waco, TX","6143",5853,290,0,0
"342","Warner Robins, GA","15791",15791,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","318699",278850,157,0,39692
"344","Waterloo-Cedar Falls, IA","3576",3576,0,0,0
"345","Wausau, WI","7575",7575,0,0,0
"346","Weirton-Steubenville, WV-OH","0",0,0,0,0
"347","Wenatchee, WA","4772",4772,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","3504",3114,150,240,0
"350","Wichita, KS","33225",33072,153,0,0
"351","Williamsport, PA","541",541,0,0,0
"352","Wilmington,* NC","95587",84560,5330,0,5697
"353","Winchester, VA-WV","19769",19769,0,0,0
"354","Winston-Salem, NC","28461",28099,0,362,0
"355","Worcester, MA","31119",27021,1775,299,2024
"356","Yakima, WA","5429",5429,0,0,0
"357","York-Hanover, PA","25617",22238,2981,0,398
"358","Youngstown-Warren-Boardman, OH-PA","15056",14454,160,442,0
"359","Yuba City-Marysville, CA","16228",16228,0,0,0
"360","Yuma, AZ","21690",20787,0,0,903
