"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","6365",3803,0,2562,0
"350","Wichita, KS","34072",33631,441,0,0
"351","Williamsport, PA","193",193,0,0,0
"352","Wilmington,* NC","118334",104102,3934,2030,8268
"353","Winchester, VA-WV","27444",27444,0,0,0
"354","Winston-Salem, NC","43163",42060,1103,0,0
"355","Worcester, MA","41670",41088,0,582,0
"356","Yakima, WA","10081",10081,0,0,0
"357","York-Hanover, PA","34946",33921,0,400,625
"358","Youngstown-Warren-Boardman, OH-PA","16753",15873,420,460,0
"359","Yuba City-Marysville, CA","32942",32942,0,0,0
"360","Yuma, AZ","29122",28219,0,0,903
