"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"38","Bloomington, IN","10424",7537,1619,237,1031
"39","Bloomington-Normal, IL","11441",8715,0,828,1898
"40","Boise City-Nampa,* ID","160117",156428,1978,1104,607
"41","Boston-Cambridge-Quincy,* MA-NH","199497",130727,6538,3243,58989
"42","Boulder, CO","17265",16937,0,0,328
"43","Bowling Green, KY","16948",16948,0,0,0
"44","Bremerton-Silverdale, WA","18917",18917,0,0,0
"45","Bridgeport-Stamford-Norwalk, CT","30738",27953,0,0,2785
"46","Brownsville-Harlingen, TX","23331",19403,58,1631,2239
"47","Brunswick, GA","24150",24150,0,0,0
"48","Buffalo-Niagara Falls, NY","29550",23856,194,0,5500
"49","Burlington, NC","11720",11720,0,0,0
"50","Burlington-South Burlington, VT","8299",7155,611,180,353
"51","Canton-Massillon, OH","19347",19110,0,0,237
"52","Cape Coral-Fort Myers,* FL","441998",351127,870,1876,88125
"53","Carson City,* NV","2874",2874,0,0,0
"54","Casper,* WY","5890",5890,0,0,0
"55","Cedar Rapids, IA","17291",12911,479,2559,1342
"56","Champaign-Urbana, IL","12968",11658,0,110,1200
"57","Charleston, WV","3798",3798,0,0,0
"58","Charleston-North Charleston,* SC","145908",113930,8372,1502,22104
"59","Charlotte-Gastonia-Concord,* NC-SC","265353",253076,404,2788,9085
"60","Charlottesville,* VA","25838",25838,0,0,0
"61","Chattanooga, TN-GA","36443",35874,268,0,301
"62","Cheyenne, WY","6300",5503,175,622,0
"63","Chicago-Naperville-Joliet,* IL-IN-WI","809695",685493,7156,27804,89242
"64","Chico, CA","16377",14171,0,548,1658
"65","Cincinnati-Middletown,* OH-KY-IN","179838",170256,1269,1496,6817
"66","Clarksville, TN-KY","21484",21349,0,135,0
"67","Cleveland, TN","7369",7089,280,0,0
"68","Cleveland-Elyria-Mentor,* OH","98874",96957,388,795,734
"69","Coeur d""Alene, ID","31786",31615,0,0,171
"70","College Station-Bryan, TX","18068",11835,2251,0,3982
"71","Colorado Springs,* CO","87194",85455,220,0,1519
"72","Columbia, MO","32720",26152,1958,410,4200
"73","Columbia,* SC","76995",72679,239,0,4077
"74","Columbus, GA-AL","26988",26794,0,194,0
"75","Columbus, IN","4467",4467,0,0,0
"76","Columbus,* OH","175625",156281,2483,9382,7479
"77","Corpus Christi, TX","24393",14514,720,0,9159
"78","Corvallis, OR","5458",5458,0,0,0
"79","Cumberland, MD-WV","1485",1485,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","644338",606444,2195,673,35026
"81","Dalton,* GA","8767",7460,199,219,889
"82","Danville, IL","0",0,0,0,0
"83","Danville,* VA","2846",2846,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","11812",9641,0,0,2171
"85","Dayton, OH","36163",36163,0,0,0
"86","Decatur, AL","2991",2991,0,0,0
"87","Decatur, IL","430",430,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","104973",89621,224,0,15128
"89","Denver-Aurora,* CO","372898",361299,2960,1009,7630
"90","Des Moines,* IA","84362",78950,397,1354,3661
"91","Detroit-Warren-Livonia,* MI","221970",207097,845,1517,12511
"92","Dothan, AL","9126",3809,0,0,5317
"93","Dover,* DE","25257",22673,64,409,2111
"94","Dubuque, IA","11939",11181,758,0,0
"95","Duluth, MN-WI","7529",7529,0,0,0
"96","Durham,* NC","68181",62715,889,0,4577
"97","Eau Claire, WI","3683",3228,225,0,230
"98","El Centro,* CA","15437",15206,0,0,231
"99","El Paso, TX","41118",41118,0,0,0
"100","Elizabethtown, KY","10039",10039,0,0,0
"101","Elkhart-Goshen, IN","15656",15656,0,0,0
"102","Elmira, NY","194",194,0,0,0
"103","Erie, PA","3245",3245,0,0,0
"104","Eugene-Springfield,* OR","49216",24686,1658,385,22487
"105","Evansville, IN-KY","19970",17121,0,450,2399
"106","Fairbanks,* AK","1785",1521,264,0,0
"107","Fargo, ND-MN","12261",8030,260,0,3971
"108","Farmington,* NM","6546",6546,0,0,0
"109","Fayetteville, NC","42005",42005,0,0,0
"110","Fayetteville-Springdale-Rogers,  AR-MO","81271",59931,1722,3126,16492
"111","Flagstaff, AZ","10566",10566,0,0,0
"112","Flint, MI","17826",17826,0,0,0
"113","Florence, SC","2410",2410,0,0,0
"114","Florence-Muscle Shoals, AL","2235",2011,0,0,224
"115","Fond du Lac, WI","2498",1616,573,309,0
"116","Fort Collins-Loveland,* CO","43680",38168,202,774,4536
"117","Fort Smith, AR-OK","9282",6676,1906,700,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","31663",22148,0,314,9201
"119","Fort Wayne, IN","34383",34383,0,0,0
"120","Fresno, CA","64939",60164,371,1544,2860
"121","Gadsden, AL","1599",1599,0,0,0
"122","Gainesville, FL","30671",25717,0,0,4954
"123","Gainesville, GA","21099",21099,0,0,0
"124","Glens Falls, NY","4717",4329,75,0,313
"125","Goldsboro,* NC","5560",5560,0,0,0
"126","Grand Forks, ND-MN","775",775,0,0,0
"127","Grand Junction,* CO","15133",15133,0,0,0
"128","Grand Rapids-Wyoming,* MI","48662",47919,233,255,255
"129","Great Falls, MT","2049",1826,0,223,0
"130","Greeley,* CO","74426",73202,0,480,744
"131","Green Bay, WI","22033",20711,0,0,1322
"132","Greensboro-High Point,* NC","73077",70009,0,0,3068
"133","Greenville, NC","20670",15918,744,0,4008
"134","Greenville,* SC","51750",48628,219,0,2903
"135","Gulfport-Biloxi, MS","32820",20230,90,0,12500
"136","Hagerstown-Martinsburg, MD-WV","51446",48349,937,180,1980
"137","Hanford-Corcoran, CA","7379",7215,0,164,0
"138","Harrisburg-Carlisle, PA","13691",12591,0,0,1100
"139","Harrisonburg,* VA","8134",7736,398,0,0
"140","Hartford-West Hartford-East Hartford,  CT","36076",33566,482,0,2028
"141","Hattiesburg, MS","1243",485,0,0,758
"142","Hickory-Lenoir-Morganton, NC","24992",24616,376,0,0
"143","Hinesville-Fort Stewart, GA","828",828,0,0,0
"144","Holland-Grand Haven, MI","18052",15359,404,2014,275
"145","Honolulu,* HI","58721",50943,1166,0,6612
"146","Hot Springs, AR","1530",1530,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","8717",8717,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","662798",614271,440,299,47788
"149","Huntington-Ashland, WV-KY-OH","528",528,0,0,0
"150","Huntsville, AL","33965",33965,0,0,0
"151","Idaho Falls, ID","19751",18168,1216,367,0
"152","Indianapolis,* IN","225822",217648,2749,4294,1131
"153","Iowa City, IA","18563",18563,0,0,0
"154","Ithaca, NY","7775",2444,0,0,5331
"155","Jackson, MI","2963",2687,0,0,276
"156","Jackson, MS","48732",48732,0,0,0
"157","Jackson, TN","7875",7875,0,0,0
"158","Jacksonville,* FL","586652",265272,2036,3336,316008
"159","Jacksonville, NC","8998",8998,0,0,0
"160","Janesville, WI","8075",7522,253,0,300
"161","Jefferson City, MO","4782",4627,155,0,0
"162","Johnson City, TN","12682",11924,100,360,298
"163","Johnstown, PA","255",255,0,0,0
"164","Jonesboro, AR","5884",5884,0,0,0
"165","Joplin, MO","4207",4207,0,0,0
"166","Kalamazoo-Portage, MI","14394",14394,0,0,0
"167","Kankakee-Bradley, IL","3258",3258,0,0,0
"168","Kansas City,* MO-KS","254144",230551,933,12400,10260
"169","Kennewick-Richland-Pasco, WA","30883",29374,0,0,1509
"170","Killeen-Temple-Fort Hood, TX","31358",27494,2204,1660,0
"171","Kingsport-Bristol-Bristol, TN-VA","8152",8152,0,0,0
"172","Kingston, NY","6341",5847,494,0,0
"173","Knoxville, TN","51748",51548,0,200,0
"174","Kokomo, IN","3907",3317,590,0,0
"175","La Crosse, WI-MN","6739",6184,0,205,350
"176","Lafayette, IN","12330",10856,1194,280,0
"177","Lafayette, LA","16116",16116,0,0,0
"178","Lake Charles, LA","10951",9061,210,0,1680
"179","Lakeland,* FL","106054",99962,0,0,6092
"180","Lancaster, PA","15367",14022,327,0,1018
"181","Lansing-East Lansing, MI","20747",16754,415,0,3578
"182","Laredo,* TX","14694",14310,0,122,262
"183","Las Cruces,* NM","33413",33413,0,0,0
"184","Las Vegas-Paradise,* NV","366430",352686,405,10857,2482
"185","Lawrence, KS","9152",6093,2562,186,311
"186","Lawton, OK","1631",1631,0,0,0
"187","Lebanon, PA","7624",7624,0,0,0
"188","Lewiston, ID-WA","906",906,0,0,0
"189","Lewiston-Auburn, ME","4711",4051,300,360,0
"190","Lexington-Fayette, KY","60139",58171,549,0,1419
"191","Lima, OH","1396",1396,0,0,0
"192","Lincoln, NE","7107",7107,0,0,0
"193","Little Rock-North Little Rock, AR","72420",71070,300,1050,0
"194","Logan, UT-ID","7693",7359,0,334,0
"195","Longview, TX","2372",2372,0,0,0
"196","Longview, WA","6151",6063,88,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","468397",350596,5656,21716,90429
"198","Louisville,* KY-IN","122438",117742,0,558,4138
"199","Lubbock, TX","24141",20427,3714,0,0
"200","Lynchburg, VA","18028",18028,0,0,0
"201","Macon, GA","2618",2618,0,0,0
"202","Madera, CA","12402",12077,325,0,0
"203","Madison,* WI","67692",53596,3939,2124,8033
"204","Manchester-Nashua, NH","20995",17280,873,0,2842
"205","Mansfield, OH","2364",2364,0,0,0
"206","McAllen-Edinburg-Pharr,* TX","83249",71547,514,5393,5795
"207","Medford,* OR","32000",30990,317,288,405
"208","Memphis, TN-MS-AR","154739",149469,0,150,5120
"209","Merced, CA","36338",36198,140,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","647676",442177,4636,4645,196218
"211","Michigan City-La Porte, IN","3031",3031,0,0,0
"212","Midland,* TX","3600",3600,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","90154",74550,940,2679,11985
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","290829",264811,2993,4672,18353
"215","Missoula,* MT","6863",5334,718,0,811
"216","Mobile, AL","31119",31119,0,0,0
"217","Modesto, CA","59455",56920,198,160,2177
"218","Monroe, LA","5868",5868,0,0,0
"219","Monroe, MI","7130",7130,0,0,0
"220","Montgomery, AL","22275",22275,0,0,0
"221","Morgantown, WV","550",0,0,0,550
"222","Morristown, TN","9072",9072,0,0,0
"223","Mount Vernon-Anacortes, WA","14306",14306,0,0,0
"224","Muncie, IN","3533",3533,0,0,0
"225","Muskegon-Norton Shores, MI","4206",4046,160,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","99075",72731,652,109,25583
"227","Napa, CA","6109",6109,0,0,0
"228","Naples-Marco Island,* FL","131081",102459,2389,10758,15475
"229","Nashville-Davidson--Murfreesboro,*  TN","202672",197421,2041,1275,1935
"230","New Haven-Milford, CT","21300",15121,0,0,6179
"231","New Orleans-Metairie-Kenner,* LA","82857",63964,17358,835,700
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","513925",284916,41116,47622,140271
"233","Niles-Benton Harbor, MI","2221",1444,0,0,777
"234","Norwich-New London,* CT","11066",11066,0,0,0
"235","Ocala,* FL","68764",67898,80,366,420
"236","Ocean City,* NJ","31751",16858,7829,1506,5558
"237","Odessa,* TX","2950",2950,0,0,0
"238","Ogden-Clearfield, UT","62094",60349,0,1320,425
"239","Oklahoma City,* OK","117783",115095,1085,0,1603
"240","Olympia, WA","60103",60103,0,0,0
"241","Omaha-Council Bluffs,* NE-IA","91423",81573,1606,1335,6909
"242","Orlando,* FL","429384",387181,106,579,41518
"243","Oshkosh-Neenah, WI","5921",5001,920,0,0
"244","Owensboro, KY","1714",1714,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","79386",67735,0,448,11203
"246","Palm Bay-Melbourne-Titusville,* FL","114264",107538,200,967,5559
"247","Panama City-Lynn Haven,* FL","88823",18772,0,395,69656
"248","Parkersburg-Marietta, WV-OH","2180",2180,0,0,0
"249","Pascagoula, MS","8935",8775,160,0,0
"250","Pensacola-Ferry Pass-Brent, FL","55992",50624,959,898,3511
"251","Peoria, IL","15109",14175,575,0,359
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","208946",171210,413,605,36718
"253","Phoenix-Mesa-Scottsdale, AZ","785362",734772,3178,10767,36645
"254","Pine Bluff, AR","745",660,0,0,85
"255","Pittsburgh,* PA","70518",67012,394,1350,1762
"256","Pittsfield, MA","552",552,0,0,0
"257","Pocatello, ID","5299",5299,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","122449",114867,0,1448,6134
"259","Portland-South Portland-Biddeford,  ME","41294",35892,2739,261,2402
"260","Portland-Vancouver-Beaverton,* OR-WA","238911",201478,1876,3480,32077
"261","Poughkeepsie-Newburgh-Middletown,  NY","27013",23950,0,297,2766
"262","Prescott, AZ","50109",49164,433,512,0
"263","Providence-New Bedford-Fall River,  RI-MA","50103",44176,1304,233,4390
"264","Provo-Orem, UT","80865",73528,624,1362,5351
"265","Pueblo,* CO","20710",20174,536,0,0
"266","Punta Gorda,* FL","57238",41169,168,5954,9947
"267","Racine, WI","13681",13681,0,0,0
"268","Raleigh-Cary,* NC","189869",178766,869,1358,8876
"269","Rapid City, SD","14231",13695,148,388,0
"270","Reading, PA","12331",11937,0,394,0
"271","Redding,* CA","19623",19623,0,0,0
"272","Reno-Sparks,* NV","103826",76358,157,0,27311
"273","Richmond,* VA","142634",135915,145,1197,5377
"274","Riverside-San Bernardino-Ontario,*  CA","807530",777389,569,9163,20409
"275","Roanoke, VA","19855",19769,86,0,0
"276","Rochester, MN","18209",17110,0,0,1099
"277","Rochester, NY","21542",20720,234,0,588
"278","Rockford, IL","21233",10820,430,9983,0
"279","Rocky Mount, NC","7450",7126,324,0,0
"280","Rome,* GA","6416",6047,369,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","344703",304920,2327,1240,36216
"282","Saginaw-Saginaw Township North, MI","3236",3236,0,0,0
"283","Salem,* OR","27633",21121,0,0,6512
"284","Salinas, CA","10466",10466,0,0,0
"285","Salisbury, MD","9407",8639,0,0,768
"286","Salt Lake City,* UT","107674",98709,1690,2921,4354
"287","San Angelo, TX","3745",3745,0,0,0
"288","San Antonio, TX","248349",172736,740,636,74237
"289","San Diego-Carlsbad-San Marcos,* CA","260801",188920,6284,5971,59626
"290","San Francisco-Oakland-Fremont,* CA","258886",211500,778,3329,43279
"291","San Jose-Sunnyvale-Santa Clara,* CA","94543",62532,2492,0,29519
"292","San Luis Obispo-Paso Robles,* CA","23735",21788,0,0,1947
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","12731",12470,261,0,0
"295","Santa Cruz-Watsonville, CA","7716",6622,0,0,1094
"296","Santa Fe,* NM","7437",7437,0,0,0
"297","Santa Rosa-Petaluma, CA","24605",23904,701,0,0
"298","Sarasota-Bradenton-Venice,* FL","217698",191826,0,0,25872
"299","Savannah, GA","35113",34588,325,0,200
"300","Scranton--Wilkes-Barre, PA","3984",3107,0,300,577
"301","Seattle-Tacoma-Bellevue,* WA","349881",295850,3140,10012,40879
"302","Sheboygan, WI","3998",3998,0,0,0
"303","Sherman-Denison, TX","891",891,0,0,0
"304","Shreveport-Bossier City, LA","25870",25609,174,87,0
"305","Sioux City, IA-NE-SD","4773",4773,0,0,0
"306","Sioux Falls, SD","27354",24111,408,207,2628
"307","South Bend-Mishawaka, IN-MI","16502",13864,0,0,2638
"308","Spartanburg, SC","18978",18073,204,0,701
"309","Spokane, WA","40316",38882,433,1001,0
"310","Springfield, IL","6199",4653,920,0,626
"311","Springfield, MA","12244",9453,1515,550,726
"312","Springfield, MO","40600",40410,0,0,190
"313","Springfield, OH","4722",4280,0,0,442
"314","St. Cloud, MN","12460",11314,0,203,943
"315","St. George, UT","60985",58807,0,350,1828
"316","St. Joseph, MO-KS","3244",2856,388,0,0
"317","St. Louis,* MO-IL","224761",207485,5148,3470,8658
"318","State College, PA","9565",8861,352,352,0
"319","Stockton,* CA","106717",105767,625,0,325
"320","Sumter,* SC","5745",4979,118,0,648
"321","Syracuse, NY","6270",6090,0,0,180
"322","Tallahassee, FL","39125",33611,427,0,5087
"323","Tampa-St. Petersburg-Clearwater,* FL","422998",399395,7187,2005,14411
"324","Terre Haute, IN","4194",4019,0,0,175
"325","Texarkana, TX-Texarkana, AR","2213",2213,0,0,0
"326","Toledo, OH","37473",36481,228,347,417
"327","Topeka, KS","20252",20252,0,0,0
"328","Trenton-Ewing,* NJ","10189",9233,0,0,956
"329","Tucson, AZ","198506",183462,1327,251,13466
"330","Tulsa,* OK","74031",74031,0,0,0
"331","Tuscaloosa, AL","30696",18740,0,0,11956
"332","Tyler, TX","7865",7495,0,0,370
"333","Utica-Rome, NY","241",241,0,0,0
"334","Valdosta, GA","7670",6884,0,0,786
"335","Vallejo-Fairfield, CA","39893",39704,189,0,0
"336","Vero Beach,* FL","42422",37457,150,794,4021
"337","Victoria, TX","1425",1425,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","2808",2696,112,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","131848",103846,3293,477,24232
"340","Visalia-Porterville, CA","40091",34557,0,534,5000
"341","Waco, TX","10905",10665,240,0,0
"342","Warner Robins, GA","19761",19761,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","489240",408100,145,1953,79042
"344","Waterloo-Cedar Falls, IA","8871",8721,150,0,0
"345","Wausau, WI","9893",7149,72,0,2672
"346","Weirton-Steubenville, WV-OH","528",528,0,0,0
"347","Wenatchee, WA","10330",10330,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","15026",3852,0,7698,3476
"350","Wichita, KS","29368",28351,621,0,396
"351","Williamsport, PA","248",248,0,0,0
"352","Wilmington,* NC","121477",100452,4852,440,15733
"353","Winchester, VA-WV","22779",22779,0,0,0
"354","Winston-Salem, NC","42449",42449,0,0,0
"355","Worcester, MA","29515",25999,1252,426,1838
"356","Yakima, WA","8032",8032,0,0,0
"357","York-Hanover, PA","25586",25165,0,0,421
"358","Youngstown-Warren-Boardman, OH-PA","13549",13449,100,0,0
"359","Yuba City-Marysville, CA","32388",31644,0,0,744
"360","Yuma, AZ","19453",19453,0,0,0
