"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"100","El Paso, TX","8558",7943,615,0,0
"101","Elizabethtown, KY","12009",12009,0,0,0
"102","Elkhart-Goshen, IN","13970",13970,0,0,0
"103","Elmira, NY","842",425,0,0,417
"104","Erie, PA","14567",14393,0,0,174
"105","Eugene-Springfield,* OR","36528",27389,631,0,8508
"106","Evansville, IN-KY","17210",16058,693,119,340
"107","Fairbanks,* AK","3043",2968,75,0,0
"108","Fargo, ND-MN","22726",15551,0,0,7175
"109","Farmington,* NM","5489",5489,0,0,0
"110","Fayetteville, NC","39883",30384,113,0,9386
"111","Fayetteville-Springdale-Rogers,  AR-MO","53033",44971,776,425,6861
"112","Flagstaff, AZ","17592",17592,0,0,0
"113","Flint,* MI","34583",32099,0,0,2484
"114","Florence, SC","2220",2220,0,0,0
"115","Fond du Lac, WI","3943",3172,274,497,0
"116","Fort Collins-Loveland,* CO","50811",44692,1298,2149,2672
"117","Fort Smith, AR-OK","9737",5982,555,0,3200
"118","Fort Walton Beach-Crestview-Destin,*  FL","33569",32197,0,0,1372
"119","Fort Wayne, IN","36223",35249,556,418,0
"120","Fresno,* CA","75619",63720,0,3191,8708
"121","Gadsden, AL","1677",1677,0,0,0
"122","Gainesville, FL","17712",15097,118,0,2497
"123","Gainesville, GA","28282",26962,0,1320,0
"124","Glens Falls, NY","8193",7745,0,78,370
"125","Goldsboro,* NC","5646",5646,0,0,0
"126","Grand Forks, ND-MN","8738",6680,0,0,2058
"127","Grand Junction,* CO","19938",18514,495,929,0
"128","Grand Rapids-Wyoming, MI","57466",55612,107,255,1492
"129","Great Falls, MT","1866",1866,0,0,0
"130","Greeley,* CO","65025",59643,143,370,4869
"131","Green Bay, WI","24774",20546,335,0,3893
"132","Greensboro-High Point,* NC","119178",84651,81,0,34446
"133","Greenville, NC","14327",12589,1438,0,300
"134","Greenville,* SC","41869",41405,307,0,157
"135","Gulfport-Biloxi, MS","26778",18868,4988,2324,598
"136","Hagerstown-Martinsburg, MD-WV","33292",32903,59,180,150
"137","Hanford-Corcoran, CA","7645",7384,97,164,0
"138","Harrisburg-Carlisle, PA","27322",26721,601,0,0
"139","Harrisonburg,* VA","8963",7563,1130,0,270
"140","Hartford-West Hartford-East Hartford,*  CT","52893",50561,255,0,2077
"141","Hattiesburg, MS","924",924,0,0,0
"142","Hickory-Lenoir-Morganton, NC","24084",23884,200,0,0
"143","Hinesville-Fort Stewart,* GA","2486",2375,111,0,0
"144","Holland-Grand Haven,* MI","26296",23333,558,2130,275
"145","Honolulu,* HI","24499",24499,0,0,0
"146","Hot Springs, AR","1312",1312,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6166",6166,0,0,0
"148","Houston-Baytown-Sugar Land, TX","495584",468299,2113,3217,21955
"149","Huntington-Ashland, WV-KY-OH","423",273,150,0,0
"150","Huntsville, AL","7498",7048,0,0,450
"151","Idaho Falls, ID","10719",9976,0,445,298
"152","Indianapolis,* IN","188826",182413,4231,511,1671
"153","Iowa City, IA","12340",10360,0,0,1980
"154","Ithaca, NY","2086",1706,0,0,380
"155","Jackson, MI","4401",4125,0,0,276
"156","Jackson, MS","47892",46749,0,0,1143
"157","Jackson, TN","7970",7970,0,0,0
"158","Jacksonville,* FL","239023",234190,333,0,4500
"159","Jacksonville, NC","13238",9538,0,0,3700
"160","Janesville, WI","6477",5204,1273,0,0
"161","Jefferson City, MO","4549",3310,155,184,900
"162","Johnson City, TN","10550",10430,120,0,0
"163","Johnstown, PA","477",477,0,0,0
"164","Jonesboro, AR","5858",5858,0,0,0
"165","Joplin, MO","1514",1514,0,0,0
"166","Kalamazoo-Portage, MI","20918",19883,250,785,0
"167","Kankakee-Bradley,* IL","12195",12195,0,0,0
"168","Kansas City,* MO-KS","183608",173077,2696,7102,733
"169","Kennewick-Richland-Pasco, WA","34910",33147,196,0,1567
"170","Killeen-Temple-Fort Hood, TX","29434",23676,3109,1434,1215
"171","Kingsport-Bristol-Bristol, TN-VA","7592",7592,0,0,0
"172","Kingston, NY","10705",9870,835,0,0
"173","Knoxville, TN","59042",52792,0,450,5800
"174","Kokomo, IN","6409",6059,350,0,0
"175","La Crosse, WI-MN","10744",6255,0,0,4489
"176","Lafayette, IN","18197",17131,300,766,0
"177","Lafayette, LA","17328",17328,0,0,0
"178","Lake Charles, LA","10214",9047,150,154,863
"179","Lakeland,* FL","72882",66002,0,1898,4982
"180","Lancaster, PA","35639",30703,515,3084,1337
"181","Lansing-East Lansing, MI","20421",19146,0,0,1275
"182","Laredo,* TX","13141",12879,0,0,262
"183","Las Cruces,* NM","21486",21486,0,0,0
"184","Las Vegas-Paradise,* NV","351620",334846,683,9369,6722
"185","Lawrence, KS","7114",4321,298,0,2495
"186","Lawton, OK","1583",1583,0,0,0
"187","Lebanon, PA","7038",7038,0,0,0
"188","Lewiston, ID-WA","1464",1464,0,0,0
"189","Lewiston-Auburn, ME","5219",5219,0,0,0
"190","Lexington-Fayette, KY","53691",52711,560,217,203
"191","Lima, OH","1482",1482,0,0,0
"192","Lincoln, NE","26674",25149,462,0,1063
"193","Little Rock-North Little Rock, AR","62023",61728,0,295,0
"194","Logan, UT-ID","9647",8718,0,512,417
"195","Longview, TX","2720",2720,0,0,0
"196","Longview, WA","6874",6874,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","319619",226464,5802,10464,76889
"198","Louisville, KY-IN","89912",85710,307,449,3446
"199","Lubbock, TX","21844",12554,1930,0,7360
"200","Lynchburg, VA","21128",21038,90,0,0
"201","Macon, GA","15284",8974,2421,3889,0
"202","Madera,* CA","17476",17476,0,0,0
"203","Madison, WI","77230",57698,3354,2342,13836
"204","Manchester-Nashua, NH","23586",21342,956,895,393
"205","Mansfield,* OH","6569",5422,0,980,167
"206","McAllen-Edinburg-Pharr,* TX","42073",37174,995,1414,2490
"207","Medford,* OR","31917",30194,1030,288,405
"208","Memphis, TN-MS-AR","118495",115535,0,0,2960
"209","Merced, CA","41984",41984,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","652494",463862,2081,323,186228
"211","Michigan City-La Porte, IN","4140",4140,0,0,0
"212","Midland,* TX","2481",2481,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","95556",80659,2623,3300,8974
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","407077",360539,1294,7434,37810
"215","Missoula,* MT","3532",1701,154,98,1579
"216","Mobile, AL","15953",15418,0,0,535
"217","Modesto, CA","56636",56433,203,0,0
"218","Monroe, LA","6437",6287,0,0,150
"219","Monroe,* MI","14452",13952,0,0,500
"220","Montgomery, AL","19963",18539,0,0,1424
"221","Morgantown, WV","350",350,0,0,0
"222","Morristown, TN","6707",6547,160,0,0
"223","Mount Vernon-Anacortes, WA","16248",13403,0,0,2845
"224","Muncie, IN","3871",3871,0,0,0
"225","Muskegon-Norton Shores,* MI","10215",9444,430,0,341
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","63451",53730,176,899,8646
"227","Napa,* CA","15369",15369,0,0,0
"228","Naples-Marco Island,* FL","138464",102828,12016,14822,8798
"229","Nashville-Davidson--Murfreesboro,*  TN","207394",185945,20819,360,270
"230","New Haven-Milford,* CT","23484",22640,282,562,0
"231","New Orleans-Metairie-Kenner,* LA","78638",76900,1738,0,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","680969",329902,94566,65818,190683
"233","Niles-Benton Harbor, MI","2140",2140,0,0,0
"234","Norwich-New London,* CT","21756",20990,55,201,510
"235","Ocala,* FL","57600",56047,1378,175,0
"236","Ocean City,* NJ","24817",17336,3837,1150,2494
"237","Odessa,* TX","2273",2273,0,0,0
"238","Ogden-Clearfield, UT","66839",57741,1508,7071,519
"239","Oklahoma City,* OK","102755",102140,615,0,0
"240","Olympia,* WA","39820",38872,948,0,0
"241","Omaha-Council Bluffs, NE-IA","66585",64438,194,0,1953
"242","Orlando,* FL","411083",355514,1068,2634,51867
"243","Oshkosh-Neenah, WI","12642",12642,0,0,0
"244","Owensboro, KY","3245",3245,0,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","39125",30380,0,0,8745
"246","Palm Bay-Melbourne-Titusville,* FL","104784",88613,394,0,15777
"247","Panama City-Lynn Haven,* FL","33911",19262,724,0,13925
"248","Parkersburg-Marietta, WV-OH","2034",2034,0,0,0
"249","Pascagoula,* MS","14720",8823,0,438,5459
"250","Pensacola-Ferry Pass-Brent, FL","53598",52688,579,0,331
"251","Peoria, IL","20204",16902,1504,647,1151
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","254275",189369,3287,4008,57611
"253","Phoenix-Mesa-Scottsdale, AZ","1058006",1002759,2273,6441,46533
"254","Pine Bluff, AR","428",368,60,0,0
"255","Pittsburgh, PA","120812",84826,1045,2844,32097
"256","Pittsfield, MA","1730",1730,0,0,0
"257","Pocatello, ID","5079",5079,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","136905",124050,0,944,11911
"259","Portland-South Portland-Biddeford,  ME","50845",47301,1248,1214,1082
"260","Portland-Vancouver-Beaverton,* OR-WA","256225",195572,3329,5007,52317
"261","Poughkeepsie-Newburgh-Middletown,*  NY","55283",50396,0,1402,3485
"262","Prescott, AZ","67473",60077,881,881,5634
"263","Providence-New Bedford-Fall River,  RI-MA","51252",48849,415,0,1988
"264","Provo-Orem, UT","54559",47314,1585,1126,4534
"265","Pueblo,* CO","8258",8258,0,0,0
"266","Punta Gorda,* FL","58276",38386,894,265,18731
"267","Racine,* WI","13072",12497,385,0,190
"268","Raleigh-Cary,* NC","151531",150528,0,0,1003
"269","Rapid City, SD","18520",10509,326,344,7341
"270","Reading, PA","15892",13322,0,1660,910
"271","Redding,* CA","14044",13647,164,233,0
"272","Reno-Sparks,* NV","86357",85186,0,539,632
"273","Richmond,* VA","134662",112897,236,0,21529
"274","Riverside-San Bernardino-Ontario,*  CA","723655",675027,2186,11442,35000
"275","Roanoke, VA","16232",16141,91,0,0
"276","Rochester, MN","26634",24600,0,0,2034
"277","Rochester, NY","38618",35784,535,915,1384
"278","Rockford, IL","18461",17730,387,344,0
"279","Rocky Mount, NC","4926",4602,324,0,0
"280","Rome,* GA","4692",4692,0,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","369213",322462,2525,120,44106
"282","Saginaw-Saginaw Township North, MI","6087",5807,280,0,0
"283","Salem,* OR","41119",26943,869,1351,11956
"284","Salinas, CA","41837",41837,0,0,0
"285","Salisbury, MD","11770",7385,0,0,4385
"286","Salt Lake City,* UT","103297",91113,2623,3829,5732
"287","San Angelo, TX","1850",1706,144,0,0
"288","San Antonio, TX","170622",155224,1330,0,14068
"289","San Diego-Carlsbad-San Marcos,* CA","265604",231820,589,1983,31212
"290","San Francisco-Oakland-Fremont,* CA","343813",221791,3440,4369,114213
"291","San Jose-Sunnyvale-Santa Clara,* CA","90031",64638,589,0,24804
"292","San Luis Obispo-Paso Robles,* CA","38168",33603,129,248,4188
"293","Sandusky, OH","2526",2223,0,0,303
"294","Santa Barbara-Santa Maria-Goleta,  CA","30583",22783,522,3794,3484
"295","Santa Cruz-Watsonville,* CA","25469",23952,264,0,1253
"296","Santa Fe,* NM","5001",4901,0,0,100
"297","Santa Rosa-Petaluma,* CA","30263",26472,0,287,3504
"298","Sarasota-Bradenton-Venice,* FL","226970",191107,603,5531,29729
"299","Savannah, GA","31999",31700,0,156,143
"300","Scranton--Wilkes-Barre, PA","5544",4896,0,648,0
"301","Seattle-Tacoma-Bellevue,* WA","302929",237417,7660,9162,48690
"302","Sheboygan, WI","4393",3884,189,320,0
"303","Sherman-Denison, TX","3726",3197,0,0,529
"304","Shreveport-Bossier City, LA","25309",25215,0,94,0
"305","Sioux City, IA-NE-SD","3938",3831,0,107,0
"306","Sioux Falls, SD","27308",23440,338,683,2847
"307","South Bend-Mishawaka, IN-MI","19647",17119,0,0,2528
"308","Spartanburg, SC","19630",19630,0,0,0
"309","Spokane, WA","31191",27711,2467,336,677
"310","Springfield, IL","9843",8272,888,0,683
"311","Springfield, MA","19672",18894,331,0,447
"312","Springfield, MO","41291",40182,448,165,496
"313","Springfield, OH","5015",5015,0,0,0
"314","St. Cloud, MN","19342",18059,251,203,829
"315","St. George, UT","44711",44210,501,0,0
"316","St. Joseph, MO-KS","2147",1607,540,0,0
"317","St. Louis,* MO-IL","199737",192016,2669,730,4322
"318","State College, PA","6915",6330,585,0,0
"319","Stockton,* CA","122091",120948,0,367,776
"320","Sumter,* SC","5393",4509,236,0,648
"321","Syracuse, NY","15695",14813,150,586,146
"322","Tallahassee, FL","19179",15565,434,0,3180
"323","Tampa-St. Petersburg-Clearwater,* FL","352345",302734,3809,2041,43761
"324","Terre Haute, IN","4738",2276,170,0,2292
"325","Texarkana, TX-Texarkana, AR","3300",3010,0,0,290
"326","Toledo, OH","26653",26021,632,0,0
"327","Topeka, KS","14589",13889,0,700,0
"328","Trenton-Ewing,* NJ","6264",6264,0,0,0
"329","Tucson, AZ","165767",145979,393,0,19395
"330","Tulsa, OK","46908",46642,266,0,0
"331","Tuscaloosa, AL","11486",9382,1729,0,375
"332","Tyler, TX","6945",6529,0,0,416
"333","Utica-Rome, NY","1269",1269,0,0,0
"334","Valdosta, GA","9590",9390,0,0,200
"335","Vallejo-Fairfield,* CA","35912",35158,264,248,242
"336","Vero Beach,* FL","42671",36852,210,1294,4315
"337","Victoria, TX","2187",2187,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","3357",3357,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","108434",94804,1593,254,11783
"340","Visalia-Porterville, CA","28395",26804,415,1176,0
"341","Waco, TX","21867",8405,312,0,13150
"342","Warner Robins, GA","14924",14924,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","338024",307802,110,3890,26222
"344","Waterloo-Cedar Falls, IA","9338",9338,0,0,0
"345","Wausau, WI","12623",12401,222,0,0
"346","Weirton-Steubenville, WV-OH","1148",1148,0,0,0
"347","Wenatchee, WA","7933",7564,0,0,369
"348","Wheeling, WV-OH","195",195,0,0,0
"349","Wichita Falls, TX","2531",2531,0,0,0
"350","Wichita, KS","30194",29607,587,0,0
"351","Williamsport, PA","315",315,0,0,0
"352","Wilmington,* NC","79531",76289,807,990,1445
"353","Winchester, VA-WV","27087",27087,0,0,0
"354","Winston-Salem,* NC","40581",34222,0,0,6359
"355","Worcester, MA","50659",47601,250,2261,547
"356","Yakima, WA","9843",9675,168,0,0
"357","York-Hanover, PA","20486",19984,0,0,502
"358","Youngstown-Warren-Boardman, OH-PA","21097",17980,260,2395,462
"359","Yuba City-Marysville, CA","34818",34818,0,0,0
"360","Yuma, AZ","21046",21046,0,0,0
