"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"209","Medford, OR","5080",5080,0,0,0
"210","Memphis,* TN-MS-AR","34736",33912,0,824,0
"211","Merced, CA","5834",5834,0,0,0
"212","Miami-Fort Lauderdale-Miami Beach,*  FL","127403",99317,3439,1305,23342
"213","Michigan City-La Porte, IN","1149",1149,0,0,0
"214","Midland,* TX","4685",4685,0,0,0
"215","Milwaukee-Waukesha-West Allis,* WI","26920",24044,800,869,1207
"216","Minneapolis-St. Paul-Bloomington,*  MN-WI","82661",77374,0,696,4591
"217","Missoula,* MT","2399",2399,0,0,0
"218","Mobile, AL","39215",20851,787,0,17577
"219","Modesto, CA","8969",7881,0,0,1088
"220","Monroe, LA","3445",2721,0,0,724
"221","Monroe, MI","1266",1266,0,0,0
"222","Montgomery, AL","5778",5778,0,0,0
"223","Morgantown, WV","2770",0,0,0,2770
"224","Morristown, TN","3743",3587,156,0,0
"225","Mount Vernon-Anacortes, WA","7512",5662,0,0,1850
"226","Muncie, IN","774",774,0,0,0
"227","Muskegon-Norton Shores, MI","1692",1414,278,0,0
"228","Myrtle Beach-North Myrtle Beach-Conway,  SC","45349",27370,0,0,17979
"229","Napa, CA","2230",2230,0,0,0
"230","Naples-Marco Island,* FL","60395",41383,0,0,19012
"231","Nashville-Davidson--Murfreesboro,*  TN","90116",82586,871,309,6350
"232","New Haven-Milford, CT","8620",7232,186,0,1202
"233","New Orleans-Metairie-Kenner,* LA","88449",45920,1031,0,41498
"234","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","441696",202210,21065,10933,207488
"235","Niles-Benton Harbor, MI","1740",1740,0,0,0
"236","Norwich-New London, CT","4561",4561,0,0,0
"237","Ocala,* FL","25398",25313,85,0,0
"238","Ocean City,* NJ","12485",11222,1263,0,0
"239","Odessa,* TX","8307",8307,0,0,0
"240","Ogden-Clearfield, UT","18174",17832,0,342,0
"241","Oklahoma City,* OK","62206",59829,136,1096,1145
"242","Olympia, WA","14722",14502,220,0,0
"243","Omaha-Council Bluffs,* NE-IA","45359",21511,623,0,23225
"244","Orlando-Kissimmee,* FL","204607",122377,306,824,81100
"245","Oshkosh-Neenah, WI","14837",6380,0,0,8457
"246","Owensboro, KY","1608",1608,0,0,0
"247","Oxnard-Thousand Oaks-Ventura, CA","16582",10835,274,3975,1498
"248","Palm Bay-Melbourne-Titusville,* FL","22008",22008,0,0,0
"249","Palm Coast, FL","7308",6929,379,0,0
"250","Panama City-Lynn Haven, FL","17213",5311,206,0,11696
"251","Parkersburg-Marietta-Vienna, WV-OH","998",998,0,0,0
"252","Pascagoula, MS","18392",6702,0,875,10815
"253","Pensacola-Ferry Pass-Brent,* FL","35616",19411,1087,0,15118
"254","Peoria, IL","2896",2896,0,0,0
"255","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","144544",107393,581,268,36302
"256","Phoenix-Mesa-Scottsdale,* AZ","277470",198290,465,4659,74056
"257","Pine Bluff, AR","1122",94,28,0,1000
"258","Pittsburgh,* PA","49490",47168,591,131,1600
"259","Pittsfield, MA","0",0,0,0,0
"260","Pocatello, ID","1079",1079,0,0,0
"261","Port St. Lucie,* FL","24059",19721,0,2611,1727
"262","Portland-South Portland-Biddeford,  ME","17831",16290,616,0,925
"263","Portland-Vancouver-Beaverton,* OR-WA","86164",84037,233,0,1894
"264","Poughkeepsie-Newburgh-Middletown,  NY","9808",8033,0,403,1372
"265","Prescott, AZ","16383",15642,0,0,741
"266","Providence-New Bedford-Fall River,  RI-MA","28300",25619,761,120,1800
"267","Provo-Orem, UT","22391",18801,0,0,3590
"268","Pueblo,* CO","2441",2441,0,0,0
"269","Punta Gorda,* FL","17192",10426,0,6766,0
"270","Racine, WI","1795",1795,0,0,0
"271","Raleigh-Cary,* NC","150318",138092,0,208,12018
"272","Rapid City, SD","5295",5295,0,0,0
"273","Reading, PA","6272",5376,246,650,0
"274","Redding, CA","2687",2687,0,0,0
"275","Reno-Sparks,* NV","21693",21693,0,0,0
"276","Richmond,* VA","59635",58914,0,721,0
"277","Riverside-San Bernardino-Ontario,*  CA","114218",97399,533,727,15559
"278","Roanoke, VA","12480",12480,0,0,0
"279","Rochester, MN","5598",5598,0,0,0
"280","Rochester, NY","13547",13225,322,0,0
"281","Rockford, IL","2265",2100,165,0,0
"282","Rocky Mount, NC","2380",2380,0,0,0
"283","Rome, GA","1551",1376,175,0,0
"284","Sacramento--Arden-Arcade--Roseville,*  CA","58132",55770,0,220,2142
"285","Saginaw-Saginaw Township North, MI","1214",1214,0,0,0
"286","Salem, OR","12503",11570,0,0,933
"287","Salinas, CA","5321",5321,0,0,0
"288","Salisbury, MD","5000",2670,0,0,2330
"289","Salt Lake City,* UT","31757",23895,220,321,7321
"290","San Angelo,* TX","3763",3763,0,0,0
"291","San Antonio,* TX","136224",89464,906,824,45030
"292","San Diego-Carlsbad-San Marcos,* CA","69310",54598,465,798,13449
"293","San Francisco-Oakland-Fremont,* CA","153330",62115,845,1404,88966
"294","San Jose-Sunnyvale-Santa Clara,* CA","56599",21850,0,1748,33001
"295","San Luis Obispo-Paso Robles, CA","15951",9764,1522,0,4665
"296","Sandusky, OH","0",0,0,0,0
"297","Santa Barbara-Santa Maria, CA","7524",5969,0,0,1555
"298","Santa Cruz-Watsonville, CA","2140",2140,0,0,0
"299","Santa Fe,* NM","1602",1602,0,0,0
"300","Santa Rosa-Petaluma, CA","7551",7551,0,0,0
"301","Savannah, GA","18338",16508,0,500,1330
"302","Scranton--Wilkes-Barre, PA","2794",2574,220,0,0
"303","Seattle-Tacoma-Bellevue,* WA","209399",134512,13645,11978,49264
"304","Sebastian-Vero Beach,* FL","18051",18051,0,0,0
"305","Sheboygan, WI","1983",1658,325,0,0
"306","Sherman-Denison, TX","209",209,0,0,0
"307","Shreveport-Bossier City, LA","8458",8023,0,163,272
"308","Sioux City, IA-NE-SD","1266",1266,0,0,0
"309","Sioux Falls, SD","4136",2946,793,397,0
"310","South Bend-Mishawaka, IN-MI","3111",3111,0,0,0
"311","Spartanburg, SC","10516",10516,0,0,0
"312","Spokane, WA","7015",5738,0,0,1277
"313","Springfield, IL","1894",1430,194,0,270
"314","Springfield, MA","6602",5192,125,0,1285
"315","Springfield, MO","16192",10459,860,0,4873
"316","Springfield, OH","667",667,0,0,0
"317","St. Cloud, MN","1427",1112,0,0,315
"318","St. George, UT","11502",11502,0,0,0
"319","St. Joseph, MO-KS","483",483,0,0,0
"320","St. Louis,* MO-IL","89903",82348,953,830,5772
"321","State College, PA","2853",2853,0,0,0
"322","Stockton,* CA","17127",13639,0,364,3124
"323","Sumter,* SC","4561",4561,0,0,0
"324","Syracuse, NY","4773",4773,0,0,0
"325","Tallahassee, FL","16312",13193,174,407,2538
"326","Tampa-St. Petersburg-Clearwater,* FL","125995",108163,711,543,16578
"327","Terre Haute, IN","1048",653,0,0,395
"328","Texarkana, TX-Texarkana, AR","1995",1815,180,0,0
"329","Toledo, OH","7426",7016,0,0,410
"330","Topeka, KS","10471",6760,0,0,3711
"331","Trenton-Ewing,* NJ","3821",3302,105,0,414
"332","Tucson,* AZ","57523",39930,347,0,17246
"333","Tulsa,* OK","46742",44629,2113,0,0
"334","Tuscaloosa, AL","12278",6638,0,0,5640
"335","Tyler, TX","3351",2878,0,150,323
"336","Utica-Rome, NY","245",245,0,0,0
"337","Valdosta, GA","5990",5039,172,0,779
"338","Vallejo-Fairfield, CA","2357",2357,0,0,0
"339","Victoria, TX","850",850,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","4026",4026,0,0,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","83542",63399,780,0,19363
"342","Visalia-Porterville, CA","19510",19510,0,0,0
"343","Waco, TX","3856",3856,0,0,0
"344","Warner Robins, GA","8680",8680,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","226272",142003,1584,0,82685
"346","Waterloo-Cedar Falls, IA","1777",815,962,0,0
"347","Wausau, WI","3138",1588,0,0,1550
"348","Weirton-Steubenville, WV-OH","180",180,0,0,0
"349","Wenatchee, WA","4063",3891,172,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","1583",1583,0,0,0
"352","Wichita, KS","22114",17551,0,0,4563
"353","Williamsport, PA","325",325,0,0,0
"354","Wilmington,* NC","48634",42059,207,2060,4308
"355","Winchester, VA-WV","4015",4015,0,0,0
"356","Winston-Salem, NC","27409",27409,0,0,0
"357","Worcester, MA","7178",6928,250,0,0
"358","Yakima, WA","2925",2925,0,0,0
"359","York-Hanover, PA","12367",11793,0,0,574
"360","Youngstown-Warren-Boardman, OH-PA","3318",2218,0,400,700
"361","Yuba City, CA","2025",2025,0,0,0
"362","Yuma, AZ","7331",7331,0,0,0
