"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"77","Columbus,* OH","58004",42208,0,5610,10186
"78","Corpus Christi, TX","8121",8121,0,0,0
"79","Corvallis, OR","2679",2679,0,0,0
"80","Cumberland, MD-WV","1115",1115,0,0,0
"81","Dallas-Fort Worth-Arlington,* TX","349134",259417,289,2233,87195
"82","Dalton, GA","2700",2184,97,172,247
"83","Danville, IL","0",0,0,0,0
"84","Danville, VA","745",745,0,0,0
"85","Davenport-Moline-Rock Island,  IA-IL","4393",4393,0,0,0
"86","Dayton, OH","11514",11514,0,0,0
"87","Decatur, AL","1198",1198,0,0,0
"88","Decatur, IL","150",150,0,0,0
"89","Deltona-Daytona Beach-Ormond Beach,*  FL","20046",18773,0,0,1273
"90","Denver-Aurora,* CO","141702",63634,2674,0,75394
"91","Des Moines-West Des Moines,* IA","77212",39776,580,0,36856
"92","Detroit-Warren-Livonia,* MI","44146",42114,753,646,633
"93","Dothan, AL","2563",2563,0,0,0
"94","Dover,* DE","5591",5591,0,0,0
"95","Dubuque, IA","2471",2471,0,0,0
"96","Duluth, MN-WI","6649",5774,0,299,576
"97","Durham,* NC","33652",32285,343,343,681
"98","Eau Claire, WI","10910",6897,0,0,4013
"99","El Centro, CA","202",202,0,0,0
"100","El Paso, TX","39255",39255,0,0,0
"101","Elizabethtown, KY","1985",1985,0,0,0
"102","Elkhart-Goshen, IN","5335",5147,0,188,0
"103","Elmira, NY","116",116,0,0,0
"104","Erie, PA","1852",1852,0,0,0
"105","Eugene-Springfield, OR","7235",6277,0,0,958
"106","Evansville, IN-KY","8085",5544,270,56,2215
"107","Fairbanks,* AK","331",331,0,0,0
"108","Fargo, ND-MN","15075",13375,0,0,1700
"109","Farmington,* NM","6450",5761,0,689,0
"110","Fayetteville, NC","17049",11535,0,0,5514
"111","Fayetteville-Springdale-Rogers,  AR-MO","49444",13299,828,0,35317
"112","Flagstaff, AZ","4234",4234,0,0,0
"113","Flint, MI","2152",2152,0,0,0
"114","Florence, SC","4663",3943,0,0,720
"115","Florence-Muscle Shoals, AL","2285",1620,0,0,665
"116","Fond du Lac, WI","5587",453,258,0,4876
"117","Fort Collins-Loveland,* CO","11870",11444,0,426,0
"118","Fort Smith, AR-OK","3376",3376,0,0,0
"119","Fort Walton Beach-Crestview-Destin,  FL","4826",4250,0,0,576
"120","Fort Wayne,* IN","12215",11505,280,0,430
"121","Fresno, CA","23728",22112,0,0,1616
"122","Gadsden, AL","948",948,0,0,0
"123","Gainesville, FL","3824",2363,0,0,1461
"124","Gainesville, GA","2003",2003,0,0,0
"125","Glens Falls, NY","4283",4283,0,0,0
"126","Goldsboro, NC","3045",3045,0,0,0
"127","Grand Forks, ND-MN","8366",2483,178,0,5705
"128","Grand Junction,* CO","13460",13460,0,0,0
"129","Grand Rapids-Wyoming,* MI","14205",14205,0,0,0
"130","Great Falls, MT","927",927,0,0,0
"131","Greeley,* CO","16915",16404,0,193,318
"132","Green Bay, WI","5441",5036,0,0,405
"133","Greensboro-High Point,* NC","34807",23687,0,0,11120
"134","Greenville, NC","4020",3848,172,0,0
"135","Greenville,* SC","17954",17271,0,0,683
"136","Gulfport-Biloxi, MS","21546",11017,4476,4747,1306
"137","Hagerstown-Martinsburg, MD-WV","15702",15078,624,0,0
"138","Hanford-Corcoran, CA","5363",798,0,4565,0
"139","Harrisburg-Carlisle, PA","12995",12745,250,0,0
"140","Harrisonburg,* VA","4656",4656,0,0,0
"141","Hartford-West Hartford-East Hartford,  CT","17174",13939,2565,0,670
"142","Hattiesburg, MS","2393",0,0,0,2393
"143","Hickory-Lenoir-Morganton, NC","13112",13112,0,0,0
"144","Hinesville-Fort Stewart, GA","801",801,0,0,0
"145","Holland-Grand Haven, MI","9176",9146,0,30,0
"146","Honolulu,* HI","23887",10450,0,452,12985
"147","Hot Springs, AR","328",328,0,0,0
"148","Houma-Bayou Cane-Thibodaux, LA","8782",8646,136,0,0
"149","Houston-Sugar Land-Baytown,* TX","337770",224844,2138,381,110407
"150","Huntington-Ashland, WV-KY-OH","298",298,0,0,0
"151","Huntsville, AL","33096",17881,0,0,15215
"152","Idaho Falls, ID","3238",3238,0,0,0
"153","Indianapolis-Carmel,* IN","100257",60879,0,378,39000
"154","Iowa City, IA","9843",8753,0,0,1090
"155","Ithaca, NY","1122",1122,0,0,0
"156","Jackson, MI","234",234,0,0,0
"157","Jackson, MS","16634",16634,0,0,0
"158","Jackson, TN","3269",2829,0,440,0
"159","Jacksonville,* FL","64987",60222,338,0,4427
"160","Jacksonville, NC","6613",6197,181,235,0
"161","Janesville, WI","2067",2067,0,0,0
"162","Jefferson City, MO","1340",1340,0,0,0
"163","Johnson City, TN","3215",3215,0,0,0
"164","Johnstown, PA","241",241,0,0,0
"165","Jonesboro, AR","5274",5274,0,0,0
"166","Joplin, MO","1514",1394,120,0,0
"167","Kalamazoo-Portage, MI","4511",4511,0,0,0
"168","Kankakee-Bradley, IL","2091",2091,0,0,0
"169","Kansas City,* MO-KS","51719",42234,588,7797,1100
"170","Kennewick-Pasco-Richland, WA","13414",12301,0,0,1113
"171","Killeen-Temple-Fort Hood, TX","11487",10776,711,0,0
"172","Kingsport-Bristol-Bristol, TN-VA","4616",4513,103,0,0
"173","Kingston, NY","2861",2861,0,0,0
"174","Knoxville, TN","18115",15832,0,0,2283
"175","Kokomo, IN","510",510,0,0,0
"176","La Crosse, WI-MN","3375",3295,80,0,0
"177","Lafayette, IN","8251",6323,0,0,1928
"178","Lafayette, LA","7756",7219,0,0,537
"179","Lake Charles, LA","4609",2705,251,0,1653
"180","Lake Havasu City-Kingman, AZ","7569",7569,0,0,0
"181","Lakeland-Winter Haven,* FL","26972",26972,0,0,0
"182","Lancaster, PA","9994",6920,0,0,3074
"183","Lansing-East Lansing, MI","2924",2924,0,0,0
"184","Laredo,* TX","6838",5782,134,151,771
"185","Las Cruces,* NM","11804",11804,0,0,0
"186","Las Vegas-Paradise,* NV","81153",46647,0,335,34171
"187","Lawrence, KS","9689",3450,242,0,5997
"188","Lawton, OK","3489",3489,0,0,0
"189","Lebanon, PA","1833",1833,0,0,0
"190","Lewiston, ID-WA","526",216,310,0,0
"191","Lewiston-Auburn, ME","2123",1537,0,0,586
"192","Lexington-Fayette, KY","27965",11322,340,9874,6429
"193","Lima, OH","0",0,0,0,0
"194","Lincoln, NE","9397",8141,180,0,1076
"195","Little Rock-North Little Rock, AR","25163",25088,75,0,0
"196","Logan, UT-ID","8418",4001,0,0,4417
"197","Longview, TX","1858",1628,0,0,230
"198","Longview, WA","3753",3753,0,0,0
"199","Los Angeles-Long Beach-Santa Ana,*  CA","191114",93552,6481,2370,88711
"200","Louisville-Jefferson County,* KY-IN","32515",27294,0,200,5021
"201","Lubbock, TX","7557",7557,0,0,0
"202","Lynchburg, VA","7705",7138,0,0,567
"203","Macon, GA","1997",1537,460,0,0
"204","Madera, CA","3584",3584,0,0,0
"205","Madison,* WI","17272",15692,1009,248,323
"206","Manchester-Nashua, NH","13767",9703,150,0,3914
"207","Mansfield, OH","1357",1217,140,0,0
"208","McAllen-Edinburg-Mission,* TX","30518",29697,0,821,0
"209","Medford, OR","7365",6686,0,0,679
"210","Memphis,* TN-MS-AR","20670",20670,0,0,0
"211","Merced, CA","2124",2124,0,0,0
"212","Miami-Fort Lauderdale-Pompano Beach,*  FL","76428",53257,758,2834,19579
"213","Michigan City-La Porte, IN","3919",3919,0,0,0
"214","Midland,* TX","3643",3643,0,0,0
"215","Milwaukee-Waukesha-West Allis,* WI","33183",31261,1114,400,408
"216","Minneapolis-St. Paul-Bloomington,*  MN-WI","115968",100451,198,1455,13864
"217","Missoula,* MT","4495",3947,278,0,270
"218","Mobile, AL","29604",10673,0,0,18931
"219","Modesto, CA","6783",4944,197,0,1642
"220","Monroe, LA","2606",2223,0,0,383
"221","Monroe, MI","1049",1049,0,0,0
"222","Montgomery, AL","3073",3073,0,0,0
"223","Morgantown, WV","431",161,0,0,270
"224","Morristown, TN","4318",4098,220,0,0
"225","Mount Vernon-Anacortes, WA","2585",2585,0,0,0
"226","Muncie, IN","807",807,0,0,0
"227","Muskegon-Norton Shores, MI","3169",2544,0,0,625
"228","Myrtle Beach-North Myrtle Beach-Conway,  SC","19931",15251,0,0,4680
"229","Napa, CA","7366",7366,0,0,0
"230","Naples-Marco Island,* FL","26294",25475,0,819,0
"231","Nashville-Davidson--Murfreesboro,*  TN","69474",62451,0,0,7023
"232","New Haven-Milford, CT","11920",7694,0,0,4226
"233","New Orleans-Metairie-Kenner,* LA","36790",26950,1640,0,8200
"234","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","299242",190664,15569,14343,78666
"235","Niles-Benton Harbor, MI","1560",755,0,0,805
"236","Norwich-New London, CT","3775",3535,180,60,0
"237","Ocala,* FL","7041",6692,349,0,0
"238","Ocean City,* NJ","15557",12944,1729,0,884
"239","Odessa,* TX","2938",2938,0,0,0
"240","Ogden-Clearfield, UT","20076",20076,0,0,0
"241","Oklahoma City,* OK","44308",42584,317,563,844
"242","Olympia, WA","13295",11253,250,0,1792
"243","Omaha-Council Bluffs,* NE-IA","58344",39354,215,0,18775
"244","Orlando-Kissimmee,* FL","91240",83011,30,869,7330
"245","Oshkosh-Neenah, WI","16748",15294,210,0,1244
"246","Owensboro, KY","1710",1594,116,0,0
"247","Oxnard-Thousand Oaks-Ventura, CA","9851",8257,0,0,1594
"248","Palm Bay-Melbourne-Titusville,* FL","23181",22847,0,334,0
"249","Palm Coast, FL","4742",4742,0,0,0
"250","Panama City-Lynn Haven, FL","5204",4278,0,926,0
"251","Parkersburg-Marietta-Vienna, WV-OH","1377",1377,0,0,0
"252","Pascagoula, MS","5927",5927,0,0,0
"253","Pensacola-Ferry Pass-Brent,* FL","14175",13832,343,0,0
"254","Peoria, IL","6223",6223,0,0,0
"255","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","119654",84962,850,668,33174
"256","Phoenix-Mesa-Scottsdale,* AZ","159794",112267,599,2974,43954
"257","Pine Bluff, AR","1099",779,0,0,320
"258","Pittsburgh,* PA","53405",51725,1160,520,0
"259","Pittsfield, MA","160",160,0,0,0
"260","Pocatello, ID","1640",1640,0,0,0
"261","Port St. Lucie,* FL","9010",9010,0,0,0
"262","Portland-South Portland-Biddeford,  ME","13945",12624,400,921,0
"263","Portland-Vancouver-Beaverton,* OR-WA","67083",57198,1129,439,8317
"264","Poughkeepsie-Newburgh-Middletown,  NY","10691",7866,0,0,2825
"265","Prescott, AZ","7740",7523,217,0,0
"266","Providence-New Bedford-Fall River,  RI-MA","28143",26013,0,0,2130
"267","Provo-Orem, UT","21932",17055,326,1068,3483
"268","Pueblo,* CO","3945",3945,0,0,0
"269","Punta Gorda,* FL","8441",6685,0,411,1345
"270","Racine, WI","5435",5435,0,0,0
"271","Raleigh-Cary,* NC","96970",70444,0,0,26526
"272","Rapid City, SD","1931",1591,0,0,340
"273","Reading, PA","4403",3662,244,0,497
"274","Redding, CA","8558",8558,0,0,0
"275","Reno-Sparks,* NV","17889",17889,0,0,0
"276","Richmond,* VA","52161",48003,0,248,3910
"277","Riverside-San Bernardino-Ontario,*  CA","149168",142907,0,4039,2222
"278","Roanoke, VA","8342",8342,0,0,0
"279","Rochester, MN","7332",6304,0,0,1028
"280","Rochester, NY","13065",12358,290,240,177
"281","Rockford, IL","5853",4327,814,712,0
"282","Rocky Mount, NC","2841",2841,0,0,0
"283","Rome, GA","1870",1870,0,0,0
"284","Sacramento--Arden-Arcade--Roseville,*  CA","62284",62040,0,0,244
"285","Saginaw-Saginaw Township North, MI","1469",1469,0,0,0
"286","Salem, OR","6256",5531,0,0,725
"287","Salinas, CA","7444",5574,163,0,1707
"288","Salisbury, MD","2821",1593,0,0,1228
"289","Salt Lake City,* UT","61367",25929,198,124,35116
"290","San Angelo,* TX","2999",2999,0,0,0
"291","San Antonio,* TX","111754",83082,560,178,27934
"292","San Diego-Carlsbad-San Marcos,* CA","54354",46601,0,975,6778
"293","San Francisco-Oakland-Fremont,* CA","92422",84573,2700,0,5149
"294","San Jose-Sunnyvale-Santa Clara,* CA","48937",27805,0,1441,19691
"295","San Luis Obispo-Paso Robles, CA","3527",3527,0,0,0
"296","Sandusky, OH","0",0,0,0,0
"297","Santa Barbara-Santa Maria, CA","6595",5213,0,0,1382
"298","Santa Cruz-Watsonville, CA","2736",2736,0,0,0
"299","Santa Fe,* NM","1200",1200,0,0,0
"300","Santa Rosa-Petaluma, CA","8012",8012,0,0,0
"301","Savannah, GA","17180",17180,0,0,0
"302","Scranton--Wilkes-Barre, PA","2498",2498,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","167770",87572,12280,7441,60477
"304","Sebastian-Vero Beach,* FL","11657",11657,0,0,0
"305","Sheboygan, WI","713",482,0,0,231
"306","Sherman-Denison, TX","0",0,0,0,0
"307","Shreveport-Bossier City, LA","14754",14754,0,0,0
"308","Sioux City, IA-NE-SD","2055",2055,0,0,0
"309","Sioux Falls, SD","17696",10427,2068,2085,3116
"310","South Bend-Mishawaka, IN-MI","3640",3640,0,0,0
"311","Spartanburg, SC","5686",5686,0,0,0
"312","Spokane, WA","16311",9127,0,0,7184
"313","Springfield, IL","4552",2152,840,0,1560
"314","Springfield, MA","4848",4590,258,0,0
"315","Springfield, MO","12180",7494,783,378,3525
"316","Springfield, OH","1015",1015,0,0,0
"317","St. Cloud, MN","5018",4577,0,0,441
"318","St. George, UT","7140",7140,0,0,0
"319","St. Joseph, MO-KS","755",455,300,0,0
"320","St. Louis,* MO-IL","77202",72207,439,2356,2200
"321","State College, PA","4453",4453,0,0,0
"322","Stockton,* CA","14153",13545,0,0,608
"323","Sumter,* SC","2377",2377,0,0,0
"324","Syracuse, NY","8025",6426,0,0,1599
"325","Tallahassee, FL","12219",10424,142,0,1653
"326","Tampa-St. Petersburg-Clearwater,* FL","123561",73676,550,135,49200
"327","Terre Haute, IN","2183",1535,191,0,457
"328","Texarkana, TX-Texarkana, AR","476",476,0,0,0
"329","Toledo, OH","22442",5201,0,0,17241
"330","Topeka, KS","4697",4697,0,0,0
"331","Trenton-Ewing,* NJ","7925",4756,0,0,3169
"332","Tucson,* AZ","28455",27472,199,228,556
"333","Tulsa,* OK","34695",34275,0,420,0
"334","Tuscaloosa, AL","7435",4229,0,0,3206
"335","Tyler, TX","2099",1868,0,0,231
"336","Utica-Rome, NY","155",155,0,0,0
"337","Valdosta, GA","4602",4233,369,0,0
"338","Vallejo-Fairfield, CA","8077",8077,0,0,0
"339","Victoria, TX","604",604,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","3045",3045,0,0,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","51019",46899,1120,0,3000
"342","Visalia-Porterville, CA","13880",10829,0,0,3051
"343","Waco, TX","3953",3953,0,0,0
"344","Warner Robins, GA","5489",5489,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","140943",122050,172,0,18721
"346","Waterloo-Cedar Falls, IA","8520",7792,255,473,0
"347","Wausau, WI","2698",2448,250,0,0
"348","Weirton-Steubenville, WV-OH","260",260,0,0,0
"349","Wenatchee, WA","5114",5114,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","1084",1084,0,0,0
"352","Wichita, KS","19311",18892,419,0,0
"353","Williamsport, PA","490",490,0,0,0
"354","Wilmington,* NC","39279",37073,209,0,1997
"355","Winchester, VA-WV","4900",4900,0,0,0
"356","Winston-Salem, NC","17772",10729,0,0,7043
"357","Worcester, MA","8691",8219,472,0,0
"358","Yakima, WA","6315",6315,0,0,0
"359","York-Hanover, PA","10583",10009,0,0,574
"360","Youngstown-Warren-Boardman, OH-PA","8219",5419,0,1000,1800
"361","Yuba City, CA","3246",3246,0,0,0
"362","Yuma, AZ","3872",3872,0,0,0
