"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"64","Chico, CA","9620",9620,0,0,0
"65","Cincinnati-Middletown,* OH-KY-IN","147718",136423,996,5309,4990
"66","Clarksville, TN-KY","39404",32907,575,467,5455
"67","Cleveland, TN","6409",6409,0,0,0
"68","Cleveland-Elyria-Mentor,* OH","110557",107487,138,1758,1174
"69","Coeur dAlene, ID","27876",23514,1091,0,3271
"70","College Station-Bryan, TX","13072",11602,0,271,1199
"71","Colorado Springs,* CO","64948",61891,243,1740,1074
"72","Columbia, MO","21923",17454,2246,240,1983
"73","Columbia,* SC","83341",80066,0,0,3275
"74","Columbus, GA-AL","22760",20229,0,137,2394
"75","Columbus, IN","5731",5731,0,0,0
"76","Columbus,* OH","138395",113027,2543,6308,16517
"77","Corpus Christi, TX","24330",23056,240,0,1034
"78","Corvallis, OR","3756",3467,289,0,0
"79","Cumberland, MD-WV","2431",2431,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","1046606",847485,7475,2449,189197
"81","Dalton, GA","9195",8336,0,399,460
"82","Danville, IL","100",100,0,0,0
"83","Danville, VA","2732",2732,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","13178",11656,380,0,1142
"85","Dayton, OH","28923",28216,307,0,400
"86","Decatur, AL","3435",3435,0,0,0
"87","Decatur, IL","0",0,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","137060",77405,776,0,58879
"89","Denver-Aurora,* CO","371832",313782,0,3746,54304
"90","Des Moines-West Des Moines,* IA","100056",75140,462,0,24454
"91","Detroit-Warren-Livonia,* MI","177533",156077,1085,2161,18210
"92","Dothan, AL","3677",3217,0,0,460
"93","Dover,* DE","21613",21613,0,0,0
"94","Dubuque, IA","4111",3861,250,0,0
"95","Duluth, MN-WI","10987",9658,459,0,870
"96","Durham,* NC","70747",69350,468,226,703
"97","Eau Claire, WI","8035",7835,200,0,0
"98","El Centro, CA","15745",15331,117,0,297
"99","El Paso, TX","39201",39201,0,0,0
"100","Elizabethtown, KY","12156",7326,1341,500,2989
"101","Elkhart-Goshen, IN","13978",13824,0,0,154
"102","Elmira, NY","675",675,0,0,0
"103","Erie, PA","6977",6635,342,0,0
"104","Eugene-Springfield, OR","30977",25182,1079,623,4093
"105","Evansville, IN-KY","13661",13341,0,320,0
"106","Fairbanks,* AK","17411",17411,0,0,0
"107","Fargo, ND-MN","25107",24807,0,300,0
"108","Farmington,* NM","8224",8224,0,0,0
"109","Fayetteville, NC","32196",32196,0,0,0
"110","Fayetteville-Springdale-Rogers,  AR-MO","65300",60496,1325,598,2881
"111","Flagstaff, AZ","12098",12098,0,0,0
"112","Flint, MI","9514",9514,0,0,0
"113","Florence, SC","10112",10112,0,0,0
"114","Florence-Muscle Shoals, AL","2283",2283,0,0,0
"115","Fond du Lac, WI","2020",2020,0,0,0
"116","Fort Collins-Loveland,* CO","29396",26236,185,403,2572
"117","Fort Smith, AR-OK","9011",7901,870,240,0
"118","Fort Walton Beach-Crestview-Destin,  FL","40122",21857,0,0,18265
"119","Fort Wayne,* IN","27218",26506,712,0,0
"120","Fresno, CA","71071",61853,750,721,7747
"121","Gadsden, AL","3343",3343,0,0,0
"122","Gainesville, FL","21170",16591,0,290,4289
"123","Gainesville, GA","22598",21698,0,0,900
"124","Glens Falls, NY","11589",11589,0,0,0
"125","Goldsboro, NC","4740",4630,110,0,0
"126","Grand Forks, ND-MN","8390",8390,0,0,0
"127","Grand Junction,* CO","29625",29625,0,0,0
"128","Grand Rapids-Wyoming,* MI","39930",37717,126,226,1861
"129","Great Falls, MT","2283",2283,0,0,0
"130","Greeley,* CO","64000",61302,1560,0,1138
"131","Green Bay, WI","22309",20437,230,0,1642
"132","Greensboro-High Point,* NC","80472",71767,0,300,8405
"133","Greenville, NC","26195",22630,1378,0,2187
"134","Greenville,* SC","51822",51197,153,0,472
"135","Gulfport-Biloxi, MS","50691",48248,1035,598,810
"136","Hagerstown-Martinsburg, MD-WV","44730",42584,166,0,1980
"137","Hanford-Corcoran, CA","7073",7073,0,0,0
"138","Harrisburg-Carlisle, PA","19837",19837,0,0,0
"139","Harrisonburg,* VA","19369",17469,1900,0,0
"140","Hartford-West Hartford-East Hartford,  CT","53860",44007,953,325,8575
"141","Hattiesburg, MS","1540",1540,0,0,0
"142","Hickory-Lenoir-Morganton, NC","23840",23840,0,0,0
"143","Hinesville-Fort Stewart, GA","4368",4368,0,0,0
"144","Holland-Grand Haven, MI","13761",13337,0,0,424
"145","Honolulu,* HI","59440",52685,0,0,6755
"146","Hot Springs, AR","1421",1421,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","4352",4352,0,0,0
"148","Houston-Sugar Land-Baytown,* TX","972648",843106,739,280,128523
"149","Huntington-Ashland, WV-KY-OH","190",190,0,0,0
"150","Huntsville, AL","39411",39411,0,0,0
"151","Idaho Falls, ID","17332",17162,0,170,0
"152","Indianapolis-Carmel,* IN","194789",179066,3410,357,11956
"153","Iowa City, IA","11347",7957,0,0,3390
"154","Ithaca, NY","6634",1431,0,0,5203
"155","Jackson, MI","4586",3238,0,0,1348
"156","Jackson, MS","42694",42694,0,0,0
"157","Jackson, TN","8191",6738,75,0,1378
"158","Jacksonville,* FL","278898",210323,2318,2222,64035
"159","Jacksonville, NC","13534",13534,0,0,0
"160","Janesville, WI","8402",6885,593,0,924
"161","Jefferson City, MO","4251",3756,198,0,297
"162","Johnson City, TN","16671",13375,200,909,2187
"163","Johnstown, PA","104",104,0,0,0
"164","Jonesboro, AR","4847",4847,0,0,0
"165","Joplin, MO","7060",1714,0,0,5346
"166","Kalamazoo-Portage, MI","14886",13631,1255,0,0
"167","Kankakee-Bradley, IL","1472",1472,0,0,0
"168","Kansas City,* MO-KS","180956",146296,2621,8206,23833
"169","Kennewick-Richland-Pasco, WA","30187",28551,247,956,433
"170","Killeen-Temple-Fort Hood, TX","26967",23908,2325,734,0
"171","Kingsport-Bristol-Bristol, TN-VA","8060",7898,0,0,162
"172","Kingston, NY","5609",4780,0,375,454
"173","Knoxville, TN","52066",51916,0,150,0
"174","Kokomo, IN","1374",1374,0,0,0
"175","La Crosse, WI-MN","8597",6992,530,250,825
"176","Lafayette, IN","11438",11438,0,0,0
"177","Lafayette, LA","29612",22573,0,0,7039
"178","Lake Charles, LA","4121",3867,0,0,254
"179","Lakeland,* FL","90299",89742,128,0,429
"180","Lancaster, PA","17843",16852,0,706,285
"181","Lansing-East Lansing, MI","15065",13611,0,0,1454
"182","Laredo,* TX","15340",14183,79,148,930
"183","Las Cruces,* NM","35139",35139,0,0,0
"184","Las Vegas-Paradise,* NV","425935",354088,0,5170,66677
"185","Lawrence, KS","7091",7091,0,0,0
"186","Lawton, OK","8163",3370,0,400,4393
"187","Lebanon, PA","6491",6491,0,0,0
"188","Lewiston, ID-WA","953",633,320,0,0
"189","Lewiston-Auburn, ME","5808",5808,0,0,0
"190","Lexington-Fayette, KY","50149",48469,0,358,1322
"191","Lima, OH","632",632,0,0,0
"192","Lincoln, NE","17707",16810,191,0,706
"193","Little Rock-North Little Rock, AR","59926",58366,0,0,1560
"194","Logan, UT-ID","12537",10514,0,250,1773
"195","Longview, TX","6708",6708,0,0,0
"196","Longview, WA","5987",5777,210,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","603665",384385,11509,9182,198589
"198","Louisville-Jefferson County,* KY-IN","115338",107085,313,1227,6713
"199","Lubbock, TX","18743",18743,0,0,0
"200","Lynchburg, VA","28000",28000,0,0,0
"201","Macon, GA","8903",8903,0,0,0
"202","Madera, CA","18479",17669,0,810,0
"203","Madison,* WI","52097",39553,766,2193,9585
"204","Manchester-Nashua, NH","15476",13845,181,450,1000
"205","Mansfield, OH","2981",2758,223,0,0
"206","McAllen-Edinburg-Mission,* TX","82867",79787,171,2909,0
"207","Medford, OR","25205",24800,0,0,405
"208","Memphis,* TN-MS-AR","134239",130831,342,0,3066
"209","Merced, CA","34512",34270,242,0,0
"210","Miami-Fort Lauderdale-Miami Beach,*  FL","422375",261098,4802,1202,155273
"211","Michigan City-La Porte, IN","4423",4423,0,0,0
"212","Midland,* TX","5006",5006,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","81507",69428,1629,1016,9434
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","353936",285994,251,1676,66015
"215","Missoula,* MT","4985",4301,684,0,0
"216","Mobile, AL","34332",31825,0,0,2507
"217","Modesto, CA","53827",51885,0,0,1942
"218","Monroe, LA","8202",7130,0,0,1072
"219","Monroe, MI","5295",5149,146,0,0
"220","Montgomery, AL","19941",18640,412,0,889
"221","Morgantown, WV","480",480,0,0,0
"222","Morristown, TN","4839",4556,133,150,0
"223","Mount Vernon-Anacortes, WA","14337",14337,0,0,0
"224","Muncie, IN","1910",1910,0,0,0
"225","Muskegon-Norton Shores, MI","4843",4283,560,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","154670",105057,0,0,49613
"227","Napa, CA","3564",3564,0,0,0
"228","Naples-Marco Island,* FL","83593",54567,0,10034,18992
"229","Nashville-Davidson--Murfreesboro,*  TN","225011",208060,2272,0,14679
"230","New Haven-Milford, CT","21938",13324,1209,0,7405
"231","New Orleans-Metairie-Kenner,* LA","76044",74776,468,0,800
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","732703",360043,66159,79675,226826
"233","Niles-Benton Harbor, MI","1736",1736,0,0,0
"234","Norwich-New London, CT","14694",13809,416,0,469
"235","Ocala,* FL","107818",104767,765,1000,1286
"236","Ocean City,* NJ","14740",9231,2892,1897,720
"237","Odessa,* TX","4092",4092,0,0,0
"238","Ogden-Clearfield, UT","80007",80007,0,0,0
"239","Oklahoma City,* OK","110158",108969,145,0,1044
"240","Olympia, WA","61977",50170,235,0,11572
"241","Omaha-Council Bluffs,* NE-IA","59646",54015,292,0,5339
"242","Orlando-Kissimmee,* FL","484431",434211,240,2416,47564
"243","Oshkosh-Neenah, WI","7788",5825,689,716,558
"244","Owensboro, KY","3938",3774,164,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","71504",66399,310,1117,3678
"246","Palm Bay-Melbourne-Titusville,* FL","82706",74252,450,0,8004
"247","Panama City-Lynn Haven, FL","40190",7637,214,0,32339
"248","Parkersburg-Marietta-Vienna, WV-OH","2239",2239,0,0,0
"249","Pascagoula, MS","13204",11404,600,1200,0
"250","Pensacola-Ferry Pass-Brent,* FL","30771",30771,0,0,0
"251","Peoria, IL","13127",10070,1025,0,2032
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","217755",183128,623,2768,31236
"253","Phoenix-Mesa-Scottsdale,* AZ","775588",694652,386,6210,74340
"254","Pine Bluff, AR","723",652,0,0,71
"255","Pittsburgh,* PA","94285",86792,1699,675,5119
"256","Pittsfield, MA","606",606,0,0,0
"257","Pocatello, ID","5864",5661,203,0,0
"258","Port St. Lucie-Fort Pierce,* FL","85638",78628,0,4540,2470
"259","Portland-South Portland-Biddeford,  ME","46311",42983,1558,859,911
"260","Portland-Vancouver-Beaverton,* OR-WA","292812",225332,1566,2346,63568
"261","Poughkeepsie-Newburgh-Middletown,  NY","18845",15107,0,447,3291
"262","Prescott, AZ","41185",40135,828,222,0
"263","Providence-New Bedford-Fall River,  RI-MA","46926",43194,1729,851,1152
"264","Provo-Orem, UT","124757",117970,921,1444,4422
"265","Pueblo,* CO","18781",18614,167,0,0
"266","Punta Gorda,* FL","56606",44491,964,2634,8517
"267","Racine, WI","10467",10467,0,0,0
"268","Raleigh-Cary,* NC","347019",291533,403,753,54330
"269","Rapid City, SD","14349",11049,0,0,3300
"270","Reading, PA","11158",10978,180,0,0
"271","Redding, CA","14104",12646,0,1458,0
"272","Reno-Sparks,* NV","74289",63953,0,866,9470
"273","Richmond,* VA","122514",121461,238,321,494
"274","Riverside-San Bernardino-Ontario,*  CA","806523",740699,5952,10894,48978
"275","Roanoke, VA","23411",22770,111,0,530
"276","Rochester, MN","17370",14668,0,0,2702
"277","Rochester, NY","27015",26329,276,410,0
"278","Rockford, IL","21679",19874,1805,0,0
"279","Rocky Mount, NC","5431",5052,206,173,0
"280","Rome, GA","5848",5036,354,0,458
"281","Sacramento--Arden-Arcade--Roseville,*  CA","220681",205471,801,0,14409
"282","Saginaw-Saginaw Township North, MI","1822",1642,180,0,0
"283","Salem, OR","28669",26508,397,0,1764
"284","Salinas, CA","17037",16416,0,621,0
"285","Salisbury, MD","17473",12127,0,0,5346
"286","Salt Lake City,* UT","136776",127484,787,1286,7219
"287","San Angelo,* TX","4920",4920,0,0,0
"288","San Antonio,* TX","265736",232154,75,0,33507
"289","San Diego-Carlsbad-San Marcos,* CA","232235",104251,5343,6898,115743
"290","San Francisco-Oakland-Fremont,* CA","304491",204212,2865,4175,93239
"291","San Jose-Sunnyvale-Santa Clara,* CA","82560",68686,393,0,13481
"292","San Luis Obispo-Paso Robles, CA","45944",39333,3803,2202,606
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria, CA","14300",14089,0,0,211
"295","Santa Cruz-Watsonville, CA","7759",7189,0,570,0
"296","Santa Fe,* NM","5979",5979,0,0,0
"297","Santa Rosa-Petaluma, CA","24175",21612,422,586,1555
"298","Sarasota-Bradenton-Venice,* FL","136970",124962,700,1067,10241
"299","Savannah, GA","49850",48613,507,445,285
"300","Scranton--Wilkes-Barre, PA","5592",5592,0,0,0
"301","Seattle-Tacoma-Bellevue,* WA","380108",296287,7443,3935,72443
"302","Sebastian-Vero Beach,* FL","54672",51962,0,480,2230
"303","Sheboygan, WI","4284",3439,845,0,0
"304","Sherman-Denison, TX","331",331,0,0,0
"305","Shreveport-Bossier City, LA","24864",23299,568,0,997
"306","Sioux City, IA-NE-SD","4153",4153,0,0,0
"307","Sioux Falls, SD","21485",20196,446,0,843
"308","South Bend-Mishawaka, IN-MI","10790",9770,200,0,820
"309","Spartanburg, SC","28269",28269,0,0,0
"310","Spokane, WA","46238",29370,0,0,16868
"311","Springfield, IL","4294",3201,1093,0,0
"312","Springfield, MA","13270",12439,831,0,0
"313","Springfield, MO","29895",25413,660,0,3822
"314","Springfield, OH","5139",5139,0,0,0
"315","St. Cloud, MN","15094",14716,0,0,378
"316","St. George, UT","41015",40477,0,538,0
"317","St. Joseph, MO-KS","1830",1627,203,0,0
"318","St. Louis,* MO-IL","246776",196950,3556,1692,44578
"319","State College, PA","6713",6153,560,0,0
"320","Stockton,* CA","71490",70794,0,696,0
"321","Sumter,* SC","5056",4861,195,0,0
"322","Syracuse, NY","14165",13945,0,0,220
"323","Tallahassee, FL","44269",36579,149,1183,6358
"324","Tampa-St. Petersburg-Clearwater,* FL","378777",340051,1093,12462,25171
"325","Terre Haute, IN","3160",2090,118,0,952
"326","Texarkana, TX-Texarkana, AR","2739",2739,0,0,0
"327","Toledo, OH","30258",26218,640,0,3400
"328","Topeka, KS","11692",11692,0,0,0
"329","Trenton-Ewing,* NJ","10969",9475,1085,0,409
"330","Tucson,* AZ","142845",140325,1352,363,805
"331","Tulsa,* OK","72466",72295,171,0,0
"332","Tuscaloosa, AL","17179",15359,0,0,1820
"333","Tyler, TX","7185",6665,0,150,370
"334","Utica-Rome, NY","390",390,0,0,0
"335","Valdosta, GA","14937",14587,350,0,0
"336","Vallejo-Fairfield, CA","22121",21315,0,806,0
"337","Victoria, TX","1336",1336,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","7696",7494,0,202,0
"339","Virginia Beach-Norfolk-Newport News,*  VA-NC","94274",81720,1880,2182,8492
"340","Visalia-Porterville, CA","58383",58002,0,381,0
"341","Waco, TX","8121",8121,0,0,0
"342","Warner Robins, GA","13824",13824,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","376546",305439,666,0,70441
"344","Waterloo-Cedar Falls, IA","7519",6194,510,0,815
"345","Wausau, WI","8051",7861,190,0,0
"346","Weirton-Steubenville, WV-OH","666",666,0,0,0
"347","Wenatchee, WA","11132",10817,315,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","4473",4473,0,0,0
"350","Wichita, KS","41951",30131,1535,0,10285
"351","Williamsport, PA","267",267,0,0,0
"352","Wilmington,* NC","102741",95024,700,0,7017
"353","Winchester, VA-WV","28371",28371,0,0,0
"354","Winston-Salem, NC","49006",38152,0,0,10854
"355","Worcester, MA","26880",24175,1360,1003,342
"356","Yakima, WA","6582",6582,0,0,0
"357","York-Hanover, PA","30796",28195,0,1990,611
"358","Youngstown-Warren-Boardman, OH-PA","15469",15309,100,60,0
"359","Yuba City, CA","11392",11392,0,0,0
"360","Yuma, AZ","18562",17456,203,0,903
