"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"80","Dallas-Fort Worth-Arlington,* TX","783075",702240,1138,3251,76446
"81","Dalton,* GA","7990",7296,88,237,369
"82","Danville, IL","0",0,0,0,0
"83","Danville,* VA","2610",2610,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","14839",12939,0,1900,0
"85","Dayton, OH","70625",54927,231,0,15467
"86","Decatur, AL","4303",4303,0,0,0
"87","Decatur, IL","290",290,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","107600",96126,306,4800,6368
"89","Denver-Aurora,* CO","378329",343300,1074,1729,32226
"90","Des Moines,* IA","86573",70577,0,0,15996
"91","Detroit-Warren-Livonia,* MI","222581",207758,315,2292,12216
"92","Dothan, AL","2881",2881,0,0,0
"93","Dover,* DE","22922",20793,0,638,1491
"94","Dubuque, IA","5162",4749,413,0,0
"95","Duluth, MN-WI","11184",8679,318,319,1868
"96","Durham,* NC","63217",62682,535,0,0
"97","Eau Claire, WI","6665",5806,625,234,0
"98","El Centro,* CA","6450",6178,0,0,272
"99","El Paso, TX","51944",36144,0,3800,12000
"100","Elizabethtown, KY","5447",4642,150,655,0
"101","Elkhart-Goshen, IN","16437",16437,0,0,0
"102","Elmira, NY","361",361,0,0,0
"103","Erie, PA","10196",8338,1858,0,0
"104","Eugene-Springfield,* OR","26465",24803,1233,0,429
"105","Evansville, IN-KY","13793",12693,0,0,1100
"106","Fairbanks,* AK","1296",1055,241,0,0
"107","Fargo, ND-MN","21592",19960,0,1632,0
"108","Farmington,* NM","6770",6292,0,478,0
"109","Fayetteville, NC","31278",31278,0,0,0
"110","Fayetteville-Springdale-Rogers,  AR-MO","68641",65639,2709,132,161
"111","Flagstaff, AZ","11787",11787,0,0,0
"112","Flint, MI","14054",14054,0,0,0
"113","Florence, SC","3757",3757,0,0,0
"114","Florence-Muscle Shoals, AL","2010",2010,0,0,0
"115","Fond du Lac, WI","1781",1559,222,0,0
"116","Fort Collins-Loveland,* CO","44359",43384,388,587,0
"117","Fort Smith, AR-OK","9023",8427,596,0,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","28592",22187,0,0,6405
"119","Fort Wayne, IN","31843",31464,0,0,379
"120","Fresno, CA","74510",67673,739,1099,4999
"121","Gadsden, AL","2099",2099,0,0,0
"122","Gainesville, FL","14481",12596,0,0,1885
"123","Gainesville, GA","32204",31505,699,0,0
"124","Glens Falls, NY","10282",10051,0,0,231
"125","Goldsboro,* NC","4907",4782,125,0,0
"126","Grand Forks, ND-MN","4378",2878,0,0,1500
"127","Grand Junction,* CO","27766",27766,0,0,0
"128","Grand Rapids-Wyoming,* MI","45605",43312,267,255,1771
"129","Great Falls, MT","969",969,0,0,0
"130","Greeley,* CO","63120",62155,352,0,613
"131","Green Bay, WI","18509",15827,937,0,1745
"132","Greensboro-High Point,* NC","76293",70551,78,0,5664
"133","Greenville, NC","17429",15063,286,0,2080
"134","Greenville,* SC","46919",44915,125,0,1879
"135","Gulfport-Biloxi, MS","21339",17638,262,270,3169
"136","Hagerstown-Martinsburg, MD-WV","61869",61529,340,0,0
"137","Hanford-Corcoran, CA","7220",7220,0,0,0
"138","Harrisburg-Carlisle, PA","28842",28442,400,0,0
"139","Harrisonburg,* VA","15715",15715,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","47622",43287,1367,452,2516
"141","Hattiesburg, MS","260",260,0,0,0
"142","Hickory-Lenoir-Morganton, NC","19121",18817,304,0,0
"143","Hinesville-Fort Stewart, GA","1451",1451,0,0,0
"144","Holland-Grand Haven, MI","21857",19232,362,1841,422
"145","Honolulu,* HI","31317",31317,0,0,0
"146","Hot Springs, AR","1421",1421,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","8328",8328,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","782103",713567,2098,250,66188
"149","Huntington-Ashland, WV-KY-OH","506",506,0,0,0
"150","Huntsville, AL","29636",29636,0,0,0
"151","Idaho Falls, ID","17810",15421,0,1520,869
"152","Indianapolis,* IN","198067",179792,3437,3829,11009
"153","Iowa City, IA","14976",10325,0,0,4651
"154","Ithaca, NY","1252",1152,100,0,0
"155","Jackson, MI","15151",2961,0,0,12190
"156","Jackson, MS","39368",37781,0,0,1587
"157","Jackson, TN","7478",7478,0,0,0
"158","Jacksonville,* FL","304400",283537,200,1362,19301
"159","Jacksonville, NC","8582",8582,0,0,0
"160","Janesville, WI","6617",6617,0,0,0
"161","Jefferson City, MO","4402",4206,0,196,0
"162","Johnson City, TN","17612",7786,200,0,9626
"163","Johnstown, PA","220",220,0,0,0
"164","Jonesboro, AR","5816",5816,0,0,0
"165","Joplin, MO","2052",2052,0,0,0
"166","Kalamazoo-Portage, MI","14967",14967,0,0,0
"167","Kankakee-Bradley, IL","5696",5696,0,0,0
"168","Kansas City,* MO-KS","187591",170515,3997,3187,9892
"169","Kennewick-Richland-Pasco, WA","35716",28361,192,2136,5027
"170","Killeen-Temple-Fort Hood, TX","36613",34454,926,215,1018
"171","Kingsport-Bristol-Bristol, TN-VA","9023",9023,0,0,0
"172","Kingston, NY","7419",7419,0,0,0
"173","Knoxville, TN","45778",45478,300,0,0
"174","Kokomo, IN","3878",3628,250,0,0
"175","La Crosse, WI-MN","7882",7172,400,310,0
"176","Lafayette, IN","12293",12293,0,0,0
"177","Lafayette, LA","16756",16756,0,0,0
"178","Lake Charles, LA","9162",3411,82,0,5669
"179","Lakeland,* FL","66906",55901,386,350,10269
"180","Lancaster, PA","16342",15597,0,0,745
"181","Lansing-East Lansing, MI","22334",21513,198,0,623
"182","Laredo,* TX","15609",13338,0,136,2135
"183","Las Cruces,* NM","31286",31286,0,0,0
"184","Las Vegas-Paradise,* NV","501126",436120,582,6537,57887
"185","Lawrence, KS","6574",6024,550,0,0
"186","Lawton, OK","1630",1630,0,0,0
"187","Lebanon, PA","11511",11511,0,0,0
"188","Lewiston, ID-WA","1166",1166,0,0,0
"189","Lewiston-Auburn, ME","6596",5796,300,0,500
"190","Lexington-Fayette, KY","54954",52088,0,570,2296
"191","Lima, OH","594",594,0,0,0
"192","Lincoln, NE","23049",20329,300,0,2420
"193","Little Rock-North Little Rock, AR","60735",51235,50,0,9450
"194","Logan, UT-ID","10250",9916,0,334,0
"195","Longview, TX","3184",3184,0,0,0
"196","Longview, WA","5834",5834,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","307766",237406,7554,13692,49114
"198","Louisville,* KY-IN","109756",104626,554,800,3776
"199","Lubbock, TX","15198",13122,2076,0,0
"200","Lynchburg, VA","25342",22622,0,720,2000
"201","Macon, GA","7607",7607,0,0,0
"202","Madera, CA","24918",24803,115,0,0
"203","Madison,* WI","61796",46833,2217,1265,11481
"204","Manchester-Nashua, NH","24480",24121,0,0,359
"205","Mansfield, OH","3888",3414,198,276,0
"206","McAllen-Edinburg-Pharr,* TX","64105",58895,326,4684,200
"207","Medford,* OR","30418",27875,366,860,1317
"208","Memphis, TN-MS-AR","144226",140326,0,0,3900
"209","Merced, CA","50503",50503,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","582070",329172,3223,2718,246957
"211","Michigan City-La Porte, IN","3493",3493,0,0,0
"212","Midland,* TX","4402",4402,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","138335",74603,2633,422,60677
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","379911",331969,2253,3913,41776
"215","Missoula,* MT","4190",3656,110,424,0
"216","Mobile, AL","23391",23391,0,0,0
"217","Modesto, CA","58565",56577,201,0,1787
"218","Monroe, LA","4663",4612,51,0,0
"219","Monroe, MI","8724",8724,0,0,0
"220","Montgomery, AL","19900",19900,0,0,0
"221","Morgantown, WV","515",108,0,0,407
"222","Morristown, TN","6983",6863,0,120,0
"223","Mount Vernon-Anacortes, WA","8791",7946,256,0,589
"224","Muncie, IN","2920",2920,0,0,0
"225","Muskegon-Norton Shores, MI","6201",5781,420,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","140033",48514,0,0,91519
"227","Napa, CA","9373",9373,0,0,0
"228","Naples-Marco Island,* FL","207797",128725,1800,2360,74912
"229","Nashville-Davidson--Murfreesboro,*  TN","176305",167020,408,0,8877
"230","New Haven-Milford, CT","22314",19412,280,259,2363
"231","New Orleans-Metairie-Kenner,* LA","69065",66848,1188,300,729
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","581186",368980,57160,34109,120937
"233","Niles-Benton Harbor, MI","2930",2930,0,0,0
"234","Norwich-New London,* CT","15683",14687,59,0,937
"235","Ocala,* FL","91139",90572,0,567,0
"236","Ocean City,* NJ","29401",12063,5459,640,11239
"237","Odessa,* TX","2301",2301,0,0,0
"238","Ogden-Clearfield, UT","56616",52756,1884,1976,0
"239","Oklahoma City,* OK","114333",112442,382,148,1361
"240","Olympia, WA","29881",29479,0,0,402
"241","Omaha-Council Bluffs,* NE-IA","73702",68477,106,0,5119
"242","Orlando,* FL","432554",363458,1109,500,67487
"243","Oshkosh-Neenah, WI","11636",8326,900,0,2410
"244","Owensboro, KY","4201",4086,115,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","140219",63883,321,8029,67986
"246","Palm Bay-Melbourne-Titusville,* FL","161847",116854,0,210,44783
"247","Panama City-Lynn Haven,* FL","56358",23615,0,402,32341
"248","Parkersburg-Marietta, WV-OH","1114",1114,0,0,0
"249","Pascagoula, MS","6790",6790,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","27981",26953,0,0,1028
"251","Peoria, IL","19266",10322,769,0,8175
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","245803",220907,682,3241,20973
"253","Phoenix-Mesa-Scottsdale, AZ","763579",705904,1452,13437,42786
"254","Pine Bluff, AR","423",260,92,0,71
"255","Pittsburgh,* PA","98448",88510,1927,455,7556
"256","Pittsfield, MA","841",841,0,0,0
"257","Pocatello, ID","3509",3349,0,160,0
"258","Port St. Lucie-Fort Pierce,* FL","139018",120382,0,3699,14937
"259","Portland-South Portland-Biddeford,  ME","57027",52786,2723,261,1257
"260","Portland-Vancouver-Beaverton,* OR-WA","238989",194311,915,2338,41425
"261","Poughkeepsie-Newburgh-Middletown,  NY","27639",25841,160,0,1638
"262","Prescott, AZ","72387",72252,135,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","61488",52030,2112,1393,5953
"264","Provo-Orem, UT","67785",63901,2023,989,872
"265","Pueblo,* CO","13389",13033,356,0,0
"266","Punta Gorda,* FL","47996",34138,395,800,12663
"267","Racine, WI","12469",12279,0,0,190
"268","Raleigh-Cary,* NC","238579",230352,643,2376,5208
"269","Rapid City, SD","11450",10960,187,0,303
"270","Reading, PA","11388",11388,0,0,0
"271","Redding,* CA","17252",17252,0,0,0
"272","Reno-Sparks,* NV","81427",81256,0,171,0
"273","Richmond,* VA","119193",106770,0,687,11736
"274","Riverside-San Bernardino-Ontario,*  CA","858862",827938,1286,7960,21678
"275","Roanoke, VA","17858",17453,217,188,0
"276","Rochester, MN","21314",21085,229,0,0
"277","Rochester, NY","27006",25467,0,0,1539
"278","Rockford, IL","20629",18649,537,1443,0
"279","Rocky Mount, NC","5375",5231,144,0,0
"280","Rome,* GA","5751",4940,404,0,407
"281","Sacramento--Arden-Arcade--Roseville,*  CA","313135",290574,3230,0,19331
"282","Saginaw-Saginaw Township North, MI","3006",3006,0,0,0
"283","Salem,* OR","24787",22769,109,534,1375
"284","Salinas, CA","28533",28533,0,0,0
"285","Salisbury, MD","5709",5529,0,180,0
"286","Salt Lake City,* UT","96028",88605,806,654,5963
"287","San Angelo, TX","2626",2626,0,0,0
"288","San Antonio, TX","260170",190147,3615,0,66408
"289","San Diego-Carlsbad-San Marcos,* CA","238947",206832,2717,6456,22942
"290","San Francisco-Oakland-Fremont,* CA","308226",220419,851,4995,81961
"291","San Jose-Sunnyvale-Santa Clara,* CA","92436",76570,0,1745,14121
"292","San Luis Obispo-Paso Robles,* CA","26214",25691,523,0,0
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","20436",17835,76,770,1755
"295","Santa Cruz-Watsonville, CA","6747",6747,0,0,0
"296","Santa Fe,* NM","6621",6621,0,0,0
"297","Santa Rosa-Petaluma, CA","25011",24644,0,0,367
"298","Sarasota-Bradenton-Venice,* FL","216258",181912,440,4944,28962
"299","Savannah, GA","35003",32141,0,2006,856
"300","Scranton--Wilkes-Barre, PA","5296",4917,0,379,0
"301","Seattle-Tacoma-Bellevue,* WA","400953",292696,8625,9026,90606
"302","Sheboygan, WI","2283",2053,230,0,0
"303","Sherman-Denison, TX","452",452,0,0,0
"304","Shreveport-Bossier City, LA","20725",20127,0,94,504
"305","Sioux City, IA-NE-SD","2765",2765,0,0,0
"306","Sioux Falls, SD","20911",20090,646,175,0
"307","South Bend-Mishawaka, IN-MI","15793",14857,0,0,936
"308","Spartanburg, SC","15866",15736,130,0,0
"309","Spokane, WA","28816",23971,0,0,4845
"310","Springfield, IL","5491",3853,1140,498,0
"311","Springfield, MA","12691",11297,1394,0,0
"312","Springfield, MO","39660",34015,1930,0,3715
"313","Springfield, OH","3756",3756,0,0,0
"314","St. Cloud, MN","18155",17565,0,0,590
"315","St. George, UT","51607",48770,0,243,2594
"316","St. Joseph, MO-KS","1492",1492,0,0,0
"317","St. Louis,* MO-IL","215830",194902,3029,2282,15617
"318","State College, PA","5803",5445,0,0,358
"319","Stockton,* CA","109977",105281,0,313,4383
"320","Sumter,* SC","5415",4945,131,339,0
"321","Syracuse, NY","11244",11244,0,0,0
"322","Tallahassee, FL","38441",29554,146,261,8480
"323","Tampa-St. Petersburg-Clearwater,* FL","449605",399203,1165,1003,48234
"324","Terre Haute, IN","3515",2552,170,0,793
"325","Texarkana, TX-Texarkana, AR","1794",1794,0,0,0
"326","Toledo, OH","27508",24015,807,1374,1312
"327","Topeka, KS","14021",14021,0,0,0
"328","Trenton-Ewing,* NJ","10024",10024,0,0,0
"329","Tucson, AZ","174380",168080,932,198,5170
"330","Tulsa,* OK","63085",63085,0,0,0
"331","Tuscaloosa, AL","12821",12565,0,0,256
"332","Tyler, TX","7185",6665,0,150,370
"333","Utica-Rome, NY","152",152,0,0,0
"334","Valdosta, GA","10976",9079,0,0,1897
"335","Vallejo-Fairfield, CA","29173",28531,0,0,642
"336","Vero Beach,* FL","62432",62432,0,0,0
"337","Victoria, TX","658",658,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","6909",6909,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","119163",108713,1087,2681,6682
"340","Visalia-Porterville, CA","36154",35815,339,0,0
"341","Waco, TX","5163",4983,180,0,0
"342","Warner Robins, GA","16749",16749,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","378881",321017,0,0,57864
"344","Waterloo-Cedar Falls, IA","9756",9756,0,0,0
"345","Wausau, WI","11912",11232,680,0,0
"346","Weirton-Steubenville, WV-OH","482",482,0,0,0
"347","Wenatchee, WA","8525",8525,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","2380",2380,0,0,0
"350","Wichita, KS","33608",29598,4010,0,0
"351","Williamsport, PA","596",596,0,0,0
"352","Wilmington,* NC","109398",93559,7058,330,8451
"353","Winchester, VA-WV","27312",27312,0,0,0
"354","Winston-Salem, NC","38200",30342,0,0,7858
"355","Worcester, MA","29345",28556,238,286,265
"356","Yakima, WA","8723",8723,0,0,0
"357","York-Hanover, PA","36272",34280,320,1007,665
"358","Youngstown-Warren-Boardman, OH-PA","15905",15585,260,60,0
"359","Yuba City-Marysville, CA","47851",47851,0,0,0
"360","Yuma, AZ","25211",24308,0,0,903
