"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"308","Sioux City, IA-NE-SD","6416",4538,0,1878,0
"309","Sioux Falls, SD","27830",20554,824,3075,3377
"310","South Bend-Mishawaka, IN-MI","6498",5902,0,596,0
"311","Spartanburg, SC","14533",14533,0,0,0
"312","Spokane, WA","31237",18326,0,393,12518
"313","Springfield, IL","3281",2893,388,0,0
"314","Springfield, MA","10413",10161,252,0,0
"315","Springfield, MO","18168",16688,1480,0,0
"316","Springfield, OH","3568",3568,0,0,0
"317","St. Cloud, MN","8666",8351,0,0,315
"318","St. George, UT","37063",36892,171,0,0
"319","St. Joseph, MO-KS","1875",1595,280,0,0
"320","St. Louis,* MO-IL","152040",140255,1722,3608,6455
"321","State College, PA","19023",4897,0,0,14126
"322","Stockton,* CA","32604",32604,0,0,0
"323","Sumter,* SC","6403",6281,122,0,0
"324","Syracuse, NY","13722",13179,0,543,0
"325","Tallahassee, FL","27776",24958,174,306,2338
"326","Tampa-St. Petersburg-Clearwater,* FL","184911",141318,840,0,42753
"327","Terre Haute, IN","6919",6601,121,0,197
"328","Texarkana, TX-Texarkana, AR","3647",3503,144,0,0
"329","Toledo, OH","16423",15223,0,0,1200
"330","Topeka, KS","8147",8147,0,0,0
"331","Trenton-Ewing,* NJ","5550",4388,417,0,745
"332","Tucson,* AZ","88873",86966,694,226,987
"333","Tulsa,* OK","75239",74839,0,0,400
"334","Tuscaloosa, AL","16144",10781,0,0,5363
"335","Tyler, TX","4390",4113,0,0,277
"336","Utica-Rome, NY","326",326,0,0,0
"337","Valdosta, GA","8564",8564,0,0,0
"338","Vallejo-Fairfield, CA","7269",7269,0,0,0
"339","Victoria, TX","1133",1133,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","6640",5505,933,202,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","75615",72102,495,0,3018
"342","Visalia-Porterville, CA","33003",29208,233,230,3332
"343","Waco, TX","7578",7578,0,0,0
"344","Warner Robins, GA","10178",10178,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","272352",236093,0,0,36259
"346","Waterloo-Cedar Falls, IA","7674",7674,0,0,0
"347","Wausau, WI","12258",4281,0,225,7752
"348","Weirton-Steubenville, WV-OH","75",75,0,0,0
"349","Wenatchee, WA","11128",10041,1087,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","9625",3089,0,480,6056
"352","Wichita, KS","27525",25065,160,0,2300
"353","Williamsport, PA","189",189,0,0,0
"354","Wilmington,* NC","70054",63099,1898,524,4533
"355","Winchester, VA-WV","10586",10586,0,0,0
"356","Winston-Salem, NC","28837",28504,0,0,333
"357","Worcester, MA","15856",14625,0,0,1231
"358","Yakima, WA","8055",7575,0,480,0
"359","York-Hanover, PA","21216",21216,0,0,0
"360","Youngstown-Warren-Boardman, OH-PA","15283",10183,600,1000,3500
"361","Yuba City, CA","15946",15946,0,0,0
"362","Yuma, AZ","9936",9936,0,0,0
