"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"45","Bridgeport-Stamford-Norwalk, CT","32711",30895,573,0,1243
"46","Brownsville-Harlingen, TX","17574",16094,239,684,557
"47","Brunswick, GA","14726",14622,0,0,104
"48","Buffalo-Niagara Falls, NY","20877",16677,0,0,4200
"49","Burlington, NC","39832",39832,0,0,0
"50","Burlington-South Burlington, VT","11583",7928,172,310,3173
"51","Canton-Massillon, OH","10030",9792,0,0,238
"52","Cape Coral-Fort Myers,* FL","228950",126344,129,792,101685
"53","Carson City,* NV","1447",1447,0,0,0
"54","Casper, WY","6231",6231,0,0,0
"55","Cedar Rapids, IA","11877",10383,472,1022,0
"56","Champaign-Urbana, IL","17614",7884,0,480,9250
"57","Charleston, WV","4833",3926,0,0,907
"58","Charleston-North Charleston,* SC","105212",97580,0,196,7436
"59","Charlotte-Gastonia-Concord,* NC-SC","279056",272169,0,670,6217
"60","Charlottesville, VA","27783",27783,0,0,0
"61","Chattanooga, TN-GA","33158",32628,268,0,262
"62","Cheyenne, WY","7189",6189,0,193,807
"63","Chicago-Naperville-Joliet,* IL-IN-WI","584555",436448,8103,8558,131446
"64","Chico, CA","8777",6639,0,2138,0
"65","Cincinnati-Middletown,* OH-KY-IN","138914",125788,497,2635,9994
"66","Clarksville, TN-KY","20560",17472,1478,840,770
"67","Cleveland, TN","5993",5648,117,228,0
"68","Cleveland-Elyria-Mentor,* OH","66359",65144,684,136,395
"69","Coeur dAlene, ID","40127",24465,0,598,15064
"70","College Station-Bryan, TX","24607",12260,3015,1043,8289
"71","Colorado Springs,* CO","64843",58362,2069,1455,2957
"72","Columbia, MO","27358",23153,4205,0,0
"73","Columbia,* SC","73168",70345,0,0,2823
"74","Columbus, GA-AL","16572",14628,0,183,1761
"75","Columbus, IN","4530",4530,0,0,0
"76","Columbus,* OH","80403",74981,664,1208,3550
"77","Corpus Christi, TX","15252",14097,240,0,915
"78","Corvallis, OR","1839",1839,0,0,0
"79","Cumberland, MD-WV","2420",2420,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","602373",521833,3076,5652,71812
"81","Dalton, GA","7110",6380,99,171,460
"82","Danville, IL","0",0,0,0,0
"83","Danville, VA","1987",1987,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","9294",7866,0,0,1428
"85","Dayton, OH","38935",38935,0,0,0
"86","Decatur, AL","2739",2739,0,0,0
"87","Decatur, IL","0",0,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","61980",47965,1174,400,12441
"89","Denver-Aurora,* CO","196479",168845,308,0,27326
"90","Des Moines-West Des Moines,* IA","71035",47886,0,1145,22004
"91","Detroit-Warren-Livonia,* MI","83231",78461,458,0,4312
"92","Dothan, AL","3196",3196,0,0,0
"93","Dover,* DE","16147",16147,0,0,0
"94","Dubuque, IA","7111",6773,338,0,0
"95","Duluth, MN-WI","6212",5015,0,327,870
"96","Durham,* NC","54205",53921,284,0,0
"97","Eau Claire, WI","5362",5362,0,0,0
"98","El Centro, CA","18151",17953,0,0,198
"99","El Paso, TX","38037",37980,0,0,57
"100","Elizabethtown, KY","7877",7777,100,0,0
"101","Elkhart-Goshen, IN","12613",12613,0,0,0
"102","Elmira, NY","349",349,0,0,0
"103","Erie, PA","5806",5695,111,0,0
"104","Eugene-Springfield, OR","19931",19931,0,0,0
"105","Evansville, IN-KY","12562",11912,50,0,600
"106","Fairbanks,* AK","667",667,0,0,0
"107","Fargo, ND-MN","6681",6681,0,0,0
"108","Farmington,* NM","6145",6145,0,0,0
"109","Fayetteville, NC","36205",34430,0,265,1510
"110","Fayetteville-Springdale-Rogers,  AR-MO","60330",41915,3869,2102,12444
"111","Flagstaff, AZ","7601",7601,0,0,0
"112","Flint, MI","6998",6998,0,0,0
"113","Florence, SC","7789",7789,0,0,0
"114","Florence-Muscle Shoals, AL","3725",3725,0,0,0
"115","Fond du Lac, WI","2125",2125,0,0,0
"116","Fort Collins-Loveland,* CO","22563",22563,0,0,0
"117","Fort Smith, AR-OK","11177",10222,955,0,0
"118","Fort Walton Beach-Crestview-Destin,  FL","28165",14653,0,0,13512
"119","Fort Wayne,* IN","20883",20783,100,0,0
"120","Fresno, CA","73410",72647,0,763,0
"121","Gadsden, AL","1646",1646,0,0,0
"122","Gainesville, FL","9644",7928,0,0,1716
"123","Gainesville, GA","29460",28684,0,776,0
"124","Glens Falls, NY","2314",2314,0,0,0
"125","Goldsboro, NC","6216",6216,0,0,0
"126","Grand Forks, ND-MN","0",0,0,0,0
"127","Grand Junction,* CO","27541",26265,1276,0,0
"128","Grand Rapids-Wyoming,* MI","24540",22578,0,255,1707
"129","Great Falls, MT","3100",3100,0,0,0
"130","Greeley,* CO","35643",35381,0,0,262
"131","Green Bay, WI","12435",11807,0,0,628
"132","Greensboro-High Point,* NC","78731",65054,0,836,12841
"133","Greenville, NC","19710",17295,2004,0,411
"134","Greenville,* SC","73508",54857,153,0,18498
"135","Gulfport-Biloxi, MS","79900",34052,288,0,45560
"136","Hagerstown-Martinsburg, MD-WV","20646",18492,354,1800,0
"137","Hanford-Corcoran, CA","4986",4986,0,0,0
"138","Harrisburg-Carlisle, PA","16988",15778,0,624,586
"139","Harrisonburg,* VA","10236",10236,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","30423",24924,200,0,5299
"141","Hattiesburg, MS","1748",1598,0,150,0
"142","Hickory-Lenoir-Morganton, NC","31625",30985,640,0,0
"143","Hinesville-Fort Stewart, GA","1335",1335,0,0,0
"144","Holland-Grand Haven, MI","11061",11061,0,0,0
"145","Honolulu,* HI","33072",31560,0,0,1512
"146","Hot Springs, AR","1093",1093,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","24714",22646,0,2068,0
"148","Houston-Sugar Land-Baytown,* TX","992487",814759,6039,8911,162778
"149","Huntington-Ashland, WV-KY-OH","152",152,0,0,0
"150","Huntsville, AL","40990",40990,0,0,0
"151","Idaho Falls, ID","12722",12722,0,0,0
"152","Indianapolis-Carmel,* IN","138624",132335,1653,3537,1099
"153","Iowa City, IA","11219",10571,0,0,648
"154","Ithaca, NY","496",496,0,0,0
"155","Jackson, MI","1670",1670,0,0,0
"156","Jackson, MS","47284",47284,0,0,0
"157","Jackson, TN","7104",6992,112,0,0
"158","Jacksonville,* FL","132882",123605,2048,0,7229
"159","Jacksonville, NC","12221",12221,0,0,0
"160","Janesville, WI","6786",5612,390,201,583
"161","Jefferson City, MO","2777",2777,0,0,0
"162","Johnson City, TN","13122",12807,315,0,0
"163","Johnstown, PA","464",464,0,0,0
"164","Jonesboro, AR","3400",3400,0,0,0
"165","Joplin, MO","1128",1128,0,0,0
"166","Kalamazoo-Portage, MI","7620",7620,0,0,0
"167","Kankakee-Bradley, IL","3291",3291,0,0,0
"168","Kansas City,* MO-KS","172952",161435,3484,3468,4565
"169","Kennewick-Richland-Pasco, WA","26099",24222,247,1275,355
"170","Killeen-Temple-Fort Hood, TX","32741",29601,3140,0,0
"171","Kingsport-Bristol-Bristol, TN-VA","7351",7212,0,139,0
"172","Kingston, NY","3232",3232,0,0,0
"173","Knoxville, TN","45281",44355,0,0,926
"174","Kokomo, IN","1354",1016,338,0,0
"175","La Crosse, WI-MN","3120",2745,100,0,275
"176","Lafayette, IN","8853",7103,0,0,1750
"177","Lafayette, LA","16468",16352,0,116,0
"178","Lake Charles, LA","5621",5274,137,210,0
"179","Lake Havasu City-Kingman, AZ","28402",28204,198,0,0
"180","Lakeland,* FL","71374",70284,441,0,649
"181","Lancaster, PA","11639",11294,0,345,0
"182","Lansing-East Lansing, MI","12332",10766,0,0,1566
"183","Laredo,* TX","11657",10861,0,111,685
"184","Las Cruces,* NM","28606",28606,0,0,0
"185","Las Vegas-Paradise,* NV","235533",225288,0,5887,4358
"186","Lawrence, KS","6317",5297,0,0,1020
"187","Lawton, OK","2122",2122,0,0,0
"188","Lebanon, PA","5902",5902,0,0,0
"189","Lewiston, ID-WA","1487",1130,357,0,0
"190","Lewiston-Auburn, ME","2025",2025,0,0,0
"191","Lexington-Fayette, KY","44895",43675,0,0,1220
"192","Lima, OH","186",186,0,0,0
"193","Lincoln, NE","12878",12118,191,0,569
"194","Little Rock-North Little Rock, AR","54861",54861,0,0,0
"195","Logan, UT-ID","6256",5589,0,250,417
"196","Longview, TX","2459",2459,0,0,0
"197","Longview, WA","4425",4425,0,0,0
"198","Los Angeles-Long Beach-Santa Ana,*  CA","535356",266058,9345,21195,238758
"199","Louisville-Jefferson County,* KY-IN","102599",85989,663,3728,12219
"200","Lubbock, TX","14728",14373,355,0,0
"201","Lynchburg, VA","22517",22517,0,0,0
"202","Macon, GA","10486",10486,0,0,0
"203","Madera, CA","7076",6702,116,258,0
"204","Madison,* WI","28032",26531,638,540,323
"205","Manchester-Nashua, NH","12337",11526,180,0,631
"206","Mansfield, OH","3738",3538,200,0,0
"207","McAllen-Edinburg-Mission,* TX","65016",59978,511,3148,1379
"208","Medford, OR","23088",21678,1122,288,0
"209","Memphis,* TN-MS-AR","125555",102463,5520,0,17572
"210","Merced, CA","15715",15715,0,0,0
"211","Miami-Fort Lauderdale-Miami Beach,*  FL","239638",149032,4851,3891,81864
"212","Michigan City-La Porte, IN","5287",5287,0,0,0
"213","Midland,* TX","5593",5593,0,0,0
"214","Milwaukee-Waukesha-West Allis,* WI","50464",46724,507,2358,875
"215","Minneapolis-St. Paul-Bloomington,*  MN-WI","208680",179220,0,652,28808
"216","Missoula,* MT","12424",12021,0,403,0
"217","Mobile, AL","36228",33917,0,0,2311
"218","Modesto, CA","29523",29523,0,0,0
"219","Monroe, LA","6189",5117,0,0,1072
"220","Monroe, MI","3145",3145,0,0,0
"221","Montgomery, AL","13165",13165,0,0,0
"222","Morgantown, WV","69",69,0,0,0
"223","Morristown, TN","6855",6855,0,0,0
"224","Mount Vernon-Anacortes, WA","12154",12154,0,0,0
"225","Muncie, IN","1353",1353,0,0,0
"226","Muskegon-Norton Shores, MI","1742",1310,432,0,0
"227","Myrtle Beach-Conway-North Myrtle Beach,  SC","79098",64577,0,0,14521
"228","Napa, CA","1965",1616,349,0,0
"229","Naples-Marco Island,* FL","65479",38744,184,9432,17119
"230","Nashville-Davidson--Murfreesboro,*  TN","215471",213896,288,937,350
"231","New Haven-Milford, CT","11411",8574,0,430,2407
"232","New Orleans-Metairie-Kenner,* LA","68567",59169,808,2590,6000
"233","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","531325",260455,49521,39004,182345
"234","Niles-Benton Harbor, MI","2465",2465,0,0,0
"235","Norwich-New London, CT","6365",6157,208,0,0
"236","Ocala,* FL","85094",57754,302,130,26908
"237","Ocean City,* NJ","12200",9830,1450,870,50
"238","Odessa,* TX","2980",2980,0,0,0
"239","Ogden-Clearfield, UT","52447",47696,431,4320,0
"240","Oklahoma City,* OK","95273",89789,325,0,5159
"241","Olympia, WA","38041",38041,0,0,0
"242","Omaha-Council Bluffs,* NE-IA","47188",43749,0,0,3439
"243","Orlando-Kissimmee,* FL","331485",267825,342,1877,61441
"244","Oshkosh-Neenah, WI","12551",7898,330,0,4323
"245","Owensboro, KY","2470",2470,0,0,0
"246","Oxnard-Thousand Oaks-Ventura, CA","72282",57752,5130,365,9035
"247","Palm Bay-Melbourne-Titusville,* FL","44895",36532,363,0,8000
"248","Palm Coast, FL","15796",15476,320,0,0
"249","Panama City-Lynn Haven, FL","6039",6039,0,0,0
"250","Parkersburg-Marietta-Vienna, WV-OH","1465",1465,0,0,0
"251","Pascagoula, MS","12017",11717,0,300,0
"252","Pensacola-Ferry Pass-Brent,* FL","41633",32864,742,133,7894
"253","Peoria, IL","18870",17774,1096,0,0
"254","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","173095",139972,416,902,31805
"255","Phoenix-Mesa-Scottsdale,* AZ","728633",594903,1441,4685,127604
"256","Pine Bluff, AR","616",545,0,0,71
"257","Pittsburgh,* PA","68251",59967,933,439,6912
"258","Pittsfield, MA","190",190,0,0,0
"259","Pocatello, ID","4552",4552,0,0,0
"260","Port St. Lucie,* FL","48319",45877,0,910,1532
"261","Portland-South Portland-Biddeford,  ME","32249",29524,1107,693,925
"262","Portland-Vancouver-Beaverton,* OR-WA","230747",184218,2852,4606,39071
"263","Poughkeepsie-Newburgh-Middletown,  NY","15656",12290,292,0,3074
"264","Prescott, AZ","23271",23139,132,0,0
"265","Providence-New Bedford-Fall River,  RI-MA","36570",34348,1211,700,311
"266","Provo-Orem, UT","94932",86866,1336,4674,2056
"267","Pueblo,* CO","12577",12577,0,0,0
"268","Punta Gorda,* FL","23646",16114,881,2366,4285
"269","Racine, WI","11570",11230,340,0,0
"270","Raleigh-Cary,* NC","309462",227415,0,1087,80960
"271","Rapid City, SD","8169",8169,0,0,0
"272","Reading, PA","10813",10813,0,0,0
"273","Redding, CA","10240",10240,0,0,0
"274","Reno-Sparks,* NV","27995",27095,152,400,348
"275","Richmond,* VA","134702",104727,171,0,29804
"276","Riverside-San Bernardino-Ontario,*  CA","442633",400150,2447,20453,19583
"277","Roanoke, VA","17691",17446,0,0,245
"278","Rochester, MN","7002",7002,0,0,0
"279","Rochester, NY","20014",19809,0,205,0
"280","Rockford, IL","16364",14150,603,0,1611
"281","Rocky Mount, NC","5149",4770,206,173,0
"282","Rome, GA","3584",3184,400,0,0
"283","Sacramento--Arden-Arcade--Roseville,*  CA","190319",178632,2669,1337,7681
"284","Saginaw-Saginaw Township North, MI","1063",883,180,0,0
"285","Salem, OR","17542",15326,304,203,1709
"286","Salinas, CA","15357",13563,34,0,1760
"287","Salisbury, MD","6276",5475,0,0,801
"288","Salt Lake City,* UT","89493",82098,819,1301,5275
"289","San Angelo,* TX","5497",5497,0,0,0
"290","San Antonio,* TX","185427",171525,1073,3035,9794
"291","San Diego-Carlsbad-San Marcos,* CA","201591",101796,5872,1036,92887
"292","San Francisco-Oakland-Fremont,* CA","211576",141375,542,2306,67353
"293","San Jose-Sunnyvale-Santa Clara,* CA","66295",55316,393,568,10018
"294","San Luis Obispo-Paso Robles, CA","10758",10581,177,0,0
"295","Sandusky, OH","0",0,0,0,0
"296","Santa Barbara-Santa Maria, CA","5512",5301,0,0,211
"297","Santa Cruz-Watsonville, CA","2976",2976,0,0,0
"298","Santa Fe,* NM","4517",4517,0,0,0
"299","Santa Rosa-Petaluma, CA","32169",25296,1309,0,5564
"300","Sarasota-Bradenton-Venice,* FL","70602",54330,1282,1636,13354
"301","Savannah, GA","45337",42818,506,445,1568
"302","Scranton--Wilkes-Barre, PA","4080",4080,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","420665",295367,16593,14543,94162
"304","Sebastian-Vero Beach,* FL","53613",51339,411,376,1487
"305","Sheboygan, WI","1274",1274,0,0,0
"306","Sherman-Denison, TX","331",331,0,0,0
"307","Shreveport-Bossier City, LA","24129",22816,455,0,858
"308","Sioux City, IA-NE-SD","1754",1754,0,0,0
"309","Sioux Falls, SD","26805",20292,846,590,5077
"310","South Bend-Mishawaka, IN-MI","13192",12412,0,0,780
"311","Spartanburg, SC","18439",18439,0,0,0
"312","Spokane, WA","18405",18405,0,0,0
"313","Springfield, IL","4930",3745,1029,0,156
"314","Springfield, MA","8604",8213,391,0,0
"315","Springfield, MO","27323",24384,575,0,2364
"316","Springfield, OH","9085",5703,2448,934,0
"317","St. Cloud, MN","7733",6732,0,330,671
"318","St. George, UT","29850",28565,0,0,1285
"319","St. Joseph, MO-KS","1833",1833,0,0,0
"320","St. Louis,* MO-IL","187383",161570,2952,2073,20788
"321","State College, PA","4842",4842,0,0,0
"322","Stockton,* CA","80178",79914,0,264,0
"323","Sumter,* SC","4040",3747,293,0,0
"324","Syracuse, NY","10411",9751,0,0,660
"325","Tallahassee, FL","38484",31152,298,1479,5555
"326","Tampa-St. Petersburg-Clearwater,* FL","232747",151573,2915,3475,74784
"327","Terre Haute, IN","5362",4408,198,0,756
"328","Texarkana, TX-Texarkana, AR","1768",1768,0,0,0
"329","Toledo, OH","14480",13767,154,0,559
"330","Topeka, KS","22900",13996,173,0,8731
"331","Trenton-Ewing,* NJ","4301",4301,0,0,0
"332","Tucson,* AZ","94524",91853,1738,415,518
"333","Tulsa,* OK","81040",81040,0,0,0
"334","Tuscaloosa, AL","13769",12261,0,0,1508
"335","Tyler, TX","5550",5077,0,150,323
"336","Utica-Rome, NY","390",390,0,0,0
"337","Valdosta, GA","7960",7426,164,0,370
"338","Vallejo-Fairfield, CA","26591",26591,0,0,0
"339","Victoria, TX","850",850,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","12523",5550,261,0,6712
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","103829",97833,855,2455,2686
"342","Visalia-Porterville, CA","38068",35934,0,2134,0
"343","Waco, TX","8866",8750,116,0,0
"344","Warner Robins, GA","15709",15709,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","383011",278800,0,0,104211
"346","Waterloo-Cedar Falls, IA","6514",6514,0,0,0
"347","Wausau, WI","7096",7096,0,0,0
"348","Weirton-Steubenville, WV-OH","966",966,0,0,0
"349","Wenatchee, WA","10814",10513,0,301,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","5558",5168,390,0,0
"352","Wichita, KS","28905",28905,0,0,0
"353","Williamsport, PA","365",365,0,0,0
"354","Wilmington,* NC","88257",79191,4150,0,4916
"355","Winchester, VA-WV","14448",14448,0,0,0
"356","Winston-Salem, NC","43889",43889,0,0,0
"357","Worcester, MA","20173",17820,661,669,1023
"358","Yakima, WA","8336",8336,0,0,0
"359","York-Hanover, PA","20008",16722,0,375,2911
"360","Youngstown-Warren-Boardman, OH-PA","7257",6597,300,360,0
"361","Yuba City, CA","40278",34800,0,0,5478
"362","Yuma, AZ","9879",9879,0,0,0
