"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"65","Cincinnati-Middletown,* OH-KY-IN","125319",119836,613,829,4041
"66","Clarksville, TN-KY","23165",20838,0,1641,686
"67","Cleveland, TN","8668",7263,300,1105,0
"68","Cleveland-Elyria-Mentor,* OH","76090",71001,1102,2163,1824
"69","Coeur dAlene, ID","30314",22283,231,2306,5494
"70","College Station-Bryan, TX","16031",16031,0,0,0
"71","Colorado Springs,* CO","56697",55438,125,0,1134
"72","Columbia, MO","17889",15564,528,0,1797
"73","Columbia,* SC","99608",91033,0,0,8575
"74","Columbus, GA-AL","17332",14284,166,181,2701
"75","Columbus, IN","4931",4931,0,0,0
"76","Columbus,* OH","188027",177341,151,1157,9378
"77","Corpus Christi, TX","48530",21974,145,142,26269
"78","Corvallis, OR","4167",3597,0,570,0
"79","Cumberland, MD-WV","2579",2579,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","650298",562841,3148,3687,80622
"81","Dalton, GA","7902",7210,0,229,463
"82","Danville, IL","150",150,0,0,0
"83","Danville, VA","1863",1863,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","8844",8534,310,0,0
"85","Dayton, OH","24538",24538,0,0,0
"86","Decatur, AL","3394",3394,0,0,0
"87","Decatur, IL","1095",1095,0,0,0
"88","Deltona-Daytona Beach-Ormond Beach,*  FL","37899",35056,0,0,2843
"89","Denver-Aurora,* CO","290094",263783,253,2150,23908
"90","Des Moines-West Des Moines,* IA","77795",57332,1460,0,19003
"91","Detroit-Warren-Livonia,* MI","91434",83986,472,479,6497
"92","Dothan, AL","2451",2451,0,0,0
"93","Dover,* DE","19447",19447,0,0,0
"94","Dubuque, IA","6240",5721,224,295,0
"95","Duluth, MN-WI","8587",7217,688,0,682
"96","Durham,* NC","101214",91055,4759,5400,0
"97","Eau Claire, WI","9303",8670,633,0,0
"98","El Centro, CA","19637",15618,0,0,4019
"99","El Paso, TX","46158",39058,0,0,7100
"100","Elizabethtown, KY","5079",4279,0,0,800
"101","Elkhart-Goshen, IN","14731",14731,0,0,0
"102","Elmira, NY","332",332,0,0,0
"103","Erie, PA","5751",5171,0,0,580
"104","Eugene-Springfield, OR","27473",26443,1030,0,0
"105","Evansville, IN-KY","9322",8820,0,85,417
"106","Fairbanks,* AK","1058",1058,0,0,0
"107","Fargo, ND-MN","29902",18962,0,2260,8680
"108","Farmington,* NM","5497",5497,0,0,0
"109","Fayetteville, NC","47592",36238,0,0,11354
"110","Fayetteville-Springdale-Rogers,  AR-MO","39229",33297,2958,173,2801
"111","Flagstaff, AZ","9368",9368,0,0,0
"112","Flint, MI","7155",6676,0,0,479
"113","Florence, SC","8384",8384,0,0,0
"114","Florence-Muscle Shoals, AL","1868",1868,0,0,0
"115","Fond du Lac, WI","2774",1512,1262,0,0
"116","Fort Collins-Loveland,* CO","30621",30023,253,345,0
"117","Fort Smith, AR-OK","9151",7608,1543,0,0
"118","Fort Walton Beach-Crestview-Destin,  FL","12167",9881,0,0,2286
"119","Fort Wayne,* IN","24277",24046,0,0,231
"120","Fresno, CA","59400",48208,0,367,10825
"121","Gadsden, AL","2039",2039,0,0,0
"122","Gainesville, FL","13970",10216,0,0,3754
"123","Gainesville, GA","25894",25894,0,0,0
"124","Glens Falls, NY","8484",8484,0,0,0
"125","Goldsboro, NC","4925",4925,0,0,0
"126","Grand Forks, ND-MN","8568",5368,0,0,3200
"127","Grand Junction,* CO","32928",32611,317,0,0
"128","Grand Rapids-Wyoming,* MI","28552",26964,126,692,770
"129","Great Falls, MT","2073",2073,0,0,0
"130","Greeley,* CO","35644",34764,0,0,880
"131","Green Bay, WI","17432",16761,185,0,486
"132","Greensboro-High Point,* NC","84119",74615,1734,0,7770
"133","Greenville, NC","15282",14411,871,0,0
"134","Greenville,* SC","79924",54135,10,0,25779
"135","Gulfport-Biloxi, MS","40669",28267,1885,397,10120
"136","Hagerstown-Martinsburg, MD-WV","33874",33474,400,0,0
"137","Hanford-Corcoran, CA","5825",5574,251,0,0
"138","Harrisburg-Carlisle, PA","18823",18823,0,0,0
"139","Harrisonburg,* VA","14136",14136,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","33781",30726,538,0,2517
"141","Hattiesburg, MS","16278",2083,0,490,13705
"142","Hickory-Lenoir-Morganton, NC","35492",35288,204,0,0
"143","Hinesville-Fort Stewart, GA","28488",1381,0,0,27107
"144","Holland-Grand Haven, MI","13380",12337,1043,0,0
"145","Honolulu,* HI","42852",35155,0,0,7697
"146","Hot Springs, AR","984",984,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","7044",7044,0,0,0
"148","Houston-Sugar Land-Baytown,* TX","926665",755056,3423,0,168186
"149","Huntington-Ashland, WV-KY-OH","798",798,0,0,0
"150","Huntsville, AL","31874",30389,0,0,1485
"151","Idaho Falls, ID","18847",18847,0,0,0
"152","Indianapolis-Carmel,* IN","154750",145391,791,2146,6422
"153","Iowa City, IA","14731",12091,0,0,2640
"154","Ithaca, NY","1299",1299,0,0,0
"155","Jackson, MI","1634",1356,278,0,0
"156","Jackson, MS","44774",42122,0,0,2652
"157","Jackson, TN","7444",7444,0,0,0
"158","Jacksonville,* FL","205293",165498,345,250,39200
"159","Jacksonville, NC","19631",19471,160,0,0
"160","Janesville, WI","7256",6680,253,0,323
"161","Jefferson City, MO","3344",3030,0,0,314
"162","Johnson City, TN","14789",14789,0,0,0
"163","Johnstown, PA","230",230,0,0,0
"164","Jonesboro, AR","5731",5731,0,0,0
"165","Joplin, MO","2244",2184,60,0,0
"166","Kalamazoo-Portage, MI","15945",11303,0,762,3880
"167","Kankakee-Bradley, IL","5068",5068,0,0,0
"168","Kansas City,* MO-KS","154509",134497,1360,3417,15235
"169","Kennewick-Richland-Pasco, WA","25705",25396,309,0,0
"170","Killeen-Temple-Fort Hood, TX","34743",25688,5555,0,3500
"171","Kingsport-Bristol-Bristol, TN-VA","8582",7395,0,0,1187
"172","Kingston, NY","6363",5843,520,0,0
"173","Knoxville, TN","51516",49191,0,0,2325
"174","Kokomo, IN","2088",2088,0,0,0
"175","La Crosse, WI-MN","8954",8734,0,0,220
"176","Lafayette, IN","13771",13486,0,0,285
"177","Lafayette, LA","19502",17792,0,0,1710
"178","Lake Charles, LA","6748",6331,151,0,266
"179","Lake Havasu City-Kingman, AZ","15944",15760,184,0,0
"180","Lakeland,* FL","88647",71501,0,0,17146
"181","Lancaster, PA","18999",16818,0,281,1900
"182","Lansing-East Lansing, MI","9355",9157,0,0,198
"183","Laredo,* TX","17257",15020,161,596,1480
"184","Las Cruces,* NM","28769",28769,0,0,0
"185","Las Vegas-Paradise,* NV","262590",233427,3546,11444,14173
"186","Lawrence, KS","5773",5773,0,0,0
"187","Lawton, OK","3190",3025,165,0,0
"188","Lebanon, PA","6960",6960,0,0,0
"189","Lewiston, ID-WA","450",450,0,0,0
"190","Lewiston-Auburn, ME","4609",4609,0,0,0
"191","Lexington-Fayette, KY","36881",31703,120,0,5058
"192","Lima, OH","324",324,0,0,0
"193","Lincoln, NE","18268",18268,0,0,0
"194","Little Rock-North Little Rock, AR","46681",45831,0,0,850
"195","Logan, UT-ID","13886",13135,0,334,417
"196","Longview, TX","4873",3862,0,0,1011
"197","Longview, WA","8645",7639,237,0,769
"198","Los Angeles-Long Beach-Santa Ana,*  CA","508520",225777,9564,10796,262383
"199","Louisville-Jefferson County,* KY-IN","74526",72179,419,458,1470
"200","Lubbock, TX","27651",22271,180,0,5200
"201","Lynchburg, VA","18988",18988,0,0,0
"202","Macon, GA","12620",12620,0,0,0
"203","Madera, CA","1118",1118,0,0,0
"204","Madison,* WI","56380",35766,240,1181,19193
"205","Manchester-Nashua, NH","15984",13923,1002,0,1059
"206","Mansfield, OH","3433",3233,200,0,0
"207","McAllen-Edinburg-Mission,* TX","71063",68520,1085,1458,0
"208","Medford, OR","18479",16791,652,467,569
"209","Memphis,* TN-MS-AR","118984",99151,0,0,19833
"210","Merced, CA","9961",9579,0,382,0
"211","Miami-Fort Lauderdale-Miami Beach,*  FL","434591",139686,4337,534,290034
"212","Michigan City-La Porte, IN","5614",5614,0,0,0
"213","Midland,* TX","4697",4697,0,0,0
"214","Milwaukee-Waukesha-West Allis,* WI","68200",65259,1919,289,733
"215","Minneapolis-St. Paul-Bloomington,*  MN-WI","249232",231529,1122,2577,14004
"216","Missoula,* MT","8631",8296,335,0,0
"217","Mobile, AL","49983",33277,0,0,16706
"218","Modesto, CA","14923",14265,658,0,0
"219","Monroe, LA","8277",7435,0,0,842
"220","Monroe, MI","4137",3714,0,0,423
"221","Montgomery, AL","15743",15743,0,0,0
"222","Morgantown, WV","431",431,0,0,0
"223","Morristown, TN","11188",11188,0,0,0
"224","Mount Vernon-Anacortes, WA","11737",11737,0,0,0
"225","Muncie, IN","1246",1246,0,0,0
"226","Muskegon-Norton Shores, MI","3867",3647,220,0,0
"227","Myrtle Beach-Conway-North Myrtle Beach,  SC","85326",55991,0,0,29335
"228","Napa, CA","1803",1803,0,0,0
"229","Naples-Marco Island,* FL","58101",43220,1278,0,13603
"230","Nashville-Davidson--Murfreesboro,*  TN","243216",214631,1107,0,27478
"231","New Haven-Milford, CT","12879",11144,109,0,1626
"232","New Orleans-Metairie-Kenner,* LA","85974",64192,2023,449,19310
"233","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","529123",273686,43570,29909,181958
"234","Niles-Benton Harbor, MI","1851",1851,0,0,0
"235","Norwich-New London, CT","9864",9864,0,0,0
"236","Ocala,* FL","34013",33413,0,200,400
"237","Ocean City,* NJ","11764",7030,1933,467,2334
"238","Odessa,* TX","7359",7359,0,0,0
"239","Ogden-Clearfield, UT","53521",51376,0,2145,0
"240","Oklahoma City,* OK","95448",92731,785,750,1182
"241","Olympia, WA","37862",35418,418,0,2026
"242","Omaha-Council Bluffs,* NE-IA","62523",61404,168,0,951
"243","Orlando-Kissimmee,* FL","312639",286545,3451,98,22545
"244","Oshkosh-Neenah, WI","7383",6625,258,500,0
"245","Owensboro, KY","2822",2652,0,170,0
"246","Oxnard-Thousand Oaks-Ventura, CA","21963",19417,0,487,2059
"247","Palm Bay-Melbourne-Titusville,* FL","36683",36683,0,0,0
"248","Palm Coast, FL","13148",13148,0,0,0
"249","Panama City-Lynn Haven, FL","24632",6892,0,1221,16519
"250","Parkersburg-Marietta-Vienna, WV-OH","2159",2009,0,150,0
"251","Pascagoula, MS","14970",14970,0,0,0
"252","Pensacola-Ferry Pass-Brent,* FL","39320",28894,312,0,10114
"253","Peoria, IL","17151",15447,934,770,0
"254","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","182665",164106,1918,1998,14643
"255","Phoenix-Mesa-Scottsdale,* AZ","575795",531713,1595,15403,27084
"256","Pine Bluff, AR","542",542,0,0,0
"257","Pittsburgh,* PA","85203",78031,1611,724,4837
"258","Pittsfield, MA","610",610,0,0,0
"259","Pocatello, ID","4332",4332,0,0,0
"260","Port St. Lucie,* FL","45449",36116,0,2780,6553
"261","Portland-South Portland-Biddeford,  ME","38124",35378,535,348,1863
"262","Portland-Vancouver-Beaverton,* OR-WA","243899",188410,2354,424,52711
"263","Poughkeepsie-Newburgh-Middletown,  NY","17135",15143,0,0,1992
"264","Prescott, AZ","24736",24167,569,0,0
"265","Providence-New Bedford-Fall River,  RI-MA","43160",41943,1217,0,0
"266","Provo-Orem, UT","111215",100264,712,968,9271
"267","Pueblo,* CO","13869",13712,157,0,0
"268","Punta Gorda,* FL","36631",21916,1675,2037,11003
"269","Racine, WI","4841",4578,263,0,0
"270","Raleigh-Cary,* NC","269804",263965,2380,389,3070
"271","Rapid City, SD","27532",8188,343,0,19001
"272","Reading, PA","17346",16467,492,0,387
"273","Redding, CA","10971",10761,210,0,0
"274","Reno-Sparks,* NV","48449",48449,0,0,0
"275","Richmond,* VA","157785",112409,156,2139,43081
"276","Riverside-San Bernardino-Ontario,*  CA","442439",415846,1388,15896,9309
"277","Roanoke, VA","20673",20673,0,0,0
"278","Rochester, MN","11859",11859,0,0,0
"279","Rochester, NY","21331",21331,0,0,0
"280","Rockford, IL","20057",18434,223,200,1200
"281","Rocky Mount, NC","4955",4855,100,0,0
"282","Rome, GA","9023",8853,170,0,0
"283","Sacramento--Arden-Arcade--Roseville,*  CA","168400",150892,4683,524,12301
"284","Saginaw-Saginaw Township North, MI","1733",1733,0,0,0
"285","Salem, OR","29869",28374,223,0,1272
"286","Salinas, CA","21682",21682,0,0,0
"287","Salisbury, MD","8519",4039,0,0,4480
"288","Salt Lake City,* UT","113310",101632,987,933,9758
"289","San Angelo,* TX","5102",5102,0,0,0
"290","San Antonio,* TX","183797",159275,1146,6223,17153
"291","San Diego-Carlsbad-San Marcos,* CA","123297",109069,2234,5416,6578
"292","San Francisco-Oakland-Fremont,* CA","207623",144912,5151,3298,54262
"293","San Jose-Sunnyvale-Santa Clara,* CA","72488",54431,270,1120,16667
"294","San Luis Obispo-Paso Robles, CA","27263",16880,0,236,10147
"295","Sandusky, OH","0",0,0,0,0
"296","Santa Barbara-Santa Maria, CA","12658",9850,0,2016,792
"297","Santa Cruz-Watsonville, CA","24181",4211,0,0,19970
"298","Santa Fe,* NM","4139",4139,0,0,0
"299","Santa Rosa-Petaluma, CA","19206",15091,0,0,4115
"300","Sarasota-Bradenton-Venice,* FL","48649",45235,378,0,3036
"301","Savannah, GA","63386",45706,0,0,17680
"302","Scranton--Wilkes-Barre, PA","6689",6689,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","462469",293751,14308,12762,141648
"304","Sebastian-Vero Beach,* FL","38326",31236,0,0,7090
"305","Sheboygan, WI","3112",2852,260,0,0
"306","Sherman-Denison, TX","209",209,0,0,0
"307","Shreveport-Bossier City, LA","21703",21703,0,0,0
"308","Sioux City, IA-NE-SD","5582",5169,413,0,0
"309","Sioux Falls, SD","37677",24121,1357,0,12199
"310","South Bend-Mishawaka, IN-MI","20471",11535,0,580,8356
"311","Spartanburg, SC","14715",14715,0,0,0
"312","Spokane, WA","28702",27338,0,0,1364
"313","Springfield, IL","3221",2540,681,0,0
"314","Springfield, MA","15583",14259,1324,0,0
"315","Springfield, MO","25453",22350,590,0,2513
"316","Springfield, OH","4780",3633,0,0,1147
"317","St. Cloud, MN","14352",13689,0,0,663
"318","St. George, UT","36272",34089,0,0,2183
"319","St. Joseph, MO-KS","915",635,280,0,0
"320","St. Louis,* MO-IL","198635",184446,1706,2482,10001
"321","State College, PA","5069",4889,180,0,0
"322","Stockton,* CA","66115",66115,0,0,0
"323","Sumter,* SC","8386",8202,184,0,0
"324","Syracuse, NY","21406",16713,362,0,4331
"325","Tallahassee, FL","36310",32196,574,0,3540
"326","Tampa-St. Petersburg-Clearwater,* FL","193956",162638,5687,2162,23469
"327","Terre Haute, IN","2888",2572,0,0,316
"328","Texarkana, TX-Texarkana, AR","2763",2763,0,0,0
"329","Toledo, OH","16088",16088,0,0,0
"330","Topeka, KS","11673",11673,0,0,0
"331","Trenton-Ewing,* NJ","8673",7842,210,0,621
"332","Tucson,* AZ","107951",106222,868,226,635
"333","Tulsa,* OK","74610",71557,1871,0,1182
"334","Tuscaloosa, AL","21638",13676,0,0,7962
"335","Tyler, TX","5607",4995,0,150,462
"336","Utica-Rome, NY","476",476,0,0,0
"337","Valdosta, GA","11035",9586,345,0,1104
"338","Vallejo-Fairfield, CA","27284",27284,0,0,0
"339","Victoria, TX","1417",1417,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","4778",4401,377,0,0
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","100974",92064,312,3267,5331
"342","Visalia-Porterville, CA","56710",54979,420,232,1079
"343","Waco, TX","13894",13784,110,0,0
"344","Warner Robins, GA","14256",14256,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","569592",340248,100,309,228935
"346","Waterloo-Cedar Falls, IA","8356",7201,1155,0,0
"347","Wausau, WI","4973",4973,0,0,0
"348","Weirton-Steubenville, WV-OH","2687",773,0,0,1914
"349","Wenatchee, WA","11637",11637,0,0,0
"350","Wheeling, WV-OH","5350",0,0,0,5350
"351","Wichita Falls, TX","2278",2278,0,0,0
"352","Wichita, KS","30671",30144,527,0,0
"353","Williamsport, PA","197",197,0,0,0
"354","Wilmington,* NC","98751",82799,0,0,15952
"355","Winchester, VA-WV","17908",17908,0,0,0
"356","Winston-Salem, NC","36339",36339,0,0,0
"357","Worcester, MA","21305",20094,680,507,24
"358","Yakima, WA","7408",7408,0,0,0
"359","York-Hanover, PA","27411",26357,160,320,574
"360","Youngstown-Warren-Boardman, OH-PA","10345",10345,0,0,0
"361","Yuba City, CA","5949",5949,0,0,0
"362","Yuma, AZ","10829",10829,0,0,0
