"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"89","Denver-Aurora,* CO","311014",298080,1200,322,11412
"90","Des Moines,* IA","89575",75423,0,0,14152
"91","Detroit-Warren-Livonia,* MI","264134",237729,1231,3561,21613
"92","Dothan, AL","2646",2646,0,0,0
"93","Dover,* DE","31011",25011,0,0,6000
"94","Dubuque, IA","6734",6024,461,249,0
"95","Duluth, MN-WI","10611",8342,218,239,1812
"96","Durham,* NC","76525",76260,265,0,0
"97","Eau Claire, WI","13583",9963,370,1060,2190
"98","El Centro,* CA","12731",12459,0,0,272
"99","El Paso, TX","37949",37853,96,0,0
"100","Elizabethtown, KY","9535",9135,0,0,400
"101","Elkhart-Goshen, IN","14315",14315,0,0,0
"102","Elmira, NY","481",361,120,0,0
"103","Erie, PA","9143",4300,0,0,4843
"104","Eugene-Springfield,* OR","29783",26919,1964,471,429
"105","Evansville, IN-KY","16293",15731,147,0,415
"106","Fairbanks,* AK","3267",2867,400,0,0
"107","Fargo, ND-MN","24617",23627,0,0,990
"108","Farmington,* NM","7560",7560,0,0,0
"109","Fayetteville, NC","50862",31789,0,262,18811
"110","Fayetteville-Springdale-Rogers,  AR-MO","64119",61518,2276,132,193
"111","Flagstaff, AZ","9401",9249,152,0,0
"112","Flint, MI","19468",19468,0,0,0
"113","Florence, SC","4067",4067,0,0,0
"114","Florence-Muscle Shoals, AL","2407",2407,0,0,0
"115","Fond du Lac, WI","3012",2344,0,668,0
"116","Fort Collins-Loveland,* CO","56356",48773,0,546,7037
"117","Fort Smith, AR-OK","5085",4635,450,0,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","43717",20987,0,0,22730
"119","Fort Wayne, IN","46670",37135,777,355,8403
"120","Fresno, CA","71532",64514,712,1099,5207
"121","Gadsden, AL","2465",2465,0,0,0
"122","Gainesville, FL","35338",22236,0,0,13102
"123","Gainesville, GA","23540",23540,0,0,0
"124","Glens Falls, NY","8790",8674,0,0,116
"125","Goldsboro,* NC","4674",4674,0,0,0
"126","Grand Forks, ND-MN","9948",2657,0,0,7291
"127","Grand Junction,* CO","18700",17566,294,0,840
"128","Grand Rapids-Wyoming,* MI","43379",41240,0,255,1884
"129","Great Falls, MT","2642",2531,111,0,0
"130","Greeley,* CO","76923",73412,0,976,2535
"131","Green Bay, WI","30063",22398,2562,935,4168
"132","Greensboro-High Point,* NC","77258",72236,109,161,4752
"133","Greenville, NC","16909",14213,262,0,2434
"134","Greenville,* SC","50577",48221,477,0,1879
"135","Gulfport-Biloxi, MS","23444",20999,262,203,1980
"136","Hagerstown-Martinsburg, MD-WV","56527",56402,125,0,0
"137","Hanford-Corcoran, CA","7310",7310,0,0,0
"138","Harrisburg-Carlisle, PA","28123",27903,220,0,0
"139","Harrisonburg,* VA","16232",16232,0,0,0
"140","Hartford-West Hartford-East Hartford,  CT","38204",35948,248,0,2008
"141","Hattiesburg, MS","572",572,0,0,0
"142","Hickory-Lenoir-Morganton, NC","25799",22391,0,0,3408
"143","Hinesville-Fort Stewart, GA","636",636,0,0,0
"144","Holland-Grand Haven, MI","17481",15730,362,780,609
"145","Honolulu,* HI","66888",33950,250,1152,31536
"146","Hot Springs, AR","1421",1421,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","7468",7468,0,0,0
"148","Houston-Baytown-Sugar Land,* TX","757059",719462,942,931,35724
"149","Huntington-Ashland, WV-KY-OH","506",506,0,0,0
"150","Huntsville, AL","38147",37364,0,0,783
"151","Idaho Falls, ID","15035",14334,425,276,0
"152","Indianapolis,* IN","223060",212212,4895,3594,2359
"153","Iowa City, IA","18099",17117,0,0,982
"154","Ithaca, NY","1834",1834,0,0,0
"155","Jackson, MI","5340",5340,0,0,0
"156","Jackson, MS","58221",55784,480,370,1587
"157","Jackson, TN","7763",7763,0,0,0
"158","Jacksonville,* FL","374599",287482,637,0,86480
"159","Jacksonville, NC","11520",11520,0,0,0
"160","Janesville, WI","7730",7225,505,0,0
"161","Jefferson City, MO","4998",4481,0,196,321
"162","Johnson City, TN","12851",12491,0,360,0
"163","Johnstown, PA","220",220,0,0,0
"164","Jonesboro, AR","4362",4362,0,0,0
"165","Joplin, MO","3646",3646,0,0,0
"166","Kalamazoo-Portage, MI","13797",13797,0,0,0
"167","Kankakee-Bradley, IL","4057",4057,0,0,0
"168","Kansas City,* MO-KS","260144",230281,3573,4880,21410
"169","Kennewick-Richland-Pasco, WA","36186",28683,192,1799,5512
"170","Killeen-Temple-Fort Hood, TX","29845",27776,693,358,1018
"171","Kingsport-Bristol-Bristol, TN-VA","8862",8660,202,0,0
"172","Kingston, NY","6773",5826,0,947,0
"173","Knoxville, TN","51338",50736,0,602,0
"174","Kokomo, IN","4353",3841,287,0,225
"175","La Crosse, WI-MN","8506",8236,270,0,0
"176","Lafayette, IN","14143",13563,0,0,580
"177","Lafayette, LA","16152",16152,0,0,0
"178","Lake Charles, LA","12867",12707,160,0,0
"179","Lakeland,* FL","112545",112545,0,0,0
"180","Lancaster, PA","24846",23862,176,375,433
"181","Lansing-East Lansing, MI","22898",17872,523,0,4503
"182","Laredo,* TX","16346",14264,84,0,1998
"183","Las Cruces,* NM","25279",23894,0,0,1385
"184","Las Vegas-Paradise,* NV","363300",306412,0,5399,51489
"185","Lawrence, KS","6030",5013,1017,0,0
"186","Lawton, OK","1630",1630,0,0,0
"187","Lebanon, PA","7402",7402,0,0,0
"188","Lewiston, ID-WA","816",816,0,0,0
"189","Lewiston-Auburn, ME","6324",5738,586,0,0
"190","Lexington-Fayette, KY","60732",55803,0,380,4549
"191","Lima, OH","652",652,0,0,0
"192","Lincoln, NE","18585",18000,585,0,0
"193","Little Rock-North Little Rock, AR","57063",55813,150,0,1100
"194","Logan, UT-ID","14003",13586,0,0,417
"195","Longview, TX","5682",5682,0,0,0
"196","Longview, WA","8589",8589,0,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","504710",367499,5680,9268,122263
"198","Louisville,* KY-IN","118690",111814,0,0,6876
"199","Lubbock, TX","14571",13995,576,0,0
"200","Lynchburg, VA","21284",21199,85,0,0
"201","Macon, GA","8571",8571,0,0,0
"202","Madera, CA","18058",16844,1069,145,0
"203","Madison,* WI","67719",57473,4501,3608,2137
"204","Manchester-Nashua, NH","25616",22436,2136,0,1044
"205","Mansfield, OH","7513",6813,370,330,0
"206","McAllen-Edinburg-Pharr,* TX","87177",73253,2007,8024,3893
"207","Medford,* OR","28655",27136,366,860,293
"208","Memphis, TN-MS-AR","123673",123673,0,0,0
"209","Merced, CA","42089",42089,0,0,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","603916",411008,4372,2366,186170
"211","Michigan City-La Porte, IN","3639",3639,0,0,0
"212","Midland,* TX","4799",4799,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","100624",79983,6038,2025,12578
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","428833",323049,3628,7648,94508
"215","Missoula,* MT","3043",3043,0,0,0
"216","Mobile, AL","20930",20930,0,0,0
"217","Modesto, CA","58450",53124,940,0,4386
"218","Monroe, LA","3989",3938,51,0,0
"219","Monroe, MI","5874",5874,0,0,0
"220","Montgomery, AL","17640",16046,533,0,1061
"221","Morgantown, WV","93",93,0,0,0
"222","Morristown, TN","6926",6446,0,480,0
"223","Mount Vernon-Anacortes, WA","8359",7359,0,0,1000
"224","Muncie, IN","2954",2954,0,0,0
"225","Muskegon-Norton Shores, MI","5006",4334,672,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","99328",74972,3157,0,21199
"227","Napa, CA","8094",8094,0,0,0
"228","Naples-Marco Island,* FL","116200",100209,1695,8594,5702
"229","Nashville-Davidson--Murfreesboro,*  TN","206494",187225,676,131,18462
"230","New Haven-Milford, CT","24569",22221,216,259,1873
"231","New Orleans-Metairie-Kenner,* LA","68976",66816,969,212,979
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","663506",335496,67748,39806,220456
"233","Niles-Benton Harbor, MI","2210",2210,0,0,0
"234","Norwich-New London,* CT","17918",13712,206,252,3748
"235","Ocala,* FL","63331",60163,0,0,3168
"236","Ocean City,* NJ","28661",19095,4682,1829,3055
"237","Odessa,* TX","9065",4065,0,0,5000
"238","Ogden-Clearfield, UT","60883",57469,223,2648,543
"239","Oklahoma City,* OK","128813",118810,291,298,9414
"240","Olympia, WA","43068",43068,0,0,0
"241","Omaha-Council Bluffs,* NE-IA","77567",71107,119,133,6208
"242","Orlando,* FL","614480",448284,1024,828,164344
"243","Oshkosh-Neenah, WI","8136",7376,760,0,0
"244","Owensboro, KY","4458",4458,0,0,0
"245","Oxnard-Thousand Oaks-Ventura, CA","140060",116156,1740,1037,21127
"246","Palm Bay-Melbourne-Titusville,* FL","111877",101997,190,0,9690
"247","Panama City-Lynn Haven,* FL","24027",19879,143,600,3405
"248","Parkersburg-Marietta, WV-OH","2286",2286,0,0,0
"249","Pascagoula, MS","7699",7699,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","47804",43278,314,0,4212
"251","Peoria, IL","12855",11532,1323,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","220605",197969,394,4062,18180
"253","Phoenix-Mesa-Scottsdale, AZ","781864",684610,1460,3453,92341
"254","Pine Bluff, AR","645",645,0,0,0
"255","Pittsburgh,* PA","90050",78969,846,741,9494
"256","Pittsfield, MA","2167",2167,0,0,0
"257","Pocatello, ID","4629",4375,0,254,0
"258","Port St. Lucie-Fort Pierce,* FL","131679",120519,0,1871,9289
"259","Portland-South Portland-Biddeford,  ME","55539",46819,906,261,7553
"260","Portland-Vancouver-Beaverton,* OR-WA","236772",193459,2310,1987,39016
"261","Poughkeepsie-Newburgh-Middletown,  NY","26121",21257,0,0,4864
"262","Prescott, AZ","52766",52405,361,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","57023",53495,1532,246,1750
"264","Provo-Orem, UT","90773",88723,839,325,886
"265","Pueblo,* CO","16500",15574,926,0,0
"266","Punta Gorda,* FL","42643",36512,1120,1667,3344
"267","Racine, WI","10296",9940,356,0,0
"268","Raleigh-Cary,* NC","232617",216744,785,0,15088
"269","Rapid City, SD","17523",16354,365,804,0
"270","Reading, PA","9270",8694,180,396,0
"271","Redding,* CA","21185",18599,0,1346,1240
"272","Reno-Sparks,* NV","102261",63949,133,0,38179
"273","Richmond,* VA","126767",124773,157,1837,0
"274","Riverside-San Bernardino-Ontario,*  CA","801458",767123,559,23669,10107
"275","Roanoke, VA","21999",18306,0,300,3393
"276","Rochester, MN","21929",21552,0,0,377
"277","Rochester, NY","28550",27011,0,0,1539
"278","Rockford, IL","24100",22840,900,360,0
"279","Rocky Mount, NC","5780",5465,315,0,0
"280","Rome,* GA","5932",5222,303,0,407
"281","Sacramento--Arden-Arcade--Roseville,*  CA","385280",374989,849,1458,7984
"282","Saginaw-Saginaw Township North, MI","4216",3985,231,0,0
"283","Salem,* OR","23541",21431,582,208,1320
"284","Salinas, CA","16186",14151,0,0,2035
"285","Salisbury, MD","7765",7765,0,0,0
"286","Salt Lake City,* UT","119200",115068,406,1184,2542
"287","San Angelo, TX","3062",3062,0,0,0
"288","San Antonio, TX","191831",167270,942,318,23301
"289","San Diego-Carlsbad-San Marcos,* CA","244448",227036,13455,1391,2566
"290","San Francisco-Oakland-Fremont,* CA","283617",219210,687,4889,58831
"291","San Jose-Sunnyvale-Santa Clara,* CA","110121",60168,279,1927,47747
"292","San Luis Obispo-Paso Robles,* CA","25826",24920,228,0,678
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","22861",21861,223,209,568
"295","Santa Cruz-Watsonville, CA","4272",4272,0,0,0
"296","Santa Fe,* NM","7026",7026,0,0,0
"297","Santa Rosa-Petaluma, CA","30823",30572,251,0,0
"298","Sarasota-Bradenton-Venice,* FL","207820",174611,829,0,32380
"299","Savannah, GA","34832",34158,0,0,674
"300","Scranton--Wilkes-Barre, PA","4546",4546,0,0,0
"301","Seattle-Tacoma-Bellevue,* WA","364231",317965,5449,10371,30446
"302","Sheboygan, WI","5529",4179,0,0,1350
"303","Sherman-Denison, TX","603",603,0,0,0
"304","Shreveport-Bossier City, LA","24945",24945,0,0,0
"305","Sioux City, IA-NE-SD","3801",3801,0,0,0
"306","Sioux Falls, SD","24075",19092,0,232,4751
"307","South Bend-Mishawaka, IN-MI","12760",11824,0,0,936
"308","Spartanburg, SC","14416",14416,0,0,0
"309","Spokane, WA","24606",24072,534,0,0
"310","Springfield, IL","8030",6595,1435,0,0
"311","Springfield, MA","12624",11662,522,220,220
"312","Springfield, MO","57650",40536,1440,625,15049
"313","Springfield, OH","3669",3669,0,0,0
"314","St. Cloud, MN","19032",18468,249,0,315
"315","St. George, UT","40787",38411,576,0,1800
"316","St. Joseph, MO-KS","2498",1705,273,0,520
"317","St. Louis,* MO-IL","225410",213395,3601,1371,7043
"318","State College, PA","8456",8066,190,200,0
"319","Stockton,* CA","135858",135169,689,0,0
"320","Sumter,* SC","5705",5235,131,339,0
"321","Syracuse, NY","16839",16262,377,200,0
"322","Tallahassee, FL","43875",34370,764,261,8480
"323","Tampa-St. Petersburg-Clearwater,* FL","439639",367656,6275,1849,63859
"324","Terre Haute, IN","2994",1987,0,214,793
"325","Texarkana, TX-Texarkana, AR","1965",1965,0,0,0
"326","Toledo, OH","32747",31102,951,694,0
"327","Topeka, KS","13943",13943,0,0,0
"328","Trenton-Ewing,* NJ","8982",8657,325,0,0
"329","Tucson, AZ","169094",162814,932,149,5199
"330","Tulsa,* OK","63161",62724,0,437,0
"331","Tuscaloosa, AL","17592",17592,0,0,0
"332","Tyler, TX","7584",7018,0,150,416
"333","Utica-Rome, NY","502",502,0,0,0
"334","Valdosta, GA","12085",10188,0,0,1897
"335","Vallejo-Fairfield, CA","34645",34645,0,0,0
"336","Vero Beach,* FL","67199",64313,585,280,2021
"337","Victoria, TX","2288",1471,0,238,579
"338","Vineland-Millville-Bridgeton,* NJ","3394",3394,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","122125",116506,785,375,4459
"340","Visalia-Porterville, CA","41595",41120,0,475,0
"341","Waco, TX","5723",5723,0,0,0
"342","Warner Robins, GA","16365",16365,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","480419",425628,400,4121,50270
"344","Waterloo-Cedar Falls, IA","10354",10354,0,0,0
"345","Wausau, WI","13292",11672,220,0,1400
"346","Weirton-Steubenville, WV-OH","957",957,0,0,0
"347","Wenatchee, WA","7426",7426,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","3891",3641,250,0,0
"350","Wichita, KS","38570",34603,3967,0,0
"351","Williamsport, PA","1121",681,440,0,0
"352","Wilmington,* NC","133773",108299,1396,0,24078
"353","Winchester, VA-WV","23429",23429,0,0,0
"354","Winston-Salem, NC","42229",42043,0,186,0
"355","Worcester, MA","34834",31668,1162,2004,0
"356","Yakima, WA","9135",9135,0,0,0
"357","York-Hanover, PA","23773",20919,84,880,1890
"358","Youngstown-Warren-Boardman, OH-PA","15886",15566,260,60,0
"359","Yuba City-Marysville, CA","46423",45785,0,0,638
"360","Yuma, AZ","27965",27062,0,0,903
