"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"40","Bloomington-Normal, IL","5160",5160,0,0,0
"41","Boise City-Nampa,* ID","62149",60119,1314,716,0
"42","Boston-Cambridge-Quincy,* MA-NH","132836",91397,4525,3061,33853
"43","Boulder,* CO","18447",10653,0,0,7794
"44","Bowling Green, KY","10525",9394,1131,0,0
"45","Bremerton-Silverdale,* WA","11627",10408,905,314,0
"46","Bridgeport-Stamford-Norwalk,* CT","45861",31662,711,0,13488
"47","Brownsville-Harlingen, TX","25486",19595,872,3060,1959
"48","Brunswick, GA","11464",11464,0,0,0
"49","Buffalo-Niagara Falls, NY","19277",19277,0,0,0
"50","Burlington,* NC","9654",9654,0,0,0
"51","Burlington-South Burlington, VT","8137",5605,109,0,2423
"52","Canton-Massillon, OH","9906",9656,0,0,250
"53","Cape Coral-Fort Myers,* FL","195797",147664,17069,8191,22873
"54","Carson City,* NV","945",945,0,0,0
"55","Casper,* WY","2635",2635,0,0,0
"56","Cedar Rapids, IA","8333",7052,0,272,1009
"57","Champaign-Urbana, IL","12119",11886,0,0,233
"58","Charleston, WV","1982",1982,0,0,0
"59","Charleston-North Charleston,* SC","75642",73024,399,100,2119
"60","Charlotte-Gastonia-Concord,* NC-SC","179349",174236,151,384,4578
"61","Charlottesville,* VA","25820",20411,0,0,5409
"62","Chattanooga, TN-GA","26956",25475,178,67,1236
"63","Cheyenne, WY","5900",5700,200,0,0
"64","Chicago-Naperville-Joliet,* IL-IN-WI","378576",327662,4043,9057,37814
"65","Chico, CA","18144",18144,0,0,0
"66","Cincinnati-Middletown,* OH-KY-IN","92011",87334,0,528,4149
"67","Clarksville, TN-KY","14202",14172,0,30,0
"68","Cleveland, TN","16256",4236,140,180,11700
"69","Cleveland-Elyria-Mentor,* OH","70412",69258,0,624,530
"70","Coeur d""Alene, ID","13002",12329,673,0,0
"71","College Station-Bryan, TX","13825",13825,0,0,0
"72","Colorado Springs,* CO","54077",54077,0,0,0
"73","Columbia, MO","13903",12998,425,0,480
"74","Columbia,* SC","49472",48721,751,0,0
"75","Columbus, GA-AL","32782",20616,248,174,11744
"76","Columbus, IN","2242",2242,0,0,0
"77","Columbus,* OH","124749",121622,835,1419,873
"78","Corpus Christi, TX","16507",13810,100,2597,0
"79","Corvallis,* OR","3738",3738,0,0,0
"80","Cumberland, MD-WV","979",979,0,0,0
"81","Dallas-Fort Worth-Arlington,* TX","496817",474369,1584,1668,19196
"82","Dalton,* GA","7196",6756,120,320,0
"83","Danville, IL","120",120,0,0,0
"84","Danville,* VA","2334",2334,0,0,0
"85","Davenport-Moline-Rock Island,  IA-IL","5667",4281,0,0,1386
"86","Dayton, OH","24241",24023,218,0,0
"87","Decatur, AL","3616",3616,0,0,0
"88","Decatur, IL","240",240,0,0,0
"89","Deltona-Daytona Beach-Ormond Beach,*  FL","54004",52871,0,0,1133
"90","Denver-Aurora,* CO","249497",212457,812,2424,33804
"91","Des Moines, IA","35455",29050,2929,0,3476
"92","Detroit-Warren-Livonia,* MI","156534",141761,1788,2065,10920
"93","Dothan, AL","3054",2893,161,0,0
"94","Dover,* DE","9940",9940,0,0,0
"95","Dubuque, IA","8292",2579,0,0,5713
"96","Duluth, MN-WI","6171",3541,2630,0,0
"97","Durham,* NC","68828",64686,0,0,4142
"98","Eau Claire, WI","1350",1350,0,0,0
"99","El Centro,* CA","27726",23767,0,0,3959
"100","El Paso, TX","19589",18716,144,303,426
"101","Elizabethtown, KY","6423",6338,85,0,0
"102","Elkhart-Goshen, IN","10255",10024,231,0,0
"103","Elmira, NY","392",392,0,0,0
"104","Erie, PA","1835",1835,0,0,0
"105","Eugene-Springfield,* OR","16201",15562,639,0,0
"106","Evansville, IN-KY","12286",12179,107,0,0
"107","Fairbanks,* AK","627",627,0,0,0
"108","Fargo, ND-MN","1153",1153,0,0,0
"109","Farmington,* NM","1845",1845,0,0,0
"110","Fayetteville, NC","25649",23332,0,0,2317
"111","Fayetteville-Springdale-Rogers,  AR-MO","46256",40585,1538,639,3494
"112","Flagstaff, AZ","10614",10488,126,0,0
"113","Flint,* MI","14972",14642,330,0,0
"114","Florence, SC","7175",7175,0,0,0
"115","Fond du Lac, WI","2416",2116,300,0,0
"116","Fort Collins-Loveland,* CO","28290",26486,0,496,1308
"117","Fort Smith, AR-OK","4948",3715,403,830,0
"118","Fort Walton Beach-Crestview-Destin,*  FL","47460",21508,0,0,25952
"119","Fort Wayne, IN","17676",17267,409,0,0
"120","Fresno,* CA","89291",76430,435,358,12068
"121","Gadsden, AL","1522",1522,0,0,0
"122","Gainesville, FL","11067",11067,0,0,0
"123","Gainesville, GA","12165",12165,0,0,0
"124","Glens Falls, NY","5752",5629,0,123,0
"125","Goldsboro,* NC","4132",4000,0,0,132
"126","Grand Forks, ND-MN","1260",0,0,0,1260
"127","Grand Junction,* CO","14168",13739,138,291,0
"128","Grand Rapids-Wyoming, MI","42088",28497,0,0,13591
"129","Great Falls, MT","762",762,0,0,0
"130","Greeley,* CO","47353",46265,1088,0,0
"131","Green Bay, WI","9796",8803,611,0,382
"132","Greensboro-High Point,* NC","51529",48908,350,557,1714
"133","Greenville, NC","9506",7809,240,0,1457
"134","Greenville,* SC","34136",34136,0,0,0
"135","Gulfport-Biloxi, MS","15001",14813,0,188,0
"136","Hagerstown-Martinsburg, MD-WV","24618",24288,180,0,150
"137","Hanford-Corcoran, CA","8862",8609,0,0,253
"138","Harrisburg-Carlisle, PA","17024",16764,260,0,0
"139","Harrisonburg,* VA","5813",5749,64,0,0
"140","Hartford-West Hartford-East Hartford,*  CT","28508",24683,1519,0,2306
"141","Hattiesburg, MS","940",940,0,0,0
"142","Hickory-Lenoir-Morganton, NC","23389",15160,106,0,8123
"143","Hinesville-Fort Stewart,* GA","1929",1929,0,0,0
"144","Holland-Grand Haven,* MI","17992",17150,335,300,207
"145","Honolulu,* HI","86461",47331,1000,5018,33112
"146","Hot Springs, AR","1093",1093,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","7699",7699,0,0,0
"148","Houston-Baytown-Sugar Land, TX","434364",376065,1408,244,56647
"149","Huntington-Ashland, WV-KY-OH","3079",3079,0,0,0
"150","Huntsville, AL","10551",9782,0,0,769
"151","Idaho Falls, ID","6887",6064,0,823,0
"152","Indianapolis,* IN","131068",122731,2742,404,5191
"153","Iowa City, IA","12356",8964,0,772,2620
"154","Ithaca, NY","1243",1093,150,0,0
"155","Jackson, MI","2098",2098,0,0,0
"156","Jackson, MS","30755",23840,0,0,6915
"157","Jackson, TN","2946",2946,0,0,0
"158","Jacksonville,* FL","154767",146774,123,370,7500
"159","Jacksonville, NC","8212",8212,0,0,0
"160","Janesville, WI","15019",13314,1205,500,0
"161","Jefferson City, MO","2051",1867,0,184,0
"162","Johnson City, TN","7463",7463,0,0,0
"163","Johnstown, PA","46",46,0,0,0
"164","Jonesboro, AR","2826",2826,0,0,0
"165","Joplin, MO","1389",1389,0,0,0
"166","Kalamazoo-Portage, MI","14594",13654,0,940,0
"167","Kankakee-Bradley,* IL","4057",3714,183,160,0
"168","Kansas City,* MO-KS","125277",112047,6528,1730,4972
"169","Kennewick-Richland-Pasco, WA","16788",15833,306,345,304
"170","Killeen-Temple-Fort Hood, TX","23678",19433,2266,1979,0
"171","Kingsport-Bristol-Bristol, TN-VA","6238",5988,0,0,250
"172","Kingston, NY","3099",1979,400,270,450
"173","Knoxville, TN","34712",34157,0,270,285
"174","Kokomo, IN","2037",1781,256,0,0
"175","La Crosse, WI-MN","678",678,0,0,0
"176","Lafayette, IN","10398",10398,0,0,0
"177","Lafayette, LA","13134",11463,0,150,1521
"178","Lake Charles, LA","7633",7578,55,0,0
"179","Lakeland,* FL","48227",47824,189,0,214
"180","Lancaster, PA","25123",23152,0,0,1971
"181","Lansing-East Lansing, MI","17498",17201,0,0,297
"182","Laredo,* TX","11615",10040,0,83,1492
"183","Las Cruces,* NM","19119",19119,0,0,0
"184","Las Vegas-Paradise,* NV","300838",278764,771,7274,14029
"185","Lawrence, KS","3364",3364,0,0,0
"186","Lawton, OK","1537",1437,0,0,100
"187","Lebanon, PA","4726",4726,0,0,0
"188","Lewiston, ID-WA","259",0,259,0,0
"189","Lewiston-Auburn, ME","2245",2245,0,0,0
"190","Lexington-Fayette, KY","36028",35478,0,550,0
"191","Lima, OH","565",565,0,0,0
"192","Lincoln, NE","11364",10544,278,0,542
"193","Little Rock-North Little Rock, AR","55086",45031,207,0,9848
"194","Logan, UT-ID","6555",5989,0,334,232
"195","Longview, TX","2709",2709,0,0,0
"196","Longview, WA","3541",3418,123,0,0
"197","Los Angeles-Long Beach-Santa Ana,*  CA","410982",290383,8808,7309,104482
"198","Louisville, KY-IN","85492",83965,420,780,327
"199","Lubbock, TX","15893",9589,2685,427,3192
"200","Lynchburg, VA","12042",11395,0,0,647
"201","Macon, GA","8865",8725,140,0,0
"202","Madera,* CA","18699",18336,0,363,0
"203","Madison,* WI","52059",31612,725,5181,14541
"204","Manchester-Nashua, NH","16764",15092,477,266,929
"205","Mansfield,* OH","1338",1338,0,0,0
"206","McAllen-Edinburg-Pharr,* TX","34875",31909,281,1491,1194
"207","Medford,* OR","16054",14800,225,1029,0
"208","Memphis, TN-MS-AR","90916",84083,0,0,6833
"209","Merced, CA","25915",25682,0,233,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","379942",310778,1465,7888,59811
"211","Michigan City-La Porte, IN","2260",2260,0,0,0
"212","Midland,* TX","3071",3071,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","76225",57805,3622,1462,13336
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","197987",169290,1819,2619,24259
"215","Missoula,* MT","1730",1537,193,0,0
"216","Mobile, AL","14827",14674,0,0,153
"217","Modesto, CA","46156",44961,0,0,1195
"218","Monroe, LA","2775",2135,640,0,0
"219","Monroe,* MI","5238",5058,0,0,180
"220","Montgomery, AL","11526",11526,0,0,0
"221","Morgantown, WV","135",135,0,0,0
"222","Morristown, TN","4518",4518,0,0,0
"223","Mount Vernon-Anacortes, WA","11012",10756,256,0,0
"224","Muncie, IN","1888",1888,0,0,0
"225","Muskegon-Norton Shores,* MI","4896",4468,0,0,428
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","42444",34964,250,348,6882
"227","Napa,* CA","11295",11295,0,0,0
"228","Naples-Marco Island,* FL","149788",58255,1424,11414,78695
"229","Nashville-Davidson--Murfreesboro,*  TN","145579",143336,125,0,2118
"230","New Haven-Milford,* CT","12718",11004,80,0,1634
"231","New Orleans-Metairie-Kenner,* LA","59015",58255,560,200,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","342524",220347,43337,23681,55159
"233","Niles-Benton Harbor, MI","3273",3273,0,0,0
"234","Norwich-New London,* CT","9055",8404,0,0,651
"235","Ocala,* FL","51017",49746,1271,0,0
"236","Ocean City,* NJ","20216",10909,8041,230,1036
"237","Odessa,* TX","1884",1884,0,0,0
"238","Ogden-Clearfield, UT","43927",41345,300,1823,459
"239","Oklahoma City,* OK","94092",87150,411,400,6131
"240","Olympia,* WA","24481",24205,276,0,0
"241","Omaha-Council Bluffs,* NE-IA","43423",39446,218,1410,2349
"242","Orlando,* FL","319632",285145,2100,5977,26410
"243","Oshkosh-Neenah, WI","6858",6177,178,343,160
"244","Owensboro, KY","2853",2767,86,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","23450",17716,0,0,5734
"246","Palm Bay-Melbourne-Titusville,* FL","124167",76738,0,687,46742
"247","Panama City-Lynn Haven,* FL","47576",9826,0,625,37125
"248","Parkersburg-Marietta, WV-OH","610",610,0,0,0
"249","Pascagoula,* MS","6921",6921,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","45987",45514,206,0,267
"251","Peoria, IL","7136",5074,2062,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","126880",119266,605,781,6228
"253","Phoenix-Mesa-Scottsdale, AZ","533875",496896,3135,5446,28398
"254","Pine Bluff, AR","154",154,0,0,0
"255","Pittsburgh,* PA","54034",49159,585,1070,3220
"256","Pittsfield, MA","797",797,0,0,0
"257","Pocatello, ID","2423",2423,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","65217",59823,144,3302,1948
"259","Portland-South Portland-Biddeford,  ME","33223",31512,290,0,1421
"260","Portland-Vancouver-Beaverton,* OR-WA","127616",111179,743,0,15694
"261","Poughkeepsie-Newburgh-Middletown,*  NY","26587",20727,0,1382,4478
"262","Prescott, AZ","33754",33342,412,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","34724",33779,150,200,595
"264","Provo-Orem, UT","52546",38077,1301,2643,10525
"265","Pueblo,* CO","10305",10176,129,0,0
"266","Punta Gorda,* FL","49587",24252,1200,0,24135
"267","Racine,* WI","6183",6027,156,0,0
"268","Raleigh-Cary,* NC","153997",123105,1034,261,29597
"269","Rapid City, SD","11042",6071,0,4971,0
"270","Reading, PA","10552",9989,212,0,351
"271","Redding,* CA","12811",9163,0,0,3648
"272","Reno-Sparks,* NV","66666",56636,0,2454,7576
"273","Richmond,* VA","74177",67530,0,348,6299
"274","Riverside-San Bernardino-Ontario,*  CA","557798",535363,3898,4004,14533
"275","Roanoke, VA","38272",16315,117,0,21840
"276","Rochester, MN","13056",13056,0,0,0
"277","Rochester, NY","15781",15706,0,0,75
"278","Rockford, IL","12689",12225,211,253,0
"279","Rocky Mount, NC","4203",4074,129,0,0
"280","Rome,* GA","8467",5055,512,0,2900
"281","Sacramento--Arden-Arcade--Roseville,*  CA","299996",281396,549,0,18051
"282","Saginaw-Saginaw Township North, MI","2710",2710,0,0,0
"283","Salem,* OR","23245",21588,162,421,1074
"284","Salinas, CA","22311",20850,0,1461,0
"285","Salisbury, MD","5246",4422,0,824,0
"286","Salt Lake City,* UT","58612",53341,627,1324,3320
"287","San Angelo, TX","2449",2449,0,0,0
"288","San Antonio, TX","145920",132092,750,0,13078
"289","San Diego-Carlsbad-San Marcos,* CA","206898",171111,719,3774,31294
"290","San Francisco-Oakland-Fremont,* CA","190716",144141,1049,4473,41053
"291","San Jose-Sunnyvale-Santa Clara,* CA","61743",53456,3125,0,5162
"292","San Luis Obispo-Paso Robles,* CA","24307",24059,0,248,0
"293","Sandusky, OH","1261",1261,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","43507",40732,664,1433,678
"295","Santa Cruz-Watsonville,* CA","21483",21483,0,0,0
"296","Santa Fe,* NM","6346",6346,0,0,0
"297","Santa Rosa-Petaluma,* CA","15798",15656,142,0,0
"298","Sarasota-Bradenton-Venice,* FL","197690",134163,288,6695,56544
"299","Savannah, GA","31175",23138,992,0,7045
"300","Scranton--Wilkes-Barre, PA","4172",3948,0,224,0
"301","Seattle-Tacoma-Bellevue,* WA","248389",198934,4964,3738,40753
"302","Sheboygan, WI","5280",4617,663,0,0
"303","Sherman-Denison, TX","1151",1151,0,0,0
"304","Shreveport-Bossier City, LA","21852",21852,0,0,0
"305","Sioux City, IA-NE-SD","1874",1694,180,0,0
"306","Sioux Falls, SD","18177",10644,0,914,6619
"307","South Bend-Mishawaka, IN-MI","8275",8075,200,0,0
"308","Spartanburg, SC","10185",10185,0,0,0
"309","Spokane, WA","11057",10242,815,0,0
"310","Springfield, IL","4712",4132,580,0,0
"311","Springfield, MA","9516",9078,438,0,0
"312","Springfield, MO","26678",23428,1950,0,1300
"313","Springfield, OH","1344",1344,0,0,0
"314","St. Cloud, MN","4005",3690,0,0,315
"315","St. George, UT","21458",20983,175,300,0
"316","St. Joseph, MO-KS","2236",2236,0,0,0
"317","St. Louis,* MO-IL","159827",121859,1692,327,35949
"318","State College, PA","5518",4850,0,131,537
"319","Stockton,* CA","91016",91016,0,0,0
"320","Sumter,* SC","4447",4217,230,0,0
"321","Syracuse, NY","6876",6509,0,263,104
"322","Tallahassee, FL","42997",23333,206,348,19110
"323","Tampa-St. Petersburg-Clearwater,* FL","276062",254072,6433,3201,12356
"324","Terre Haute, IN","2454",1854,0,600,0
"325","Texarkana, TX-Texarkana, AR","2377",2277,100,0,0
"326","Toledo, OH","14541",14056,485,0,0
"327","Topeka, KS","7062",7062,0,0,0
"328","Trenton-Ewing,* NJ","11182",6713,0,0,4469
"329","Tucson, AZ","95248",93090,576,0,1582
"330","Tulsa,* OK","38906",37986,542,0,378
"331","Tuscaloosa, AL","10237",9276,0,0,961
"332","Tyler, TX","5394",5117,0,0,277
"333","Utica-Rome, NY","685",685,0,0,0
"334","Valdosta, GA","7706",7311,0,0,395
"335","Vallejo-Fairfield,* CA","19131",19131,0,0,0
"336","Vero Beach,* FL","30277",25780,105,938,3454
"337","Victoria, TX","538",538,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","2504",2504,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","81655",78173,1115,352,2015
"340","Visalia-Porterville, CA","24108",23871,0,237,0
"341","Waco, TX","12832",10494,1958,380,0
"342","Warner Robins, GA","14297",14297,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","357841",331962,0,5762,20117
"344","Waterloo-Cedar Falls, IA","5835",3715,0,0,2120
"345","Wausau, WI","4041",3969,72,0,0
"346","Weirton-Steubenville, WV-OH","364",364,0,0,0
"347","Wenatchee, WA","4193",4193,0,0,0
"348","Wheeling, WV-OH","139",139,0,0,0
"349","Wichita Falls, TX","3681",3681,0,0,0
"350","Wichita, KS","25838",24694,1144,0,0
"351","Williamsport, PA","3586",3236,350,0,0
"352","Wilmington,* NC","73205",68392,566,1037,3210
"353","Winchester, VA-WV","15590",11600,0,0,3990
"354","Winston-Salem,* NC","20729",20574,0,0,155
"355","Worcester, MA","34246",30060,0,386,3800
"356","Yakima, WA","4222",3801,173,248,0
"357","York-Hanover, PA","16699",13871,1905,398,525
"358","Youngstown-Warren-Boardman, OH-PA","10720",10510,150,60,0
"359","Yuba City-Marysville, CA","27186",26439,0,0,747
"360","Yuma, AZ","22941",22941,0,0,0
