"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"128","Grand Rapids-Wyoming, MI","43222",42572,395,0,255
"129","Great Falls, MT","3202",1832,0,0,1370
"130","Greeley,* CO","53280",50446,0,1268,1566
"131","Green Bay, WI","13396",10787,2035,0,574
"132","Greensboro-High Point,* NC","52845",52612,0,0,233
"133","Greenville, NC","18163",11496,220,0,6447
"134","Greenville,* SC","42477",32645,110,0,9722
"135","Gulfport-Biloxi, MS","13290",10593,0,1197,1500
"136","Hagerstown-Martinsburg, MD-WV","26589",25348,685,180,376
"137","Hanford-Corcoran, CA","7650",6570,97,246,737
"138","Harrisburg-Carlisle, PA","18467",18427,40,0,0
"139","Harrisonburg,* VA","13498",13378,120,0,0
"140","Hartford-West Hartford-East Hartford,*  CT","45434",34349,375,0,10710
"141","Hattiesburg, MS","395",395,0,0,0
"142","Hickory-Lenoir-Morganton, NC","24266",21041,325,0,2900
"143","Hinesville-Fort Stewart,* GA","2875",2875,0,0,0
"144","Holland-Grand Haven,* MI","23205",18830,628,3355,392
"145","Honolulu,* HI","17517",17517,0,0,0
"146","Hot Springs, AR","1093",1093,0,0,0
"147","Houma-Bayou Cane-Thibodaux, LA","6321",5913,0,0,408
"148","Houston-Baytown-Sugar Land, TX","377573",367435,1241,0,8897
"149","Huntington-Ashland, WV-KY-OH","268",268,0,0,0
"150","Huntsville, AL","10578",6260,0,0,4318
"151","Idaho Falls, ID","10335",9438,0,897,0
"152","Indianapolis,* IN","180236",131111,3483,2841,42801
"153","Iowa City, IA","8784",8784,0,0,0
"154","Ithaca, NY","1946",1503,0,0,443
"155","Jackson, MI","2132",2132,0,0,0
"156","Jackson, MS","32759",31727,0,0,1032
"157","Jackson, TN","5049",5049,0,0,0
"158","Jacksonville,* FL","289293",227178,462,465,61188
"159","Jacksonville, NC","9256",8616,640,0,0
"160","Janesville, WI","5775",4202,673,0,900
"161","Jefferson City, MO","2998",2843,155,0,0
"162","Johnson City, TN","9015",9015,0,0,0
"163","Johnstown, PA","205",205,0,0,0
"164","Jonesboro, AR","3807",3807,0,0,0
"165","Joplin, MO","1945",1945,0,0,0
"166","Kalamazoo-Portage, MI","14271",12742,0,1025,504
"167","Kankakee-Bradley,* IL","6062",5611,0,451,0
"168","Kansas City,* MO-KS","216874",185439,5986,7347,18102
"169","Kennewick-Richland-Pasco, WA","26641",24254,196,0,2191
"170","Killeen-Temple-Fort Hood, TX","26527",23068,1638,1821,0
"171","Kingsport-Bristol-Bristol, TN-VA","6751",6751,0,0,0
"172","Kingston, NY","4258",4218,40,0,0
"173","Knoxville, TN","30066",30066,0,0,0
"174","Kokomo, IN","3630",3030,300,0,300
"175","La Crosse, WI-MN","12271",5861,410,0,6000
"176","Lafayette, IN","18106",18106,0,0,0
"177","Lafayette, LA","14140",13711,114,0,315
"178","Lake Charles, LA","7149",5768,241,115,1025
"179","Lakeland,* FL","59109",56288,0,0,2821
"180","Lancaster, PA","21898",17944,386,1993,1575
"181","Lansing-East Lansing, MI","10301",10301,0,0,0
"182","Laredo,* TX","11247",10859,0,163,225
"183","Las Cruces,* NM","22111",19797,117,0,2197
"184","Las Vegas-Paradise,* NV","245347",241239,0,1285,2823
"185","Lawrence, KS","16645",10588,6057,0,0
"186","Lawton, OK","1332",1332,0,0,0
"187","Lebanon, PA","4879",4879,0,0,0
"188","Lewiston, ID-WA","1129",860,269,0,0
"189","Lewiston-Auburn, ME","4040",3732,308,0,0
"190","Lexington-Fayette, KY","38652",35925,110,1037,1580
"191","Lima, OH","1113",1113,0,0,0
"192","Lincoln, NE","40289",24962,170,0,15157
"193","Little Rock-North Little Rock, AR","57966",39822,0,0,18144
"194","Logan, UT-ID","6477",6077,150,250,0
"195","Longview, TX","3528",3528,0,0,0
"196","Longview, WA","2734",2553,0,0,181
"197","Los Angeles-Long Beach-Santa Ana,*  CA","473388",256244,5285,14487,197372
"198","Louisville, KY-IN","71335",60751,0,119,10465
"199","Lubbock, TX","12342",12342,0,0,0
"200","Lynchburg, VA","13275",12525,0,0,750
"201","Macon, GA","7385",7385,0,0,0
"202","Madera,* CA","22200",21917,123,160,0
"203","Madison, WI","87492",48179,3050,4095,32168
"204","Manchester-Nashua, NH","20785",19835,492,0,458
"205","Mansfield,* OH","1137",777,360,0,0
"206","McAllen-Edinburg-Pharr,* TX","53702",41542,216,5860,6084
"207","Medford,* OR","29666",27455,164,820,1227
"208","Memphis, TN-MS-AR","101424",96535,0,0,4889
"209","Merced, CA","40408",39695,343,370,0
"210","Miami-Fort Lauderdale-Miami Beach,  FL","464690",306712,2190,5082,150706
"211","Michigan City-La Porte, IN","2756",2627,0,129,0
"212","Midland,* TX","2677",2677,0,0,0
"213","Milwaukee-Waukesha-West Allis,* WI","74438",68172,2105,890,3271
"214","Minneapolis-St. Paul-Bloomington,*  MN-WI","355579",277848,3141,2167,72423
"215","Missoula,* MT","4212",2731,420,309,752
"216","Mobile, AL","21479",21479,0,0,0
"217","Modesto, CA","55800",55444,356,0,0
"218","Monroe, LA","4717",4717,0,0,0
"219","Monroe,* MI","16536",16356,0,0,180
"220","Montgomery, AL","13012",13012,0,0,0
"221","Morgantown, WV","242",242,0,0,0
"222","Morristown, TN","4041",4041,0,0,0
"223","Mount Vernon-Anacortes, WA","11206",10191,257,0,758
"224","Muncie, IN","5495",2353,514,2628,0
"225","Muskegon-Norton Shores,* MI","8307",8067,240,0,0
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","123648",48507,0,1302,73839
"227","Napa,* CA","15806",15806,0,0,0
"228","Naples-Marco Island,* FL","94789",63854,1200,6319,23416
"229","Nashville-Davidson--Murfreesboro,*  TN","172908",139070,1059,146,32633
"230","New Haven-Milford,* CT","22785",19676,0,0,3109
"231","New Orleans-Metairie-Kenner,* LA","80665",78833,1608,224,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","577263",335810,47526,50055,143872
"233","Niles-Benton Harbor, MI","2617",2480,0,137,0
"234","Norwich-New London,* CT","24891",21458,45,2726,662
"235","Ocala,* FL","65592",65052,195,345,0
"236","Ocean City,* NJ","28776",17994,4933,2053,3796
"237","Odessa,* TX","1964",1964,0,0,0
"238","Ogden-Clearfield, UT","41324",39046,368,1485,425
"239","Oklahoma City,* OK","96921",84521,300,0,12100
"240","Olympia,* WA","30595",30336,259,0,0
"241","Omaha-Council Bluffs, NE-IA","48397",48073,324,0,0
"242","Orlando,* FL","296912",274912,804,853,20343
"243","Oshkosh-Neenah, WI","3123",1398,340,0,1385
"244","Owensboro, KY","2314",2314,0,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","96706",78426,0,0,18280
"246","Palm Bay-Melbourne-Titusville,* FL","90823",63204,0,1084,26535
"247","Panama City-Lynn Haven,* FL","31293",22259,1834,7200,0
"248","Parkersburg-Marietta, WV-OH","1119",1119,0,0,0
"249","Pascagoula,* MS","6200",6200,0,0,0
"250","Pensacola-Ferry Pass-Brent, FL","25974",22529,0,0,3445
"251","Peoria, IL","9906",7499,1512,493,402
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","166318",149910,1092,2768,12548
"253","Phoenix-Mesa-Scottsdale, AZ","770384",666232,1712,8216,94224
"254","Pine Bluff, AR","1137",1052,0,0,85
"255","Pittsburgh, PA","67742",62427,668,1669,2978
"256","Pittsfield, MA","2735",1615,1120,0,0
"257","Pocatello, ID","5042",1734,0,0,3308
"258","Port St. Lucie-Fort Pierce,* FL","96894",85439,207,3694,7554
"259","Portland-South Portland-Biddeford,  ME","44009",41204,535,867,1403
"260","Portland-Vancouver-Beaverton,* OR-WA","173782",153693,2509,3396,14184
"261","Poughkeepsie-Newburgh-Middletown,*  NY","32203",29277,0,0,2926
"262","Prescott, AZ","45501",45112,187,202,0
"263","Providence-New Bedford-Fall River,  RI-MA","44971",41535,374,551,2511
"264","Provo-Orem, UT","52209",50621,600,0,988
"265","Pueblo,* CO","9232",9232,0,0,0
"266","Punta Gorda,* FL","63499",47478,607,672,14742
"267","Racine,* WI","17154",16264,0,700,190
"268","Raleigh-Cary,* NC","160381",158260,0,0,2121
"269","Rapid City, SD","8959",8959,0,0,0
"270","Reading, PA","8366",8192,0,0,174
"271","Redding,* CA","14990",11281,0,242,3467
"272","Reno-Sparks,* NV","54086",49817,0,177,4092
"273","Richmond,* VA","101491",95301,0,1421,4769
"274","Riverside-San Bernardino-Ontario,*  CA","614563",533312,1828,4211,75212
"275","Roanoke, VA","13999",13999,0,0,0
"276","Rochester, MN","30325",30225,0,0,100
"277","Rochester, NY","24097",20224,1283,1910,680
"278","Rockford, IL","36734",23196,0,13538,0
"279","Rocky Mount, NC","3796",3472,324,0,0
"280","Rome,* GA","5159",4703,369,87,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","318933",293917,456,0,24560
"282","Saginaw-Saginaw Township North, MI","3151",3151,0,0,0
"283","Salem,* OR","21817",20405,457,386,569
"284","Salinas, CA","17092",17092,0,0,0
"285","Salisbury, MD","7705",7083,144,0,478
"286","Salt Lake City,* UT","72604",64222,1113,2041,5228
"287","San Angelo, TX","1974",1974,0,0,0
"288","San Antonio, TX","177721",138336,1825,848,36712
"289","San Diego-Carlsbad-San Marcos,* CA","188037",121690,2103,4817,59427
"290","San Francisco-Oakland-Fremont,* CA","225847",116190,1563,1251,106843
"291","San Jose-Sunnyvale-Santa Clara,* CA","108469",79851,22,88,28508
"292","San Luis Obispo-Paso Robles,* CA","37473",36787,114,248,324
"293","Sandusky, OH","862",862,0,0,0
"294","Santa Barbara-Santa Maria-Goleta,  CA","29414",26140,80,0,3194
"295","Santa Cruz-Watsonville,* CA","13901",13901,0,0,0
"296","Santa Fe,* NM","5673",5673,0,0,0
"297","Santa Rosa-Petaluma,* CA","56266",49478,558,0,6230
"298","Sarasota-Bradenton-Venice,* FL","193010",131930,1407,1788,57885
"299","Savannah, GA","36981",36097,0,713,171
"300","Scranton--Wilkes-Barre, PA","6144",4744,0,1400,0
"301","Seattle-Tacoma-Bellevue,* WA","275395",206447,4802,10320,53826
"302","Sheboygan, WI","2087",2087,0,0,0
"303","Sherman-Denison, TX","2177",2177,0,0,0
"304","Shreveport-Bossier City, LA","20784",20690,0,94,0
"305","Sioux City, IA-NE-SD","2595",2110,0,485,0
"306","Sioux Falls, SD","15784",10971,0,0,4813
"307","South Bend-Mishawaka, IN-MI","9112",9112,0,0,0
"308","Spartanburg, SC","12310",12310,0,0,0
"309","Spokane, WA","32255",21569,1981,0,8705
"310","Springfield, IL","7540",5192,1552,0,796
"311","Springfield, MA","17661",14937,1843,0,881
"312","Springfield, MO","31148",30228,920,0,0
"313","Springfield, OH","2434",2434,0,0,0
"314","St. Cloud, MN","8971",8402,0,254,315
"315","St. George, UT","43265",43265,0,0,0
"316","St. Joseph, MO-KS","1267",1267,0,0,0
"317","St. Louis,* MO-IL","157153",148848,3589,602,4114
"318","State College, PA","4422",3972,450,0,0
"319","Stockton,* CA","104155",103015,1140,0,0
"320","Sumter,* SC","6887",3669,263,2955,0
"321","Syracuse, NY","7865",7825,40,0,0
"322","Tallahassee, FL","25432",16470,145,1795,7022
"323","Tampa-St. Petersburg-Clearwater,* FL","305541",285715,1710,5748,12368
"324","Terre Haute, IN","922",747,0,0,175
"325","Texarkana, TX-Texarkana, AR","2175",1569,606,0,0
"326","Toledo, OH","22656",21737,919,0,0
"327","Topeka, KS","11881",11881,0,0,0
"328","Trenton-Ewing,* NJ","34553",10872,0,0,23681
"329","Tucson, AZ","120929",120428,0,0,501
"330","Tulsa, OK","56587",55204,1178,205,0
"331","Tuscaloosa, AL","12150",12150,0,0,0
"332","Tyler, TX","6082",5470,0,150,462
"333","Utica-Rome, NY","355",355,0,0,0
"334","Valdosta, GA","9360",8540,0,0,820
"335","Vallejo-Fairfield,* CA","52717",32605,295,0,19817
"336","Vero Beach,* FL","40759",36266,125,544,3824
"337","Victoria, TX","969",969,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","3049",3049,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","90413",82098,2864,1197,4254
"340","Visalia-Porterville, CA","29106",26922,299,1885,0
"341","Waco, TX","7836",7596,240,0,0
"342","Warner Robins, GA","13622",13622,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","359403",317016,454,0,41933
"344","Waterloo-Cedar Falls, IA","7229",7229,0,0,0
"345","Wausau, WI","8391",7887,504,0,0
"346","Weirton-Steubenville, WV-OH","568",568,0,0,0
"347","Wenatchee, WA","6022",5757,265,0,0
"348","Wheeling, WV-OH","139",139,0,0,0
"349","Wichita Falls, TX","3953",3833,120,0,0
"350","Wichita, KS","33586",30204,3382,0,0
"351","Williamsport, PA","68",68,0,0,0
"352","Wilmington,* NC","84422",67012,4959,1622,10829
"353","Winchester, VA-WV","15863",15863,0,0,0
"354","Winston-Salem,* NC","40561",40561,0,0,0
"355","Worcester, MA","37304",34453,1209,720,922
"356","Yakima, WA","7576",6299,1277,0,0
"357","York-Hanover, PA","24905",24145,258,0,502
"358","Youngstown-Warren-Boardman, OH-PA","14638",13614,100,0,924
"359","Yuba City-Marysville, CA","38678",38678,0,0,0
"360","Yuma, AZ","22330",22330,0,0,0
