"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"259","Portland-South Portland-Biddeford,  ME","40025",32739,2456,261,4569
"260","Portland-Vancouver-Beaverton,* OR-WA","209973",151886,1655,945,55487
"261","Poughkeepsie-Newburgh-Middletown,  NY","17670",13523,292,220,3635
"262","Prescott, AZ","38062",35113,790,574,1585
"263","Providence-New Bedford-Fall River,  RI-MA","34944",30511,1240,731,2462
"264","Provo-Orem, UT","110551",100994,264,958,8335
"265","Pueblo,* CO","11256",11256,0,0,0
"266","Punta Gorda,* FL","43153",31623,1890,2634,7006
"267","Racine, WI","6685",6685,0,0,0
"268","Raleigh-Cary,* NC","225700",207423,750,87,17440
"269","Rapid City, SD","9233",7029,1299,905,0
"270","Reading, PA","11015",10715,300,0,0
"271","Redding, CA","7874",7478,396,0,0
"272","Reno-Sparks,* NV","59256",59256,0,0,0
"273","Richmond,* VA","88595",85743,0,1270,1582
"274","Riverside-San Bernardino-Ontario,*  CA","412504",398825,1875,1248,10556
"275","Roanoke, VA","13852",13852,0,0,0
"276","Rochester, MN","12863",11319,0,0,1544
"277","Rochester, NY","21468",20832,0,0,636
"278","Rockford, IL","27479",24619,2312,548,0
"279","Rocky Mount, NC","6202",5969,103,130,0
"280","Rome, GA","3318",2919,399,0,0
"281","Sacramento--Arden-Arcade--Roseville,*  CA","202958",134510,706,864,66878
"282","Saginaw-Saginaw Township North, MI","2229",2229,0,0,0
"283","Salem, OR","16756",15177,451,203,925
"284","Salinas, CA","29045",27506,0,0,1539
"285","Salisbury, MD","5910",5189,0,0,721
"286","Salt Lake City,* UT","93996",87042,656,4317,1981
"287","San Angelo,* TX","5340",5340,0,0,0
"288","San Antonio,* TX","147730",134318,0,0,13412
"289","San Diego-Carlsbad-San Marcos,* CA","104701",76232,2179,2720,23570
"290","San Francisco-Oakland-Fremont,* CA","207133",101138,453,1593,103949
"291","San Jose-Sunnyvale-Santa Clara,* CA","85957",63238,540,0,22179
"292","San Luis Obispo-Paso Robles, CA","18078",10645,933,0,6500
"293","Sandusky, OH","0",0,0,0,0
"294","Santa Barbara-Santa Maria, CA","6859",3248,0,0,3611
"295","Santa Cruz-Watsonville, CA","4044",4044,0,0,0
"296","Santa Fe,* NM","3587",3587,0,0,0
"297","Santa Rosa-Petaluma, CA","56656",30845,2932,0,22879
"298","Sarasota-Bradenton-Venice,* FL","74706",70855,300,963,2588
"299","Savannah, GA","30444",30301,0,0,143
"300","Scranton--Wilkes-Barre, PA","5958",5605,0,353,0
"301","Seattle-Tacoma-Bellevue,* WA","419873",233471,9854,9443,167105
"302","Sebastian-Vero Beach,* FL","57782",42844,0,683,14255
"303","Sheboygan, WI","9717",3217,0,1000,5500
"304","Sherman-Denison, TX","166",166,0,0,0
"305","Shreveport-Bossier City, LA","24579",23857,722,0,0
"306","Sioux City, IA-NE-SD","3029",2281,316,432,0
"307","Sioux Falls, SD","18737",16851,310,847,729
"308","South Bend-Mishawaka, IN-MI","9128",9128,0,0,0
"309","Spartanburg, SC","11094",11094,0,0,0
"310","Spokane, WA","20244",20244,0,0,0
"311","Springfield, IL","4962",3556,1250,0,156
"312","Springfield, MA","9355",8725,630,0,0
"313","Springfield, MO","32563",30416,863,0,1284
"314","Springfield, OH","1719",1719,0,0,0
"315","St. Cloud, MN","11941",11365,261,0,315
"316","St. George, UT","29432",26232,0,0,3200
"317","St. Joseph, MO-KS","1647",1302,345,0,0
"318","St. Louis,* MO-IL","156816",124276,743,1263,30534
"319","State College, PA","6295",6295,0,0,0
"320","Stockton,* CA","70771",70771,0,0,0
"321","Sumter,* SC","6834",6834,0,0,0
"322","Syracuse, NY","15013",15013,0,0,0
"323","Tallahassee, FL","41870",35235,298,1183,5154
"324","Tampa-St. Petersburg-Clearwater,* FL","190170",182957,588,0,6625
"325","Terre Haute, IN","3728",3217,0,0,511
"326","Texarkana, TX-Texarkana, AR","1190",1190,0,0,0
"327","Toledo, OH","20892",20280,612,0,0
"328","Topeka, KS","9298",9298,0,0,0
"329","Trenton-Ewing,* NJ","9354",4649,0,0,4705
"330","Tucson,* AZ","87105",83908,1352,1097,748
"331","Tulsa,* OK","59001",58443,558,0,0
"332","Tuscaloosa, AL","12151",10799,0,0,1352
"333","Tyler, TX","5001",4724,0,0,277
"334","Utica-Rome, NY","330",330,0,0,0
"335","Valdosta, GA","16312",16312,0,0,0
"336","Vallejo-Fairfield, CA","4379",4144,235,0,0
"337","Victoria, TX","3121",3121,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","5714",5714,0,0,0
"339","Virginia Beach-Norfolk-Newport News,*  VA-NC","84157",71409,1196,2141,9411
"340","Visalia-Porterville, CA","51135",45379,1831,3925,0
"341","Waco, TX","8937",8937,0,0,0
"342","Warner Robins, GA","12429",12429,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","397319",232471,915,251,163682
"344","Waterloo-Cedar Falls, IA","6676",6676,0,0,0
"345","Wausau, WI","6692",5667,600,425,0
"346","Weirton-Steubenville, WV-OH","389",389,0,0,0
"347","Wenatchee, WA","10467",9262,0,1205,0
"348","Wheeling, WV-OH","149",149,0,0,0
"349","Wichita Falls, TX","2820",2820,0,0,0
"350","Wichita, KS","22640",22461,179,0,0
"351","Williamsport, PA","0",0,0,0,0
"352","Wilmington,* NC","62254",60176,557,0,1521
"353","Winchester, VA-WV","15967",15967,0,0,0
"354","Winston-Salem, NC","30964",30827,0,137,0
"355","Worcester, MA","23817",23249,280,288,0
"356","Yakima, WA","3725",3725,0,0,0
"357","York-Hanover, PA","32971",31844,200,0,927
"358","Youngstown-Warren-Boardman, OH-PA","7781",6482,100,0,1199
"359","Yuba City, CA","45469",45469,0,0,0
"360","Yuma, AZ","14774",13871,0,0,903
