"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"156","Jackson, MI","1287",824,463,0,0
"157","Jackson, MS","32629",32629,0,0,0
"158","Jackson, TN","5228",5228,0,0,0
"159","Jacksonville,* FL","114735",105500,343,0,8892
"160","Jacksonville, NC","12988",12988,0,0,0
"161","Janesville, WI","2741",2741,0,0,0
"162","Jefferson City, MO","1184",1184,0,0,0
"163","Johnson City, TN","9471",9471,0,0,0
"164","Johnstown, PA","142",142,0,0,0
"165","Jonesboro, AR","6951",6951,0,0,0
"166","Joplin, MO","1987",1465,140,163,219
"167","Kalamazoo-Portage, MI","10987",7093,0,0,3894
"168","Kankakee-Bradley, IL","2812",2812,0,0,0
"169","Kansas City,* MO-KS","72023",60648,290,841,10244
"170","Kennewick-Pasco-Richland, WA","19393",18227,0,0,1166
"171","Killeen-Temple-Fort Hood, TX","20104",18111,1993,0,0
"172","Kingsport-Bristol-Bristol, TN-VA","5497",4922,0,317,258
"173","Kingston, NY","4635",4635,0,0,0
"174","Knoxville, TN","38180",36525,0,0,1655
"175","Kokomo, IN","1557",1557,0,0,0
"176","La Crosse, WI-MN","7279",5137,0,0,2142
"177","Lafayette, IN","10509",10509,0,0,0
"178","Lafayette, LA","11736",11150,0,0,586
"179","Lake Charles, LA","6734",4680,251,0,1803
"180","Lake Havasu City-Kingman, AZ","9393",9393,0,0,0
"181","Lakeland-Winter Haven,* FL","46242",43179,3063,0,0
"182","Lancaster, PA","8993",7118,0,0,1875
"183","Lansing-East Lansing, MI","5096",4567,0,0,529
"184","Laredo,* TX","10419",9227,0,302,890
"185","Las Cruces,* NM","16769",16769,0,0,0
"186","Las Vegas-Paradise,* NV","148526",112578,347,1777,33824
"187","Lawrence, KS","2588",2272,316,0,0
"188","Lawton, OK","1726",1646,80,0,0
"189","Lebanon, PA","5407",5407,0,0,0
"190","Lewiston, ID-WA","432",432,0,0,0
"191","Lewiston-Auburn, ME","3583",3583,0,0,0
"192","Lexington-Fayette, KY","25357",24483,120,325,429
"193","Lima, OH","599",599,0,0,0
"194","Lincoln, NE","15426",15178,248,0,0
"195","Little Rock-North Little Rock, AR","43967",32469,2020,1453,8025
"196","Logan, UT-ID","8558",8141,0,0,417
"197","Longview, TX","2533",2533,0,0,0
"198","Longview, WA","6730",6730,0,0,0
"199","Los Angeles-Long Beach-Santa Ana,*  CA","414321",148774,8776,6461,250310
"200","Louisville-Jefferson County,* KY-IN","44875",44125,0,269,481
"201","Lubbock, TX","11219",11219,0,0,0
"202","Lynchburg, VA","11978",11348,0,0,630
"203","Macon, GA","5242",4032,0,0,1210
"204","Madera, CA","5447",5447,0,0,0
"205","Madison,* WI","42812",17892,1989,748,22183
"206","Manchester-Nashua, NH","7006",5949,0,0,1057
"207","Mansfield, OH","1618",1618,0,0,0
"208","McAllen-Edinburg-Mission,* TX","25407",24345,262,800,0
"209","Medford, OR","8471",8066,0,0,405
"210","Memphis,* TN-MS-AR","39732",38162,1570,0,0
"211","Merced, CA","2519",2519,0,0,0
"212","Miami-Fort Lauderdale-Miami Beach,*  FL","99350",80976,2485,1850,14039
"213","Michigan City-La Porte, IN","2694",2694,0,0,0
"214","Midland,* TX","7345",7345,0,0,0
"215","Milwaukee-Waukesha-West Allis,* WI","65231",43785,638,0,20808
"216","Minneapolis-St. Paul-Bloomington,*  MN-WI","123411",112912,275,2422,7802
"217","Missoula,* MT","8013",6335,0,0,1678
"218","Mobile, AL","24342",24342,0,0,0
"219","Modesto, CA","12422",10394,0,0,2028
"220","Monroe, LA","3984",3550,51,0,383
"221","Monroe, MI","1240",1240,0,0,0
"222","Montgomery, AL","8689",8689,0,0,0
"223","Morgantown, WV","380",100,0,0,280
"224","Morristown, TN","4475",4085,390,0,0
"225","Mount Vernon-Anacortes, WA","7676",7676,0,0,0
"226","Muncie, IN","388",388,0,0,0
"227","Muskegon-Norton Shores, MI","2879",2679,200,0,0
"228","Myrtle Beach-North Myrtle Beach-Conway,  SC","40079",32556,0,0,7523
"229","Napa, CA","7830",7830,0,0,0
"230","Naples-Marco Island,* FL","30708",29400,0,0,1308
"231","Nashville-Davidson--Murfreesboro,*  TN","106801",104899,297,297,1308
"232","New Haven-Milford, CT","9187",7402,0,0,1785
"233","New Orleans-Metairie-Kenner,* LA","57887",39631,2089,160,16007
"234","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","729776",215609,13663,10572,489932
"235","Niles-Benton Harbor, MI","660",660,0,0,0
"236","Norwich-New London, CT","8880",7878,0,0,1002
"237","Ocala,* FL","16941",16941,0,0,0
"238","Ocean City,* NJ","8736",5612,0,730,2394
"239","Odessa,* TX","4543",4543,0,0,0
"240","Ogden-Clearfield, UT","32460",31505,0,955,0
"241","Oklahoma City,* OK","67882",64753,2117,0,1012
"242","Olympia, WA","21188",21188,0,0,0
"243","Omaha-Council Bluffs,* NE-IA","56207",49030,568,0,6609
"244","Orlando-Kissimmee,* FL","130971",109952,318,348,20353
"245","Oshkosh-Neenah, WI","7836",7134,290,412,0
"246","Owensboro, KY","4971",1695,0,476,2800
"247","Oxnard-Thousand Oaks-Ventura, CA","17549",13539,0,365,3645
"248","Palm Bay-Melbourne-Titusville,* FL","30969",28569,0,0,2400
"249","Palm Coast, FL","5254",3688,1566,0,0
"250","Panama City-Lynn Haven, FL","4057",4057,0,0,0
"251","Parkersburg-Marietta-Vienna, WV-OH","701",701,0,0,0
"252","Pascagoula, MS","8822",6911,0,0,1911
"253","Pensacola-Ferry Pass-Brent,* FL","20078",20078,0,0,0
"254","Peoria, IL","10973",10973,0,0,0
"255","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","142283",123850,229,2607,15597
"256","Phoenix-Mesa-Scottsdale,* AZ","300976",273456,852,2461,24207
"257","Pine Bluff, AR","262",202,60,0,0
"258","Pittsburgh,* PA","75150",73379,123,573,1075
"259","Pittsfield, MA","0",0,0,0,0
"260","Pocatello, ID","4153",4153,0,0,0
"261","Port St. Lucie,* FL","24963",23389,335,458,781
"262","Portland-South Portland-Biddeford,  ME","24658",21494,0,261,2903
"263","Portland-Vancouver-Beaverton,* OR-WA","152410",101099,295,0,51016
"264","Poughkeepsie-Newburgh-Middletown,  NY","14793",11054,0,0,3739
"265","Prescott, AZ","15987",15987,0,0,0
"266","Providence-New Bedford-Fall River,  RI-MA","28286",25970,773,997,546
"267","Provo-Orem, UT","26902",21888,0,3556,1458
"268","Pueblo,* CO","7753",7547,206,0,0
"269","Punta Gorda,* FL","9216",7049,0,822,1345
"270","Racine, WI","6528",6528,0,0,0
"271","Raleigh-Cary,* NC","155829",155610,219,0,0
"272","Rapid City, SD","8418",8078,0,0,340
"273","Reading, PA","7311",7311,0,0,0
"274","Redding, CA","8836",8632,204,0,0
"275","Reno-Sparks,* NV","19042",16998,0,390,1654
"276","Richmond,* VA","66852",65924,0,372,556
"277","Riverside-San Bernardino-Ontario,*  CA","255306",200280,2189,3722,49115
"278","Roanoke, VA","13385",13385,0,0,0
"279","Rochester, MN","10313",9137,0,0,1176
"280","Rochester, NY","22615",20313,700,925,677
"281","Rockford, IL","7559",7559,0,0,0
"282","Rocky Mount, NC","5950",5756,194,0,0
"283","Rome, GA","4516",4516,0,0,0
"284","Sacramento--Arden-Arcade--Roseville,*  CA","116733",113033,0,0,3700
"285","Saginaw-Saginaw Township North, MI","1416",1416,0,0,0
"286","Salem, OR","13955",13120,310,525,0
"287","Salinas, CA","9793",7404,0,0,2389
"288","Salisbury, MD","4171",2807,0,0,1364
"289","Salt Lake City,* UT","61638",45523,449,2092,13574
"290","San Angelo,* TX","3529",3529,0,0,0
"291","San Antonio,* TX","167291",105753,165,0,61373
"292","San Diego-Carlsbad-San Marcos,* CA","101282",73480,1890,2543,23369
"293","San Francisco-Oakland-Fremont,* CA","93492",60083,1250,2067,30092
"294","San Jose-Sunnyvale-Santa Clara,* CA","82471",32346,0,629,49496
"295","San Luis Obispo-Paso Robles, CA","17316",10703,258,305,6050
"296","Sandusky, OH","0",0,0,0,0
"297","Santa Barbara-Santa Maria, CA","3839",3270,569,0,0
"298","Santa Cruz-Watsonville, CA","4481",4481,0,0,0
"299","Santa Fe,* NM","2133",2133,0,0,0
"300","Santa Rosa-Petaluma, CA","9602",9602,0,0,0
"301","Savannah, GA","47893",25470,0,0,22423
"302","Scranton--Wilkes-Barre, PA","3148",3148,0,0,0
"303","Seattle-Tacoma-Bellevue,* WA","342720",152130,9282,7044,174264
"304","Sebastian-Vero Beach,* FL","12781",12781,0,0,0
"305","Sheboygan, WI","1325",1325,0,0,0
"306","Sherman-Denison, TX","163",163,0,0,0
"307","Shreveport-Bossier City, LA","8431",8431,0,0,0
"308","Sioux City, IA-NE-SD","3760",3760,0,0,0
"309","Sioux Falls, SD","22164",17707,1576,0,2881
"310","South Bend-Mishawaka, IN-MI","7280",6730,0,550,0
"311","Spartanburg, SC","14232",14232,0,0,0
"312","Spokane, WA","15013",15013,0,0,0
"313","Springfield, IL","2800",2408,392,0,0
"314","Springfield, MA","4537",4537,0,0,0
"315","Springfield, MO","15818",12211,360,0,3247
"316","Springfield, OH","1260",1260,0,0,0
"317","St. Cloud, MN","7884",7569,0,0,315
"318","St. George, UT","15603",14711,0,0,892
"319","St. Joseph, MO-KS","1493",1493,0,0,0
"320","St. Louis,* MO-IL","113297",108852,922,842,2681
"321","State College, PA","6685",3985,0,0,2700
"322","Stockton,* CA","26123",24719,0,655,749
"323","Sumter,* SC","5092",4057,343,0,692
"324","Syracuse, NY","10417",8287,0,0,2130
"325","Tallahassee, FL","16566",14501,285,0,1780
"326","Tampa-St. Petersburg-Clearwater,* FL","103215",67154,1381,828,33852
"327","Terre Haute, IN","3097",2897,0,200,0
"328","Texarkana, TX-Texarkana, AR","953",953,0,0,0
"329","Toledo, OH","8611",8611,0,0,0
"330","Topeka, KS","5687",5237,0,450,0
"331","Trenton-Ewing,* NJ","9558",4603,0,2,4953
"332","Tucson,* AZ","63847",61073,398,543,1833
"333","Tulsa,* OK","43501",43501,0,0,0
"334","Tuscaloosa, AL","13271",10007,0,0,3264
"335","Tyler, TX","3158",2927,0,0,231
"336","Utica-Rome, NY","261",261,0,0,0
"337","Valdosta, GA","12171",10221,0,0,1950
"338","Vallejo-Fairfield, CA","12762",11512,0,0,1250
"339","Victoria, TX","907",907,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","4939",4485,0,0,454
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","62216",57305,250,0,4661
"342","Visalia-Porterville, CA","27187",27187,0,0,0
"343","Waco, TX","5443",5443,0,0,0
"344","Warner Robins, GA","15966",9866,0,0,6100
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","238828",137853,190,0,100785
"346","Waterloo-Cedar Falls, IA","8083",8083,0,0,0
"347","Wausau, WI","3610",3462,148,0,0
"348","Weirton-Steubenville, WV-OH","480",480,0,0,0
"349","Wenatchee, WA","8836",8836,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","2458",2328,130,0,0
"352","Wichita, KS","21691",20213,354,0,1124
"353","Williamsport, PA","492",492,0,0,0
"354","Wilmington,* NC","70662",63061,239,524,6838
"355","Winchester, VA-WV","9172",9172,0,0,0
"356","Winston-Salem, NC","20961",20961,0,0,0
"357","Worcester, MA","12468",12188,280,0,0
"358","Yakima, WA","5980",5980,0,0,0
"359","York-Hanover, PA","19127",18553,0,0,574
"360","Youngstown-Warren-Boardman, OH-PA","6577",6477,100,0,0
"361","Yuba City, CA","2853",2853,0,0,0
"362","Yuma, AZ","7528",7528,0,0,0
