"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"97","Duluth, MN-WI","2170",1594,0,0,576
"98","Durham-Chapel Hill,* NC","30177",30177,0,0,0
"99","Eau Claire, WI","1688",1568,120,0,0
"100","El Centro, CA","1314",587,0,282,445
"101","El Paso, TX","35893",35893,0,0,0
"102","Elizabethtown, KY","2552",2552,0,0,0
"103","Elkhart-Goshen, IN","1715",1715,0,0,0
"104","Elmira, NY","0",0,0,0,0
"105","Erie, PA","2276",2066,210,0,0
"106","Eugene-Springfield, OR","9777",9347,0,0,430
"107","Evansville, IN-KY","3630",3418,0,0,212
"108","Fairbanks,* AK","331",331,0,0,0
"109","Fargo, ND-MN","0",0,0,0,0
"110","Farmington,* NM","3447",3200,0,247,0
"111","Fayetteville, NC","23883",23517,0,0,366
"112","Fayetteville-Springdale-Rogers,  AR-MO","18652",10091,575,0,7986
"113","Flagstaff, AZ","2119",2119,0,0,0
"114","Flint, MI","694",694,0,0,0
"115","Florence, SC","4483",3943,0,0,540
"116","Florence-Muscle Shoals, AL","1012",938,74,0,0
"117","Fond du Lac, WI","494",494,0,0,0
"118","Fort Collins-Loveland,* CO","6944",6944,0,0,0
"119","Fort Smith, AR-OK","5458",4208,0,0,1250
"120","Fort Walton Beach-Crestview-Destin,  FL","3774",3362,0,0,412
"121","Fort Wayne,* IN","8056",8056,0,0,0
"122","Fresno, CA","24300",22206,195,728,1171
"123","Gadsden, AL","770",770,0,0,0
"124","Gainesville, FL","4230",3561,0,0,669
"125","Gainesville, GA","1990",1840,150,0,0
"126","Glens Falls, NY","1344",1344,0,0,0
"127","Goldsboro, NC","1871",1871,0,0,0
"128","Grand Forks, ND-MN","0",0,0,0,0
"129","Grand Junction,* CO","3631",3631,0,0,0
"130","Grand Rapids-Wyoming,* MI","7990",7750,240,0,0
"131","Great Falls, MT","966",966,0,0,0
"132","Greeley,* CO","9180",9035,0,0,145
"133","Green Bay, WI","2501",2501,0,0,0
"134","Greensboro-High Point,* NC","26727",20322,0,0,6405
"135","Greenville, NC","6909",5789,1120,0,0
"136","Greenville,* SC","27705",27705,0,0,0
"137","Gulfport-Biloxi, MS","16400",13668,1743,989,0
"138","Hagerstown-Martinsburg, MD-WV","8748",8748,0,0,0
"139","Hanford-Corcoran, CA","2205",2205,0,0,0
"140","Harrisburg-Carlisle, PA","10558",9658,0,0,900
"141","Harrisonburg,* VA","7736",5556,0,0,2180
"142","Hartford-West Hartford-East Hartford,  CT","7644",7579,0,0,65
"143","Hattiesburg, MS","2194",801,188,0,1205
"144","Hickory-Lenoir-Morganton, NC","8257",8257,0,0,0
"145","Hinesville-Fort Stewart, GA","1293",1293,0,0,0
"146","Holland-Grand Haven, MI","2181",2181,0,0,0
"147","Honolulu,* HI","14888",14888,0,0,0
"148","Hot Springs, AR","328",328,0,0,0
"149","Houma-Bayou Cane-Thibodaux, LA","9669",9669,0,0,0
"150","Houston-Sugar Land-Baytown,* TX","328630",300422,401,0,27807
"151","Huntington-Ashland, WV-KY-OH","220",220,0,0,0
"152","Huntsville, AL","24670",17366,0,0,7304
"153","Idaho Falls, ID","2742",2742,0,0,0
"154","Indianapolis-Carmel,* IN","71424",55355,908,0,15161
"155","Iowa City, IA","12355",11265,0,0,1090
"156","Ithaca, NY","535",535,0,0,0
"157","Jackson, MI","290",290,0,0,0
"158","Jackson, MS","15995",15995,0,0,0
"159","Jackson, TN","845",845,0,0,0
"160","Jacksonville,* FL","39474",35956,95,0,3423
"161","Jacksonville, NC","12196",12196,0,0,0
"162","Janesville, WI","1927",1402,525,0,0
"163","Jefferson City, MO","2399",2399,0,0,0
"164","Johnson City, TN","4580",4420,160,0,0
"165","Johnstown, PA","107",107,0,0,0
"166","Jonesboro, AR","2981",2981,0,0,0
"167","Joplin, MO","1123",933,190,0,0
"168","Kalamazoo-Portage, MI","5926",5926,0,0,0
"169","Kankakee-Bradley, IL","111",111,0,0,0
"170","Kansas City,* MO-KS","23791",23008,230,553,0
"171","Kennewick-Pasco-Richland, WA","8662",7965,0,0,697
"172","Killeen-Temple-Fort Hood, TX","22457",21862,595,0,0
"173","Kingsport-Bristol-Bristol, TN-VA","3432",3432,0,0,0
"174","Kingston, NY","1370",1155,215,0,0
"175","Knoxville, TN","15118",13914,0,0,1204
"176","Kokomo, IN","3702",202,0,0,3500
"177","La Crosse, WI-MN","1058",1058,0,0,0
"178","Lafayette, IN","6062",6062,0,0,0
"179","Lafayette, LA","8992",8699,0,0,293
"180","Lake Charles, LA","5849",4822,125,0,902
"181","Lake Havasu City-Kingman, AZ","4515",4515,0,0,0
"182","Lakeland-Winter Haven,* FL","20220",20220,0,0,0
"183","Lancaster, PA","6481",5536,380,565,0
"184","Lansing-East Lansing, MI","2205",2003,0,0,202
"185","Laredo,* TX","6197",5782,0,0,415
"186","Las Cruces,* NM","9070",8901,169,0,0
"187","Las Vegas-Paradise,* NV","62150",32796,1290,0,28064
"188","Lawrence, KS","11462",1107,0,0,10355
"189","Lawton, OK","389",389,0,0,0
"190","Lebanon, PA","4219",4219,0,0,0
"191","Lewiston, ID-WA","216",216,0,0,0
"192","Lewiston-Auburn, ME","1020",1020,0,0,0
"193","Lexington-Fayette, KY","16155",15005,850,300,0
"194","Lima, OH","0",0,0,0,0
"195","Lincoln, NE","7127",6947,180,0,0
"196","Little Rock-North Little Rock, AR","24065",19706,140,0,4219
"197","Logan, UT-ID","2837",2837,0,0,0
"198","Longview, TX","1858",1628,0,0,230
"199","Longview, WA","2250",2250,0,0,0
"200","Los Angeles-Long Beach-Santa Ana,*  CA","125577",67706,5504,4339,48028
"201","Louisville-Jefferson County,* KY-IN","27841",25819,0,370,1652
"202","Lubbock, TX","14636",14636,0,0,0
"203","Lynchburg, VA","6238",6238,0,0,0
"204","Macon, GA","1480",1480,0,0,0
"205","Madera-Chowchilla, CA","4818",1080,204,3534,0
"206","Madison,* WI","12660",11900,189,248,323
"207","Manchester-Nashua, NH","5150",4669,0,0,481
"208","Manhattan, KS","6719",5664,0,0,1055
"209","Mankato-North Mankato, MN","1837",1837,0,0,0
"210","Mansfield, OH","584",584,0,0,0
"211","McAllen-Edinburg-Mission,* TX","23147",22522,240,385,0
"212","Medford, OR","5445",4994,0,451,0
"213","Memphis,* TN-MS-AR","16959",16959,0,0,0
"214","Merced, CA","1073",1073,0,0,0
"215","Miami-Fort Lauderdale-Pompano Beach,*  FL","57198",43526,201,0,13471
"216","Michigan City-La Porte, IN","1347",1347,0,0,0
"217","Midland,* TX","4005",4005,0,0,0
"218","Milwaukee-Waukesha-West Allis,* WI","23687",19949,480,275,2983
"219","Minneapolis-St. Paul-Bloomington,*  MN-WI","55131",49890,767,320,4154
"220","Missoula,* MT","2276",2276,0,0,0
"221","Mobile, AL","11137",10942,195,0,0
"222","Modesto, CA","4099",3423,0,0,676
"223","Monroe, LA","1856",1353,0,120,383
"224","Monroe, MI","181",181,0,0,0
"225","Montgomery, AL","4199",4199,0,0,0
"226","Morgantown, WV","60",60,0,0,0
"227","Morristown, TN","2017",2017,0,0,0
"228","Mount Vernon-Anacortes, WA","2645",2645,0,0,0
"229","Muncie, IN","551",551,0,0,0
"230","Muskegon-Norton Shores, MI","571",383,188,0,0
"231","Myrtle Beach-North Myrtle Beach-Conway,  SC","17358",14461,0,0,2897
"232","Napa, CA","0",0,0,0,0
"233","Naples-Marco Island,* FL","12032",10724,0,0,1308
"234","Nashville-Davidson--Murfreesboro,*  TN","69879",61899,0,0,7980
"235","New Haven-Milford, CT","2668",1797,158,0,713
"236","New Orleans-Metairie-Kenner,* LA","33372",31005,1367,0,1000
"237","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","181960",118240,14302,4404,45014
"238","Niles-Benton Harbor, MI","110",110,0,0,0
"239","Norwich-New London, CT","6405",3945,0,0,2460
"240","Ocala,* FL","4127",4127,0,0,0
"241","Ocean City,* NJ","4272",2956,1316,0,0
"242","Odessa,* TX","2166",2166,0,0,0
"243","Ogden-Clearfield, UT","16896",15703,200,0,993
"244","Oklahoma City,* OK","38278",36798,476,442,562
"245","Olympia, WA","20860",19486,280,1094,0
"246","Omaha-Council Bluffs,* NE-IA","24239",24081,158,0,0
"247","Orlando-Kissimmee,* FL","108938",58552,854,0,49532
"248","Oshkosh-Neenah, WI","3496",3496,0,0,0
"249","Owensboro, KY","2055",2055,0,0,0
"250","Oxnard-Thousand Oaks-Ventura, CA","6346",5553,324,0,469
"251","Palm Bay-Melbourne-Titusville,* FL","13326",13326,0,0,0
"252","Palm Coast, FL","2824",2824,0,0,0
"253","Panama City-Lynn Haven-Panama City Beach,  FL","2611",2611,0,0,0
"254","Parkersburg-Marietta-Vienna, WV-OH","2397",2397,0,0,0
"255","Pascagoula, MS","9478",8436,0,0,1042
"256","Pensacola-Ferry Pass-Brent,* FL","16277",16277,0,0,0
"257","Peoria, IL","5787",5787,0,0,0
"258","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","66334",57643,850,609,7232
"259","Phoenix-Mesa-Scottsdale,* AZ","100513",91339,0,414,8760
"260","Pine Bluff, AR","263",150,113,0,0
"261","Pittsburgh,* PA","38357",33852,123,551,3831
"262","Pittsfield, MA","103",103,0,0,0
"263","Pocatello, ID","1049",1049,0,0,0
"264","Port St. Lucie,* FL","6004",5226,0,344,434
"265","Portland-South Portland-Biddeford,  ME","9949",9363,586,0,0
"266","Portland-Vancouver-Beaverton,* OR-WA","49398",45001,595,392,3410
"267","Poughkeepsie-Newburgh-Middletown,  NY","5762",5192,0,0,570
"268","Prescott, AZ","5169",5169,0,0,0
"269","Providence-New Bedford-Fall River,  RI-MA","19754",13819,0,1135,4800
"270","Provo-Orem, UT","16583",15963,183,437,0
"271","Pueblo,* CO","2331",1976,0,355,0
"272","Punta Gorda,* FL","7577",6826,0,751,0
"273","Racine, WI","1861",1861,0,0,0
"274","Raleigh-Cary,* NC","52776",52090,686,0,0
"275","Rapid City, SD","3448",3448,0,0,0
"276","Reading, PA","2198",2198,0,0,0
"277","Redding, CA","3108",2929,179,0,0
"278","Reno-Sparks,* NV","10349",10349,0,0,0
"279","Richmond,* VA","30613",30013,0,600,0
"280","Riverside-San Bernardino-Ontario,*  CA","96367",84786,177,577,10827
"281","Roanoke, VA","4757",4757,0,0,0
"282","Rochester, MN","3834",3834,0,0,0
"283","Rochester, NY","12245",11923,145,0,177
"284","Rockford, IL","1648",1443,205,0,0
"285","Rocky Mount, NC","3410",3410,0,0,0
"286","Rome, GA","1313",1313,0,0,0
"287","Sacramento--Arden-Arcade--Roseville,*  CA","46897",46897,0,0,0
"288","Saginaw-Saginaw Township North, MI","733",733,0,0,0
"289","Salem, OR","7503",7385,118,0,0
"290","Salinas, CA","2602",642,0,0,1960
"291","Salisbury, MD","1582",627,0,0,955
"292","Salt Lake City,* UT","23964",19298,271,348,4047
"293","San Angelo,* TX","2303",2303,0,0,0
"294","San Antonio,* TX","83634",83257,377,0,0
"295","San Diego-Carlsbad-San Marcos,* CA","75180",38823,379,439,35539
"296","San Francisco-Oakland-Fremont,* CA","85712",48891,1347,2101,33373
"297","San Jose-Sunnyvale-Santa Clara,* CA","20592",14664,810,244,4874
"298","San Luis Obispo-Paso Robles, CA","3045",3045,0,0,0
"299","Sandusky, OH","0",0,0,0,0
"300","Santa Barbara-Santa Maria, CA","4489",4489,0,0,0
"301","Santa Cruz-Watsonville, CA","681",681,0,0,0
"302","Santa Fe,* NM","933",933,0,0,0
"303","Santa Rosa-Petaluma, CA","9805",9805,0,0,0
"304","Savannah, GA","13745",13745,0,0,0
"305","Scranton--Wilkes-Barre, PA","1592",1592,0,0,0
"306","Seattle-Tacoma-Bellevue,* WA","103800",74709,3746,1723,23622
"307","Sebastian-Vero Beach,* FL","11271",11271,0,0,0
"308","Sheboygan, WI","443",212,0,0,231
"309","Sherman-Denison, TX","163",163,0,0,0
"310","Shreveport-Bossier City, LA","16771",16771,0,0,0
"311","Sioux City, IA-NE-SD","1145",800,345,0,0
"312","Sioux Falls, SD","9873",7583,0,0,2290
"313","South Bend-Mishawaka, IN-MI","6131",3834,0,497,1800
"314","Spartanburg, SC","4792",4792,0,0,0
"315","Spokane, WA","5260",5260,0,0,0
"316","Springfield, IL","2090",1694,396,0,0
"317","Springfield, MA","2959",2500,100,0,359
"318","Springfield, MO","7453",5409,0,0,2044
"319","Springfield, OH","0",0,0,0,0
"320","St. Cloud, MN","1628",1313,0,0,315
"321","St. George, UT","4226",4226,0,0,0
"322","St. Joseph, MO-KS","524",524,0,0,0
"323","St. Louis,* MO-IL","57652",53766,424,1158,2304
"324","State College, PA","4093",4093,0,0,0
"325","Stockton,* CA","7962",7962,0,0,0
"326","Sumter,* SC","4048",4048,0,0,0
"327","Syracuse, NY","7046",5646,0,0,1400
"328","Tallahassee, FL","10940",10092,0,0,848
"329","Tampa-St. Petersburg-Clearwater,* FL","112129",65959,779,166,45225
"330","Terre Haute, IN","2548",2205,0,0,343
"331","Texarkana, TX-Texarkana, AR","12103",12103,0,0,0
"332","Toledo, OH","6597",6201,0,0,396
"333","Topeka, KS","4812",4809,3,0,0
"334","Trenton-Ewing,* NJ","3246",2488,0,0,758
"335","Tucson,* AZ","29197",27878,398,236,685
"336","Tulsa,* OK","34275",32275,0,0,2000
"337","Tuscaloosa, AL","5050",4717,333,0,0
"338","Tyler, TX","2146",1765,0,150,231
"339","Utica-Rome, NY","0",0,0,0,0
"340","Valdosta, GA","3813",3693,120,0,0
"341","Vallejo-Fairfield, CA","3471",3471,0,0,0
"342","Victoria, TX","453",453,0,0,0
"343","Vineland-Millville-Bridgeton,* NJ","2715",2372,0,343,0
"344","Virginia Beach-Norfolk-Newport News,*  VA-NC","45809",39714,1405,0,4690
"345","Visalia-Porterville, CA","16314",16178,136,0,0
"346","Waco, TX","4026",3946,80,0,0
"347","Warner Robins, GA","5290",5290,0,0,0
"348","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","181856",160218,0,381,21257
"349","Waterloo-Cedar Falls, IA","2297",2297,0,0,0
"350","Wausau, WI","2386",640,135,0,1611
"351","Weirton-Steubenville, WV-OH","100",100,0,0,0
"352","Wenatchee-East Wenatchee, WA","2897",2897,0,0,0
"353","Wheeling, WV-OH","0",0,0,0,0
"354","Wichita Falls, TX","1977",1977,0,0,0
"355","Wichita, KS","19517",12696,326,0,6495
"356","Williamsport, PA","150",150,0,0,0
"357","Wilmington,* NC","20436",20291,0,145,0
"358","Winchester, VA-WV","3261",3261,0,0,0
"359","Winston-Salem, NC","8315",8315,0,0,0
"360","Worcester, MA","6038",5928,110,0,0
"361","Yakima, WA","3835",3835,0,0,0
"362","York-Hanover, PA","8587",8013,0,0,574
"363","Youngstown-Warren-Boardman, OH-PA","2868",2768,100,0,0
"364","Yuba City, CA","2377",2377,0,0,0
"365","Yuma, AZ","5614",5614,0,0,0
