"x","y","id"
-87.278573,34.75276,"01.077"
-87.79326,34.732061,"01.077"
-87.806963,34.732061,"01.077"
-87.818254,34.73512,"01.077"
-88.202959,35.008028,"01.077"
-87.350804,34.802351,"01.079"
-87.119458,34.697258,"01.079"
-87.105073,34.686037,"01.079"
-87.105348,34.661654,"01.079"
-87.110111,34.313799,"01.079"
-87.109911,34.299299,"01.079"
-87.142097,34.299153,"01.079"
-87.497327,34.304419,"01.079"
-87.529722,34.304598,"01.079"
-87.530824,34.375096,"01.079"
-87.370263,34.804993,"01.079"
-85.1321858378671,32.7465199016074,"01.081"
-85.059918,32.485101,"01.081"
-85.059294,32.47291,"01.081"
-85.072369,32.472636,"01.081"
-85.361957,32.410418,"01.081"
-85.434045,32.40984,"01.081"
-85.437146,32.478681,"01.081"
-85.693019,32.582057,"01.081"
-85.695654,32.582034,"01.081"
-85.695854,32.595933,"01.081"
-85.679654,32.697931,"01.081"
-85.679854,32.71253,"01.081"
-85.619319,32.713683,"01.081"
-85.132240724525,32.7465638108912,"01.081"
-87.1627519721999,34.9980950567359,"01.083"
-86.8193930578674,34.9917694985188,"01.083"
-86.783648,34.991925,"01.083"
-86.783648,34.962565,"01.083"
-86.789555,34.567952,"01.083"
-86.790056,34.55079,"01.083"
-86.800302,34.552623,"01.083"
-87.269551,34.768386,"01.083"
-87.27563,34.771995,"01.083"
-87.277231,34.776918,"01.083"
-87.210759,34.999024,"01.083"
-86.619812,32.406474,"01.085"
-86.417787,32.246362,"01.085"
-86.408755,32.244573,"01.085"
-86.408838,32.239509,"01.085"
-86.405641,32.013352,"01.085"
-86.405005,31.963775,"01.085"
-86.414234,31.964846,"01.085"
-86.851158,31.962177,"01.085"
-86.857583,31.962167,"01.085"
-86.858755,32.035394,"01.085"
-86.850506,32.309857,"01.085"
-86.850412,32.328947,"01.085"
-86.814912,32.340803,"01.085"
-86.622856,32.406648,"01.085"
-85.695654,32.582034,"01.087"
-85.445021,32.497197,"01.087"
-85.438574,32.497091,"01.087"
-85.437146,32.478681,"01.087"
-85.433674,32.241965,"01.087"
-85.433543,32.234648,"01.087"
-85.499946,32.234397,"01.087"
-85.855124,32.232052,"01.087"
-85.855983,32.231989,"01.087"
-85.859273,32.234782,"01.087"
-86.02297,32.419179,"01.087"
-86.023012,32.419978,"01.087"
-86.020674,32.419543,"01.087"
-85.695854,32.595933,"01.087"
-86.67436,34.992001,"01.089"
-86.261068,34.94544,"01.089"
-86.259185,34.945375,"01.089"
-86.256968,34.937775,"01.089"
-86.311709,34.542127,"01.089"
-86.311377,34.539218,"01.089"
-86.316691,34.535621,"01.089"
-86.46733,34.476407,"01.089"
-86.468831,34.475652,"01.089"
-86.472409,34.47834,"01.089"
-86.780399,34.550042,"01.089"
-86.790056,34.55079,"01.089"
-86.789555,34.567952,"01.089"
-86.783648,34.962565,"01.089"
-86.783648,34.991925,"01.089"
-86.677616,34.99207,"01.089"
-86.676726,34.99207,"01.089"
-87.839676,32.546142,"01.091"
-87.527837,32.48201,"01.091"
-87.524485,32.482029,"01.091"
-87.524101,32.453014,"01.091"
-87.52194,32.144161,"01.091"
-87.521946,32.132816,"01.091"
-87.525343,32.132773,"01.091"
-87.667945,32.002158,"01.091"
-87.667769,31.991355,"01.091"
-87.683324,31.991172,"01.091"
-88.09262,31.993267,"01.091"
-88.095071,31.993078,"01.091"
-88.102951,31.996316,"01.091"
-87.928705,32.285517,"01.091"
-87.92825,32.287843,"01.091"
-87.9297,32.292517,"01.091"
-88.040329,32.419966,"01.091"
-88.038433,32.425045,"01.091"
-88.03461,32.430995,"01.091"
-87.84326,32.547268,"01.091"
-88.018086,34.315351,"01.093"
-87.662675,34.307978,"01.093"
-87.634725,34.306997,"01.093"
-87.634632,34.282437,"01.093"
-87.635941,33.922637,"01.093"
-87.635932,33.915251,"01.093"
-87.660891,33.915157,"01.093"
-87.926196,33.919618,"01.093"
-87.951785,33.91993,"01.093"
-87.951811,33.954413,"01.093"
-88.147102,34.05664,"01.093"
-88.207229,34.058333,"01.093"
-88.2059923484548,34.0684637662134,"01.093"
-88.173632,34.321054,"01.093"
-86.237335,34.600026,"01.095"
-86.059738,34.475419,"01.095"
-86.057712,34.475994,"01.095"
-86.077108,34.458315,"01.095"
-86.105822,34.19007,"01.095"
-86.105633,34.186232,"01.095"
-86.114953,34.186428,"01.095"
-86.302815,34.099699,"01.095"
-86.303498,34.099097,"01.095"
-86.304687,34.101554,"01.095"
