"stateFIPS","countyFIPS","total","vac","nostat","vac_days","nostat_days"
"02","282",0,0,0,0,0
"02","290",82,0,12,0,4839
"04","001",1999,0,276,0,177958
"04","003",51943,1921,5305,952931,3849970
"04","005",44032,935,5437,335009,4191736
"04","007",24110,1374,6383,726415,3778506
"04","009",9955,278,1871,118094,952858
"04","011",2123,0,694,0,454203
"04","012",5193,181,1589,39344,1227377
"04","013",1658858,74373,121749,20697932,77815759
"04","015",96960,5839,11464,2071131,6715339
"04","017",23379,342,5290,182553,3413766
"04","019",431362,22920,28103,8254641,20593390
"04","021",147761,1732,36343,664733,21671466
"04","023",14804,330,1060,206184,528321
"04","025",91018,1057,10362,454353,6843220
"04","027",67320,1611,8918,532686,5854291
"05","001",8767,375,841,289524,646530
"05","003",9743,332,1007,234540,717268
"05","005",21797,267,2179,148455,1485211
"05","007",88762,535,9997,225097,6086840
"05","009",16542,237,1480,137775,1120655
"05","011",5016,153,471,114746,335868
"05","013",1322,0,247,0,59326
"05","015",12373,93,1254,80579,929370
"05","017",5929,331,713,235894,472740
"05","019",10779,247,965,182285,650020
"05","021",7636,389,670,240536,419188
"05","023",13571,37,1846,28988,1326420
"05","025",3133,0,336,0,261033
"05","027",11190,273,1187,229783,820982
"05","029",9684,192,1020,112452,653420
"05","031",38255,793,2427,417029,1426652
"05","033",23207,238,2369,156191,1321531
"05","035",21621,670,1198,439388,853516
"05","037",7611,202,630,107414,374573
"05","039",3263,136,432,92779,308971
"05","041",5987,376,709,242119,513661
"05","043",8663,132,1106,80999,646935
"05","045",45114,241,3139,126915,1774787
"05","047",7564,42,1161,32973,916021
"05","049",5408,1,1553,182,1382946
"05","051",51368,2215,3915,1660434,2562074
"05","053",7251,20,883,6286,611107
"05","055",18303,239,1331,194720,936691
"05","057",10078,121,1093,73020,921648
"05","059",14602,385,1351,245155,991960
"05","061",5477,70,581,47314,376053
"05","063",15617,162,1504,81933,904780
"05","065",4199,0,892,0,588477
"05","067",6627,283,868,165899,578991
"05","069",34404,2261,2001,1471856,1324131
"05","071",10990,130,2449,71982,2210811
"05","073",3439,126,633,112783,401311
"05","075",7336,222,750,144604,567260
"05","077",4061,194,347,159699,249749
"05","079",6304,134,2731,27091,2584806
"05","081",5345,86,542,61100,409772
"05","083",9860,126,1275,93765,959863
"05","085",27033,294,2404,219324,1429578
"05","087",6510,0,1836,0,1566761
"05","089",7021,42,1691,11271,1236019
"05","091",22277,553,4166,251865,2380922
"05","093",19525,1381,1859,999701,1230556
"05","095",3931,122,469,116358,347241
"05","097",3328,1,671,126,503915
"05","099",4608,103,1057,98049,981572
"05","101",3173,0,520,0,381549
"05","103",12815,718,989,528122,692174
"05","105",3920,3,600,154,442583
"05","107",9043,748,659,576089,480357
"05","109",3761,6,640,266,454532
"05","111",10189,181,1068,128906,817185
"05","113",9414,150,1429,78902,965449
"05","115",25730,283,2571,169276,1777001
"05","117",3791,0,1904,0,1897453
"05","119",183228,6587,8208,4239992,5061135
"05","121",7840,92,769,64251,563870
"05","123",9896,369,1080,259154,813751
"05","125",45636,495,4010,250076,1957534
"05","127",5169,0,2170,0,1969529
"05","129",5523,10,2971,2124,2806953
"05","131",52814,1663,2642,1028599,1639554
"05","133",5996,67,721,61025,488663
"05","135",8788,0,1537,0,1125774
"05","137",5041,0,1417,0,1275249
"05","139",19252,1082,1511,693349,958166
"05","141",7338,0,1455,0,1108687
"05","143",90350,1337,10861,320479,6558533
"05","145",30304,373,3111,208836,1891619
"05","147",2686,103,415,69386,325959
"05","149",11315,65,4522,32387,4437899
"06","001",573953,6553,7129,3600253,3398181
"06","003",394,0,100,0,48919
"06","005",13278,353,1347,124214,1029851
"06","007",91849,3367,3207,1166052,1860178
"06","009",12775,265,2342,63640,1817479
"06","011",4832,166,461,72846,290247
"06","013",398006,5918,6707,2534060,3825299
"06","015",10230,423,738,251271,520797
"06","017",66341,912,5626,265342,3726528
"06","019",308438,4488,12331,1708163,7071783
"06","021",9719,333,572,90047,357691
"06","023",52842,1945,3926,877625,3284668
"06","025",48180,436,4107,155836,2500080
"06","027",7012,123,527,62593,409119
"06","029",273126,6131,13463,2172298,8430331
"06","031",42923,642,2046,291850,1320142
"06","033",22575,1700,2775,958787,1912712
"06","035",8763,326,951,166576,787387
"06","037",3390787,41672,42290,15502333,24132678
"06","039",47126,1763,2189,712958,1400323
"06","041",102905,2107,2102,724714,1557533
"06","043",6655,213,543,89254,404247
"06","045",32047,712,3386,424100,2986917
"06","047",84775,3335,6164,728877,4081117
"06","049",2948,45,433,32460,418141
"06","051",1816,115,445,23401,197787
"06","053",133962,2619,7927,775481,6366267
"06","055",53162,565,1447,254930,954695
"06","057",42497,796,4042,201722,3213846
"06","059",1048133,12174,14257,3668732,7769514
"06","061",133475,1682,7762,382394,5459215
"06","063",6833,123,1828,36929,1464216
"06","065",782072,29242,46167,9738246,28865641
"06","067",557237,14177,13479,4462185,8067251
"06","069",16271,438,327,120197,195006
"06","071",635689,17728,19004,5097729,10139985
"06","073",1154909,14050,37492,3730444,26251854
"06","075",359689,8198,7148,3942416,4640870
"06","077",231440,6413,8349,1727262,4595005
"06","079",114269,970,8204,445867,6319587
"06","081",266877,2794,4491,1035633,2250175
"06","083",152351,1186,6124,387859,4244577
"06","085",629113,6441,10955,1925011,6401318
"06","087",98942,1674,3328,858136,2129900
"06","089",72080,2496,2197,1079426,1812352
"06","091",160,0,21,0,16768
"06","093",17310,1012,978,528455,761488
"06","095",153046,2295,2433,989914,1659974
"06","097",192016,4288,6076,1665896,3662120
"06","099",177593,5109,4921,1345900,3174311
"06","101",33360,681,747,255615,486704
"06","103",24377,840,782,325353,600323
"06","105",1111,47,349,28616,305659
"06","107",132306,1376,6867,457753,4117341
"06","109",20743,420,1309,120439,1028824
"06","111",278993,1499,4667,807222,2850132
"06","113",73455,1107,2693,311426,1716170
"06","115",26686,2171,2049,884866,1431352
"08","001",181413,5902,11347,2064946,8685684
"08","003",6595,128,497,71591,391902
"08","005",248883,8274,13461,2712018,10260216
"08","007",5506,54,2058,2985,1648172
"08","009",1585,206,252,139113,239280
"08","011",2258,254,269,165441,225184
"08","013",134773,1926,4388,889086,2993300
"08","015",8565,236,2075,142811,1658534
"08","017",229,0,50,0,45726
"08","019",2324,0,413,0,301650
"08","021",1551,1,383,649,283123
"08","023",944,2,398,453,192214
"08","025",1206,54,171,46824,143349
"08","027",1566,4,351,2942,248833
"08","029",16949,158,6241,72353,6183725
"08","031",289040,14629,8948,6026630,5797701
"08","033",178,4,60,2097,58697
"08","035",109614,663,7980,169736,5568865
"08","037",9212,1871,1487,1394980,1079937
"08","039",7958,7,1095,3277,878412
"08","041",255182,9887,14763,3286654,10236730
"08","043",18442,379,1400,213589,1142878
"08","045",23053,536,2425,293510,1757855
"08","047",239,0,50,0,37464
"08","049",750,1,201,35,162100
"08","051",7010,183,1460,79628,1051881
"08","053",40,1,8,397,5628
"08","055",2958,239,178,147237,137072
"08","057",199,0,25,0,23382
"08","059",235292,5298,9782,1735400,7585475
"08","061",433,0,116,0,101213
"08","063",2922,147,304,98080,223563
"08","065",3285,408,488,262437,297791
"08","067",22383,91,2592,64136,1894490
"08","069",136229,1452,14043,738832,10289497
"08","071",6761,369,534,227409,442870
"08","073",1130,7,303,1851,254838
"08","075",8242,383,550,207739,416277
"08","077",55054,864,3386,313083,2050336
"08","079",325,2,57,857,35705
"08","081",5853,281,294,146585,240766
"08","083",9456,248,1174,107545,964637
"08","085",12921,229,1720,124273,1142888
"08","087",11004,382,754,180363,611519
"08","089",8522,528,572,280477,441906
"08","091",1186,0,231,0,115069
"08","093",4893,1,613,168,323181
"08","095",2012,89,315,46666,263926
"08","097",7641,609,780,429226,712401
"08","099",5091,610,430,280482,359086
"08","101",68852,2938,2804,1484327,2329099
"08","103",2287,202,381,117985,207573
"08","105",6375,275,1135,119391,532324
"08","107",6952,13,3109,9130,2577478
"08","109",1018,0,274,0,234322
"08","111",0,0,0,0,0
"08","113",1540,140,348,49909,362921
"08","115",1058,88,99,70813,79733
"08","117",2456,0,544,0,433934
"08","119",9643,12,1778,2117,1347173
"08","121",2070,118,216,47518,165577
"08","123",101333,2625,14037,983258,12135130
"08","125",4326,137,394,76183,321055
"09","001",351947,5790,2050,2784432,1340576
"09","003",370944,7535,4574,4087314,3453383
"09","005",78615,2504,3127,1708419,2839037
"09","007",71482,1600,1892,945263,1519372
"09","009",351468,9343,3078,4468386,2488353
"09","011",118320,2681,5604,1481429,4902215
"09","013",63667,891,8236,479920,8271113
"09","015",44402,1638,2243,745090,1954975
"10","001",70652,816,10502,330134,7335504
"10","003",226601,5063,12677,2764815,7911975
"10","005",121963,2310,31092,1377843,22486694
"11","001",289396,10624,11852,6304417,6830868
"12","001",115605,3032,11565,1186880,9054278
"12","003",9257,345,1310,177239,1161371
"12","005",102113,4271,13331,1830215,8438479
"12","007",10336,321,1182,186721,1011333
"12","009",285479,19257,21693,7349057,16855815
"12","011",833600,42832,21737,17638981,13783445
"12","013",5354,349,627,202344,461480
"12","015",104470,4581,16353,1944888,10059735
"12","017",79699,5529,6591,2429412,5410583
"12","019",79478,2460,7541,975544,5599654
"12","021",205175,6399,25863,2560018,15958355
"12","023",24291,1477,2975,722184,2112371
"12","027",12550,152,2296,45602,1549406
"12","029",6006,515,1723,208861,1750071
"12","031",422849,13087,26313,6254859,17512548
"12","033",146460,7625,13721,4037642,11123889
"12","035",49374,2821,5680,956106,4257065
"12","037",5264,408,937,342075,752649
"12","039",18618,1324,1185,694230,870564
"12","041",6932,520,903,317221,753902
"12","043",5525,60,3009,27317,1168851
"12","045",8439,309,2350,174398,1783438
"12","047",4678,323,397,218861,298022
"12","049",10224,124,3255,17524,2312531
"12","051",13007,107,2473,66965,1760495
"12","053",85742,791,10393,273810,5423394
"12","055",62621,1531,12212,384244,9005327
"12","057",563075,16119,56907,6184008,34058496
"12","059",8957,300,1559,127566,1185194
"12","061",84799,4243,9671,1775313,7449608
"12","063",20789,1202,2607,608838,2099512
"12","065",6064,232,616,137271,421916
"12","067",2939,233,1282,158681,1343998
"12","069",155465,7130,21082,2767956,13976456
"12","071",371595,14033,51953,4973226,27961013
"12","073",125059,3422,8152,1781504,6736799
"12","075",18421,918,2620,419884,2161835
"12","077",3267,267,1185,141870,1245482
"12","079",10348,370,4024,162012,3880951
"12","081",183815,4837,21223,1759171,14835464
"12","083",169377,11686,14559,4698086,10672159
"12","085",81352,3713,6226,1560635,4475493
"12","086",970724,31640,32759,12194912,17544709
"12","087",45753,2064,4556,1131969,3105592
"12","089",43509,1907,11485,864756,10068838
"12","091",100563,4104,9289,1911124,7434310
"12","093",18524,634,2273,274351,1660957
"12","095",485905,23427,27887,7490034,18041116
"12","097",129090,8387,19449,2708859,12959178
"12","099",686013,39905,31905,18469562,22409797
"12","101",239529,7359,24301,2797016,13826029
"12","103",510365,29474,21985,12141414,15888321
"12","105",304412,9181,45096,3235661,31163405
"12","107",38127,1692,10552,709329,9835260
"12","109",94906,3697,11955,1523548,7776175
"12","111",142025,11265,12678,3703853,8510590
"12","113",69506,3147,7424,1693531,6310979
"12","115",238522,9097,22502,2680139,14866943
"12","117",183044,6951,9252,2660860,6418807
"12","119",46294,2939,5678,787461,3620185
"12","121",23293,1943,2273,1033282,1573129
"12","123",9003,758,911,428562,740769
"12","125",6455,148,2542,89355,2530234
"12","127",256784,12958,16958,4968101,11759981
"12","129",11778,639,879,224912,600195
"12","131",43303,1757,7192,765388,5261414
"12","133",10508,750,1245,367900,905409
"13","001",8453,1073,534,653342,341636
"13","003",2513,102,982,27559,830174
"13","005",4979,509,370,282909,255970
"13","007",863,4,129,1705,97259
"13","009",21691,1594,2029,959819,1447226
"13","011",7048,338,878,217605,585479
"13","013",28838,947,3520,428797,2340335
"13","015",41620,1300,3934,695683,2674530
"13","017",8485,490,980,287588,688399
"13","019",9756,508,3126,222017,1697707
"13","021",75455,6449,4237,3472095,2864831
"13","023",8082,380,3498,178420,2796825
"13","025",3918,429,218,189121,145385
"13","027",7064,638,697,301745,488406
"13","029",11744,460,833,173536,473919
"13","031",27979,1358,1939,638187,1354489
"13","033",10078,770,1019,390759,631784
"13","035",9208,668,652,333333,384637
"13","037",2030,130,642,45781,529408
"13","039",22094,1309,2374,558667,1593301
"13","043",3930,541,155,205428,69200
"13","045",48435,2646,4358,1269958,3236139
"13","047",26831,986,1233,450445,802960
"13","049",4329,316,364,187985,301651
"13","051",120076,4812,8092,2285503,5019064
"13","053",3384,336,214,117390,155075
"13","055",10887,585,786,353471,529129
"13","057",89732,1870,9428,833129,6094165
"13","059",52964,2187,3390,860646,2181628
"13","061",1034,90,278,35795,229659
"13","063",112440,6106,6117,2648343,4268416
"13","065",3334,270,708,113944,675939
"13","067",294365,10240,14613,3464806,9063104
"13","069",17905,1661,1733,717190,1540944
"13","071",19257,1066,2346,521000,1656394
"13","073",48050,1380,3807,550234,2265683
"13","075",7257,600,1087,290649,835529
"13","077",48333,1538,2504,703120,1869283
"13","079",4705,316,391,133891,234614
"13","081",10329,716,796,374844,528885
"13","083",6561,397,673,233985,487974
"13","085",10000,600,1260,449595,1040221
"13","087",13142,506,1481,323326,1090286
"13","089",308657,12390,12621,5397091,6714434
"13","091",8920,455,1311,301591,878548
"13","093",3478,394,234,244764,159193
"13","095",43550,2039,3353,1008626,2742442
"13","097",55637,1964,5285,687191,3780086
"13","099",5922,525,1335,313588,1224350
"13","101",1161,130,23,57458,6690
"13","103",18919,696,1533,301661,828406
"13","105",9047,502,525,299729,342989
"13","107",10088,905,1183,539854,569523
"13","109",4046,205,261,111811,168977
"13","111",10709,1091,974,670405,677792
"13","113",42330,916,2148,449900,1677514
"13","115",41978,2725,2936,1176415,2011052
"13","117",73806,1211,12589,646424,9076057
"13","119",10458,856,899,588440,678277
"13","121",436876,21867,32194,13231444,18833610
"13","123",13293,1003,864,821177,634798
"13","125",1443,211,93,115942,51428
"13","127",42042,2120,4631,1402304,3354813
"13","129",22593,1066,1654,547117,1247029
"13","131",11741,589,1439,344634,1123152
"13","133",8466,432,746,235498,582088
"13","135",309615,6299,19693,2352112,11992582
"13","137",17186,839,1596,523020,1106405
"13","139",72368,2411,7991,1192453,5653925
"13","141",6007,210,2491,122641,2400676
"13","143",13034,952,1250,527423,730158
"13","145",12374,251,1199,106037,779022
"13","147",12955,633,1470,399736,842613
"13","149",4915,296,512,188687,145692
"13","151",86455,2635,12546,910276,8965079
"13","153",63454,2558,6324,1156709,4351210
"13","155",4205,309,421,197018,306186
"13","157",29728,1131,6383,675263,4833454
"13","159",6048,162,695,79793,484849
"13","161",6211,534,561,300654,353337
"13","163",6883,750,984,436745,708880
"13","165",3912,436,383,213970,222174
"13","167",4158,125,1697,29861,420665
"13","169",11728,400,1436,163928,1037589
"13","171",7580,439,447,239854,321708
"13","173",3539,326,363,197315,232384
"13","175",22625,1312,2565,708269,1859034
"13","177",11300,275,658,114668,427345
"13","179",25501,1602,2033,597942,1059038
"13","181",3866,153,411,89523,252448
"13","183",2054,5,216,1849,52308
"13","185",49000,1996,6389,1050348,4242664
"13","187",12354,910,638,560819,330814
"13","189",9691,911,389,445367,253981
"13","191",4591,80,1811,29528,350066
"13","193",4077,466,396,287216,329261
"13","195",11458,563,966,281680,613127
"13","197",3717,309,949,118669,833683
"13","199",9026,535,1008,348485,663294
"13","201",3163,158,461,55232,374975
"13","205",9864,579,1160,305543,960485
"13","207",10307,638,719,369377,458993
"13","209",2970,269,377,155262,199194
"13","211",7649,195,851,126111,585515
"13","213",16152,1069,1086,583945,605878
"13","215",86167,4417,3857,2339417,2792908
"13","217",42713,1622,5018,815637,3280231
"13","219",14575,250,2691,97816,1903030
"13","221",5700,218,613,126355,357119
"13","223",58198,1537,8024,679666,5384453
"13","225",11290,488,1274,215317,797947
"13","227",16165,460,1743,211917,1466633
"13","229",8370,498,744,209839,379952
"13","231",6517,277,642,156453,297726
"13","233",17462,577,1034,351613,733316
"13","235",3652,284,302,174633,180182
"13","237",11812,874,1020,519073,759575
"13","239",1604,139,229,76332,163350
"13","241",8163,601,617,412732,385064
"13","243",4669,215,2174,30257,388436
"13","245",93219,6614,5594,3488266,4131979
"13","247",35033,1233,2814,496573,1959874
"13","249",1441,71,304,25376,255295
"13","251",6312,638,342,335698,227332
"13","253",4448,138,914,79960,744728
"13","255",28082,1615,1917,759397,1227825
"13","257",23432,1217,11528,597685,3944670
"13","259",1409,165,114,102443,78725
"13","261",14131,800,1775,381698,1189439
"13","263",1849,143,186,55013,129693
"13","265",941,23,254,14075,199258
"13","267",7913,734,1157,381494,415740
"13","269",2704,407,574,167235,568768
"13","271",3398,372,219,219223,109985
"13","273",4322,448,276,269793,213193
"13","275",20621,1218,2166,692030,1726452
"13","277",17037,453,1692,252499,1137058
"13","279",12272,1005,782,553550,410221
"13","281",6772,885,938,577944,558370
"13","283",4272,182,1997,43355,687164
"13","285",28690,1478,1607,871864,1222459
"13","287",4176,425,578,286826,434178
"13","289",4109,232,640,83305,373606
"13","291",11675,1480,407,1004612,252521
"13","293",12758,612,569,345954,452811
"13","295",30150,1929,2094,956917,1426992
"13","297",36107,1212,5350,527228,3808218
"13","299",17296,1539,1376,976389,1043757
"13","301",3958,244,1670,143914,1264222
"13","303",9011,727,830,309623,513272
"13","305",14129,1453,903,794721,485509
"13","307",670,113,54,75708,33228
"13","309",1285,209,55,124362,33516
"13","311",11746,980,1353,603732,957269
"13","313",39700,2196,2486,958009,1502640
"13","315",2809,325,189,250657,124604
"13","317",5386,390,1056,245074,512835
"13","319",3969,339,535,198089,340736
"13","321",9888,569,1424,327247,1228033
"15","001",48730,2816,4732,1631214,3348985
"15","003",341154,8560,19052,3471132,14278309
"15","005",0,0,0,0,0
"15","007",15218,124,1772,95206,1432758
"15","009",52598,340,7020,218506,5710218
"16","001",161752,3061,9671,1061737,5469832
"16","003",889,2,116,1774,51044
"16","005",31885,1240,1182,609899,842682
"16","007",2097,165,139,101235,108608
"16","009",3175,66,320,27563,222107
"16","011",14013,211,642,63015,345597
"16","013",2103,0,270,0,137807
"16","015",3191,16,607,8256,422731
"16","017",14490,118,1695,41437,1054606
"16","019",38886,956,2060,311756,1333711
"16","021",5060,0,2413,0,779965
"16","023",899,0,170,0,100175
"16","025",122,0,12,0,4748
"16","027",68790,1218,4356,411115,2117840
"16","029",2521,124,365,63758,297821
"16","031",7317,219,428,106379,276377
"16","033",102,0,33,0,16501
"16","035",2330,0,257,0,158467
"16","037",820,0,260,0,166839
"16","039",12669,662,2664,258915,2402680
"16","041",4044,44,295,18413,199715
"16","043",3567,95,293,50197,232738
"16","045",6808,148,336,84455,205976
"16","047",4946,64,364,25742,200312
"16","049",7407,159,2857,78125,1731624
"16","051",7738,36,712,13417,410563
"16","053",7785,112,591,40474,337011
"16","055",56691,399,3318,177277,2142235
"16","057",14347,259,748,98778,554587
"16","059",3321,147,276,85708,173327
"16","061",754,2,81,1419,72255
"16","063",1323,0,134,0,72285
"16","065",11294,83,1035,28451,859994
"16","067",7320,123,472,81668,290319
"16","069",16372,417,286,207293,175578
"16","071",1820,94,204,59485,161551
"16","073",2794,0,411,0,294685
"16","075",8639,135,598,61641,421142
"16","077",2756,85,247,43560,177147
"16","079",3717,314,641,193177,383384
"16","081",2297,0,364,0,216014
"16","083",29975,437,1705,149930,1000135
"16","085",1711,0,396,0,237777
"16","087",4108,69,299,31412,230300
"17","001",30004,983,2290,508639,1807697
"17","003",4693,433,1503,333173,1444496
"17","005",6964,130,728,64711,441940
"17","007",21621,275,2828,91719,2146378
"17","009",2337,65,195,38495,157592
"17","011",14459,330,3251,161475,2506659
"17","013",1809,12,273,3318,180149
"17","015",8459,414,1655,251448,1384074
"17","017",5943,182,890,106243,679619
"17","019",85539,1788,6598,788889,3840883
"17","021",14613,611,1311,331056,656191
"17","023",7528,248,709,136742,497980
"17","025",7543,126,2224,62807,2169095
"17","027",13824,326,1198,139297,872377
"17","029",22904,803,1061,436688,720889
"17","031",2041585,95129,53721,38770619,29037790
"17","033",8619,396,614,212261,433030
"17","035",4318,1,534,544,341568
"17","037",44397,516,6536,197409,5232493
"17","039",7483,371,1652,182983,595023
"17","041",8236,263,623,150964,434185
"17","043",353925,8322,8884,2687901,5787458
"17","045",8157,428,625,208528,417899
"17","047",3214,90,307,46493,219023
"17","049",14706,244,805,111781,533575
"17","051",8125,308,791,144704,571853
"17","053",5683,250,460,116384,352796
"17","055",17792,801,1214,463009,749168
"17","057",15870,554,2736,284540,2221635
"17","059",1674,0,401,0,299110
"17","061",5882,423,336,244658,237567
"17","063",19329,262,1558,111287,1138370
"17","065",3724,107,595,66320,447485
"17","067",8599,263,1341,156217,1055882
"17","069",1174,0,252,0,189971
"17","071",2855,3,1113,1200,1055983
"17","073",22475,709,2664,399778,2149961
"17","075",11109,227,1434,98111,941160
"17","077",29185,1180,3030,515603,1953286
"17","079",4244,116,349,76249,242136
"17","081",17650,538,1574,315233,1124564
"17","083",12356,176,3780,78965,3730859
"17","085",12531,411,2619,241840,2068061
"17","087",5214,1,909,678,605284
"17","089",181710,4610,12174,1686338,8668592
"17","091",47166,1407,4527,654021,3510519
"17","093",44555,251,7789,72329,5439855
"17","095",24101,1045,2952,539479,2418195
"17","097",272368,8113,15337,2794457,12003234
"17","099",50619,1626,4952,845770,3377713
"17","101",6633,305,404,193645,234976
"17","103",15089,480,1983,215749,1268453
"17","105",15714,413,2234,176555,1787833
"17","107",11981,522,1564,265593,1216077
"17","109",14720,441,1930,195800,1555663
"17","111",123544,1910,11110,580147,7852624
"17","113",71927,1657,8902,721749,7860218
"17","115",52184,3237,3546,1655243,2567440
"17","117",21289,821,1761,391076,1020563
"17","119",118263,5530,4350,2891653,3151274
"17","121",19175,846,2079,528344,1458869
"17","123",6400,104,2132,38430,1997858
"17","125",7004,205,1338,90529,892149
"17","127",7339,248,834,148623,490019
"17","129",7992,85,3352,44698,3237206
"17","131",6512,76,1278,32543,1012550
"17","133",13441,167,899,80843,664860
"17","135",11666,482,868,273788,610357
"17","137",15703,672,1415,314962,908980
"17","139",5309,116,359,61283,285454
"17","141",23119,486,3077,204030,2519312
"17","143",85419,4484,4756,1980111,3267560
"17","145",9157,459,753,232679,494699
"17","147",6070,86,783,43303,451153
"17","149",9361,228,3644,122767,3331820
"17","151",1277,0,208,0,125483
"17","153",2742,125,475,94568,370850
"17","155",3330,0,1748,0,1444105
"17","157",12744,437,1180,204763,920686
"17","159",7482,343,486,196088,325212
"17","161",66432,2589,3130,1116191,2258873
"17","163",120659,6396,9096,3419373,6499677
"17","165",12261,348,1255,218381,877284
"17","167",93431,4372,7211,2075506,4770666
"17","169",3157,91,302,51365,230668
"17","171",2452,45,563,32405,365871
"17","173",8443,188,993,103160,803181
"17","175",2978,50,1148,28700,1116365
"17","177",22498,1223,2366,733706,2021050
"17","179",59174,1249,5956,641717,4324085
"17","181",7131,139,734,78170,460754
"17","183",35049,2184,2150,1190720,1205036
"17","185",5602,190,474,112545,325694
"17","187",7815,288,1015,150623,716421
"17","189",5684,63,552,19881,339615
"17","191",6786,222,690,119852,418947
"17","193",7009,287,829,176193,652262
"17","195",26076,843,1863,368319,1462694
"17","197",254917,4046,23183,1380025,17279684
"17","199",29870,954,2242,501883,1440192
"17","201",130999,5792,8342,2442992,6516205
"17","203",18448,164,5294,69533,4823102
"18","001",13195,658,837,322517,689423
"18","003",156557,10385,5643,5072227,4568246
"18","005",32251,1124,1663,388368,1173844
"18","007",3230,89,447,46911,187608
"18","009",6440,483,346,306399,260541
"18","011",23440,491,1919,174633,1135244
"18","013",7748,0,1583,0,1183206
"18","015",9075,250,999,131178,553540
"18","017",16407,786,1438,435771,945109
"18","019",50404,1997,2329,994753,1957728
"18","021",11071,378,615,207162,380273
"18","023",12924,470,955,188995,660913
"18","025",5211,561,521,245334,315927
"18","027",16523,369,5973,200508,6027765
"18","029",20778,570,887,254101,611465
"18","031",11056,196,859,87125,554829
"18","033",18090,712,1839,280575,1346603
"18","035",53287,3721,2457,2005999,1529494
"18","037",17598,217,1293,99951,1041022
"18","039",78145,3250,3741,1421727,2704499
"18","041",11428,715,504,325703,350048
"18","043",32625,1321,689,680925,458166
"18","045",7813,295,623,149548,374820
