"Albany, GA",10500,1978,4,-,-
"Albany, GA",10500,1979,1,-,-
"Albany, GA",10500,1979,2,-,-
"Albany, GA",10500,1979,3,-,-
"Albany, GA",10500,1979,4,-,-
"Albany, GA",10500,1980,1,-,-
"Albany, GA",10500,1980,2,-,-
"Albany, GA",10500,1980,3,-,-
"Albany, GA",10500,1980,4,-,-
"Albany, GA",10500,1981,1,-,-
"Albany, GA",10500,1981,2,-,-
"Albany, GA",10500,1981,3,-,-
"Albany, GA",10500,1981,4,-,-
"Albany, GA",10500,1982,1,-,-
"Albany, GA",10500,1982,2,-,-
"Albany, GA",10500,1982,3,-,-
"Albany, GA",10500,1982,4,-,-
"Albany, GA",10500,1983,1,-,-
"Albany, GA",10500,1983,2,-,-
"Albany, GA",10500,1983,3,-,-
"Albany, GA",10500,1983,4,-,-
"Albany, GA",10500,1984,1,-,-
"Albany, GA",10500,1984,2,-,-
"Albany, GA",10500,1984,3,-,-
"Albany, GA",10500,1984,4,-,-
"Albany, GA",10500,1985,1,-,-
"Albany, GA",10500,1985,2,-,-
"Albany, GA",10500,1985,3,-,-
"Albany, GA",10500,1985,4,-,-
"Albany, GA",10500,1986,1,83.61,( 1.84)
"Albany, GA",10500,1986,2,83.99,( 1.57)
"Albany, GA",10500,1986,3,88.93,( 1.79)
"Albany, GA",10500,1986,4,86.22,( 1.76)
"Albany, GA",10500,1987,1,86.98,( 1.67)
"Albany, GA",10500,1987,2,87.29,( 1.91)
"Albany, GA",10500,1987,3,86.19,( 1.93)
"Albany, GA",10500,1987,4,83.66,( 2.73)
"Albany, GA",10500,1988,1,89.56,( 2.55)
"Albany, GA",10500,1988,2,89.87,( 2.35)
"Albany, GA",10500,1988,3,87.12,( 3.18)
"Albany, GA",10500,1988,4,88.49,( 2.38)
"Albany, GA",10500,1989,1,82.52,( 2.39)
"Albany, GA",10500,1989,2,87.89,( 2.14)
"Albany, GA",10500,1989,3,86.81,( 2.20)
"Albany, GA",10500,1989,4,89.37,( 2.48)
"Albany, GA",10500,1990,1,86.83,( 2.31)
"Albany, GA",10500,1990,2,89.69,( 2.14)
"Albany, GA",10500,1990,3,93.67,( 2.16)
"Albany, GA",10500,1990,4,89.73,( 2.28)
"Albany, GA",10500,1991,1,91.04,( 2.68)
"Albany, GA",10500,1991,2,90.55,( 1.98)
"Albany, GA",10500,1991,3,92.94,( 2.04)
"Albany, GA",10500,1991,4,89.8,( 1.86)
"Albany, GA",10500,1992,1,91.93,( 1.67)
"Albany, GA",10500,1992,2,93.22,( 1.81)
"Albany, GA",10500,1992,3,93.85,( 1.72)
"Albany, GA",10500,1992,4,94.55,( 1.73)
"Albany, GA",10500,1993,1,95.66,( 2.05)
"Albany, GA",10500,1993,2,96.12,( 1.72)
"Albany, GA",10500,1993,3,96.76,( 1.80)
"Albany, GA",10500,1993,4,96.5,( 1.70)
"Albany, GA",10500,1994,1,96.67,( 1.92)
"Albany, GA",10500,1994,2,96.81,( 2.01)
"Albany, GA",10500,1994,3,101.21,( 2.09)
"Albany, GA",10500,1994,4,99,( 2.09)
"Albany, GA",10500,1995,1,100,( 0.00)
"Albany, GA",10500,1995,2,101.28,( 1.98)
"Albany, GA",10500,1995,3,102.24,( 1.81)
"Albany, GA",10500,1995,4,103.95,( 1.81)
"Albany, GA",10500,1996,1,103.73,( 1.87)
"Albany, GA",10500,1996,2,106.15,( 1.91)
"Albany, GA",10500,1996,3,108.38,( 1.95)
"Albany, GA",10500,1996,4,108.44,( 1.99)
"Albany, GA",10500,1997,1,109.25,( 2.05)
"Albany, GA",10500,1997,2,109.63,( 1.96)
"Albany, GA",10500,1997,3,110.45,( 1.98)
"Albany, GA",10500,1997,4,113.99,( 2.07)
"Albany, GA",10500,1998,1,113.59,( 1.88)
"Albany, GA",10500,1998,2,113,( 1.91)
"Albany, GA",10500,1998,3,116.45,( 2.03)
"Albany, GA",10500,1998,4,115.75,( 1.94)
"Albany, GA",10500,1999,1,117.71,( 2.01)
"Albany, GA",10500,1999,2,116.58,( 2.04)
"Albany, GA",10500,1999,3,117.94,( 2.11)
"Albany, GA",10500,1999,4,119.95,( 2.27)
"Albany, GA",10500,2000,1,121.71,( 2.20)
"Albany, GA",10500,2000,2,120.91,( 2.11)
"Albany, GA",10500,2000,3,122.34,( 2.10)
"Albany, GA",10500,2000,4,121.78,( 2.13)
"Albany, GA",10500,2001,1,125.45,( 2.08)
"Albany, GA",10500,2001,2,126.36,( 2.12)
"Albany, GA",10500,2001,3,127.03,( 2.12)
"Albany, GA",10500,2001,4,126.88,( 2.07)
"Albany, GA",10500,2002,1,128.12,( 2.14)
"Albany, GA",10500,2002,2,129.49,( 2.17)
"Albany, GA",10500,2002,3,130.85,( 2.17)
"Albany, GA",10500,2002,4,132.52,( 2.18)
"Albany, GA",10500,2003,1,132.18,( 2.17)
"Albany, GA",10500,2003,2,135.37,( 2.19)
"Albany, GA",10500,2003,3,135.14,( 2.20)
"Albany, GA",10500,2003,4,139.37,( 2.43)
"Albany, GA",10500,2004,1,138.85,( 2.39)
"Albany, GA",10500,2004,2,139.47,( 2.38)
"Albany, GA",10500,2004,3,141.19,( 2.43)
"Albany, GA",10500,2004,4,142.97,( 2.48)
"Albany, GA",10500,2005,1,143.6,( 2.53)
"Albany, GA",10500,2005,2,148.52,( 2.58)
"Albany, GA",10500,2005,3,149.44,( 2.58)
"Albany, GA",10500,2005,4,155.59,( 2.73)
"Albany, GA",10500,2006,1,155.67,( 2.74)
"Albany, GA",10500,2006,2,159.18,( 2.76)
"Albany, GA",10500,2006,3,158.2,( 2.75)
"Albany, GA",10500,2006,4,161.5,( 2.91)
"Albany, GA",10500,2007,1,163.91,( 2.93)
"Albany, GA",10500,2007,2,165.83,( 2.91)
"Albany, GA",10500,2007,3,164.34,( 2.91)
"Albany, GA",10500,2007,4,167.8,( 3.04)
"Albany, GA",10500,2008,1,173.47,( 3.07)
"Albany, GA",10500,2008,2,170.05,( 3.15)
"Albany, GA",10500,2008,3,166.91,( 3.14)
"Albany, GA",10500,2008,4,166.27,( 3.52)
"Albany, GA",10500,2009,1,168.82,( 2.99)
"Albany-Schenectady-Troy, NY",10580,1975,1,-,-
"Albany-Schenectady-Troy, NY",10580,1975,2,-,-
"Albany-Schenectady-Troy, NY",10580,1975,3,-,-
"Albany-Schenectady-Troy, NY",10580,1975,4,-,-
"Albany-Schenectady-Troy, NY",10580,1976,1,-,-
"Albany-Schenectady-Troy, NY",10580,1976,2,-,-
"Albany-Schenectady-Troy, NY",10580,1976,3,-,-
"Albany-Schenectady-Troy, NY",10580,1976,4,-,-
"Albany-Schenectady-Troy, NY",10580,1977,1,-,-
"Albany-Schenectady-Troy, NY",10580,1977,2,-,-
"Albany-Schenectady-Troy, NY",10580,1977,3,-,-
"Albany-Schenectady-Troy, NY",10580,1977,4,-,-
"Albany-Schenectady-Troy, NY",10580,1978,1,-,-
"Albany-Schenectady-Troy, NY",10580,1978,2,-,-
"Albany-Schenectady-Troy, NY",10580,1978,3,-,-
"Albany-Schenectady-Troy, NY",10580,1978,4,-,-
"Albany-Schenectady-Troy, NY",10580,1979,1,-,-
"Albany-Schenectady-Troy, NY",10580,1979,2,-,-
"Albany-Schenectady-Troy, NY",10580,1979,3,-,-
"Albany-Schenectady-Troy, NY",10580,1979,4,39.58,( 1.25)
"Albany-Schenectady-Troy, NY",10580,1980,1,41.44,( 1.80)
"Albany-Schenectady-Troy, NY",10580,1980,2,38.95,( 1.68)
"Albany-Schenectady-Troy, NY",10580,1980,3,40.74,( 1.47)
"Albany-Schenectady-Troy, NY",10580,1980,4,40.07,( 1.24)
"Albany-Schenectady-Troy, NY",10580,1981,1,44.88,( 1.62)
"Albany-Schenectady-Troy, NY",10580,1981,2,39.1,( 1.63)
"Albany-Schenectady-Troy, NY",10580,1981,3,44.13,( 2.64)
"Albany-Schenectady-Troy, NY",10580,1981,4,-,-
"Albany-Schenectady-Troy, NY",10580,1982,1,43.78,( 2.16)
"Albany-Schenectady-Troy, NY",10580,1982,2,43.77,( 1.96)
"Albany-Schenectady-Troy, NY",10580,1982,3,46.91,( 1.97)
"Albany-Schenectady-Troy, NY",10580,1982,4,43.04,( 0.96)
"Albany-Schenectady-Troy, NY",10580,1983,1,44.76,( 1.06)
"Albany-Schenectady-Troy, NY",10580,1983,2,45.77,( 0.77)
"Albany-Schenectady-Troy, NY",10580,1983,3,50.36,( 0.83)
"Albany-Schenectady-Troy, NY",10580,1983,4,49.23,( 1.01)
"Albany-Schenectady-Troy, NY",10580,1984,1,53.05,( 0.99)
"Albany-Schenectady-Troy, NY",10580,1984,2,53.04,( 0.80)
"Albany-Schenectady-Troy, NY",10580,1984,3,53.64,( 0.89)
"Albany-Schenectady-Troy, NY",10580,1984,4,55.89,( 0.90)
"Albany-Schenectady-Troy, NY",10580,1985,1,57.1,( 0.78)
"Albany-Schenectady-Troy, NY",10580,1985,2,60.05,( 0.75)
"Albany-Schenectady-Troy, NY",10580,1985,3,63,( 0.63)
"Albany-Schenectady-Troy, NY",10580,1985,4,61.59,( 0.60)
"Albany-Schenectady-Troy, NY",10580,1986,1,67.52,( 0.76)
"Albany-Schenectady-Troy, NY",10580,1986,2,69.51,( 0.57)
"Albany-Schenectady-Troy, NY",10580,1986,3,72.99,( 0.60)
"Albany-Schenectady-Troy, NY",10580,1986,4,78.11,( 0.69)
"Albany-Schenectady-Troy, NY",10580,1987,1,82.49,( 0.75)
"Albany-Schenectady-Troy, NY",10580,1987,2,84.63,( 0.72)
"Albany-Schenectady-Troy, NY",10580,1987,3,88.53,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1987,4,91.23,( 0.98)
"Albany-Schenectady-Troy, NY",10580,1988,1,93.59,( 1.07)
"Albany-Schenectady-Troy, NY",10580,1988,2,97.54,( 0.90)
"Albany-Schenectady-Troy, NY",10580,1988,3,98.92,( 0.93)
"Albany-Schenectady-Troy, NY",10580,1988,4,99.74,( 0.93)
"Albany-Schenectady-Troy, NY",10580,1989,1,100.76,( 0.97)
"Albany-Schenectady-Troy, NY",10580,1989,2,101.58,( 0.90)
"Albany-Schenectady-Troy, NY",10580,1989,3,103.86,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1989,4,104.07,( 0.84)
"Albany-Schenectady-Troy, NY",10580,1990,1,104.38,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1990,2,104.08,( 0.85)
"Albany-Schenectady-Troy, NY",10580,1990,3,103.81,( 0.83)
"Albany-Schenectady-Troy, NY",10580,1990,4,104.98,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1991,1,104.66,( 0.85)
"Albany-Schenectady-Troy, NY",10580,1991,2,105.81,( 0.78)
"Albany-Schenectady-Troy, NY",10580,1991,3,105.58,( 0.79)
"Albany-Schenectady-Troy, NY",10580,1991,4,106.24,( 0.78)
"Albany-Schenectady-Troy, NY",10580,1992,1,107.93,( 0.76)
"Albany-Schenectady-Troy, NY",10580,1992,2,106.52,( 0.76)
"Albany-Schenectady-Troy, NY",10580,1992,3,107.61,( 0.77)
"Albany-Schenectady-Troy, NY",10580,1992,4,108.03,( 0.77)
"Albany-Schenectady-Troy, NY",10580,1993,1,107.33,( 0.81)
"Albany-Schenectady-Troy, NY",10580,1993,2,107.73,( 0.76)
"Albany-Schenectady-Troy, NY",10580,1993,3,107.63,( 0.77)
"Albany-Schenectady-Troy, NY",10580,1993,4,107.67,( 0.76)
"Albany-Schenectady-Troy, NY",10580,1994,1,107.41,( 0.81)
"Albany-Schenectady-Troy, NY",10580,1994,2,104.78,( 0.89)
"Albany-Schenectady-Troy, NY",10580,1994,3,103.38,( 0.91)
"Albany-Schenectady-Troy, NY",10580,1994,4,102.84,( 0.94)
"Albany-Schenectady-Troy, NY",10580,1995,1,100,( 0.00)
"Albany-Schenectady-Troy, NY",10580,1995,2,100.76,( 0.91)
"Albany-Schenectady-Troy, NY",10580,1995,3,102.31,( 0.80)
"Albany-Schenectady-Troy, NY",10580,1995,4,102.05,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1996,1,103.44,( 0.80)
