Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Oct,38,2870185,75500,63300,331,6.3
Nov,36,2530300,70300,62000,315,6.2
Dec,44,3516125,79900,65000,230,4.6
1995-Jan,32,2338950,73100,65500,209,4.2
Feb,36,3069650,85300,56700,210,4.3
Mar,65,4148700,63800,59400,240,4.8
Apr,36,2314250,64300,60000,240,4.9
May,43,2854385,66400,62800,248,5.4
Jun,58,4171550,71900,70600,226,4.9
Jul,53,3592650,67800,64100,235,5.0
Aug,57,4215150,74000,63500,215,4.7
Sep,48,3705659,77200,67800,223,4.9
Oct,46,3175975,69000,61200,224,4.9
Nov,43,3104150,72200,64200,214,4.6
Dec,36,2655800,73800,67500,204,4.4
1996-Jan,34,2126750,62600,58000,206,4.5
Feb,49,4068949,83000,65000,192,4.1
Mar,54,4202989,77800,65700,203,4.4
Apr,49,3055550,62400,59000,-,-
May,59,4750000,80500,74400,227,4.6
Jun,56,4003100,71500,66000,234,4.8
Jul,62,4761800,76800,66900,257,5.2
Aug,47,4080000,86800,81900,277,5.7
Sep,50,4050000,81000,-,275,5.6
Oct,51,3823371,75000,68300,275,5.6
Nov,31,2560000,82600,71200,264,5.5
Dec,43,3955000,92000,78800,253,5.2
1997-Jan,35,2470000,70600,61200,272,5.6
Feb,40,2935000,73400,70000,269,5.6
Mar,51,4405000,86400,78800,264,5.5
Apr,70,5025000,71800,65700,253,5.1
May,62,5730000,92400,77500,277,5.6
Jun,74,5965000,80600,75400,296,5.8
Jul,57,4560000,80000,70600,297,5.8
Aug,61,5495000,90100,76900,315,6.0
Sep,62,5765000,93000,73800,304,5.7
Oct,60,5955000,99200,82000,279,5.2
Nov,53,4900000,92500,74400,280,5.0
Dec,56,4695000,83800,72900,254,4.5
1998-Jan,41,3435000,83800,75000,275,4.8
Feb,42,3865000,92000,83300,268,4.7
Mar,56,4680000,83600,73300,269,4.7
Apr,51,4400000,86300,79200,277,4.9
May,58,5260000,90700,72700,285,5.1
Jun,80,7815000,97700,75600,304,5.4
Jul,67,5420000,80900,80700,306,5.3
Aug,63,5810000,92200,80600,303,5.3
Sep,61,5215000,85500,78300,304,5.3
Oct,38,3455000,90900,86700,326,5.9
Nov,51,4485000,87900,72500,264,4.8
Dec,70,6165000,88100,78200,268,4.7
1999-Jan,50,4080000,81600,77500,281,4.9
Feb,53,3700000,69800,66400,259,4.5
Mar,66,5625000,85200,77800,284,4.8
Apr,48,4045000,84300,70000,255,4.3
May,67,5810000,86700,81100,277,4.7
Jun,82,7905000,96400,85400,284,4.8
Jul,62,6070000,97900,85000,300,5.1
Aug,61,5675000,93000,80600,277,4.7
Sep,60,5380000,89700,79000,284,4.8
Oct,40,3995000,99900,83300,297,5.0
Nov,44,4035000,91700,87500,273,4.7
Dec,69,6510000,94300,86400,247,4.2
2000-Jan,40,3615000,90400,83300,250,4.3
Feb,46,3635000,79000,81700,271,4.7
Mar,62,5645000,91000,86700,285,5.0
Apr,52,5065000,97400,87500,288,5.0
May,51,4115000,80700,70600,325,5.8
Jun,83,8640000,104100,88800,338,6.1
Jul,60,6610000,110200,90000,339,6.1
Aug,87,8325000,95700,84600,324,5.6
Sep,62,5935000,95700,81000,322,5.6
Oct,53,4275000,80700,75000,301,5.1
Nov,51,5900000,115700,103800,283,4.7
Dec,58,5485000,94600,85000,272,4.6
2001-Jan,36,3235000,89900,80000,288,4.9
Feb,53,4670000,88100,79000,276,4.7
Mar,75,6820000,90900,85000,304,5.1
Apr,58,5395000,93000,80000,327,5.4
May,71,6075000,85600,77700,324,5.2
Jun,88,9710000,110300,90000,363,5.8
Jul,57,5765000,101100,90800,366,5.9
Aug,80,8215000,102700,90000,271,4.4
Sep,57,5790000,101600,87000,350,5.7
Oct,52,5275000,101400,88600,271,4.4
Nov,92,10040000,109100,88600,271,4.2
Dec,118,11430000,96900,82500,271,3.9
2002-Jan,39,3429200,87900,-,303,4.3
Feb,43,4902068,114000,-,283,4.1
Mar,60,5970000,99500,90000,297,4.4
Apr,59,6020000,102000,73800,304,4.5
May,70,7455000,106500,88900,310,4.6
Jun,49,5255000,107200,88300,321,5.0
Jul,60,6430000,107200,93800,321,4.9
Aug,70,6965000,99500,88000,339,5.3
Sep,41,4020000,98000,91700,394,6.3
Oct,35,4165000,119000,86200,380,6.2
Nov,51,5460000,107100,87900,371,6.4
Dec,57,5685000,99700,90700,352,6.7
2003-Jan,45,4485000,99700,81200,337,6.3
Feb,66,6435000,97500,86000,332,6.0
Mar,55,6010000,109300,91200,350,6.4
Apr,69,6675000,96700,87500,358,6.4
May,64,6965000,108800,86700,363,6.6
Jun,75,7910000,105500,92100,359,6.3
Jul,61,6805000,111600,93000,335,5.8
Aug,68,7550000,111000,90000,352,6.1
Sep,59,5870000,99500,88800,332,5.7
Oct,56,6145000,109700,93300,316,5.2
Nov,51,5835000,114400,103300,311,5.1
Dec,61,7465000,122400,115000,310,5.1
2004-Jan,34,3200000,94100,78300,326,5.4
Feb,53,5520000,104200,81700,332,5.6
Mar,82,8975000,109500,87800,330,5.4
Apr,67,6635000,99000,92500,324,5.3
May,124,15180000,122400,114300,320,4.9
Jun,72,8355000,116000,103600,336,5.1
Jul,75,8690000,115900,99200,360,5.4
Aug,68,8550000,125700,100000,354,5.3
Sep,70,8540000,122000,106000,341,5.0
Oct,67,7065000,105400,88300,335,4.9
Nov,48,5640000,117500,110000,328,4.8
Dec,73,8335000,114200,113000,329,4.7
2005-Jan,53,5455000,102900,93600,335,4.7
Feb,57,6025000,105700,96800,327,4.6
Mar,83,9260000,111600,96400,324,4.5
Apr,69,8215000,119100,103300,321,4.5
May,81,9295000,114800,106900,314,4.6
Jun,75,9370000,124900,116200,326,4.8
Jul,99,11880000,120000,99100,383,5.5
Aug,95,11745000,123600,108200,325,4.5
Sep,71,8455000,119100,110000,345,4.8
Oct,64,7995000,124900,98300,340,4.7
Nov,68,9455000,139000,110000,328,4.4
Dec,67,8770000,130900,105400,320,4.4
2006-Jan,58,6960000,120000,108900,328,4.4
Feb,69,7940000,115100,108300,316,4.2
Mar,80,9555000,119400,113300,288,3.9
Apr,99,11315000,114300,102100,289,3.7
May,98,12065000,123100,108300,324,4.1
Jun,74,11680000,157800,137800,346,4.4
Jul,71,8380000,118000,101100,384,5.0
Aug,110,13120000,119300,104700,344,4.4
Sep,69,7595000,110100,91700,349,4.5
Oct,58,8730000,150500,111400,354,4.6
Nov,73,8965000,122800,113000,299,3.9
Dec,80,10485000,131100,115000,291,3.7
2007-Jan,50,6495000,129900,106700,295,3.8
Feb,61,7260000,119000,107800,331,4.3
Mar,87,11755000,135100,125800,303,3.9
Apr,84,10175000,121100,106700,298,3.9
May,98,13995000,142800,129200,336,4.4
Jun,86,11540000,134200,125000,327,4.2
Jul,94,14060000,149600,132500,545,6.9
Aug,92,12725000,138300,125500,351,4.5
Sep,68,10100000,148500,128000,574,7.4
Oct,68,7965000,117100,101800,358,4.6
Nov,70,9495000,135600,115600,563,7.2
Dec,63,8180000,129800,116200,353,4.6
2008-Jan,45,5005000,111200,97500,411,5.4
Feb,59,8005000,135700,119100,373,4.9
Mar,84,10900000,129800,123800,393,5.2
Apr,82,11315000,138000,128000,461,6.1
May,79,11400000,144300,121400,444,6.0
Jun,97,15895000,163900,146200,459,6.1
Jul,79,13275000,168000,142300,462,6.3
Aug,86,11640000,135300,125700,443,6.0
Sep,75,9870000,131600,129200,429,5.8
Oct,56,6955000,124200,108900,439,6.0
Nov,50,6715000,134300,120000,393,5.5
Dec,62,8470000,136600,116000,420,5.9
2009-Jan,34,4175000,122800,112000,439,6.2
Feb,46,7000000,152200,142500,430,6.2
Mar,58,7775000,134100,122000,449,6.7
Apr,57,8150000,143000,117000,407,6.3
