Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Aug,80,6652890,83200,73300,1439,27.1
Sep,43,3759490,87400,67900,1374,25.9
Oct,52,4035900,77600,66000,1483,27.8
Nov,37,3459050,93500,72500,1439,27.6
Dec,40,3400000,85000,-,1400,27.0
1997-Jan,62,5135000,82800,66000,-,-
Feb,73,6020000,82500,64200,-,-
Mar,75,6290000,83900,71900,-,-
Apr,80,6255000,78200,68600,-,-
May,104,8525000,82000,67500,-,-
Jun,106,8460000,79800,69100,-,-
Jul,119,9415000,79100,69800,-,-
Aug,107,8705000,81400,62800,-,-
Sep,72,5650000,78500,72000,-,-
Oct,55,4650000,84500,75000,1504,19.4
Nov,49,4305000,87900,65800,1500,19.1
Dec,63,5785000,91800,73500,1513,18.8
1998-Jan,73,6545000,89700,78100,1389,17.1
Feb,85,7330000,86200,71200,1411,17.1
Mar,89,8535000,95900,76300,1425,17.1
Apr,104,9080000,87300,70000,1425,16.7
May,109,10610000,97300,81400,-,-
Jun,126,13560000,107600,86700,0,0.0
Jul,115,10045000,87300,74400,1327,15.2
Aug,114,10730000,94100,82200,-,-
Sep,93,9825000,105600,82700,1473,16.4
Oct,84,7510000,89400,72000,1428,15.5
Nov,80,7290000,91100,79100,1431,15.1
Dec,86,8395000,97600,76700,1333,13.8
1999-Jan,78,7490000,96000,68900,-,-
Feb,79,6950000,88000,69500,810,8.4
Mar,122,9775000,80100,72400,1008,10.2
Apr,81,7790000,96200,84500,1228,12.6
May,78,6310000,80900,67700,1420,15.0
Jun,101,10945000,108400,91000,1464,15.8
Jul,109,9395000,86200,80700,1369,14.9
Aug,104,11970000,115100,90000,1321,14.5
Sep,91,7670630,84300,-,1395,15.3
Oct,101,9320942,92300,-,1419,15.3
Nov,92,9693651,105400,-,1439,15.4
Dec,87,8810000,101300,80400,1238,13.2
2000-Jan,67,5590000,83400,69400,1303,14.1
Feb,100,8925000,89200,73200,1295,13.7
Mar,-,-,-,-,-,-
Apr,64,6860000,107200,80000,1267,14.0
May,129,12335000,95600,78100,1288,13.6
Jun,120,12570000,104800,82000,186,1.9
Jul,103,10660000,103500,85800,1333,13.9
Aug,120,10855000,90500,77700,542,5.5
Sep,102,10710000,105000,85000,528,5.4
Oct,106,10900000,102800,84400,2413,24.4
Nov,92,9520000,103500,84600,2437,24.6
Dec,-,-,-,-,-,-
2001-Jan,86,8265000,96100,78000,-,-
Feb,107,11070000,103500,72800,-,-
Mar,122,11665000,95600,82600,-,-
Apr,132,12315000,93300,83000,-,-
May,122,13070000,107100,89200,-,-
Jun,132,15020000,113800,90000,-,-
Jul,149,15615000,104800,88900,-,-
Aug,153,15835000,103500,89300,-,-
Sep,118,14430000,122300,88600,-,-
Oct,126,12700000,100800,82800,-,-
Nov,144,13620000,94600,82500,-,-
Dec,121,10725000,88600,74600,-,-
2002-Jan,105,10940000,104200,84600,-,-
Feb,118,10990000,93100,85000,-,-
Mar,117,12755000,109000,89000,-,-
Apr,124,14285000,115200,88000,-,-
May,139,14760000,106200,87800,-,-
Jun,160,18520000,115800,88100,-,-
Jul,119,13635000,114600,92500,-,-
Aug,185,19720000,106600,89300,1263,9.6
Sep,126,13370000,106100,87900,1300,9.8
Oct,138,16070000,116400,88500,-,-
Nov,129,13280000,102900,81700,-,-
Dec,155,16195000,104500,90000,1267,9.4
2003-Jan,113,11965000,105900,86800,1354,10.0
Feb,111,10855000,97800,88100,-,-
Mar,132,13210000,100100,85000,-,-
Apr,138,14650000,106200,86800,1326,9.7
May,152,15890000,104500,88000,-,-
Jun,177,19460000,109900,95800,-,-
Jul,171,21755000,127200,101800,-,-
Aug,178,20920000,117500,87500,-,-
Sep,160,16680000,104200,88300,-,-
Oct,136,15190000,111700,90000,-,-
Nov,120,13870000,115600,92900,-,-
Dec,151,18680000,123700,96100,-,-
2004-Jan,138,13770000,99800,86500,1540,10.5
Feb,148,16465000,111200,88900,1535,10.2
Mar,170,18335000,107900,92800,-,-
Apr,201,20565000,102300,80400,-,-
May,170,20355000,119700,102500,1622,10.1
Jun,196,23170000,118200,99500,-,-
Jul,193,22510000,116600,95800,-,-
Aug,183,20720000,113200,93200,-,-
Sep,163,20845000,127900,111700,-,-
Oct,162,19580000,120900,101200,-,-
Nov,147,19410000,132000,101800,-,-
Dec,174,21085000,121200,94000,-,-
2005-Jan,154,15950000,103600,90000,-,-
Feb,151,17760000,117600,94400,-,-
Mar,177,22165000,125200,107900,-,-
Apr,170,19635000,115500,90000,-,-
May,205,23540000,114800,106500,-,-
Jun,224,28945000,129200,102100,-,-
Jul,196,25380000,129500,100000,-,-
Aug,214,27240000,127300,105900,-,-
Sep,187,22955000,122800,97500,-,-
Oct,218,27050000,124100,100000,-,-
Nov,254,30230000,119000,97000,-,-
Dec,184,23655000,128600,110400,-,-
2006-Jan,148,16905000,114200,103200,-,-
Feb,150,20120000,134100,110000,-,-
Mar,227,27125000,119500,102000,-,-
Apr,208,26875000,129200,110300,-,-
May,184,24060000,130800,110400,-,-
Jun,261,34140000,130800,107000,-,-
Jul,216,27905000,129200,109000,-,-
Aug,258,36690000,142200,118800,-,-
Sep,217,31155000,143600,116200,-,-
Oct,248,33445000,134900,110900,-,-
Nov,212,28730000,135500,118100,-,-
Dec,201,25540000,127100,103900,-,-
2007-Jan,170,22155000,130300,107500,-,-
Feb,167,21600000,129300,110700,-,-
Mar,231,28985000,125500,102400,-,-
Apr,208,25640000,123300,96700,-,-
May,231,29035000,125700,106200,-,-
Jun,161,22220000,138000,123900,-,-
Jul,176,24615000,139900,123200,-,-
Aug,207,29645000,143200,124200,-,-
Sep,184,23220000,126200,99000,-,-
Oct,202,27635000,136800,117100,-,-
Nov,163,22900000,140500,114600,-,-
Dec,186,24115000,129700,106300,2573,13.5
2008-Jan,184,22365000,121500,100000,2769,14.4
Feb,209,24345000,116500,97300,2759,14.1
Mar,169,18510000,109500,89100,2793,14.7
Apr,187,23305000,124600,100500,2848,15.1
May,227,28620000,126100,100400,2852,15.2
Jun,157,20220000,128800,105500,2823,15.0
Jul,159,19670000,123700,101300,2849,15.3
Aug,220,29115000,132300,106500,2764,14.8
Sep,178,25015000,140500,117100,2737,14.7
Oct,194,26060000,134300,108600,2631,14.1
Nov,103,13200000,128200,101100,2584,14.3
Dec,165,18615000,112800,89700,2333,13.0
2009-Jan,131,13785000,105200,91200,2304,13.2
Feb,143,15640000,109400,90400,2230,13.2
Mar,179,21420000,119700,94700,2182,12.8
Apr,173,20335000,117500,89700,2085,12.3
