Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Jun,447,54972202,123000,104500,2946,9.2
Jul,440,51990137,118200,94600,2930,9.0
Aug,483,59347151,122900,101600,2851,8.7
Sep,358,41819157,116800,91500,2770,8.4
Oct,300,35750635,119200,87400,2746,8.3
Nov,287,33354239,116200,90400,2677,8.1
Dec,333,39153065,117600,91800,2521,7.5
1996-Jan,235,26863585,114300,97500,2681,7.9
Feb,267,30080153,112700,95500,2742,8.0
Mar,364,43359753,119100,97400,2885,8.3
Apr,369,44162617,119700,98200,-,-
May,473,55949349,118300,98900,2987,8.2
Jun,403,50474741,125200,103600,2955,8.2
Jul,440,54286385,123400,103400,2841,7.9
Aug,483,61609907,127600,103600,2841,7.9
Sep,379,48213412,127200,100700,2801,7.8
Oct,335,40583530,121100,95000,2766,7.6
Nov,313,38255263,122200,97100,-,-
Dec,390,52620011,134900,113800,2503,6.7
1997-Jan,241,31439795,130500,102500,2574,6.9
Feb,290,36140436,124600,109100,2669,7.1
Mar,378,48993161,129600,108000,2743,7.3
Apr,421,54417880,129300,105000,2750,7.3
May,529,70252509,132800,111100,2798,7.3
Jun,561,75871601,135200,113800,2775,7.0
Jul,590,84075089,142500,117500,2671,6.5
Aug,558,79323559,142200,117600,2519,6.1
Sep,509,68344525,134300,111200,2448,5.7
Oct,436,56693911,130000,104400,2366,5.4
Nov,360,43137654,119800,102100,-,-
Dec,462,59665036,129100,111500,-,-
1998-Jan,274,33113056,120900,103200,-,-
Feb,382,47634108,124700,104100,2256,5.0
Mar,523,71586208,136900,116700,2259,4.8
Apr,523,70584439,135000,111500,2240,4.7
May,603,81774517,135600,112800,2244,4.7
Jun,675,95630092,141700,115500,2159,4.4
Jul,785,114110454,145400,119700,2140,4.2
Aug,653,94017620,144000,119000,2053,4.0
Sep,516,70219002,136100,111500,2022,3.9
Oct,447,60482683,135300,106100,2005,3.9
Nov,410,56874202,138700,117300,1878,3.6
Dec,551,78596557,142600,116200,1779,3.4
1999-Jan,333,43646758,131100,111000,1934,3.6
Feb,395,57459588,145500,119700,1977,3.7
Mar,577,83376372,144500,122000,1965,3.6
Apr,626,93290757,149000,120500,1982,3.6
May,651,97619187,150000,126000,2004,3.6
Jun,789,120523179,152800,126700,1964,3.5
Jul,738,113063161,153200,130500,1990,3.6
Aug,683,103078329,150900,127500,2066,3.7
Sep,568,82874249,145900,121000,2127,3.8
Oct,528,78581855,148800,126700,2189,3.8
Nov,471,72739635,154400,123100,2162,3.8
Dec,565,85857314,152000,117800,2046,3.5
2000-Jan,343,52031964,151700,129000,2181,3.8
Feb,466,66803684,143400,123100,2262,3.9
Mar,657,102595686,156200,125100,2307,3.9
Apr,593,93906626,158400,132900,2404,4.1
May,735,115043495,156500,129800,2510,4.2
Jun,790,131697099,166700,140500,2614,4.4
Jul,753,124163901,164900,136700,2689,4.5
Aug,717,123742572,172600,138400,2744,4.6
Sep,593,101289086,170800,139900,2808,4.7
Oct,547,87434242,159800,130900,2824,4.7
Nov,519,81629621,157300,133200,2704,4.5
Dec,541,91108799,168400,140200,2603,4.3
2001-Jan,398,66140181,166200,134600,2675,4.4
Feb,480,81248543,169300,137300,2803,4.6
Mar,633,104677530,165400,138800,2913,4.8
Apr,683,119127060,174400,148000,3039,4.9
May,715,117123609,163800,140400,3026,4.9
Jun,846,149508001,176700,151000,3023,4.9
Jul,848,143900241,169700,146300,2936,4.7
Aug,798,144183626,180700,151200,2934,4.6
Sep,527,88422369,167800,142700,-,-
Oct,609,98253642,161300,139100,2829,4.5
Nov,538,90223814,167700,142600,2584,4.1
Dec,678,114046427,168200,143000,2412,3.7
2002-Jan,502,82709841,164800,146200,2529,3.9
Feb,546,91399532,167400,143200,2598,3.9
Mar,632,113894405,180200,149600,2702,4.1
Apr,720,127032519,176400,147000,2714,4.1
May,785,148323719,188900,153200,2837,4.2
Jun,825,152722907,185100,154700,2873,4.3
Jul,846,154230406,182300,149800,2980,4.5
Aug,751,139949581,186400,157600,2987,4.5
Sep,614,113542881,184900,155300,3051,4.6
Oct,601,108691034,180900,151000,3046,4.5
Nov,556,95023815,170900,151600,2997,4.5
Dec,644,115243309,178900,152500,2921,4.4
2003-Jan,489,85081790,174000,149500,3064,4.6
Feb,506,85779035,169500,149100,3149,4.7
Mar,612,104993905,171600,148900,3332,5.0
Apr,666,122695495,184200,158500,3400,5.2
May,734,133047420,181300,153100,3566,5.5
Jun,902,167378196,185600,156500,3834,5.8
Jul,879,171984739,195700,163500,3886,5.9
Aug,807,147958653,183300,159000,3813,5.7
Sep,756,138251644,182900,156000,3852,5.7
Oct,661,118692915,179600,149200,3819,5.6
Nov,513,90945397,177300,149000,3697,5.4
Dec,786,148105687,188400,155400,3323,4.8
2004-Jan,481,85006400,176700,143800,3508,5.1
Feb,626,108715049,173700,145100,3714,5.3
Mar,711,122714602,172600,150300,3991,5.6
Apr,835,154782429,185400,151500,4157,5.7
May,799,150631508,188500,159100,4317,5.9
Jun,966,187268903,193900,159800,4368,5.9
Jul,939,175902266,187300,159800,4330,5.9
Aug,940,173007294,184100,159800,4217,5.6
Sep,720,134965487,187500,155700,4232,5.7
Oct,739,139372678,188600,152900,4180,5.5
Nov,657,118615865,180500,152900,3959,5.2
Dec,821,159943188,194800,155100,3665,4.8
2005-Jan,491,90814157,185000,154200,3862,5.0
Feb,602,105857666,175800,151200,4016,5.2
Mar,817,153320421,187700,153700,4174,5.4
Apr,806,155338726,192700,161300,4396,5.7
May,1043,204762471,196300,163400,4423,5.6
Jun,1066,218039329,204500,167600,4458,5.5
Jul,1076,212303039,197300,166700,4348,5.3
Aug,1076,205811046,191300,163500,4193,5.1
Sep,732,144454932,197300,165100,4023,4.9
Oct,830,158034029,190400,162100,3833,4.6
Nov,727,137947237,189700,158300,3596,4.3
Dec,960,195909391,204100,173600,3370,4.0
2006-Jan,552,107451495,194700,163700,3485,4.1
Feb,693,136074317,196400,163800,3509,4.1
Mar,933,191084809,204800,168500,3676,4.2
Apr,842,166805402,198100,163200,3765,4.3
May,1075,223710514,208100,172200,3744,4.3
Jun,1198,257058221,214600,176000,3938,4.4
Jul,1066,232601872,218200,182000,3996,4.5
Aug,1110,230930127,208000,172300,4077,4.6
Sep,912,190738246,209100,170800,4074,4.5
Oct,885,171963650,194300,166200,4108,4.5
Nov,829,171533451,206900,170700,4009,4.4
Dec,920,194106516,211000,170800,3682,4.0
2007-Jan,632,123987870,196200,165800,3798,4.1
Feb,722,140299152,194300,164300,3879,4.2
Mar,958,199275967,208000,167400,4211,4.5
Apr,892,184059503,206300,175900,4419,4.7
May,1100,239347868,217600,181600,4555,4.9
Jun,1183,269977921,228200,187300,4717,5.0
Jul,1102,242668952,220200,185100,4749,5.1
Aug,1139,253697668,222700,186600,4742,5.0
Sep,748,157280863,210300,175300,4739,5.1
Oct,813,173857089,213800,165100,4621,5.0
Nov,738,155656207,210900,177300,4446,4.9
Dec,798,180781790,226500,179700,4295,4.8
2008-Jan,530,108731310,205200,171200,4453,5.0
Feb,664,136477704,205500,172900,4535,5.1
Mar,719,154881857,215400,180400,4701,5.4
Apr,867,187041355,215700,176700,4778,5.5
May,969,213123230,219900,183600,4792,5.6
Jun,1058,244799716,231400,187200,4788,5.7
Jul,1031,234936814,227900,191000,4779,5.7
Aug,989,228231624,230800,191900,4571,5.5
Sep,632,137981586,218300,184300,4451,5.4
Oct,665,140519428,211300,178800,4354,5.4
Nov,529,109956160,207900,175800,4091,5.2
Dec,762,171213114,224700,189400,3715,4.7
2009-Jan,457,86525406,189300,158800,3676,4.7
Feb,542,107486207,198300,174700,3720,4.8
Mar,662,135302611,204400,176300,3725,4.9
Apr,684,150106385,219500,182000,3502,4.7
