Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
2001-Jan,54,5895000,109200,87800,423,4.8
Feb,76,6690000,88000,82500,423,4.8
Mar,95,8560000,90100,77100,-,-
Apr,87,8685000,99800,81700,459,5.2
May,104,10840000,104200,88300,493,5.7
Jun,115,13105000,114000,89600,-,-
Jul,84,9210000,109600,98300,503,5.9
Aug,112,13125000,117200,92000,477,5.6
Sep,84,8455000,100700,84000,477,5.6
Oct,-,-,-,-,-,-
Nov,75,7590000,101200,89000,448,5.1
Dec,68,8470000,124600,100000,457,5.3
2002-Jan,57,5220000,91600,76400,477,5.5
Feb,59,6565000,111300,91200,450,5.3
Mar,86,9540000,110900,86000,450,5.3
Apr,93,10560000,113500,92500,472,5.5
May,113,12235000,108300,92500,471,5.5
Jun,111,12350000,111300,86800,512,6.0
Jul,96,11125000,115900,101400,480,5.5
Aug,96,11125000,115900,101400,480,5.6
Sep,76,9185000,120900,100000,453,5.4
Oct,99,10835000,109400,92500,469,5.5
Nov,60,7040000,117300,102500,490,5.8
Dec,88,9870000,112200,90000,490,5.7
2003-Jan,-,-,-,-,-,-
Feb,-,-,-,-,-,-
Mar,-,-,-,-,-,-
Apr,-,-,-,-,-,-
May,-,-,-,-,-,-
Jun,-,-,-,-,-,-
Jul,-,-,-,-,-,-
Aug,-,-,-,-,-,-
Sep,-,-,-,-,-,-
Oct,-,-,-,-,-,-
Nov,-,-,-,-,-,-
Dec,-,-,-,-,-,-
2004-Jan,51,5935000,116400,98800,636,-
Feb,57,5700000,100000,89000,651,-
Mar,110,11115000,101000,91700,-,-
Apr,117,13810000,118000,95000,-,-
May,94,10660000,113400,100000,-,-
Jun,95,10980000,115600,93100,-,-
Jul,100,11725000,117200,100000,-,-
Aug,123,15220000,123700,99700,-,-
Sep,99,11485000,116000,91700,-,-
Oct,108,13430000,124400,108600,-,-
Nov,85,11080000,130400,111500,-,-
Dec,76,10215000,134400,120000,-,-
2005-Jan,76,9515000,125200,98000,704,7.4
Feb,72,8395000,116600,106700,665,6.9
Mar,108,13290000,123100,107300,665,6.9
Apr,95,11005000,115800,99400,689,7.3
May,104,13080000,125800,107500,689,7.2
Jun,138,18040000,130700,114100,-,-
Jul,153,19590000,128000,117700,-,-
Aug,126,15330000,121700,107800,-,-
Sep,90,10880000,120900,100000,-,-
Oct,108,13715000,127000,112700,-,-
Nov,111,13315000,120000,104100,-,-
Dec,101,13290000,131600,127200,-,-
2006-Jan,94,12735000,135500,115600,718,6.6
Feb,95,12060000,126900,108500,-,-
Mar,125,16945000,135600,115600,-,-
Apr,113,14055000,124400,100600,-,-
May,152,20735000,136400,114500,-,-
Jun,139,19300000,138800,118400,-,-
Jul,141,19665000,139500,122100,-,-
Aug,112,14840000,132500,124000,-,-
Sep,113,13930000,123300,111100,-,-
Oct,117,15255000,130400,105600,-,-
Nov,102,13210000,129500,108000,-,-
Dec,122,16650000,136500,120000,-,-
2007-Jan,88,12060000,137000,123100,674,5.7
Feb,98,13500000,137800,112900,-,-
Mar,135,17095000,126600,113200,735,6.2
Apr,117,16525000,141200,123100,-,-
May,147,20830000,141700,125300,-,-
Jun,127,18095000,142500,125800,-,-
Jul,134,19455000,145200,133300,-,-
Aug,138,20065000,145400,119200,-,-
Sep,110,15315000,139200,112900,-,-
Oct,102,13615000,133500,118000,-,-
Nov,93,13435000,144500,119200,-,-
Dec,78,11595000,148700,140000,-,-
2008-Jan,55,7835000,142500,128200,669,6.0
Feb,83,11055000,133200,119000,669,6.1
Mar,92,12995000,141200,126000,654,6.2
Apr,100,14645000,146400,128000,659,6.3
May,115,15775000,137200,125500,715,7.0
Jun,101,15545000,153900,137700,730,7.3
Jul,165,24750000,150000,132300,-,-
Aug,107,16215000,151500,132900,730,7.3
Sep,77,10325000,134100,122500,688,7.1
Oct,86,10820000,125800,121800,695,7.2
Nov,66,8530000,129200,117100,661,7.1
Dec,70,9880000,141100,120000,633,6.8
2009-Jan,38,4720000,124200,110000,650,7.1
Feb,49,6445000,131500,128500,678,7.6
Mar,70,8970000,128100,122900,630,7.2
Apr,-,-,-,-,-,-
