"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"49340","Worcester, MA (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),22547,22906,23909,24483,25235,26510
"49340","Worcester, MA (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),19992,20194,21168,21631,22298,23422
"49340","Worcester, MA (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),31,30,34,39,32,30
"49340","Worcester, MA (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),18,18,20,25,19,17
"49340","Worcester, MA (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),13,13,14,14,13,13
"49340","Worcester, MA (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),24,26,26,33,34,42
"49340","Worcester, MA (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),0,0,"(D)","(D)","(D)","(L)"
"49340","Worcester, MA (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",24,30,30,"(D)"
"49340","Worcester, MA (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"49340","Worcester, MA (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),493,467,497,519,530,591
"49340","Worcester, MA (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),1209,1147,1157,1289,1363,1360
"49340","Worcester, MA (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3835,3688,3961,3712,3611,3963
"49340","Worcester, MA (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),2652,2345,2633,2450,2365,2586
"49340","Worcester, MA (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),19,17,20,23,27,29
"49340","Worcester, MA (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),245,258,237,248,268,314
"49340","Worcester, MA (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),113,66,71,83,68,84
"49340","Worcester, MA (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),730,533,548,530,536,546
"49340","Worcester, MA (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),289,292,269,282,326,442
"49340","Worcester, MA (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),866,772,1028,884,739,780
"49340","Worcester, MA (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),121,130,140,122,111,105
"49340","Worcester, MA (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"49340","Worcester, MA (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
