"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"18020","Columbus, IN (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2967,2938,3025,3303,3426,3640
"18020","Columbus, IN (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),2725,2680,2756,3030,3137,3326
"18020","Columbus, IN (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),14,8,16,29,17,15
"18020","Columbus, IN (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",3,3,5
"18020","Columbus, IN (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)",0,0,0,0,0
"18020","Columbus, IN (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),45,42,42,45,50,53
"18020","Columbus, IN (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),106,98,96,100,103,100
"18020","Columbus, IN (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1377,1319,1332,1517,1581,1717
"18020","Columbus, IN (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)",1118,1139,1320,1397,1528
"18020","Columbus, IN (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1,1,"(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),7,9,7,7,7,7
"18020","Columbus, IN (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),67,93,"(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),81,80,84,100,107,115
"18020","Columbus, IN (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),778,625,604,797,869,986
"18020","Columbus, IN (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),18,7,6,5,5,3
"18020","Columbus, IN (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"18020","Columbus, IN (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),167,207,243,208,215,265
"18020","Columbus, IN (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),6,9,9,13,15,18
