"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),11719,12340,13235,14648,16061,16912
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),10056,10546,11296,12531,13956,14643
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",32,30
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),16,19,19,21,22,19
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",10,11
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",7,10
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),87,129,147,200,202,174
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),767,835,920,1140,1508,1517
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1516,1613,1509,1755,1946,2139
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),1460,1550,1446,1693,1888,2066
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),22,25,35,38,48,44
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),38,39,42,50,67,93
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",15,22,22,32
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),55,61,65,76,92,98
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),81,105,123,121,146,152
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),783,717,803,959,1085,1138
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),14,15,16,13,16,18
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",1,2
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",362,438
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),10,12,13,14,15,16
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),22,20,21,27,32,35
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),56,63,63,61,59,73
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",5,"(D)","(D)","(D)","(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),4,4,"(D)",3,3,"(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)",1,1,1,1
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),13,15,10,12,14,13
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),17,21,20,19,14,15
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),15,16,18,14,15,26
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),524,462,446,482,585,641
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),1081,1132,1228,1317,1391,1414
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),162,183,193,223,233,218
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),12,15,24,33,39,20
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),4,3,"(D)","(D)","(D)",4
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",5,6
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),38,47,47,52,62,65
